"poly","ring","cat","x","y"
4276,1,0,541,571
4276,1,0,542,572
4276,1,0,545,572
4276,1,0,545,570
4276,1,0,546,570
4276,1,0,546,577
4276,1,0,542,577
4276,1,0,541,571
4277,1,0,62,327
4277,1,0,66,325
4277,1,0,69,331
4277,1,0,66,333
4277,1,0,62,327
4278,1,0,339,291
4278,1,0,340,289
4278,1,0,348,288
4278,1,0,348,291
4278,1,0,339,291
4279,1,0,348,287
4279,1,0,354,286
4279,1,0,355,290
4279,1,0,348,290
4279,1,0,348,287
4280,1,0,426,359
4280,1,0,426,355
4280,1,0,431,355
4280,1,0,431,357
4280,1,0,426,359
4281,1,0,427,359
4281,1,0,428,359
4281,1,0,431,357
4281,1,0,431,360
4281,1,0,427,359
4282,1,1,181,425
4282,1,1,181,424
4282,1,1,191,428
4282,1,1,197,430
4282,1,1,204,432
4282,1,1,204,434
4282,1,1,195,432
4282,1,1,190,429
4282,1,1,189,429
4282,1,1,186,428
4282,1,1,181,425
4283,1,0,332,54
4283,1,0,336,55
4283,1,0,336,60
4283,1,0,332,60
4283,1,0,332,54
4284,1,0,274,287
4284,1,0,275,284
4284,1,0,277,283
4284,1,0,281,282
4284,1,0,284,284
4284,1,0,285,287
4284,1,0,274,287
4285,1,0,312,252
4285,1,0,316,247
4285,1,0,317,247
4285,1,0,317,252
4285,1,0,312,252
4286,1,0,462,465
4286,1,0,467,462
4286,1,0,467,468
4286,1,0,462,468
4286,1,0,462,465
4287,1,1,254,435
4287,1,1,254,434
4287,1,1,262,433
4287,1,1,262,439
4287,1,1,254,435
4288,1,1,262,439
4288,1,1,268,439
4288,1,1,268,442
4288,1,1,262,439
4289,1,0,337,201
4289,1,0,344,201
4289,1,0,344,206
4289,1,0,337,206
4289,1,0,337,201
4290,1,1,461,286
4290,1,1,461,285
4290,1,1,462,283
4290,1,1,461,288
4290,1,1,461,286
4291,1,0,431,803
4291,1,0,433,795
4291,1,0,438,797
4291,1,0,431,804
4291,1,0,431,803
4292,1,1,486,334
4292,1,1,490,330
4292,1,1,493,330
4292,1,1,493,332
4292,1,1,486,336
4292,1,1,486,334
4293,1,0,560,293
4293,1,0,568,289
4293,1,0,573,293
4293,1,0,572,293
4293,1,0,560,293
4294,1,0,566,348
4294,1,0,566,343
4294,1,0,569,343
4294,1,0,575,348
4294,1,0,566,348
4295,1,0,486,331
4295,1,0,487,331
4295,1,0,490,330
4295,1,0,486,334
4295,1,0,486,331
4296,1,0,476,422
4296,1,0,477,420
4296,1,0,483,423
4296,1,0,485,423
4296,1,0,487,422
4296,1,0,489,423
4296,1,0,486,428
4296,1,0,476,422
4297,1,0,346,272
4297,1,0,350,272
4297,1,0,347,278
4297,1,0,346,272
4298,1,1,228,477
4298,1,1,229,477
4298,1,1,229,478
4298,1,1,232,484
4298,1,1,234,487
4298,1,1,236,489
4298,1,1,240,491
4298,1,1,239,495
4298,1,1,240,498
4298,1,1,239,499
4298,1,1,238,497
4298,1,1,238,491
4298,1,1,234,487
4298,1,1,231,483
4298,1,1,229,482
4298,1,1,229,480
4298,1,1,228,477
4299,1,1,219,438
4299,1,1,222,434
4299,1,1,224,435
4299,1,1,223,440
4299,1,1,226,451
4299,1,1,226,455
4299,1,1,225,455
4299,1,1,225,451
4299,1,1,223,447
4299,1,1,224,445
4299,1,1,223,443
4299,1,1,220,440
4299,1,1,219,438
4300,1,1,344,808
4300,1,1,347,808
4300,1,1,347,810
4300,1,1,344,810
4300,1,1,344,808
4301,1,0,429,454
4301,1,0,429,448
4301,1,0,433,448
4301,1,0,433,454
4301,1,0,429,454
4302,1,0,366,295
4302,1,0,368,295
4302,1,0,369,299
4302,1,0,371,300
4302,1,0,372,300
4302,1,0,375,298
4302,1,0,378,298
4302,1,0,382,300
4302,1,0,387,298
4302,1,0,388,297
4302,1,0,389,296
4302,1,0,396,298
4302,1,0,408,295
4302,1,0,410,293
4302,1,0,410,279
4302,1,0,412,278
4302,1,0,413,285
4302,1,0,412,290
4302,1,0,412,295
4302,1,0,409,303
4302,1,0,381,303
4302,1,0,368,305
4302,1,0,366,295
4303,1,0,408,549
4303,1,0,412,549
4303,1,0,413,553
4303,1,0,408,553
4303,1,0,408,549
4304,1,0,412,549
4304,1,0,416,549
4304,1,0,416,553
4304,1,0,413,553
4304,1,0,412,549
4305,1,0,285,299
4305,1,0,285,295
4305,1,0,287,295
4305,1,0,292,294
4305,1,0,294,295
4305,1,0,294,300
4305,1,0,285,299
4306,1,0,495,488
4306,1,0,501,488
4306,1,0,500,493
4306,1,0,495,493
4306,1,0,495,488
4307,1,0,194,264
4307,1,0,202,264
4307,1,0,203,265
4307,1,0,203,267
4307,1,0,202,268
4307,1,0,197,268
4307,1,0,194,266
4307,1,0,194,264
4308,1,1,267,482
4308,1,1,268,476
4308,1,1,269,475
4308,1,1,271,474
4308,1,1,273,476
4308,1,1,273,482
4308,1,1,267,482
4309,1,0,363,311
4309,1,0,364,312
4309,1,0,366,311
4309,1,0,366,313
4309,1,0,367,312
4309,1,0,368,311
4309,1,0,368,310
4309,1,0,369,310
4309,1,0,369,312
4309,1,0,368,314
4309,1,0,365,314
4309,1,0,364,314
4309,1,0,363,311
4310,1,1,534,370
4310,1,1,545,370
4310,1,1,561,372
4310,1,1,543,371
4310,1,1,533,371
4310,1,1,534,370
4311,1,1,278,15
4311,1,1,287,7
4311,1,1,291,2
4311,1,1,292,3
4311,1,1,288,8
4311,1,1,283,12
4311,1,1,281,16
4311,1,1,281,21
4311,1,1,282,25
4311,1,1,288,43
4311,1,1,285,44
4311,1,1,283,40
4311,1,1,282,34
4311,1,1,279,27
4311,1,1,278,23
4311,1,1,278,15
4312,1,0,508,450
4312,1,0,508,447
4312,1,0,513,444
4312,1,0,513,450
4312,1,0,508,450
4313,1,1,337,155
4313,1,1,337,150
4313,1,1,344,150
4313,1,1,344,155
4313,1,1,337,155
4314,1,0,350,222
4314,1,0,355,222
4314,1,0,356,225
4314,1,0,355,226
4314,1,0,354,227
4314,1,0,351,227
4314,1,0,350,222
4315,1,1,349,392
4315,1,1,349,391
4315,1,1,353,390
4315,1,1,349,392
4316,1,1,315,539
4316,1,1,316,539
4316,1,1,324,547
4316,1,1,330,554
4316,1,1,337,563
4316,1,1,336,563
4316,1,1,332,557
4316,1,1,315,539
4317,1,1,380,485
4317,1,1,386,485
4317,1,1,386,491
4317,1,1,385,491
4317,1,1,380,489
4317,1,1,380,485
4318,1,0,483,480
4318,1,0,484,474
4318,1,0,487,474
4318,1,0,487,480
4318,1,0,483,480
4319,1,0,681,526
4319,1,0,682,523
4319,1,0,690,524
4319,1,0,690,527
4319,1,0,681,526
4320,1,1,625,453
4320,1,1,633,445
4320,1,1,633,446
4320,1,1,626,453
4320,1,1,625,453
4321,1,0,129,301
4321,1,0,142,302
4321,1,0,138,320
4321,1,0,137,319
4321,1,0,129,301
4322,1,0,352,711
4322,1,0,357,712
4322,1,0,356,716
4322,1,0,351,714
4322,1,0,352,711
4323,1,0,142,200
4323,1,0,145,200
4323,1,0,145,211
4323,1,0,144,206
4323,1,0,142,200
4324,1,0,568,625
4324,1,0,568,612
4324,1,0,572,612
4324,1,0,571,625
4324,1,0,568,625
4325,1,0,588,603
4325,1,0,592,601
4325,1,0,599,604
4325,1,0,598,608
4325,1,0,598,609
4325,1,0,588,603
4326,1,1,509,417
4326,1,1,515,406
4326,1,1,519,392
4326,1,1,515,407
4326,1,1,510,416
4326,1,1,509,417
4327,1,0,186,407
4327,1,0,192,407
4327,1,0,192,412
4327,1,0,186,412
4327,1,0,186,407
4328,1,0,652,469
4328,1,0,652,465
4328,1,0,657,465
4328,1,0,657,469
4328,1,0,652,469
4329,1,0,526,678
4329,1,0,530,676
4329,1,0,534,673
4329,1,0,536,671
4329,1,0,539,677
4329,1,0,541,678
4329,1,0,543,678
4329,1,0,543,684
4329,1,0,546,685
4329,1,0,548,685
4329,1,0,552,682
4329,1,0,553,680
4329,1,0,551,677
4329,1,0,551,673
4329,1,0,559,681
4329,1,0,552,688
4329,1,0,546,688
4329,1,0,540,687
4329,1,0,535,685
4329,1,0,530,682
4329,1,0,526,678
4330,1,0,543,655
4330,1,0,546,652
4330,1,0,552,662
4330,1,0,546,660
4330,1,0,543,655
4331,1,1,576,655
4331,1,1,576,651
4331,1,1,581,656
4331,1,1,585,656
4331,1,1,579,662
4331,1,1,577,659
4331,1,1,576,655
4332,1,2,564,499
4332,1,2,567,483
4332,1,2,570,474
4332,1,2,570,470
4332,1,2,569,466
4332,1,2,572,466
4332,1,2,572,468
4332,1,2,573,472
4332,1,2,572,478
4332,1,2,567,499
4332,1,2,564,499
4333,1,0,177,318
4333,1,0,177,315
4333,1,0,185,315
4333,1,0,185,322
4333,1,0,180,322
4333,1,0,177,318
4334,1,0,480,415
4334,1,0,482,411
4334,1,0,492,417
4334,1,0,489,423
4334,1,0,487,422
4334,1,0,487,420
4334,1,0,486,418
4334,1,0,480,415
4335,1,0,281,18
4335,1,0,282,14
4335,1,0,287,16
4335,1,0,286,21
4335,1,0,286,23
4335,1,0,287,25
4335,1,0,283,26
4335,1,0,282,22
4335,1,0,281,18
4336,1,0,275,337
4336,1,0,285,329
4336,1,0,288,333
4336,1,0,279,340
4336,1,0,278,338
4336,1,0,275,337
4337,1,1,527,558
4337,1,1,531,555
4337,1,1,536,548
4337,1,1,538,547
4337,1,1,540,546
4337,1,1,541,547
4337,1,1,545,553
4337,1,1,544,556
4337,1,1,542,558
4337,1,1,539,560
4337,1,1,536,562
4337,1,1,533,562
4337,1,1,530,561
4337,1,1,527,559
4337,1,1,527,558
4338,1,0,557,562
4338,1,0,564,567
4338,1,0,566,567
4338,1,0,561,569
4338,1,0,557,566
4338,1,0,557,562
4339,1,1,513,240
4339,1,1,516,236
4339,1,1,519,240
4339,1,1,518,240
4339,1,1,513,240
4340,1,0,94,193
4340,1,0,101,194
4340,1,0,100,199
4340,1,0,94,199
4340,1,0,94,193
4341,1,0,421,362
4341,1,0,426,360
4341,1,0,426,365
4341,1,0,421,365
4341,1,0,421,362
4342,1,1,591,371
4342,1,1,597,367
4342,1,1,597,368
4342,1,1,593,371
4342,1,1,591,371
4343,1,0,449,356
4343,1,0,450,354
4343,1,0,457,351
4343,1,0,455,354
4343,1,0,453,356
4343,1,0,450,357
4343,1,0,449,357
4343,1,0,449,356
4344,1,0,608,349
4344,1,0,609,343
4344,1,0,616,345
4344,1,0,613,351
4344,1,0,608,349
4345,1,0,221,176
4345,1,0,221,173
4345,1,0,227,174
4345,1,0,227,175
4345,1,0,228,176
4345,1,0,231,176
4345,1,0,229,180
4345,1,0,226,181
4345,1,0,224,178
4345,1,0,221,176
4346,1,2,340,880
4346,1,2,340,877
4346,1,2,340,880
4347,1,1,28,299
4347,1,1,29,300
4347,1,1,34,312
4347,1,1,38,318
4347,1,1,43,324
4347,1,1,55,333
4347,1,1,65,347
4347,1,1,64,348
4347,1,1,61,344
4347,1,1,57,338
4347,1,1,38,320
4347,1,1,33,312
4347,1,1,28,299
4348,1,0,43,293
4348,1,0,47,290
4348,1,0,53,293
4348,1,0,51,293
4348,1,0,50,295
4348,1,0,50,296
4348,1,0,51,298
4348,1,0,51,300
4348,1,0,46,300
4348,1,0,45,296
4348,1,0,43,293
4349,1,0,359,436
4349,1,0,359,431
4349,1,0,363,429
4349,1,0,363,436
4349,1,0,359,436
4350,1,0,456,709
4350,1,0,460,709
4350,1,0,461,715
4350,1,0,457,716
4350,1,0,456,709
4351,1,0,454,443
4351,1,0,454,438
4351,1,0,458,438
4351,1,0,458,443
4351,1,0,454,443
4352,1,0,202,119
4352,1,0,202,112
4352,1,0,207,112
4352,1,0,207,119
4352,1,0,202,119
4353,1,0,490,508
4353,1,0,490,503
4353,1,0,495,503
4353,1,0,495,508
4353,1,0,490,508
4354,1,0,473,497
4354,1,0,473,494
4354,1,0,476,492
4354,1,0,483,492
4354,1,0,483,498
4354,1,0,482,497
4354,1,0,482,495
4354,1,0,481,495
4354,1,0,475,495
4354,1,0,474,496
4354,1,0,473,496
4354,1,0,473,497
4355,1,0,307,350
4355,1,0,308,351
4355,1,0,318,351
4355,1,0,317,353
4355,1,0,310,355
4355,1,0,308,357
4355,1,0,307,357
4355,1,0,307,350
4356,1,0,397,767
4356,1,0,403,768
4356,1,0,403,773
4356,1,0,396,773
4356,1,0,397,767
4357,1,1,374,105
4357,1,1,374,101
4357,1,1,377,105
4357,1,1,374,105
4358,1,0,350,185
4358,1,0,356,185
4358,1,0,356,190
4358,1,0,350,190
4358,1,0,350,185
4359,1,1,393,734
4359,1,1,396,743
4359,1,1,396,747
4359,1,1,393,734
4360,1,1,340,880
4360,1,1,341,890
4360,1,1,340,891
4360,1,1,340,880
4361,1,0,108,199
4361,1,0,108,194
4361,1,0,115,194
4361,1,0,115,199
4361,1,0,108,199
4362,1,0,286,241
4362,1,0,286,236
4362,1,0,295,236
4362,1,0,295,241
4362,1,0,286,241
4363,1,1,287,499
4363,1,1,287,494
4363,1,1,308,494
4363,1,1,308,487
4363,1,1,310,492
4363,1,1,311,495
4363,1,1,310,498
4363,1,1,308,503
4363,1,1,302,504
4363,1,1,300,504
4363,1,1,296,503
4363,1,1,293,503
4363,1,1,289,502
4363,1,1,287,499
4364,1,0,486,530
4364,1,0,489,530
4364,1,0,489,535
4364,1,0,489,534
4364,1,0,486,530
4365,1,1,389,596
4365,1,1,393,596
4365,1,1,391,600
4365,1,1,389,600
4365,1,1,389,596
4366,1,0,403,462
4366,1,0,407,448
4366,1,0,419,448
4366,1,0,418,461
4366,1,0,414,461
4366,1,0,412,466
4366,1,0,411,467
4366,1,0,403,462
4367,1,1,386,485
4367,1,1,386,481
4367,1,1,392,476
4367,1,1,394,485
4367,1,1,386,485
4368,1,0,508,272
4368,1,0,512,273
4368,1,0,517,278
4368,1,0,512,282
4368,1,0,508,282
4368,1,0,508,272
4369,1,0,363,605
4369,1,0,363,586
4369,1,0,370,586
4369,1,0,370,605
4369,1,0,363,605
4370,1,1,350,557
4370,1,1,352,553
4370,1,1,355,556
4370,1,1,357,557
4370,1,1,350,557
4371,1,0,346,382
4371,1,0,346,375
4371,1,0,350,375
4371,1,0,350,382
4371,1,0,346,382
4372,1,0,370,370
4372,1,0,376,369
4372,1,0,376,373
4372,1,0,375,374
4372,1,0,370,374
4372,1,0,370,370
4373,1,1,536,608
4373,1,1,540,604
4373,1,1,541,600
4373,1,1,545,602
4373,1,1,545,611
4373,1,1,544,610
4373,1,1,537,609
4373,1,1,536,608
4374,1,0,649,426
4374,1,0,649,420
4374,1,0,654,421
4374,1,0,650,426
4374,1,0,649,426
4375,1,0,261,368
4375,1,0,263,367
4375,1,0,264,371
4375,1,0,262,372
4375,1,0,261,368
4376,1,1,434,544
4376,1,1,443,547
4376,1,1,434,544
4377,1,1,400,370
4377,1,1,407,367
4377,1,1,421,362
4377,1,1,416,364
4377,1,1,400,370
4378,1,1,426,360
4378,1,1,431,357
4378,1,1,435,356
4378,1,1,426,360
4379,1,1,401,344
4379,1,1,401,349
4379,1,1,401,344
4380,1,1,250,291
4380,1,1,251,290
4380,1,1,252,291
4380,1,1,253,293
4380,1,1,254,294
4380,1,1,262,297
4380,1,1,265,299
4380,1,1,263,299
4380,1,1,263,298
4380,1,1,255,295
4380,1,1,252,295
4380,1,1,250,293
4380,1,1,250,291
4381,1,0,366,159
4381,1,0,372,159
4381,1,0,372,162
4381,1,0,365,162
4381,1,0,366,159
4382,1,0,79,379
4382,1,0,83,375
4382,1,0,83,374
4382,1,0,89,369
4382,1,0,94,371
4382,1,0,101,381
4382,1,0,107,388
4382,1,0,108,391
4382,1,0,110,395
4382,1,0,105,400
4382,1,0,109,404
4382,1,0,112,406
4382,1,0,113,404
4382,1,0,117,406
4382,1,0,118,408
4382,1,0,117,411
4382,1,0,106,406
4382,1,0,99,402
4382,1,0,95,399
4382,1,0,86,389
4382,1,0,80,382
4382,1,0,79,379
4383,1,0,266,380
4383,1,0,270,380
4383,1,0,270,387
4383,1,0,268,386
4383,1,0,266,380
4384,1,0,470,190
4384,1,0,472,188
4384,1,0,476,192
4384,1,0,473,194
4384,1,0,470,190
4385,1,0,511,266
4385,1,0,511,261
4385,1,0,514,261
4385,1,0,514,266
4385,1,0,511,266
4386,1,0,557,586
4386,1,0,557,582
4386,1,0,565,586
4386,1,0,563,590
4386,1,0,557,586
4387,1,0,128,393
4387,1,0,137,393
4387,1,0,138,395
4387,1,0,140,397
4387,1,0,130,398
4387,1,0,128,393
4388,1,1,351,775
4388,1,1,352,768
4388,1,1,353,769
4388,1,1,353,768
4388,1,1,354,769
4388,1,1,357,766
4388,1,1,353,771
4388,1,1,352,775
4388,1,1,351,775
4389,1,0,475,412
4389,1,0,480,406
4389,1,0,481,407
4389,1,0,478,413
4389,1,0,475,412
4390,1,0,490,420
4390,1,0,492,417
4390,1,0,494,418
4390,1,0,492,421
4390,1,0,490,420
4391,1,0,358,225
4391,1,0,360,222
4391,1,0,366,222
4391,1,0,366,227
4391,1,0,359,227
4391,1,0,358,225
4392,1,0,366,242
4392,1,0,369,242
4392,1,0,367,245
4392,1,0,366,244
4392,1,0,366,242
4393,1,0,358,273
4393,1,0,364,273
4393,1,0,364,272
4393,1,0,366,272
4393,1,0,366,274
4393,1,0,363,274
4393,1,0,358,275
4393,1,0,358,273
4394,1,0,429,454
4394,1,0,433,454
4394,1,0,433,461
4394,1,0,429,461
4394,1,0,429,454
4395,1,0,231,222
4395,1,0,237,221
4395,1,0,245,218
4395,1,0,249,218
4395,1,0,250,221
4395,1,0,249,228
4395,1,0,251,234
4395,1,0,249,234
4395,1,0,248,235
4395,1,0,246,235
4395,1,0,242,231
4395,1,0,238,228
4395,1,0,234,228
4395,1,0,233,229
4395,1,0,232,229
4395,1,0,231,222
4396,1,0,458,387
4396,1,0,499,370
4396,1,0,512,367
4396,1,0,513,370
4396,1,0,503,371
4396,1,0,467,385
4396,1,0,459,389
4396,1,0,458,387
4397,1,1,366,517
4397,1,1,375,517
4397,1,1,375,522
4397,1,1,366,519
4397,1,1,366,517
4398,1,0,329,215
4398,1,0,329,210
4398,1,0,335,211
4398,1,0,332,215
4398,1,0,329,215
4399,1,0,265,293
4399,1,0,270,291
4399,1,0,270,299
4399,1,0,269,299
4399,1,0,265,293
4400,1,0,708,521
4400,1,0,708,518
4400,1,0,717,519
4400,1,0,726,522
4400,1,0,723,525
4400,1,0,713,522
4400,1,0,711,522
4400,1,0,710,523
4400,1,0,708,521
4401,1,0,157,165
4401,1,0,167,165
4401,1,0,167,168
4401,1,0,157,168
4401,1,0,157,165
4402,1,0,536,671
4402,1,0,536,670
4402,1,0,539,670
4402,1,0,539,672
4402,1,0,541,674
4402,1,0,542,675
4402,1,0,543,675
4402,1,0,543,678
4402,1,0,541,678
4402,1,0,539,677
4402,1,0,536,671
4403,1,0,224,336
4403,1,0,225,323
4403,1,0,230,324
4403,1,0,228,326
4403,1,0,228,328
4403,1,0,228,329
4403,1,0,230,330
4403,1,0,232,336
4403,1,0,225,336
4403,1,0,224,336
4404,1,2,567,455
4404,1,2,567,452
4404,1,2,568,450
4404,1,2,577,437
4404,1,2,582,427
4404,1,2,584,427
4404,1,2,579,436
4404,1,2,575,444
4404,1,2,570,451
4404,1,2,569,454
4404,1,2,569,465
4404,1,2,567,465
4404,1,2,567,455
4405,1,0,373,200
4405,1,0,377,195
4405,1,0,379,195
4405,1,0,379,200
4405,1,0,373,200
4406,1,0,466,487
4406,1,0,473,487
4406,1,0,472,487
4406,1,0,468,495
4406,1,0,466,495
4406,1,0,466,487
4407,1,1,483,543
4407,1,1,484,542
4407,1,1,489,545
4407,1,1,489,546
4407,1,1,483,543
4408,1,1,405,466
4408,1,1,407,467
4408,1,1,409,467
4408,1,1,409,468
4408,1,1,405,467
4408,1,1,404,466
4408,1,1,405,466
4409,1,0,376,380
4409,1,0,376,375
4409,1,0,377,374
4409,1,0,381,374
4409,1,0,381,378
4409,1,0,376,380
4410,1,1,588,359
4410,1,1,592,355
4410,1,1,595,353
4410,1,1,592,356
4410,1,1,588,359
4411,1,0,509,676
4411,1,0,513,677
4411,1,0,517,680
4411,1,0,513,682
4411,1,0,511,680
4411,1,0,509,679
4411,1,0,509,676
4412,1,0,571,625
4412,1,0,572,612
4412,1,0,574,612
4412,1,0,576,625
4412,1,0,571,625
4413,1,0,577,629
4413,1,0,582,628
4413,1,0,582,636
4413,1,0,577,636
4413,1,0,577,629
4414,1,1,358,733
4414,1,1,360,727
4414,1,1,362,727
4414,1,1,360,734
4414,1,1,358,733
4415,1,0,691,438
4415,1,0,691,433
4415,1,0,700,433
4415,1,0,700,438
4415,1,0,691,438
4416,1,1,148,415
4416,1,1,156,417
4416,1,1,163,418
4416,1,1,169,419
4416,1,1,176,420
4416,1,1,177,421
4416,1,1,163,418
4416,1,1,156,418
4416,1,1,148,415
4417,1,0,524,670
4417,1,0,524,665
4417,1,0,531,665
4417,1,0,531,670
4417,1,0,524,670
4418,1,0,462,722
4418,1,0,467,720
4418,1,0,467,725
4418,1,0,462,726
4418,1,0,462,722
4419,1,0,672,447
4419,1,0,676,447
4419,1,0,676,456
4419,1,0,672,455
4419,1,0,672,447
4420,1,0,489,715
4420,1,0,493,712
4420,1,0,496,713
4420,1,0,495,715
4420,1,0,490,718
4420,1,0,489,715
4421,1,0,200,208
4421,1,0,200,205
4421,1,0,204,205
4421,1,0,213,204
4421,1,0,213,213
4421,1,0,213,212
4421,1,0,203,208
4421,1,0,200,208
4422,1,1,493,600
4422,1,1,493,598
4422,1,1,496,598
4422,1,1,493,600
4423,1,0,387,447
4423,1,0,399,447
4423,1,0,398,453
4423,1,0,388,453
4423,1,0,387,447
4424,1,1,314,524
4424,1,1,318,522
4424,1,1,328,518
4424,1,1,328,527
4424,1,1,322,527
4424,1,1,318,526
4424,1,1,314,524
4425,1,0,447,551
4425,1,0,452,552
4425,1,0,452,554
4425,1,0,447,554
4425,1,0,447,551
4426,1,2,221,478
4426,1,2,228,477
4426,1,2,228,478
4426,1,2,221,479
4426,1,2,221,478
4427,1,0,446,432
4427,1,0,446,429
4427,1,0,446,425
4427,1,0,450,427
4427,1,0,450,432
4427,1,0,446,432
4428,1,0,330,144
4428,1,0,334,139
4428,1,0,335,139
4428,1,0,334,145
4428,1,0,330,144
4429,1,0,263,350
4429,1,0,268,349
4429,1,0,270,355
4429,1,0,266,356
4429,1,0,263,350
4430,1,0,275,380
4430,1,0,275,377
4430,1,0,282,377
4430,1,0,282,380
4430,1,0,275,380
4431,1,0,600,510
4431,1,0,601,508
4431,1,0,604,505
4431,1,0,607,508
4431,1,0,603,510
4431,1,0,601,510
4431,1,0,600,510
4432,1,0,475,251
4432,1,0,478,251
4432,1,0,478,256
4432,1,0,475,255
4432,1,0,475,251
4433,1,1,366,513
4433,1,1,366,505
4433,1,1,375,506
4433,1,1,375,513
4433,1,1,366,513
4434,1,0,317,374
4434,1,0,325,374
4434,1,0,325,381
4434,1,0,317,381
4434,1,0,317,374
4435,1,0,384,354
4435,1,0,389,354
4435,1,0,389,359
4435,1,0,384,359
4435,1,0,384,354
4436,1,0,411,696
4436,1,0,413,693
4436,1,0,422,700
4436,1,0,416,700
4436,1,0,411,696
4437,1,0,263,372
4437,1,0,264,371
4437,1,0,265,376
4437,1,0,263,376
4437,1,0,263,372
4438,1,0,647,511
4438,1,0,650,507
4438,1,0,659,508
4438,1,0,661,512
4438,1,0,648,511
4438,1,0,647,511
4439,1,0,466,471
4439,1,0,467,468
4439,1,0,474,468
4439,1,0,473,471
4439,1,0,466,471
4440,1,0,352,460
4440,1,0,352,448
4440,1,0,359,448
4440,1,0,359,460
4440,1,0,352,460
4441,1,1,324,454
4441,1,1,329,455
4441,1,1,329,459
4441,1,1,324,459
4441,1,1,324,454
4442,1,0,432,340
4442,1,0,435,340
4442,1,0,432,342
4442,1,0,432,340
4443,1,0,293,278
4443,1,0,295,275
4443,1,0,295,273
4443,1,0,303,274
4443,1,0,303,283
4443,1,0,300,282
4443,1,0,301,281
4443,1,0,297,279
4443,1,0,297,281
4443,1,0,294,286
4443,1,0,294,282
4443,1,0,293,280
4443,1,0,293,278
4444,1,0,305,328
4444,1,0,317,328
4444,1,0,317,332
4444,1,0,310,333
4444,1,0,310,337
4444,1,0,306,337
4444,1,0,305,328
4445,1,0,287,333
4445,1,0,292,330
4445,1,0,292,338
4445,1,0,288,338
4445,1,0,287,333
4446,1,0,342,355
4446,1,0,342,351
4446,1,0,346,350
4446,1,0,347,355
4446,1,0,342,355
4447,1,0,421,345
4447,1,0,421,342
4447,1,0,426,342
4447,1,0,426,345
4447,1,0,421,345
4448,1,1,254,464
4448,1,1,257,464
4448,1,1,258,465
4448,1,1,254,464
4449,1,0,293,387
4449,1,0,293,384
4449,1,0,300,384
4449,1,0,300,387
4449,1,0,293,387
4450,1,0,317,353
4450,1,0,318,348
4450,1,0,326,349
4450,1,0,326,351
4450,1,0,317,353
4451,1,1,335,175
4451,1,1,336,163
4451,1,1,343,167
4451,1,1,344,175
4451,1,1,335,175
4452,1,0,442,371
4452,1,0,443,364
4452,1,0,448,350
4452,1,0,462,345
4452,1,0,468,349
4452,1,0,469,349
4452,1,0,469,343
4452,1,0,474,347
4452,1,0,475,347
4452,1,0,474,351
4452,1,0,457,368
4452,1,0,455,371
4452,1,0,452,375
4452,1,0,451,377
4452,1,0,456,377
4452,1,0,457,383
4452,1,0,452,385
4452,1,0,447,383
4452,1,0,444,379
4452,1,0,443,377
4452,1,0,442,371
4452,2,0,449,357
4452,2,0,450,357
4452,2,0,453,356
4452,2,0,455,354
4452,2,0,457,351
4452,2,0,450,354
4452,2,0,449,357
4453,1,0,384,242
4453,1,0,394,242
4453,1,0,392,244
4453,1,0,391,247
4453,1,0,385,247
4453,1,0,384,242
4454,1,0,168,333
4454,1,0,176,333
4454,1,0,176,338
4454,1,0,169,338
4454,1,0,168,336
4454,1,0,168,333
4455,1,0,379,772
4455,1,0,384,766
4455,1,0,388,766
4455,1,0,382,773
4455,1,0,379,772
4456,1,0,401,792
4456,1,0,400,784
4456,1,0,403,784
4456,1,0,404,792
4456,1,0,401,792
4457,1,0,108,194
4457,1,0,108,187
4457,1,0,115,187
4457,1,0,115,194
4457,1,0,108,194
4458,1,1,448,632
4458,1,1,450,635
4458,1,1,451,639
4458,1,1,450,655
4458,1,1,450,657
4458,1,1,452,660
4458,1,1,456,665
4458,1,1,455,665
4458,1,1,452,663
4458,1,1,450,658
4458,1,1,449,654
4458,1,1,450,640
4458,1,1,449,636
4458,1,1,448,633
4458,1,1,448,632
4459,1,0,392,784
4459,1,0,396,784
4459,1,0,396,789
4459,1,0,397,792
4459,1,0,392,792
4459,1,0,392,784
4460,1,0,367,343
4460,1,0,368,341
4460,1,0,370,341
4460,1,0,371,341
4460,1,0,372,342
4460,1,0,371,343
4460,1,0,372,348
4460,1,0,368,348
4460,1,0,367,343
4461,1,1,248,505
4461,1,1,248,499
4461,1,1,251,499
4461,1,1,255,504
4461,1,1,254,505
4461,1,1,248,505
4462,1,0,389,146
4462,1,0,394,146
4462,1,0,396,151
4462,1,0,391,151
4462,1,0,388,149
4462,1,0,389,146
4463,1,0,590,510
4463,1,0,590,505
4463,1,0,598,505
4463,1,0,595,510
4463,1,0,590,510
4464,1,0,190,282
4464,1,0,190,275
4464,1,0,194,275
4464,1,0,193,276
4464,1,0,192,276
4464,1,0,192,280
4464,1,0,194,280
4464,1,0,194,282
4464,1,0,190,282
4465,1,0,601,500
4465,1,0,610,501
4465,1,0,617,501
4465,1,0,615,501
4465,1,0,607,508
4465,1,0,602,502
4465,1,0,601,501
4465,1,0,601,500
4466,1,0,522,450
4466,1,0,522,440
4466,1,0,526,438
4466,1,0,525,450
4466,1,0,522,450
4467,1,0,501,419
