"poly","ring","x","y"
"o_2223",1,28008,11425
"o_2224",1,27964,11453
"o_2224",1,27963,11452
"o_2224",1,27963,11453
"o_2224",1,27964,11453
"o_2225",1,26811,12332
"o_2225",1,26810,12332
"o_2225",1,26809,12333
"o_2225",1,26811,12332
"o_2226",1,27500,11481
"o_2226",1,27485,11530
"o_2226",1,27491,11577
"o_2226",1,27517,11611
"o_2226",1,27517,11610
"o_2226",1,27494,11563
"o_2226",1,27492,11563
"o_2226",1,27536,11525
"o_2226",1,27500,11481
"o_2227",1,28378,11814
"o_2227",1,28398,11811
"o_2227",1,28376,11812
"o_2227",1,28378,11814
"o_2228",1,26904,11456
"o_2228",1,26879,11487
"o_2228",1,26879,11390
"o_2228",1,26862,11405
"o_2228",1,26879,11489
"o_2228",1,26908,11500
"o_2228",1,26904,11456
"o_2229",1,26904,11451
"o_2229",1,26895,11452
"o_2229",1,26904,11456
"o_2229",1,26904,11451
"o_2230",1,27101,11770
"o_2230",1,27099,11763
"o_2230",1,27091,11752
"o_2230",1,27104,11775
"o_2230",1,27101,11770
"o_2231",1,27101,11770
"o_2231",1,27104,11775
"o_2231",1,27108,11769
"o_2231",1,27101,11770
"o_2232",1,27168,11719
"o_2232",1,27144,11740
"o_2232",1,27147,11753
"o_2232",1,27165,11741
"o_2232",1,27168,11719
"o_2233",1,28369,9924
"o_2233",1,28352,9919
"o_2233",1,28342,9914
"o_2233",1,28342,9915
"o_2233",1,28361,9923
"o_2233",1,28369,9924
"o_2234",1,28267,10087
"o_2234",1,28272,10133
"o_2234",1,28273,10108
"o_2234",1,28267,10087
"o_2235",1,27723,11473
"o_2235",1,27722,11470
"o_2235",1,27722,11472
"o_2235",1,27723,11473
"o_2236",1,27723,11477
"o_2236",1,27723,11473
"o_2236",1,27722,11473
"o_2236",1,27723,11477
"o_2237",1,20972,7817
"o_2237",1,20972,7838
"o_2237",1,20986,7838
"o_2237",1,20972,7817
"o_2238",1,21055,7865
"o_2238",1,21008,7893
"o_2238",1,21055,7921
"o_2238",1,21055,7907
"o_2238",1,21055,7865
"o_2239",1,21067,7711
"o_2239",1,21085,7725
"o_2239",1,21078,7698
"o_2239",1,21066,7699
"o_2239",1,21067,7711
"o_2240",1,20985,7767
"o_2240",1,20985,7711
"o_2240",1,20958,7753
"o_2240",1,20958,7767
"o_2240",1,20972,7767
"o_2240",1,20985,7767
"o_2241",1,21008,7893
"o_2241",1,20986,7838
"o_2241",1,20973,7852
"o_2241",1,20973,7859
"o_2241",1,21000,7894
"o_2241",1,21008,7893
"o_2242",1,20972,7767
"o_2242",1,20954,7796
"o_2242",1,20985,7767
"o_2242",1,20972,7767
"o_2243",1,20985,7711
"o_2243",1,21015,7700
"o_2243",1,21008,7644
"o_2243",1,20985,7711
"o_2244",1,21774,9794
"o_2244",1,21792,9835
"o_2244",1,21774,9780
"o_2244",1,21774,9794
"o_2245",1,21829,9620
"o_2245",1,21529,9623
"o_2245",1,21433,9618
"o_2245",1,21392,9604
"o_2245",1,21383,9604
"o_2245",1,21310,9608
"o_2245",1,21313,9597
"o_2245",1,21332,9524
"o_2245",1,21312,9549
"o_2245",1,21304,9598
"o_2245",1,21246,9619
"o_2245",1,21272,9585
"o_2245",1,21204,9614
"o_2245",1,21186,9564
"o_2245",1,21162,9592
"o_2245",1,21126,9606
"o_2245",1,21102,9628
"o_2245",1,20987,9620
"o_2245",1,21109,9631
"o_2245",1,21166,9626
"o_2245",1,21177,9676
"o_2245",1,21137,9704
"o_2245",1,21151,9773
"o_2245",1,21151,9717
"o_2245",1,21182,9674
"o_2245",1,21190,9634
"o_2245",1,21339,9625
"o_2245",1,21515,9631
"o_2245",1,21638,9633
"o_2245",1,21697,9628
"o_2245",1,21693,9642
"o_2245",1,21720,9650
"o_2245",1,21762,9665
"o_2245",1,21789,9647
"o_2245",1,21802,9634
"o_2245",1,21829,9620
"o_2246",1,21821,9924
"o_2246",1,21807,9905
"o_2246",1,21743,9919
"o_2246",1,21774,9961
"o_2246",1,21835,9960
"o_2246",1,21852,9929
"o_2246",1,21821,9924
"o_2247",1,22189,9575
"o_2247",1,22136,9585
"o_2247",1,22123,9575
"o_2247",1,22124,9604
"o_2247",1,22131,9604
"o_2247",1,22133,9717
"o_2247",1,22134,9744
"o_2247",1,22135,9755
"o_2247",1,22135,9780
"o_2247",1,22137,9789
"o_2247",1,22133,9898
"o_2247",1,22136,9916
"o_2247",1,22132,9935
"o_2247",1,22134,9991
"o_2247",1,22140,10039
"o_2247",1,22095,10065
"o_2247",1,22149,10040
"o_2247",1,22145,10003
"o_2247",1,22134,9958
"o_2247",1,22136,9935
"o_2247",1,22136,9916
"o_2247",1,22133,9898
"o_2247",1,22137,9869
"o_2247",1,22137,9791
"o_2247",1,22135,9774
"o_2247",1,22142,9766
"o_2247",1,22135,9766
"o_2247",1,22135,9755
"o_2247",1,22135,9746
"o_2247",1,22143,9740
"o_2247",1,22152,9742
"o_2247",1,22159,9733
"o_2247",1,22134,9741
"o_2247",1,22133,9695
"o_2247",1,22154,9681
"o_2247",1,22133,9681
"o_2247",1,22131,9597
"o_2247",1,22136,9587
"o_2247",1,22173,9588
"o_2247",1,22183,9609
"o_2247",1,22317,9595
"o_2247",1,22292,9557
"o_2247",1,22275,9593
"o_2247",1,22227,9595
"o_2247",1,22242,9539
"o_2247",1,22237,9528
"o_2247",1,22239,9521
"o_2247",1,22262,9527
"o_2247",1,22262,9525
"o_2247",1,22298,9554
"o_2247",1,22375,9568
"o_2247",1,22324,9525
"o_2247",1,22425,9504
"o_2247",1,22451,9530
"o_2247",1,22451,9503
"o_2247",1,22331,9507
"o_2247",1,22352,9446
"o_2247",1,22395,9429
"o_2247",1,22469,9425
"o_2247",1,22490,9446
"o_2247",1,22465,9419
"o_2247",1,22431,9423
"o_2247",1,22379,9402
"o_2247",1,22334,9444
"o_2247",1,22283,9432
"o_2247",1,22275,9354
"o_2247",1,22270,9116
"o_2247",1,22331,9126
"o_2247",1,22426,9101
"o_2247",1,22355,9116
"o_2247",1,22334,9100
"o_2247",1,22275,9099
"o_2247",1,22278,9002
"o_2247",1,22273,8991
"o_2247",1,22266,8978
"o_2247",1,22264,8964
"o_2247",1,22264,8950
"o_2247",1,22268,8943
"o_2247",1,22264,8936
"o_2247",1,22262,8908
"o_2247",1,22263,8887
"o_2247",1,22261,8838
"o_2247",1,22262,8824
"o_2247",1,22261,8797
"o_2247",1,22258,8712
"o_2247",1,22259,8691
"o_2247",1,22427,8694
"o_2247",1,22429,8736
"o_2247",1,22442,8736
"o_2247",1,22452,8708
"o_2247",1,22496,8700
"o_2247",1,22510,8699
"o_2247",1,22533,8712
"o_2247",1,22603,8700
"o_2247",1,22657,8667
"o_2247",1,22821,8661
"o_2247",1,22842,8667
"o_2247",1,22849,8660
"o_2247",1,22903,8657
"o_2247",1,22925,8664
"o_2247",1,22938,8656
"o_2247",1,23055,8651
"o_2247",1,23069,8662
"o_2247",1,23120,8690
"o_2247",1,23123,8621
"o_2247",1,23087,8575
"o_2247",1,23060,8574
"o_2247",1,23047,8578
"o_2247",1,23119,8622
"o_2247",1,23048,8646
"o_2247",1,23027,8651
"o_2247",1,22842,8660
"o_2247",1,22842,8653
"o_2247",1,22738,8656
"o_2247",1,22568,8676
"o_2247",1,22548,8705
"o_2247",1,22496,8685
"o_2247",1,22346,8682
"o_2247",1,22259,8691
"o_2247",1,22258,8614
"o_2247",1,22292,8613
"o_2247",1,22304,8571
"o_2247",1,22331,8515
"o_2247",1,22347,8443
"o_2247",1,22400,8340
"o_2247",1,22420,8275
"o_2247",1,22421,8241
"o_2247",1,22405,8171
"o_2247",1,22403,8106
"o_2247",1,22396,8028
"o_2247",1,22416,8055
"o_2247",1,22499,8054
"o_2247",1,22553,8044
"o_2247",1,22568,8059
"o_2247",1,22643,8049
"o_2247",1,22637,8037
"o_2247",1,22691,8033
"o_2247",1,22705,8040
"o_2247",1,22730,8031
"o_2247",1,22811,8021
"o_2247",1,22843,8106
"o_2247",1,22883,8119
"o_2247",1,22949,8165
"o_2247",1,22963,8228
"o_2247",1,22966,8288
"o_2247",1,22975,8306
"o_2247",1,22973,8294
"o_2247",1,22966,8285
"o_2247",1,22962,8195
"o_2247",1,22949,8164
"o_2247",1,22898,8128
"o_2247",1,22869,8093
"o_2247",1,22840,8063
"o_2247",1,22811,8021
"o_2247",1,22690,8021
"o_2247",1,22553,8023
"o_2247",1,22504,8052
"o_2247",1,22484,8027
"o_2247",1,22466,8053
"o_2247",1,22394,8015
"o_2247",1,22412,7913
"o_2247",1,22426,7913
"o_2247",1,22391,7898
"o_2247",1,22379,7621
"o_2247",1,22375,7558
"o_2247",1,22380,7758
"o_2247",1,22390,7883
"o_2247",1,22370,7880
"o_2247",1,22320,7815
"o_2247",1,22364,7891
"o_2247",1,22371,7894
"o_2247",1,22368,7910
"o_2247",1,22371,7912
"o_2247",1,22392,7911
"o_2247",1,22388,8032
"o_2247",1,22376,8098
"o_2247",1,22401,8099
"o_2247",1,22399,8211
"o_2247",1,22380,8246
"o_2247",1,22402,8317
"o_2247",1,22311,8494
"o_2247",1,22310,8501
"o_2247",1,22255,8503
"o_2247",1,22246,8455
"o_2247",1,22232,8461
"o_2247",1,22223,8466
"o_2247",1,22211,8542
"o_2247",1,22222,8587
"o_2247",1,22222,8613
"o_2247",1,22241,8600
"o_2247",1,22250,8602
"o_2247",1,22242,8656
"o_2247",1,22183,8664
"o_2247",1,22181,8616
"o_2247",1,22154,8638
"o_2247",1,22153,8693
"o_2247",1,21987,8690
"o_2247",1,21975,8691
"o_2247",1,21989,8685
"o_2247",1,22044,8660
"o_2247",1,21961,8662
"o_2247",1,21930,8648
"o_2247",1,21907,8692
"o_2247",1,21826,8685
"o_2247",1,21822,8678
"o_2247",1,21813,8651
"o_2247",1,21780,8617
"o_2247",1,21787,8646
"o_2247",1,21767,8695
"o_2247",1,21688,8697
"o_2247",1,21552,8698
"o_2247",1,21484,8705
"o_2247",1,21477,8669
"o_2247",1,21449,8678
"o_2247",1,21422,8669
"o_2247",1,21407,8660
"o_2247",1,21394,8656
"o_2247",1,21374,8707
"o_2247",1,21283,8692
"o_2247",1,21239,8680
"o_2247",1,21215,8714
"o_2247",1,21307,8704
"o_2247",1,21361,8742
"o_2247",1,21389,8742
"o_2247",1,21402,8714
"o_2247",1,21451,8727
"o_2247",1,21484,8727
"o_2247",1,21524,8721
"o_2247",1,21580,8739
"o_2247",1,21620,8706
"o_2247",1,21648,8711
"o_2247",1,21662,8721
"o_2247",1,21716,8707
"o_2247",1,21757,8702
"o_2247",1,21812,8735
"o_2247",1,21826,8708
"o_2247",1,21975,8699
"o_2247",1,22071,8696
"o_2247",1,22092,8711
"o_2247",1,22168,8709
"o_2247",1,22251,8712
"o_2247",1,22251,8726
"o_2247",1,22259,8740
"o_2247",1,22261,8828
"o_2247",1,22253,8832
"o_2247",1,22242,8831
"o_2247",1,22240,8853
"o_2247",1,22262,8852
"o_2247",1,22262,8908
"o_2247",1,22263,8948
"o_2247",1,22256,8949
"o_2247",1,22257,8964
"o_2247",1,22264,8957
"o_2247",1,22264,8964
"o_2247",1,22265,8977
"o_2247",1,22267,8982
"o_2247",1,22273,8991
"o_2247",1,22277,9002
"o_2247",1,22265,9116
"o_2247",1,22215,9081
"o_2247",1,22214,9103
"o_2247",1,22269,9136
"o_2247",1,22274,9346
"o_2247",1,22268,9424
"o_2247",1,22269,9438
"o_2247",1,22269,9446
"o_2247",1,22269,9453
"o_2247",1,22265,9453
"o_2247",1,22220,9406
"o_2247",1,22256,9483
"o_2247",1,22262,9483
"o_2247",1,22255,9514
"o_2247",1,22177,9518
"o_2247",1,22160,9490
"o_2247",1,22160,9489
"o_2247",1,22159,9458
"o_2247",1,22145,9456
"o_2247",1,22122,9375
"o_2247",1,22125,9476
"o_2247",1,22125,9484
"o_2247",1,22131,9512
"o_2247",1,22077,9550
"o_2247",1,22101,9545
"o_2247",1,22116,9546
"o_2247",1,22123,9535
"o_2247",1,22150,9539
"o_2247",1,22202,9541
"o_2247",1,22203,9568
"o_2247",1,22189,9575
"o_2247",2,23102,7686
"o_2247",2,23088,7672
"o_2247",2,23102,7680
"o_2247",2,23102,7683
"o_2247",2,23102,7686
"o_2247",3,22024,7629
"o_2247",3,22010,7616
"o_2247",3,22013,7602
"o_2247",3,22024,7629
"o_2248",1,21368,9869
"o_2248",1,21302,9953
"o_2248",1,21289,10008
"o_2248",1,21356,9979
"o_2248",1,21355,9910
"o_2248",1,21424,9898
"o_2248",1,21368,9869
"o_2249",1,21394,9729
"o_2249",1,21415,9701
"o_2249",1,21481,9645
"o_2249",1,21461,9656
"o_2249",1,21429,9675
"o_2249",1,21341,9721
"o_2249",1,21339,9751
"o_2249",1,21394,9729
"o_2250",1,21181,9790
"o_2250",1,21151,9773
"o_2250",1,21178,9800
"o_2250",1,21181,9790
"o_2251",1,21234,9897
"o_2251",1,21248,9998
"o_2251",1,21180,10030
"o_2251",1,21128,10016
"o_2251",1,21139,10037
"o_2251",1,21207,10036
"o_2251",1,21167,10095
"o_2251",1,21184,10091
"o_2251",1,21212,10077
"o_2251",1,21262,10073
"o_2251",1,21276,10036
"o_2251",1,21249,10036
"o_2251",1,21289,10008
"o_2251",1,21254,9987
"o_2251",1,21234,9897
"o_2252",1,22745,9424
"o_2252",1,22784,9402
"o_2252",1,22973,9396
"o_2252",1,23015,9417
"o_2252",1,23015,9415
"o_2252",1,23035,9394
"o_2252",1,23263,9391
"o_2252",1,23416,9386
"o_2252",1,23552,9380
"o_2252",1,23650,9369
"o_2252",1,23715,9439
"o_2252",1,23726,9710
"o_2252",1,23739,9741
"o_2252",1,23742,9814
"o_2252",1,23749,9814
"o_2252",1,23750,9831
"o_2252",1,23751,9844
"o_2252",1,23751,9849
"o_2252",1,23750,9853
"o_2252",1,23747,9858
"o_2252",1,23743,9868
"o_2252",1,23741,9884
"o_2252",1,23745,9888
"o_2252",1,23747,9926
"o_2252",1,23744,9939
"o_2252",1,23746,9976
"o_2252",1,23729,9976
"o_2252",1,23744,10001
"o_2252",1,23745,10045
"o_2252",1,23708,10068
"o_2252",1,23753,10107
"o_2252",1,23746,10133
"o_2252",1,23762,10115
"o_2252",1,23776,10080
"o_2252",1,23745,10032
"o_2252",1,23747,9993
"o_2252",1,23744,9943
"o_2252",1,23758,9933
"o_2252",1,23746,9919
"o_2252",1,23745,9892
"o_2252",1,23743,9878
"o_2252",1,23783,9876
"o_2252",1,23783,9869
"o_2252",1,23756,9871
"o_2252",1,23746,9863
"o_2252",1,23751,9852
"o_2252",1,23751,9849
"o_2252",1,23751,9844
"o_2252",1,23749,9810
"o_2252",1,23742,9794
"o_2252",1,23743,9751
"o_2252",1,23727,9699
"o_2252",1,23721,9465
"o_2252",1,23725,9412
"o_2252",1,23701,9393
"o_2252",1,23762,9377
"o_2252",1,23797,9387
"o_2252",1,23858,9389
"o_2252",1,23928,9386
"o_2252",1,23994,9376
"o_2252",1,23803,9387
"o_2252",1,23775,9372
"o_2252",1,23702,9367
"o_2252",1,23647,9358
"o_2252",1,23663,9312
"o_2252",1,23662,9305
"o_2252",1,23629,9342
"o_2252",1,23552,9379
"o_2252",1,23357,9388
"o_2252",1,23271,9377
"o_2252",1,23176,9387
"o_2252",1,22890,9399
"o_2252",1,22880,9392
"o_2252",1,22793,9402
"o_2252",1,22768,9396
"o_2252",1,22760,9414
"o_2252",1,22725,9419
"o_2252",1,22675,9409
"o_2252",1,22627,9408
"o_2252",1,22558,9409
"o_2252",1,22534,9389
"o_2252",1,22533,9411
"o_2252",1,22612,9434
"o_2252",1,22631,9418
"o_2252",1,22745,9424
"o_2253",1,22590,9170
"o_2253",1,22466,9294
"o_2253",1,22423,9330
"o_2253",1,22401,9368
"o_2253",1,22419,9378
"o_2253",1,22424,9329
"o_2253",1,22460,9327
"o_2253",1,22472,9288
"o_2253",1,22512,9249
"o_2253",1,22527,9249
"o_2253",1,22561,9199
"o_2253",1,22658,9105
"o_2253",1,22721,9111
"o_2253",1,22768,9102
"o_2253",1,22808,9101
"o_2253",1,22822,9096
"o_2253",1,22839,9100
"o_2253",1,22864,9101
"o_2253",1,22880,9124
"o_2253",1,22886,9105
"o_2253",1,22938,9110
"o_2253",1,22907,9104
"o_2253",1,22884,9105
"o_2253",1,22860,9100
"o_2253",1,22842,9100
"o_2253",1,22838,9093
"o_2253",1,22784,9102
"o_2253",1,22798,9079
"o_2253",1,22753,9043
"o_2253",1,22744,9060
"o_2253",1,22754,9082
"o_2253",1,22734,9103
"o_2253",1,22658,9104
"o_2253",1,22590,9170
"o_2254",1,22831,9253
"o_2254",1,22872,9293
"o_2254",1,22870,9238
"o_2254",1,22832,9239
"o_2254",1,22831,9253
"o_2255",1,22760,9258
"o_2255",1,22761,9269
"o_2255",1,22771,9269
"o_2255",1,22760,9258
"o_2256",1,21893,9189
"o_2256",1,21888,9085
"o_2256",1,21874,9071
"o_2256",1,21818,9086
"o_2256",1,21861,9099
"o_2256",1,21875,9138
"o_2256",1,21886,9183
"o_2256",1,21893,9189
"o_2257",1,21874,9051
"o_2257",1,21874,9071
"o_2257",1,21888,9073
"o_2257",1,21901,9057
"o_2257",1,21887,9029
"o_2257",1,21887,9036
"o_2257",1,21887,9043
"o_2257",1,21874,9051
"o_2258",1,21887,9036
"o_2258",1,21886,9036
"o_2258",1,21887,9043
"o_2258",1,21887,9036
"o_2259",1,21862,9029
"o_2259",1,21874,9051
"o_2259",1,21886,9036
"o_2259",1,21883,9029
"o_2259",1,21862,9029
"o_2260",1,21845,9001
"o_2260",1,21845,9015
"o_2260",1,21853,9015
"o_2260",1,21845,9001
"o_2261",1,21257,9533
"o_2261",1,21271,9570
"o_2261",1,21285,9571
"o_2261",1,21257,9533
"o_2262",1,21427,9384
"o_2262",1,21454,9398
"o_2262",1,21440,9355
"o_2262",1,21427,9384
"o_2263",1,21211,9503
"o_2263",1,21242,9498
"o_2263",1,21221,9484
"o_2263",1,21218,9470
"o_2263",1,21211,9503
"o_2264",1,21313,9597
"o_2264",1,21313,9602
"o_2264",1,21316,9600
"o_2264",1,21313,9597
"o_2265",1,21274,9329
"o_2265",1,21274,9319
"o_2265",1,21265,9329
"o_2265",1,21274,9329
"o_2266",1,22405,9017
"o_2266",1,22368,8978
"o_2266",1,22390,9031
"o_2266",1,22405,9017
"o_2267",1,22634,8987
"o_2267",1,22577,8942
"o_2267",1,22617,8912
"o_2267",1,22602,8881
"o_2267",1,22575,8884
"o_2267",1,22573,8914
"o_2267",1,22556,8935
"o_2267",1,22634,8987
"o_2268",1,22672,9002
"o_2268",1,22681,8959
"o_2268",1,22666,8935
"o_2268",1,22672,9002
"o_2269",1,22824,9078
"o_2269",1,22830,9073
"o_2269",1,22827,9066
"o_2269",1,22824,9078
"o_2270",1,22715,8950
"o_2270",1,22705,8966
"o_2270",1,22736,8963
"o_2270",1,22736,8956
"o_2270",1,22715,8950
"o_2271",1,22060,8311
"o_2271",1,22047,8297
"o_2271",1,22036,8297
"o_2271",1,22036,8311
"o_2271",1,22060,8311
"o_2272",1,22153,8570
"o_2272",1,22142,8575
"o_2272",1,22153,8575
"o_2272",1,22153,8570
"o_2273",1,21972,8533
"o_2273",1,21973,8606
"o_2273",1,22015,8592
"o_2273",1,22001,8578
"o_2273",1,21993,8561
"o_2273",1,21972,8533
"o_2274",1,22272,8363
"o_2274",1,22259,8397
"o_2274",1,22286,8391
"o_2274",1,22272,8363
"o_2275",1,22036,8297
"o_2275",1,22049,8254
"o_2275",1,22035,8254
"o_2275",1,22031,8226
"o_2275",1,21993,8227
"o_2275",1,22008,8255
"o_2275",1,22022,8298
"o_2275",1,22036,8297
"o_2276",1,21979,8516
"o_2276",1,21971,8523
"o_2276",1,21972,8533
"o_2276",1,21979,8526
"o_2276",1,21979,8516
"o_2277",1,21995,8340
"o_2277",1,21940,8341
"o_2277",1,21985,8362
"o_2277",1,22011,8414
"o_2277",1,21995,8340
"o_2278",1,22247,8416
"o_2278",1,22263,8410
"o_2278",1,22259,8397
"o_2278",1,22247,8416
"o_2279",1,22008,8425
"o_2279",1,21971,8495
"o_2279",1,22017,8453
"o_2279",1,22008,8425
"o_2280",1,22022,8298
"o_2280",1,21985,8310
"o_2280",1,22023,8312
"o_2280",1,22022,8298
"o_2281",1,22132,8252
"o_2281",1,22118,8249
"o_2281",1,22119,8296
"o_2281",1,22188,8294
"o_2281",1,22187,8264
"o_2281",1,22139,8274
"o_2281",1,22132,8252
"o_2282",1,21971,8495
"o_2282",1,21979,8516
"o_2282",1,21979,8526
"o_2282",1,21993,8561
"o_2282",1,21987,8492
"o_2282",1,21971,8495
"o_2283",1,22097,8563
"o_2283",1,22095,8493
"o_2283",1,22068,8488
"o_2283",1,22083,8563
"o_2283",1,22097,8563
"o_2284",1,22097,8563
"o_2284",1,22125,8583
"o_2284",1,22125,8590
"o_2284",1,22181,8595
"o_2284",1,22153,8575
"o_2284",1,22142,8575
"o_2284",1,22097,8563
"o_2285",1,22077,8597
"o_2285",1,22125,8590
"o_2285",1,22125,8583
"o_2285",1,22084,8577
"o_2285",1,22077,8597
"o_2286",1,22202,8379
"o_2286",1,22203,8382
"o_2286",1,22203,8378
"o_2286",1,22202,8379
"o_2287",1,22106,8338
"o_2287",1,22095,8296
"o_2287",1,22060,8311
"o_2287",1,22064,8330
"o_2287",1,22120,8359
"o_2287",1,22106,8338
"o_2288",1,22082,8269
"o_2288",1,22088,8218
"o_2288",1,22075,8192
"o_2288",1,22034,8198
"o_2288",1,22020,8199
"o_2288",1,22031,8226
"o_2288",1,22035,8254
"o_2288",1,22049,8254
"o_2288",1,22082,8269
"o_2289",1,22036,8311
"o_2289",1,22023,8312
"o_2289",1,22023,8326
"o_2289",1,22036,8311
"o_2290",1,22064,9260
"o_2290",1,22076,9289
"o_2290",1,22092,9315
"o_2290",1,22100,9318
"o_2290",1,22128,9307
"o_2290",1,22092,9310
"o_2290",1,22064,9260
"o_2291",1,22014,9501
"o_2291",1,22005,9515
"o_2291",1,22021,9501
"o_2291",1,22014,9501
"o_2292",1,21086,10201
"o_2292",1,21065,10163
"o_2292",1,21039,10203
"o_2292",1,21086,10233
"o_2292",1,21086,10201
"o_2293",1,21016,10009
"o_2293",1,20975,10024
"o_2293",1,20975,10038
"o_2293",1,20989,10050
"o_2293",1,21071,10037
"o_2293",1,21043,10031
"o_2293",1,21016,10009
"o_2294",1,21002,10175
"o_2294",1,20951,10148
"o_2294",1,20976,10175
"o_2294",1,21017,10203
"o_2294",1,21029,10161
"o_2294",1,21002,10175
"o_2295",1,20989,9981
"o_2295",1,21019,9926
"o_2295",1,21005,9910
"o_2295",1,20995,9926
"o_2295",1,20989,9981
"o_2296",1,21297,10118
"o_2296",1,21371,10118
"o_2296",1,21385,10076
"o_2296",1,21391,10035
"o_2296",1,21317,10055
"o_2296",1,21297,10118
"o_2297",1,21084,10004
"o_2297",1,21077,9967
"o_2297",1,21071,9967
"o_2297",1,21084,10004
"o_2298",1,20946,8018
"o_2298",1,20960,8044
"o_2298",1,20960,8058
"o_2298",1,21015,8072
"o_2298",1,20990,8023
"o_2298",1,20946,8018
"o_2299",1,20844,8185
"o_2299",1,20831,8185
"o_2299",1,20824,8231
"o_2299",1,20838,8212
"o_2299",1,20838,8199
"o_2299",1,20844,8185
"o_2300",1,20905,8116
"o_2300",1,20902,8130
"o_2300",1,20919,8150
"o_2300",1,20925,8157
"o_2300",1,20946,8185
"o_2300",1,20960,8185
"o_2300",1,20960,8157
"o_2300",1,20932,8072
"o_2300",1,20919,8086
"o_2300",1,20919,8097
"o_2300",1,20917,8115
"o_2300",1,20905,8116
"o_2301",1,20826,7586
"o_2301",1,20787,7623
"o_2301",1,20759,7684
"o_2301",1,20670,7948
"o_2301",1,20630,8046
"o_2301",1,20610,8111
"o_2301",1,20606,8116
"o_2301",1,20603,8116
"o_2301",1,20587,8158
"o_2301",1,20548,8170
"o_2301",1,20464,8314
"o_2301",1,20410,8365
"o_2301",1,20375,8423
"o_2301",1,20344,8520
"o_2301",1,20307,8610
"o_2301",1,20314,8661
"o_2301",1,20267,8670
"o_2301",1,20263,8665
"o_2301",1,20262,8666
"o_2301",1,20258,8664
"o_2301",1,20242,8700
"o_2301",1,20224,8793
"o_2301",1,20191,8797
"o_2301",1,20196,8850
"o_2301",1,20258,8738
"o_2301",1,20262,8738
"o_2301",1,20370,8908
"o_2301",1,20369,8939
"o_2301",1,20390,8996
"o_2301",1,20424,9071
"o_2301",1,20463,9136
"o_2301",1,20477,9324
"o_2301",1,20513,9328
"o_2301",1,20504,9445
"o_2301",1,20511,9464
"o_2301",1,20532,9500
"o_2301",1,20592,9553
"o_2301",1,20616,9628
"o_2301",1,20612,9701
"o_2301",1,20616,9768
"o_2301",1,20579,9776
"o_2301",1,20626,9790
"o_2301",1,20626,9842
"o_2301",1,20608,9857
"o_2301",1,20604,9854
"o_2301",1,20618,9892
"o_2301",1,20647,9892
"o_2301",1,20652,9898
"o_2301",1,20677,9889
"o_2301",1,20688,9858
"o_2301",1,20708,9839
"o_2301",1,20740,9781
"o_2301",1,20758,9774
"o_2301",1,20782,9742
"o_2301",1,20786,9728
"o_2301",1,20803,9705
"o_2301",1,20810,9705
"o_2301",1,20811,9695
"o_2301",1,20830,9679
"o_2301",1,20848,9628
"o_2301",1,20878,9663
"o_2301",1,20906,9677
"o_2301",1,20905,9627
"o_2301",1,20987,9620
"o_2301",1,20847,9628
"o_2301",1,20830,9679
"o_2301",1,20810,9688
"o_2301",1,20797,9713
"o_2301",1,20787,9727
"o_2301",1,20779,9740
"o_2301",1,20761,9764
"o_2301",1,20742,9771
"o_2301",1,20686,9853
"o_2301",1,20669,9885
"o_2301",1,20652,9859
"o_2301",1,20654,9859
"o_2301",1,20630,9792
"o_2301",1,20632,9762
"o_2301",1,20640,9691
"o_2301",1,20625,9632
"o_2301",1,20620,9605
"o_2301",1,20611,9570
"o_2301",1,20621,9562
"o_2301",1,20611,9486
"o_2301",1,20573,9486
"o_2301",1,20571,9527
"o_2301",1,20536,9477
"o_2301",1,20533,9445
"o_2301",1,20553,9445
"o_2301",1,20559,9486
"o_2301",1,20559,9465
"o_2301",1,20597,9465
"o_2301",1,20579,9426
"o_2301",1,20545,9375
"o_2301",1,20535,9305
"o_2301",1,20568,9243
"o_2301",1,20576,9179
"o_2301",1,20577,9175
"o_2301",1,20610,9125
"o_2301",1,20610,9072
"o_2301",1,20681,8994
"o_2301",1,20631,9039
"o_2301",1,20604,9067
"o_2301",1,20532,9091
"o_2301",1,20533,8961
"o_2301",1,20492,8927
"o_2301",1,20478,8899
"o_2301",1,20478,8885
"o_2301",1,20418,8786
"o_2301",1,20465,8787
"o_2301",1,20452,8774
"o_2301",1,20447,8774
"o_2301",1,20430,8783
"o_2301",1,20410,8780
"o_2301",1,20411,8800
"o_2301",1,20396,8828
"o_2301",1,20438,8925
"o_2301",1,20438,8939
"o_2301",1,20438,8946
"o_2301",1,20485,8995
"o_2301",1,20437,9002
"o_2301",1,20437,8982
"o_2301",1,20417,8966
"o_2301",1,20380,8967
"o_2301",1,20369,8897
"o_2301",1,20347,8852
"o_2301",1,20340,8827
"o_2301",1,20287,8727
"o_2301",1,20328,8687
"o_2301",1,20472,8688
"o_2301",1,20479,8663
"o_2301",1,20413,8681
"o_2301",1,20319,8687
"o_2301",1,20319,8604
"o_2301",1,20378,8448
"o_2301",1,20425,8386
"o_2301",1,20471,8311
"o_2301",1,20480,8302
"o_2301",1,20517,8241
"o_2301",1,20551,8185
"o_2301",1,20603,8146
"o_2301",1,20640,8031
"o_2301",1,20678,8011
"o_2301",1,20678,7930
"o_2301",1,20712,7871
"o_2301",1,20712,7850
"o_2301",1,20722,7849
"o_2301",1,20743,7793
