"st","x","y"
"20",19450,13264
"20",19531,13390
"20",21516,12156
"20",20834,12018
"20",19327,11681
"20",20773,13288
"20",18483,12630
"20",19385,12195
"20",19367,12225
"20",21448,11907
"20",21413,13468
"20",19480,11260
"20",20707,12006
"20",21100,12425
"20",20397,12604
"20",20420,12611
"20",18477,12966
"20",21535,12166
"20",21444,12165
"20",21565,12044
"20",20096,11838
"20",21507,12050
"20",17527,13150
"20",19555,13144
"20",20531,13099
"20",21051,12065
"20",21329,11902
"20",21411,12129
"20",21342,12228
"20",21555,12113
"20",20979,13888
"20",21510,11993
"20",19597,13326
"20",19521,12943
"20",21499,12076
"20",21547,12031
"20",19968,11972
"20",19481,12625
"20",19319,12635
"20",19573,13318
"20",19555,13337
"20",19561,13404
"20",19554,13418
"20",21066,12069
"20",21426,12142
"20",17266,13617
"20",21478,12064
"20",19547,13189
"20",19504,13377
"20",19804,13744
"20",19755,13906
"20",21091,12095
"20",19507,13264
"20",20173,11828
"20",19548,13332
"20",19466,13299
"20",21488,12121
"20",21197,11705
"20",21566,12138
"20",21378,12449
"20",20793,11801
"20",21554,12000
"20",21481,12064
"20",19432,13299
"20",19447,13278
"20",19498,13271
"20",19917,11999
"20",21486,12152
"20",21400,12150
"20",21383,12032
"20",21027,13748
"20",19618,13427
"20",19660,13262
"20",19544,13283
"20",19464,13266
"20",19549,13342
"20",16870,12536
"20",21521,11908
"20",21455,11925
"20",21397,11911
"20",21397,11917
"20",20776,12038
"20",21459,11963
"20",20759,12010
"20",16867,11531
"20",19366,12199
"20",21510,11961
"20",20797,11950
"20",20717,12004
"20",18317,12715
"20",21452,13952
"20",21579,13426
"20",16886,12876
"20",21417,13480
"20",20114,11857
"20",20403,12607
"20",21529,13441
"20",19581,13581
"20",16804,13838
"20",19350,11235
"20",20454,11339
"20",19693,13408
"20",20681,13938
"20",21051,12076
"20",21123,12062
"20",20318,13163
"20",19521,13329
"20",21416,12117
"20",21411,12286
"20",21409,12282
"20",21440,12190
"20",21564,12141
"20",19551,13428
"20",18082,12514
"20",21420,13770
"20",21108,12074
"20",19538,13330
"20",19515,13316
"20",19621,13368
"20",19731,13872
"20",20114,11854
"20",20114,11853
"20",21502,12073
"20",21425,12138
"20",19808,13731
"20",19573,13325
"20",19553,13345
"20",21485,12087
"20",21346,11724
"20",21273,11640
"20",21328,11926
"20",19551,13346
"20",19836,13923
"20",21474,12135
"20",21551,12169
"20",21073,12045
"20",20816,13932
"20",21494,12033
"20",21369,12106
"20",21544,12000
"20",19440,13268
"20",19426,13279
"20",19429,13280
"20",21037,11638
"20",19499,13272
"20",19892,11953
"20",21500,12094
"20",19437,13307
"20",19643,13410
"20",21436,12154
"20",19758,13903
"20",19441,13256
"20",19490,13282
"20",20771,13749
"20",20766,13724
"20",20742,12027
"20",21527,11893
"20",21392,11900
"20",20771,12041
"20",20801,11988
"20",20686,12126
"20",21392,11888
"20",21513,11906
"20",20777,12013
"20",20749,11976
"20",20756,12030
"20",19556,12022
"20",21471,11907
"20",21564,11988
"20",20721,12043
"20",19211,13090
"20",21450,11918
"20",21499,11908
"20",18479,13320
"20",19095,12926
"20",20765,11996
"20",17286,11619
"20",21560,11976
"20",19091,12918
"20",20804,12028
"20",20402,12622
"20",21432,13799
"20",20871,12251
"20",20183,12173
"20",19095,12909
"20",19877,13318
"20",16801,13810
"20",16809,13832
"20",16105,11575
"20",19018,13804
"20",19685,13316
"20",16914,12926
"20",21076,12095
"20",20767,12094
"20",20113,11851
"20",21111,12091
"20",21522,12183
"20",21519,12140
"20",21517,12139
"20",21218,12094
"20",18600,13014
"20",19564,13271
"20",19517,13410
"20",19612,13313
"20",20143,12651
"20",19752,13892
"20",21381,11831
"20",17357,13147
"20",21305,13798
"20",21119,12071
"20",19524,13162
"20",20998,13071
"20",21223,13810
"20",20776,11823
"20",17369,13738
"20",19576,13297
"20",20169,11844
"20",21315,12216
"20",21468,12160
"20",21383,12029
"20",21381,12006
"20",19418,13273
"20",19450,13291
"20",19797,13744
"20",19518,13300
"20",18905,12206
"20",21346,12212
"20",17283,13108
"20",21352,11798
"20",19204,13352
"20",21529,12039
"20",21514,12121
"20",21003,13075
"20",16504,13690
"20",18149,11576
"20",19599,13428
"20",21456,12189
"20",19505,13351
"20",21568,12072
"20",19456,13242
"20",19628,13324
"20",19515,13316
"20",21476,12111
"20",21454,12180
"20",20894,11391
"20",20086,11871
"20",21521,11900
"20",20710,12020
"20",18629,12163
"20",21404,11945
"20",21573,11986
"20",21545,11927
"20",21444,11909
"20",16905,12465
"20",19347,12184
"20",16902,12443
"20",19789,12670
"20",21422,11965
"20",20825,12506
"20",20686,12021
"20",20688,12021
"20",19087,12962
"20",21526,13575
"20",18828,13067
"20",19120,12935
"20",19080,12875
"20",19694,13288
"20",18487,13322
"20",20433,12611
"20",19701,13427
"20",20112,11848
"20",16908,12937
"20",18227,12794
"20",18225,13191
"20",16927,12987
"20",18106,13027
"20",21385,12051
"20",21484,12120
"20",16818,12925
"20",19525,13372
"20",19468,13231
"20",21498,12035
"20",21436,12178
"20",21527,12183
"20",18107,12118
"20",18700,11320
"20",19567,13250
"20",19518,13271
"20",21078,12098
"20",19507,13275
"20",19183,12454
"20",19182,12455
"20",19595,13428
"20",21530,13153
"20",19303,12629
"20",17520,13194
"20",21483,12041
"20",19540,13370
"20",20868,11861
"20",21327,11727
"20",19549,12946
"20",20731,11592
"20",21482,12146
"20",21354,11878
"20",21091,13637
"20",21081,12058
"20",21491,12000
"20",20739,11792
"20",21457,12058
"20",21536,12023
"20",19676,13299
"20",19538,13335
"20",19584,13251
"20",19583,13254
"20",21534,12183
"20",19647,13324
"20",21080,12080
"20",21551,12183
"20",19463,13235
"20",21567,12005
"20",19541,13334
"20",19587,13294
"20",19580,13280
"20",19454,13220
"20",19570,13315
"20",19105,12953
"20",20769,12029
"20",16896,12453
"20",21386,11918
"20",20683,12132
"20",20745,12025
"20",20748,11991
"20",21524,11907
"20",21456,11910
"20",16841,11565
"20",16338,11580
"20",21525,11918
"20",17067,11499
"20",20335,12711
"20",19127,12937
"20",19820,13307
"20",19760,13457
"20",21089,12410
"20",16865,11171
"20",20097,11842
"20",21437,13696
"20",16842,11755
"20",21519,13166
"20",19749,13309
"20",19300,12647
"20",19613,13512
"20",21299,11229
"20",21570,12162
"20",21538,12175
"20",17530,13198
"20",21108,12068
"20",21502,12000
"20",20108,11843
"20",20079,11853
"20",17518,13155
"20",19588,13230
"20",19552,13369
"20",21328,11751
"20",21357,11757
"20",20702,11163
"20",21573,12017
"20",21573,12124
"20",19505,13283
"20",19953,11926
"20",21541,12058
"20",20007,12234
"20",16504,13298
"20",18910,12650
"20",21530,13219
"20",19801,13733
"20",19547,12953
"20",21438,12153
"20",19594,13286
"20",18087,12106
"20",21078,11205
"20",19553,13059
"20",19307,12623
"20",21066,12073
"20",19543,13335
"20",19432,13278
"20",21412,12124
"20",21550,12192
"20",21558,12057
"20",19477,13080
"20",19919,11991
"20",21488,12081
"20",21510,12073
"20",21574,12074
"20",21575,12082
"20",19541,12927
"20",19452,13308
"20",19645,13328
"20",19661,13261
"20",21532,12114
"20",21492,12042
"20",21440,12199
"20",20866,11853
"20",19551,13340
"20",19474,13304
"20",19194,13356
"20",17224,12458
"20",19577,13278
"20",19428,13289
"20",21331,11737
"20",21473,12105
"20",19361,12188
"20",21544,11912
"20",21543,11929
"20",21533,11917
"20",21396,11873
"20",20682,12136
"20",20701,12016
"20",18448,12118
"20",21516,11908
"20",20787,11956
"20",19346,12298
"20",21460,11933
"20",18623,12637
"20",19347,12200
"20",17719,11627
"20",18986,11572
"20",21503,11905
"20",19361,11239
"20",19379,12193
"20",19361,12202
"20",17915,12768
"20",19904,13182
"20",19906,13174
"20",19107,12899
"20",19108,12929
"20",17285,11619
"20",19092,12897
"20",16808,13832
"20",20721,12021
"20",19684,13298
"20",16804,13856
"20",19124,12917
"20",20415,12607
"20",20139,12641
"20",21587,13894
"20",19300,12430
"20",20128,11855
"20",19891,13107
"20",19690,13410
"20",18907,12658
"20",17522,13482
"20",19540,12971
"20",21486,12144
"20",21499,12025
"20",21494,12108
"20",17468,13189
"20",20330,13176
"20",21467,12054
"20",18563,11589
"20",21507,12000
"20",21092,13630
"20",21100,12098
"20",19314,12625
"20",17453,13167
"20",17522,13170
"20",21508,12085
"20",20954,13308
"20",20117,11867
"20",21364,11800
"20",19511,13431
"20",19497,13287
"20",21497,12097
"20",21078,11207
"20",19532,13244
"20",21545,12000
"20",19651,13258
"20",21538,12160
"20",20083,11845
"20",21130,12105
"20",19502,13297
"20",19492,13374
"20",19526,13164
"20",21452,12131
"20",21546,12089
"20",19616,13498
"20",19395,13205
"20",19514,13293
"20",21538,12195
"20",21478,12074
"20",19557,13272
"20",21557,12184
"20",21552,12065
"20",19355,12338
"20",21558,11952
"20",21541,11976
"20",21487,11987
"20",19115,12868
"20",21388,11897
"20",21463,11887
"20",19094,12932
"20",19399,11986
"20",20770,11991
"20",20775,11935
"20",21527,13588
"20",20761,11992
"20",16554,12428
"20",16805,13833
"20",16901,13868
"20",21505,13461
"20",20144,12650
"20",16898,13836
"20",19580,13596
"20",17898,12713
"20",19905,13175
"20",18949,13331
"20",21124,12090
"20",20546,11327
"20",21361,12219
"20",21534,12165
"20",19467,12862
"20",20132,11826
"20",19614,13296
"20",21317,11917
"20",21109,12076
"20",21218,13807
"20",21112,12070
"20",21376,12105
"20",21463,12196
"20",21569,12056
"20",21542,12090
"20",21541,12060
"20",21534,12051
"20",21544,12395
"20",21227,13808
"20",19581,13287
"20",19296,12442
"20",21390,12129
"20",19626,13313
"20",19626,13316
"20",19559,13373
"20",19957,13661
"20",19599,13430
"20",19517,12961
"20",21051,11827
"20",21558,12112
"20",19571,13378
"20",19623,13335
"20",19759,13884
"20",19816,11265
"20",19500,13285
"20",21382,12127
"20",21111,12082
"20",21482,12012
"20",21489,12008
"20",21511,12090
"20",20829,13936
"20",20951,13321
"20",21477,11997
"20",19578,13348
"20",19585,13340
"20",21515,12097
"20",19537,13370
"20",19901,11928
"20",21095,12052
"20",21452,12142
"20",21554,12077
"20",21195,11492
"20",21546,12135
"20",19436,13328
"20",19577,13339
"20",19758,13900
"20",19505,13283
"20",17275,13613
"20",19563,13299
"20",19499,13271
"20",19475,13319
"20",21388,12037
"20",21552,12098
"20",20472,13893
"20",20761,13734
"20",21127,12435
"20",20184,11837
"20",19656,13317
"20",21415,12112
"20",20903,11822
"20",19605,13411
"20",19606,13412
"20",19604,13410
"20",20396,11667
"20",20697,12055
"20",20821,12020
"20",19594,11911
"20",20777,12100
"20",20676,12669
"20",20099,11232
"20",19913,12024
"20",21223,12732
"20",18233,12785
"20",21433,13471
"20",16616,11249
"20",21137,12901
"20",21435,12140
"20",19595,13294
"20",21505,12643
"20",21345,12112
"20",21432,12119
"20",21437,12121
"20",20282,11809
"20",19636,13348
"20",19762,12493
"20",21396,12433
"20",21522,12090
"20",21372,12098
"20",21373,12102
"20",21442,12112
"20",21422,12092
"20",21508,13166
"20",21444,12152
"20",21092,13649
"20",21178,12657
"20",21238,13438
"20",18479,12621
"20",21145,12612
"20",21382,12172
"20",19321,12498
"20",19493,13355
"20",21479,12493
"20",19474,13254
"20",20671,11860
"20",19405,12116
"20",21161,12869
"20",21076,12792
"20",21512,12215
"20",21053,11836
"20",20577,13450
"20",21488,12161
"20",21491,12159
"20",21161,11793
"20",19597,13262
"20",19597,13263
"20",19527,13379
"20",20804,11985
"20",21536,13597
"20",16960,12978
"20",21287,12590
"20",21437,12314
"20",19549,13372
"20",21538,12410
"20",21397,11998
"20",21157,12385
"20",20232,11815
"20",20964,12009
"20",21094,13707
"20",19865,12379
"20",19616,13328
"20",19889,12039
"20",21231,11976
"20",21365,12221
"20",19665,12094
"20",21564,13589
"20",21085,12411
"20",21576,12153
"20",19561,13395
"20",21408,11988
"20",21404,11991
"20",21558,13559
"20",21140,12590
"20",20470,11801
"20",21409,12588
"20",21149,12243
"20",20456,12402
"20",20799,13930
"20",21544,12255
"20",19475,13286
"20",19475,13290
"20",21417,12292
"20",21346,12228
"20",19665,13336
"20",21056,12456
"20",21410,13478
"20",20852,12016
"20",21091,12137
"20",20504,11831
"20",21044,12074
"20",21387,12025
"20",21555,12031
"20",19643,13297
"20",20715,13203
"20",18490,12632
"20",21104,12730
"20",21049,12093
"20",21056,12093
"20",19590,13401
"20",20985,13121
"20",19187,12578
"20",20617,13872
"20",21466,12028
"20",21383,12028
"20",21562,12156
"20",19618,12924
"20",21233,11928
"20",19594,13221
"20",21476,12053
"20",21055,12061
"20",19591,13243
"20",19780,12060
"20",20817,11994
"20",20877,12045
"20",20835,12028
"20",20385,12593
"20",21559,12092
"20",21375,12895
"20",21057,13917
"20",19532,13343
"20",21527,12186
"20",21171,12264
"20",19430,13306
"20",19602,13415
"20",19602,13416
"20",19546,13133
"20",19413,13317
"20",19412,13320
"20",20812,12018
"20",20907,12157
"20",21079,12921
"20",20572,11966
"20",21013,12346
"20",18662,13926
"20",20446,11818
"20",21351,12313
"20",20142,11799
"20",21063,13663
"20",20761,11756
"20",20171,12370
"20",19650,13286
"20",21477,12025
"20",19932,13188
"20",19935,13191
"20",19931,13195
"20",21427,13626
"20",20274,12581
"20",20095,12706
"20",21387,12132
"20",21149,12276
"20",19922,11163
"20",21534,12391
"20",21368,12164
"20",21112,13501
"20",19660,13329
"20",19553,13364
"20",20768,12022
"20",20604,13292
"20",19397,12247
"20",20403,12559
"20",21499,13571
"20",21045,11640
"20",21467,12157
"20",21465,12155
"20",21255,11861
"20",19472,13427
"20",20694,12814
"20",21225,12094
"20",21325,12206
"20",21325,12204
"20",21033,12029
"20",21097,12095
"20",21535,12139
"20",21089,11959
"20",19657,13273
"20",21483,12092
"20",19133,12898
"20",21310,12406
"20",21552,12189
"20",21572,12357
"20",19604,13230
"20",21386,12988
"20",21555,12292
"20",19523,13270
"20",21496,12149
"20",21564,12091
"20",19825,11663
"20",21555,13505
"20",20729,12078
"20",20701,12025
"20",20618,12919
"20",19660,11233
"20",21063,12138
"20",19599,13400
"20",19519,13219
"20",21415,12099
"20",21502,12670
"20",21505,12124
"20",19577,13190
"20",20318,12039
"20",19098,12977
"20",20752,12049
"20",21025,12578
"20",19696,13291
"20",20164,11705
"20",19517,13268
"20",19520,13270
"20",21475,12001
"20",21478,11997
"20",20433,13608
"20",21380,12165
"20",21573,12165
"20",21434,12119
"20",19612,13441
"20",21171,12278
"20",21282,12434
"20",20186,11641
"20",19720,11578
"20",21379,12085
"20",21084,12164
"20",21112,12184
"20",19603,13245
"20",20166,11836
"20",21512,12167
"20",21500,12033
"20",19486,13264
"20",20132,11868
"20",20786,11901
"20",20742,11991
"20",21180,12419
"20",21247,13396
"20",19604,13255
"20",19331,13229
"20",21428,12017
"20",19509,13429
"20",21567,12210
"20",21000,13058
"20",19361,11343
"20",20409,12596
"20",21489,12039
"20",19433,13271
"20",19590,13217
"20",19431,13296
"20",20971,11814
"20",21502,12071
"20",21487,11890
"20",20210,11842
"20",19437,13275
"20",21539,12065
"20",20875,11892
"20",21073,12082
"20",19946,11987
"20",21421,12067
"20",21436,12141
"20",20034,12240
"20",20966,11844
"20",21552,12172
"20",21548,12176
"20",21432,12063
"20",21465,12014
"20",19676,13287
"20",21222,12113
"20",20754,13119
"20",21513,11983
"20",20561,11985
"20",19685,12825
"20",21549,12193
"20",21128,12104
"20",21422,12992
"20",21546,12199
"20",21038,13075
"20",19466,13245
"20",19466,13263
"20",20836,12075
"20",20702,12011
"20",19699,12243
"20",21492,13526
"20",21085,12441
"20",20636,12826
"20",19608,13271
"20",19585,13257
"20",19881,11691
"20",21543,12166
"20",21476,12150
"20",21061,12092
"20",21109,12000
"20",21483,12255
"20",19618,13418
"20",21451,12001
"20",21502,12206
"20",21499,12214
"20",21450,12265
"20",21315,12116
"20",21519,12714
"20",21516,12636
"20",19353,13260
"20",21405,12031
"20",21436,12158
"20",21321,12569
"20",21432,12275
"20",20950,12454
"20",20515,12593
"20",21210,12284
"20",21458,12127
"20",21459,12123
"20",19445,13312
"20",21431,12081
"20",21427,12080
"20",21395,12289
"20",19438,13424
"20",19644,13382
"20",19608,13454
"20",21511,11880
"20",20781,11843
"20",21585,13523
"20",21449,13477
"20",21546,13522
"20",21315,12582
"20",21455,12069
"20",21507,12052
"20",19903,11997
"20",19586,13230
"20",21042,13071
"20",21551,12159
"20",21431,12260
"20",21427,12154
"20",21427,12151
"20",19591,13275
"20",19578,13287
"20",21084,12122
"20",21140,12089
"20",20787,12048
"20",20673,11400
"20",17534,13187
"20",21470,12068
"20",21156,12209
"20",21472,12126
"20",19574,13302
"20",20752,11985
"20",19682,13306
"20",19548,11141
"20",21422,12406
"20",20648,13739
"20",21364,11808
"20",21450,12137
"20",21570,12081
"20",21493,12053
"20",19428,13295
"20",21449,12117
"20",21444,12121
"20",21443,12123
"20",21443,12117
"20",20105,11205
"20",19634,13247
"20",21536,11997
"20",19589,13425
"20",19599,13237
"20",19410,13307
"20",20811,11935
"20",20715,12015
"20",21582,13910
"20",19413,13298
"20",19415,13300
"20",21492,11992
"20",21409,12228
"20",20593,13944
"20",20818,11920
"20",21418,11980
"20",20761,11932
"20",20884,12035
"20",20831,11999
"20",20466,11406
"20",19694,13323
"20",21511,12043
"20",21512,12048
"20",21070,12078
"20",20767,13707
"20",21351,12292
"20",21471,12014
"20",21558,12107
"20",21288,12057
"20",20286,11858
"20",21334,12388
"20",21474,12156
"20",20965,13179
"20",19186,12539
"20",21471,12022
"20",19406,12188
"20",20793,12035
"20",20748,11890
"20",21436,11875
"20",21070,12103
"20",21500,12198
"20",21368,12090
"20",21333,11934
"20",21435,12186
"20",20650,12088
"20",20809,11995
"20",19095,12929
"20",20864,12154
"20",19516,12457
"20",19609,13285
"20",21545,12404
"20",21209,13075
"20",21474,12253
"20",21528,12253
"20",19445,13282
"20",20738,12008
"20",20422,12602
"20",21174,12136
"20",20283,11813
"20",20891,11769
"20",19576,13269
"20",19572,13270
"20",21567,13168
"20",16001,13656
"20",21084,12146
"20",21357,12321
"20",20704,12022
"20",19785,11939
"20",19121,12918
"20",20574,12257
"20",20821,11911
"20",21067,12381
"20",21101,11878
"20",21388,12338
"20",19618,13231
"20",21532,12247
"20",21511,12174
"20",21489,12127
"20",21387,12134
"20",21397,12019
"20",19516,13250
"20",20183,12336
"20",20940,11886
"20",19608,13256
"20",21411,12043
"20",20678,12101
"20",19316,11756
"20",20689,12000
"20",20999,13071
"20",19496,13331
"20",19370,13315
"20",21353,12178
"20",21560,12160
"20",21460,12048
"20",21392,12013
"20",21382,12010
"20",21488,12058
"20",20746,12253
"20",20035,13121
"20",21065,12123
"20",20394,12595
"20",20801,13561
"20",21072,12086
"20",21063,12087
"20",19972,12035
"20",21123,13820
"20",21527,12407
"20",21483,12040
"20",20756,11907
"20",20963,12571
"20",21565,13549
"20",21407,12116
"20",19535,13386
"20",21533,12234
"20",21474,12032
"20",21269,12873
"20",21303,11938
"20",21512,12355
"20",21077,13927
"20",19646,12097
"20",19702,12228
"20",21393,12113
"20",21391,12113
"20",20602,12870
"20",21478,12356
"20",21344,13013
"20",21536,12039
"20",21380,12284
"20",20848,12063
"20",20650,11924
"20",20310,11813
"20",21490,12076
"20",21488,12077
"20",21403,12020
"20",21396,12070
"20",20651,12160
"20",20905,12030
"20",21122,11736
"20",21410,12087
"20",21394,12379
"20",21533,12153
"20",21535,12153
"20",21336,12479
"20",19485,13287
"20",20991,11999
"20",21552,12121
"20",19628,13346
"20",20720,12066
