"division","part","x","y"
"Middle Atlantic",3,974.5,136.7
"Middle Atlantic",3,974.9,136.3
"Middle Atlantic",3,974.9,135.5
"Middle Atlantic",3,974.5,134.7
"Middle Atlantic",3,974,133.4
"Middle Atlantic",3,974.2,132.9
"Middle Atlantic",3,974.3,131.9
"Middle Atlantic",3,974,130.8
"Middle Atlantic",3,972.8,129.3
"Middle Atlantic",3,972,128.6
"Middle Atlantic",3,971.7,128
"Middle Atlantic",3,971.6,126
"Middle Atlantic",3,971.4,125
"Middle Atlantic",3,971.7,123.8
"Middle Atlantic",3,971.6,123.5
"Middle Atlantic",3,970.6,122.7
"Middle Atlantic",3,970.7,121.3
"Middle Atlantic",3,970.8,120.7
"Middle Atlantic",3,970.6,119.8
"Middle Atlantic",3,970.2,119.4
"Middle Atlantic",3,970.3,118.8
"Middle Atlantic",3,965.5,120.1
"Middle Atlantic",3,961.7,121.1
"Middle Atlantic",3,957.4,122.3
"Middle Atlantic",3,954.3,123
"Middle Atlantic",3,952.3,123.4
"Middle Atlantic",3,948.6,124.2
"Middle Atlantic",3,947.9,124.5
"Middle Atlantic",3,946.2,124.3
"Middle Atlantic",3,945.3,124.9
"Middle Atlantic",3,945,125.4
"Middle Atlantic",3,944,125.6
"Middle Atlantic",3,943.6,126.3
"Middle Atlantic",3,942.7,127.2
"Middle Atlantic",3,942.3,127.3
"Middle Atlantic",3,941.6,128.1
"Middle Atlantic",3,940.2,129.2
"Middle Atlantic",3,939.3,130.2
"Middle Atlantic",3,939.4,130.4
"Middle Atlantic",3,938.8,131
"Middle Atlantic",3,938.5,131.6
"Middle Atlantic",3,937.8,132.4
"Middle Atlantic",3,936.7,133.9
"Middle Atlantic",3,935.3,136.3
"Middle Atlantic",3,934.7,137.1
"Middle Atlantic",3,933.4,139.2
"Middle Atlantic",3,932.9,140.4
"Middle Atlantic",3,932.9,141.3
"Middle Atlantic",3,931.7,143.1
"Middle Atlantic",3,930.9,143.9
"Middle Atlantic",3,930.4,143.9
"Middle Atlantic",3,929.7,144.4
"Middle Atlantic",3,929,145.4
"Middle Atlantic",3,928.5,145.5
"Middle Atlantic",3,928.1,146
"Middle Atlantic",3,928.2,147
"Middle Atlantic",3,927.9,147.5
"Middle Atlantic",3,927.1,148.1
"Middle Atlantic",3,926,148.4
"Middle Atlantic",3,925.6,150.1
"Middle Atlantic",3,925.5,150.9
"Middle Atlantic",3,925.7,151.2
"Middle Atlantic",3,925.7,152.5
"Middle Atlantic",3,926.6,152.3
"Middle Atlantic",3,927.2,152.8
"Middle Atlantic",3,927.6,152.9
"Middle Atlantic",3,927.6,153.8
"Middle Atlantic",3,928.8,153.1
"Middle Atlantic",3,930,153.4
"Middle Atlantic",3,930.3,153.9
"Middle Atlantic",3,930.5,154.7
"Middle Atlantic",3,930.1,155
"Middle Atlantic",3,929.5,155.9
"Middle Atlantic",3,929.1,155.8
"Middle Atlantic",3,929,155.1
"Middle Atlantic",3,928.3,155.6
"Middle Atlantic",3,927.9,156.3
"Middle Atlantic",3,928,156.6
"Middle Atlantic",3,929.2,157.1
"Middle Atlantic",3,930.1,159.1
"Middle Atlantic",3,930.6,160.7
"Middle Atlantic",3,930.8,162.5
"Middle Atlantic",3,930.5,163.6
"Middle Atlantic",3,929.6,164.2
"Middle Atlantic",3,928.8,164.4
"Middle Atlantic",3,928.3,164.2
"Middle Atlantic",3,927.6,164.4
"Middle Atlantic",3,926.7,165.3
"Middle Atlantic",3,926.6,165.8
"Middle Atlantic",3,925.4,166.7
"Middle Atlantic",3,924.4,167.8
"Middle Atlantic",3,924,168.9
"Middle Atlantic",3,923.7,169.5
"Middle Atlantic",3,923.1,169.7
"Middle Atlantic",3,922.7,170.4
"Middle Atlantic",3,920.9,171.4
"Middle Atlantic",3,920.6,171.4
"Middle Atlantic",3,919.9,172.1
"Middle Atlantic",3,918.3,172.4
"Middle Atlantic",3,917.7,172.3
"Middle Atlantic",3,916.4,172.4
"Middle Atlantic",3,916,172.6
"Middle Atlantic",3,915.3,172.7
"Middle Atlantic",3,914.5,173
"Middle Atlantic",3,913.7,173.1
"Middle Atlantic",3,912.3,173.5
"Middle Atlantic",3,910.7,174.4
"Middle Atlantic",3,910.2,174.9
"Middle Atlantic",3,909.4,174.8
"Middle Atlantic",3,908,174.2
"Middle Atlantic",3,907,173.7
"Middle Atlantic",3,906.8,173.4
"Middle Atlantic",3,906,173.2
"Middle Atlantic",3,903.9,173.3
"Middle Atlantic",3,902.2,173.2
"Middle Atlantic",3,901.4,173.4
"Middle Atlantic",3,900,173.5
"Middle Atlantic",3,897.8,174
"Middle Atlantic",3,895.5,174.3
"Middle Atlantic",3,893.8,174.7
"Middle Atlantic",3,893.5,174.7
"Middle Atlantic",3,891.2,175.5
"Middle Atlantic",3,890.2,176.1
"Middle Atlantic",3,888,177.1
"Middle Atlantic",3,885.8,178.4
"Middle Atlantic",3,884.2,179.1
"Middle Atlantic",3,884.6,179.6
"Middle Atlantic",3,884.9,181.1
"Middle Atlantic",3,885.2,181.8
"Middle Atlantic",3,885,182.4
"Middle Atlantic",3,885,183.4
"Middle Atlantic",3,886.1,183.5
"Middle Atlantic",3,886.3,183.9
"Middle Atlantic",3,886.1,184.7
"Middle Atlantic",3,886.4,185.4
"Middle Atlantic",3,887.4,185.9
"Middle Atlantic",3,887.9,185.8
"Middle Atlantic",3,888.5,186.5
"Middle Atlantic",3,888.6,187
"Middle Atlantic",3,889.6,188.2
"Middle Atlantic",3,889.5,188.6
"Middle Atlantic",3,889.9,189.6
"Middle Atlantic",3,889,190.9
"Middle Atlantic",3,888.6,191.1
"Middle Atlantic",3,887.9,191.8
"Middle Atlantic",3,887,192.4
"Middle Atlantic",3,886.9,193.5
"Middle Atlantic",3,886.3,194.3
"Middle Atlantic",3,885.9,195.8
"Middle Atlantic",3,884.4,196.6
"Middle Atlantic",3,883.8,197.2
"Middle Atlantic",3,882.7,198
"Middle Atlantic",3,881.9,198.9
"Middle Atlantic",3,881.6,199.6
"Middle Atlantic",3,879.9,201.5
"Middle Atlantic",3,878.4,202.9
"Middle Atlantic",3,876.6,204.3
"Middle Atlantic",3,875.3,205.3
"Middle Atlantic",3,874,206.3
"Middle Atlantic",3,872,208.1
"Middle Atlantic",3,871.4,207.5
"Middle Atlantic",3,870.7,208.2
"Middle Atlantic",3,870.5,209
"Middle Atlantic",3,870,209.6
"Middle Atlantic",3,867.8,211.4
"Middle Atlantic",3,867.3,211.7
"Middle Atlantic",3,864.8,213.3
"Middle Atlantic",3,865.9,220.5
"Middle Atlantic",3,867.6,230.3
"Middle Atlantic",3,868.8,238
"Middle Atlantic",3,869.9,244.6
"Middle Atlantic",3,871.1,251.5
"Middle Atlantic",3,872.6,261
"Middle Atlantic",3,873.4,266
"Middle Atlantic",3,877.2,265.4
"Middle Atlantic",3,885.3,264.1
"Middle Atlantic",3,891.9,262.9
"Middle Atlantic",3,899.5,261.5
"Middle Atlantic",3,908.5,259.9
"Middle Atlantic",3,917,258.3
"Middle Atlantic",3,922.9,257.2
"Middle Atlantic",3,927.4,256.3
"Middle Atlantic",3,935.8,254.6
"Middle Atlantic",3,940.7,253.6
"Middle Atlantic",3,949.2,251.8
"Middle Atlantic",3,957,250.2
"Middle Atlantic",3,957.2,250.1
"Middle Atlantic",3,957.4,249.2
"Middle Atlantic",3,958.1,248
"Middle Atlantic",3,958.7,247.4
"Middle Atlantic",3,959.4,246.9
"Middle Atlantic",3,960.2,246.6
"Middle Atlantic",3,961.5,246.5
"Middle Atlantic",3,963.1,246.9
"Middle Atlantic",3,962.5,247.9
"Middle Atlantic",3,962.5,249.2
"Middle Atlantic",3,962.1,249.9
"Middle Atlantic",3,961.9,250.7
"Middle Atlantic",3,961.5,251.4
"Middle Atlantic",3,961.7,252
"Middle Atlantic",3,962.6,252.4
"Middle Atlantic",3,962.5,253.5
"Middle Atlantic",3,962.7,255.3
"Middle Atlantic",3,964.1,255.5
"Middle Atlantic",3,964.9,256.4
"Middle Atlantic",3,965.6,256.6
"Middle Atlantic",3,965.8,257.1
"Middle Atlantic",3,966.4,257.3
"Middle Atlantic",3,967,257.3
"Middle Atlantic",3,967.4,257.9
"Middle Atlantic",3,968,258.3
"Middle Atlantic",3,968.6,257.9
"Middle Atlantic",3,968.9,258.4
"Middle Atlantic",3,969.6,258.6
"Middle Atlantic",3,970.2,258.9
"Middle Atlantic",3,970.5,259.8
"Middle Atlantic",3,971.2,260.1
"Middle Atlantic",3,971.5,259.3
"Middle Atlantic",3,973,259
"Middle Atlantic",3,973.1,259.4
"Middle Atlantic",3,974.3,259.3
"Middle Atlantic",3,975.3,259.4
"Middle Atlantic",3,975.7,259.7
"Middle Atlantic",3,975.9,260.8
"Middle Atlantic",3,975.8,261.4
"Middle Atlantic",3,975.4,263.6
"Middle Atlantic",3,975.4,265.1
"Middle Atlantic",3,976.1,265.2
"Middle Atlantic",3,977.3,264.7
"Middle Atlantic",3,978.3,262.9
"Middle Atlantic",3,978.1,262.5
"Middle Atlantic",3,978.5,262.1
"Middle Atlantic",3,978.8,261
"Middle Atlantic",3,979.2,260.3
"Middle Atlantic",3,979,259.9
"Middle Atlantic",3,979.7,257.5
"Middle Atlantic",3,980.1,256.6
"Middle Atlantic",3,981.4,254.6
"Middle Atlantic",3,982.3,253.7
"Middle Atlantic",3,983,253.1
"Middle Atlantic",3,983.1,252.7
"Middle Atlantic",3,983.6,252
"Middle Atlantic",3,984,251.1
"Middle Atlantic",3,984.2,250.1
"Middle Atlantic",3,983.8,249.4
"Middle Atlantic",3,984.5,249
"Middle Atlantic",3,985,247.9
"Middle Atlantic",3,986,244.4
"Middle Atlantic",3,986.4,242.5
"Middle Atlantic",3,986,239
"Middle Atlantic",3,985.8,237.4
"Middle Atlantic",3,985.6,233.9
"Middle Atlantic",3,985.7,231.1
"Middle Atlantic",3,985.6,229.7
"Middle Atlantic",3,985.3,228
"Middle Atlantic",3,984.7,226.2
"Middle Atlantic",3,984.3,225.7
"Middle Atlantic",3,983.9,225.9
"Middle Atlantic",3,984.6,226.4
"Middle Atlantic",3,984.6,227.2
"Middle Atlantic",3,983.7,227.2
"Middle Atlantic",3,982,226.7
"Middle Atlantic",3,981.1,227.3
"Middle Atlantic",3,979.8,227
"Middle Atlantic",3,979.5,226.5
"Middle Atlantic",3,979.6,226.1
"Middle Atlantic",3,980.3,226
"Middle Atlantic",3,981.9,224.5
"Middle Atlantic",3,982.6,222.9
"Middle Atlantic",3,982.1,222.1
"Middle Atlantic",3,981.8,222
"Middle Atlantic",3,981.9,221
"Middle Atlantic",3,982.3,220.9
"Middle Atlantic",3,982.8,221.1
"Middle Atlantic",4,1013.7,198.9
"Middle Atlantic",4,1013.5,199.5
"Middle Atlantic",4,1014.1,199.3
"Middle Atlantic",4,1015.1,198.1
"Middle Atlantic",4,1013.7,198.9
"Middle Atlantic",5,1012.8,203
"Middle Atlantic",5,1012.7,203.5
"Middle Atlantic",5,1013.4,203.6
"Middle Atlantic",5,1013.8,203.3
"Middle Atlantic",5,1012.8,203
"East North Central",1,706,93.5
"East North Central",1,707.1,92.9
"East North Central",1,709.3,91.8
"East North Central",1,708,91.9
"East North Central",1,707.8,91.5
"East North Central",1,709,90.7
"East North Central",1,709.4,90.3
"East North Central",1,710.5,90
"East North Central",1,712.2,89.1
"East North Central",1,712.9,88.7
"East North Central",1,714.3,87.5
"East North Central",1,714.3,86.9
"East North Central",1,715.3,85.9
"East North Central",1,716.2,84.9
"East North Central",1,716.6,84.7
"East North Central",1,716.5,84.2
"East North Central",1,715.6,84.5
"East North Central",1,715,84.9
"East North Central",1,714.6,84.7
"East North Central",1,712.9,85.7
"East North Central",1,712.7,86.2
"East North Central",1,711.9,86.7
"East North Central",1,710.6,87.9
"East North Central",1,710.2,87.8
"East North Central",1,709.4,88.4
"East North Central",1,706.3,90.2
"East North Central",1,705,91.1
"East North Central",1,704.5,91.6
"East North Central",1,703.9,92.5
"East North Central",1,704.8,93.1
"East North Central",1,705,93.5
"East North Central",1,705.5,93.6
"East North Central",1,706,93.5
"East North Central",2,685.9,113.2
"East North Central",2,685.9,113.8
"East North Central",2,686,114.3
"East North Central",2,686.8,113.6
"East North Central",2,686.9,112.6
"East North Central",2,686.2,112.5
"East North Central",2,685.9,113.2
"East North Central",3,677.8,115.6
"East North Central",3,678.3,115.5
"East North Central",3,678.3,114.7
"East North Central",3,677.5,115
"East North Central",3,677.8,115.6
"East North Central",4,685.1,115.4
"East North Central",4,684.7,115.1
"East North Central",4,683.1,115.7
"East North Central",4,682.9,116.2
"East North Central",4,683.2,116.6
"East North Central",4,683.6,116.3
"East North Central",4,684.5,116.2
"East North Central",4,685.1,115.4
"East North Central",5,681.4,115.3
"East North Central",5,681,115.8
"East North Central",5,681.5,116.5
"East North Central",5,682.1,116.4
"East North Central",5,682.2,115.9
"East North Central",5,681.4,115.3
"East North Central",6,682.6,118.8
"East North Central",6,683.6,118.2
"East North Central",6,684.3,117.9
"East North Central",6,683.5,117.3
"East North Central",6,682.9,118.1
"East North Central",6,682.1,118.7
"East North Central",6,681.6,119.2
"East North Central",6,680.9,119.5
"East North Central",6,680.9,120.3
"East North Central",6,681.3,120.2
"East North Central",6,681.9,119.6
"East North Central",6,683,119.4
"East North Central",6,682.6,118.8
"East North Central",7,736.6,153.1
"East North Central",7,737.8,151
"East North Central",7,738.2,150.5
"East North Central",7,738.3,150
"East North Central",7,738.7,149.1
"East North Central",7,738.8,148.7
"East North Central",7,739.8,147.1
"East North Central",7,739.6,146.8
"East North Central",7,740.2,145.4
"East North Central",7,740.5,144.2
"East North Central",7,741.5,142.1
"East North Central",7,741.8,141.5
"East North Central",7,742.8,140.8
"East North Central",7,743.4,140
"East North Central",7,743.4,137.8
"East North Central",7,743.9,137.1
"East North Central",7,744.5,137.7
"East North Central",7,744.8,139
"East North Central",7,744.8,140.2
"East North Central",7,745.1,140.5
"East North Central",7,745.9,140.3
"East North Central",7,747.2,139.5
"East North Central",7,747.3,138.4
"East North Central",7,748,137.4
"East North Central",7,747.8,136.2
"East North Central",7,748.4,136.1
"East North Central",7,748.8,136.5
"East North Central",7,750.1,136.6
"East North Central",7,750.2,136
"East North Central",7,750.9,135
"East North Central",7,751.6,135.1
"East North Central",7,751.9,136
"East North Central",7,751.5,136.5
"East North Central",7,751.6,137
"East North Central",7,751,137.9
"East North Central",7,750.4,137.8
"East North Central",7,750.5,138.6
"East North Central",7,749.9,139.3
"East North Central",7,750,139.7
"East North Central",7,749.3,140.2
"East North Central",7,749.5,141
"East North Central",7,750.5,141.7
"East North Central",7,751,141.6
"East North Central",7,750.8,140.7
"East North Central",7,751.4,140.5
"East North Central",7,751.3,139.5
"East North Central",7,752.1,139.4
"East North Central",7,752.4,138.3
"East North Central",7,752.9,138.4
"East North Central",7,753.7,137.8
"East North Central",7,753.9,137.2
"East North Central",7,754.8,137.2
"East North Central",7,754.9,136.1
"East North Central",7,755.1,135.7
"East North Central",7,755.2,134.4
"East North Central",7,755.8,133.5
"East North Central",7,756.5,133.3
"East North Central",7,757.1,132.9
"East North Central",7,757.7,133
"East North Central",7,758.3,132.7
"East North Central",7,759.5,132.6
"East North Central",7,761.6,133.1
"East North Central",7,761.6,132.7
"East North Central",7,762,132.2
"East North Central",7,762.9,132.2
"East North Central",7,763.4,131.8
"East North Central",7,765.3,132.1
"East North Central",7,765.8,131.8
"East North Central",7,766.4,130.8
"East North Central",7,766.6,130.3
"East North Central",7,767.8,128.7
"East North Central",7,768.4,128.5
"East North Central",7,769,128.7
"East North Central",7,769.3,128.3
"East North Central",7,770.1,128.7
"East North Central",7,770.8,128.3
"East North Central",7,772,128.8
"East North Central",7,772.7,128.9
"East North Central",7,773.2,129.2
"East North Central",7,773.9,129
"East North Central",7,774.8,129.3
"East North Central",7,776.5,129.7
"East North Central",7,777.7,130.8
"East North Central",7,778.1,131.3
"East North Central",7,779.4,131.9
"East North Central",7,779.6,132.5
"East North Central",7,781.1,133.2
"East North Central",7,781.8,132.7
"East North Central",7,781.4,132.3
"East North Central",7,781.1,131.5
"East North Central",7,781.4,131.3
"East North Central",7,780.9,130.7
"East North Central",7,781.1,130.1
"East North Central",7,781.7,129.9
"East North Central",7,781.5,128.6
"East North Central",7,782,128
"East North Central",7,782.8,128.5
"East North Central",7,783.6,128.3
"East North Central",7,784.1,128.8
"East North Central",7,785,129.1
"East North Central",7,785.4,129.5
"East North Central",7,786.9,130.2
"East North Central",7,787.6,129.6
"East North Central",7,788.8,129.4
"East North Central",7,789,129.1
"East North Central",7,790,129
"East North Central",7,791.1,128.6
"East North Central",7,792.7,128.9
"East North Central",7,793.2,128.6
"East North Central",7,794.2,128.7
"East North Central",7,794.9,128.4
"East North Central",7,796.1,128.7
"East North Central",7,796.5,129
"East North Central",7,797.2,128.8
"East North Central",7,798.1,128.7
"East North Central",7,798.6,128.4
"East North Central",7,799,128.7
"East North Central",7,800.2,129
"East North Central",7,801,128.5
"East North Central",7,801.3,126.9
"East North Central",7,800.4,126.6
"East North Central",7,799.9,125.6
"East North Central",7,799.4,124.9
"East North Central",7,798.5,124.7
"East North Central",7,797.3,124.8
"East North Central",7,797,125.2
"East North Central",7,796.3,125.3
"East North Central",7,795.6,125
"East North Central",7,795.7,125.8
"East North Central",7,796.4,126.2
"East North Central",7,796.6,127
"East North Central",7,796.2,127.5
"East North Central",7,795.3,127
"East North Central",7,795,127.7
"East North Central",7,794.5,127.7
"East North Central",7,793.7,127
"East North Central",7,792.9,127.1
"East North Central",7,792.2,126.7
"East North Central",7,791.4,125.9
"East North Central",7,791.5,125.4
"East North Central",7,792,124.9
"East North Central",7,791.4,124.6
"East North Central",7,790.8,124.6
"East North Central",7,790.3,123.9
"East North Central",7,789.5,124
"East North Central",7,788.8,124.5
"East North Central",7,788.2,124.3
"East North Central",7,788.2,123.6
"East North Central",7,788.6,122.9
"East North Central",7,790.2,122.7
"East North Central",7,790.5,122.1
"East North Central",7,790.2,121.9
"East North Central",7,790,120.8
"East North Central",7,790.2,120.6
"East North Central",7,789.5,119.5
"East North Central",7,789.2,118.4
"East North Central",7,789.5,116.4
"East North Central",7,789.2,115.8
"East North Central",7,788.4,116
"East North Central",7,788.1,115.7
"East North Central",7,787.6,115.9
"East North Central",7,787.2,116.7
"East North Central",7,786.6,117
"East North Central",7,785.8,116.7
"East North Central",7,784.6,117.1
"East North Central",7,784,117.9
"East North Central",7,784,118.5
"East North Central",7,783.4,118.7
"East North Central",7,782.7,119.2
"East North Central",7,782,119.4
"East North Central",7,781.9,118.7
"East North Central",7,781.2,117.8
"East North Central",7,780.4,117.9
"East North Central",7,779.7,118.4
"East North Central",7,778.6,119.1
"East North Central",7,777.9,119.1
"East North Central",7,777.5,118.6
"East North Central",7,776.6,118.8
"East North Central",7,776.2,118.3
"East North Central",7,775.7,118.7
"East North Central",7,775,118.7
"East North Central",7,774.4,118.2
"East North Central",7,774.2,117.7
"East North Central",7,774.6,117.2
"East North Central",7,774.4,116.4
"East North Central",7,774.2,113.7
"East North Central",7,774.4,112.9
"East North Central",7,775.2,111.8
"East North Central",7,774.3,111.9
"East North Central",7,773.5,112.3
"East North Central",7,771.7,112.4
"East North Central",7,770.4,112.8
"East North Central",7,768.6,113.9
"East North Central",7,766.9,114.9
"East North Central",7,765.2,115.2
"East North Central",7,763.9,115.2
"East North Central",7,763.2,115.4
"East North Central",7,761.9,115.4
"East North Central",7,760.5,115.3
"East North Central",7,759.3,115.8
"East North Central",7,758,116.2
"East North Central",7,757.4,116.4
"East North Central",7,756.7,116.5
"East North Central",7,756.3,116.2
"East North Central",7,755.6,116.7
"East North Central",7,753.1,118.8
"East North Central",7,751.8,119.6
"East North Central",7,751.3,119.6
"East North Central",7,750.9,120.2
"East North Central",7,750,121.2
"East North Central",7,749.6,121.8
"East North Central",7,748.5,121.4
"East North Central",7,748.7,120.3
"East North Central",7,748.3,119.7
"East North Central",7,747.9,119.7
"East North Central",7,747.4,120.1
"East North Central",7,747.6,120.9
"East North Central",7,747.9,121.2
"East North Central",7,748,122.2
"East North Central",7,747.6,122.5
