"lev","uid","geoid","name","pop"
"b",2044,"131530211144004","Block 4004",0
"b",2045,"131530201101004","Block 1004",236
"b",2046,"131530215023005","Block 3005",1
"b",2047,"131530211181000","Block 1000",760
"b",2048,"131530215022047","Block 2047",64
"b",2049,"131530215011050","Block 1050",0
"b",2050,"131530214021018","Block 1018",7
"b",2051,"131530211252022","Block 2022",24
"b",2052,"131530211171029","Block 1029",37
"b",2053,"131530201082017","Block 2017",0
"b",2054,"131530214011027","Block 1027",45
"b",2055,"131530211164006","Block 4006",30
"b",2056,"131530215022071","Block 2071",0
"b",2057,"131530215023030","Block 3030",13
"b",2058,"131530215021027","Block 1027",3
"b",2059,"131530212053008","Block 3008",59
"b",2060,"131530212052000","Block 2000",169
"b",2061,"131530212052036","Block 2036",0
"b",2062,"131530214012023","Block 2023",31
"b",2063,"131530210011007","Block 1007",341
"b",2064,"131530201112003","Block 2003",50
"b",2065,"131530214013001","Block 3001",290
"b",2066,"131530215021001","Block 1001",29
"b",2067,"131530215022114","Block 2114",0
"b",2068,"131530208001007","Block 1007",65
"b",2069,"131530211211013","Block 1013",0
"b",2070,"131530211221017","Block 1017",67
"b",2071,"131530211163005","Block 3005",26
"b",2072,"131530211231040","Block 1040",40
"b",2073,"131530211143001","Block 3001",22
"b",2074,"131530211183008","Block 3008",46
"b",2075,"131530215011022","Block 1022",0
"b",2076,"131530213003036","Block 3036",2
"b",2077,"131530213004032","Block 4032",0
"b",2078,"131530204003009","Block 3009",46
"b",2079,"131530212061012","Block 1012",3
"b",2080,"131530211201008","Block 1008",339
"b",2081,"131530212031029","Block 1029",0
"b",2082,"131530201062016","Block 2016",1
"b",2083,"131530210022007","Block 2007",57
"b",2084,"131530209001015","Block 1015",34
"b",2085,"131530211231012","Block 1012",0
"b",2086,"131530211242018","Block 2018",70
"b",2087,"131530206002023","Block 2023",0
"b",2088,"131530213001007","Block 1007",6
"b",2089,"131530201101005","Block 1005",0
"b",2090,"131530203013011","Block 3011",22
"b",2091,"131530203013000","Block 3000",0
"b",2092,"131530211173014","Block 3014",252
"b",2093,"131530211193018","Block 3018",65
"b",2094,"131530211242000","Block 2000",313
"b",2095,"131530211172008","Block 2008",0
"b",2096,"131530212031024","Block 1024",88
"b",2097,"131530211201005","Block 1005",116
"b",2098,"131530211252002","Block 2002",114
"b",2099,"131530204002011","Block 2011",26
"b",2100,"131530212031008","Block 1008",30
"b",2101,"131530215021033","Block 1033",14
"b",2102,"131530211231035","Block 1035",24
"b",2103,"131530212052039","Block 2039",0
"b",2104,"131530211204034","Block 4034",0
"b",2105,"131530211144021","Block 4021",23
"b",2106,"131530213004017","Block 4017",25
"b",2107,"131530213004026","Block 4026",26
"b",2108,"131530201101011","Block 1011",45
"b",2109,"131530208001021","Block 1021",57
"b",2110,"131530214012012","Block 2012",3
"b",2111,"131530206002016","Block 2016",0
"b",2112,"131530211082015","Block 2015",9
"b",2113,"131530215022100","Block 2100",0
"b",2114,"131530210022021","Block 2021",25
"b",2115,"131530215023008","Block 3008",0
"b",2116,"131530212061004","Block 1004",1
"b",2117,"131530203011016","Block 1016",19
"b",2118,"131530213003061","Block 3061",8
"b",2119,"131530215022030","Block 2030",13
"b",2120,"131530212052026","Block 2026",17
"b",2121,"131530201062038","Block 2038",0
"b",2122,"131530211253023","Block 3023",77
"b",2123,"131530211204008","Block 4008",68
"b",2124,"131530211241021","Block 1021",255
"b",2125,"131530211191010","Block 1010",60
"b",2126,"131530213001040","Block 1040",0
"b",2127,"131530210012012","Block 2012",27
"b",2128,"131530211191001","Block 1001",48
"b",2129,"131530209002009","Block 2009",29
"b",2130,"131530209003005","Block 3005",23
"b",2131,"131530207002020","Block 2020",5
"b",2132,"131530202004022","Block 4022",0
"b",2133,"131530211241035","Block 1035",0
"b",2134,"131530203013027","Block 3027",35
"b",2135,"131530211231028","Block 1028",29
"b",2136,"131530212032001","Block 2001",39
"b",2137,"131530211211029","Block 1029",17
"b",2138,"131530214021000","Block 1000",0
"b",2139,"131530212051000","Block 1000",0
"b",2140,"131530208001017","Block 1017",50
"b",2141,"131530211221010","Block 1010",403
"b",2142,"131530212053006","Block 3006",8
"b",2143,"131530214011005","Block 1005",40
"b",2144,"131530215011007","Block 1007",19
"b",2145,"131530215022113","Block 2113",0
"b",2146,"131530207003007","Block 3007",30
"b",2147,"131530211172003","Block 2003",15
"b",2148,"131530214012005","Block 2005",4
"b",2149,"131530214012025","Block 2025",28
"b",2150,"131530212062008","Block 2008",39
"b",2151,"131530211081041","Block 1041",27
"b",2152,"131530203013006","Block 3006",3
"b",2153,"131530213003048","Block 3048",10
"b",2154,"131530206001043","Block 1043",0
"b",2155,"131530203022016","Block 2016",36
"b",2156,"131530201111020","Block 1020",59
"b",2157,"131530201062036","Block 2036",5
"b",2158,"131530213001052","Block 1052",0
"b",2159,"131530213002013","Block 2013",57
"b",2160,"131530209003017","Block 3017",24
"b",2161,"131530206002020","Block 2020",0
"b",2162,"131530206001075","Block 1075",0
"b",2163,"131530215023001","Block 3001",10
"b",2164,"131530203023004","Block 3004",59
"b",2165,"131530211201014","Block 1014",50
"b",2166,"131530203023007","Block 3007",39
"b",2167,"131530212051004","Block 1004",47
"b",2168,"131530212052004","Block 2004",20
"b",2169,"131530211162002","Block 2002",53
"b",2170,"131530211252005","Block 2005",70
"b",2171,"131530211212019","Block 2019",0
"b",2172,"131530204001000","Block 1000",41
"b",2173,"131530201133012","Block 3012",84
"b",2174,"131530209002011","Block 2011",48
"b",2175,"131530210021029","Block 1029",39
"b",2176,"131530201111024","Block 1024",141
"b",2177,"131530215023039","Block 3039",6
"b",2178,"131530211163020","Block 3020",9
"b",2179,"131530213001001","Block 1001",0
"b",2180,"131530211173002","Block 3002",0
"b",2181,"131530211173000","Block 3000",0
"b",2182,"131530208001005","Block 1005",0
"b",2183,"131530211081004","Block 1004",0
"b",2184,"131530210021001","Block 1001",15
"b",2185,"131530212031011","Block 1011",0
"b",2186,"131530211171032","Block 1032",14
"b",2187,"131530211163012","Block 3012",129
"b",2188,"131530206001078","Block 1078",44
"b",2189,"131530211253021","Block 3021",139
"b",2190,"131530206001018","Block 1018",0
"b",2191,"131530215021029","Block 1029",0
"b",2192,"131530212042013","Block 2013",134
"b",2193,"131530213004010","Block 4010",16
"b",2194,"131530214012037","Block 2037",23
"b",2195,"131530203013012","Block 3012",5
"b",2196,"131530207001000","Block 1000",167
"b",2197,"131530214012013","Block 2013",56
"b",2198,"131530212061022","Block 1022",12
"b",2199,"131530211252010","Block 2010",0
"b",2200,"131530211163006","Block 3006",99
"b",2201,"131530215011018","Block 1018",0
"b",2202,"131530213003032","Block 3032",0
"b",2203,"131530204001032","Block 1032",0
"b",2204,"131530201111010","Block 1010",46
"b",2205,"131530213001031","Block 1031",55
"b",2206,"131530214021028","Block 1028",0
"b",2207,"131530201081030","Block 1030",14
"b",2208,"131530207001006","Block 1006",74
"b",2209,"131530203011014","Block 1014",45
"b",2210,"131530215022007","Block 2007",0
"b",2211,"131530211153064","Block 3064",10
"b",2212,"131530212043031","Block 3031",78
"b",2213,"131530201112016","Block 2016",58
"b",2214,"131530211202016","Block 2016",6
"b",2215,"131530213004015","Block 4015",16
"b",2216,"131530201123002","Block 3002",25
"b",2217,"131530203023009","Block 3009",62
"b",2218,"131530212051002","Block 1002",222
"b",2219,"131530212053003","Block 3003",88
"b",2220,"131530212052002","Block 2002",31
"b",2221,"131530206002022","Block 2022",0
"b",2222,"131530211252003","Block 2003",32
"b",2223,"131530201082035","Block 2035",0
"b",2224,"131530211143011","Block 3011",73
"b",2225,"131530208002021","Block 2021",67
"b",2226,"131530214021021","Block 1021",0
"b",2227,"131530215022001","Block 2001",4
"b",2228,"131530211242012","Block 2012",13
"b",2229,"131530210021012","Block 1012",38
"b",2230,"131530211211020","Block 1020",63
"b",2231,"131530212042035","Block 2035",9
"b",2232,"131530211082006","Block 2006",17
"b",2233,"131530211204016","Block 4016",94
"b",2234,"131530210021005","Block 1005",48
"b",2235,"131530210021010","Block 1010",53
"b",2236,"131530211153038","Block 3038",14
"b",2237,"131530209001004","Block 1004",33
"b",2238,"131530211222027","Block 2027",0
"b",2239,"131530211164002","Block 4002",29
"b",2240,"131530211081012","Block 1012",15
"b",2241,"131530211081006","Block 1006",56
"b",2242,"131530202001023","Block 1023",31
"b",2243,"131530211242008","Block 2008",0
"b",2244,"131530211143019","Block 3019",73
"b",2245,"131530201061014","Block 1014",21
"b",2246,"131530203013001","Block 3001",0
"b",2247,"131530211081025","Block 1025",22
"b",2248,"131530211232001","Block 2001",48
"b",2249,"131530202004001","Block 4001",9
"b",2250,"131530206001031","Block 1031",0
"b",2251,"131530206001055","Block 1055",14
"b",2252,"131530211212026","Block 2026",0
"b",2253,"131530211212021","Block 2021",0
"b",2254,"131530214021075","Block 1075",33
"b",2255,"131530213003057","Block 3057",10
"b",2256,"131530215011044","Block 1044",0
"b",2257,"131530201082018","Block 2018",126
"b",2258,"131530215023051","Block 3051",4
"b",2259,"131530214011030","Block 1030",13
"b",2260,"131530211203003","Block 3003",72
"b",2261,"131530214012007","Block 2007",11
"b",2262,"131530207001008","Block 1008",217
"b",2263,"131530212031009","Block 1009",58
"b",2264,"131530211201001","Block 1001",0
"b",2265,"131530201131020","Block 1020",0
"b",2266,"131530212041005","Block 1005",65
"b",2267,"131530211081026","Block 1026",5
"b",2268,"131530204003001","Block 3001",158
"b",2269,"131530212052019","Block 2019",22
"b",2270,"131530211204037","Block 4037",0
"b",2271,"131530212053013","Block 3013",25
"b",2272,"131530202001018","Block 1018",38
"b",2273,"131530206002037","Block 2037",0
"b",2274,"131530215022023","Block 2023",0
"b",2275,"131530201062010","Block 2010",21
"b",2276,"131530211242020","Block 2020",9
"b",2277,"131530210022000","Block 2000",103
"b",2278,"131530212043021","Block 3021",0
"b",2279,"131530201083033","Block 3033",15
"b",2280,"131530211232012","Block 2012",47
"b",2281,"131530211221021","Block 1021",47
"b",2282,"131530211204020","Block 4020",19
"b",2283,"131530208002004","Block 2004",53
"b",2284,"131530211252024","Block 2024",0
"b",2285,"131530212063003","Block 3003",0
"b",2286,"131530211163011","Block 3011",152
"b",2287,"131530211212034","Block 2034",0
"b",2288,"131530211144010","Block 4010",35
"b",2289,"131530201061028","Block 1028",49
"b",2290,"131530213003070","Block 3070",12
"b",2291,"131530204001052","Block 1052",95
"b",2292,"131530204001025","Block 1025",0
"b",2293,"131530204001023","Block 1023",7
"b",2294,"131530201121025","Block 1025",32
"b",2295,"131530212032004","Block 2004",72
"b",2296,"131530213002012","Block 2012",21
"b",2297,"131530215022074","Block 2074",37
"b",2298,"131530213004050","Block 4050",0
"b",2299,"131530214011026","Block 1026",12
"b",2300,"131530212052041","Block 2041",0
"b",2301,"131530211252028","Block 2028",161
"b",2302,"131530202002010","Block 2010",38
"b",2303,"131530212041018","Block 1018",28
"b",2304,"131530211173009","Block 3009",73
"b",2305,"131530206001032","Block 1032",0
"b",2306,"131530213003065","Block 3065",0
"b",2307,"131530207003000","Block 3000",183
"b",2308,"131530201133020","Block 3020",44
"b",2309,"131530212042019","Block 2019",7
"b",2310,"131530211253002","Block 3002",9
"b",2311,"131530211204012","Block 4012",38
"b",2312,"131530201081014","Block 1014",25
"b",2313,"131530204003008","Block 3008",61
"b",2314,"131530211241032","Block 1032",35
"b",2315,"131530201121015","Block 1015",36
"b",2316,"131530211241007","Block 1007",119
"b",2317,"131530211153012","Block 3012",25
"b",2318,"131530206001053","Block 1053",0
"b",2319,"131530211152035","Block 2035",0
"b",2320,"131530214013022","Block 3022",0
"b",2321,"131530211252016","Block 2016",54
"b",2322,"131530211083003","Block 3003",71
"b",2323,"131530211141003","Block 1003",143
"b",2324,"131530209001006","Block 1006",65
"b",2325,"131530211253010","Block 3010",47
"b",2326,"131530211153007","Block 3007",29
"b",2327,"131530207001010","Block 1010",43
"b",2328,"131530211204031","Block 4031",50
"b",2329,"131530211082014","Block 2014",66
"b",2330,"131530211222007","Block 2007",23
"b",2331,"131530211211023","Block 1023",0
"b",2332,"131530215023050","Block 3050",69
"b",2333,"131530212051006","Block 1006",308
"b",2334,"131530213001019","Block 1019",0
"b",2335,"131530211173015","Block 3015",36
"b",2336,"131530209004020","Block 4020",1
"b",2337,"131530210022010","Block 2010",35
"b",2338,"131530212062006","Block 2006",212
"b",2339,"131530211231039","Block 1039",53
"b",2340,"131530213004027","Block 4027",24
"b",2341,"131530212052031","Block 2031",0
"b",2342,"131530213004008","Block 4008",30
"b",2343,"131530212053012","Block 3012",37
"b",2344,"131530203022019","Block 2019",66
"b",2345,"131530211162001","Block 2001",0
"b",2346,"131530211181002","Block 1002",69
"b",2347,"131530211231038","Block 1038",12
"b",2348,"131530215022104","Block 2104",34
"b",2349,"131530207001001","Block 1001",32
"b",2350,"131530207002029","Block 2029",46
"b",2351,"131530211152015","Block 2015",4
"b",2352,"131530215023003","Block 3003",0
"b",2353,"131530201083012","Block 3012",30
"b",2354,"131530201133006","Block 3006",0
"b",2355,"131530211171003","Block 1003",40
"b",2356,"131530215022082","Block 2082",24
"b",2357,"131530202003006","Block 3006",85
"b",2358,"131530211222026","Block 2026",0
"b",2359,"131530201131017","Block 1017",96
"b",2360,"131530214021049","Block 1049",15
"b",2361,"131530211153021","Block 3021",20
"b",2362,"131530211171046","Block 1046",10
"b",2363,"131530207002022","Block 2022",35
"b",2364,"131530204002014","Block 2014",11
"b",2365,"131530211192012","Block 2012",21
"b",2366,"131530202001001","Block 1001",91
"b",2367,"131530206001061","Block 1061",0
"b",2368,"131530212043007","Block 3007",44
"b",2369,"131530202004027","Block 4027",0
"b",2370,"131530211164016","Block 4016",0
"b",2371,"131530211142003","Block 2003",212
"b",2372,"131530212031005","Block 1005",0
"b",2373,"131530215023014","Block 3014",51
"b",2374,"131530211231030","Block 1030",12
"b",2375,"131530211171030","Block 1030",21
"b",2376,"131530209003013","Block 3013",24
"b",2377,"131530201062015","Block 2015",238
"b",2378,"131530211212023","Block 2023",0
"b",2379,"131530210021006","Block 1006",68
"b",2380,"131530207003005","Block 3005",122
"b",2381,"131530214011003","Block 1003",0
"b",2382,"131530211211004","Block 1004",36
"b",2383,"131530201111004","Block 1004",87
"b",2384,"131530204002017","Block 2017",37
"b",2385,"131530206002017","Block 2017",0
"b",2386,"131530203022015","Block 2015",75
"b",2387,"131530212052040","Block 2040",0
"b",2388,"131530211204036","Block 4036",12
"b",2389,"131530211143017","Block 3017",38
"b",2390,"131530212053009","Block 3009",74
"b",2391,"131530215022067","Block 2067",20
"b",2392,"131530206001076","Block 1076",0
"b",2393,"131530208001014","Block 1014",172
"b",2394,"131530207003023","Block 3023",39
"b",2395,"131530212031020","Block 1020",19
"b",2396,"131530212031040","Block 1040",75
"b",2397,"131530212042021","Block 2021",4
"b",2398,"131530212061025","Block 1025",0
"b",2399,"131530213003037","Block 3037",32
"b",2400,"131530213004033","Block 4033",4
"b",2401,"131530201082012","Block 2012",18
"b",2402,"131530210022030","Block 2030",30
"b",2403,"131530211222003","Block 2003",37
"b",2404,"131530203021001","Block 1001",180
"b",2405,"131530211153023","Block 3023",0
"b",2406,"131530211171027","Block 1027",6
"b",2407,"131530211083012","Block 3012",42
"b",2408,"131530211231003","Block 1003",55
"b",2409,"131530208002002","Block 2002",48
"b",2410,"131530211161008","Block 1008",19
"b",2411,"131530211153011","Block 3011",250
"b",2412,"131530211252000","Block 2000",0
"b",2413,"131530211241000","Block 1000",118
"b",2414,"131530202003000","Block 3000",11
"b",2415,"131530211251010","Block 1010",0
"b",2416,"131530202002000","Block 2000",85
"b",2417,"131530215023033","Block 3033",0
"b",2418,"131530203013024","Block 3024",44
"b",2419,"131530211204030","Block 4030",51
"b",2420,"131530212032006","Block 2006",35
"b",2421,"131530201111029","Block 1029",0
"b",2422,"131530204001028","Block 1028",22
"b",2423,"131530213004046","Block 4046",0
"b",2424,"131530203021009","Block 1009",80
"b",2425,"131530211151018","Block 1018",104
"b",2426,"131530212063010","Block 3010",698
"b",2427,"131530201082023","Block 2023",22
"b",2428,"131530212042043","Block 2043",212
"b",2429,"131530209002014","Block 2014",36
"b",2430,"131530206001047","Block 1047",0
"b",2431,"131530202004028","Block 4028",0
"b",2432,"131530212043005","Block 3005",0
"b",2433,"131530212062024","Block 2024",0
"b",2434,"131530211173031","Block 3031",0
"b",2435,"131530215022004","Block 2004",0
"b",2436,"131530201061024","Block 1024",47
"b",2437,"131530211221000","Block 1000",47
"b",2438,"131530212042030","Block 2030",0
"b",2439,"131530201132010","Block 2010",88
"b",2440,"131530213003059","Block 3059",0
"b",2441,"131530211252026","Block 2026",18
"b",2442,"131530212031021","Block 1021",43
"b",2443,"131530212031004","Block 1004",5
"b",2444,"131530204001029","Block 1029",16
"b",2445,"131530211202000","Block 2000",0
"b",2446,"131530213001029","Block 1029",5
"b",2447,"131530201084002","Block 4002",25
"b",2448,"131530209004023","Block 4023",19
"b",2449,"131530214011008","Block 1008",17
"b",2450,"131530212043014","Block 3014",502
"b",2451,"131530211143007","Block 3007",20
"b",2452,"131530215022078","Block 2078",20
"b",2453,"131530211161023","Block 1023",12
"b",2454,"131530207002015","Block 2015",25
"b",2455,"131530211201012","Block 1012",115
"b",2456,"131530211193012","Block 3012",110
"b",2457,"131530212062015","Block 2015",50
"b",2458,"131530215011041","Block 1041",34
"b",2459,"131530201083004","Block 3004",20
"b",2460,"131530215022076","Block 2076",45
"b",2461,"131530201102005","Block 2005",0
"b",2462,"131530211193007","Block 3007",0
"b",2463,"131530211182000","Block 2000",64
"b",2464,"131530203022018","Block 2018",23
"b",2465,"131530202001017","Block 1017",55
"b",2466,"131530201121023","Block 1023",5
"b",2467,"131530201083025","Block 3025",0
"b",2468,"131530201084000","Block 4000",169
"b",2469,"131530211152010","Block 2010",0
"b",2470,"131530207003008","Block 3008",14
"b",2471,"131530211153066","Block 3066",21
"b",2472,"131530211141004","Block 1004",456
"b",2473,"131530211144002","Block 4002",31
"b",2474,"131530203024006","Block 4006",124
"b",2475,"131530211172009","Block 2009",0
"b",2476,"131530211082005","Block 2005",97
"b",2477,"131530211143013","Block 3013",0
"b",2478,"131530212041006","Block 1006",132
"b",2479,"131530211252036","Block 2036",50
"b",2480,"131530211173027","Block 3027",0
"b",2481,"131530201123011","Block 3011",15
"b",2482,"131530211193010","Block 3010",0
"b",2483,"131530212042010","Block 2010",180
"b",2484,"131530203013018","Block 3018",30
"b",2485,"131530214011043","Block 1043",34
"b",2486,"131530211252029","Block 2029",52
"b",2487,"131530211221006","Block 1006",0
"b",2488,"131530213002005","Block 2005",21
"b",2489,"131530214021046","Block 1046",192
"b",2490,"131530215023013","Block 3013",18
"b",2491,"131530214021065","Block 1065",29
"b",2492,"131530201083031","Block 3031",57
"b",2493,"131530211221018","Block 1018",65
"b",2494,"131530209002010","Block 2010",45
"b",2495,"131530201123015","Block 3015",89
"b",2496,"131530201123003","Block 3003",42
"b",2497,"131530215022043","Block 2043",0
"b",2498,"131530209003004","Block 3004",24
"b",2499,"131530202004038","Block 4038",16
"b",2500,"131530209003012","Block 3012",23
"b",2501,"131530201082002","Block 2002",14
"b",2502,"131530206001059","Block 1059",0
"b",2503,"131530202004042","Block 4042",0
"b",2504,"131530211082027","Block 2027",16
"b",2505,"131530211082032","Block 2032",0
"b",2506,"131530211212000","Block 2000",74
"b",2507,"131530215011019","Block 1019",0
"b",2508,"131530201082028","Block 2028",0
"b",2509,"131530206001010","Block 1010",0
"b",2510,"131530202003004","Block 3004",40
"b",2511,"131530215021010","Block 1010",9
"b",2512,"131530215021017","Block 1017",0
"b",2513,"131530215021003","Block 1003",0
"b",2514,"131530207002004","Block 2004",34
"b",2515,"131530207002010","Block 2010",122
"b",2516,"131530212052032","Block 2032",0
"b",2517,"131530212052044","Block 2044",10
"b",2518,"131530201112008","Block 2008",95
"b",2519,"131530201062014","Block 2014",0
"b",2520,"131530203013015","Block 3015",168
"b",2521,"131530206001062","Block 1062",0
"b",2522,"131530202004031","Block 4031",0
"b",2523,"131530215022053","Block 2053",19
"b",2524,"131530211242015","Block 2015",176
"b",2525,"131530212063002","Block 3002",0
"b",2526,"131530213003002","Block 3002",28
"b",2527,"131530213002003","Block 2003",0
"b",2528,"131530213004001","Block 4001",0
"b",2529,"131530212052005","Block 2005",28
"b",2530,"131530211211030","Block 1030",27
"b",2531,"131530212043035","Block 3035",11
"b",2532,"131530211083007","Block 3007",144
"b",2533,"131530215022051","Block 2051",18
"b",2534,"131530211152003","Block 2003",26
"b",2535,"131530201082029","Block 2029",0
"b",2536,"131530212031023","Block 1023",16
"b",2537,"131530211183005","Block 3005",237
"b",2538,"131530209001012","Block 1012",30
"b",2539,"131530209001011","Block 1011",56
"b",2540,"131530212042027","Block 2027",0
"b",2541,"131530201081028","Block 1028",12
"b",2542,"131530211173012","Block 3012",28
"b",2543,"131530214011019","Block 1019",120
"b",2544,"131530211083015","Block 3015",34
"b",2545,"131530211191005","Block 1005",61
"b",2546,"131530215023040","Block 3040",11
"b",2547,"131530201133000","Block 3000",0
"b",2548,"131530214021055","Block 1055",484
"b",2549,"131530206001022","Block 1022",0
"b",2550,"131530212031037","Block 1037",268
"b",2551,"131530211081003","Block 1003",67
"b",2552,"131530211211024","Block 1024",39
"b",2553,"131530211081027","Block 1027",15
"b",2554,"131530201102000","Block 2000",41
"b",2555,"131530206001054","Block 1054",0
"b",2556,"131530210012013","Block 2013",34
"b",2557,"131530208002010","Block 2010",76
"b",2558,"131530211212016","Block 2016",57
"b",2559,"131530215022049","Block 2049",53
"b",2560,"131530212052042","Block 2042",36
"b",2561,"131530203024011","Block 4011",94
"b",2562,"131530211161027","Block 1027",13
"b",2563,"131530211241028","Block 1028",71
"b",2564,"131530211242006","Block 2006",102
"b",2565,"131530211233003","Block 3003",0
"b",2566,"131530203022012","Block 2012",72
"b",2567,"131530201112002","Block 2002",56
"b",2568,"131530211204024","Block 4024",14
"b",2569,"131530211191011","Block 1011",0
"b",2570,"131530201121009","Block 1009",7
"b",2571,"131530211153024","Block 3024",0
"b",2572,"131530201061027","Block 1027",100
"b",2573,"131530207002006","Block 2006",82
"b",2574,"131530215022046","Block 2046",0
"b",2575,"131530215022066","Block 2066",18
"b",2576,"131530213001036","Block 1036",29
"b",2577,"131530215011016","Block 1016",0
"b",2578,"131530212042000","Block 2000",0
"b",2579,"131530210012000","Block 2000",0
"b",2580,"131530203013004","Block 3004",0
"b",2581,"131530202003007","Block 3007",41
"b",2582,"131530213001051","Block 1051",0
"b",2583,"131530204001004","Block 1004",33
"b",2584,"131530211171021","Block 1021",49
"b",2585,"131530201081025","Block 1025",24
"b",2586,"131530212043023","Block 3023",0
"b",2587,"131530211242001","Block 2001",27
"b",2588,"131530201133013","Block 3013",36
"b",2589,"131530201082009","Block 2009",58
"b",2590,"131530214022034","Block 2034",171
"b",2591,"131530207002003","Block 2003",14
"b",2592,"131530212031026","Block 1026",0
"b",2593,"131530211152001","Block 2001",176
"b",2594,"131530212032003","Block 2003",192
"b",2595,"131530201112007","Block 2007",400
"b",2596,"131530211221004","Block 1004",296
"b",2597,"131530214011018","Block 1018",0
"b",2598,"131530201082024","Block 2024",203
"b",2599,"131530201081022","Block 1022",0
"b",2600,"131530213004054","Block 4054",0
"b",2601,"131530204002003","Block 2003",0
"b",2602,"131530215022124","Block 2124",3
"b",2603,"131530204001027","Block 1027",37
"b",2604,"131530211082016","Block 2016",9
"b",2605,"131530214021059","Block 1059",85
"b",2606,"131530211172011","Block 2011",25
"b",2607,"131530211233009","Block 3009",86
"b",2608,"131530211212035","Block 2035",0
"b",2609,"131530211141011","Block 1011",101
"b",2610,"131530211193014","Block 3014",12
"b",2611,"131530209003019","Block 3019",148
"b",2612,"131530209003016","Block 3016",38
"b",2613,"131530201111027","Block 1027",23
"b",2614,"131530201111025","Block 1025",33
"b",2615,"131530206001035","Block 1035",0
"b",2616,"131530211212032","Block 2032",5
"b",2617,"131530212062007","Block 2007",29
"b",2618,"131530206001049","Block 1049",0
"b",2619,"131530201081005","Block 1005",0
"b",2620,"131530211153041","Block 3041",7
"b",2621,"131530201083023","Block 3023",26
"b",2622,"131530213002002","Block 2002",0
"b",2623,"131530212061029","Block 1029",0
"b",2624,"131530202004009","Block 4009",9
"b",2625,"131530214011025","Block 1025",43
"b",2626,"131530211143023","Block 3023",85
"b",2627,"131530211204011","Block 4011",110
"b",2628,"131530214022026","Block 2026",81
"b",2629,"131530212043020","Block 3020",0
"b",2630,"131530211173004","Block 3004",0
"b",2631,"131530212043024","Block 3024",0
"b",2632,"131530211231041","Block 1041",9
"b",2633,"131530212041000","Block 1000",21
"b",2634,"131530211222010","Block 2010",100
"b",2635,"131530214021073","Block 1073",0
"b",2636,"131530211153065","Block 3065",4
"b",2637,"131530215011068","Block 1068",0
"b",2638,"131530211212027","Block 2027",0
"b",2639,"131530211212006","Block 2006",2
"b",2640,"131530208001000","Block 1000",50
"b",2641,"131530211164003","Block 4003",62
"b",2642,"131530211144022","Block 4022",0
"b",2643,"131530214012034","Block 2034",41
"b",2644,"131530202003012","Block 3012",65
"b",2645,"131530213003054","Block 3054",53
"b",2646,"131530211252017","Block 2017",40
"b",2647,"131530212043027","Block 3027",142
"b",2648,"131530213004021","Block 4021",0
"b",2649,"131530214011020","Block 1020",34
"b",2650,"131530206001006","Block 1006",0
"b",2651,"131530210011008","Block 1008",40
"b",2652,"131530211082001","Block 2001",48
"b",2653,"131530212062025","Block 2025",0
"b",2654,"131530212032013","Block 2013",426
"b",2655,"131530206001064","Block 1064",0
"b",2656,"131530206001034","Block 1034",0
"b",2657,"131530209002019","Block 2019",34
"b",2658,"131530213003043","Block 3043",0
"b",2659,"131530211153069","Block 3069",10
"b",2660,"131530215011025","Block 1025",0
"b",2661,"131530211173039","Block 3039",35
"b",2662,"131530203011001","Block 1001",0
"b",2663,"131530214011037","Block 1037",10
"b",2664,"131530203024002","Block 4002",51
"b",2665,"131530203023011","Block 3011",44
"b",2666,"131530211251006","Block 1006",66
"b",2667,"131530210022013","Block 2013",60
"b",2668,"131530212043026","Block 3026",0
"b",2669,"131530213001027","Block 1027",0
"b",2670,"131530201081010","Block 1010",1
"b",2671,"131530211191009","Block 1009",44
"b",2672,"131530209002007","Block 2007",286
"b",2673,"131530204002028","Block 2028",31
"b",2674,"131530206001016","Block 1016",0
"b",2675,"131530215023026","Block 3026",12
"b",2676,"131530210012001","Block 2001",144
"b",2677,"131530201121026","Block 1026",21
"b",2678,"131530204003000","Block 3000",58
"b",2679,"131530207002028","Block 2028",6
"b",2680,"131530211163003","Block 3003",12
"b",2681,"131530211173016","Block 3016",89
"b",2682,"131530212043017","Block 3017",14
"b",2683,"131530211231022","Block 1022",16
"b",2684,"131530204001018","Block 1018",0
"b",2685,"131530211164007","Block 4007",18
"b",2686,"131530214022020","Block 2020",0
"b",2687,"131530214021058","Block 1058",11
"b",2688,"131530212061030","Block 1030",0
"b",2689,"131530213003006","Block 3006",0
"b",2690,"131530212032023","Block 2023",3
"b",2691,"131530211153006","Block 3006",14
"b",2692,"131530213004037","Block 4037",0
"b",2693,"131530201083016","Block 3016",55
"b",2694,"131530206001070","Block 1070",16
"b",2695,"131530215011012","Block 1012",0
"b",2696,"131530213004055","Block 4055",40
"b",2697,"131530213004052","Block 4052",0
"b",2698,"131530201121006","Block 1006",38
"b",2699,"131530207003026","Block 3026",0
"b",2700,"131530211171024","Block 1024",34
"b",2701,"131530202004041","Block 4041",28
"b",2702,"131530215022095","Block 2095",39
"b",2703,"131530213003000","Block 3000",0
"b",2704,"131530212063015","Block 3015",0
"b",2705,"131530203023002","Block 3002",60
"b",2706,"131530212052020","Block 2020",0
"b",2707,"131530212061009","Block 1009",43
"b",2708,"131530206002011","Block 2011",0
