"uid","part","x","y"
"AK",51,330.7,658
"AK",51,330.6,657.7
"AK",51,330.4,657.7
"AK",51,330.2,658
"AK",52,328.3,658.6
"AK",52,328.7,658.8
"AK",52,328.6,659.1
"AK",52,328.8,659.2
"AK",52,328.9,659.1
"AK",52,329.1,658.7
"AK",52,329.3,658.4
"AK",52,329.4,658.3
"AK",52,329.3,657.6
"AK",52,329.2,657.6
"AK",52,329.3,658.2
"AK",52,329,658.4
"AK",52,328.8,658.6
"AK",52,328.7,658.3
"AK",52,328.4,658.4
"AK",52,328.3,658.6
"AK",53,325.9,651.2
"AK",53,325.9,651.4
"AK",53,326.1,651.8
"AK",53,326.2,652.1
"AK",53,326.5,652.6
"AK",53,326.8,652.7
"AK",53,326.9,652.9
"AK",53,327,653.4
"AK",53,327.3,653.3
"AK",53,327.6,653.4
"AK",53,327.6,653.9
"AK",53,327.6,654.2
"AK",53,327.7,654.6
"AK",53,327.6,655
"AK",53,327.7,655.5
"AK",53,328.1,656
"AK",53,328.3,656.8
"AK",53,328.6,657.2
"AK",53,328.9,657.4
"AK",53,329.1,657.5
"AK",53,329.1,657.2
"AK",53,329.1,656.9
"AK",53,329.1,656.7
"AK",53,329.6,656.7
"AK",53,329.7,656.6
"AK",53,329.7,656.1
"AK",53,329.6,655.9
"AK",53,329.7,655.4
"AK",53,329.6,655
"AK",53,329.7,654.6
"AK",53,329.5,654.4
"AK",53,329.4,654.3
"AK",53,329.4,654.1
"AK",53,329.7,654
"AK",53,329.6,653.4
"AK",53,329.3,653.2
"AK",53,329.6,652.6
"AK",53,329.9,652.8
"AK",53,330.1,653.4
"AK",53,330.4,653.4
"AK",53,330.8,653.2
"AK",53,331,653
"AK",53,331.1,652.7
"AK",53,331.2,652.6
"AK",53,331.4,652.8
"AK",53,332.1,652.7
"AK",53,332.3,652.6
"AK",53,332.3,652.3
"AK",53,332.2,652
"AK",53,332.9,651.9
"AK",53,333.4,651.8
"AK",53,333.7,651.8
"AK",53,334,651.5
"AK",53,334.2,651.1
"AK",53,334.4,651
"AK",53,334.6,650.7
"AK",53,334.5,650.6
"AK",53,334.3,650.6
"AK",53,334.1,650.4
"AK",53,334,650.2
"AK",53,333.4,650
"AK",53,333.2,649.7
"AK",53,332.9,649.5
"AK",53,332.5,649.5
"AK",53,332.3,649.4
"AK",53,332.1,649
"AK",53,331.7,648.6
"AK",53,331.1,648.2
"AK",53,330.2,648.4
"AK",53,330.1,648.6
"AK",53,329.6,648.6
"AK",53,328.8,648.5
"AK",53,328.4,648.6
"AK",53,327.5,648.6
"AK",53,327.1,648.9
"AK",53,327,649
"AK",53,327,649.3
"AK",53,327.7,649.7
"AK",53,327.9,649.9
"AK",53,327.9,650
"AK",53,328.2,650.5
"AK",53,328.6,650.6
"AK",53,328.8,650.7
"AK",53,328.7,650.9
"AK",53,328.5,650.8
"AK",53,328.3,650.8
"AK",53,328,650.9
"AK",53,327.6,650.7
"AK",53,327.3,650.1
"AK",53,326.8,650
"AK",53,326.8,650.2
"AK",53,326.3,650.3
"AK",53,326.2,650.6
"AK",53,326,650.8
"AK",53,325.9,651.2
"AK",54,319.9,639.6
"AK",54,319.9,639.9
"AK",54,320.2,640.5
"AK",54,320.5,641
"AK",54,320.7,641.2
"AK",54,320.8,641.3
"AK",54,321.3,641.8
"AK",54,321.4,642.1
"AK",54,321.6,642.5
"AK",54,321.7,642.7
"AK",54,322,643.3
"AK",54,322.3,643.8
"AK",54,322.4,644.2
"AK",54,322.4,644.4
"AK",54,322.4,644.7
"AK",54,322.7,645
"AK",54,322.9,645.5
"AK",54,323.3,645.8
"AK",54,323.5,646
"AK",54,323.5,646.2
"AK",54,324.4,647
"AK",54,324.3,647.2
"AK",54,323.9,647.1
"AK",54,324,647.5
"AK",54,324.2,647.5
"AK",54,324.3,647.7
"AK",54,324.1,647.9
"AK",54,324,648.1
"AK",54,324,648.5
"AK",54,324.3,649.4
"AK",54,324.6,650
"AK",54,324.8,650
"AK",54,325.1,649.9
"AK",54,325.1,649.7
"AK",54,325.4,649.3
"AK",54,325.4,649.1
"AK",54,325.7,648.8
"AK",54,326,648.3
"AK",54,326.1,648
"AK",54,326.2,647.6
"AK",54,326.2,647.2
"AK",54,326.1,647.1
"AK",54,326.3,646.9
"AK",54,326.6,647.1
"AK",54,326.7,647
"AK",54,327,646.5
"AK",54,326.9,646.3
"AK",54,326.5,645.8
"AK",54,326.8,645.6
"AK",54,326.5,645.3
"AK",54,326.3,645.2
"AK",54,326.1,644.9
"AK",54,326.1,644.5
"AK",54,325.6,644.3
"AK",54,325,643.9
"AK",54,324.8,643.7
"AK",54,325,643.5
"AK",54,324.8,643.2
"AK",54,324.5,643
"AK",54,324.2,642.7
"AK",54,324.3,642.5
"AK",54,324.5,642.6
"AK",54,324.8,642.9
"AK",54,325.2,643
"AK",54,325.3,643.3
"AK",54,325.5,643.8
"AK",54,325.8,644
"AK",54,326,644.1
"AK",54,326.3,644.4
"AK",54,326.6,644.7
"AK",54,326.7,644.6
"AK",54,326.5,644.3
"AK",54,326,643.9
"AK",54,325.8,643.2
"AK",54,325.7,643
"AK",54,325.3,642.7
"AK",54,324.9,642.1
"AK",54,324.5,641.9
"AK",54,324.4,641.6
"AK",54,323.8,641.2
"AK",54,323.8,641
"AK",54,323.8,640.7
"AK",54,323.7,640.5
"AK",54,323.5,640.6
"AK",54,322.9,640.9
"AK",54,322.6,640.8
"AK",54,322.3,640.8
"AK",54,322,640.7
"AK",54,321.8,641.1
"AK",54,321.5,641.2
"AK",54,321.2,640.4
"AK",54,320.9,640.3
"AK",54,320.7,640
"AK",54,319.9,639.5
"AK",54,319.9,639.6
"AK",55,319.3,638.7
"AK",55,319.5,639
"AK",55,319.9,639
"AK",55,320.5,639.7
"AK",55,320.6,639.6
"AK",55,320.3,639.2
"AK",55,319.9,638.9
"AK",55,319.3,638.7
"AK",56,316.9,635.2
"AK",56,317.1,635.7
"AK",56,317.2,635.6
"AK",56,317,635.2
"AK",56,316.9,635.2
"AK",57,319.2,648.7
"AK",57,319.3,648.9
"AK",57,319.7,649.1
"AK",57,319.8,649.3
"AK",57,320.1,649.6
"AK",57,320.4,649.3
"AK",57,320.5,649.4
"AK",57,320.8,649.3
"AK",57,320.9,649.7
"AK",57,320.8,650
"AK",57,320.9,650.1
"AK",57,320.7,650.5
"AK",57,320.7,650.6
"AK",57,320.9,650.8
"AK",57,321.2,650.9
"AK",57,321.4,651
"AK",57,321.4,651.3
"AK",57,321.2,651.8
"AK",57,321.3,652.2
"AK",57,321.5,652.5
"AK",57,321.3,652.6
"AK",57,321.1,652.5
"AK",57,320.8,652.6
"AK",57,321.1,652.8
"AK",57,321.3,653.1
"AK",57,321.5,653.2
"AK",57,321.8,653
"AK",57,322,653.1
"AK",57,322.2,652.9
"AK",57,322.3,653
"AK",57,322.2,653.2
"AK",57,322.5,653.5
"AK",57,322.7,653.5
"AK",57,322.8,653.7
"AK",57,323,653.6
"AK",57,323.2,653.7
"AK",57,323.4,654.1
"AK",57,323.7,653.8
"AK",57,324,653.7
"AK",57,324.1,653.9
"AK",57,323.9,653.9
"AK",57,323.8,654.1
"AK",57,323.8,654.5
"AK",57,324.3,655.1
"AK",57,324.7,655.5
"AK",57,324.9,655.7
"AK",57,325.3,656
"AK",57,325.6,656.6
"AK",57,326.2,656.9
"AK",57,326.4,656.9
"AK",57,326.3,656.1
"AK",57,326,655
"AK",57,325.8,654.5
"AK",57,325.6,654.3
"AK",57,325.5,654
"AK",57,325.7,653.8
"AK",57,325.5,653.2
"AK",57,325.2,652.5
"AK",57,324.8,651.7
"AK",57,324.6,651.6
"AK",57,324.5,651.2
"AK",57,324.2,650.8
"AK",57,324.1,650.4
"AK",57,323.9,650
"AK",57,323.1,648.6
"AK",57,322.8,648.3
"AK",57,322.5,648.3
"AK",57,322.4,648.1
"AK",57,322.7,648
"AK",57,323,648.2
"AK",57,323.1,648.2
"AK",57,323,647.8
"AK",57,322.7,647.3
"AK",57,322.3,647.3
"AK",57,321.7,647.5
"AK",57,321.3,647.5
"AK",57,321.2,647.3
"AK",57,321,647.2
"AK",57,320.6,647.3
"AK",57,320.6,647.1
"AK",57,320.2,646.8
"AK",57,319.9,646.8
"AK",57,319.8,646.9
"AK",57,319.6,647.4
"AK",57,319.7,647.9
"AK",57,319.6,648.1
"AK",57,319.4,648.4
"AK",57,319.4,648.6
"AK",57,319.2,648.7
"AK",58,316.8,640.8
"AK",58,317,641
"AK",58,317.2,641
"AK",58,317.6,640.9
"AK",58,317.6,640.8
"AK",58,317.3,640.6
"AK",58,317,640.6
"AK",58,316.8,640.8
"AK",59,318.8,649.9
"AK",59,318.7,650.1
"AK",59,319,650.2
"AK",59,319,650.4
"AK",59,319.4,650.4
"AK",59,319.5,650.5
"AK",59,319.5,650.7
"AK",59,319.3,650.9
"AK",59,319.2,651.2
"AK",59,319.3,651.9
"AK",59,319.5,651.9
"AK",59,320,651.5
"AK",59,320.2,651.5
"AK",59,320.3,651.2
"AK",59,320.2,651
"AK",59,320.3,650.7
"AK",59,320.2,650.5
"AK",59,320.3,650.3
"AK",59,320.7,650.1
"AK",59,320.6,649.9
"AK",59,320.8,649.7
"AK",59,320.7,649.4
"AK",59,320.4,649.5
"AK",59,320.2,649.8
"AK",59,320,649.7
"AK",59,319.6,649.2
"AK",59,319.2,649
"AK",59,318.9,649
"AK",59,318.6,649.1
"AK",59,318.6,649.3
"AK",59,318.7,649.6
"AK",59,318.8,649.9
"AK",60,314.5,639.5
"AK",60,314.8,639.7
"AK",60,314.7,639.4
"AK",60,314.5,639.5
"AK",61,315.2,642
"AK",61,315.4,642.1
"AK",61,315.5,642.1
"AK",61,315.7,641.9
"AK",61,315.6,641.6
"AK",61,315.6,641.6
"AK",61,315.3,641.8
"AK",61,315.2,642
"AK",62,314.2,645.3
"AK",62,314.6,645.4
"AK",62,314.8,645.7
"AK",62,315.3,645.8
"AK",62,315.6,646.2
"AK",62,315.7,646.3
"AK",62,316.1,646.8
"AK",62,316.1,647
"AK",62,316.3,647.3
"AK",62,316.4,647.5
"AK",62,316.7,647.7
"AK",62,316.9,647.4
"AK",62,317,647.5
"AK",62,317.1,647.7
"AK",62,317.3,648
"AK",62,317.5,648
"AK",62,317.9,648.3
"AK",62,318.1,648.4
"AK",62,318.2,648.6
"AK",62,318.5,648.7
"AK",62,318.8,648.7
"AK",62,319.1,648.7
"AK",62,319.4,648
"AK",62,319.4,647.6
"AK",62,319.3,647.4
"AK",62,319.3,647.1
"AK",62,319.2,646.9
"AK",62,319.4,646.7
"AK",62,319.2,646.6
"AK",62,319.1,646.7
"AK",62,318.7,646.6
"AK",62,318.7,646.4
"AK",62,319,646.1
"AK",62,319.5,646.3
"AK",62,320.7,646.7
"AK",62,321.3,647
"AK",62,321.6,647.2
"AK",62,321.8,647.2
"AK",62,322.3,647
"AK",62,322.6,646.7
"AK",62,322.6,646.6
"AK",62,322.1,645.7
"AK",62,321.7,645.3
"AK",62,321.6,644.8
"AK",62,321.5,644.6
"AK",62,321.3,644.7
"AK",62,321.2,644.9
"AK",62,320.8,644.9
"AK",62,320.9,644.7
"AK",62,321.1,644.6
"AK",62,321.3,644.3
"AK",62,321.3,644.2
"AK",62,320.7,644
"AK",62,320.4,643.9
"AK",62,320.2,643.8
"AK",62,320.2,643.6
"AK",62,320.9,643.8
"AK",62,321.2,643.4
"AK",62,321.1,642.9
"AK",62,320.9,642.6
"AK",62,320.6,642.4
"AK",62,320.2,642.4
"AK",62,320,642.3
"AK",62,319.3,642.4
"AK",62,318.7,642.2
"AK",62,318.5,642.3
"AK",62,318.4,642.8
"AK",62,318.2,643.2
"AK",62,318.3,643.4
"AK",62,318.2,643.6
"AK",62,318,643.7
"AK",62,317.8,643.3
"AK",62,318,642.9
"AK",62,318.2,642.7
"AK",62,318.2,642.1
"AK",62,317.7,641.9
"AK",62,317.2,641.9
"AK",62,317,641.8
"AK",62,316.7,641.5
"AK",62,316.6,641.6
"AK",62,316.3,642
"AK",62,316.1,642.4
"AK",62,315.9,642.4
"AK",62,315.8,642.3
"AK",62,315.4,642.4
"AK",62,315.3,642.5
"AK",62,315.2,642.8
"AK",62,315.1,642.9
"AK",62,314.8,642.6
"AK",62,314.7,642.2
"AK",62,314.2,642.3
"AK",62,314.6,642.9
"AK",62,314.6,643.3
"AK",62,314.4,643.5
"AK",62,314.3,643.8
"AK",62,314.1,643.8
"AK",62,314,644.1
"AK",62,314.2,645.3
"AK",63,271.2,632.8
"AK",63,271.7,632.9
"AK",63,272,633.1
"AK",63,272.3,633
"AK",63,272.3,632.8
"AK",63,272,632.8
"AK",63,271.5,632.7
"AK",63,271.2,632.8
"AK",64,265.5,629.4
"AK",64,266,629.5
"AK",64,266.3,629.6
"AK",64,266.5,629.4
"AK",64,266.5,629.2
"AK",64,266.3,629.1
"AK",64,266,629.2
"AK",64,265.9,629.1
"AK",64,265.5,629.4
"AK",65,265.1,631.1
"AK",65,265,631.4
"AK",65,265.1,631.7
"AK",65,265.6,631.5
"AK",65,265.8,631.2
"AK",65,265.4,630.6
"AK",65,265,630.8
"AK",65,265.1,631.1
"AK",66,265.3,634.7
"AK",66,265.4,634.9
"AK",66,266,634.4
"AK",66,265.9,634.2
"AK",66,265.6,634.4
"AK",66,265.3,634.6
"AK",66,265.3,634.7
"AK",67,263.9,638.7
"AK",67,264.2,638.9
"AK",67,264.4,638.8
"AK",67,264.6,638.5
"AK",67,265,638.5
"AK",67,265.1,638.3
"AK",67,265.2,638.1
"AK",67,265.4,638
"AK",67,265.5,638.1
"AK",67,265.8,638
"AK",67,266.1,637.7
"AK",67,265.6,637.4
"AK",67,265.7,637.2
"AK",67,266,636.9
"AK",67,266,636.6
"AK",67,266.1,636.3
"AK",67,266.7,635.3
"AK",67,267.1,635
"AK",67,267.5,634.4
"AK",67,267.7,634.1
"AK",67,267.5,634
"AK",67,267.2,634.2
"AK",67,267.1,634.1
"AK",67,267.3,633.7
"AK",67,266.9,633.8
"AK",67,266.8,633.5
"AK",67,266.5,633.7
"AK",67,266.4,634.3
"AK",67,266.5,634.4
"AK",67,266.4,634.5
"AK",67,266.1,634.9
"AK",67,266.1,635.2
"AK",67,265.9,635.4
"AK",67,265.8,635.8
"AK",67,265.5,636.1
"AK",67,265.3,636.4
"AK",67,265.2,636.6
"AK",67,264.7,636.9
"AK",67,264.8,637.1
"AK",67,264.6,637.2
"AK",67,264.3,637.6
"AK",67,264.4,637.9
"AK",67,264.1,638
"AK",67,264,638.3
"AK",67,264.1,638.5
"AK",67,263.9,638.7
"AK",68,263.5,634.9
"AK",68,263.7,635.1
"AK",68,264,635.2
"AK",68,264,635.3
"AK",68,264.4,635.6
"AK",68,264.5,635.2
"AK",68,264.5,634.8
"AK",68,264.5,634.5
"AK",68,264.6,634.3
"AK",68,264.8,633.8
"AK",68,264.7,633.6
"AK",68,264.5,633.6
"AK",68,264.4,633.5
"AK",68,264.7,633.2
"AK",68,264.7,633
"AK",68,264.7,632.6
"AK",68,264.8,632.4
"AK",68,264.9,632.2
"AK",68,264.8,632
"AK",68,264.6,632.1
"AK",68,264.2,632.7
"AK",68,264.2,633
"AK",68,264.3,633.1
"AK",68,264.2,633.2
"AK",68,264,632.9
"AK",68,263.6,634.7
"AK",68,263.5,634.9
"AK",69,262.9,631
"AK",69,263.1,631.4
"AK",69,263.3,631.5
"AK",69,263.5,631.4
"AK",69,263.6,631.1
"AK",69,263.3,630.8
"AK",69,263.1,630.7
"AK",69,262.9,631
"AK",70,253.8,628.2
"AK",70,253.8,628.3
"AK",70,254.1,628
"AK",70,253.8,627.9
"AK",70,253.8,628.2
"AK",71,252.4,643.3
"AK",71,252.4,643.5
"AK",71,252.6,643.6
"AK",71,252.8,643.5
"AK",71,252.9,643.1
"AK",71,253,643
"AK",71,253,642.7
"AK",71,252.8,642.6
"AK",71,252.5,643.1
"AK",71,252.4,643.3
"AK",72,249.3,644.9
"AK",72,249.3,645
"AK",72,249.6,645.3
"AK",72,249.7,645
"AK",72,249.3,644.9
"AK",73,248.5,645.1
"AK",73,248.5,645.3
"AK",73,248.7,645.4
"AK",73,248.8,645.2
"AK",73,248.5,645.1
"AK",74,247.9,644.8
"AK",74,247.9,645
"AK",74,248.1,645.1
"AK",74,248.1,644.8
"AK",74,248,644.7
"AK",74,247.9,644.8
"AK",75,248,652.7
"AK",75,248,652.9
"AK",75,248.1,653.1
"AK",75,248.3,652.9
"AK",75,248.4,652.7
"AK",75,248.4,652.4
"AK",75,248.3,652.3
"AK",75,248.1,652.3
"AK",75,248,652.7
"AK",76,247,646.9
"AK",76,247.3,647
"AK",76,247.5,646.9
"AK",76,247.3,646.7
"AK",76,247,646.7
"AK",76,247,646.9
"AK",77,246.6,635.1
"AK",77,247.1,634.9
"AK",77,247.1,634.7
"AK",77,247.2,634.4
"AK",77,247.4,634.3
"AK",77,247.4,634.1
"AK",77,247.6,633.9
"AK",77,247.2,633.7
"AK",77,247.1,633.7
"AK",77,247,634.5
"AK",77,246.9,634.6
"AK",77,246.6,635.1
"AK",78,245.8,647
"AK",78,245.9,647
"AK",78,246.2,647
"AK",78,246.6,646.8
"AK",78,246.6,646.7
"AK",78,246.3,646.8
"AK",78,246,646.6
"AK",78,246,646.8
"AK",78,245.8,647
"AK",79,244.4,636.6
"AK",79,244.4,636.8
"AK",79,244.7,637.2
"AK",79,244.8,637.1
"AK",79,244.7,636.7
"AK",79,244.5,636.5
"AK",79,244.4,636.6
"AK",80,241.4,654.1
"AK",80,241.6,654.3
"AK",80,241.9,654.2
"AK",80,242.2,654.2
"AK",80,242.3,654.4
"AK",80,242.8,654.6
"AK",80,243.3,654.7
"AK",80,243.4,654.7
"AK",80,243.7,654.6
"AK",80,244,654.6
"AK",80,244.2,654.5
"AK",80,244.2,654.2
"AK",80,244.5,654.2
"AK",80,244.7,654.1
"AK",80,244.8,653.9
"AK",80,244.9,653.1
"AK",80,245.1,653.2
"AK",80,245,653.6
"AK",80,245.2,653.9
"AK",80,245.3,653.6
"AK",80,245.4,653.5
"AK",80,246,653.5
"AK",80,246.3,653.5
"AK",80,246.4,653.4
"AK",80,246.1,652.7
"AK",80,246.3,652.5
"AK",80,246.5,652.5
"AK",80,246.6,652.8
"AK",80,246.5,652.9
"AK",80,246.7,653.1
"AK",80,247,653.3
"AK",80,247.2,653.2
"AK",80,247.6,652.7
"AK",80,247.6,652.3
"AK",80,247.6,651.8
"AK",80,247.5,651.6
"AK",80,247.1,651.9
"AK",80,247,652.2
"AK",80,247,652.5
"AK",80,246.9,652.5
"AK",80,246.9,652.1
"AK",80,247.1,651.5
"AK",80,246.9,651.2
"AK",80,246.6,651.6
"AK",80,246.2,651.1
"AK",80,246,650.9
"AK",80,245.9,651
"AK",80,246,651.3
"AK",80,245.9,651.5
"AK",80,245.4,651.6
"AK",80,245.3,651.6
"AK",80,245.2,651
"AK",80,245.3,650.8
"AK",80,245.6,650.3
"AK",80,245.8,650.1
"AK",80,246,649.7
"AK",80,246,649.3
"AK",80,245.9,649.3
"AK",80,245.5,649.4
"AK",80,245.2,649.6
"AK",80,245.1,649.6
"AK",80,245,649.4
"AK",80,244.8,649.6
"AK",80,244.6,649.9
"AK",80,244.6,650.4
"AK",80,244.8,650.6
"AK",80,244.5,650.8
"AK",80,244.3,650.8
"AK",80,244.1,651.2
"AK",80,243.6,651.3
"AK",80,243.8,651.5
"AK",80,244.1,651.5
"AK",80,243.9,651.9
"AK",80,243.6,651.7
"AK",80,243.4,651.9
"AK",80,243.6,652.2
"AK",80,243.4,652.3
"AK",80,243,652.1
"AK",80,242.7,652.5
"AK",80,242.9,652.6
"AK",80,243.1,652.8
"AK",80,243,652.9
"AK",80,242.8,653
"AK",80,242.4,652.8
"AK",80,242.3,652.9
"AK",80,242.2,653.3
"AK",80,242.4,653.5
"AK",80,242.5,653.7
"AK",80,242.3,653.8
"AK",80,242,653.4
"AK",80,241.8,653.4
"AK",80,241.4,654.1
"AK",81,240.7,643.1
"AK",81,240.6,643.3
"AK",81,240.7,643.6
"AK",81,240.9,643.7
"AK",81,241.3,643.7
"AK",81,241.5,643.5
"AK",81,241.6,643.4
"AK",81,241.6,643.2
"AK",81,241.4,642.9
"AK",81,241.3,642.9
"AK",81,240.9,643.1
"AK",81,240.7,643.1
"AK",82,238.1,665.4
"AK",82,238.1,665.5
"AK",82,238.7,665.5
"AK",82,238.7,665.3
"AK",82,238.6,665.1
"AK",82,238.4,665.3
"AK",82,238.1,665.4
"AK",83,237.2,666.7
"AK",83,237.3,666.9
"AK",83,237.8,667.1
"AK",83,238.1,667
"AK",83,238.3,667
"AK",83,238.8,667
"AK",83,239,667
"AK",83,239.3,666.7
"AK",83,239.4,666.5
"AK",83,238.8,666.6
"AK",83,238.6,666.6
"AK",83,238.5,666.3
"AK",83,238.4,666.1
"AK",83,238,666.2
"AK",83,237.8,666.1
"AK",83,237.5,666.2
"AK",83,237.2,666.7
"AK",84,235.4,659.8
"AK",84,235.3,660
"AK",84,235.5,660.3
"AK",84,235.3,660.5
"AK",84,235.5,660.6
"AK",84,235.7,660.5
"AK",84,236.1,660.7
"AK",84,236.3,660.9
"AK",84,236.4,661.3
"AK",84,236.5,661.5
"AK",84,236.5,662.2
"AK",84,236.5,663
"AK",84,236.7,663
"AK",84,237.1,663.2
"AK",84,237.4,663.6
"AK",84,237.5,663.8
"AK",84,237.5,664.2
"AK",84,237.8,663.9
"AK",84,237.9,663.6
"AK",84,238.1,663.6
"AK",84,238.3,663.3
"AK",84,238.5,663.1
"AK",84,238.7,662.8
"AK",84,238.9,662.3
"AK",84,239.4,661.9
"AK",84,239.7,661.6
"AK",84,239.8,661.7
"AK",84,239.7,662
"AK",84,239.5,662.2
"AK",84,239.3,662.2
"AK",84,239.2,662.5
"AK",84,239,662.9
"AK",84,238.9,663.2
"AK",84,239.1,663.2
"AK",84,239.5,663.1
"AK",84,239.5,663.4
"AK",84,239.1,663.6
"AK",84,238.9,663.8
"AK",84,238.7,664.1
"AK",84,238.5,664.2
"AK",84,238.3,664.7
"AK",84,238.1,665
"AK",84,238.2,665
"AK",84,238.7,664.9
"AK",84,238.7,665
"AK",84,238.9,665
"AK",84,239.3,664.8
"AK",84,239.6,664.2
"AK",84,239.8,664.3
"AK",84,240.2,664
"AK",84,240.2,663.5
"AK",84,240.6,663.4
"AK",84,240.8,663.1
"AK",84,240.9,662.9
"AK",84,240.7,662.5
"AK",84,240.6,662.4
"AK",84,240.3,662.4
"AK",84,240.4,662.2
"AK",84,240.7,662.1
"AK",84,241.1,662.3
"AK",84,241.1,662.2
"AK",84,241.7,661.3
"AK",84,241.9,661.3
"AK",84,242,661.4
"AK",84,241.6,661.9
"AK",84,241.5,662.2
"AK",84,241.7,662.3
"AK",84,241.9,662.6
"AK",84,241.7,662.8
"AK",84,242,663
"AK",84,242.3,662.8
"AK",84,242.4,662.6
"AK",84,242.3,662.2
"AK",84,242.6,662
"AK",84,242.8,662.1
"AK",84,243.3,661.9
"AK",84,243.7,661.8
"AK",84,243.9,661.6
"AK",84,243.8,661.5
"AK",84,243.5,661.3
"AK",84,243,661.3
"AK",84,242.7,661.4
"AK",84,242.5,661.4
"AK",84,242.3,661.2
"AK",84,242.4,661
"AK",84,242.9,661.1
"AK",84,243.3,661
"AK",84,243.5,660.7
"AK",84,243.4,660.5
"AK",84,243.2,660.4
"AK",84,242.8,660.5
"AK",84,242.8,660.4
"AK",84,242.9,660.2
"AK",84,243.2,660.1
"AK",84,243.7,660.2
"AK",84,243.8,660.4
"AK",84,244.1,660.7
"AK",84,244.4,660.3
"AK",84,244.5,660.3
"AK",84,244.6,660.5
"AK",84,244.9,660.2
"AK",84,245,659.7
"AK",84,244.9,659.5
"AK",84,244.7,659.4
"AK",84,244.3,659.1
"AK",84,244.1,658.9
"AK",84,243.6,659
"AK",84,243.8,658.6
"AK",84,244.1,658.8
"AK",84,244.4,658.7
"AK",84,244.5,658.9
"AK",84,244.7,659
"AK",84,245,659
"AK",84,245.2,659.1
"AK",84,245.4,659.2
"AK",84,245.6,659
"AK",84,245.8,659.2
"AK",84,246.2,659.3
"AK",84,246.3,658.9
"AK",84,246.4,658.5
"AK",84,246.5,658.4
"AK",84,246.9,657.9
"AK",84,247,657.7
"AK",84,246.5,657.6
"AK",84,246,657.5
"AK",84,245.9,657.7
"AK",84,245.8,657.9
"AK",84,245.6,657.8
"AK",84,245.8,657.5
"AK",84,246,657.2
"AK",84,245.9,657.1
"AK",84,245.7,657.3
"AK",84,245.6,657.2
"AK",84,245.7,656.8
"AK",84,245.4,656.7
"AK",84,245.7,656.4
"AK",84,245.9,656.4
"AK",84,246.3,656.6
"AK",84,246.7,656.2
"AK",84,246.2,656.3
"AK",84,246.2,656
"AK",84,246.1,655.9
"AK",84,245.8,656.1
"AK",84,245.7,656
"AK",84,245.8,655.7
"AK",84,245.6,655.6
"AK",84,245.5,655.5
"AK",84,245.6,655.4
"AK",84,245.8,655.4
"AK",84,246,655.5
"AK",84,246.2,655.2
"AK",84,245.7,655.1
"AK",84,245.8,654.8
"AK",84,245.5,654.9
"AK",84,245.4,655
"AK",84,245.2,655.4
"AK",84,244.8,655.2
"AK",84,244.7,655.5
"AK",84,244.5,655.8
"AK",84,244.4,656.1
"AK",84,244.1,655.8
"AK",84,243.9,656.1
"AK",84,243.9,656.7
"AK",84,243.6,656.6
"AK",84,243.6,656.5
"AK",84,243.7,655.9
"AK",84,244.3,655
"AK",84,244.4,654.7
"AK",84,243.8,654.8
"AK",84,243.7,655.1
"AK",84,243.1,655
"AK",84,242.8,655
"AK",84,242.6,655
"AK",84,242.2,654.7
"AK",84,242.2,654.6
"AK",84,241.9,654.6
"AK",84,242,655
"AK",84,242.3,655.2
"AK",84,242.8,655.7
"AK",84,242.6,655.8
"AK",84,242.2,655.5
"AK",84,242,655.5
"AK",84,241.2,654.9
"AK",84,241.1,654.8
"AK",84,240.9,654.9
"AK",84,240.8,655.2
"AK",84,241.2,655.6
"AK",84,241.5,655.8
"AK",84,241.8,655.9
"AK",84,241.8,656
"AK",84,241.7,656.2
"AK",84,241.2,655.9
"AK",84,241.1,656
"AK",84,241.2,656.3
"AK",84,241.1,656.9
"AK",84,240.8,657
"AK",84,240.8,656.8
"AK",84,240.8,656.4
"AK",84,240.7,656
"AK",84,240.4,655.6
"AK",84,240,655.5
"AK",84,239.6,655.7
"AK",84,239.1,656.2
"AK",84,239.1,657.1
"AK",84,239.4,657
"AK",84,240.2,657.4
"AK",84,240.3,657.6
"AK",84,239.4,657.5
"AK",84,239.4,657.7
"AK",84,239.6,658
"AK",84,239.4,658.4
"AK",84,239.3,658.7
"AK",84,239.2,658.8
"AK",84,239.1,658.5
"AK",84,238.9,658.3
"AK",84,238.9,657.5
"AK",84,238.7,657.4
"AK",84,238.4,657.5
"AK",84,237.8,657.4
"AK",84,237.3,657.7
"AK",84,236.8,658.2
"AK",84,236.5,658.1
"AK",84,236.4,658.4
"AK",84,236,658.7
"AK",84,235.7,659.2
"AK",84,235.7,659.7
"AK",84,235.6,659.9
"AK",84,235.4,659.8
"AK",85,235.1,667.5
"AK",85,235.3,667.8
"AK",85,235.5,667.8
"AK",85,235.9,667.2
"AK",85,236.4,667
"AK",85,237,666.6
"AK",85,237,666.4
"AK",85,236.8,666.2
"AK",85,236.4,666.2
"AK",85,235.6,666.8
"AK",85,235.1,667.5
"AK",86,230.7,672.5
"AK",86,230.8,672.9
"AK",86,231.4,673
"AK",86,231.6,672.6
"AK",86,231.5,672.3
"AK",86,231.6,672
"AK",86,231.5,671.8
"AK",86,231.2,671.9
"AK",86,231.1,672.2
"AK",86,231,672.4
"AK",86,230.7,672.5
"AK",87,226.1,670.6
"AK",87,226.4,671
"AK",87,226.5,670.7
