"plan","unit","part","x","y"
"fewest",5,1,1063.6,1258.3
"fewest",5,1,1063.3,1257.8
"fewest",5,1,1063,1257.9
"fewest",5,1,1063,1257.4
"fewest",5,1,1062.3,1256.8
"fewest",5,1,1062.2,1256.2
"fewest",5,1,1062.5,1256.1
"fewest",5,1,1062.8,1256.1
"fewest",5,1,1062.8,1256
"fewest",5,1,1062.6,1255.8
"fewest",5,1,1062.6,1255.7
"fewest",5,1,1062.6,1255.4
"fewest",5,1,1062.8,1255.3
"fewest",5,1,1062.6,1255.3
"fewest",5,1,1062.4,1255.5
"fewest",5,1,1062.5,1254.7
"fewest",5,1,1061.9,1254.7
"fewest",5,1,1061.9,1254.5
"fewest",5,1,1061.7,1254.5
"fewest",5,1,1061.8,1254.3
"fewest",5,1,1061.7,1254.3
"fewest",5,1,1061.8,1253.9
"fewest",5,1,1061.6,1253.7
"fewest",5,1,1061.7,1253.3
"fewest",5,1,1061.4,1253.2
"fewest",5,1,1061.4,1252.8
"fewest",5,1,1061.2,1252.6
"fewest",5,1,1061.3,1252.1
"fewest",5,1,1061.1,1252.1
"fewest",5,1,1061.1,1251.8
"fewest",5,1,1060.9,1251.8
"fewest",5,1,1061,1251.4
"fewest",5,1,1060.8,1251.4
"fewest",5,1,1060.8,1251
"fewest",5,1,1060.2,1250.9
"fewest",5,1,1060.3,1249.7
"fewest",5,1,1060.5,1249.8
"fewest",5,1,1060.5,1249.5
"fewest",5,1,1060.4,1249.4
"fewest",5,1,1060.5,1249.3
"fewest",5,1,1060.7,1249.1
"fewest",5,1,1060.2,1248.8
"fewest",5,1,1060.2,1248.6
"fewest",5,1,1060,1248.3
"fewest",5,1,1059.6,1248.3
"fewest",5,1,1059.7,1248.3
"fewest",5,1,1059.8,1247.7
"fewest",5,1,1059.5,1247.6
"fewest",5,1,1059.3,1247.1
"fewest",5,1,1059.8,1246.6
"fewest",5,1,1058.9,1246.2
"fewest",5,1,1059,1245.9
"fewest",5,1,1059.2,1245.9
"fewest",5,1,1059.2,1245.6
"fewest",5,1,1058.9,1245.5
"fewest",5,1,1058.9,1245.3
"fewest",5,1,1058.8,1245.3
"fewest",5,1,1058.8,1245.1
"fewest",5,1,1058.6,1245.1
"fewest",5,1,1058.7,1244.5
"fewest",5,1,1058.5,1244.4
"fewest",5,1,1058.5,1244.3
"fewest",5,1,1058.4,1244.3
"fewest",5,1,1058.4,1243.6
"fewest",5,1,1058,1243.6
"fewest",5,1,1058.1,1243.5
"fewest",5,1,1058.3,1243.5
"fewest",5,1,1058.3,1243.2
"fewest",5,1,1057.8,1243.2
"fewest",5,1,1057.9,1242.7
"fewest",5,1,1057.6,1242.7
"fewest",5,1,1057.6,1241.9
"fewest",5,1,1057.3,1242.1
"fewest",5,1,1057.4,1241.5
"fewest",5,1,1057.6,1241.3
"fewest",5,1,1057.3,1241.2
"fewest",5,1,1057.3,1241.1
"fewest",5,1,1056.9,1241.1
"fewest",5,1,1057.1,1240.6
"fewest",5,1,1057.2,1240.5
"fewest",5,1,1057,1240.1
"fewest",5,1,1056.8,1240.2
"fewest",5,1,1056.9,1239.7
"fewest",5,1,1056.8,1240.2
"fewest",5,1,1056.6,1240.1
"fewest",5,1,1056.7,1239.8
"fewest",5,1,1056.7,1239.4
"fewest",5,1,1056.6,1239.3
"fewest",5,1,1056.5,1239
"fewest",5,1,1056.7,1238.9
"fewest",5,1,1056.8,1238.8
"fewest",5,1,1056.1,1237.7
"fewest",5,1,1056.2,1237.6
"fewest",5,1,1056,1237.6
"fewest",5,1,1055.5,1236.8
"fewest",5,1,1055.8,1236.3
"fewest",5,1,1055.7,1236.3
"fewest",5,1,1056,1236.3
"fewest",5,1,1055.3,1235.5
"fewest",5,1,1055.7,1235.1
"fewest",5,1,1055.8,1234.8
"fewest",5,1,1055.5,1234.8
"fewest",5,1,1055.5,1235
"fewest",5,1,1055,1234.9
"fewest",5,1,1055.1,1234.6
"fewest",5,1,1054.9,1234.5
"fewest",5,1,1054.8,1234.3
"fewest",5,1,1055.2,1233.4
"fewest",5,1,1055.1,1233
"fewest",5,1,1055.2,1232.6
"fewest",5,1,1055.1,1232.6
"fewest",5,1,1054.8,1232.9
"fewest",5,1,1054.5,1233
"fewest",5,1,1054.5,1232.6
"fewest",5,1,1054.6,1232.6
"fewest",5,1,1054.6,1232.3
"fewest",5,1,1054.7,1232.1
"fewest",5,1,1054.4,1232
"fewest",5,1,1054.4,1232.1
"fewest",5,1,1054.2,1232.1
"fewest",5,1,1054.2,1231.8
"fewest",5,1,1054.1,1231.9
"fewest",5,1,1053.9,1231.8
"fewest",5,1,1053.9,1231.7
"fewest",5,1,1054,1231.7
"fewest",5,1,1054.2,1231.7
"fewest",5,1,1053.9,1231.5
"fewest",5,1,1054.1,1231.3
"fewest",5,1,1054.1,1230.4
"fewest",5,1,1053.6,1230.6
"fewest",5,1,1053.1,1230.5
"fewest",5,1,1053.2,1230
"fewest",5,1,1053.2,1230
"fewest",5,1,1053.1,1229.8
"fewest",5,1,1053.3,1229.8
"fewest",5,1,1053.3,1229.7
"fewest",5,1,1053.1,1229.7
"fewest",5,1,1053.3,1229.1
"fewest",5,1,1052.6,1228.6
"fewest",5,1,1052.7,1228.3
"fewest",5,1,1052.9,1228
"fewest",5,1,1052.9,1227.7
"fewest",5,1,1052.2,1227.4
"fewest",5,1,1052.6,1226.8
"fewest",5,1,1051.9,1226.4
"fewest",5,1,1051.9,1226.2
"fewest",5,1,1052.3,1226.1
"fewest",5,1,1052.1,1226
"fewest",5,1,1052,1225.6
"fewest",5,1,1051.8,1225.6
"fewest",5,1,1051.9,1225.2
"fewest",5,1,1049.7,1224.3
"fewest",5,1,1049.4,1223.5
"fewest",5,1,1048.9,1223.5
"fewest",5,1,1048.8,1223.3
"fewest",5,1,1048.7,1222.9
"fewest",5,1,1048.8,1222.6
"fewest",5,1,1048.7,1222.4
"fewest",5,1,1048,1222.2
"fewest",5,1,1047.9,1222.6
"fewest",5,1,1048.2,1223.2
"fewest",5,12,1059.4,1256.1
"fewest",5,12,1059.3,1256
"fewest",5,12,1059.4,1256
"fewest",5,12,1059.4,1256.1
"fewest",5,14,1051,1232.2
"fewest",5,14,1051.3,1232.2
"fewest",5,14,1051.3,1232.4
"fewest",5,14,1051.1,1232.4
"fewest",5,14,1051.1,1232.5
"fewest",5,14,1051,1232.5
"fewest",5,14,1051,1232.2
"fewest",5,16,1052.7,1236.6
"fewest",5,16,1052.7,1236.7
"fewest",5,16,1052.6,1236.6
"fewest",5,16,1052.7,1236.6
"fewest",5,18,1055.6,1245.3
"fewest",5,18,1055.8,1245.3
"fewest",5,18,1055.9,1245.3
"fewest",5,18,1055.8,1245.4
"fewest",5,18,1055.5,1245.4
"fewest",5,18,1055.6,1245.3
"fewest",5,20,1061.8,1255.8
"fewest",5,20,1062.3,1255.7
"fewest",5,20,1062.6,1255.5
"fewest",5,20,1062.4,1255.8
"fewest",5,20,1061.8,1255.8
"fewest",5,21,1063.4,1258
"fewest",5,21,1063.4,1258.3
"fewest",5,21,1063.4,1258.4
"fewest",5,21,1063.2,1258.3
"fewest",5,21,1063.4,1258
"fewest",5,4,1052.1,1226.4
"fewest",5,4,1052.1,1226.2
"fewest",5,4,1052,1226.2
"fewest",5,4,1052,1226.4
"fewest",5,4,1052.1,1226.4
"fewest",5,5,1053,1237
"fewest",5,5,1052.9,1236.9
"fewest",5,5,1052.8,1237.1
"fewest",5,5,1052.8,1237.2
"fewest",5,5,1053,1237
"fewest",5,6,1053.5,1230
"fewest",5,6,1053.3,1229.9
"fewest",5,6,1053.2,1230
"fewest",5,6,1053.5,1230
"fewest",5,7,1060.6,1250.3
"fewest",5,7,1060.5,1250.3
"fewest",5,7,1060.3,1250.3
"fewest",5,7,1060.4,1250.4
"fewest",5,7,1060.6,1250.5
"fewest",5,7,1060.6,1250.3
"fewest",5,8,1060.3,1250.6
"fewest",5,8,1060.3,1250.9
"fewest",5,8,1060.8,1250.9
"fewest",5,8,1060.8,1250.8
"fewest",5,8,1060.6,1250.8
"fewest",5,8,1060.6,1250.6
"fewest",5,8,1060.3,1250.6
"fewest",5,9,1064.9,1271.8
"fewest",5,9,1064.8,1271.9
"fewest",5,9,1064.9,1272
"fewest",5,9,1064.9,1271.8
"fewest",5,10,1066.2,1267.1
"fewest",5,10,1066.3,1266.8
"fewest",5,10,1066.1,1266.7
"fewest",5,10,1066,1267
"fewest",5,10,1066.2,1267.1
"fewest",5,11,1066.9,1277.2
"fewest",5,11,1066.7,1277.8
"fewest",5,11,1066.7,1278.5
"fewest",5,11,1067.1,1278.6
"fewest",5,11,1067.5,1279.1
"fewest",5,11,1068.1,1279.3
"fewest",5,11,1067.9,1280.2
"fewest",5,11,1068,1280.2
"fewest",5,11,1068.2,1280
"fewest",5,11,1068.2,1279.5
"fewest",5,11,1068.2,1279.5
"fewest",5,11,1068.2,1279.9
"fewest",5,11,1067.7,1280.9
"fewest",5,11,1067.8,1280.9
"fewest",5,11,1067.7,1281
"fewest",5,11,1068.3,1281.4
"fewest",5,11,1068.4,1281.3
"fewest",5,11,1068.2,1281.5
"fewest",5,11,1068.3,1281.9
"fewest",5,11,1068.7,1282.2
"fewest",5,11,1068.5,1282.5
"fewest",5,11,1068.7,1282.6
"fewest",5,11,1069,1282.3
"fewest",5,11,1069.1,1282.3
"fewest",5,11,1069.2,1282.5
"fewest",5,11,1068.8,1282.7
"fewest",5,11,1068.9,1283
"fewest",5,11,1068.9,1283.1
"fewest",5,11,1068.4,1283.2
"fewest",5,11,1068.6,1283.4
"fewest",5,11,1069.4,1283.7
"fewest",5,11,1069.3,1284
"fewest",5,11,1069.4,1284.2
"fewest",5,11,1069.7,1284.3
"fewest",5,11,1069.6,1284.4
"fewest",5,11,1069.6,1284.6
"fewest",5,11,1069.3,1284.9
"fewest",5,11,1069.5,1285.4
"fewest",5,11,1069.8,1285.5
"fewest",5,11,1069.9,1286
"fewest",5,11,1069.7,1285.9
"fewest",5,11,1069.6,1286.2
"fewest",5,11,1069.4,1286
"fewest",5,11,1069.4,1286.3
"fewest",5,11,1069.2,1286.1
"fewest",5,11,1069.5,1286.5
"fewest",5,11,1070.3,1287
"fewest",5,11,1069.6,1287.5
"fewest",5,11,1070,1287.6
"fewest",5,11,1070.1,1287.4
"fewest",5,11,1070.3,1287.4
"fewest",5,11,1070.4,1287.6
"fewest",5,11,1070.3,1287.7
"fewest",5,11,1070.6,1288
"fewest",5,11,1070.4,1288.5
"fewest",5,11,1070.5,1288.8
"fewest",5,11,1070.7,1288.8
"fewest",5,11,1070.8,1289
"fewest",5,11,1070.9,1289.2
"fewest",5,11,1071.6,1289.3
"fewest",5,11,1071.7,1289.6
"fewest",5,11,1071.5,1289.6
"fewest",5,11,1071.6,1289.4
"fewest",5,11,1071.4,1289.4
"fewest",5,11,1070.9,1289.5
"fewest",5,11,1071.2,1289.6
"fewest",5,11,1071.1,1290.2
"fewest",5,11,1071.6,1290.2
"fewest",5,11,1071.4,1290.4
"fewest",5,11,1071.5,1290.7
"fewest",5,11,1071.2,1290.8
"fewest",5,11,1071.3,1291.1
"fewest",5,11,1071.2,1291.2
"fewest",5,11,1070.8,1291.6
"fewest",5,11,1071.3,1291.1
"fewest",5,11,1071.7,1291.1
"fewest",5,11,1071.5,1291.7
"fewest",5,11,1071.9,1292
"fewest",5,11,1072,1292.2
"fewest",5,11,1072,1292.8
"fewest",5,11,1071.8,1293
"fewest",5,11,1071.8,1293.2
"fewest",5,11,1072.1,1292.8
"fewest",5,11,1072.2,1292.8
"fewest",5,11,1072.2,1293.1
"fewest",5,11,1072.4,1293.3
"fewest",5,11,1072.2,1293.5
"fewest",5,11,1072.3,1293.6
"fewest",5,11,1072.7,1293.4
"fewest",5,11,1072.9,1293
"fewest",5,11,1073.2,1293.1
"fewest",5,11,1074,1292.9
"fewest",5,11,1074.6,1292.9
"fewest",5,11,1074.9,1292.5
"fewest",5,11,1074.9,1292.3
"fewest",5,11,1075,1292.1
"fewest",5,11,1074.8,1292
"fewest",5,11,1074.8,1292
"fewest",5,11,1074.8,1292
"fewest",5,11,1074.9,1292.1
"fewest",5,11,1074.7,1292
"fewest",5,11,1074.9,1291.8
"fewest",5,11,1074.3,1290.9
"fewest",5,11,1074.6,1290.8
"fewest",5,11,1074.6,1290.6
"fewest",5,11,1074.5,1290.5
"fewest",5,11,1074.4,1290.6
"fewest",5,11,1074.1,1290.4
"fewest",5,11,1074.2,1290.3
"fewest",5,11,1074.4,1290.2
"fewest",5,11,1074.5,1290.1
"fewest",5,11,1074.5,1290
"fewest",5,11,1074.7,1290
"fewest",5,11,1074.7,1289.9
"fewest",5,11,1074.6,1289.6
"fewest",5,11,1073.7,1289.5
"fewest",5,11,1073.7,1289.3
"fewest",5,11,1073.5,1289.1
"fewest",5,11,1073.7,1289.1
"fewest",5,11,1073.7,1288.9
"fewest",5,11,1074.1,1289
"fewest",5,11,1074.1,1288.4
"fewest",5,11,1072.9,1288.8
"fewest",5,11,1073.2,1287.6
"fewest",5,11,1073.1,1287.5
"fewest",5,11,1072.9,1287.5
"fewest",5,11,1073.3,1287.4
"fewest",5,11,1073.3,1287.2
"fewest",5,11,1073.6,1287.2
"fewest",5,11,1073.6,1287
"fewest",5,11,1073.8,1286.9
"fewest",5,11,1073.8,1286.6
"fewest",5,11,1073.5,1286.4
"fewest",5,11,1073.3,1286.5
"fewest",5,11,1073.2,1286.1
"fewest",5,11,1073.4,1285.8
"fewest",5,11,1073.4,1285.7
"fewest",5,11,1072.9,1285.6
"fewest",5,11,1072.5,1285.4
"fewest",5,11,1072.8,1285.2
"fewest",5,11,1072.7,1285.2
"fewest",5,11,1072.8,1284.7
"fewest",5,11,1072.7,1284.6
"fewest",5,11,1072.6,1284.7
"fewest",5,11,1072.6,1284.9
"fewest",5,11,1072.5,1285.1
"fewest",5,11,1072.3,1285.3
"fewest",5,11,1072.5,1284.1
"fewest",5,11,1071.9,1283.9
"fewest",5,11,1071.9,1283.6
"fewest",5,11,1072,1283.7
"fewest",5,11,1072.2,1283.6
"fewest",5,11,1071.7,1283
"fewest",5,11,1071.6,1282.5
"fewest",5,11,1071.8,1282.1
"fewest",5,11,1071.5,1282.1
"fewest",5,11,1071.6,1281.8
"fewest",5,11,1071.4,1281.8
"fewest",5,11,1071.4,1281.4
"fewest",5,11,1071.3,1281.3
"fewest",5,11,1071.3,1281.2
"fewest",5,11,1071.4,1281.2
"fewest",5,11,1071.4,1281.2
"fewest",5,11,1071.1,1281.3
"fewest",5,11,1071.1,1280.9
"fewest",5,11,1070.9,1280.8
"fewest",5,11,1071,1280.5
"fewest",5,11,1071,1280.4
"fewest",5,11,1071.1,1280.4
"fewest",5,11,1071,1280.4
"fewest",5,11,1070.7,1280.6
"fewest",5,11,1070.8,1280.2
"fewest",5,11,1070.5,1280.2
"fewest",5,11,1070.4,1280
"fewest",5,11,1070.2,1279.9
"fewest",5,11,1070.3,1279.7
"fewest",5,11,1070.5,1279.7
"fewest",5,11,1070.7,1279.7
"fewest",5,11,1070.8,1279.4
"fewest",5,11,1070.9,1279.3
"fewest",5,11,1070.8,1279.3
"fewest",5,11,1070.4,1279.1
"fewest",5,11,1070.4,1278.9
"fewest",5,11,1070.6,1278.7
"fewest",5,11,1070.4,1278.9
"fewest",5,11,1070.4,1279.1
"fewest",5,11,1070.8,1279.4
"fewest",5,11,1070.6,1279.7
"fewest",5,11,1070.3,1279.7
"fewest",5,11,1070.1,1279.5
"fewest",5,11,1070,1279.2
"fewest",5,11,1069.4,1279
"fewest",5,11,1069.4,1278.8
"fewest",5,11,1069.5,1278.9
"fewest",5,11,1070,1279.1
"fewest",5,11,1070.3,1279
"fewest",5,11,1070.3,1278.3
"fewest",5,11,1070.2,1278
"fewest",5,11,1070,1278.2
"fewest",5,11,1069.9,1278
"fewest",5,11,1069.9,1277.7
"fewest",5,11,1069.9,1277.7
"fewest",5,11,1069.8,1277.9
"fewest",5,11,1069.2,1277.8
"fewest",5,11,1069.4,1276.9
"fewest",5,11,1068.7,1277.1
"fewest",5,11,1068.1,1277
"fewest",5,11,1067.1,1277.3
"fewest",5,11,1067,1277.1
"fewest",5,11,1066.9,1277.2
"fewest",5,11,1066.8,1277
"fewest",5,11,1066.8,1277.2
"fewest",5,11,1066.9,1277.2
"fewest",5,13,1073.3,1286.5
"fewest",5,13,1073.3,1286.6
"fewest",5,13,1073.1,1286.6
"fewest",5,13,1073.1,1286.8
"fewest",5,13,1073,1286.6
"fewest",5,13,1073.3,1286.5
"fewest",5,15,1072.4,1284.3
"fewest",5,15,1072.4,1284.3
"fewest",5,15,1072.3,1284.3
"fewest",5,15,1072.3,1284.3
"fewest",5,15,1072.4,1284.3
"fewest",5,17,1073.9,1288.6
"fewest",5,17,1073.8,1288.7
"fewest",5,17,1073.8,1288.6
"fewest",5,17,1073.9,1288.6
"fewest",5,19,1074,1288.5
"fewest",5,19,1074,1288.6
"fewest",5,19,1074,1288.5
"fewest",5,19,1074,1288.5
"fewest",5,2,1069.3,1284
"fewest",5,2,1069.4,1283.8
"fewest",5,2,1069.1,1283.8
"fewest",5,2,1069.1,1283.9
"fewest",5,2,1069.3,1284
"fewest",5,3,1071,1289.3
"fewest",5,3,1070.9,1289.4
"fewest",5,3,1070.9,1289.4
"fewest",5,3,1071,1289.3
"fewest",6,1,1054.6,1226.7
"fewest",6,1,1054.9,1226.8
"fewest",6,1,1054.7,1226.9
"fewest",6,1,1054.9,1227.1
"fewest",6,1,1054.8,1227.3
"fewest",6,1,1055.1,1227.3
"fewest",6,1,1054.9,1227.4
"fewest",6,1,1055,1227.5
"fewest",6,1,1055,1227.7
"fewest",6,1,1055,1227.8
"fewest",6,1,1054.9,1227.7
"fewest",6,1,1054.9,1227.8
"fewest",6,1,1055,1227.9
"fewest",6,1,1054.7,1228
"fewest",6,1,1055.1,1228.1
"fewest",6,1,1055.1,1228.2
"fewest",6,1,1055,1228.3
"fewest",6,1,1055.4,1228.6
"fewest",6,1,1055.3,1228.7
"fewest",6,1,1055.1,1229
"fewest",6,1,1055.5,1228.9
"fewest",6,1,1055.5,1229.5
"fewest",6,1,1055.8,1229.5
"fewest",6,1,1055.7,1229.7
"fewest",6,1,1055.7,1229.9
"fewest",6,1,1055.3,1230
"fewest",6,1,1055.4,1230.2
"fewest",6,1,1055.6,1230
"fewest",6,1,1055.9,1230
"fewest",6,1,1055.9,1230.2
"fewest",6,1,1055.6,1230.4
"fewest",6,1,1056.3,1230.5
"fewest",6,1,1056.3,1230.7
"fewest",6,1,1056.4,1230.8
"fewest",6,1,1056.1,1231
"fewest",6,1,1056.1,1231.1
"fewest",6,1,1056.4,1231.1
"fewest",6,1,1056.5,1231
"fewest",6,1,1056.5,1232.2
"fewest",6,1,1056.9,1233.1
"fewest",6,1,1056.7,1233.2
"fewest",6,1,1056.8,1233.3
"fewest",6,1,1056.8,1233.9
"fewest",6,1,1057.2,1233.9
"fewest",6,1,1057.1,1234.1
"fewest",6,1,1057.3,1234.1
"fewest",6,1,1057.3,1234
"fewest",6,1,1057.5,1234.1
"fewest",6,1,1057.7,1233.9
"fewest",6,1,1058.5,1234.9
"fewest",6,1,1058.4,1234.9
"fewest",6,1,1058.3,1235.9
"fewest",6,1,1058.1,1235.9
"fewest",6,1,1058.3,1236.1
"fewest",6,1,1058.1,1237
"fewest",6,1,1058.2,1237.1
"fewest",6,1,1058.1,1237.5
"fewest",6,1,1058.3,1237.5
"fewest",6,1,1058.2,1237.7
"fewest",6,1,1058.4,1237.7
"fewest",6,1,1058.3,1238.2
"fewest",6,1,1058.6,1238.3
"fewest",6,1,1058.3,1238.5
"fewest",6,1,1058.4,1238.6
"fewest",6,1,1058.4,1238.8
"fewest",6,1,1058.5,1238.8
"fewest",6,1,1058.5,1238.9
"fewest",6,1,1058.7,1238.8
"fewest",6,1,1059,1238.9
"fewest",6,1,1058.9,1239.3
"fewest",6,1,1058.9,1239.4
"fewest",6,1,1059.2,1239
"fewest",6,1,1059.3,1239
"fewest",6,1,1058.8,1239.8
"fewest",6,1,1059,1239.8
"fewest",6,1,1058.9,1239.8
"fewest",6,1,1059.2,1240
"fewest",6,1,1059.3,1240.2
"fewest",6,1,1059.3,1240.5
"fewest",6,1,1059.1,1240.9
"fewest",6,1,1059.2,1240.9
"fewest",6,1,1059.2,1241
"fewest",6,1,1059.6,1241
"fewest",6,1,1059.1,1241.5
"fewest",6,1,1059.3,1241.7
"fewest",6,1,1059.5,1241.7
"fewest",6,1,1059.5,1241.5
"fewest",6,1,1059.7,1241.5
"fewest",6,1,1059.7,1242
"fewest",6,1,1059.9,1242.1
"fewest",6,1,1059.9,1242.2
"fewest",6,1,1059.7,1242.3
"fewest",6,1,1059.8,1242.3
"fewest",6,1,1059.9,1242.2
"fewest",6,1,1060,1242.3
"fewest",6,1,1059.9,1242.7
"fewest",6,1,1060.2,1242.8
"fewest",6,1,1060.1,1243.1
"fewest",6,1,1060.3,1243.1
"fewest",6,1,1060.3,1243.4
"fewest",6,1,1060.4,1243.4
"fewest",6,1,1060.4,1243.6
"fewest",6,1,1060.5,1243.6
"fewest",6,1,1060.4,1244.1
"fewest",6,1,1060.9,1244.1
"fewest",6,1,1060.7,1244.3
"fewest",6,1,1060.5,1244.4
"fewest",6,1,1060.8,1244.5
"fewest",6,1,1060.7,1244.8
"fewest",6,1,1060.9,1244.9
"fewest",6,1,1060.7,1245.7
"fewest",6,1,1061.1,1245.9
"fewest",6,1,1061.4,1245.9
"fewest",6,1,1061.4,1246.1
"fewest",6,1,1061.1,1245.9
"fewest",6,1,1060.9,1246.3
"fewest",6,1,1061.2,1246.4
"fewest",6,1,1061.1,1246.6
"fewest",6,1,1061.4,1247.4
"fewest",6,1,1061.5,1247.5
"fewest",6,1,1061.6,1247.5
"fewest",6,1,1061.6,1247.6
"fewest",6,1,1062.1,1248
"fewest",6,1,1062,1248.2
"fewest",6,1,1062,1248.2
"fewest",6,1,1062,1248.7
"fewest",6,1,1062.2,1248.7
"fewest",6,1,1062.1,1249.1
"fewest",6,1,1062.2,1249.1
"fewest",6,1,1062.2,1249.4
"fewest",6,1,1062.4,1249.4
"fewest",6,1,1062.3,1249.7
"fewest",6,1,1062.5,1249.7
"fewest",6,1,1062.4,1249.8
"fewest",6,1,1062.5,1250
"fewest",6,1,1062.5,1250.2
"fewest",6,1,1062.7,1250.3
"fewest",6,1,1062.7,1250.5
"fewest",6,1,1063,1250.6
"fewest",6,1,1062.9,1251.1
"fewest",6,1,1063,1251.1
"fewest",6,1,1063,1251.3
"fewest",6,1,1063.1,1251.3
"fewest",6,1,1063,1251.5
"fewest",6,1,1063.1,1251.5
"fewest",6,1,1063.1,1251.7
"fewest",6,1,1063.2,1251.7
"fewest",6,1,1063.3,1252.2
"fewest",6,1,1063.4,1252.2
"fewest",6,1,1063.4,1252.7
"fewest",6,1,1063.6,1252.8
"fewest",6,1,1063.7,1253.4
"fewest",6,1,1063.8,1253.4
"fewest",6,1,1063.7,1253.6
"fewest",6,1,1063.9,1253.6
"fewest",6,1,1063.7,1253.9
"fewest",6,1,1064,1253.9
"fewest",6,1,1064,1254.1
"fewest",6,1,1063.9,1254.1
"fewest",6,1,1063.8,1254.3
"fewest",6,1,1064.2,1254.5
"fewest",6,1,1064.2,1254.6
"fewest",6,1,1064.5,1254.5
"fewest",6,1,1064.5,1254.6
"fewest",6,1,1064.2,1254.7
"fewest",6,1,1064.3,1254.9
"fewest",6,1,1064.2,1255.6
"fewest",6,1,1064.7,1255.7
"fewest",6,1,1064.6,1256.2
"fewest",6,1,1064.8,1256.3
"fewest",6,1,1064.7,1256.6
"fewest",6,1,1064.8,1256.6
"fewest",6,1,1064.8,1256.8
"fewest",6,1,1065,1256.9
"fewest",6,1,1064.9,1257.4
"fewest",6,1,1065.2,1257.6
"fewest",6,1,1065.1,1257.9
"fewest",6,1,1065.3,1257.8
"fewest",6,1,1065.3,1258
"fewest",6,1,1065.2,1258.1
"fewest",6,1,1065.4,1258.4
"fewest",6,1,1065.7,1257.8
"fewest",6,1,1065.9,1257.8
"fewest",6,1,1065.7,1258
"fewest",6,1,1065.5,1258.5
"fewest",6,1,1065.2,1258.2
"fewest",6,1,1065.6,1258.6
"fewest",6,1,1065.5,1258.6
"fewest",6,1,1065.7,1258.8
"fewest",6,1,1065.7,1259
"fewest",6,1,1065.9,1259.8
"fewest",6,1,1065.9,1260.3
"fewest",6,1,1066.2,1260.3
"fewest",6,1,1066.2,1260.9
"fewest",6,1,1066.4,1260.9
"fewest",6,1,1066.3,1261.2
"fewest",6,1,1066.8,1261.8
"fewest",6,1,1066.9,1262.1
"fewest",6,1,1066.7,1262.6
"fewest",6,1,1066.7,1262.8
"fewest",6,1,1066.9,1263.1
"fewest",6,1,1067.3,1263.6
"fewest",6,1,1067,1263.7
"fewest",6,1,1067.3,1263.8
"fewest",6,1,1067.5,1264
"fewest",6,1,1067.5,1264.2
"fewest",6,1,1067.4,1264.3
"fewest",6,1,1067.7,1264.6
"fewest",6,1,1068.3,1259.6
"fewest",6,1,1068.2,1259.4
"fewest",6,1,1068,1259.4
"fewest",6,1,1068,1259.2
"fewest",6,1,1068.2,1259.1
"fewest",6,1,1068.2,1258.5
"fewest",6,1,1067.9,1258.5
"fewest",6,1,1067.8,1258.3
"fewest",6,1,1067.8,1258.3
"fewest",6,1,1067.7,1258.1
"fewest",6,1,1067.5,1257.9
"fewest",6,1,1067.6,1257.5
"fewest",6,1,1067.9,1257.1
"fewest",6,1,1067.9,1257
"fewest",6,1,1067.6,1257.3
"fewest",6,1,1067.4,1257.3
"fewest",6,1,1067.4,1257
"fewest",6,1,1067.1,1256.8
"fewest",6,1,1067.3,1256.5
"fewest",6,1,1067.2,1256.5
"fewest",6,1,1067,1256.6
"fewest",6,1,1067,1256.4
"fewest",6,1,1067.2,1256.2
"fewest",6,1,1066.9,1256.2
"fewest",6,1,1066.8,1256
"fewest",6,1,1067,1255.8
"fewest",6,1,1066.8,1255.8
"fewest",6,1,1066.8,1255.6
"fewest",6,1,1066.9,1255.7
"fewest",6,1,1066.9,1255.6
"fewest",6,1,1066.8,1255.5
"fewest",6,1,1066.7,1255
"fewest",6,1,1066.6,1255
"fewest",6,1,1066.6,1254.5
"fewest",6,1,1066.5,1254.3
"fewest",6,1,1066.2,1254.3
"fewest",6,1,1066.3,1253.6
"fewest",6,1,1065.9,1253.6
"fewest",6,1,1066.2,1253.4
"fewest",6,1,1066.1,1253.4
"fewest",6,1,1066.1,1253.3
"fewest",6,1,1065.9,1253.2
"fewest",6,1,1066,1252.8
"fewest",6,1,1065.9,1252.8
"fewest",6,1,1065.9,1252.7
"fewest",6,1,1065.7,1252.3
"fewest",6,1,1065.6,1252.3
"fewest",6,1,1065.8,1252.2
"fewest",6,1,1065.7,1252.1
"fewest",6,1,1065.6,1252.1
"fewest",6,1,1065.6,1251.8
"fewest",6,1,1065.3,1251.3
"fewest",6,1,1065.3,1250.7
"fewest",6,1,1065.2,1250.7
"fewest",6,1,1065.2,1250.6
"fewest",6,1,1065.1,1250.6
"fewest",6,1,1065.1,1250.4
"fewest",6,1,1065,1250.4
"fewest",6,1,1064.9,1250.2
"fewest",6,1,1064.9,1250
"fewest",6,1,1065,1250
"fewest",6,1,1065.2,1249.5
"fewest",6,1,1064.7,1249.9
"fewest",6,1,1064.8,1249.5
"fewest",6,1,1064.7,1249.4
"fewest",6,1,1064.7,1249.2
"fewest",6,1,1064.6,1249.2
"fewest",6,1,1064.6,1249
"fewest",6,1,1064.1,1248.9
"fewest",6,1,1064.1,1248.6
"fewest",6,1,1064.6,1248.7
"fewest",6,1,1064.6,1248.6
"fewest",6,1,1064.3,1248.5
"fewest",6,1,1064.3,1248.4
"fewest",6,1,1064.5,1248.4
