"year","fecid","stab","dnum","last","first","party","nonpartisan","ran_prim","unopposed","prim_votes","won_nom","rivals","on_gen","ge_win","fec_flag","pid","how","denied","contested","prim_total","prim_share"
2018,"H0CA10073","CA","11","DeSaulnier","Mark","D",TRUE,TRUE,FALSE,107115,TRUE,3,TRUE,TRUE,TRUE,"D000623","FEC candidate id",FALSE,TRUE,156878,68.2792
2018,"H8CA05035","CA","12","Pelosi","Nancy","D",TRUE,TRUE,FALSE,141365,TRUE,6,TRUE,TRUE,TRUE,"P000197","FEC candidate id",FALSE,TRUE,206382,68.4968
2018,"H8CA09060","CA","13","Lee","Barbara","D",TRUE,TRUE,FALSE,159751,TRUE,2,TRUE,TRUE,TRUE,"L000551","FEC candidate id",FALSE,TRUE,160622,99.4577
2018,"H8CA12171","CA","14","Speier","Jackie","D",TRUE,TRUE,FALSE,123900,TRUE,1,TRUE,TRUE,TRUE,"S001175","exact",FALSE,TRUE,155954,79.4465
2018,"H2CA15094","CA","15","Swalwell","Eric","D",TRUE,TRUE,FALSE,90971,TRUE,2,TRUE,TRUE,TRUE,"S001193","FEC candidate id",FALSE,TRUE,129064,70.4852
2018,"H4CA20082","CA","16","Costa","Jim","D",TRUE,TRUE,FALSE,39527,TRUE,1,TRUE,TRUE,TRUE,"C001059","FEC candidate id",FALSE,TRUE,74607,52.9803
2018,"H4CA12055","CA","17","Khanna","Ro","D",TRUE,TRUE,FALSE,72676,TRUE,4,TRUE,TRUE,TRUE,"K000389","exact",FALSE,TRUE,117252,61.9827
2018,"H8CA12098","CA","18","Eshoo","Anna G.","D",TRUE,TRUE,FALSE,133993,TRUE,2,TRUE,TRUE,TRUE,"E000215","FEC candidate id",FALSE,TRUE,182488,73.4256
2018,"H4CA16049","CA","19","Lofgren","Zoe","D",TRUE,TRUE,FALSE,97096,TRUE,1,TRUE,TRUE,TRUE,"L000397","FEC candidate id",FALSE,TRUE,97888,99.1909
2018,"H6CA20152","CA","20","Panetta","Jimmy","D",TRUE,TRUE,FALSE,102828,TRUE,2,TRUE,TRUE,TRUE,"P000613","exact",FALSE,TRUE,127441,80.6867
2018,"H2CA20094","CA","21","Valadao","David","R",TRUE,TRUE,FALSE,34290,TRUE,1,TRUE,FALSE,TRUE,"V000129","FEC candidate id",FALSE,TRUE,54583,62.8218
2018,"H8CA20059","CA","22","Nunes","Devin G.","R",TRUE,TRUE,FALSE,70112,TRUE,5,TRUE,TRUE,TRUE,"N000181","FEC candidate id",FALSE,TRUE,121803,57.5618
2018,"H6CA22125","CA","23","McCarthy","Kevin","R",TRUE,TRUE,FALSE,81633,TRUE,5,TRUE,TRUE,TRUE,"M001165","FEC candidate id",FALSE,TRUE,118672,68.7888
2018,"H6CA24303","CA","24","Carbajal","Salud","D",TRUE,TRUE,FALSE,94558,TRUE,2,TRUE,TRUE,TRUE,"C001112","exact",FALSE,TRUE,176450,53.5891
2018,"H4CA25123","CA","25","Knight","Steve","R",TRUE,TRUE,FALSE,61411,TRUE,4,TRUE,FALSE,TRUE,"K000387","FEC candidate id",FALSE,TRUE,118445,51.8477
2018,"H2CA00120","CA","26","Brownley","Julia","D",TRUE,TRUE,FALSE,72764,TRUE,3,TRUE,TRUE,TRUE,"B001285","FEC candidate id",FALSE,TRUE,134486,54.1053
2018,"H0CA32101","CA","27","Chu","Judy","D",TRUE,TRUE,FALSE,86932,TRUE,1,TRUE,TRUE,TRUE,"C001080","FEC candidate id",FALSE,TRUE,104118,83.4937
2018,"H0CA27085","CA","28","Schiff","Adam B.","D",TRUE,TRUE,FALSE,94249,TRUE,2,TRUE,TRUE,TRUE,"S001150","FEC candidate id",FALSE,TRUE,128224,73.5034
2018,"H2CA28113","CA","29","Cardenas","Tony","D",TRUE,TRUE,FALSE,43579,TRUE,4,TRUE,TRUE,TRUE,"C001097","FEC candidate id",FALSE,TRUE,65318,66.7182
2018,"H6CA24113","CA","30","Sherman","Brad","D",TRUE,TRUE,FALSE,80038,TRUE,3,TRUE,TRUE,TRUE,"S000344","FEC candidate id",FALSE,TRUE,128479,62.2966
2018,"H2CA31125","CA","31","Aguilar","Pete","D",TRUE,TRUE,FALSE,41337,TRUE,2,TRUE,TRUE,TRUE,"A000371","FEC candidate id",FALSE,TRUE,90067,45.8958
2018,"H8CA34068","CA","32","Napolitano","Grace Flores","D",TRUE,TRUE,FALSE,56674,TRUE,2,TRUE,TRUE,TRUE,"N000179","FEC candidate id",FALSE,TRUE,56717,99.9242
2018,"H4CA33119","CA","33","Lieu","Ted W.","D",TRUE,TRUE,FALSE,100581,TRUE,2,TRUE,TRUE,TRUE,"L000582","FEC candidate id",FALSE,TRUE,163001,61.7058
2018,"H8CA34266","CA","34","Gomez","Jimmy","D",TRUE,TRUE,FALSE,54661,TRUE,2,TRUE,TRUE,TRUE,"G000585","exact",FALSE,TRUE,69452,78.7033
2018,"H4CA35031","CA","35","Torres","Norma J.","D",TRUE,TRUE,FALSE,32474,TRUE,2,TRUE,TRUE,TRUE,"T000474","FEC candidate id",FALSE,TRUE,63463,51.17
2018,"H2CA36439","CA","36","Ruiz","Raul","D",TRUE,TRUE,FALSE,65554,TRUE,5,TRUE,TRUE,TRUE,"R000599","FEC candidate id",FALSE,TRUE,119121,55.0314
2018,"H0CA33117","CA","37","Bass","Karen","D",TRUE,TRUE,FALSE,99118,TRUE,1,TRUE,TRUE,TRUE,"B001270","FEC candidate id",FALSE,TRUE,111138,89.1846
2018,"H2CA39078","CA","38","Sánchez","Linda T.","D",TRUE,TRUE,FALSE,54691,TRUE,1,TRUE,TRUE,TRUE,"S001156","FEC candidate id",FALSE,TRUE,87275,62.6651
2018,"H2CA33048","CA","40","Roybal-Allard","Lucille","D",TRUE,TRUE,FALSE,35636,TRUE,1,TRUE,TRUE,TRUE,"R000486","FEC candidate id",FALSE,TRUE,44377,80.3029
2018,"H2CA43245","CA","41","Takano","Mark","D",TRUE,TRUE,FALSE,45585,TRUE,1,TRUE,TRUE,TRUE,"T000472","FEC candidate id",FALSE,TRUE,77945,58.4835
2018,"H2CA37023","CA","42","Calvert","Ken","R",TRUE,TRUE,FALSE,70289,TRUE,3,TRUE,TRUE,TRUE,"C000059","FEC candidate id",FALSE,TRUE,115653,60.7758
2018,"H4CA23011","CA","43","Waters","Maxine","D",TRUE,TRUE,FALSE,63908,TRUE,4,TRUE,TRUE,TRUE,"W000187","FEC candidate id",FALSE,TRUE,88333,72.349
2018,"H6CA44103","CA","44","Barragán","Nanette Diaz","D",TRUE,TRUE,FALSE,39453,TRUE,3,TRUE,TRUE,TRUE,"B001300","exact",FALSE,TRUE,60224,65.5104
2018,"H4CA45097","CA","45","Walters","Mimi","R",TRUE,TRUE,FALSE,86764,TRUE,5,TRUE,FALSE,TRUE,"W000820","FEC candidate id",FALSE,TRUE,167957,51.6585
2018,"H6CA46116","CA","46","Correa","Lou","D",TRUE,TRUE,FALSE,43700,TRUE,3,TRUE,TRUE,TRUE,"C001110","exact",FALSE,TRUE,70208,62.2436
2018,"H2CA00104","CA","47","Lowenthal","Alan","D",TRUE,TRUE,FALSE,70539,TRUE,2,TRUE,TRUE,TRUE,"L000579","FEC candidate id",FALSE,TRUE,116348,60.6276
2018,"H8CA42061","CA","48","Rohrabacher","Dana","R",TRUE,TRUE,FALSE,52737,TRUE,15,TRUE,FALSE,TRUE,"R000409","FEC candidate id",FALSE,TRUE,174024,30.3044
2018,"H8CA52052","CA","50","Hunter","Duncan","R",TRUE,TRUE,FALSE,69563,TRUE,6,TRUE,TRUE,TRUE,"H001048","FEC candidate id",FALSE,TRUE,146657,47.4324
2018,"H2CA50026","CA","51","Vargas","Juan","D",TRUE,TRUE,FALSE,50132,TRUE,5,TRUE,TRUE,TRUE,"V000130","FEC candidate id",FALSE,TRUE,78318,64.0108
2018,"H2CA52089","CA","52","Peters","Scott","D",TRUE,TRUE,FALSE,98744,TRUE,6,TRUE,TRUE,TRUE,"P000608","FEC candidate id",FALSE,TRUE,167246,59.0412
2018,"H0CA49055","CA","53","Davis","Susan A.","D",TRUE,TRUE,FALSE,93051,TRUE,5,TRUE,TRUE,TRUE,"D000598","FEC candidate id",FALSE,TRUE,145265,64.056
2018,"H6CO01141","CO","01","DeGette","Diana","D",FALSE,TRUE,FALSE,91102,TRUE,1,TRUE,TRUE,TRUE,"D000197","FEC candidate id",FALSE,TRUE,133500,68.2412
2018,"H6CO03139","CO","03","Tipton","Scott R.","R",FALSE,TRUE,FALSE,66854,TRUE,0,TRUE,TRUE,TRUE,"T000470","FEC candidate id",FALSE,FALSE,66854,100
2018,"H4CO04090","CO","04","Buck","Ken","R",FALSE,TRUE,FALSE,85290,TRUE,0,TRUE,TRUE,TRUE,"B001297","FEC candidate id",FALSE,FALSE,85290,100
2018,"H6CO05159","CO","05","Lamborn","Doug","R",FALSE,TRUE,FALSE,54974,TRUE,4,TRUE,TRUE,TRUE,"L000564","FEC candidate id",FALSE,TRUE,105404,52.1555
2018,"H8CO06138","CO","06","Coffman","Mike","R",FALSE,TRUE,FALSE,56703,TRUE,0,TRUE,FALSE,TRUE,"C001077","FEC candidate id",FALSE,FALSE,56703,100
2018,"H6CO07023","CO","07","Perlmutter","Ed","D",FALSE,TRUE,FALSE,81991,TRUE,0,TRUE,TRUE,TRUE,"P000593","FEC candidate id",FALSE,FALSE,81991,100
2018,"H8CT01046","CT","01","Larson","John B.","D",FALSE,FALSE,FALSE,NA,TRUE,0,TRUE,TRUE,TRUE,"L000557","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H2CT02112","CT","02","Courtney","Joe","D",FALSE,FALSE,FALSE,NA,TRUE,0,TRUE,TRUE,TRUE,"C001069","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H0CT03072","CT","03","DeLauro","Rosa L.","D",FALSE,FALSE,FALSE,NA,TRUE,0,TRUE,TRUE,TRUE,"D000216","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H8CT04172","CT","04","Himes","Jim","D",FALSE,FALSE,FALSE,NA,TRUE,0,TRUE,TRUE,TRUE,"H001047","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H6DE00206","DE","00","Rochester","Lisa Blunt","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"B001303","compound surname",FALSE,FALSE,NA,NA
2018,"H6FL01119","FL","01","Gaetz","Matt","R",FALSE,TRUE,FALSE,65203,TRUE,2,TRUE,TRUE,TRUE,"G000578","exact",FALSE,TRUE,100628,64.7961
2018,"H6FL02208","FL","02","Dunn","Neal","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"D000628","exact",FALSE,FALSE,NA,NA
2018,"H2FL06109","FL","03","Yoho","Ted","R",FALSE,TRUE,FALSE,54848,TRUE,1,TRUE,TRUE,TRUE,"Y000065","FEC candidate id",FALSE,TRUE,71916,76.2668
2018,"H6FL04105","FL","04","Rutherford","John H.","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"R000609","exact",FALSE,FALSE,NA,NA
2018,"H0FL02086","FL","05","Lawson","Al","D",FALSE,TRUE,FALSE,53990,TRUE,1,TRUE,TRUE,TRUE,"L000586","exact",FALSE,TRUE,89574,60.2742
2018,"H6FL07140","FL","07","Murphy","Stephanie","D",FALSE,TRUE,FALSE,49060,TRUE,1,TRUE,TRUE,TRUE,"M001202","exact",FALSE,TRUE,56906,86.2124
2018,"H8FL15107","FL","08","Posey","Bill","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"P000599","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H6FL09179","FL","09","Soto","Darren","D",FALSE,TRUE,FALSE,36586,TRUE,1,TRUE,TRUE,TRUE,"S001200","exact",FALSE,TRUE,55114,66.3824
2018,"H2FL08063","FL","10","Demings","Val","D",FALSE,TRUE,FALSE,73601,TRUE,1,TRUE,TRUE,TRUE,"D000627","exact",FALSE,TRUE,98135,74.9997
2018,"H0FL08208","FL","11","Webster","Daniel","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"W000806","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H6FL09070","FL","12","Bilirakis","Gus Michael","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"B001257","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H6FL13205","FL","13","Crist","Charlie","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"C001111","exact",FALSE,FALSE,NA,NA
2018,"H6FL11126","FL","14","Castor","Kathy","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"C001066","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H6FL13148","FL","16","Buchanan","Vern","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"B001260","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H6FL18097","FL","18","Mast","Brian","R",FALSE,TRUE,FALSE,55527,TRUE,2,TRUE,TRUE,TRUE,"M001199","exact",FALSE,TRUE,71511,77.6482
2018,"H6FL19087","FL","19","Rooney","Francis","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"R000607","exact",FALSE,FALSE,NA,NA
2018,"H2FL23021","FL","20","Hastings","Alcee L.","D",FALSE,TRUE,FALSE,52628,TRUE,1,TRUE,TRUE,TRUE,"H000324","FEC candidate id",FALSE,TRUE,71325,73.7862
2018,"H2FL14053","FL","21","Frankel","Lois","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"F000462","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H0FL19080","FL","22","Deutch","Ted","D",FALSE,TRUE,FALSE,54236,TRUE,1,TRUE,TRUE,TRUE,"D000610","FEC candidate id",FALSE,TRUE,62677,86.5325
2018,"H4FL20023","FL","23","Wasserman Schultz","Debbie","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"W000797","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H0FL17068","FL","24","Wilson","Frederica S.","D",FALSE,TRUE,FALSE,66202,TRUE,1,TRUE,TRUE,TRUE,"W000808","FEC candidate id",FALSE,TRUE,79126,83.6666
2018,"H2FL25018","FL","25","Diaz-Balart","Mario","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"D000600","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H4FL26038","FL","26","Curbelo","Carlos","R",FALSE,TRUE,FALSE,29508,TRUE,1,TRUE,FALSE,TRUE,"C001107","exact",FALSE,TRUE,35137,83.9799
2018,"H4GA01039","GA","01","Carter","Earl L. ""Buddy""","R",FALSE,TRUE,FALSE,35552,TRUE,0,TRUE,TRUE,TRUE,"C001103","exact",FALSE,FALSE,35552,100
2018,"H2GA02031","GA","02","Bishop","Sanford","D",FALSE,TRUE,FALSE,42855,TRUE,0,TRUE,TRUE,TRUE,"B000490","FEC candidate id",FALSE,FALSE,42855,100
2018,"H6GA03113","GA","03","Ferguson","Drew","R",FALSE,TRUE,FALSE,43381,TRUE,1,TRUE,TRUE,TRUE,"F000465","exact",FALSE,TRUE,58329,74.373
2018,"H6GA04129","GA","04","Johnson","Henry C. ""Hank,"" Jr.","D",FALSE,TRUE,FALSE,55060,TRUE,1,TRUE,TRUE,TRUE,"J000288","FEC candidate id",FALSE,TRUE,69026,79.767
2018,"H6GA05217","GA","05","Lewis","John R.","D",FALSE,TRUE,FALSE,80860,TRUE,0,TRUE,TRUE,TRUE,"L000287","FEC candidate id",FALSE,FALSE,80860,100
2018,"H8GA06286","GA","06","Handel","Karen","R",FALSE,TRUE,FALSE,40410,TRUE,0,TRUE,FALSE,TRUE,"H001078","exact",FALSE,FALSE,40410,100
2018,"H0GA07133","GA","07","Woodall","Rob","R",FALSE,TRUE,FALSE,30450,TRUE,1,TRUE,TRUE,TRUE,"W000810","FEC candidate id",FALSE,TRUE,42333,71.9297
2018,"H0GA08099","GA","08","Scott","Austin","R",FALSE,TRUE,FALSE,41467,TRUE,0,TRUE,TRUE,TRUE,"S001189","FEC candidate id",FALSE,FALSE,41467,100
2018,"H2GA09150","GA","09","Collins","Doug","R",FALSE,TRUE,FALSE,63646,TRUE,0,TRUE,TRUE,TRUE,"C001093","FEC candidate id",FALSE,FALSE,63646,100
2018,"H0GA07125","GA","10","Hice","Jody","R",FALSE,TRUE,FALSE,42960,TRUE,2,TRUE,TRUE,TRUE,"H001071","FEC candidate id",FALSE,TRUE,54450,78.8981
2018,"H4GA11061","GA","11","Loudermilk","Barry","R",FALSE,TRUE,FALSE,43309,TRUE,0,TRUE,TRUE,TRUE,"L000583","FEC candidate id",FALSE,FALSE,43309,100
2018,"H2GA12121","GA","12","Allen","Rick W.","R",FALSE,TRUE,FALSE,37776,TRUE,1,TRUE,TRUE,TRUE,"A000372","FEC candidate id",FALSE,TRUE,49714,75.9866
2018,"H2GA13012","GA","13","Scott","David","D",FALSE,TRUE,FALSE,56216,TRUE,0,TRUE,TRUE,TRUE,"S001157","FEC candidate id",FALSE,FALSE,56216,100
2018,"H0GA09030","GA","14","Graves","Tom","R",FALSE,TRUE,FALSE,38270,TRUE,0,TRUE,TRUE,TRUE,"G000560","FEC candidate id",FALSE,FALSE,38270,100
2018,"H2HI02508","HI","02","Gabbard","Tulsi","D",FALSE,TRUE,FALSE,94665,TRUE,2,TRUE,TRUE,TRUE,"G000571","FEC candidate id",FALSE,TRUE,113304,83.5496
2018,"H2IA01055","IA","01","Blum","Rod","R",FALSE,TRUE,FALSE,14737,TRUE,0,TRUE,FALSE,TRUE,"B001294","FEC candidate id",FALSE,FALSE,14737,100
2018,"H6IA02146","IA","02","Loebsack","Dave","D",FALSE,TRUE,FALSE,42378,TRUE,0,TRUE,TRUE,TRUE,"L000565","FEC candidate id",FALSE,FALSE,42378,100
2018,"H4IA03115","IA","03","Young","David","R",FALSE,TRUE,FALSE,21712,TRUE,0,TRUE,FALSE,TRUE,"Y000066","FEC candidate id",FALSE,FALSE,21712,100
2018,"H2IA05072","IA","04","King","Steve","R",FALSE,TRUE,FALSE,28053,TRUE,1,TRUE,TRUE,TRUE,"K000362","FEC candidate id",FALSE,TRUE,37490,74.828
2018,"H8ID02064","ID","02","Simpson","Mike","R",FALSE,TRUE,FALSE,72243,TRUE,0,TRUE,TRUE,TRUE,"S001148","FEC candidate id",FALSE,FALSE,72243,100
2018,"H2IL01042","IL","01","Rush","Bobby L.","D",FALSE,TRUE,FALSE,104114,TRUE,0,TRUE,TRUE,TRUE,"R000515","FEC candidate id",FALSE,FALSE,104114,100
2018,"H2IL02172","IL","02","Kelly","Robin","D",FALSE,TRUE,FALSE,80659,TRUE,1,TRUE,TRUE,TRUE,"K000385","FEC candidate id",FALSE,TRUE,98299,82.0548
2018,"H4IL03077","IL","03","Lipinski","Daniel William","D",FALSE,TRUE,FALSE,48675,TRUE,1,TRUE,TRUE,TRUE,"L000563","FEC candidate id",FALSE,TRUE,95205,51.1265
2018,"H0IL05096","IL","05","Quigley","Mike","D",FALSE,TRUE,FALSE,66254,TRUE,3,TRUE,TRUE,TRUE,"Q000023","FEC candidate id",FALSE,TRUE,106073,62.4608
2018,"H6IL06117","IL","06","Roskam","Peter J.","R",FALSE,TRUE,FALSE,56544,TRUE,0,TRUE,FALSE,TRUE,"R000580","FEC candidate id",FALSE,FALSE,56544,100
2018,"H4IL07037","IL","07","Davis","Danny K.","D",FALSE,TRUE,FALSE,81570,TRUE,1,TRUE,TRUE,TRUE,"D000096","FEC candidate id",FALSE,TRUE,110437,73.8611
2018,"H6IL08147","IL","08","Krishnamoorthi","Raja","D",FALSE,TRUE,FALSE,44042,TRUE,0,TRUE,TRUE,TRUE,"K000391","exact",FALSE,FALSE,44042,100
2018,"H8IL09067","IL","09","Schakowsky","Janice D.","D",FALSE,TRUE,FALSE,108417,TRUE,0,TRUE,TRUE,TRUE,"S001145","FEC candidate id",FALSE,FALSE,108417,100
2018,"H2IL10068","IL","10","Schneider","Brad","D",FALSE,TRUE,FALSE,58195,TRUE,0,TRUE,TRUE,TRUE,"S001190","FEC candidate id",FALSE,FALSE,58195,100
2018,"H8IL14067","IL","11","Foster","Bill","D",FALSE,TRUE,FALSE,49762,TRUE,0,TRUE,TRUE,TRUE,"F000454","FEC candidate id",FALSE,FALSE,49762,100
2018,"H4IL12060","IL","12","Bost","Mike","R",FALSE,TRUE,FALSE,31658,TRUE,1,TRUE,TRUE,TRUE,"B001295","FEC candidate id",FALSE,TRUE,37916,83.4951
2018,"H2IL13120","IL","13","Davis","Rodney","R",FALSE,TRUE,FALSE,44512,TRUE,0,TRUE,TRUE,TRUE,"D000619","FEC candidate id",FALSE,FALSE,44512,100
2018,"H0IL14080","IL","14","Hultgren","Randall M. ""Randy""","R",FALSE,TRUE,FALSE,51672,TRUE,0,TRUE,FALSE,TRUE,"H001059","FEC candidate id",FALSE,FALSE,51672,100
2018,"H2IL20042","IL","15","Shimkus","John M.","R",FALSE,TRUE,FALSE,73825,TRUE,0,TRUE,TRUE,TRUE,"S000364","FEC candidate id",FALSE,FALSE,73825,100
2018,"H0IL11052","IL","16","Kinzinger","Adam","R",FALSE,TRUE,FALSE,44878,TRUE,1,TRUE,TRUE,TRUE,"K000378","FEC candidate id",FALSE,TRUE,66120,67.8736
2018,"H2IL17071","IL","17","Bustos","Cheri","D",FALSE,TRUE,FALSE,42964,TRUE,0,TRUE,TRUE,TRUE,"B001286","FEC candidate id",FALSE,FALSE,42964,100
2018,"H6IL18088","IL","18","LaHood","Darin","R",FALSE,TRUE,FALSE,61722,TRUE,1,TRUE,TRUE,TRUE,"L000585","FEC candidate id",FALSE,TRUE,78257,78.8709
2018,"H4IN01012","IN","01","Visclosky","Peter J.","D",FALSE,TRUE,FALSE,42269,TRUE,2,TRUE,TRUE,TRUE,"V000108","FEC candidate id",FALSE,TRUE,52488,80.5308
2018,"H0IN02190","IN","02","Walorski","Jackie","R",FALSE,TRUE,FALSE,43016,TRUE,1,TRUE,TRUE,TRUE,"W000813","FEC candidate id",FALSE,TRUE,54700,78.6399
2018,"H6IN03229","IN","03","Banks","Jim","R",FALSE,TRUE,FALSE,58745,TRUE,0,TRUE,TRUE,TRUE,"B001299","exact",FALSE,FALSE,58745,100
2018,"H2IN05082","IN","05","Brooks","Susan W.","R",FALSE,TRUE,FALSE,63904,TRUE,0,TRUE,TRUE,TRUE,"B001284","FEC candidate id",FALSE,FALSE,63904,100
2018,"H8IN07184","IN","07","Carson","André D.","D",FALSE,TRUE,FALSE,37662,TRUE,4,TRUE,TRUE,TRUE,"C001072","FEC candidate id",FALSE,TRUE,42816,87.9624
2018,"H0IN08114","IN","08","Bucshon","Larry D.","R",FALSE,TRUE,FALSE,34516,TRUE,2,TRUE,TRUE,TRUE,"B001275","FEC candidate id",FALSE,TRUE,54798,62.9877
2018,"H6IN09176","IN","09","Hollingsworth","Trey","R",FALSE,TRUE,FALSE,46892,TRUE,1,TRUE,TRUE,TRUE,"H001074","exact",FALSE,TRUE,60341,77.7117
2018,"H6KS01179","KS","01","Marshall","Roger","R",FALSE,TRUE,FALSE,64843,TRUE,1,TRUE,TRUE,TRUE,"M001198","exact",FALSE,TRUE,82436,78.6586
2018,"H0KS03137","KS","03","Yoder","Kevin","R",FALSE,TRUE,FALSE,53130,TRUE,2,TRUE,FALSE,TRUE,"Y000063","FEC candidate id",FALSE,TRUE,77972,68.1398
2018,"H8KS04112","KS","04","Estes","Ron","R",FALSE,TRUE,FALSE,57522,TRUE,1,TRUE,TRUE,TRUE,"E000298","exact",FALSE,TRUE,70681,81.3825
2018,"H6KY01110","KY","01","Comer","James R.","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"C001108","exact",FALSE,FALSE,NA,NA
2018,"H8KY02031","KY","02","Guthrie","S. Brett","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"G000558","exact",FALSE,FALSE,NA,NA
2018,"H6KY03124","KY","03","Yarmuth","John A.","D",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"Y000062","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H2KY04121","KY","04","Massie","Thomas","R",FALSE,TRUE,TRUE,NA,TRUE,0,TRUE,TRUE,TRUE,"M001184","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H0KY05015","KY","05","Rogers","Harold ""Hal""","R",FALSE,TRUE,FALSE,75601,TRUE,1,TRUE,TRUE,TRUE,"R000395","FEC candidate id",FALSE,TRUE,89817,84.1723
2018,"H8KY02098","KY","06","Barr","Andy","R",FALSE,TRUE,FALSE,40514,TRUE,1,TRUE,TRUE,TRUE,"B001282","exact",FALSE,TRUE,48372,83.7551
2018,"H0LA01087","LA","01","Scalise","Steve","R",TRUE,FALSE,FALSE,NA,TRUE,0,TRUE,TRUE,TRUE,"S001176","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H8LA02054","LA","02","Richmond","Cedric","D",TRUE,FALSE,FALSE,NA,TRUE,0,TRUE,TRUE,TRUE,"R000588","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H6LA03148","LA","03","Higgins","Clay","R",TRUE,FALSE,FALSE,NA,TRUE,0,TRUE,TRUE,TRUE,"H001077","exact",FALSE,FALSE,NA,NA
2018,"H6LA04138","LA","04","Johnson","""Mike""","R",TRUE,FALSE,FALSE,NA,TRUE,0,TRUE,TRUE,TRUE,"J000299","exact",FALSE,FALSE,NA,NA
2018,"H4LA05221","LA","05","Abraham","Ralph","R",TRUE,FALSE,FALSE,NA,TRUE,0,TRUE,TRUE,TRUE,"A000374","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H4LA06153","LA","06","Graves","Garret","R",TRUE,FALSE,FALSE,NA,TRUE,0,TRUE,TRUE,TRUE,"G000577","FEC candidate id",FALSE,FALSE,NA,NA
2018,"H8MA02041","MA","01","Neal","Richard E.","D",FALSE,TRUE,FALSE,49696,TRUE,1,TRUE,TRUE,TRUE,"N000015","FEC candidate id",FALSE,TRUE,70261,70.7306
2018,"H4MA03022","MA","02","McGovern","James P.","D",FALSE,TRUE,FALSE,53848,TRUE,0,TRUE,TRUE,TRUE,"M000312","FEC candidate id",FALSE,FALSE,53848,100
2018,"H2MA04073","MA","04","Kennedy","Joseph P., III","D",FALSE,TRUE,FALSE,60214,TRUE,1,TRUE,TRUE,TRUE,"K000379","FEC candidate id",FALSE,TRUE,64454,93.4217
2018,"H4MA05084","MA","05","Clark","Katherine M.","D",FALSE,TRUE,FALSE,78156,TRUE,0,TRUE,TRUE,TRUE,"C001101","FEC candidate id",FALSE,FALSE,78156,100
2018,"H4MA06090","MA","06","Moulton","Seth","D",FALSE,TRUE,FALSE,59326,TRUE,0,TRUE,TRUE,TRUE,"M001196","FEC candidate id",FALSE,FALSE,59326,100
2018,"H8MA08071","MA","07","Capuano","Michael E.","D",FALSE,TRUE,FALSE,42430,FALSE,1,FALSE,FALSE,TRUE,"C001037","FEC candidate id",TRUE,TRUE,102476,41.4048
2018,"H2MA09072","MA","08","Lynch","Stephen F.","D",FALSE,TRUE,FALSE,52269,TRUE,2,TRUE,TRUE,TRUE,"L000562","FEC candidate id",FALSE,TRUE,73582,71.035
2018,"H0MA10082","MA","09","Keating","Bill","D",FALSE,TRUE,FALSE,50015,TRUE,1,TRUE,TRUE,TRUE,"K000375","exact",FALSE,TRUE,58545,85.43
2018,"H8MD01094","MD","01","Harris","Andy","R",FALSE,TRUE,FALSE,48944,TRUE,2,TRUE,TRUE,TRUE,"H001052","FEC candidate id",FALSE,TRUE,57046,85.7974
