"fips","county","state","y1960","y1964","y1968","y1972","y1976","y1980","y1984","y1988","y1992","y1996","y2000","y2004","y2008","y2012","y2016","y2020","y2024"
"48339","MONTGOMERY","TX","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48341","MOORE","TX","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48343","MORRIS","TX","D","D","D","R","D","D","D","D","D","D","D","R","R","R","R","R","R"
"48345","MOTLEY","TX","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48347","NACOGDOCHES","TX","D","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48349","NAVARRO","TX","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"48351","NEWTON","TX","D","D","D","R","D","D","D","D","D","D","D","R","R","R","R","R","R"
"48353","NOLAN","TX","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"48355","NUECES","TX","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"48357","OCHILTREE","TX","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48359","OLDHAM","TX","D","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48361","ORANGE","TX","D","D","D","R","D","D","D","D","D","D","R","R","R","R","R","R","R"
"48363","PALO PINTO","TX","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"48365","PANOLA","TX","R","R","D","R","D","R","R","R","D","D","R","R","R","R","R","R","R"
"48367","PARKER","TX","D","D","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48369","PARMER","TX","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48371","PECOS","TX","D","D","D","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"48373","POLK","TX","D","D","D","R","D","D","R","D","D","R","R","R","R","R","R","R","R"
"48375","POTTER","TX","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48377","PRESIDIO","TX","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"48379","RAINS","TX","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"48381","RANDALL","TX","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48383","REAGAN","TX","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48385","REAL","TX","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48387","RED RIVER","TX","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"48389","REEVES","TX","D","D","D","R","D","R","R","D","D","D","D","R","D","D","D","R","R"
"48391","REFUGIO","TX","D","D","D","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"48393","ROBERTS","TX","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48395","ROBERTSON","TX","D","D","D","R","D","D","D","D","D","D","D","R","R","R","R","R","R"
"48397","ROCKWALL","TX","D","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48399","RUNNELS","TX","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48401","RUSK","TX","R","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48403","SABINE","TX","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"48405","SAN AUGUSTINE","TX","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"48407","SAN JACINTO","TX","D","D","D","R","D","D","R","D","D","R","R","R","R","R","R","R","R"
"48409","SAN PATRICIO","TX","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"48411","SAN SABA","TX","D","D","D","R","D","D","R","D","R","R","R","R","R","R","R","R","R"
"48413","SCHLEICHER","TX","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48415","SCURRY","TX","D","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48417","SHACKELFORD","TX","D","D","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48419","SHELBY","TX","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"48421","SHERMAN","TX","R","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48423","SMITH","TX","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48425","SOMERVELL","TX","R","D","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"48427","STARR","TX","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","R"
"48429","STEPHENS","TX","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48431","STERLING","TX","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48433","STONEWALL","TX","D","D","D","R","D","D","D","D","D","D","R","R","R","R","R","R","R"
"48435","SUTTON","TX","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48437","SWISHER","TX","D","D","D","R","D","D","D","D","D","D","R","R","R","R","R","R","R"
"48439","TARRANT","TX","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","D","R"
"48441","TAYLOR","TX","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48443","TERRELL","TX","D","D","R","R","D","R","R","D","D","D","R","R","R","R","R","R","R"
"48445","TERRY","TX","D","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48447","THROCKMORTON","TX","D","D","D","R","D","D","R","D","D","R","R","R","R","R","R","R","R"
"48449","TITUS","TX","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"48451","TOM GREEN","TX","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48453","TRAVIS","TX","D","D","D","R","D","D","R","D","D","D","R","D","D","D","D","D","D"
"48455","TRINITY","TX","D","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"48457","TYLER","TX","R","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"48459","UPSHUR","TX","D","D","D","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"48461","UPTON","TX","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48463","UVALDE","TX","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48465","VAL VERDE","TX","D","D","D","R","D","R","R","R","D","D","R","R","D","D","D","R","R"
"48467","VAN ZANDT","TX","D","D","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"48469","VICTORIA","TX","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48471","WALKER","TX","D","D","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48473","WALLER","TX","R","D","D","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"48475","WARD","TX","D","D","R","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"48477","WASHINGTON","TX","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48479","WEBB","TX","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","R"
"48481","WHARTON","TX","D","D","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48483","WHEELER","TX","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48485","WICHITA","TX","D","D","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48487","WILBARGER","TX","R","D","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48489","WILLACY","TX","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","R"
"48491","WILLIAMSON","TX","D","D","D","R","D","R","R","R","R","R","R","R","R","R","R","D","R"
"48493","WILSON","TX","D","D","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48495","WINKLER","TX","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48497","WISE","TX","R","D","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"48499","WOOD","TX","D","D","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48501","YOAKUM","TX","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"48503","YOUNG","TX","D","D","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"48505","ZAPATA","TX","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","R","R"
"48507","ZAVALA","TX","R","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"49001","BEAVER","UT","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49003","BOX ELDER","UT","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49005","CACHE","UT","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49007","CARBON","UT","D","D","D","R","D","R","R","D","D","D","R","R","R","R","R","R","R"
"49009","DAGGETT","UT","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49011","DAVIS","UT","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49013","DUCHESNE","UT","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49015","EMERY","UT","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"49017","GARFIELD","UT","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49019","GRAND","UT","R","D","R","R","R","R","R","R","D","R","R","R","D","R","R","D","D"
"49021","IRON","UT","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49023","JUAB","UT","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49025","KANE","UT","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49027","MILLARD","UT","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49029","MORGAN","UT","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49031","PIUTE","UT","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49033","RICH","UT","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49035","SALT LAKE","UT","R","D","R","R","R","R","R","R","R","R","R","R","D","R","D","D","D"
"49037","SAN JUAN","UT","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49039","SANPETE","UT","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49041","SEVIER","UT","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49043","SUMMIT","UT","R","D","R","R","R","R","R","R","R","D","R","R","D","R","D","D","D"
"49045","TOOELE","UT","D","D","D","R","R","R","R","R","R","D","R","R","R","R","R","R","R"
"49047","UINTAH","UT","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49049","UTAH","UT","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49051","WASATCH","UT","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49053","WASHINGTON","UT","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49055","WAYNE","UT","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"49057","WEBER","UT","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"50001","ADDISON","VT","R","D","R","R","R","R","R","D","D","D","D","D","D","D","D","D","D"
"50003","BENNINGTON","VT","R","D","R","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"50005","CALEDONIA","VT","R","D","R","R","R","R","R","R","D","D","R","D","D","D","D","D","D"
"50007","CHITTENDEN","VT","D","D","D","R","R","D","R","D","D","D","D","D","D","D","D","D","D"
"50009","ESSEX","VT","R","D","R","R","R","R","R","R","D","D","R","R","D","D","R","R","R"
"50011","FRANKLIN","VT","D","D","D","R","R","R","R","D","D","D","D","D","D","D","D","D","D"
"50013","GRAND ISLE","VT","D","D","R","R","R","D","R","D","D","D","D","D","D","D","D","D","D"
"50015","LAMOILLE","VT","R","D","R","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"50017","ORANGE","VT","R","D","R","R","R","R","R","R","D","D","R","D","D","D","D","D","D"
"50019","ORLEANS","VT","R","D","R","R","R","R","R","R","D","D","R","D","D","D","D","D","R"
"50021","RUTLAND","VT","R","D","R","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"50023","WASHINGTON","VT","R","D","R","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"50025","WINDHAM","VT","R","D","R","R","R","R","R","D","D","D","D","D","D","D","D","D","D"
"50027","WINDSOR","VT","R","D","R","R","R","R","R","R","D","D","D","D","D","D","D","D","D"
"51001","ACCOMACK","VA","D","D","R","R","D","R","R","R","R","D","R","R","R","R","R","R","R"
"51003","ALBEMARLE","VA","R","R","R","R","R","R","R","R","R","R","R","D","D","D","D","D","D"
"51005","ALLEGHANY","VA","D","D","R","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"51007","AMELIA","VA","R","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51009","AMHERST","VA","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51011","APPOMATTOX","VA","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51013","ARLINGTON","VA","R","D","R","R","D","R","D","D","D","D","D","D","D","D","D","D","D"
"51015","AUGUSTA","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51017","BATH","VA","R","D","R","R","D","D","R","R","R","D","R","R","R","R","R","R","R"
"51019","BEDFORD COUNTY","VA","D","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51021","BLAND","VA","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51023","BOTETOURT","VA","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51025","BRUNSWICK","VA","D","R","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"51027","BUCHANAN","VA","D","D","D","R","D","D","D","D","D","D","D","D","R","R","R","R","R"
"51029","BUCKINGHAM","VA","D","R","R","R","D","D","R","R","R","D","R","R","D","D","R","R","R"
"51031","CAMPBELL","VA","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51033","CAROLINE","VA","D","D","D","R","D","D","D","D","D","D","D","R","D","D","R","R","R"
"51035","CARROLL","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51036","CHARLES CITY","VA","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D","D"
"51037","CHARLOTTE","VA","D","R","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51041","CHESTERFIELD","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","D","D"
"51043","CLARKE","VA","D","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51045","CRAIG","VA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"51047","CULPEPER","VA","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51049","CUMBERLAND","VA","R","R","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51051","DICKENSON","VA","D","D","R","R","D","D","D","D","D","D","D","D","R","R","R","R","R"
"51053","DINWIDDIE","VA","D","D","D","R","D","D","R","R","R","D","R","R","R","R","R","R","R"
"51057","ESSEX","VA","R","R","D","R","R","R","R","R","R","D","R","R","D","D","R","R","R"
"51059","FAIRFAX","VA","R","D","R","R","R","R","R","R","R","R","R","D","D","D","D","D","D"
"51061","FAUQUIER","VA","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51063","FLOYD","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51065","FLUVANNA","VA","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51067","FRANKLIN","VA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"51069","FREDERICK","VA","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51071","GILES","VA","D","D","R","R","D","D","R","R","D","D","R","R","R","R","R","R","R"
"51073","GLOUCESTER","VA","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51075","GOOCHLAND","VA","D","D","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51077","GRAYSON","VA","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51079","GREENE","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51081","GREENSVILLE","VA","D","D","D","R","D","D","D","D","D","D","D","D","D","D","D","D","D"
"51083","HALIFAX","VA","D","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51085","HANOVER","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51087","HENRICO","VA","R","R","R","R","R","R","R","R","R","R","R","R","D","D","D","D","D"
"51089","HENRY","VA","D","D","D","R","D","D","R","R","D","R","R","R","R","R","R","R","R"
"51091","HIGHLAND","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51093","ISLE OF WIGHT","VA","D","D","D","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"51095","JAMES CITY","VA","R","D","D","R","R","R","R","R","R","R","R","R","R","R","R","D","D"
"51097","KING AND QUEEN","VA","D","D","D","R","D","D","R","R","D","D","R","R","D","R","R","R","R"
"51099","KING GEORGE","VA","D","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51101","KING WILLIAM","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51103","LANCASTER","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51105","LEE","VA","D","D","R","R","D","D","R","D","D","D","R","R","R","R","R","R","R"
"51107","LOUDOUN","VA","R","D","R","R","R","R","R","R","R","R","R","R","D","D","D","D","D"
"51109","LOUISA","VA","D","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"51111","LUNENBURG","VA","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51113","MADISON","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51115","MATHEWS","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51117","MECKLENBURG","VA","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51119","MIDDLESEX","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51121","MONTGOMERY","VA","R","R","R","R","R","R","R","R","D","D","R","R","D","R","D","D","D"
"51125","NELSON","VA","D","D","R","R","D","D","R","R","D","D","R","D","D","D","R","R","R"
"51127","NEW KENT","VA","R","D","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51131","NORTHAMPTON","VA","D","R","D","R","D","D","R","R","D","D","D","D","D","D","D","D","D"
"51133","NORTHUMBERLAND","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51135","NOTTOWAY","VA","D","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51137","ORANGE","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51139","PAGE","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51141","PATRICK","VA","D","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51143","PITTSYLVANIA","VA","D","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51145","POWHATAN","VA","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51147","PRINCE EDWARD","VA","R","R","R","R","R","R","R","R","R","D","R","D","D","D","D","D","R"
"51149","PRINCE GEORGE","VA","D","R","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51153","PRINCE WILLIAM","VA","D","D","R","R","R","R","R","R","R","R","R","R","D","D","D","D","D"
"51155","PULASKI","VA","R","D","R","R","D","D","R","R","R","R","R","R","R","R","R","R","R"
"51157","RAPPAHANNOCK","VA","D","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51159","RICHMOND","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51161","ROANOKE","VA","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
"51163","ROCKBRIDGE","VA","R","D","R","R","D","R","R","R","R","R","R","R","R","R","R","R","R"
"51165","ROCKINGHAM","VA","R","D","R","R","R","R","R","R","R","R","R","R","R","R","R","R","R"
