"GEOID20","pop","district_2022","district_2026"
"120830006012055",0,6,6
"120830019001075",4,3,3
"120860059044019",58,27,27
"120860002161001",191,24,24
"120860010042022",0,24,24
"120430003002009",0,18,9
"120310028013007",12,4,4
"121050143012013",34,18,18
"120950134061000",25,10,10
"120950171111036",0,11,11
"120950168043033",0,9,9
"120990077492013",31,22,22
"120990031021011",35,20,23
"120990052021021",30,22,23
"120570028002003",36,14,12
"120570063002003",49,14,14
"120570120023002",43,14,15
"120570122074011",95,15,14
"120570141192067",0,16,14
"120570141222002",0,16,14
"120570107022010",19,15,15
"121239504021073",4,2,2
"121239504022161",0,2,2
"121239503023024",140,2,2
"121239501001094",0,2,2
"121239502021015",11,2,2
"121239501004034",0,2,2
"120910212002032",0,1,1
"120910203051034",0,1,1
"120910208004014",94,1,1
"120910202001138",32,1,1
"120910207022015",54,1,1
"120910220011004",55,1,1
"120910233062019",65,1,1
"120910208001156",0,1,1
"120910221002017",104,1,1
"120910203062008",0,1,1
"120860045001036",0,24,25
"120860179012023",99,28,28
"120860018021012",65,24,24
"120860036061027",0,27,27
"120860036061040",0,27,27
"120860100102013",373,24,24
"120860001092032",0,24,25
"120860070041013",226,27,27
"120860002124005",259,24,25
"120860010062025",0,24,24
"120860039151008",80,24,25
"120632103012057",46,2,2
"120632103022024",3,2,2
"120632111003044",0,2,2
"120210101104002",49,19,19
"120210003011006",55,19,19
"120210104262009",31,26,22
"120210112102002",0,26,22
"120210112072002",56,26,19
"120210111082016",63,26,22
"120679601002013",2,3,3
"121050124101066",0,18,18
"121050124113043",3,18,18
"121030249081014",62,13,13
"121030248032046",42,13,13
"120310101051052",19,4,4
"120310028011008",0,4,4
"120310107003014",26,4,4
"120310102031003",97,4,4
"120759705013070",19,3,3
"121050148041054",16,18,18
"121050124101043",8,18,18
"121050128022056",12,18,18
"120310141042001",153,5,5
"120310008003038",0,5,5
"120310127041006",29,4,4
"120310122021020",31,4,4
"120310142051011",0,5,5
"120310141032053",0,5,5
"120310149024003",385,5,5
"120310013001000",26,4,4
"120299701011046",13,3,3
"121130101004022",0,1,1
"120150303011005",49,17,17
"120150303013042",18,17,17
"120150302013044",19,17,17
"120150304011034",0,17,17
"120150304011052",6,17,17
"120150305012105",17,17,17
"120150305012107",8,17,17
"120150203023018",37,17,17
"120150209001041",23,17,17
"120150207002020",70,17,17
"120860115005028",17,28,28
"120860179012008",107,28,28
"120890504031027",0,4,4
"120890501032050",18,4,4
"120310124002032",40,4,4
"120310124003010",12,4,4
"120310142061012",26,5,5
"121050137022033",20,18,18
"121050137022034",29,18,18
"120610508093045",44,8,9
"120610504023027",46,8,9
"120610508053024",0,8,9
"121050141273066",0,9,18
"121050140031010",92,18,18
"121050107014005",34,15,18
"121050146002076",86,18,18
"121050141302047",130,18,18
"120570011001001",15,14,12
"120570066003003",49,14,14
"120570117081011",24,14,14
"120010005005006",18,3,3
"120010002022003",46,3,3
"120010008091005",0,3,3
"120010020023050",0,3,3
"120010022193015",21,3,3
"120010018163096",40,3,3
"120759701031059",14,3,3
"120759705023110",9,3,3
"120090651292001",0,8,8
"120090606002002",26,8,8
"121050144011007",0,18,18
"121050124122025",21,11,18
"120910208004011",0,1,1
"120910205003020",28,1,1
"120950166071012",43,10,8
"120950167243007",86,10,10
"120860189012006",27,28,28
"120090623013026",29,8,8
"120090626002018",36,8,8
"120860005071015",45,24,24
"120860099052030",91,24,24
"120860006031013",41,26,26
"120860107061036",0,28,28
"120860002182004",145,24,24
"120860039133010",8,24,25
"120860022021008",69,24,24
"120860076031033",21,27,27
"120860022011005",14,24,24
"120860172002016",129,28,28
"120860084091013",0,27,27
"120860106084008",56,27,27
"120860006092006",78,26,26
"120890503092005",0,4,4
"120890503081027",52,4,4
"120890503044020",20,4,4
"121030257003006",0,13,13
"121030249054011",64,13,13
"121030283001017",16,13,16
"121030251072013",72,13,16
"121030269123036",7,13,13
"120310144261002",790,5,5
"120310174002070",9,4,4
"120499701023026",5,18,16
"120499701011045",18,18,16
"120850016021006",0,21,21
"120850018051031",0,21,21
"120479602022002",45,3,3
"120479601021054",9,3,3
"120479601031094",0,3,3
"120090713412032",28,8,8
"121199112032014",32,11,11
"120830012102033",25,6,6
"120310142031014",21,5,5
"120310142031022",15,5,5
"120310133023011",7,4,4
"120310132001079",0,4,4
"120310144083012",38,5,5
"120299701031238",0,3,3
"120299702011221",0,3,3
"121030251082024",38,13,16
"121030281021001",21,13,16
"121030254073040",53,13,13
"121030269141001",38,13,13
"121030245081055",0,13,13
"121030275012028",28,13,13
"121030268204007",27,13,13
"121030249051016",80,13,13
"120270104031018",15,18,16
"121030284033041",11,13,16
"121030276031013",44,13,13
"121030264021004",28,13,13
"121030249055007",74,13,13
"121030275032014",66,13,13
"121030251113012",64,13,13
"121030284032002",142,13,16
"120950178101033",79,11,11
"120950152031011",19,10,10
"120950132021008",611,10,10
"120950104001032",50,10,10
"120950177032019",22,11,11
"120110601092005",10,20,20
"120570026001003",12,14,14
"120570065011001",76,14,14
"120570140031038",0,16,14
"120570009023000",565,14,15
"120310107003032",23,4,4
"120310173004047",8,4,4
"120310131001025",39,4,4
"120310028011047",8,4,4
"120310028011064",4,4,4
"120860114063030",11,28,28
"120860103032037",63,28,28
"120860184001008",38,28,28
"120860090101020",33,26,26
"120860106201003",0,27,27
"120860082094011",8,27,27
"120910212005042",23,1,1
"120910208002015",254,1,1
"121079514011065",8,6,6
"121079512003023",0,6,6
"121113807004025",26,21,21
"121113821102005",88,21,21
"120559615001069",0,18,9
"120499702011066",13,18,16
"121030263005009",139,13,13
"121030226013027",0,13,16
"121030238002010",30,14,13
"121030250131013",87,13,13
"121030268164070",22,13,13
"121030264013002",71,13,13
"121030206002014",28,14,16
"121030250124006",56,13,13
"120570139132028",14,16,14
"120570050002024",0,14,12
"120570036002020",74,14,15
"120570122074007",40,15,14
"120570125011019",34,15,14
"120570135052006",67,14,15
"120570017001004",17,14,12
"120570025002001",106,14,12
"120570050003002",0,14,12
"120570138072004",0,16,14
"120559601041001",0,18,9
"120559613043002",13,18,9
"120610503041009",26,8,9
"120610506071032",38,8,9
"120299702011241",0,3,3
"120299701013010",23,3,3
"120299701013028",0,3,3
"120950150021041",13,11,10
"120950136031002",0,10,10
"120950168025014",42,9,9
"120950168102054",91,9,9
"120730024103015",56,2,2
"120730024102011",74,2,2
"120730002001024",27,2,2
"121050157021021",3,18,9
"121050125151002",26,18,18
"121050155001012",0,18,18
"121050146002030",72,18,18
"120759705023079",5,3,3
"120759704001087",0,3,3
"120759705021036",0,3,3
"120759704001162",0,3,3
"120570134072002",24,16,14
"120570134073010",89,16,14
"120570115281003",34,14,12
"120570034001013",0,14,15
"120010022021043",0,3,3
"120010018161013",0,3,3
"120010011004016",122,3,3
"120010015173000",1175,3,3
"120010019021022",54,3,3
"120010009011006",260,3,3
"120010011002006",0,3,3
"120010022181013",35,3,3
"121050104021019",36,18,18
"121050128032018",53,18,18
"120850013022002",31,21,21
"120010015191009",13,3,3
"120011108001000",0,3,3
"120570118041023",27,14,12
"120860006012001",68,26,26
"120860013013001",70,24,24
"120860002261011",59,24,25
"120860020014013",94,24,24
"120860001092020",24,24,25
"120860066071008",142,27,27
"120860154004005",175,28,28
"120860114092016",96,28,28
"120860084151013",61,27,27
"120860107101003",100,28,28
"120860107091029",92,28,28
"120860105023007",123,28,28
"120860090101075",15,28,28
"120860089093026",55,27,27
"120869805001077",0,26,26
"120860059013016",394,27,27
"120860059032002",28,27,27
"120860190002000",465,28,28
"120860190003007",45,28,28
"121113816021010",0,21,21
"121113821174002",35,21,21
"121113803004009",292,21,21
"121113803004011",0,21,21
"121113821191000",0,21,21
"121113815051023",39,21,21
"121113821121044",32,21,21
"121113821161038",75,21,21
"120970411022001",61,9,18
"120210001022033",27,19,19
"120210001021063",12,19,19
"120379702001345",0,2,2
"120379701022038",0,2,2
"120570064001018",0,14,14
"120570133162005",108,16,14
"120570137023000",0,14,14
"120570138072068",21,16,14
"120570130031034",0,15,14
"120570108201000",0,15,15
"120759705012084",6,3,3
"120759705012000",3,3,3
"120730002003106",0,2,2
"120730019023004",17,2,2
"120730018043029",79,2,2
"120950166033018",0,10,8
"120950176003023",46,11,10
"120950178101015",49,11,11
"120950189021042",0,10,10
"120950189022015",321,10,10
"120090646011015",92,8,8
"120099800001010",0,8,8
"120559614012281",0,18,9
"120559601012017",24,18,9
"120730026053066",0,2,2
"120090641271024",62,8,8
"120090629003005",36,8,8
"120090629001007",70,8,8
"120090629002009",44,8,8
"120090611004038",20,8,8
"120090625002014",0,8,8
"120090621085014",101,8,8
"120090649024011",0,8,8
"120850003003009",104,21,21
"120850006033033",103,21,21
"120850016021023",60,21,21
"120419501003014",24,3,3
"120419502022070",3,3,3
"120010022094051",40,3,3
"120010022093026",62,3,3
"120010018162033",12,3,3
"120010021011080",0,3,3
"120010007004040",6,3,3
"120559604012033",3,18,9
"120559614022002",19,18,9
"120559614011002",5,18,9
"120850001002005",1,21,21
"120850012001042",0,21,21
"120850014103009",9,21,21
"120850006042015",58,21,21
"121150001032034",0,17,17
"121150024011004",35,17,17
"121150025112017",8,17,17
"121150027462001",0,17,16
"121150027461085",24,17,17
"120860198011035",0,28,28
"120860114102005",0,28,28
"120860107071003",88,28,28
"120860095041029",0,24,24
"120570124033027",8,15,14
"120570123041003",58,15,14
"120570123041002",42,15,14
"120570129001031",12,15,14
"120950174013015",64,11,11
"120950175041006",35,11,10
"120950181001035",37,11,11
"120950146011069",31,10,10
"120950164132007",53,10,10
"120950171231033",105,11,11
"120950180002047",14,10,10
"120950166071047",21,10,8
"120950136072023",73,9,10
"120950167131012",48,10,10
"120950150032010",16,11,10
"120950116003000",106,10,10
"120479601031067",8,3,3
"120479601031012",0,3,3
"120479601011012",14,3,3
"120479601021048",6,3,3
"120310135231013",70,4,4
"120310106012022",0,4,4
"120310137283003",587,4,4
"120310102042006",43,4,4
"121239501002037",10,2,2
"121239501004000",0,2,2
"121239502011183",0,2,2
"121050136023001",41,18,18
"121050154041050",0,18,9
"121050125152065",39,18,18
"121050106012012",81,18,18
"120850002001006",42,21,21
"120850009022012",81,21,21
"120850018041044",0,21,21
"120850009011014",27,21,21
"120850011071027",69,21,21
"120860199024009",276,28,28
"120860090201002",152,28,28
"120860090211007",110,28,28
"120860093051004",28,26,26
"120860106082011",96,27,27
"120860082071004",51,27,27
"120570139232030",92,16,14
"120570138072026",148,16,14
"120570134111004",119,16,14
"120570124013004",53,15,14
"120570121092012",112,15,14
"120570121092004",30,15,14
"121130103032017",104,1,1
"121079505004022",13,6,6
"120830005013061",7,6,6
"120830002011017",1,3,3
"120830010081013",62,3,3
"120830010121031",0,3,3
"120830015002081",31,3,3
"120830007051027",25,6,6
"120830002011005",107,3,3
"120830014013006",457,3,3
"120830010133056",22,3,3
"120830008053097",20,6,6
"120570003013033",0,15,12
"120570108092000",35,15,15
"121130102002038",0,1,1
"121050125024069",56,18,18
"120110911002031",87,25,24
"120110915002017",34,24,24
"120759704003068",0,3,3
"120830011032072",29,6,6
"120190301062017",30,4,4
"120190301063012",38,4,4
"120190301052010",0,4,4
"120090686011028",15,8,8
"120090715001003",8,8,8
"120090713472033",19,8,8
"120090713482057",18,8,8
"120090650011044",17,8,8
"120090652401011",7,8,8
"120090661014020",47,8,8
"120090661042002",53,8,8
"120090628001026",51,8,8
"120090650232008",104,8,8
"120090649022023",14,8,8
"120090713352007",31,8,8
"120090621111017",50,8,8
"120090717003000",0,8,8
"120950170012006",0,10,10
"120950134021036",80,10,10
"120950155012001",0,10,10
"120950155012022",0,10,10
"120710003032014",36,19,17
"120710701022014",74,19,19
"120710401341005",0,19,17
"120710401182012",0,19,19
"120710019211008",104,19,19
"120710403122008",0,17,19
"120710403122002",0,17,19
"120190315001011",8,4,4
"120190307061008",727,4,4
"120231108002000",0,3,3
"120231103002074",0,3,3
"120231105004042",0,3,3
"120231103002094",0,3,3
"120231109032020",0,3,3
"120231109032048",14,3,3
"120231102023038",88,3,3
"120010022071001",0,3,3
"120010008062002",18,3,3
"120010018182026",94,3,3
"120010020021006",8,3,3
"120010019071035",0,3,3
"120010006002017",55,3,3
"120310127031029",42,4,4
"120310102021045",22,4,4
"120310129003000",180,4,4
"121050150002056",17,18,18
"121050153013014",15,18,18
"121130101001227",5,1,1
"121130101002050",7,1,1
"121130102003028",66,1,1
"121130108271015",693,1,1
"121130101001102",6,1,1
"120970408082001",0,9,18
"120970435004035",25,9,9
"120950123073002",59,10,10
"120950149082012",17,10,10
"120950148114009",21,10,11
"120559617021066",0,18,9
"120559608001019",27,18,9
"120559615004043",0,18,9
"120559604021062",8,18,9
"120559616041012",4,18,9
"120559603002037",1,18,9
"120559616021115",0,18,9
"120310001012007",28,4,4
"120310001012017",35,4,4
"120310110004034",29,4,4
"120310171022002",11,4,4
"120310103061010",123,4,4
"120310141031004",0,5,5
"120950168025099",69,9,9
"120950167364032",52,9,9
"120730017012008",55,2,2
"120970438012056",0,9,9
"120970410031020",0,9,9
"120970408061035",72,9,18
"120970409012006",45,9,9
"120970433032043",17,9,9
"120970415022041",81,9,9
"120030402012101",30,3,3
"120030402012046",0,3,3
"120070004002038",21,3,3
"121113821282008",108,21,21
"120299702012048",9,3,3
"120890503061021",49,4,4
"120890504033023",25,4,4
"120860047014020",45,26,26
"120860047014015",42,26,26
"120860047015011",34,26,26
"120860018022011",97,24,24
"120860025023005",41,26,24
"120860010063006",252,24,24
"120860099053020",0,24,24
"120860099052027",61,24,24
"120860089101003",74,27,27
"120860017013015",0,26,26
"120860054072003",78,27,27
"120860070044000",194,27,27
"120860002042016",29,24,24
"120860021002020",0,24,24
"120860110152025",26,28,28
"120860108042010",80,28,28
"120860091022022",0,26,26
"120860104003067",10,28,28
"120860057012028",0,27,27
"120860095061004",0,24,24
"120860114052015",85,28,28
"120190301062003",19,4,4
"120190311012008",160,4,4
"120190311012013",68,4,4
"120379701022094",56,2,2
"120379703042037",6,2,2
"120030402014028",0,3,3
"120710104211034",28,19,19
"120710403016035",13,19,19
"120791103023004",10,2,2
"120791103024045",13,2,2
"121319504001060",9,2,2
"120890503062024",12,4,4
"121259602021137",0,3,3
"121259602021004",0,3,3
"120310135042032",62,4,4
"120310159241001",23,5,5
"120310167293002",82,5,5
"120310122023015",51,4,4
"120310141032005",11,5,5
"120310144261003",0,5,5
"120310028011061",32,4,4
"120310027012033",39,4,4
"120090713462071",18,8,8
"120090697002006",24,8,8
"120090611004030",0,8,8
"120090694003029",0,8,8
"121030274041019",38,13,13
"121030273202022",0,13,13
"121030254151016",20,13,13
"121030221022026",18,13,16
"121030216002033",0,14,16
"121030254132022",21,13,13
"121030265023006",34,13,13
"121030269091018",32,13,13
"121030232003002",23,14,13
"121239502011038",3,2,2
"121239504022138",0,2,2
"121239504012024",23,2,2
"121239502024034",8,2,2
"121239502021039",16,2,2
"121239502021033",8,2,2
"120890502032029",118,4,4
"121113820084019",0,21,21
"121113815062007",25,21,21
"121113821295019",91,21,21
"121113822022078",5,21,21
"120730009041003",399,2,2
"120730014011013",27,2,2
"120730027024017",0,2,2
"120730026051030",25,2,2
"120559616011089",9,18,9
"120559601052015",0,18,9
"120010003021021",0,3,3
"120010018034001",419,3,3
"120010022213011",39,3,3
"120010020022088",2,3,3
"120010007001015",6,3,3
"120010015221008",310,3,3
"120860090441003",96,26,26
"120860093172024",57,26,26
"120860038041003",0,24,25
"120860065042013",45,27,27
"121259603002020",135,3,3
"120860021002014",34,24,24
"120310105012014",51,4,4
"120310023002018",27,4,4
"120310143122015",36,5,5
"121130107044008",57,1,1
"120010019082011",46,3,3
"120010004002000",0,3,3
"120010017011008",0,3,3
"120010017011004",0,3,3
"120010003023000",0,3,3
"120010007004038",16,3,3
"120910211024025",14,1,1
"120950148063008",55,10,10
"121130101001161",5,1,1
"121130107091057",10,1,1
"121130108271003",93,1,1
"121030247033008",54,13,16
"121030244083011",48,14,13
"121050143011007",14,18,18
"121050143032015",13,18,18
"121050117042016",0,18,18
"121050145014023",45,18,18
"121050118322007",0,18,18
"121050154021021",0,18,9
"121050106041012",89,18,18
"120860012071013",42,24,24
"120860002162001",64,24,24
"120860005091004",57,24,24
"120860172002002",37,28,28
"120860106083000",76,27,27
"120860102011033",8,28,28
"120860014012022",13,24,24
"120860002202010",123,24,24
"120860011012009",50,24,24
"120860002151006",62,24,24
"120860111044011",73,28,28
"120860082081032",39,27,27
"121199112042021",56,11,11
"121199112042053",82,11,11
"121050156002107",0,18,9
"121050161001066",28,18,16
"121050117321010",42,18,18
"120730025091008",0,2,2
"120730009051016",0,2,2
"120730002003098",0,2,2
"120730025094010",53,2,2
"120759705023128",6,3,3
"120759704002212",8,3,3
"120759703041044",0,3,3
"120759701011056",6,3,3
"120759705023028",4,3,3
"121113822021099",13,21,21
"121113815041021",52,21,21
"120090713482083",25,8,8
"120860002233000",0,24,24
"120860024021018",12,26,24
"120860107062047",72,28,28
"120860084092017",55,27,27
"120890505072022",0,4,4
"120310142042000",20,5,5
"120730025054002",26,2,2
"121199113021024",0,11,11
"121199114013021",22,11,11
"121199105002103",12,11,11
