"year","stcd","dv","uncontested","source"
1992,"1409",69.68,FALSE,"Jacobson"
1992,"1410",64.62,FALSE,"Jacobson"
1992,"1501",31.43,FALSE,"Jacobson"
1992,"1502",49.44,FALSE,"Jacobson"
1992,"1503",49.01,FALSE,"Jacobson"
1992,"1504",62.78,FALSE,"Jacobson"
1992,"1505",NA,TRUE,"Jacobson"
1992,"1601",30.02,FALSE,"Jacobson"
1992,"1602",57.9,FALSE,"Jacobson"
1992,"1603",39.31,FALSE,"Jacobson"
1992,"1604",55.1,FALSE,"Jacobson"
1992,"1701",60.74,FALSE,"Jacobson"
1992,"1702",61.43,FALSE,"Jacobson"
1992,"1703",52.74,FALSE,"Jacobson"
1992,"1704",38.53,FALSE,"Jacobson"
1992,"1705",45.38,FALSE,"Jacobson"
1992,"1706",60.7,FALSE,"Jacobson"
1992,"1801",NA,TRUE,"Jacobson"
1992,"1802",NA,TRUE,"Jacobson"
1992,"1803",NA,TRUE,"Jacobson"
1992,"1804",NA,TRUE,"Jacobson"
1992,"1805",36.98,FALSE,"Jacobson"
1992,"1806",NA,TRUE,"Jacobson"
1992,"1807",NA,TRUE,"Jacobson"
1992,"1901",65.01,FALSE,"Jacobson"
1992,"1902",46.09,FALSE,"Jacobson"
1992,"2001",48.43,FALSE,"Jacobson"
1992,"2002",34.89,FALSE,"Jacobson"
1992,"2003",73.51,FALSE,"Jacobson"
1992,"2004",75.19,FALSE,"Jacobson"
1992,"2005",54.7,FALSE,"Jacobson"
1992,"2006",45.83,FALSE,"Jacobson"
1992,"2007",85.3,FALSE,"Jacobson"
1992,"2008",27.47,FALSE,"Jacobson"
1992,"201",47.79,FALSE,"Jacobson"
1992,"2101",54.26,FALSE,"Jacobson"
1992,"2102",63.08,FALSE,"Jacobson"
1992,"2103",46.78,FALSE,"Jacobson"
1992,"2104",72.1,FALSE,"Jacobson"
1992,"2105",58.18,FALSE,"Jacobson"
1992,"2106",45,FALSE,"Jacobson"
1992,"2107",69.08,FALSE,"Jacobson"
1992,"2108",NA,TRUE,"Jacobson"
1992,"2109",76.38,FALSE,"Jacobson"
1992,"2110",71.39,FALSE,"Jacobson"
1992,"2201",55.31,FALSE,"Jacobson"
1992,"2202",35.67,FALSE,"Jacobson"
1992,"2203",37.13,FALSE,"Jacobson"
1992,"2204",35.76,FALSE,"Jacobson"
1992,"2205",61.32,FALSE,"Jacobson"
1992,"2206",38.19,FALSE,"Jacobson"
1992,"2207",NA,TRUE,"Jacobson"
1992,"2208",50.68,FALSE,"Jacobson"
1992,"2209",54.51,FALSE,"Jacobson"
1992,"2210",54.6,FALSE,"Jacobson"
1992,"2211",41.07,FALSE,"Jacobson"
1992,"2212",53.53,FALSE,"Jacobson"
1992,"2213",54.83,FALSE,"Jacobson"
1992,"2214",83.78,FALSE,"Jacobson"
1992,"2215",82.38,FALSE,"Jacobson"
1992,"2216",67.47,FALSE,"Jacobson"
1992,"2301",74.04,FALSE,"Jacobson"
1992,"2302",50.11,FALSE,"Jacobson"
1992,"2303",34.31,FALSE,"Jacobson"
1992,"2304",61.1,FALSE,"Jacobson"
1992,"2305",69.31,FALSE,"Jacobson"
1992,"2306",42.82,FALSE,"Jacobson"
1992,"2307",50.66,FALSE,"Jacobson"
1992,"2308",66.59,FALSE,"Jacobson"
1992,"2401",61.35,FALSE,"Jacobson"
1992,"2402",76.38,FALSE,"Jacobson"
1992,"2403",81.2,FALSE,"Jacobson"
1992,"2404",74.97,FALSE,"Jacobson"
1992,"2405",64.11,FALSE,"Jacobson"
1992,"2501",68.06,FALSE,"Jacobson"
1992,"2502",48.55,FALSE,"Jacobson"
1992,"2503",65.91,FALSE,"Jacobson"
1992,"2504",70.38,FALSE,"Jacobson"
1992,"2505",61.75,FALSE,"Jacobson"
1992,"2506",55.45,FALSE,"Jacobson"
1992,"2507",38.36,FALSE,"Jacobson"
1992,"2508",37.04,FALSE,"Jacobson"
1992,"2509",51.21,FALSE,"Jacobson"
1992,"2601",51.8,FALSE,"Jacobson"
1992,"2701",40.29,FALSE,"Jacobson"
1992,"2702",51.22,FALSE,"Jacobson"
1992,"2703",28.31,FALSE,"Jacobson"
1992,"2801",60.37,FALSE,"Jacobson"
1992,"2802",47.91,FALSE,"Jacobson"
1992,"2901",44.41,FALSE,"Jacobson"
1992,"2902",63.32,FALSE,"Jacobson"
1992,"3001",70.22,FALSE,"Jacobson"
1992,"3002",57.4,FALSE,"Jacobson"
1992,"3003",38.31,FALSE,"Jacobson"
1992,"3004",36.18,FALSE,"Jacobson"
1992,"3005",25.62,FALSE,"Jacobson"
1992,"3006",53.95,FALSE,"Jacobson"
1992,"3007",44.45,FALSE,"Jacobson"
1992,"3008",53.33,FALSE,"Jacobson"
1992,"3009",61.22,FALSE,"Jacobson"
1992,"301",53.5,FALSE,"Jacobson"
1992,"3010",79.55,FALSE,"Jacobson"
1992,"3011",26.79,FALSE,"Jacobson"
1992,"3012",32.28,FALSE,"Jacobson"
1992,"3013",67.78,FALSE,"Jacobson"
1992,"302",68.73,FALSE,"Jacobson"
1992,"303",35.86,FALSE,"Jacobson"
1992,"304",31.1,FALSE,"Jacobson"
1992,"305",30.89,FALSE,"Jacobson"
1992,"306",56.14,FALSE,"Jacobson"
1992,"3101",37.36,FALSE,"Jacobson"
1992,"3102",43.55,FALSE,"Jacobson"
1992,"3103",69.24,FALSE,"Jacobson"
1992,"3201",51.73,FALSE,"Jacobson"
1992,"3202",46.83,FALSE,"Jacobson"
1992,"3203",48.38,FALSE,"Jacobson"
1992,"3204",47.55,FALSE,"Jacobson"
1992,"3205",53.79,FALSE,"Jacobson"
1992,"3206",81.04,FALSE,"Jacobson"
1992,"3207",56.95,FALSE,"Jacobson"
1992,"3208",84.41,FALSE,"Jacobson"
1992,"3209",NA,TRUE,"Jacobson"
1992,"3210",NA,TRUE,"Jacobson"
1992,"3211",NA,TRUE,"Jacobson"
1992,"3212",78.88,FALSE,"Jacobson"
1992,"3213",40.52,FALSE,"Jacobson"
1992,"3214",51.12,FALSE,"Jacobson"
1992,"3215",NA,TRUE,"Jacobson"
1992,"3216",91.44,FALSE,"Jacobson"
1992,"3217",85.59,FALSE,"Jacobson"
1992,"3218",55.55,FALSE,"Jacobson"
1992,"3219",39.94,FALSE,"Jacobson"
1992,"3220",30.78,FALSE,"Jacobson"
1992,"3221",64.6,FALSE,"Jacobson"
1992,"3222",34.57,FALSE,"Jacobson"
1992,"3223",30.67,FALSE,"Jacobson"
1992,"3224",28.06,FALSE,"Jacobson"
1992,"3225",44.27,FALSE,"Jacobson"
1992,"3226",51.91,FALSE,"Jacobson"
1992,"3227",36.47,FALSE,"Jacobson"
1992,"3228",55.66,FALSE,"Jacobson"
1992,"3229",56.67,FALSE,"Jacobson"
1992,"3230",46.99,FALSE,"Jacobson"
1992,"3231",25.66,FALSE,"Jacobson"
1992,"3301",68.07,FALSE,"Jacobson"
1992,"3302",54.77,FALSE,"Jacobson"
1992,"3303",55.75,FALSE,"Jacobson"
1992,"3304",65.72,FALSE,"Jacobson"
1992,"3305",53.58,FALSE,"Jacobson"
1992,"3306",29.21,FALSE,"Jacobson"
1992,"3307",58.14,FALSE,"Jacobson"
1992,"3308",61.17,FALSE,"Jacobson"
1992,"3309",32.68,FALSE,"Jacobson"
1992,"3310",34.7,FALSE,"Jacobson"
1992,"3311",45.35,FALSE,"Jacobson"
1992,"3312",72.04,FALSE,"Jacobson"
1992,"3401",59.04,FALSE,"Jacobson"
1992,"3501",54.22,FALSE,"Jacobson"
1992,"3502",29.93,FALSE,"Jacobson"
1992,"3503",59.67,FALSE,"Jacobson"
1992,"3504",38.59,FALSE,"Jacobson"
1992,"3505",NA,TRUE,"Jacobson"
1992,"3506",50.72,FALSE,"Jacobson"
1992,"3507",28.74,FALSE,"Jacobson"
1992,"3508",26.02,FALSE,"Jacobson"
1992,"3509",77.14,FALSE,"Jacobson"
1992,"3510",43.21,FALSE,"Jacobson"
1992,"3511",77.91,FALSE,"Jacobson"
1992,"3512",28.76,FALSE,"Jacobson"
1992,"3513",60.21,FALSE,"Jacobson"
1992,"3514",67.76,FALSE,"Jacobson"
1992,"3515",46.23,FALSE,"Jacobson"
1992,"3516",36.28,FALSE,"Jacobson"
1992,"3517",84.16,FALSE,"Jacobson"
1992,"3518",68.27,FALSE,"Jacobson"
1992,"3519",52.63,FALSE,"Jacobson"
1992,"3601",47.21,FALSE,"Jacobson"
1992,"3602",57.49,FALSE,"Jacobson"
1992,"3603",75.09,FALSE,"Jacobson"
1992,"3604",70.75,FALSE,"Jacobson"
1992,"3605",46.61,FALSE,"Jacobson"
1992,"3606",67.77,FALSE,"Jacobson"
1992,"3701",52.03,FALSE,"Jacobson"
1992,"3702",32.84,FALSE,"Jacobson"
1992,"3703",80.55,FALSE,"Jacobson"
1992,"3704",71.43,FALSE,"Jacobson"
1992,"3705",64.03,FALSE,"Jacobson"
1992,"3801",80.92,FALSE,"Jacobson"
1992,"3802",77.43,FALSE,"Jacobson"
1992,"3803",60.12,FALSE,"Jacobson"
1992,"3804",79.38,FALSE,"Jacobson"
1992,"3805",NA,TRUE,"Jacobson"
1992,"3806",52.07,FALSE,"Jacobson"
1992,"3807",33.65,FALSE,"Jacobson"
1992,"3808",46.82,FALSE,"Jacobson"
1992,"3809",NA,TRUE,"Jacobson"
1992,"3810",NA,TRUE,"Jacobson"
1992,"3811",67.09,FALSE,"Jacobson"
1992,"3812",NA,TRUE,"Jacobson"
1992,"3813",50.27,FALSE,"Jacobson"
1992,"3814",72.98,FALSE,"Jacobson"
1992,"3815",52.82,FALSE,"Jacobson"
1992,"3816",35.16,FALSE,"Jacobson"
1992,"3817",30.49,FALSE,"Jacobson"
1992,"3818",38.56,FALSE,"Jacobson"
1992,"3819",43.14,FALSE,"Jacobson"
1992,"3820",50.73,FALSE,"Jacobson"
1992,"3821",31.96,FALSE,"Jacobson"
1992,"3901",26.13,FALSE,"Jacobson"
1992,"3902",74.29,FALSE,"Jacobson"
1992,"4001",32.94,FALSE,"Jacobson"
1992,"4002",NA,TRUE,"Jacobson"
1992,"4003",61.16,FALSE,"Jacobson"
1992,"4004",48.53,FALSE,"Jacobson"
1992,"4005",61.25,FALSE,"Jacobson"
1992,"4006",65.29,FALSE,"Jacobson"
1992,"401",69.83,FALSE,"Jacobson"
1992,"402",74.16,FALSE,"Jacobson"
1992,"403",48.45,FALSE,"Jacobson"
1992,"404",47.66,FALSE,"Jacobson"
1992,"4101",72.02,FALSE,"Jacobson"
1992,"4201",29.4,FALSE,"Jacobson"
1992,"4202",26.28,FALSE,"Jacobson"
1992,"4203",50.7,FALSE,"Jacobson"
1992,"4204",66.29,FALSE,"Jacobson"
1992,"4205",71.71,FALSE,"Jacobson"
1992,"4206",58.21,FALSE,"Jacobson"
1992,"4207",36.55,FALSE,"Jacobson"
1992,"4208",NA,TRUE,"Jacobson"
1992,"4209",67.04,FALSE,"Jacobson"
1992,"4301",NA,TRUE,"Jacobson"
1992,"4302",56.27,FALSE,"Jacobson"
1992,"4303",NA,TRUE,"Jacobson"
1992,"4304",60.41,FALSE,"Jacobson"
1992,"4305",61.23,FALSE,"Jacobson"
1992,"4306",28.1,FALSE,"Jacobson"
1992,"4307",NA,TRUE,"Jacobson"
1992,"4308",22.97,FALSE,"Jacobson"
1992,"4309",55.21,FALSE,"Jacobson"
1992,"4310",72.08,FALSE,"Jacobson"
1992,"4311",67.4,FALSE,"Jacobson"
1992,"4312",62.77,FALSE,"Jacobson"
1992,"4313",60.33,FALSE,"Jacobson"
1992,"4314",71.41,FALSE,"Jacobson"
1992,"4315",60.43,FALSE,"Jacobson"
1992,"4316",51.89,FALSE,"Jacobson"
1992,"4317",66.07,FALSE,"Jacobson"
1992,"4318",66.52,FALSE,"Jacobson"
1992,"4319",22.08,FALSE,"Jacobson"
1992,"4320",NA,TRUE,"Jacobson"
1992,"4321",24.75,FALSE,"Jacobson"
1992,"4322",31.1,FALSE,"Jacobson"
1992,"4323",39.44,FALSE,"Jacobson"
1992,"4324",59.8,FALSE,"Jacobson"
1992,"4325",57.49,FALSE,"Jacobson"
1992,"4326",26.89,FALSE,"Jacobson"
1992,"4327",56.55,FALSE,"Jacobson"
1992,"4328",NA,TRUE,"Jacobson"
1992,"4329",64.93,FALSE,"Jacobson"
1992,"4330",74.02,FALSE,"Jacobson"
1992,"4401",30.04,FALSE,"Jacobson"
1992,"4402",51.92,FALSE,"Jacobson"
1992,"4403",61.64,FALSE,"Jacobson"
1992,"4501",NA,TRUE,"Jacobson"
1992,"4601",40.21,FALSE,"Jacobson"
1992,"4602",56.06,FALSE,"Jacobson"
1992,"4603",78.73,FALSE,"Jacobson"
1992,"4604",68.38,FALSE,"Jacobson"
1992,"4605",68.91,FALSE,"Jacobson"
1992,"4606",39.93,FALSE,"Jacobson"
1992,"4607",NA,TRUE,"Jacobson"
1992,"4608",57.42,FALSE,"Jacobson"
1992,"4609",63.09,FALSE,"Jacobson"
1992,"4610",34.4,FALSE,"Jacobson"
1992,"4611",58.3,FALSE,"Jacobson"
1992,"4701",56.65,FALSE,"Jacobson"
1992,"4702",55.37,FALSE,"Jacobson"
1992,"4703",55.97,FALSE,"Jacobson"
1992,"4704",50.84,FALSE,"Jacobson"
1992,"4705",55.18,FALSE,"Jacobson"
1992,"4706",69.64,FALSE,"Jacobson"
1992,"4707",80.43,FALSE,"Jacobson"
1992,"4708",35.98,FALSE,"Jacobson"
1992,"4709",54.68,FALSE,"Jacobson"
1992,"4801",NA,TRUE,"Jacobson"
1992,"4802",70.9,FALSE,"Jacobson"
1992,"4803",65.64,FALSE,"Jacobson"
1992,"4901",58.57,FALSE,"Jacobson"
1992,"4902",37.34,FALSE,"Jacobson"
1992,"4903",42.52,FALSE,"Jacobson"
1992,"4904",67.15,FALSE,"Jacobson"
1992,"4905",69.55,FALSE,"Jacobson"
1992,"4906",47.13,FALSE,"Jacobson"
1992,"4907",64.43,FALSE,"Jacobson"
1992,"4908",29.91,FALSE,"Jacobson"
1992,"4909",28.63,FALSE,"Jacobson"
1992,"5001",40.47,FALSE,"Jacobson"
1992,"501",51.38,FALSE,"Jacobson"
1992,"502",30.03,FALSE,"Jacobson"
1992,"503",55.98,FALSE,"Jacobson"
1992,"504",47.84,FALSE,"Jacobson"
1992,"505",72.94,FALSE,"Jacobson"
1992,"506",65.97,FALSE,"Jacobson"
1992,"507",73.66,FALSE,"Jacobson"
1992,"508",88.19,FALSE,"Jacobson"
1992,"509",75.36,FALSE,"Jacobson"
1992,"510",48.03,FALSE,"Jacobson"
1992,"511",48.94,FALSE,"Jacobson"
1992,"512",74.69,FALSE,"Jacobson"
1992,"513",65.59,FALSE,"Jacobson"
1992,"514",59.21,FALSE,"Jacobson"
1992,"515",67.05,FALSE,"Jacobson"
1992,"516",65.98,FALSE,"Jacobson"
1992,"517",75.21,FALSE,"Jacobson"
1992,"518",NA,TRUE,"Jacobson"
1992,"519",50.25,FALSE,"Jacobson"
1992,"520",64.85,FALSE,"Jacobson"
1992,"521",34.76,FALSE,"Jacobson"
1992,"522",39.95,FALSE,"Jacobson"
1992,"523",43.31,FALSE,"Jacobson"
1992,"524",58.67,FALSE,"Jacobson"
1992,"525",38.87,FALSE,"Jacobson"
1992,"526",66.94,FALSE,"Jacobson"
1992,"527",44.26,FALSE,"Jacobson"
1992,"528",38.48,FALSE,"Jacobson"
1992,"529",70.48,FALSE,"Jacobson"
1992,"530",70.9,FALSE,"Jacobson"
1992,"531",62.57,FALSE,"Jacobson"
1992,"532",NA,TRUE,"Jacobson"
1992,"533",67.48,FALSE,"Jacobson"
1992,"534",64.31,FALSE,"Jacobson"
1992,"535",85.53,FALSE,"Jacobson"
1992,"536",53.41,FALSE,"Jacobson"
1992,"537",NA,TRUE,"Jacobson"
1992,"538",47.15,FALSE,"Jacobson"
1992,"539",40.02,FALSE,"Jacobson"
1992,"540",33.02,FALSE,"Jacobson"
1992,"541",36.61,FALSE,"Jacobson"
1992,"542",53.53,FALSE,"Jacobson"
1992,"543",49.85,FALSE,"Jacobson"
1992,"544",42.54,FALSE,"Jacobson"
1992,"545",41.7,FALSE,"Jacobson"
1992,"546",44.94,FALSE,"Jacobson"
1992,"547",31.8,FALSE,"Jacobson"
1992,"548",32.36,FALSE,"Jacobson"
1992,"549",54.52,FALSE,"Jacobson"
1992,"550",66.16,FALSE,"Jacobson"
1992,"551",37.5,FALSE,"Jacobson"
1992,"552",43.8,FALSE,"Jacobson"
1992,"601",68.84,FALSE,"Jacobson"
1992,"602",65.07,FALSE,"Jacobson"
1992,"603",44.41,FALSE,"Jacobson"
1992,"604",42.16,FALSE,"Jacobson"
1992,"605",26.54,FALSE,"Jacobson"
1992,"606",39.07,FALSE,"Jacobson"
1992,"701",68.68,FALSE,"Jacobson"
1992,"702",50.8,FALSE,"Jacobson"
1992,"703",65.68,FALSE,"Jacobson"
1992,"704",28.41,FALSE,"Jacobson"
1992,"705",41.62,FALSE,"Jacobson"
1992,"706",26.56,FALSE,"Jacobson"
1992,"801",43.42,FALSE,"Jacobson"
1992,"901",54.25,FALSE,"Jacobson"
1992,"902",73.46,FALSE,"Jacobson"
1992,"903",59.3,FALSE,"Jacobson"
1992,"904",43.25,FALSE,"Jacobson"
1992,"905",53.14,FALSE,"Jacobson"
1992,"906",34.64,FALSE,"Jacobson"
1992,"907",43.52,FALSE,"Jacobson"
1992,"908",31.46,FALSE,"Jacobson"
1992,"909",41.08,FALSE,"Jacobson"
1992,"910",43.43,FALSE,"Jacobson"
1992,"911",56.53,FALSE,"Jacobson"
1992,"912",47.89,FALSE,"Jacobson"
1992,"913",42.15,FALSE,"Jacobson"
1992,"914",NA,TRUE,"Jacobson"
1992,"915",50.77,FALSE,"Jacobson"
1992,"916",39.16,FALSE,"Jacobson"
1992,"917",NA,TRUE,"Jacobson"
1992,"918",33.22,FALSE,"Jacobson"
1992,"919",63.07,FALSE,"Jacobson"
1992,"920",58.85,FALSE,"Jacobson"
1992,"921",NA,TRUE,"Jacobson"
1992,"922",41.64,FALSE,"Jacobson"
1992,"923",65.28,FALSE,"Jacobson"
1994,"1001",23.45,FALSE,"Jacobson"
1994,"1002",66.17,FALSE,"Jacobson"
1994,"1003",34.47,FALSE,"Jacobson"
1994,"1004",42.13,FALSE,"Jacobson"
1994,"1005",69.13,FALSE,"Jacobson"
1994,"1006",35.83,FALSE,"Jacobson"
1994,"1007",48.06,FALSE,"Jacobson"
1994,"1008",37.35,FALSE,"Jacobson"
1994,"1009",57.89,FALSE,"Jacobson"
1994,"101",32.69,FALSE,"Jacobson"
1994,"1010",34.76,FALSE,"Jacobson"
1994,"1011",65.6,FALSE,"Jacobson"
1994,"102",26.42,FALSE,"Jacobson"
1994,"103",63.6,FALSE,"Jacobson"
1994,"104",NA,TRUE,"Jacobson"
1994,"105",50.5,FALSE,"Jacobson"
1994,"106",20.93,FALSE,"Jacobson"
1994,"107",76.94,FALSE,"Jacobson"
1994,"1101",55.29,FALSE,"Jacobson"
1994,"1102",74.37,FALSE,"Jacobson"
1994,"1201",44.57,FALSE,"Jacobson"
1994,"1202",25.03,FALSE,"Jacobson"
1994,"1301",75.73,FALSE,"Jacobson"
1994,"1302",NA,TRUE,"Jacobson"
1994,"1303",54.16,FALSE,"Jacobson"
1994,"1304",75.22,FALSE,"Jacobson"
1994,"1305",45.57,FALSE,"Jacobson"
1994,"1306",24.32,FALSE,"Jacobson"
1994,"1307",79.56,FALSE,"Jacobson"
1994,"1308",35.07,FALSE,"Jacobson"
1994,"1309",66.1,FALSE,"Jacobson"
1994,"1310",24.95,FALSE,"Jacobson"
1994,"1311",39.37,FALSE,"Jacobson"
1994,"1312",65.92,FALSE,"Jacobson"
1994,"1313",26.88,FALSE,"Jacobson"
1994,"1314",23.52,FALSE,"Jacobson"
1994,"1315",31.85,FALSE,"Jacobson"
1994,"1316",29.36,FALSE,"Jacobson"
1994,"1317",54.53,FALSE,"Jacobson"
1994,"1318",39.53,FALSE,"Jacobson"
1994,"1319",58.39,FALSE,"Jacobson"
1994,"1320",54.84,FALSE,"Jacobson"
1994,"1401",56.46,FALSE,"Jacobson"
1994,"1402",45.53,FALSE,"Jacobson"
1994,"1403",55.18,FALSE,"Jacobson"
1994,"1404",44.57,FALSE,"Jacobson"
1994,"1405",28.94,FALSE,"Jacobson"
1994,"1406",22.97,FALSE,"Jacobson"
1994,"1407",34.9,FALSE,"Jacobson"
1994,"1408",47.57,FALSE,"Jacobson"
1994,"1409",52.03,FALSE,"Jacobson"
1994,"1410",53.46,FALSE,"Jacobson"
1994,"1501",38.61,FALSE,"Jacobson"
1994,"1502",43.66,FALSE,"Jacobson"
1994,"1503",41.49,FALSE,"Jacobson"
1994,"1504",46.89,FALSE,"Jacobson"
1994,"1505",39.08,FALSE,"Jacobson"
1994,"1601",22.59,FALSE,"Jacobson"
1994,"1602",34.35,FALSE,"Jacobson"
1994,"1603",43.41,FALSE,"Jacobson"
1994,"1604",47.09,FALSE,"Jacobson"
1994,"1701",49.03,FALSE,"Jacobson"
1994,"1702",40.2,FALSE,"Jacobson"
1994,"1703",50.16,FALSE,"Jacobson"
1994,"1704",25.85,FALSE,"Jacobson"
1994,"1705",20.58,FALSE,"Jacobson"
1994,"1706",58.84,FALSE,"Jacobson"
1994,"1801",NA,TRUE,"Jacobson"
1994,"1802",NA,TRUE,"Jacobson"
1994,"1803",NA,TRUE,"Jacobson"
1994,"1804",NA,TRUE,"Jacobson"
1994,"1805",NA,TRUE,"Jacobson"
1994,"1806",NA,TRUE,"Jacobson"
1994,"1807",NA,TRUE,"Jacobson"
1994,"1901",48.11,FALSE,"Jacobson"
1994,"1902",52.86,FALSE,"Jacobson"
1994,"2001",32.3,FALSE,"Jacobson"
1994,"2002",37.24,FALSE,"Jacobson"
1994,"2003",70.97,FALSE,"Jacobson"
1994,"2004",75.03,FALSE,"Jacobson"
1994,"2005",58.81,FALSE,"Jacobson"
1994,"2006",34.05,FALSE,"Jacobson"
1994,"2007",81.51,FALSE,"Jacobson"
1994,"2008",29.72,FALSE,"Jacobson"
1994,"201",36.51,FALSE,"Jacobson"
1994,"2101",NA,TRUE,"Jacobson"
1994,"2102",61.7,FALSE,"Jacobson"
1994,"2103",44.72,FALSE,"Jacobson"
1994,"2104",NA,TRUE,"Jacobson"
1994,"2105",69.85,FALSE,"Jacobson"
1994,"2106",48.41,FALSE,"Jacobson"
1994,"2107",64.45,FALSE,"Jacobson"
1994,"2108",NA,TRUE,"Jacobson"
1994,"2109",69.77,FALSE,"Jacobson"
1994,"2110",68.76,FALSE,"Jacobson"
1994,"2201",57.53,FALSE,"Jacobson"
1994,"2202",23.98,FALSE,"Jacobson"
1994,"2203",24.17,FALSE,"Jacobson"
1994,"2204",25.82,FALSE,"Jacobson"
1994,"2205",67.34,FALSE,"Jacobson"
1994,"2206",25.78,FALSE,"Jacobson"
1994,"2207",33.15,FALSE,"Jacobson"
1994,"2208",46.52,FALSE,"Jacobson"
1994,"2209",52.13,FALSE,"Jacobson"
1994,"2210",62.32,FALSE,"Jacobson"
1994,"2211",30.9,FALSE,"Jacobson"
1994,"2212",52.74,FALSE,"Jacobson"
1994,"2213",53.48,FALSE,"Jacobson"
1994,"2214",83.05,FALSE,"Jacobson"
1994,"2215",85.61,FALSE,"Jacobson"
1994,"2216",59.8,FALSE,"Jacobson"
1994,"2301",44.77,FALSE,"Jacobson"
1994,"2302",53.61,FALSE,"Jacobson"
1994,"2303",26.42,FALSE,"Jacobson"
1994,"2304",56.69,FALSE,"Jacobson"
1994,"2305",62.39,FALSE,"Jacobson"
1994,"2306",50.12,FALSE,"Jacobson"
1994,"2307",51.28,FALSE,"Jacobson"
1994,"2308",65.74,FALSE,"Jacobson"
1994,"2401",36.94,FALSE,"Jacobson"
1994,"2402",57.99,FALSE,"Jacobson"
1994,"2403",67.62,FALSE,"Jacobson"
1994,"2404",68.47,FALSE,"Jacobson"
1994,"2405",60.1,FALSE,"Jacobson"
1994,"2501",65.86,FALSE,"Jacobson"
1994,"2502",31.27,FALSE,"Jacobson"
1994,"2503",59.22,FALSE,"Jacobson"
1994,"2504",67.75,FALSE,"Jacobson"
1994,"2505",56.55,FALSE,"Jacobson"
1994,"2506",66.15,FALSE,"Jacobson"
1994,"2507",40.95,FALSE,"Jacobson"
1994,"2508",27.47,FALSE,"Jacobson"
1994,"2509",52.85,FALSE,"Jacobson"
1994,"2601",53.54,FALSE,"Jacobson"
1994,"2701",37.36,FALSE,"Jacobson"
1994,"2702",49.52,FALSE,"Jacobson"
1994,"2703",21.31,FALSE,"Jacobson"
1994,"2801",49.51,FALSE,"Jacobson"
1994,"2802",31.5,FALSE,"Jacobson"
1994,"2901",30.45,FALSE,"Jacobson"
1994,"2902",47.18,FALSE,"Jacobson"
1994,"3001",72.27,FALSE,"Jacobson"
1994,"3002",35.38,FALSE,"Jacobson"
1994,"3003",31.99,FALSE,"Jacobson"
1994,"3004",31.09,FALSE,"Jacobson"
1994,"3005",22.77,FALSE,"Jacobson"
1994,"3006",61.66,FALSE,"Jacobson"
1994,"3007",39.39,FALSE,"Jacobson"
1994,"3008",49.34,FALSE,"Jacobson"
1994,"3009",63.43,FALSE,"Jacobson"
1994,"301",40.94,FALSE,"Jacobson"
1994,"3010",77.61,FALSE,"Jacobson"
1994,"3011",28.2,FALSE,"Jacobson"
1994,"3012",30.77,FALSE,"Jacobson"
1994,"3013",73.77,FALSE,"Jacobson"
1994,"302",65.62,FALSE,"Jacobson"
1994,"303",29.87,FALSE,"Jacobson"
1994,"304",37.41,FALSE,"Jacobson"
1994,"305",29.79,FALSE,"Jacobson"
1994,"306",43.17,FALSE,"Jacobson"
1994,"3101",26.07,FALSE,"Jacobson"
1994,"3102",33.5,FALSE,"Jacobson"
1994,"3103",65.12,FALSE,"Jacobson"
1994,"3201",46.97,FALSE,"Jacobson"
1994,"3202",29.11,FALSE,"Jacobson"
1994,"3203",40.3,FALSE,"Jacobson"
1994,"3204",42.64,FALSE,"Jacobson"
1994,"3205",55.96,FALSE,"Jacobson"
1994,"3206",80.44,FALSE,"Jacobson"
1994,"3207",NA,TRUE,"Jacobson"
1994,"3208",83.88,FALSE,"Jacobson"
1994,"3209",72.61,FALSE,"Jacobson"
1994,"3210",90.6,FALSE,"Jacobson"
1994,"3211",90.36,FALSE,"Jacobson"
1994,"3212",NA,TRUE,"Jacobson"
1994,"3213",26.02,FALSE,"Jacobson"
1994,"3214",64.47,FALSE,"Jacobson"
1994,"3215",NA,TRUE,"Jacobson"
1994,"3216",NA,TRUE,"Jacobson"
1994,"3217",81.27,FALSE,"Jacobson"
1994,"3218",58.32,FALSE,"Jacobson"
1994,"3219",41.37,FALSE,"Jacobson"
1994,"3220",30.31,FALSE,"Jacobson"
1994,"3221",68.25,FALSE,"Jacobson"
1994,"3222",26.57,FALSE,"Jacobson"
1994,"3223",24.68,FALSE,"Jacobson"
1994,"3224",21.45,FALSE,"Jacobson"
1994,"3225",42.39,FALSE,"Jacobson"
1994,"3226",50.33,FALSE,"Jacobson"
1994,"3227",25.47,FALSE,"Jacobson"
1994,"3228",58.57,FALSE,"Jacobson"
1994,"3229",56.19,FALSE,"Jacobson"
1994,"3230",33.18,FALSE,"Jacobson"
1994,"3231",NA,TRUE,"Jacobson"
1994,"3301",61.07,FALSE,"Jacobson"
1994,"3302",43.96,FALSE,"Jacobson"
1994,"3303",47.29,FALSE,"Jacobson"
1994,"3304",49.61,FALSE,"Jacobson"
1994,"3305",42.72,FALSE,"Jacobson"
1994,"3306",NA,TRUE,"Jacobson"
1994,"3307",51.57,FALSE,"Jacobson"
1994,"3308",52.38,FALSE,"Jacobson"
1994,"3309",35.01,FALSE,"Jacobson"
1994,"3310",28.48,FALSE,"Jacobson"
