"lev","uid","part","x","y","code"
"b",256,1,14.037,11.077,"15213"
"b",256,1,13.934,11.23,"15213"
"b",256,1,13.9,11.281,"15213"
"b",257,1,13.492,12.157,"15213"
"b",257,1,13.506,12.19,"15213"
"b",257,1,13.52,12.218,"15213"
"b",257,1,13.54,12.204,"15213"
"b",257,1,13.565,12.182,"15213"
"b",257,1,13.587,12.16,"15213"
"b",257,1,13.592,12.154,"15213"
"b",257,1,13.661,12.076,"15213"
"b",257,1,13.692,12.041,"15213"
"b",257,1,13.715,12.02,"15213"
"b",257,1,13.736,12.003,"15213"
"b",257,1,13.744,11.998,"15213"
"b",257,1,13.772,11.982,"15213"
"b",257,1,13.786,11.975,"15213"
"b",257,1,13.809,11.967,"15213"
"b",257,1,13.814,11.965,"15213"
"b",257,1,13.845,11.958,"15213"
"b",257,1,13.854,11.957,"15213"
"b",257,1,13.882,11.955,"15213"
"b",257,1,13.893,11.955,"15213"
"b",257,1,13.903,11.954,"15213"
"b",257,1,13.917,11.954,"15213"
"b",257,1,13.934,11.954,"15213"
"b",257,1,13.945,11.954,"15213"
"b",257,1,13.946,11.951,"15213"
"b",257,1,13.949,11.943,"15213"
"b",257,1,13.951,11.94,"15213"
"b",257,1,13.954,11.93,"15213"
"b",257,1,13.956,11.927,"15213"
"b",257,1,13.967,11.901,"15213"
"b",257,1,13.971,11.891,"15213"
"b",257,1,13.984,11.86,"15213"
"b",257,1,13.997,11.833,"15213"
"b",257,1,14.011,11.805,"15213"
"b",257,1,14.056,11.717,"15213"
"b",257,1,14.084,11.665,"15213"
"b",257,1,14.114,11.609,"15213"
"b",257,1,14.099,11.606,"15213"
"b",257,1,14.065,11.603,"15213"
"b",257,1,14.032,11.595,"15213"
"b",257,1,13.969,11.582,"15213"
"b",257,1,13.931,11.628,"15213"
"b",257,1,13.788,11.8,"15213"
"b",257,1,13.797,11.807,"15213"
"b",257,1,13.823,11.827,"15213"
"b",257,1,13.826,11.834,"15213"
"b",257,1,13.827,11.837,"15213"
"b",257,1,13.81,11.859,"15213"
"b",257,1,13.808,11.861,"15213"
"b",257,1,13.788,11.884,"15213"
"b",257,1,13.757,11.92,"15213"
"b",257,1,13.747,11.931,"15213"
"b",257,1,13.743,11.933,"15213"
"b",257,1,13.738,11.932,"15213"
"b",257,1,13.732,11.928,"15213"
"b",257,1,13.713,11.916,"15213"
"b",257,1,13.706,11.912,"15213"
"b",257,1,13.7,11.906,"15213"
"b",257,1,13.683,11.891,"15213"
"b",257,1,13.677,11.886,"15213"
"b",257,1,13.663,11.905,"15213"
"b",257,1,13.66,11.91,"15213"
"b",257,1,13.61,11.983,"15213"
"b",257,1,13.595,12.006,"15213"
"b",257,1,13.594,12.008,"15213"
"b",257,1,13.587,12.022,"15213"
"b",257,1,13.582,12.04,"15213"
"b",257,1,13.579,12.042,"15213"
"b",257,1,13.576,12.046,"15213"
"b",257,1,13.571,12.048,"15213"
"b",257,1,13.55,12.056,"15213"
"b",257,1,13.537,12.062,"15213"
"b",257,1,13.531,12.067,"15213"
"b",257,1,13.526,12.073,"15213"
"b",257,1,13.522,12.08,"15213"
"b",257,1,13.52,12.084,"15213"
"b",257,1,13.518,12.091,"15213"
"b",257,1,13.516,12.111,"15213"
"b",257,1,13.514,12.133,"15213"
"b",257,1,13.511,12.139,"15213"
"b",257,1,13.506,12.146,"15213"
"b",257,1,13.503,12.149,"15213"
"b",257,1,13.492,12.157,"15213"
"b",258,1,13.683,11.891,"15213"
"b",258,1,13.7,11.906,"15213"
"b",258,1,13.706,11.912,"15213"
"b",258,1,13.72,11.891,"15213"
"b",258,1,13.759,11.836,"15213"
"b",258,1,13.763,11.831,"15213"
"b",258,1,13.778,11.811,"15213"
"b",258,1,13.763,11.799,"15213"
"b",258,1,13.747,11.785,"15213"
"b",258,1,13.745,11.788,"15213"
"b",258,1,13.735,11.802,"15213"
"b",258,1,13.734,11.804,"15213"
"b",258,1,13.691,11.865,"15213"
"b",258,1,13.677,11.886,"15213"
"b",258,1,13.683,11.891,"15213"
"b",259,1,13.713,11.916,"15213"
"b",259,1,13.732,11.928,"15213"
"b",259,1,13.738,11.932,"15213"
"b",259,1,13.743,11.933,"15213"
"b",259,1,13.747,11.931,"15213"
"b",259,1,13.757,11.92,"15213"
"b",259,1,13.788,11.884,"15213"
"b",259,1,13.808,11.861,"15213"
"b",259,1,13.81,11.859,"15213"
"b",259,1,13.827,11.837,"15213"
"b",259,1,13.826,11.834,"15213"
"b",259,1,13.823,11.827,"15213"
"b",259,1,13.797,11.807,"15213"
"b",259,1,13.788,11.8,"15213"
"b",259,1,13.778,11.811,"15213"
"b",259,1,13.763,11.831,"15213"
"b",259,1,13.759,11.836,"15213"
"b",259,1,13.72,11.891,"15213"
"b",259,1,13.706,11.912,"15213"
"b",259,1,13.713,11.916,"15213"
"b",260,1,13.443,12.037,"15213"
"b",260,1,13.444,12.05,"15213"
"b",260,1,13.45,12.065,"15213"
"b",260,1,13.459,12.088,"15213"
"b",260,1,13.492,12.157,"15213"
"b",260,1,13.503,12.149,"15213"
"b",260,1,13.506,12.146,"15213"
"b",260,1,13.511,12.139,"15213"
"b",260,1,13.514,12.133,"15213"
"b",260,1,13.516,12.111,"15213"
"b",260,1,13.518,12.091,"15213"
"b",260,1,13.52,12.084,"15213"
"b",260,1,13.522,12.08,"15213"
"b",260,1,13.526,12.073,"15213"
"b",260,1,13.531,12.067,"15213"
"b",260,1,13.537,12.062,"15213"
"b",260,1,13.55,12.056,"15213"
"b",260,1,13.571,12.048,"15213"
"b",260,1,13.576,12.046,"15213"
"b",260,1,13.579,12.042,"15213"
"b",260,1,13.582,12.04,"15213"
"b",260,1,13.587,12.022,"15213"
"b",260,1,13.594,12.008,"15213"
"b",260,1,13.595,12.006,"15213"
"b",260,1,13.61,11.983,"15213"
"b",260,1,13.66,11.91,"15213"
"b",260,1,13.663,11.905,"15213"
"b",260,1,13.677,11.886,"15213"
"b",260,1,13.691,11.865,"15213"
"b",260,1,13.734,11.804,"15213"
"b",260,1,13.735,11.802,"15213"
"b",260,1,13.745,11.788,"15213"
"b",260,1,13.747,11.785,"15213"
"b",260,1,13.764,11.765,"15213"
"b",260,1,13.783,11.74,"15213"
"b",260,1,13.803,11.714,"15213"
"b",260,1,13.881,11.614,"15213"
"b",260,1,13.896,11.595,"15213"
"b",260,1,13.913,11.571,"15213"
"b",260,1,13.901,11.568,"15213"
"b",260,1,13.866,11.561,"15213"
"b",260,1,13.854,11.558,"15213"
"b",260,1,13.837,11.584,"15213"
"b",260,1,13.827,11.599,"15213"
"b",260,1,13.744,11.721,"15213"
"b",260,1,13.716,11.761,"15213"
"b",260,1,13.702,11.782,"15213"
"b",260,1,13.699,11.786,"15213"
"b",260,1,13.68,11.814,"15213"
"b",260,1,13.663,11.836,"15213"
"b",260,1,13.659,11.841,"15213"
"b",260,1,13.645,11.861,"15213"
"b",260,1,13.633,11.88,"15213"
"b",260,1,13.631,11.896,"15213"
"b",260,1,13.587,11.957,"15213"
"b",260,1,13.574,11.975,"15213"
"b",260,1,13.558,11.986,"15213"
"b",260,1,13.537,11.994,"15213"
"b",260,1,13.469,12.011,"15213"
"b",260,1,13.444,12.018,"15213"
"b",260,1,13.443,12.037,"15213"
"b",261,1,13.645,11.861,"15213"
"b",261,1,13.659,11.841,"15213"
"b",261,1,13.663,11.836,"15213"
"b",261,1,13.68,11.814,"15213"
"b",261,1,13.699,11.786,"15213"
"b",261,1,13.702,11.782,"15213"
"b",261,1,13.716,11.761,"15213"
"b",261,1,13.744,11.721,"15213"
"b",261,1,13.827,11.599,"15213"
"b",261,1,13.837,11.584,"15213"
"b",261,1,13.854,11.558,"15213"
"b",261,1,13.877,11.526,"15213"
"b",261,1,13.944,11.429,"15213"
"b",261,1,13.966,11.396,"15213"
"b",261,1,13.983,11.371,"15213"
"b",261,1,14.003,11.344,"15213"
"b",261,1,13.974,11.337,"15213"
"b",261,1,13.95,11.312,"15213"
"b",261,1,13.931,11.341,"15213"
"b",261,1,13.919,11.358,"15213"
"b",261,1,13.897,11.391,"15213"
"b",261,1,13.85,11.457,"15213"
"b",261,1,13.836,11.479,"15213"
"b",261,1,13.829,11.479,"15213"
"b",261,1,13.809,11.478,"15213"
"b",261,1,13.803,11.478,"15213"
"b",261,1,13.798,11.49,"15213"
"b",261,1,13.791,11.503,"15213"
"b",261,1,13.783,11.513,"15213"
"b",261,1,13.777,11.522,"15213"
"b",261,1,13.764,11.549,"15213"
"b",261,1,13.753,11.578,"15213"
"b",261,1,13.743,11.607,"15213"
"b",261,1,13.731,11.637,"15213"
"b",261,1,13.675,11.783,"15213"
"b",261,1,13.666,11.807,"15213"
"b",261,1,13.655,11.837,"15213"
"b",261,1,13.645,11.861,"15213"
"b",262,1,13.809,11.425,"15213"
"b",262,1,13.809,11.433,"15213"
"b",262,1,13.81,11.449,"15213"
"b",262,1,13.809,11.457,"15213"
"b",262,1,13.808,11.462,"15213"
"b",262,1,13.804,11.474,"15213"
"b",262,1,13.803,11.478,"15213"
"b",262,1,13.809,11.478,"15213"
"b",262,1,13.829,11.479,"15213"
"b",262,1,13.836,11.479,"15213"
"b",262,1,13.85,11.457,"15213"
"b",262,1,13.897,11.391,"15213"
"b",262,1,13.919,11.358,"15213"
"b",262,1,13.931,11.341,"15213"
"b",262,1,13.95,11.312,"15213"
"b",262,1,13.9,11.281,"15213"
"b",262,1,13.882,11.308,"15213"
"b",262,1,13.831,11.382,"15213"
"b",262,1,13.826,11.389,"15213"
"b",262,1,13.808,11.417,"15213"
"b",262,1,13.809,11.425,"15213"
"b",263,1,13.801,11.359,"15213"
"b",263,1,13.807,11.402,"15213"
"b",263,1,13.808,11.417,"15213"
"b",263,1,13.826,11.389,"15213"
"b",263,1,13.831,11.382,"15213"
"b",263,1,13.882,11.308,"15213"
"b",263,1,13.9,11.281,"15213"
"b",263,1,13.889,11.275,"15213"
"b",263,1,13.857,11.255,"15213"
"b",263,1,13.846,11.248,"15213"
"b",263,1,13.837,11.268,"15213"
"b",263,1,13.808,11.326,"15213"
"b",263,1,13.799,11.345,"15213"
"b",263,1,13.801,11.359,"15213"
"b",264,1,13.781,11.203,"15213"
"b",264,1,13.784,11.231,"15213"
"b",264,1,13.795,11.317,"15213"
"b",264,1,13.799,11.345,"15213"
"b",264,1,13.808,11.326,"15213"
"b",264,1,13.837,11.268,"15213"
"b",264,1,13.846,11.248,"15213"
"b",264,1,13.833,11.24,"15213"
"b",264,1,13.809,11.225,"15213"
"b",264,1,13.794,11.212,"15213"
"b",264,1,13.785,11.205,"15213"
"b",264,1,13.781,11.203,"15213"
"b",265,1,13.747,11.785,"15213"
"b",265,1,13.763,11.799,"15213"
"b",265,1,13.778,11.811,"15213"
"b",265,1,13.788,11.8,"15213"
"b",265,1,13.931,11.628,"15213"
"b",265,1,13.969,11.582,"15213"
"b",265,1,13.944,11.577,"15213"
"b",265,1,13.913,11.571,"15213"
"b",265,1,13.896,11.595,"15213"
"b",265,1,13.881,11.614,"15213"
"b",265,1,13.803,11.714,"15213"
"b",265,1,13.783,11.74,"15213"
"b",265,1,13.764,11.765,"15213"
"b",265,1,13.747,11.785,"15213"
"b",266,1,13.913,11.571,"15213"
"b",266,1,13.944,11.577,"15213"
"b",266,1,13.969,11.582,"15213"
"b",266,1,13.986,11.56,"15213"
"b",266,1,14.059,11.454,"15213"
"b",266,1,14.05,11.448,"15213"
"b",266,1,14.023,11.431,"15213"
"b",266,1,14.013,11.426,"15213"
"b",266,1,14.011,11.43,"15213"
"b",266,1,13.993,11.454,"15213"
"b",266,1,13.932,11.541,"15213"
"b",266,1,13.93,11.544,"15213"
"b",266,1,13.917,11.564,"15213"
"b",266,1,13.913,11.571,"15213"
"b",267,1,13.969,11.582,"15213"
"b",267,1,14.032,11.595,"15213"
"b",267,1,14.065,11.603,"15213"
"b",267,1,14.099,11.606,"15213"
"b",267,1,14.114,11.609,"15213"
"b",267,1,14.13,11.579,"15213"
"b",267,1,14.152,11.537,"15213"
"b",267,1,14.166,11.511,"15213"
"b",267,1,14.173,11.487,"15213"
"b",267,1,14.183,11.454,"15213"
"b",267,1,14.182,11.454,"15213"
"b",267,1,14.178,11.451,"15213"
"b",267,1,14.177,11.451,"15213"
"b",267,1,14.167,11.445,"15213"
"b",267,1,14.163,11.442,"15213"
"b",267,1,14.092,11.399,"15213"
"b",267,1,14.09,11.406,"15213"
"b",267,1,14.087,11.411,"15213"
"b",267,1,14.066,11.443,"15213"
"b",267,1,14.059,11.454,"15213"
"b",267,1,13.986,11.56,"15213"
"b",267,1,13.969,11.582,"15213"
"b",268,1,13.976,11.402,"15213"
"b",268,1,13.998,11.416,"15213"
"b",268,1,14.004,11.42,"15213"
"b",268,1,14.013,11.426,"15213"
"b",268,1,14.023,11.431,"15213"
"b",268,1,14.05,11.448,"15213"
"b",268,1,14.059,11.454,"15213"
"b",268,1,14.066,11.443,"15213"
"b",268,1,14.087,11.411,"15213"
"b",268,1,14.09,11.406,"15213"
"b",268,1,14.092,11.399,"15213"
"b",268,1,14.003,11.344,"15213"
"b",268,1,13.983,11.371,"15213"
"b",268,1,13.966,11.396,"15213"
"b",268,1,13.976,11.402,"15213"
"b",269,1,13.866,11.561,"15213"
"b",269,1,13.901,11.568,"15213"
"b",269,1,13.913,11.571,"15213"
"b",269,1,13.917,11.564,"15213"
"b",269,1,13.93,11.544,"15213"
"b",269,1,13.932,11.541,"15213"
"b",269,1,13.993,11.454,"15213"
"b",269,1,14.011,11.43,"15213"
"b",269,1,14.013,11.426,"15213"
"b",269,1,14.004,11.42,"15213"
"b",269,1,13.998,11.416,"15213"
"b",269,1,13.976,11.402,"15213"
"b",269,1,13.966,11.396,"15213"
"b",269,1,13.944,11.429,"15213"
"b",269,1,13.877,11.526,"15213"
"b",269,1,13.854,11.558,"15213"
"b",269,1,13.866,11.561,"15213"
"b",270,1,13.857,11.255,"15213"
"b",270,1,13.889,11.275,"15213"
"b",270,1,13.9,11.281,"15213"
"b",270,1,13.934,11.23,"15213"
"b",270,1,14.037,11.077,"15213"
"b",270,1,14.072,11.027,"15213"
"b",270,1,14.06,11.01,"15213"
"b",270,1,14.023,10.961,"15213"
"b",270,1,14.011,10.945,"15213"
"b",270,1,13.978,11.005,"15213"
"b",270,1,13.879,11.188,"15213"
"b",270,1,13.865,11.215,"15213"
"b",270,1,13.846,11.248,"15213"
"b",270,1,13.857,11.255,"15213"
"b",271,1,13.756,11.01,"15213"
"b",271,1,13.76,11.039,"15213"
"b",271,1,13.768,11.1,"15213"
"b",271,1,13.776,11.162,"15213"
"b",271,1,13.781,11.203,"15213"
"b",271,1,13.785,11.205,"15213"
"b",271,1,13.794,11.212,"15213"
"b",271,1,13.809,11.225,"15213"
"b",271,1,13.833,11.24,"15213"
"b",271,1,13.846,11.248,"15213"
"b",271,1,13.865,11.215,"15213"
"b",271,1,13.879,11.188,"15213"
"b",271,1,13.978,11.005,"15213"
"b",271,1,14.011,10.945,"15213"
"b",271,1,13.997,10.925,"15213"
"b",271,1,13.954,10.867,"15213"
"b",271,1,13.94,10.848,"15213"
"b",271,1,13.903,10.877,"15213"
"b",271,1,13.871,10.901,"15213"
"b",271,1,13.848,10.919,"15213"
"b",271,1,13.824,10.938,"15213"
"b",271,1,13.798,10.957,"15213"
"b",271,1,13.791,10.962,"15213"
"b",271,1,13.775,10.975,"15213"
"b",271,1,13.765,10.986,"15213"
"b",271,1,13.758,10.998,"15213"
"b",271,1,13.756,11.01,"15213"
"b",272,1,13.515,10.738,"15213"
"b",272,1,13.513,10.771,"15213"
"b",272,1,13.512,10.799,"15213"
"b",272,1,13.513,10.807,"15213"
"b",272,1,13.513,10.816,"15213"
"b",272,1,13.515,10.821,"15213"
"b",272,1,13.522,10.848,"15213"
"b",272,1,13.532,10.873,"15213"
"b",272,1,13.543,10.886,"15213"
"b",272,1,13.561,10.91,"15213"
"b",272,1,13.575,10.929,"15213"
"b",272,1,13.579,10.934,"15213"
"b",272,1,13.586,10.942,"15213"
"b",272,1,13.599,10.959,"15213"
"b",272,1,13.611,10.975,"15213"
"b",272,1,13.637,11.008,"15213"
"b",272,1,13.638,11.01,"15213"
"b",272,1,13.651,11.027,"15213"
"b",272,1,13.678,11.061,"15213"
"b",272,1,13.686,11.072,"15213"
"b",272,1,13.742,11.144,"15213"
"b",272,1,13.756,11.166,"15213"
"b",272,1,13.758,11.17,"15213"
"b",272,1,13.776,11.195,"15213"
"b",272,1,13.781,11.203,"15213"
"b",272,1,13.776,11.162,"15213"
"b",272,1,13.768,11.1,"15213"
"b",272,1,13.76,11.039,"15213"
"b",272,1,13.756,11.01,"15213"
"b",272,1,13.758,10.998,"15213"
"b",272,1,13.754,10.993,"15213"
"b",272,1,13.742,10.978,"15213"
"b",272,1,13.736,10.97,"15213"
"b",272,1,13.696,10.915,"15213"
"b",272,1,13.68,10.894,"15213"
"b",272,1,13.67,10.88,"15213"
"b",272,1,13.647,10.848,"15213"
"b",272,1,13.639,10.838,"15213"
"b",272,1,13.628,10.824,"15213"
"b",272,1,13.615,10.806,"15213"
"b",272,1,13.598,10.782,"15213"
"b",272,1,13.596,10.779,"15213"
"b",272,1,13.582,10.762,"15213"
"b",272,1,13.58,10.757,"15213"
"b",272,1,13.579,10.748,"15213"
"b",272,1,13.581,10.74,"15213"
"b",272,1,13.584,10.735,"15213"
"b",272,1,13.523,10.676,"15213"
"b",272,1,13.515,10.738,"15213"
"b",273,1,13.639,10.838,"15213"
"b",273,1,13.647,10.848,"15213"
"b",273,1,13.67,10.88,"15213"
"b",273,1,13.68,10.894,"15213"
"b",273,1,13.718,10.866,"15213"
"b",273,1,13.831,10.78,"15213"
"b",273,1,13.868,10.751,"15213"
"b",273,1,13.858,10.737,"15213"
"b",273,1,13.827,10.694,"15213"
"b",273,1,13.816,10.68,"15213"
"b",273,1,13.778,10.709,"15213"
"b",273,1,13.665,10.795,"15213"
"b",273,1,13.65,10.806,"15213"
"b",273,1,13.628,10.824,"15213"
"b",273,1,13.639,10.838,"15213"
"b",274,1,13.696,10.915,"15213"
"b",274,1,13.736,10.97,"15213"
"b",274,1,13.742,10.978,"15213"
"b",274,1,13.754,10.993,"15213"
"b",274,1,13.758,10.998,"15213"
"b",274,1,13.765,10.986,"15213"
"b",274,1,13.775,10.975,"15213"
"b",274,1,13.791,10.962,"15213"
"b",274,1,13.798,10.957,"15213"
"b",274,1,13.824,10.938,"15213"
"b",274,1,13.848,10.919,"15213"
"b",274,1,13.871,10.901,"15213"
"b",274,1,13.903,10.877,"15213"
"b",274,1,13.94,10.848,"15213"
"b",274,1,13.936,10.843,"15213"
"b",274,1,13.925,10.828,"15213"
"b",274,1,13.921,10.823,"15213"
"b",274,1,13.911,10.809,"15213"
"b",274,1,13.879,10.766,"15213"
"b",274,1,13.868,10.751,"15213"
"b",274,1,13.831,10.78,"15213"
"b",274,1,13.718,10.866,"15213"
"b",274,1,13.68,10.894,"15213"
"b",274,1,13.696,10.915,"15213"
"b",275,1,13.487,10.384,"15213"
"b",275,1,13.487,10.389,"15213"
"b",275,1,13.488,10.393,"15213"
"b",275,1,13.494,10.402,"15213"
"b",275,1,13.504,10.422,"15213"
"b",275,1,13.507,10.434,"15213"
"b",275,1,13.512,10.455,"15213"
"b",275,1,13.513,10.46,"15213"
"b",275,1,13.517,10.489,"15213"
"b",275,1,13.521,10.514,"15213"
"b",275,1,13.529,10.569,"15213"
"b",275,1,13.53,10.585,"15213"
"b",275,1,13.53,10.615,"15213"
"b",275,1,13.527,10.644,"15213"
"b",275,1,13.527,10.647,"15213"
"b",275,1,13.523,10.676,"15213"
"b",275,1,13.584,10.735,"15213"
"b",275,1,13.596,10.724,"15213"
"b",275,1,13.681,10.659,"15213"
"b",275,1,13.726,10.624,"15213"
"b",275,1,13.707,10.603,"15213"
"b",275,1,13.679,10.586,"15213"
"b",275,1,13.671,10.58,"15213"
"b",275,1,13.653,10.558,"15213"
"b",275,1,13.649,10.554,"15213"
"b",275,1,13.631,10.534,"15213"
"b",275,1,13.591,10.493,"15213"
"b",275,1,13.568,10.464,"15213"
"b",275,1,13.54,10.425,"15213"
"b",275,1,13.512,10.386,"15213"
"b",275,1,13.51,10.382,"15213"
"b",275,1,13.505,10.376,"15213"
"b",275,1,13.502,10.375,"15213"
"b",275,1,13.498,10.375,"15213"
"b",275,1,13.494,10.376,"15213"
"b",275,1,13.49,10.378,"15213"
"b",275,1,13.488,10.381,"15213"
"b",275,1,13.487,10.384,"15213"
"b",276,1,13.579,10.748,"15213"
"b",276,1,13.58,10.757,"15213"
"b",276,1,13.582,10.762,"15213"
"b",276,1,13.596,10.779,"15213"
"b",276,1,13.598,10.782,"15213"
"b",276,1,13.615,10.806,"15213"
"b",276,1,13.628,10.824,"15213"
"b",276,1,13.65,10.806,"15213"
"b",276,1,13.665,10.795,"15213"
"b",276,1,13.778,10.709,"15213"
"b",276,1,13.816,10.68,"15213"
"b",276,1,13.805,10.664,"15213"
"b",276,1,13.769,10.616,"15213"
"b",276,1,13.758,10.6,"15213"
"b",276,1,13.751,10.605,"15213"
"b",276,1,13.732,10.619,"15213"
"b",276,1,13.726,10.624,"15213"
"b",276,1,13.681,10.659,"15213"
"b",276,1,13.596,10.724,"15213"
"b",276,1,13.584,10.735,"15213"
"b",276,1,13.581,10.74,"15213"
"b",276,1,13.579,10.748,"15213"
"b",277,1,14.868,9.85,"15213"
"b",277,1,14.868,9.855,"15213"
"b",277,1,14.87,9.862,"15213"
"b",277,1,14.876,9.872,"15213"
"b",277,1,14.893,9.899,"15213"
"b",277,1,14.927,9.947,"15213"
"b",277,1,14.93,9.971,"15213"
"b",277,1,14.931,9.973,"15213"
"b",277,1,14.935,10.003,"15213"
"b",277,1,14.945,10.032,"15213"
"b",277,1,14.962,10.079,"15213"
"b",277,1,14.962,10.089,"15213"
"b",277,1,14.955,10.102,"15213"
"b",277,1,14.936,10.12,"15213"
"b",277,1,14.941,10.131,"15213"
"b",277,1,14.949,10.144,"15213"
"b",277,1,14.954,10.153,"15213"
"b",277,1,14.962,10.164,"15213"
"b",277,1,14.974,10.172,"15213"
"b",277,1,14.988,10.181,"15213"
"b",277,1,14.999,10.185,"15213"
"b",277,1,15.005,10.186,"15213"
"b",277,1,15.013,10.187,"15213"
"b",277,1,15.019,10.188,"15213"
"b",277,1,15.025,10.188,"15213"
"b",277,1,15.028,10.188,"15213"
"b",277,1,15.037,10.187,"15213"
"b",277,1,15.048,10.184,"15213"
"b",277,1,15.073,10.173,"15213"
"b",277,1,15.098,10.157,"15213"
"b",277,1,15.11,10.146,"15213"
"b",277,1,15.121,10.136,"15213"
"b",277,1,15.141,10.112,"15213"
"b",277,1,15.161,10.089,"15213"
"b",277,1,15.163,10.086,"15213"
"b",277,1,15.172,10.076,"15213"
"b",277,1,15.182,10.069,"15213"
"b",277,1,15.199,10.061,"15213"
"b",277,1,15.218,10.057,"15213"
"b",277,1,15.232,10.055,"15213"
"b",277,1,15.247,10.058,"15213"
"b",277,1,15.264,10.061,"15213"
"b",277,1,15.281,10.062,"15213"
"b",277,1,15.304,10.06,"15213"
"b",277,1,15.334,10.056,"15213"
"b",277,1,15.353,10.052,"15213"
"b",277,1,15.393,10.043,"15213"
"b",277,1,15.427,10.034,"15213"
"b",277,1,15.462,10.023,"15213"
"b",277,1,15.491,10.014,"15213"
"b",277,1,15.528,10.004,"15213"
"b",277,1,15.556,9.997,"15213"
"b",277,1,15.582,9.993,"15213"
"b",277,1,15.604,9.992,"15213"
"b",277,1,15.615,9.993,"15213"
"b",277,1,15.63,9.994,"15213"
"b",277,1,15.659,10.003,"15213"
"b",277,1,15.687,10.015,"15213"
"b",277,1,15.698,10.019,"15213"
"b",277,1,15.728,10.028,"15213"
"b",277,1,15.758,10.032,"15213"
"b",277,1,15.761,10.033,"15213"
"b",277,1,15.761,10.028,"15213"
"b",277,1,15.764,10.018,"15213"
"b",277,1,15.769,9.998,"15213"
"b",277,1,15.778,9.973,"15213"
"b",277,1,15.783,9.959,"15213"
"b",277,1,15.794,9.929,"15213"
"b",277,1,15.828,9.839,"15213"
"b",277,1,15.836,9.817,"15213"
"b",277,1,15.84,9.81,"15213"
"b",277,1,15.835,9.808,"15213"
"b",277,1,15.824,9.801,"15213"
"b",277,1,15.815,9.794,"15213"
"b",277,1,15.811,9.791,"15213"
"b",277,1,15.806,9.784,"15213"
"b",277,1,15.802,9.777,"15213"
"b",277,1,15.787,9.742,"15213"
"b",277,1,15.777,9.729,"15213"
"b",277,1,15.765,9.718,"15213"
"b",277,1,15.762,9.716,"15213"
"b",277,1,15.753,9.713,"15213"
"b",277,1,15.741,9.71,"15213"
"b",277,1,15.735,9.711,"15213"
"b",277,1,15.702,9.738,"15213"
"b",277,1,15.67,9.758,"15213"
"b",277,1,15.644,9.774,"15213"
"b",277,1,15.624,9.78,"15213"
"b",277,1,15.616,9.78,"15213"
"b",277,1,15.602,9.775,"15213"
"b",277,1,15.597,9.771,"15213"
"b",277,1,15.588,9.761,"15213"
"b",277,1,15.584,9.755,"15213"
"b",277,1,15.569,9.725,"15213"
"b",277,1,15.557,9.713,"15213"
"b",277,1,15.541,9.705,"15213"
"b",277,1,15.531,9.704,"15213"
"b",277,1,15.522,9.705,"15213"
"b",277,1,15.513,9.708,"15213"
"b",277,1,15.505,9.713,"15213"
"b",277,1,15.496,9.723,"15213"
"b",277,1,15.429,9.84,"15213"
"b",277,1,15.419,9.85,"15213"
"b",277,1,15.411,9.853,"15213"
"b",277,1,15.402,9.855,"15213"
"b",277,1,15.391,9.854,"15213"
"b",277,1,15.321,9.837,"15213"
"b",277,1,15.262,9.823,"15213"
"b",277,1,15.253,9.822,"15213"
"b",277,1,15.242,9.822,"15213"
"b",277,1,15.229,9.826,"15213"
"b",277,1,15.213,9.836,"15213"
"b",277,1,15.205,9.844,"15213"
"b",277,1,15.2,9.852,"15213"
"b",277,1,15.198,9.861,"15213"
"b",277,1,15.193,9.899,"15213"
"b",277,1,15.192,9.928,"15213"
"b",277,1,15.191,9.936,"15213"
"b",277,1,15.183,9.944,"15213"
"b",277,1,15.173,9.947,"15213"
"b",277,1,15.161,9.944,"15213"
"b",277,1,15.155,9.937,"15213"
"b",277,1,15.139,9.913,"15213"
"b",277,1,15.123,9.885,"15213"
"b",277,1,15.117,9.871,"15213"
"b",277,1,15.096,9.823,"15213"
"b",277,1,15.093,9.814,"15213"
"b",277,1,15.086,9.802,"15213"
"b",277,1,15.08,9.794,"15213"
"b",277,1,15.074,9.787,"15213"
"b",277,1,15.056,9.773,"15213"
"b",277,1,15.037,9.762,"15213"
"b",277,1,15.019,9.753,"15213"
"b",277,1,15.005,9.75,"15213"
"b",277,1,14.996,9.749,"15213"
"b",277,1,14.982,9.749,"15213"
"b",277,1,14.973,9.751,"15213"
"b",277,1,14.955,9.761,"15213"
"b",277,1,14.936,9.774,"15213"
"b",277,1,14.911,9.795,"15213"
"b",277,1,14.894,9.812,"15213"
"b",277,1,14.872,9.837,"15213"
"b",277,1,14.87,9.841,"15213"
"b",277,1,14.868,9.85,"15213"
"b",278,1,14.529,10.174,"15213"
"b",278,1,14.542,10.196,"15213"
"b",278,1,14.56,10.221,"15213"
"b",278,1,14.57,10.233,"15213"
"b",278,1,14.587,10.256,"15213"
"b",278,1,14.594,10.261,"15213"
"b",278,1,14.596,10.263,"15213"
"b",278,1,14.602,10.265,"15213"
"b",278,1,14.603,10.265,"15213"
"b",278,1,14.609,10.266,"15213"
"b",278,1,14.614,10.266,"15213"
"b",278,1,14.69,10.258,"15213"
"b",278,1,14.811,10.245,"15213"
"b",278,1,14.871,10.24,"15213"
"b",278,1,14.927,10.233,"15213"
"b",278,1,14.931,10.233,"15213"
"b",278,1,15.028,10.223,"15213"
