"fips","name","state","votes_dem","votes_gop","votes_tot","two","winner","margin","aland_km2","density","pop","cx","cy","gcol","grow","gx","gy","r","grid_shift_km"
"18173","Warrick","Indiana",11292,21280,33082,32572,"R",30.6644,996.186,32.6967,63898,1512,642,151,72,1507,638,8.34873,3.73577
"55103","Richland","Wisconsin",3985,5207,9305,9192,"R",13.2942,1518.12,6.05486,17304,1383,402,139,50,1375,396,4.4351,6.02375
"40125","Pottawatomie","Oklahoma",7266,20915,28774,28181,"R",48.4333,2040.38,13.8117,72454,1156,793,119,86,1155,792,7.76563,15.0362
"30009","Carbon","Montana",2353,4719,7297,7072,"R",33.4559,5304.01,1.33333,10473,756,285,82,39,748,275,3.89018,12.1628
"13099","Early","Georgia",2158,2718,4879,4876,"R",11.4848,1327.63,3.67272,10854,1639,951,162,100,1628,946,3.2302,13.0485
"33011","Hillsborough","New Hampshire",118780,112068,233234,230848,"D",-2.90754,2270.22,101.685,422937,2017,320,197,43,2013,319,22.226,11.2073
"48097","Cooke","Texas",3310,16975,20432,20285,"R",67.365,2265.79,8.95273,41668,1145,868,118,92,1144,858,6.58849,15.0362
"08083","Montezuma","Colorado",5793,8972,15136,14765,"R",21.5306,5255.99,2.80918,25849,726,660,80,74,726,660,5.62102,18.3776
"53015","Cowlitz","Washington",22825,34580,59020,57405,"R",20.4773,2955.59,19.4225,110730,333,150,44,27,330,143,11.0834,6.88842
"22069","Natchitoches","Louisiana",5740,9100,15040,14840,"R",22.6415,3245.28,4.5728,37515,1304,953,132,100,1298,946,5.63528,3.73577
"21085","Grayson","Kentucky",2235,9710,12095,11945,"R",62.5785,1293.79,9.23254,26420,1551,667,155,74,1551,660,5.05582,13.4695
"41053","Polk","Oregon",21908,23695,47025,45603,"R",3.9186,1918.98,23.7641,87433,291,200,40,32,286,198,9.87859,8.35344
"05133","Sevier","Arkansas",862,3772,4714,4634,"R",62.7967,1459.64,3.17476,15839,1260,848,128,91,1254,847,3.14903,10.6976
"47113","Madison","Tennessee",16115,23385,39964,39500,"R",18.4051,1443.07,27.3721,98823,1464,761,147,83,1463,759,9.19384,13.4695
"25011","Franklin","Massachusetts",28305,12428,42054,40733,"D",-38.9782,1810.94,22.4927,71029,1992,344,195,45,1991,341,9.33623,12.1628
"29133","Mississippi","Missouri",1015,3404,4449,4419,"R",54.062,1066.03,4.14529,12577,1442,706,145,78,1441,704,3.07511,13.4695
"39021","Champaign","Ohio",4944,15334,20468,20278,"R",51.2378,1111.05,18.2513,38714,1629,532,162,62,1628,528,6.58735,11.2073
"06101","Sutter","California",13016,25372,39336,38388,"R",32.1871,1560.98,24.5923,99633,271,485,38,58,264,484,9.0635,11.2073
"55075","Marinette","Wisconsin",7415,16670,24364,24085,"R",38.4264,3624.61,6.64486,41872,1452,299,146,41,1452,297,7.17913,15.403
"19139","Muscatine","Iowa",8212,11152,19695,19364,"R",15.1828,1132.96,17.0914,43235,1365,487,138,58,1364,484,6.43718,12.1628
"55109","St. Croix","Wisconsin",23870,35537,60477,59407,"R",19.6391,1870.38,31.762,93536,1311,324,133,43,1309,319,11.275,8.35344
"18147","Spencer","Indiana",2853,7364,10426,10217,"R",44.1519,1027.93,9.93935,19810,1523,643,152,72,1518,638,4.67584,1.67069
"42043","Dauphin","Pennsylvania",78327,69474,149526,147801,"D",-5.98981,1359.41,108.725,286401,1871,476,184,57,1870,473,17.7843,12.1628
"51105","Lee","Virginia",1391,8674,10108,10065,"R",72.3597,1127.62,8.92586,22173,1675,687,166,76,1672,682,4.64093,6.02375
"37105","Lee","North Carolina",12245,17489,30007,29734,"R",17.6364,660.633,45.0083,63285,1829,723,180,79,1826,715,7.97673,8.35344
"04017","Navajo","Arizona",20754,29480,50706,50234,"R",17.3707,25769.1,1.94939,106717,648,755,72,82,638,748,10.3681,11.2073
"46137","Ziebach","South Dakota",366,388,781,754,"R",2.91777,5079.61,0.148437,2413,1001,322,105,43,1001,319,1.27023,14.2744
"16023","Butte","Idaho",185,1268,1494,1453,"R",74.5354,5792.47,0.250843,2574,615,333,69,44,605,330,1.76332,12.1628
"16027","Canyon","Idaho",25669,72755,101001,98424,"R",47.84,1520.45,64.7335,231105,496,318,59,42,495,308,14.5127,15.0362
"13309","Wheeler","Georgia",622,1648,2276,2270,"R",45.1982,765.314,2.9661,7471,1717,900,169,95,1705,891,2.204,17.4425
"05057","Hempstead","Arkansas",1776,4193,6089,5969,"R",40.4925,1883.44,3.1692,20065,1282,861,130,92,1276,858,3.57395,6.02375
"05067","Jackson","Arkansas",1183,3509,4775,4692,"R",49.5737,1641.04,2.85915,16755,1375,769,139,83,1375,759,3.16867,16.7902
"08067","La Plata","Colorado",20677,14024,35681,34701,"D",-19.1724,4376.26,7.92938,55638,754,663,82,74,748,660,8.61726,6.02375
"06039","Madera","California",20981,32344,54624,53325,"R",21.309,5534.05,9.6358,156255,323,584,43,67,319,583,10.6823,11.2073
"05017","Chicot","Arkansas",1796,1658,3490,3454,"D",-3.99537,1649.76,2.09363,10208,1377,878,139,93,1375,869,2.71869,11.6948
"37079","Greene","North Carolina",3437,4965,8442,8402,"R",18.1861,690.839,12.162,20451,1887,711,185,78,1881,704,4.24023,3.73577
"21033","Caldwell","Kentucky",1256,4860,6188,6116,"R",58.9274,893.118,6.84792,12649,1494,685,149,76,1485,682,3.6177,10.1624
"40113","Osage","Oklahoma",5867,14404,20628,20271,"R",42.1144,5818.88,3.48366,45818,1176,726,120,80,1166,726,6.58621,16.7902
"51041","Chesterfield","Virginia",112869,94030,209730,206899,"D",-9.10541,1096.87,188.626,364548,1873,622,184,70,1870,616,21.0415,6.02375
"54097","Upshur","West Virginia",2033,7633,9859,9666,"R",57.935,918.507,10.5236,23816,1763,569,174,65,1760,561,4.54801,8.35344
"01083","Limestone","Alabama",14581,37887,53096,52468,"R",44.4195,1459.2,35.9568,103570,1537,795,153,86,1529,792,10.5961,8.35344
"12113","Santa Rosa","Florida",27035,84314,112424,111349,"R",51.441,2622.11,42.4654,188000,1555,990,155,104,1551,990,15.4362,13.4695
"28059","Jackson","Mississippi",15469,36376,52410,51845,"R",40.326,1872.11,27.6934,143252,1491,1001,149,105,1485,1001,10.533,13.0485
"30061","Mineral","Montana",689,2049,2833,2738,"R",49.6713,3158.8,0.866785,4535,587,168,67,29,583,165,2.42055,6.88842
"41043","Linn","Oregon",25749,43078,71052,68827,"R",25.1776,5929.8,11.607,128610,314,228,42,34,308,220,12.1361,6.02375
"51590","Danville","Virginia",10615,6894,17667,17509,"D",-21.2519,110.858,157.94,42590,1811,672,178,75,1804,671,6.12109,11.2073
"37115","Madison","North Carolina",5090,8275,13561,13365,"R",23.8309,1164.5,11.477,21193,1696,725,168,79,1694,715,5.34789,13.4695
"29163","Pike","Missouri",1618,6151,7824,7769,"R",58.3473,1736.43,4.47413,17587,1368,590,138,67,1364,583,4.07738,5.01206
"01037","Coosa","Alabama",1478,3758,5264,5236,"R",43.5447,1685.85,3.10586,10387,1575,879,157,93,1573,869,3.34733,13.4695
"05135","Sharp","Arkansas",1316,5978,7437,7294,"R",63.9155,1566,4.65772,17271,1362,741,137,81,1353,737,3.95076,8.99693
"41003","Benton","Oregon",33579,14041,49336,47620,"D",-41.029,1748.78,27.2304,95184,285,219,39,33,275,209,10.0947,15.0362
"29207","Stoddard","Missouri",1736,11783,13599,13519,"R",74.3176,2131.93,6.34121,28672,1418,704,142,78,1408,704,5.37862,16.7902
"05033","Crawford","Arkansas",4753,18615,23834,23368,"R",59.3204,1541.74,15.1569,60133,1259,774,128,84,1254,770,7.07146,3.73577
"31041","Custer","Nebraska",786,5042,5886,5828,"R",73.0268,6670.41,0.87371,10545,1062,495,110,59,1056,495,3.53149,13.0485
"04012","La Paz","Arizona",2101,5470,7624,7571,"R",44.4987,11646.1,0.65009,16557,498,797,59,86,495,792,4.02508,6.02375
"26093","Livingston","Michigan",49503,81217,132402,130720,"R",24.261,1464.08,89.2848,193866,1609,415,160,51,1606,407,16.7251,8.35344
"48379","Rains","Texas",869,5649,6554,6518,"R",73.3354,594.376,10.9661,12164,1200,903,123,96,1199,902,3.7347,15.0362
"30069","Petroleum","Montana",37,284,324,321,"R",76.947,4288.05,0.0748592,496,796,200,86,32,792,198,0.828802,8.99693
"33009","Grafton","New Hampshire",32998,21911,55603,54909,"D",-20.1916,4425.25,12.4081,91118,2003,273,196,38,2002,264,10.8398,13.4695
"27085","McLeod","Minnesota",6374,14394,21131,20768,"R",38.6171,1273,16.3142,36771,1251,336,127,44,1243,330,6.66646,6.02375
"28113","Pike","Mississippi",7402,7943,15485,15345,"R",3.52558,1059.78,14.4794,40324,1418,975,142,102,1408,968,5.73036,11.2073
"35049","Santa Fe","New Mexico",61405,20457,83719,81862,"D",-50.0208,4947.86,16.5449,154823,813,760,87,83,803,759,13.2355,15.0362
"20197","Wabaunsee","Kansas",944,2816,3836,3760,"R",49.7872,2057.32,1.82762,6877,1185,614,121,69,1177,605,2.83656,10.1624
"17055","Franklin","Illinois",4257,13200,17685,17457,"R",51.2287,1059.11,16.4826,37804,1453,649,146,73,1452,649,6.112,16.7902
"48015","Austin","Texas",2816,12457,15379,15273,"R",63.1245,1674.42,9.12139,30167,1182,1044,121,108,1177,1034,5.7169,10.6976
"51097","King and Queen","Virginia",1536,2608,4173,4144,"R",25.8687,816.185,5.07728,6608,1895,603,186,68,1892,594,2.97789,10.1624
"29073","Gasconade","Missouri",1555,6370,7996,7925,"R",60.7571,1344.22,5.89563,14794,1357,630,137,71,1353,627,4.11811,6.88842
"51147","Prince Edward","Virginia",4539,4782,9424,9321,"R",2.60702,906.357,10.284,21849,1842,634,181,71,1837,627,4.46611,3.73577
"48039","Brazoria","Texas",63976,95867,161950,159843,"R",19.9515,3530.89,45.2698,372031,1215,1074,124,111,1210,1067,18.4946,3.73577
"13013","Barrow","Georgia",12949,30730,43934,43679,"R",40.7083,417.122,104.715,83505,1668,817,165,88,1661,814,9.66795,6.88842
"08081","Moffat","Colorado",1167,5358,6671,6525,"R",64.2299,12284.9,0.531138,13292,761,506,83,60,759,506,3.7367,15.403
"08105","Rio Grande","Colorado",2306,3743,6194,6049,"R",23.756,2361.96,2.56101,11539,809,659,87,73,803,649,3.59782,10.6976
"06049","Modoc","California",1008,2884,4016,3892,"R",48.2014,10225.9,0.380603,8700,337,375,44,48,330,374,2.88592,11.2073
"48373","Polk","Texas",4910,19216,24285,24126,"R",59.297,2737.75,8.81233,50123,1238,999,126,104,1232,990,7.18523,8.35344
"42059","Greene","Pennsylvania",4592,12319,17236,16911,"R",45.6922,1491.66,11.337,35954,1756,524,173,61,1749,517,6.01565,5.01206
"54073","Pleasants","West Virginia",656,2632,3348,3288,"R",60.0973,337.008,9.75646,7653,1728,552,170,64,1716,550,2.65255,17.4425
"13027","Brooks","Georgia",2629,4560,7210,7189,"R",26.8605,1277.34,5.62809,16301,1694,964,168,101,1694,957,3.92222,13.4695
"30073","Pondera","Montana",782,1972,2852,2754,"R",43.2099,4207.61,0.654529,5898,678,133,75,26,671,132,2.42762,11.2073
"32021","Mineral","Nevada",711,1528,2295,2239,"R",36.4895,9715.78,0.23045,4554,382,538,48,62,374,528,2.1889,12.1628
"53041","Lewis","Washington",14433,29322,45112,43755,"R",34.0281,6223.18,7.03098,82149,344,134,45,26,341,132,9.67636,10.1624
"50007","Chittenden","Vermont",72656,20937,96405,93593,"D",-55.2595,1390.43,67.3121,168323,1956,262,191,37,1947,253,14.1521,11.6948
"35055","Taos","New Mexico",12038,4139,16636,16177,"D",-48.8286,5704.12,2.83602,34489,831,711,89,78,825,704,5.88366,3.73577
"48453","Travis","Texas",398981,170787,580285,569768,"D",-40.0503,2575.26,221.247,1290188,1121,1023,115,107,1111,1023,34.9178,16.7902
"35043","Sandoval","New Mexico",41205,36605,79540,77810,"D",-5.91184,9609.36,8.09731,148834,784,744,85,81,781,737,12.9037,6.88842
"31083","Harlan","Nebraska",280,1506,1802,1786,"R",68.645,1433.47,1.24593,3073,1071,554,111,64,1067,550,1.95496,5.01206
"08123","Weld","Colorado",68752,106469,179854,175221,"R",21.5254,10321,16.9771,328981,900,523,95,61,891,517,19.3638,8.35344
"13147","Hart","Georgia",3210,11064,14331,14274,"R",55.0231,601.971,23.7121,25828,1696,798,168,86,1694,792,5.52677,8.35344
"13259","Stewart","Georgia",1177,847,2028,2024,"D",-16.3043,1188.2,1.70342,5314,1635,913,162,96,1628,902,2.08115,13.4695
"13273","Terrell","Georgia",2253,2075,4341,4328,"D",-4.11275,869.696,4.97645,9185,1653,925,164,98,1650,924,3.04328,12.1628
"13163","Jefferson","Georgia",3674,3765,7463,7439,"R",1.22328,1363.77,5.45473,15709,1723,855,170,91,1716,847,3.98984,6.88842
"30067","Park","Montana",5224,6128,11717,11352,"R",7.96335,7258.39,1.56398,17191,714,263,78,37,704,253,4.92872,15.0362
"28015","Carroll","Mississippi",1431,3730,5194,5161,"R",44.5456,1627.52,3.17109,9998,1429,862,143,92,1419,858,3.32327,11.2073
"22093","St. James","Louisiana",5792,5902,11789,11694,"R",0.940653,616.058,18.982,20192,1404,1030,141,107,1397,1023,5.00242,5.01206
"47035","Cumberland","Tennessee",6996,27399,34642,34395,"R",59.3197,1764.58,19.4919,61145,1609,730,160,80,1606,726,8.57918,6.88842
"26129","Ogemaw","Michigan",3578,8879,12620,12457,"R",42.5544,1459.47,8.53527,20770,1591,335,158,44,1584,330,5.16303,3.73577
"38011","Bowman","North Dakota",207,1384,1611,1591,"R",73.9786,3009.07,0.528735,2993,946,265,100,38,946,264,1.84516,16.7902
"22091","St. Helena","Louisiana",2848,2804,5745,5652,"D",-0.778485,1058.08,5.34176,10920,1406,992,141,104,1397,990,3.47776,11.6948
"20039","Decatur","Kansas",215,1217,1452,1432,"R",69.9721,2314.2,0.618789,2764,1033,571,107,65,1023,561,1.75053,15.0362
"05009","Boone","Arkansas",2854,13968,17112,16822,"R",66.0682,1527.38,11.0137,37373,1302,742,132,81,1298,737,5.9998,3.73577
"36077","Otsego","New York",13031,15256,28287,28287,"R",7.8658,2594.49,10.9027,58524,1911,361,187,46,1903,352,7.78022,10.1624
"36001","Albany","New York",92589,54560,147149,147149,"D",-25.8439,1354.27,108.655,314848,1946,353,190,46,1936,352,17.745,15.0362
"23015","Lincoln","Maine",13110,10409,24003,23519,"D",-11.4843,1180.69,19.9197,35237,2075,248,202,36,2068,242,7.09427,3.73577
"51650","Hampton","Virginia",43357,18383,62632,61740,"D",-40.4503,133.283,463.226,137148,1920,629,188,71,1914,627,11.4943,8.35344
"40031","Comanche","Oklahoma",12823,20823,34284,33646,"R",23.777,2769.53,12.1486,121125,1097,817,113,88,1089,814,8.48526,8.35344
"13321","Worth","Georgia",2300,6991,9309,9291,"R",50.4897,1478.08,6.28584,20784,1679,935,166,99,1672,935,4.45892,13.4695
"48085","Collin","Texas",222115,279534,515167,501649,"R",11.4461,2179.12,230.207,1064465,1170,888,120,94,1166,880,32.7641,6.88842
"18091","LaPorte","Indiana",20007,26726,47529,46733,"R",14.3774,1549.56,30.1589,112417,1517,478,151,57,1507,473,10.0002,10.6976
"40147","Washington","Oklahoma",5793,16836,23174,22629,"R",48.8002,1076.2,21.0267,52455,1196,717,122,79,1188,715,6.95874,10.1624
"38023","Divide","North Dakota",253,914,1194,1167,"R",56.641,3266.31,0.357284,2195,957,139,101,26,957,132,1.58028,13.4695
"16075","Payette","Idaho",2064,9458,11760,11522,"R",64.1729,1053.81,10.9336,25386,496,299,59,41,495,297,4.96549,13.4695
"56013","Fremont","Wyoming",5179,11552,17060,16731,"R",38.091,23785.4,0.703415,39234,765,386,83,49,759,385,5.98355,10.6976
"42049","Erie","Pennsylvania",67456,68866,137595,136322,"R",1.03432,2069.15,65.8832,270876,1747,421,172,52,1738,418,17.0797,10.1624
"27121","Pope","Minnesota",2398,4677,7191,7075,"R",32.212,1747.1,4.04957,11308,1211,300,124,41,1210,297,3.891,12.1628
"22025","Catahoula","Louisiana",1060,3258,4348,4318,"R",50.9032,1836.95,2.35063,8906,1356,958,137,101,1353,957,3.03976,12.1628
"37029","Camden","North Carolina",1522,4716,6292,6238,"R",51.2023,622.441,10.0218,10355,1933,659,189,73,1925,649,3.6536,12.1628
"05005","Baxter","Arkansas",4341,16253,20954,20594,"R",57.8421,1434.68,14.3545,41627,1332,741,135,81,1331,737,6.63848,11.2073
"08101","Pueblo","Colorado",39328,43688,85107,83016,"R",5.252,6181.24,13.4303,168162,879,637,93,71,869,627,13.3284,15.0362
"37091","Hertford","North Carolina",6191,3561,9819,9752,"D",-26.9688,914.689,10.6615,21552,1905,665,187,74,1903,660,4.5682,8.35344
"48405","San Augustine","Texas",809,2917,3747,3726,"R",56.5754,1374.4,2.711,7918,1266,971,129,102,1265,968,2.82371,12.1628
"37013","Beaufort","North Carolina",9049,17296,26521,26345,"R",31.3039,2156.78,12.215,44652,1919,705,188,78,1914,704,7.5084,10.6976
"47001","Anderson","Tennessee",11525,24582,36548,36107,"R",36.162,873.36,41.3426,77123,1635,721,162,79,1628,715,8.7901,3.73577
"51011","Appomattox","Virginia",2324,7243,9642,9567,"R",51.4163,865.635,11.052,16119,1828,633,180,71,1826,627,4.52466,8.35344
"47119","Maury","Tennessee",14145,37376,52090,51521,"R",45.0904,1587.88,32.4465,100974,1531,756,153,82,1529,748,10.5,10.1624
"40151","Woods","Oklahoma",614,2955,3638,3569,"R",65.5926,3331.97,1.07114,8624,1088,720,112,79,1078,715,2.76358,10.6976
"31155","Saunders","Nebraska",3558,9854,13565,13412,"R",46.943,1939.13,6.91649,22278,1170,505,120,59,1166,495,5.35729,11.2073
"01091","Marengo","Alabama",4631,4995,9673,9626,"R",3.78143,2530.16,3.80451,19323,1519,919,152,97,1518,913,4.53859,10.6976
"29063","DeKalb","Missouri",870,3885,4814,4755,"R",63.4069,1091.31,4.35714,11029,1250,567,127,65,1243,561,3.18987,3.73577
"51023","Botetourt","Virginia",5915,15796,21893,21711,"R",45.5115,1401.9,15.4869,33596,1791,629,176,70,1782,616,6.81613,19.5549
"26111","Midland","Michigan",20926,28571,50287,49497,"R",15.4454,1342.74,36.8627,83494,1586,365,158,47,1584,363,10.2917,11.6948
"36081","Queens","New York",437282,264628,701910,701910,"D",-24.5977,281.594,2492.63,2405464,1974,441,193,54,1969,440,38.756,10.6976
"36085","Richmond","New York",69345,128151,197496,197496,"R",29.7758,148.983,1325.63,495747,1962,448,192,54,1958,440,20.5578,6.88842
"05075","Lawrence","Arkansas",965,4608,5692,5573,"R",65.3687,1521.69,3.66237,16216,1378,746,139,81,1375,737,3.45337,10.1624
"13241","Rabun","Georgia",2222,8151,10423,10373,"R",57.158,958.65,10.8204,16883,1673,775,166,84,1672,770,4.7114,10.6976
"48203","Harrison","Texas",7369,22658,30226,30027,"R",50.9175,2331.14,12.8808,68839,1257,917,128,97,1254,913,8.01594,6.88842
"36091","Saratoga","New York",66321,63940,130261,130261,"D",-1.82787,2097.81,62.0937,235509,1945,331,190,44,1936,330,16.6957,13.4695
"55093","Pierce","Wisconsin",10171,14417,25320,24588,"R",17.2686,1486.7,16.5386,42212,1312,340,133,44,1309,330,7.2537,12.1628
"26097","Mackinac","Michigan",2675,4476,7238,7151,"R",25.1853,2646.65,2.7019,10834,1554,258,155,37,1551,253,3.91184,6.02375
"18005","Bartholomew","Indiana",12525,22220,35464,34745,"R",27.9033,1053.97,32.9659,82208,1558,581,155,66,1551,572,8.62272,8.99693
"51013","Arlington","Virginia",100446,25223,128362,125669,"D",-59.858,67.333,1866.38,238643,1875,548,184,63,1870,539,16.3988,8.35344
"27079","Le Sueur","Minnesota",5636,11503,17422,17139,"R",34.2319,1162.32,14.7455,28674,1269,355,129,46,1265,352,6.05607,6.88842
"22123","West Carroll","Louisiana",578,3986,4603,4564,"R",74.6713,931.582,4.89919,9751,1371,901,138,95,1364,891,3.12515,11.2073
"55013","Burnett","Wisconsin",3665,7008,10807,10673,"R",31.322,2127.92,5.01569,16526,1313,283,133,39,1309,275,4.77905,6.88842
"48423","Smith","Texas",28041,74862,103815,102903,"R",45.5001,2386.64,43.1163,233479,1222,923,125,97,1221,913,14.8393,15.0362
"47055","Giles","Tennessee",2974,10394,13487,13368,"R",55.5057,1582.3,8.44843,30346,1535,775,153,84,1529,770,5.34849,1.67069
"45089","Williamsburg","South Carolina",8634,5524,14330,14158,"D",-21.9664,2419.48,5.85168,31026,1824,814,179,88,1815,814,5.50426,15.403
"48229","Hudspeth","Texas",275,759,1038,1034,"R",46.8085,11837.6,0.0873489,3202,817,958,88,101,814,957,1.48751,12.1628
"51157","Rappahannock","Virginia",2041,2943,5038,4984,"R",18.0979,689.901,7.22423,7348,1840,565,181,65,1837,561,3.26578,6.88842
"40077","Latimer","Oklahoma",681,3356,4079,4037,"R",66.2621,1870.26,2.15852,9444,1221,806,125,87,1221,803,2.93919,14.2744
"22125","West Feliciana","Louisiana",2004,3923,6008,5927,"R",32.3773,1044.33,5.67542,15310,1379,993,139,104,1375,990,3.56136,6.88842
"37103","Jones","North Carolina",2007,3409,5458,5416,"R",25.8863,1220.84,4.4363,9172,1901,732,186,80,1892,726,3.40438,8.35344
"51127","New Kent","Virginia",5641,10974,16744,16615,"R",32.0975,543.979,30.5435,22945,1893,613,184,68,1870,594,5.96277,52.2207
"37183","Wake","North Carolina",402984,236735,650796,639719,"D",-25.9878,2161.62,295.944,1129410,1846,705,181,78,1837,704,36.9992,13.4695
"28141","Tishomingo","Mississippi",921,8064,9050,8985,"R",79.4992,1098.93,8.17617,18850,1491,805,149,87,1485,803,4.38488,8.35344
"13285","Troup","Georgia",11757,19392,31304,31149,"R",24.5112,1072.29,29.0489,69426,1622,869,161,93,1617,869,8.16432,13.0485
"48103","Crane","Texas",186,1195,1387,1381,"R",73.063,2033.32,0.679185,4675,931,958,98,101,924,957,1.71908,11.2073
"19049","Dallas","Iowa",29402,32374,62633,61776,"R",4.81093,1523.51,40.5485,99678,1261,481,128,57,1254,473,11.4976,6.88842
"37127","Nash","North Carolina",25508,26431,52364,51939,"R",1.77708,1399.74,37.1061,94970,1871,690,184,76,1870,682,10.5425,12.1628
"27007","Beltrami","Minnesota",11493,12898,24807,24391,"R",5.76032,6486.99,3.75998,46228,1230,187,125,31,1221,187,7.22459,15.403
"51015","Augusta","Virginia",11403,32429,44223,43832,"R",47.9695,2504.71,17.4998,77487,1804,596,178,67,1804,583,9.68487,21.9745
"51071","Giles","Virginia",2069,7102,9234,9171,"R",54.8795,925.207,9.91237,16787,1760,646,174,72,1760,638,4.43003,14.2744
"12095","Orange","Florida",340807,258279,607191,599086,"D",-13.7757,2338.84,256.146,1429908,1802,1058,177,110,1793,1056,35.8049,11.6948
