"to_2024","TRUMP20","BIDEN20","JORGENSON2","PURDUE20","OSSOFF20","HAZEL20","LOEFFLER20","COLLINS20","WARNOCK20","REG20","VOTED20"
"DOOLY|UNADILLA",547,532,8,542,514,20,271,236,324,1678,1090
"DOOLY|VIENNA",926,885,17,927,841,35,437,424,536,2849,1833
"DOUGHERTY|1ST MOUNT OLIVE",21,623,4,30,605,6,2,7,435,1855,669
"DOUGHERTY|ALBANY HIGH SCHOOL",929,1288,26,943,1221,52,508,361,847,5022,2253
"DOUGHERTY|ALBANY MIDDLE SCHOOL",63,871,4,74,840,10,38,22,600,2098,945
"DOUGHERTY|ALICE COACHMAN ELEMENTARY",16,494,4,18,484,6,9,6,361,786,520
"DOUGHERTY|ASU EAST CAMPUS-LOVETT HALL",12,392,2,19,378,7,5,3,116,1342,405
"DOUGHERTY|ASU WEST CAMPUS",502,2043,18,525,1983,28,262,204,1379,4659,2578
"DOUGHERTY|BILL MILLER COMMUNITY CENTER",116,984,7,113,960,16,58,34,682,2614,1123
"DOUGHERTY|CHRIST METHODIST CHURCH",914,583,6,924,559,13,490,385,433,1981,1514
"DOUGHERTY|COVENANT CHURCH",655,759,18,659,736,19,377,232,510,2625,1441
"DOUGHERTY|GREENBRIAR CHURCH",1385,1521,18,1400,1468,32,801,553,1117,4140,2937
"DOUGHERTY|INTERNATIONAL STUDIES ELEMENTARY",186,490,2,184,474,7,77,81,378,1149,672
"DOUGHERTY|LAMAR REESE ELEMENTARY",44,637,7,45,621,7,16,12,484,1123,686
"DOUGHERTY|LITMAN CATHEDRAL",32,656,9,49,628,12,17,12,444,1656,691
"DOUGHERTY|MERRY ACRES MIDDLE SCHOOL",816,775,21,819,757,26,448,359,529,2712,1621
"DOUGHERTY|MT ZION CENTER",50,1768,12,69,1715,27,19,12,1240,3961,1838
"DOUGHERTY|PINE BLUFF BAPTIST CHURCH",457,878,8,450,849,22,219,180,621,2334,1353
"DOUGHERTY|PUTNEY 1ST BAPTIST CHURCH",852,905,13,843,886,29,413,380,697,2924,1772
"DOUGHERTY|RADIUM MIDDLE SCHOOL",123,294,5,120,292,5,70,44,222,755,426
"DOUGHERTY|ROBERT H. HARVEY ELEMENTARY SCHOOL",32,1101,8,47,1061,14,14,12,794,2755,1147
"DOUGHERTY|SECOND MT ZION CHURCH",549,450,8,532,450,13,294,219,354,1537,1004
"DOUGHERTY|SHERWOOD ELEMENTARY SCHOOL",712,1191,23,694,1159,44,384,259,807,3593,1905
"DOUGHERTY|SHILOH BAPTIST CHURCH",42,663,7,53,630,14,19,12,446,1718,706
"DOUGHERTY|TURNER ELEMENTARY",198,1476,8,220,1415,30,109,70,942,4804,1683
"DOUGHERTY|WESTOVER HIGH SCHOOL",1626,1905,33,1619,1869,49,903,635,1393,5364,3573
"DOUGHERTY|WESTTOWN ELEMENTARY",103,1805,9,118,1756,13,57,27,1362,3436,1903
"DOUGLAS|ARBOR STATION",579,1336,29,570,1307,55,310,195,889,3191,1952
"DOUGLAS|ATLANTA WEST PENTECOSTAL",252,1883,15,232,1846,50,125,77,1183,4633,2155
"DOUGLAS|BEULAH BAPTIST CHURCH",1131,1197,24,1104,1167,66,669,371,837,3682,2368
"DOUGLAS|BOUNDARY WATERS",386,2500,28,372,2476,56,201,137,1759,4421,2946
"DOUGLAS|CHAPEL HILL",767,2097,31,740,2071,68,409,267,1492,4177,2913
"DOUGLAS|CHAPEL HILL HIGH SCHOOL",1370,3247,45,1346,3196,75,762,491,2188,6726,4671
"DOUGLAS|CHESTNUT LOG",679,2069,38,653,2037,69,353,233,1403,4259,2805
"DOUGLAS|DEER LICK",749,1107,16,739,1066,48,396,281,756,3152,1877
"DOUGLAS|DOG RIVER LIBRARY",2848,1060,48,2821,1024,85,1596,1073,774,5146,3971
"DOUGLAS|DORSETT SHOALS",1342,1116,42,1315,1074,84,744,481,760,4116,2515
"DOUGLAS|ELIZABETH BAPTIST CHURCH",1008,802,29,1000,783,40,559,354,526,2884,1843
"DOUGLAS|EPHESUS BAPTIST CHUR",2284,756,44,2265,744,58,1322,851,561,4048,3093
"DOUGLAS|FACTORY SHOALS",769,2345,31,749,2294,72,419,270,1726,4540,3160
"DOUGLAS|FIRST BAPTIST LITHIA SPRINGS",581,679,32,572,648,54,297,236,468,2133,1303
"DOUGLAS|GOLDEN METHODIST CH",497,2960,35,470,2877,105,220,164,1978,5934,3500
"DOUGLAS|LITHIA SPRINGS HIGH SCHOOL",675,3332,38,647,3272,78,360,220,2349,6428,4068
"DOUGLAS|LUTHERAN CHURCH - GS",1055,2006,38,1057,1937,61,560,418,1440,4363,3109
"DOUGLAS|MIRROR LAKE ELEMENTA",1981,2581,68,1948,2492,122,1093,730,1739,7168,4645
"DOUGLAS|OLD COURTHOUSE",1014,2249,46,1010,2157,107,554,349,1511,6057,3334
"DOUGLAS|PRAYS MILL GYM",2170,1694,48,2134,1655,98,1218,793,1181,5680,3925
"DOUGLAS|ST JULIANS EPISCOPAL",751,749,24,733,731,47,435,255,489,2365,1528
"DOUGLAS|ST THERESA'S CATHOLIC CHURCH",728,1141,20,734,1117,28,418,256,821,2571,1904
"DOUGLAS|STEWART",279,1699,16,264,1662,37,160,68,1144,3368,2005
"DOUGLAS|TURNER",1040,1466,36,1020,1436,53,551,389,952,4073,2558
"DOUGLAS|WINSTON",529,743,16,517,731,27,284,191,530,1999,1300
"EARLY|ARLINGTON",294,369,3,302,354,7,137,140,212,948,668
"EARLY|BLAKELY",833,1452,14,897,1309,40,331,425,545,3703,2308
"EARLY|CEDAR SPRINGS",641,191,1,636,172,12,255,301,68,1172,821
"EARLY|CUBA",535,316,7,541,299,9,219,260,127,1237,883
"EARLY|URQUHART",419,109,3,420,98,9,191,188,53,692,539
"ECHOLS|STATENVILLE",1256,167,18,1232,162,24,558,508,36,2280,1446
"EFFINGHAM|1A",1503,383,20,1447,380,60,837,496,244,2694,1911
"EFFINGHAM|1B",1530,305,24,1480,300,55,888,495,194,2759,1864
"EFFINGHAM|1C",931,240,25,910,249,29,508,311,178,1779,1200
"EFFINGHAM|1D",1230,202,20,1203,196,33,672,432,125,2161,1458
"EFFINGHAM|2A",1335,395,43,1327,375,60,782,424,254,2451,1780
"EFFINGHAM|2B",1301,469,30,1268,461,55,721,413,297,2795,1797
"EFFINGHAM|2C",982,373,20,950,372,40,532,321,226,2029,1381
"EFFINGHAM|2D",1110,393,27,1082,388,47,616,361,240,2186,1537
"EFFINGHAM|3A",825,181,8,804,175,21,464,283,117,1455,1012
"EFFINGHAM|3B",1345,601,26,1342,575,39,740,488,389,2832,1988
"EFFINGHAM|3C",706,230,11,694,226,19,384,245,152,1408,953
"EFFINGHAM|3D",1389,526,26,1358,519,48,729,483,356,2860,1947
"EFFINGHAM|3E",781,153,23,761,161,28,413,269,100,1495,961
"EFFINGHAM|4A",1776,547,51,1753,546,62,913,659,365,3610,2385
"EFFINGHAM|4B",1265,523,22,1224,520,47,683,430,324,2678,1819
"EFFINGHAM|4C",1067,360,22,1039,360,35,572,380,239,2254,1454
"EFFINGHAM|5A",774,226,17,757,225,26,401,286,136,1546,1020
"EFFINGHAM|5B",1507,587,31,1472,582,52,800,538,358,3300,2129
"EFFINGHAM|5C",723,411,15,708,406,27,398,243,260,1838,1151
"EFFINGHAM|5D",1280,615,30,1251,612,46,688,464,389,2906,1937
"ELBERT|CENTERVILLE",604,154,5,604,141,8,128,423,59,1064,766
"ELBERT|ELBERTON",1325,1262,22,1328,1201,45,355,865,582,4120,2625
"ELBERT|ELIAM",469,144,3,476,135,4,112,326,63,771,619
"ELBERT|GAINES",371,55,9,372,54,5,82,254,22,600,439
"ELBERT|GOSHEN",962,248,5,954,232,20,234,657,95,1696,1228
"ELBERT|LONGSTREET",347,122,3,352,109,7,70,249,38,633,477
"ELBERT|MOSS-RUCKERSVILLE",271,83,1,267,78,7,60,187,33,485,358
"ELBERT|PETERSBURG",247,55,0,243,48,2,57,177,18,389,299
"ELBERT|PIKE",757,442,11,742,429,27,184,509,219,1657,1210
"ELBERT|WEBBSBORO",243,77,5,251,73,3,71,160,23,417,327
"ELBERT|WYCHE",630,237,2,636,217,5,173,416,85,1130,871
"EMANUEL|ADRIAN",489,74,3,479,66,15,246,193,44,850,568
"EMANUEL|BLUNDALE",549,29,3,544,30,3,256,240,19,773,581
"EMANUEL|CANOOCHEE",399,101,4,397,96,6,165,196,69,709,510
"EMANUEL|CROSS-GREEN",65,117,3,65,113,2,30,29,90,255,186
"EMANUEL|GARFIELD",294,77,6,294,75,5,148,114,46,517,377
"EMANUEL|NUNEZ",222,52,4,222,48,4,103,98,37,410,280
"EMANUEL|OAK PARK",456,34,3,446,38,5,202,191,27,735,495
"EMANUEL|STILLMORE",270,128,3,252,125,13,135,94,68,652,402
"EMANUEL|SUMMERTOWN",287,86,0,285,78,2,119,143,57,538,373
"EMANUEL|SWAINSBORO",2790,1786,28,2792,1666,72,1309,1169,1005,7476,4645
"EMANUEL|TWIN CITY",730,400,9,737,385,8,348,309,230,1729,1145
"EVANS|VETERAN'S COMM CTR",2888,1324,35,2876,1251,64,1503,1099,791,6450,4264
"FANNIN|COLWELL",711,150,4,708,147,9,220,453,100,1135,873
"FANNIN|FAIRPLAY",726,169,13,715,168,13,232,447,116,1297,913
"FANNIN|FLINTHILL",1824,299,14,1776,288,50,569,1125,167,3278,2139
"FANNIN|HEMPTOWN",791,181,12,778,170,20,243,494,132,1377,983
"FANNIN|HOTHOUSE",783,169,5,767,156,16,259,484,95,1328,957
"FANNIN|MINERAL BLUFF",1170,212,11,1148,206,24,390,695,161,1867,1397
"FANNIN|MOBILE",711,124,4,697,119,21,247,423,64,1193,850
"FANNIN|MORGANTON",1265,267,10,1254,252,27,395,794,199,2120,1544
"FANNIN|NOONTOOTLA",524,138,1,519,128,7,162,352,96,870,669
"FANNIN|SKENIAH",211,59,0,206,51,11,90,119,32,342,272
"FANNIN|SUGAR CREEK",1448,332,16,1446,303,31,470,902,222,2507,1811
"FANNIN|TOCCOA",2007,472,20,1960,428,70,601,1255,311,3677,2505
"FAYETTE|ABERDEEN",885,488,19,910,442,32,481,355,319,1892,1407
"FAYETTE|ANTIOCH",870,596,25,866,571,39,514,296,423,2026,1508
"FAYETTE|BANKS",566,643,12,556,619,29,306,211,425,1686,1225
"FAYETTE|BLACKROCK",597,1487,13,591,1448,34,327,221,1074,2779,2083
"FAYETTE|BRAELINN",1115,388,21,1147,332,34,642,439,252,1967,1537
"FAYETTE|BROOKS",1793,343,19,1789,314,33,1063,606,213,2632,2124
"FAYETTE|CAMP CREEK",1007,482,23,1009,452,38,566,381,322,1967,1525
"FAYETTE|DOGWOOD",1535,980,31,1570,930,54,901,559,692,3206,2572
"FAYETTE|EUROPE",323,2211,26,316,2178,42,166,105,1757,3368,2550
"FAYETTE|FAYETTEVILLE EAST",568,915,26,579,875,45,314,221,580,2257,1508
"FAYETTE|FAYETTEVILLE WEST",732,984,24,706,965,44,383,268,685,2463,1748
"FAYETTE|FIELDING RIDGE",1667,1098,46,1717,1026,65,976,613,726,3671,2833
"FAYETTE|FLAT CREEK",882,623,34,896,585,47,484,340,388,2244,1552
"FAYETTE|FLINT",479,830,22,466,821,28,262,177,583,1805,1336
"FAYETTE|HARPS CROSSING",803,478,15,821,440,23,469,309,339,1684,1300
"FAYETTE|HOPEFUL",628,1071,22,610,1054,41,360,218,816,2357,1719
"FAYETTE|JEFF DAVIS",662,1296,15,655,1254,42,353,236,850,3025,1988
"FAYETTE|KEDRON",2013,1731,65,2026,1646,100,1117,712,1117,5163,3811
"FAYETTE|KENWOOD",155,624,11,158,617,10,101,43,480,1040,793
"FAYETTE|MCINTOSH",1604,997,28,1681,885,46,940,621,644,3483,2642
"FAYETTE|MORNING CREEK",922,1418,25,927,1398,38,541,315,1027,3170,2392
"FAYETTE|MURPHY",1190,1293,36,1216,1231,46,679,443,929,3362,2537
"FAYETTE|OAK GROVE",639,411,17,652,375,27,368,229,261,1418,1073
"FAYETTE|OAK RIDGE",643,1039,13,648,1017,25,371,238,735,2291,1714
"FAYETTE|RAREOVER",1542,835,48,1573,752,89,854,590,573,3209,2426
"FAYETTE|RISING STAR",2322,1068,47,2377,978,76,1403,824,663,4039,3082
"FAYETTE|SANDY CREEK",1338,2252,40,1330,2191,75,733,485,1624,5015,3667
"FAYETTE|SHAKERAG EAST",775,471,20,783,452,26,430,283,280,1770,1248
"FAYETTE|SHAKERAG WEST",637,419,21,662,365,37,374,244,282,1299,1016
"FAYETTE|SPRING HILL",1083,1452,24,1093,1399,42,628,396,1025,3419,2561
"FAYETTE|STARRSMILL",1883,652,34,1899,602,51,1132,678,432,3702,2952
"FAYETTE|WHITEWATER",1909,1002,40,1969,921,52,1110,732,660,3744,2965
"FAYETTE|WILLOW POND",1167,1189,34,1175,1135,54,687,394,834,3242,2388
"FAYETTE|WILLOWBEND",984,560,27,989,519,43,579,368,348,2126,1590
"FAYETTE|WINDGATE",493,278,33,499,265,38,268,191,179,1037,820
"FAYETTE|WOOLSEY",1584,476,20,1584,439,47,899,589,315,2644,2082
"FLOYD|ALTO PARK",2603,1357,51,2602,1262,106,1385,1036,878,5892,4010
"FLOYD|CAVE SPRING",883,242,15,862,233,31,410,370,176,1646,1138
"FLOYD|CHULIO",674,131,7,661,128,18,404,222,101,1110,818
"FLOYD|COOSA (NORTH CAROLINA)",977,216,8,940,207,40,507,361,152,1911,1197
"FLOYD|EAST ROME",2569,1666,74,2579,1587,111,1382,977,1142,6807,4345
"FLOYD|ETOWAH",2656,712,33,2610,711,59,1389,1027,548,4536,3409
"FLOYD|EVERETT SPRINGS",280,55,2,274,53,6,148,107,46,432,334
"FLOYD|FLOYD SPRINGS",1154,150,18,1149,146,26,621,435,123,1709,1319
"FLOYD|FOSTER'S MILL",631,83,10,615,84,20,351,235,60,991,711
"FLOYD|GARDEN LAKES",1720,1048,33,1687,1006,79,887,662,623,4447,2727
"FLOYD|GLENWOOD",2373,995,54,2346,948,102,1258,871,671,5368,3420
"FLOYD|HOWELL",971,120,6,954,117,14,547,340,77,1517,1106
"FLOYD|LINDALE",2087,589,38,2033,582,75,1120,737,399,4107,2729
"FLOYD|NEW ARMUCHEE",1275,231,12,1266,214,29,680,492,180,1981,1489
"FLOYD|NORTH ROME",1801,1266,35,1782,1224,79,970,718,909,4813,3130
"FLOYD|SHANNON",2138,397,26,2088,381,67,1060,862,262,3637,2544
"FLOYD|SOUTH FLOYD",1980,334,20,1927,337,47,1058,732,227,3330,2337
"FLOYD|SOUTH ROME",794,1076,26,800,1007,62,416,305,734,3243,1936
"FLOYD|TOWN ROME",1556,1340,50,1576,1254,85,825,607,844,4783,2893
"FORSYTH|01 BIG CREEK",3934,2989,97,3974,2831,152,2140,1498,1675,9096,7054
"FORSYTH|02 BRANDYWINE",1417,1836,59,1428,1762,83,784,501,1014,4760,3326
"FORSYTH|04 CHESTATEE",1722,391,40,1715,367,61,770,850,251,2967,2163
"FORSYTH|05 COAL MOUNTAIN",2797,942,69,2794,875,113,1327,1290,527,5100,3826
"FORSYTH|06 CROSSROADS",3621,1016,84,3584,953,151,1612,1793,590,6621,4744
"FORSYTH|07 CUMMING",4381,1810,112,4329,1690,213,2252,1781,1024,9108,6334
"FORSYTH|08 MASHBURN",3452,1449,95,3502,1315,131,1844,1438,905,6487,5028
"FORSYTH|10 MIDWAY",5012,2565,113,5102,2344,198,2865,1841,1487,9779,7725
"FORSYTH|15 HEARDSVILLE",3505,1094,66,3482,1023,130,1715,1546,640,6150,4695
"FORSYTH|16 OTWELL",4105,1485,100,4103,1367,173,1973,1854,848,7727,5708
"FORSYTH|19 OLD ATLANTA",1800,1162,29,1850,1064,60,1006,677,666,3854,3010
"FORSYTH|21 SOUTH FORSYTH",1634,849,27,1670,775,41,916,630,474,3208,2527
"FORSYTH|25 WINDERMERE",2485,1747,48,2534,1633,81,1353,938,847,5472,4304
"FORSYTH|34 FOWLER",3478,2218,79,3501,2072,141,1920,1315,1274,7701,5801
"FORSYTH|35 JOHNS CREEK",2906,2601,66,2979,2421,113,1578,1117,1388,7216,5617
"FORSYTH|36 NICHOLS",3307,2380,97,3409,2189,153,1860,1220,1301,7258,5810
"FORSYTH|38 DAVES CREEK",4670,3061,92,4755,2854,147,2567,1779,1607,10034,7868
"FORSYTH|39 MATHIS",1892,1213,35,1936,1117,56,1050,729,663,4033,3163
"FORSYTH|40 WEST FORSYTH",3012,1326,66,2998,1238,131,1627,1171,784,5743,4423
"FORSYTH|41 GRASSLAND",1380,1019,35,1374,979,60,754,515,564,3214,2447
"FORSYTH|42 KEITH BRIDGE",2484,569,57,2474,535,89,1115,1222,365,4289,3126
"FORSYTH|43 LAKELAND",2257,1273,50,2279,1172,91,1224,885,742,4792,3594
"FORSYTH|44 LANIER",1661,502,40,1645,467,71,830,717,301,3049,2213
"FORSYTH|45 MOUNTAINSIDE",3805,1678,87,3798,1556,169,2026,1514,990,7309,5588
"FORSYTH|46 SAWMILL BRANCH",2365,1164,54,2412,1060,93,1362,861,673,4493,3598
"FORSYTH|47 RIVERCLUB",1175,494,32,1192,449,45,629,489,309,2208,1713
"FORSYTH|49 CHEATAM CREEK",1006,473,23,1002,441,45,555,379,280,1953,1507
"FORSYTH|50 BROWNS BRIDGE",4590,1340,110,4555,1250,186,2227,2056,806,8320,6067
"FORSYTH|51 MATT",5263,1557,118,5270,1429,209,2499,2462,900,9055,6980
"FRANKLIN|CANON",805,110,10,780,112,18,193,543,40,1296,920
"FRANKLIN|CARNESVILLE",1570,193,13,1564,183,18,355,1098,79,2455,1779
"FRANKLIN|LAVONIA",1199,382,15,1211,336,34,243,858,141,2502,1604
"FRANKLIN|NORTHEAST FRANKLIN",1750,325,14,1731,295,29,481,1157,109,3096,2094
"FRANKLIN|ROYSTON",1130,282,19,1120,259,32,300,751,113,2154,1428
"FRANKLIN|SOUTHWEST FRANKLIN",1564,173,21,1546,162,32,441,1016,80,2517,1785
"FRANKLIN|WEST FRANKLIN",1047,127,11,1038,117,24,244,733,51,1849,1206
"FULTON|01A",247,2579,25,271,2524,55,150,84,2034,3911,2827
"FULTON|01B",301,2984,42,329,2903,73,183,92,2539,4557,3332
"FULTON|01C",49,715,13,43,697,26,16,13,485,1959,792
"FULTON|01D",34,435,3,40,422,6,16,17,327,787,475
"FULTON|01E",287,2435,37,317,2369,44,176,114,1993,3947,2770
"FULTON|01F",34,481,6,23,478,18,7,8,347,1649,529
"FULTON|01G",87,1159,17,84,1136,31,53,28,866,2401,1279
"FULTON|01H",16,406,4,18,388,15,6,3,262,928,432
"FULTON|01I",0,0,0,0,0,0,0,0,0,0,0
"FULTON|01J",72,1287,18,83,1238,42,30,23,869,2937,1383
"FULTON|01P",28,603,7,23,593,11,8,5,445,1479,650
"FULTON|01R",37,468,12,33,459,19,5,9,355,1591,524
"FULTON|01S",56,930,10,54,915,19,26,14,659,2170,993
"FULTON|01T",67,808,11,76,794,19,41,25,593,1873,903
"FULTON|02A",666,2975,54,792,2810,66,483,238,2046,5299,3652
"FULTON|02A1",88,354,8,101,333,17,56,27,222,830,504
"FULTON|02B",168,1242,21,164,1218,43,88,53,867,4254,1426
"FULTON|02C",138,1175,11,135,1138,37,85,53,775,2243,1291
"FULTON|02D",478,3201,46,553,3054,79,312,165,2286,5967,3715
"FULTON|02E",144,1469,16,175,1427,20,110,45,1249,2160,1623
"FULTON|02F1",280,2092,37,331,2001,55,160,120,1531,3567,2438
"FULTON|02F2",65,432,7,72,421,9,38,22,308,933,510
"FULTON|02G",350,2531,44,409,2434,66,239,132,1920,4260,2936
"FULTON|02J",163,1412,33,199,1379,37,120,70,1066,2491,1622
"FULTON|02K",135,924,14,145,887,32,69,60,699,1631,1081
"FULTON|02L1",288,1481,26,321,1424,34,188,96,1031,2605,1723
"FULTON|02L1A",115,724,8,129,704,11,68,46,487,1685,1029
"FULTON|02L1B",380,1959,34,425,1884,46,248,127,1365,3448,2280
"FULTON|02L2",222,1314,10,269,1242,21,148,74,798,2374,1527
"FULTON|02S",43,449,9,41,442,11,29,10,321,833,504
"FULTON|02W",104,542,7,101,536,16,59,37,353,1025,656
"FULTON|03A",41,777,7,38,755,17,14,9,610,2318,820
"FULTON|03B",16,215,3,17,197,17,3,5,157,822,242
"FULTON|03C",27,728,11,27,704,24,14,5,570,1921,788
"FULTON|03D",29,431,1,29,409,18,10,10,304,1274,447
"FULTON|03E",71,1026,15,54,1009,30,23,18,724,2972,1093
"FULTON|03F",241,1246,8,253,1202,36,139,75,790,2527,1495
"FULTON|03G",14,272,3,11,267,11,3,3,174,1051,291
"FULTON|03H",33,390,2,18,387,15,10,3,307,1139,437
"FULTON|03I",89,559,16,99,545,14,55,29,325,1721,634
"FULTON|03L",16,206,2,12,204,6,5,3,154,768,233
"FULTON|03M",86,446,10,99,426,19,57,33,321,996,561
"FULTON|03N",48,870,15,48,848,28,21,12,530,2912,928
"FULTON|03P1A",313,2118,40,328,2064,60,169,103,1247,4861,2477
"FULTON|03P1B",0,0,0,0,0,0,0,0,0,0,0
"FULTON|03P2",0,7,0,0,7,0,0,0,6,23,7
"FULTON|03S",20,406,0,13,401,10,7,4,300,916,432
"FULTON|03T",44,781,11,44,755,29,22,10,519,1838,848
"FULTON|04A",20,587,9,22,579,14,6,4,442,1610,633
"FULTON|04B",33,758,7,34,736,17,18,9,500,3038,788
"FULTON|04C",1,51,0,0,52,0,0,0,36,155,53
"FULTON|04D",33,804,12,43,775,22,19,6,611,1775,870
"FULTON|04F",114,1145,16,119,1113,29,59,29,788,2927,1285
"FULTON|04G",19,392,4,10,385,15,5,3,297,1064,421
"FULTON|04I",71,770,9,71,746,22,31,30,483,4749,914
"FULTON|04J",9,183,4,10,174,7,3,1,94,1715,191
"FULTON|04K",65,1239,12,44,1220,28,22,13,915,2739,1316
"FULTON|04L",60,929,6,49,902,30,24,12,699,2083,992
"FULTON|04M",15,327,3,13,315,15,5,5,231,1011,349
"FULTON|04S",48,1198,14,56,1160,26,22,11,905,2586,1272
"FULTON|04T",40,643,7,23,645,18,12,7,472,1328,699
"FULTON|04V",69,1288,14,50,1266,44,17,20,852,3663,1395
"FULTON|04W",2,225,1,3,221,3,0,0,94,3477,221
"FULTON|04X1",61,1035,5,54,1015,26,22,10,820,2342,1116
"FULTON|04X2",30,381,10,23,382,14,10,7,284,883,427
"FULTON|05A1",208,1973,31,228,1938,50,128,69,1502,3161,2215
"FULTON|05A2",215,2170,26,245,2108,46,128,71,1658,3524,2424
"FULTON|05B",68,1054,8,67,1021,20,27,19,740,2258,1133
"FULTON|05C",5,38,1,5,40,0,2,2,27,139,46
"FULTON|05D",6,85,2,4,88,1,1,0,39,555,94
"FULTON|05F",13,130,0,12,124,5,6,2,65,270,144
"FULTON|05J",48,422,12,50,420,10,30,12,314,725,470
"FULTON|05K",119,1098,22,113,1073,45,53,40,673,2970,1245
"FULTON|06B",224,1231,15,272,1168,21,136,86,911,2084,1462
"FULTON|06D",737,3613,49,882,3430,67,530,255,2673,5403,3697
"FULTON|06D1",298,1173,17,360,1110,21,222,106,920,2707,2152
"FULTON|06D2",268,1164,21,326,1099,25,188,106,886,2081,1499
"FULTON|06E",269,1337,22,329,1248,39,197,102,950,2540,1632
"FULTON|06F",297,1674,33,371,1575,49,213,106,1281,2984,1965
"FULTON|06G",65,355,9,81,333,11,47,22,280,635,436
"FULTON|06I",329,2141,44,355,2086,63,191,109,1307,4466,2543
"FULTON|06J",329,1894,30,423,1765,50,248,133,1495,2973,2265
"FULTON|06L1",162,630,10,215,580,9,124,70,493,1051,809
"FULTON|06L2",160,417,9,193,382,9,109,63,324,770,586
"FULTON|06N",351,808,21,443,722,22,276,128,539,1921,1199
"FULTON|06Q",22,324,2,23,315,7,12,8,179,637,344
"FULTON|06R",196,820,10,237,763,20,143,74,628,1621,1038
"FULTON|06R1",65,272,3,79,253,7,48,25,209,538,345
"FULTON|07A",1165,1918,38,1278,1762,57,723,446,1217,4734,3143
"FULTON|07A1",865,1423,28,948,1308,42,536,331,904,3513,2333
"FULTON|07B",1282,1158,29,1500,945,37,937,470,807,3069,2512
"FULTON|07C",1263,1941,26,1386,1767,37,808,480,1291,4798,3239
"FULTON|07D",776,1296,24,849,1204,30,496,272,765,3396,2108
"FULTON|07D1",439,732,14,480,680,17,280,154,432,1918,1191
"FULTON|07E",503,1175,22,553,1095,36,311,190,839,2376,1706
"FULTON|07F",327,556,11,374,499,16,233,117,351,1250,900
"FULTON|07F1",730,1240,24,837,1111,35,521,262,783,2781,2009
"FULTON|07H",621,1025,12,698,921,29,443,203,756,2174,1682
"FULTON|07J",707,1537,28,832,1402,43,487,262,1054,3276,2299
"FULTON|07M",444,1021,20,461,970,29,273,144,623,2552,1476
"FULTON|07N",231,1089,15,223,1054,33,99,90,660,2340,1352
"FULTON|08A",1070,1305,26,1176,1183,40,716,390,842,3297,2412
"FULTON|08B",1296,1442,48,1517,1206,50,962,434,898,3696,2805
"FULTON|08C",180,132,1,207,104,3,141,54,82,408,317
"FULTON|08C1",511,374,4,588,296,9,400,154,235,1160,902
"FULTON|08D",517,363,9,578,296,13,389,174,241,1112,877
"FULTON|08E",1081,1088,21,1251,906,22,778,404,770,2681,2179
"FULTON|08F1",956,891,21,1183,664,22,827,288,573,2258,1895
"FULTON|08G",737,1265,31,807,1164,45,453,286,817,3302,2061
"FULTON|08H",971,1099,12,1176,901,24,758,342,763,2686,2114
"FULTON|08J",954,1628,47,1206,1388,47,738,347,1019,3526,2666
"FULTON|08K",247,569,19,309,508,22,170,94,398,1147,831
"FULTON|08L",914,2310,71,1064,2132,78,619,315,1578,4899,3312
"FULTON|08M",942,839,21,1087,688,20,686,336,523,2403,1814
"FULTON|08N1",318,338,15,403,262,6,262,114,229,849,669
"FULTON|08N2",450,753,11,511,664,22,260,193,499,1693,1228
"FULTON|08P",106,540,10,121,511,20,71,34,327,1159,660
"FULTON|08P1",80,406,7,91,384,15,53,25,246,871,496
"FULTON|09A",463,1633,49,520,1569,54,311,158,1095,3179,2171
"FULTON|09B",9,208,2,7,204,4,4,0,145,549,229
"FULTON|09C",66,1577,21,60,1551,39,23,21,1237,3382,1682
"FULTON|09D",48,949,9,41,933,26,13,13,722,2351,1026
"FULTON|09E",93,1146,16,97,1115,28,45,28,787,2568,1273
"FULTON|09F",1029,1917,41,1164,1750,53,622,412,1293,4190,3037
"FULTON|09G",113,469,11,135,441,15,78,41,297,906,597
"FULTON|09H",75,625,14,88,603,24,47,26,394,1285,733
"FULTON|09I",35,567,7,34,552,19,17,8,435,1463,622
"FULTON|09K",85,1562,26,77,1520,60,39,22,1045,4032,1577
"FULTON|09K1",33,472,4,25,465,17,13,4,339,1600,634
"FULTON|09L",30,372,5,31,362,9,15,9,256,836,413
"FULTON|09M",279,1591,34,348,1515,59,193,112,1105,2703,1943
"FULTON|09N",427,1767,41,510,1662,56,297,155,1117,3405,2249
"FULTON|10A",77,1788,15,55,1776,37,27,11,1378,3370,1912
"FULTON|10B",82,2205,16,61,2174,38,25,14,1816,3474,2321
"FULTON|10B1",15,416,3,12,410,7,5,3,343,653,438
"FULTON|10C",52,1161,11,34,1124,34,20,4,846,2705,1270
"FULTON|10D",11,191,2,8,186,5,2,2,139,456,194
"FULTON|10D1",63,1100,12,49,1072,31,14,9,804,2628,1119
"FULTON|10D2",47,826,9,37,805,23,11,7,604,1975,841
"FULTON|10E",31,567,2,29,555,11,9,9,440,1097,614
"FULTON|10F",31,638,8,24,633,8,14,5,505,1233,677
"FULTON|10G",38,843,6,33,831,18,15,9,697,1351,895
"FULTON|10H1",8,269,4,7,266,5,1,2,221,456,274
"FULTON|10H2",50,1083,6,39,1033,39,17,7,817,2691,1168
"FULTON|10I",10,264,0,11,256,2,3,7,223,340,268
