"to_2024","TRUMP20","BIDEN20","PURDUE20","OSSOFF20","WARNOCK20","REG20","VOTED20"
"FULTON|02J",163,1412,199,1379,1066,2491,1622
"FULTON|02K",135,924,145,887,699,1631,1081
"FULTON|02L1",168,865,188,832,602,1522,1006
"FULTON|02L1A",115,724,129,704,487,1685,1029
"FULTON|02L1B",500,2575,558,2476,1794,4531,2997
"FULTON|02L2",222,1314,269,1242,798,2374,1527
"FULTON|02S",43,450,41,443,322,835,505
"FULTON|02W",104,544,101,538,354,1028,658
"FULTON|03A",41,777,38,755,610,2318,820
"FULTON|03B",16,213,17,195,155,814,240
"FULTON|03C",27,728,27,704,570,1922,788
"FULTON|03D",29,433,29,411,305,1280,449
"FULTON|03E",71,1024,54,1007,723,2966,1091
"FULTON|03F",242,1253,254,1208,794,2541,1503
"FULTON|03G",14,272,11,267,174,1051,291
"FULTON|03H",33,388,18,385,306,1134,435
"FULTON|03I",89,559,99,545,325,1721,634
"FULTON|03L",16,206,12,204,154,772,233
"FULTON|03M",88,455,101,435,328,1016,572
"FULTON|03N",48,870,48,848,530,2912,928
"FULTON|03P1A",313,2118,328,2064,1247,4861,2477
"FULTON|03P1B",0,0,0,0,0,0,0
"FULTON|03P2",0,7,0,7,6,23,7
"FULTON|03S",20,408,13,402,301,919,434
"FULTON|03T",44,781,44,755,519,1838,848
"FULTON|04A",20,580,22,572,437,1594,625
"FULTON|04B",33,758,34,736,500,3038,788
"FULTON|04C",1,51,0,52,36,155,53
"FULTON|04D",33,812,43,783,617,1793,879
"FULTON|04F",114,1145,119,1113,788,2928,1285
"FULTON|04G",19,388,10,381,294,1055,417
"FULTON|04I",71,769,71,745,483,4747,913
"FULTON|04J",9,183,10,174,94,1715,191
"FULTON|04K",67,1273,45,1254,940,2815,1353
"FULTON|04L",60,929,49,902,699,2083,992
"FULTON|04M",15,328,13,316,232,1015,350
"FULTON|04S",48,1198,56,1160,905,2586,1272
"FULTON|04T",40,643,23,645,472,1328,699
"FULTON|04V",69,1288,50,1266,852,3663,1395
"FULTON|04W",2,225,3,221,94,3477,221
"FULTON|04X1",61,1035,54,1015,820,2342,1116
"FULTON|04X2",30,380,23,381,283,880,426
"FULTON|05A1",208,1973,228,1938,1502,3161,2215
"FULTON|05A2",217,2185,247,2123,1670,3549,2441
"FULTON|05B",68,1055,67,1022,741,2260,1134
"FULTON|05C",5,38,5,40,27,139,46
"FULTON|05D",6,85,4,88,39,555,94
"FULTON|05F",13,130,12,124,65,270,144
"FULTON|05J",48,422,50,420,314,725,470
"FULTON|05K",119,1097,113,1072,672,2968,1244
"FULTON|06B",224,1231,272,1168,911,2084,1462
"FULTON|06D",627,3075,750,2919,2275,4597,3146
"FULTON|06D1",299,1178,362,1115,924,2719,2162
"FULTON|06D2",378,1702,458,1610,1284,2886,2050
"FULTON|06E",269,1337,329,1248,950,2540,1632
"FULTON|06F",297,1672,370,1574,1280,2981,1963
"FULTON|06G",65,355,81,333,280,634,436
"FULTON|06I",329,2142,355,2087,1308,4468,2544
"FULTON|06J",329,1894,423,1765,1495,2974,2265
"FULTON|06L1",162,628,215,578,492,1047,807
"FULTON|06L2",159,410,192,375,320,756,578
"FULTON|06N",351,808,443,722,539,1921,1199
"FULTON|06Q",22,324,23,315,179,637,344
"FULTON|06R",253,1058,306,985,811,2093,1340
"FULTON|06R1",8,34,10,32,26,67,43
"FULTON|07A",626,1030,686,946,654,2541,1687
"FULTON|07A1",1404,2311,1540,2124,1467,5706,3789
"FULTON|07B",1280,1154,1497,941,804,3058,2505
"FULTON|07C",1266,1945,1389,1771,1294,4809,3246
"FULTON|07D",647,1079,708,1003,637,2829,1757
"FULTON|07D1",564,941,618,874,555,2466,1531
"FULTON|07E",510,1192,561,1110,851,2410,1730
"FULTON|07F",160,272,184,244,172,610,440
"FULTON|07F1",894,1518,1025,1360,958,3405,2460
"FULTON|07H",621,1025,698,921,756,2174,1682
"FULTON|07J",707,1537,832,1402,1054,3276,2299
"FULTON|07M",452,1039,470,987,634,2600,1503
"FULTON|07N",228,1081,220,1047,655,2321,1341
"FULTON|08A",1070,1306,1176,1184,842,3298,2413
"FULTON|08B",1298,1444,1520,1208,899,3702,2810
"FULTON|08C",125,91,143,72,57,283,220
"FULTON|08C1",566,415,652,328,260,1285,999
"FULTON|08D",517,363,578,296,241,1112,877
"FULTON|08E",1079,1085,1249,903,768,2674,2174
"FULTON|08F1",956,891,1183,664,573,2258,1895
"FULTON|08G",737,1265,807,1164,817,3302,2061
"FULTON|08H",971,1099,1176,901,763,2686,2114
"FULTON|08J",955,1630,1207,1389,1020,3530,2669
"FULTON|08K",247,570,309,508,398,1148,832
"FULTON|08L",914,2310,1064,2132,1578,4899,3312
"FULTON|08M",942,839,1087,688,523,2403,1814
"FULTON|08N1",318,338,403,262,229,849,669
"FULTON|08N2",452,756,513,667,501,1700,1233
"FULTON|08P",96,487,109,461,294,1044,594
"FULTON|08P1",90,459,103,434,278,985,561
"FULTON|09A",595,2098,668,2015,1407,4083,2789
"FULTON|09B",7,175,6,172,120,473,194
"FULTON|09C",67,1601,61,1574,1256,3433,1707
"FULTON|09D",48,949,41,933,722,2351,1026
"FULTON|09E",102,1251,106,1218,859,2802,1390
"FULTON|09F",1029,1917,1164,1750,1293,4190,3037
"FULTON|09G",86,357,103,335,225,687,454
"FULTON|09H",75,624,87,602,394,1284,732
"FULTON|09I",35,563,34,548,433,1455,618
"FULTON|09K",87,1598,79,1555,1069,4125,1613
"FULTON|09K1",32,453,24,447,327,1554,616
"FULTON|09L",21,263,22,256,181,589,292
"FULTON|09M",279,1591,348,1515,1105,2703,1943
"FULTON|09N",452,1871,540,1760,1183,3606,2381
"FULTON|10A",72,1724,52,1712,1333,3217,1842
"FULTON|10B",72,1944,54,1918,1602,3057,2047
"FULTON|10B1",25,662,18,653,546,1039,697
"FULTON|10C",52,1153,34,1116,839,2689,1261
"FULTON|10D",35,613,27,597,448,1464,623
"FULTON|10D1",53,931,41,908,681,2226,948
"FULTON|10D2",33,573,25,558,419,1369,583
"FULTON|10E",31,569,29,557,441,1100,616
"FULTON|10F",31,638,24,633,505,1233,677
"FULTON|10G",38,844,33,832,697,1352,896
"FULTON|10H1",8,269,7,266,221,456,274
"FULTON|10H2",50,1083,39,1033,817,2691,1168
"FULTON|10I",10,264,11,256,223,340,268
"FULTON|10J",24,479,22,463,358,1265,518
"FULTON|10K",47,972,45,950,783,1639,1031
"FULTON|10M",70,1531,54,1513,1196,2958,1639
"FULTON|10P",31,720,28,699,542,1638,770
"FULTON|10R",22,385,14,375,277,940,418
"FULTON|11B",74,2451,72,2396,1900,4340,2422
"FULTON|11B1",13,211,8,211,167,485,286
"FULTON|11B2",3,106,3,103,82,187,104
"FULTON|11B3",11,181,7,181,143,416,246
"FULTON|11C",5,144,4,140,112,258,149
"FULTON|11C2",41,1615,36,1596,1297,2485,1664
"FULTON|11C3",11,417,9,412,335,640,429
"FULTON|11E1",37,688,41,670,520,1381,719
"FULTON|11E2",24,581,18,569,445,1024,611
"FULTON|11E3",64,1988,59,1964,1370,3751,2073
"FULTON|11G",51,957,54,901,717,2654,1005
"FULTON|11H",26,372,20,361,305,765,402
"FULTON|11J",36,1068,43,1013,805,2141,1105
"FULTON|11K",53,1158,46,1141,932,2078,1230
"FULTON|11M",31,1037,21,1036,793,1413,925
"FULTON|11M1",39,733,36,729,499,2253,944
"FULTON|11N",70,1440,59,1414,1161,2474,1539
"FULTON|11P",39,1088,32,1060,782,2153,1142
"FULTON|11R",37,809,29,794,540,2321,877
"FULTON|12A",102,1522,98,1491,1137,2937,1623
"FULTON|12A1",97,1512,97,1476,1141,2912,1631
"FULTON|12D",30,586,33,564,404,1473,637
"FULTON|12E1",64,671,58,637,466,1969,760
"FULTON|12F",29,496,27,486,330,1257,541
"FULTON|12G",25,431,26,414,331,911,463
"FULTON|12H1",32,346,21,344,227,1229,384
"FULTON|12H2",43,1389,47,1348,1025,3067,1464
"FULTON|12I",22,491,21,466,355,1110,489
"FULTON|12J",78,1327,58,1308,911,3233,1425
"FULTON|12K",105,1512,93,1476,1049,3766,1665
"FULTON|12L",18,268,14,258,192,802,290
"FULTON|12M",69,1312,48,1288,969,3064,1389
"FULTON|12N",18,402,17,397,255,1163,428
"FULTON|12S",40,996,31,977,716,2198,1052
"FULTON|AP01A",1849,2177,1987,2021,1269,5485,4092
"FULTON|AP01B",400,486,411,460,287,1391,915
"FULTON|AP01C",879,978,960,887,602,2530,1896
"FULTON|AP01D",278,392,286,376,253,1136,694
"FULTON|AP021",1266,1291,1313,1196,813,3561,2616
"FULTON|AP022",579,744,588,698,464,1958,1356
"FULTON|AP023",199,256,202,240,160,674,466
"FULTON|AP02B",203,280,212,260,181,703,481
"FULTON|AP03",101,325,94,316,168,844,433
"FULTON|AP04A",764,658,813,603,457,1841,1463
"FULTON|AP04B",205,193,216,174,102,490,403
"FULTON|AP05",1843,1919,1966,1755,1168,4988,3818
"FULTON|AP06",888,694,948,619,436,2036,1608
"FULTON|AP07A",1370,1464,1398,1367,921,4129,2869
"FULTON|AP07B",370,376,392,345,237,955,759
"FULTON|AP07C",385,392,408,359,247,997,792
"FULTON|AP09A",1508,1933,1573,1795,1163,4711,3472
"FULTON|AP09B",252,461,268,440,275,987,759
"FULTON|AP10",476,343,501,297,211,1034,800
"FULTON|AP12A",185,320,188,304,184,809,494
"FULTON|AP12B",197,398,191,379,224,1001,596
"FULTON|AP12C",955,792,996,719,491,2504,1773
"FULTON|AP14",74,90,79,84,56,217,167
"FULTON|AP14A",1102,1347,1158,1255,842,3203,2476
"FULTON|BOWDEN SENIOR CENTER",24,257,20,253,189,578,286
"FULTON|CH01",106,171,102,167,131,478,283
"FULTON|CH01A",2,1,2,1,1,5,4
"FULTON|CH01B",0,0,0,0,0,0,0
"FULTON|CH02",144,108,141,109,87,351,254
"FULTON|CH02A",41,19,40,19,13,82,61
"FULTON|CH03",268,112,260,110,84,515,384
"FULTON|CH04A",195,210,207,193,145,522,406
"FULTON|CH05",208,158,212,148,113,479,368
"FULTON|CH05A",11,12,12,11,8,29,23
"FULTON|CP011",143,610,148,596,450,1397,770
"FULTON|CP012",143,786,155,752,580,1503,954
"FULTON|CP01B",64,188,71,174,140,441,261
"FULTON|CP02",80,586,75,580,421,1246,683
"FULTON|CP04B",3,16,2,15,13,39,19
"FULTON|CP051",2,40,1,40,31,79,43
"FULTON|CP052",0,0,0,0,0,0,0
"FULTON|CP05B",5,72,5,71,49,158,73
"FULTON|CP05C",41,881,32,877,681,1725,940
"FULTON|CP06A",14,214,15,216,123,754,232
"FULTON|CP06B",0,0,0,0,0,0,0
"FULTON|CP07A",0,0,0,0,0,0,0
"FULTON|CP07B",1,3,2,2,1,8,3
"FULTON|CP07C",1,71,2,69,36,336,78
"FULTON|CP07D",0,4,0,3,2,13,4
"FULTON|CP07E",1,41,1,39,25,133,43
"FULTON|CP07F",14,282,14,270,180,1093,306
"FULTON|CP081",7,106,8,98,66,399,113
"FULTON|CP083",0,36,3,34,21,254,36
"FULTON|CP084",11,176,10,174,132,317,183
"FULTON|CP08A",6,177,10,166,95,796,190
"FULTON|EP01A",163,1421,145,1405,1032,3010,1598
"FULTON|EP01B",79,857,68,843,630,1930,953
"FULTON|EP01C",44,477,38,469,351,1074,530
"FULTON|EP02A",70,1042,65,1002,736,2490,1095
"FULTON|EP02B",154,982,161,963,751,1760,1158
"FULTON|EP02C",48,261,43,257,203,551,326
"FULTON|EP02D",12,233,10,234,170,441,249
"FULTON|EP02E",52,697,50,678,485,1745,780
"FULTON|EP03A",129,1939,123,1906,1444,3656,2101
"FULTON|EP03B",61,1023,63,1008,818,1590,1112
"FULTON|EP03C",51,744,49,731,553,1412,808
"FULTON|EP03D",2,29,2,29,24,45,32
"FULTON|EP04A",104,2550,102,2513,1669,5255,2205
"FULTON|EP04B",57,1490,38,1484,1045,2692,1565
"FULTON|EP04C",2,60,2,59,49,184,126
"FULTON|EP04D",14,381,15,373,307,1162,791
"FULTON|FA01A",300,2222,273,2184,1578,4162,2537
"FULTON|FA01B",346,3101,339,3026,2126,6076,3783
"FULTON|FA01C",34,474,30,471,328,832,525
"FULTON|FA01D",16,157,14,156,86,332,200
"FULTON|FC02",10,32,7,31,24,430,45
"FULTON|HP01",556,1622,543,1570,1152,3956,2231
"FULTON|JC01",1197,2238,1265,2116,1357,4292,3213
"FULTON|JC01A",376,664,364,657,364,1806,1315
"FULTON|JC02",897,1306,908,1242,757,3169,2224
"FULTON|JC03A",198,283,212,267,169,621,483
"FULTON|JC03B",445,777,459,734,439,1719,1251
"FULTON|JC04A",1070,1522,1163,1394,896,3354,2613
"FULTON|JC04B",80,149,86,138,79,353,235
"FULTON|JC04C",361,596,383,549,372,1323,985
"FULTON|JC05",700,1054,746,976,622,2483,1789
"FULTON|JC06",967,1094,1019,1010,662,3037,2103
"FULTON|JC07",1407,2149,1468,2022,1343,4933,3614
"FULTON|JC08",1013,1267,1052,1185,783,3075,2326
"FULTON|JC09",947,1426,972,1358,883,3424,2413
"FULTON|JC10",725,1246,718,1194,763,2817,1976
"FULTON|JC11",1360,1310,1422,1204,785,3681,2708
"FULTON|JC12",1328,907,1391,826,569,2930,2255
"FULTON|JC13A",1067,768,1139,676,480,2391,1850
"FULTON|JC13B",156,76,167,63,39,291,229
"FULTON|JC14",1040,1042,1117,946,630,2771,2116
"FULTON|JC15",266,430,256,421,264,993,709
"FULTON|JC16",976,1108,995,1050,721,2852,2133
"FULTON|JC18",1151,1146,1237,1048,763,2962,2343
"FULTON|JC19",452,595,472,563,388,1454,1062
"FULTON|JC19A",910,1199,949,1133,781,2928,2138
"FULTON|ML01A",1236,1078,1334,956,622,2919,2332
"FULTON|ML01B",280,167,286,156,108,603,459
"FULTON|ML01C",66,39,67,36,25,141,108
"FULTON|ML02A",1397,679,1469,599,426,2699,2128
"FULTON|ML02B",960,568,1022,492,327,1966,1578
"FULTON|ML03",1902,1114,2005,986,695,3893,3053
"FULTON|ML03A",146,64,155,52,42,316,227
"FULTON|ML04",1576,1075,1633,1001,690,3471,2678
"FULTON|ML05",1794,1869,1852,1747,1114,5119,3714
"FULTON|ML06A",450,947,455,904,555,2406,1405
"FULTON|ML06B",774,1431,783,1387,868,3340,2252
"FULTON|ML07A",411,235,425,216,150,875,663
"FULTON|ML07B",841,476,860,442,287,1736,1337
"FULTON|MP01",180,189,182,179,141,503,374
"FULTON|PA01",410,1390,404,1363,956,3131,1822
"FULTON|RW01",2276,1928,2375,1743,1359,5234,4138
"FULTON|RW02",1523,1737,1663,1565,1165,4254,3358
"FULTON|RW03",174,263,180,248,170,693,448
"FULTON|RW03A",62,94,65,89,61,249,161
"FULTON|RW03B",488,739,505,694,476,1944,1257
"FULTON|RW03C",622,941,643,885,607,2478,1602
"FULTON|RW04",650,883,697,809,626,1961,1563
"FULTON|RW05",356,706,357,674,408,1787,1069
"FULTON|RW05A",259,514,260,492,297,1302,780
"FULTON|RW06",934,1335,1000,1257,891,3251,2315
"FULTON|RW07A",145,754,141,726,432,1910,921
"FULTON|RW07B",74,203,72,200,111,472,269
"FULTON|RW08",1008,823,1095,709,539,2590,1869
"FULTON|RW09",2229,1641,2354,1478,1146,4634,3707
"FULTON|RW09A",802,491,839,440,305,2000,1562
"FULTON|RW10",1141,961,1232,842,629,2724,2146
"FULTON|RW10A",458,386,495,338,253,1094,862
"FULTON|RW11A",900,1154,952,1060,767,3014,2089
"FULTON|RW11B",0,0,0,0,0,0,0
"FULTON|RW12",1849,1723,1987,1553,1172,4086,3219
"FULTON|RW12A",818,724,872,657,441,2598,2004
"FULTON|RW13",1329,1583,1447,1445,1021,4011,2988
"FULTON|RW16",856,804,918,732,565,2201,1686
"FULTON|RW17",765,1351,774,1298,897,3316,2165
"FULTON|RW19",950,801,1017,713,534,2228,1784
"FULTON|RW20",1045,1119,1108,1039,787,2852,2193
"FULTON|RW21",54,45,57,42,30,135,101
"FULTON|RW21A",1366,1141,1433,1052,755,3395,2550
"FULTON|RW22A",1100,2040,1138,1934,1223,5167,3209
"FULTON|SC01A",0,3,0,3,2,3,2
"FULTON|SC01B",48,1510,46,1498,1124,2067,1563
"FULTON|SC01C",60,1599,57,1582,1300,2291,1689
"FULTON|SC01D",1,47,1,46,35,64,49
"FULTON|SC02",16,505,15,503,424,711,528
"FULTON|SC02A",17,526,15,523,442,741,550
"FULTON|SC04",213,519,215,505,370,1113,736
"FULTON|SC05A",16,457,11,452,329,737,473
"FULTON|SC05B",32,845,31,833,607,1294,893
"FULTON|SC05C",53,1385,50,1366,995,2121,1464
"FULTON|SC05D",33,749,25,744,516,1171,791
"FULTON|SC05E",65,350,63,348,265,619,421
"FULTON|SC05G",47,1080,37,1073,745,1690,1141
"FULTON|SC05H",8,212,8,209,153,325,224
"FULTON|SC05J",10,52,10,52,39,93,63
"FULTON|SC07A",366,3035,342,2992,2252,4654,3174
"FULTON|SC07C",1,11,2,10,7,42,13
"FULTON|SC07D",14,302,13,298,206,596,386
"FULTON|SC07E",30,656,28,648,447,1294,839
"FULTON|SC07F",2,49,2,49,34,97,63
"FULTON|SC08B",93,1821,80,1789,1281,3128,1929
"FULTON|SC08C",0,71,2,68,54,91,66
"FULTON|SC08D",11,345,8,350,252,619,358
"FULTON|SC08E",17,413,7,420,269,741,454
"FULTON|SC08F",14,420,11,415,293,809,443
"FULTON|SC08G",0,3,0,3,2,14,3
"FULTON|SC08I",5,104,5,102,73,178,110
"FULTON|SC08J",2,40,2,39,28,71,42
"FULTON|SC08K",25,500,22,492,352,857,530
"FULTON|SC09A",46,943,42,915,661,1938,1009
"FULTON|SC09B",46,1202,38,1187,884,1959,1266
"FULTON|SC09C",54,998,42,990,694,1894,1068
"FULTON|SC10",49,768,37,757,551,2008,833
"FULTON|SC11A",44,960,32,950,695,1695,1013
"FULTON|SC11B",51,959,42,952,705,1725,1022
"FULTON|SC13",81,1345,77,1311,964,2113,1443
"FULTON|SC13A",33,546,31,532,392,858,586
"FULTON|SC13B",0,7,0,7,5,11,8
"FULTON|SC14A",32,471,21,473,342,1085,514
"FULTON|SC15",176,3049,154,3010,2203,4671,3028
"FULTON|SC15A",30,1170,27,1154,836,1933,1394
"FULTON|SC15B",10,376,9,371,268,620,447
"FULTON|SC16A",61,2031,51,2015,1578,2996,2112
"FULTON|SC16B",47,1569,40,1558,1219,2316,1633
"FULTON|SC17A",1,43,2,39,33,64,41
"FULTON|SC17B",1,4,1,4,1,11,1
"FULTON|SC17C",26,428,25,424,320,772,445
"FULTON|SC17D",8,128,7,126,95,230,133
"FULTON|SC18A",13,380,15,363,287,599,389
"FULTON|SC18B",24,654,23,645,498,924,687
"FULTON|SC18C",56,1176,47,1167,926,1658,1242
"FULTON|SC18D",16,331,13,328,260,467,349
"FULTON|SC19A",7,134,8,133,98,215,143
"FULTON|SC19B",31,655,28,645,489,1383,708
"FULTON|SC19C",6,123,5,121,92,260,133
"FULTON|SC20",51,1828,49,1821,1401,2448,1880
"FULTON|SC20A",4,136,4,136,104,183,140
"FULTON|SC211",62,1212,58,1196,801,1872,1285
"FULTON|SC212",173,2494,147,2486,1662,4324,2700
"FULTON|SC23A",90,2085,73,2054,1448,3972,2204
"FULTON|SC23B",22,334,22,315,232,573,355
"FULTON|SC23C",63,1356,45,1347,919,2454,1438
"FULTON|SC23D",5,111,4,111,76,202,118
"FULTON|SC27",62,1342,46,1326,1030,2413,1435
"FULTON|SC29A",46,1104,44,1078,783,2010,1164
"FULTON|SC29C",28,672,27,656,477,1224,709
"FULTON|SC30A",7,118,5,116,96,167,117
"FULTON|SC30B",18,481,17,465,369,961,501
"FULTON|SC31",3,47,4,45,30,40,30
"FULTON|SC32",4,13,3,13,10,176,18
"FULTON|SC33",1,16,1,16,15,18,9
"FULTON|SS01",1448,1284,1572,1136,883,3585,2786
"FULTON|SS01A",590,523,641,463,360,1461,1135
"FULTON|SS02A",331,564,367,519,393,1289,926
"FULTON|SS02B",231,684,236,658,434,1398,940
"FULTON|SS03",198,310,219,286,204,693,519
"FULTON|SS03A",275,431,304,399,284,965,724
"FULTON|SS04",858,1724,882,1639,1110,3859,2607
"FULTON|SS04A",37,75,38,71,48,168,114
"FULTON|SS05",692,864,771,789,626,1918,1596
"FULTON|SS06",392,487,436,437,332,1076,865
"FULTON|SS06A",233,289,258,259,196,637,513
"FULTON|SS07A",471,527,521,463,337,1307,1010
"FULTON|SS07B",195,370,208,345,240,824,575
"FULTON|SS07C",230,299,249,270,194,857,535
"FULTON|SS08A",381,911,385,892,536,2010,1317
"FULTON|SS08B",252,308,264,279,205,731,561
"FULTON|SS08C",87,199,87,196,108,435,292
"FULTON|SS08D",285,660,307,624,403,1569,964
"FULTON|SS08E",65,146,64,144,80,321,216
"FULTON|SS08F",25,57,27,54,35,136,84
"FULTON|SS09A",1273,1300,1421,1130,926,3331,2629
"FULTON|SS09B",1399,1545,1551,1366,1087,3735,2992
"FULTON|SS11A",936,1785,1009,1691,1116,4335,2788
"FULTON|SS11B",235,655,238,638,410,1511,908
"FULTON|SS11D",145,172,158,157,116,416,323
"FULTON|SS12",942,1302,1066,1146,869,3057,2268
"FULTON|SS13A",653,855,708,784,551,2229,1533
"FULTON|SS13B",368,541,394,509,339,1361,930
"FULTON|SS14",665,500,755,404,337,1459,1180
"FULTON|SS15A",61,327,60,318,197,765,393
"FULTON|SS15B",344,756,351,726,449,1875,1129
"FULTON|SS15C",177,946,174,919,568,2214,1138
"FULTON|SS16",833,905,946,779,618,2197,1789
"FULTON|SS17",1253,1471,1333,1353,926,3933,2777
"FULTON|SS18A",149,179,163,161,126,418,335
"FULTON|SS18B",99,100,101,92,80,254,201
"FULTON|SS18C",98,118,107,106,83,274,219
"FULTON|SS19A",494,1530,504,1470,891,3614,2098
"FULTON|SS19B",443,1222,473,1161,714,2516,1600
"FULTON|SS20",449,1059,471,1020,640,2562,1542
"FULTON|SS22",691,1082,704,1022,682,3030,1811
"FULTON|SS26",382,1791,370,1720,1013,4221,2249
"FULTON|SS29A",83,150,90,139,97,352,234
"FULTON|SS29B",0,0,0,0,0,0,0
"FULTON|SS29C",646,1166,700,1082,754,2737,1820
"FULTON|SS31",504,777,534,728,544,1764,1313
"FULTON|UC01A",119,1843,91,1808,1182,4336,1990
"FULTON|UC01B",13,216,9,215,134,457,220
"FULTON|UC01D",0,0,0,0,0,7,0
"FULTON|UC01E",19,374,15,373,267,520,401
"FULTON|UC02B",4,12,3,12,6,26,16
"FULTON|UC02C",5,66,4,65,44,160,86
"FULTON|UC02D",114,1431,99,1410,947,3541,1882
"FULTON|UC02E",76,1538,61,1508,1076,2449,1496
"FULTON|UC02F",33,657,26,644,459,1036,632
"FULTON|UC02G",75,1501,60,1471,1050,2369,1444
"FULTON|UC031",265,1223,253,1187,848,2880,1494
"FULTON|UC032",37,230,39,223,137,404,272
"FULTON|UC035",0,0,0,0,0,0,0
"GILMER|BOARDTOWN",937,221,935,198,155,1458,1164
"GILMER|CARTECAY",1055,170,1042,153,122,1681,1231
"GILMER|CHERRY LOG",556,171,559,156,115,986,738
"GILMER|EAST ELLIJAY",1013,227,1025,193,116,1749,1244
"GILMER|ELLIJAY NORTH",1050,215,1026,194,118,1900,1271
"GILMER|ELLIJAY NORTHEAST",1102,270,1093,249,172,1949,1412
"GILMER|ELLIJAY SOUTH",1763,504,1724,475,322,3369,2295
"GILMER|LEACHES",1748,392,1702,373,277,3111,2167
"GILMER|MOUNTAINTOWN",715,136,701,136,89,1198,870
"GILMER|ROY ROAD",917,205,897,189,141,1539,1140
"GILMER|TAILS CREEK",1036,164,1000,157,108,1898,1216
"GILMER|TOWN CREEK",726,119,703,117,80,1316,857
"GILMER|YUKON",811,138,799,125,82,1336,957
"GLASCOCK|EDGEHILL",109,11,107,11,6,138,120
"GLASCOCK|GIBSON",442,58,425,50,29,706,507
"GLASCOCK|MILL",554,38,542,42,25,798,598
"GLASCOCK|MITCHELL",298,48,292,47,24,463,348
"GLYNN|ARCO",518,554,506,522,212,2149,1081
"GLYNN|BAL",1270,667,1246,646,266,3529,1961
"GLYNN|BLY",1197,274,1169,255,92,2147,1498
"GLYNN|BRK",1130,432,1104,412,196,2363,1583
"GLYNN|COG",2219,716,2190,688,312,4612,3066
"GLYNN|CPM",551,854,541,816,344,2451,1414
"GLYNN|CSSI",3241,1474,3331,1326,739,6135,4793
"GLYNN|CST",1784,1602,1760,1531,717,5713,3468
"GLYNN|HCP",639,1160,627,1110,557,3509,1861
"GLYNN|HLD",2633,1217,2562,1174,478,6369,3805
"GLYNN|JI",343,277,343,262,179,826,632
"GLYNN|MAR",2083,868,2069,821,381,4394,3001
"GLYNN|NGLY",1817,843,1810,791,380,4239,2728
"GLYNN|NSSI",2912,1312,2982,1176,690,5379,4265
"GLYNN|SSSI",2263,1067,2297,987,597,4444,3416
"GLYNN|THE",825,1015,824,959,442,3561,1866
"GLYNN|UPP",191,1547,200,1463,690,3932,1783
"GORDON|CALHOUN CITY",4576,1765,4507,1674,1011,10444,6459
"GORDON|FAIRMOUNT",1215,148,1174,141,109,2039,1387
"GORDON|GORDON COUNTY",2822,684,2758,656,384,5754,3544
"GORDON|LILY POND",1066,202,1041,193,137,1898,1291
"GORDON|OAKMAN",790,116,761,107,77,1467,912
"GORDON|OOSTANAULA",403,93,393,87,63,680,499
"GORDON|PINE CHAPEL",644,84,632,80,58,1096,735
"GORDON|PLAINVILLE",1118,197,1101,193,119,2082,1335
"GORDON|RED BUD",1703,332,1674,320,201,3017,2066
"GORDON|RESACA",931,150,909,146,86,1752,1104
"GORDON|SONORAVILLE",3246,497,3186,479,311,5476,3781
"GORDON|SUGAR VALLEY",891,116,876,106,62,1486,1016
"GRADY|BLOWING CAVE",513,104,500,110,37,933,613
"GRADY|CAIRO 4TH DISTR",298,1269,321,1214,516,2595,1580
"GRADY|CAIRO 5TH DISTR",984,739,990,693,275,2672,1740
"GRADY|DUNCANVILLE",242,119,239,113,62,490,365
"GRADY|HIGDON",418,201,414,197,70,878,624
"GRADY|LIMESINK",196,46,196,41,23,326,245
"GRADY|MIDWAY",765,231,754,223,98,1456,1006
"GRADY|PINE PARK",464,212,452,205,67,1029,677
"GRADY|RAGAN",261,103,257,102,43,487,368
"GRADY|SPENCE",473,62,465,62,22,786,538
"GRADY|SPRING HILL",374,54,368,54,26,567,443
"GRADY|WHIGHAM",640,195,620,188,61,1257,830
"GRADY|WOODLAND",1406,284,1393,263,106,2362,1709
"GREENE|GREENSBORO",1287,1501,1312,1437,922,4187,2809
"GREENE|OLD SALEM",4689,1421,4847,1207,923,7295,6216
"GREENE|SILOAM",338,368,336,352,235,1054,715
"GREENE|UNION POINT",614,673,609,649,411,1976,1309
"GREENE|WHITE PLAINS",140,125,143,118,81,365,268
"GWINNETT|BAYCREEK A",1062,1041,1100,991,689,2857,2150
"GWINNETT|BAYCREEK B",1179,2998,1145,2945,1854,6250,4250
"GWINNETT|BAYCREEK C",1710,3086,1708,3029,1918,6751,4919
"GWINNETT|BAYCREEK D",1481,1922,1483,1857,1235,4815,3472
"GWINNETT|BAYCREEK E",839,1425,819,1379,869,3446,2302
"GWINNETT|BAYCREEK F",1003,2353,994,2302,1449,4877,3424
"GWINNETT|BAYCREEK G",1332,3216,1326,3127,2091,6581,4630
"GWINNETT|BAYCREEK H",2229,3025,2213,2946,1920,7170,5339
"GWINNETT|BAYCREEK I",1408,2639,1390,2575,1463,6211,4116
"GWINNETT|BAYCREEK J",960,2274,932,2232,1489,4806,3276
"GWINNETT|BAYCREEK K",1166,1697,1150,1645,1084,4055,2910
"GWINNETT|BERKSHIRE A",529,1033,524,1004,590,2695,1596
"GWINNETT|BERKSHIRE B",1008,2589,967,2557,1408,6005,3661
