"year","st","district","party","candidates","total_votes","leader","leader_votes","leader_share","second","second_share","runoff","runoff_winner","leader_won_runoff","top_two_state"
2018,"CA","31","D",2,49445,"Aguilar, Pete",41337,83.6,"Ahmed, Kaisar",16.4,FALSE,NA,NA,TRUE
2018,"CA","33","D",2,114016,"Lieu, Ted W.",100581,88.22,"Rodgers, Emory P.",11.78,FALSE,NA,NA,TRUE
2018,"CA","35","D",2,41891,"Torres, Norma J.",32474,77.52,"Baca, Joe",22.48,FALSE,NA,NA,TRUE
2018,"CA","36","R",5,53567,"Pelzer, Kimberlin Brown",27648,51.61,"Ball, Dan",17.38,FALSE,NA,NA,TRUE
2018,"CA","39","D",6,63548,"Cisneros, Gil",27469,43.23,"Thorburn, Andy",20.44,FALSE,NA,NA,TRUE
2018,"CA","39","R",7,75439,"Kim, Young",30019,39.79,"Liberatore, Phil",26.85,FALSE,NA,NA,TRUE
2018,"CA","4","D",4,87459,"Morse, Jessica",42942,49.1,"Bateson, Regina",30.07,FALSE,NA,NA,TRUE
2018,"CA","4","R",2,124112,"McClintock, Tom",109679,88.37,"White, Mitchell",11.63,FALSE,NA,NA,TRUE
2018,"CA","42","D",2,39777,"Peacock, Julia C.",30237,76.02,"Quintero, Norman",23.98,FALSE,NA,NA,TRUE
2018,"CA","43","R",3,22351,"Navarro, Omar",12522,56.02,"DeMartini, Frank T.",27.54,FALSE,NA,NA,TRUE
2018,"CA","44","D",2,49710,"Barragán, Nanette Diaz",39453,79.37,"Brown, Aja L.",20.63,FALSE,NA,NA,TRUE
2018,"CA","44","R",2,10514,"Saavedra, Jazmina",6153,58.52,"Dash, Stacey",41.48,FALSE,NA,NA,TRUE
2018,"CA","45","D",4,77376,"Porter, Katie",34078,44.04,"Min, Dave",38.74,FALSE,NA,NA,TRUE
2018,"CA","47","R",2,45809,"Briscoe, John",25122,54.84,"Clifford, David Michael",45.16,FALSE,NA,NA,TRUE
2018,"CA","48","D",8,80061,"Rouda, Harley",30099,37.6,"Keirstead, Hans",37.44,FALSE,NA,NA,TRUE
2018,"CA","48","R",6,92309,"Rohrabacher, Dana",52737,57.13,"Baugh, Scott",29.81,FALSE,NA,NA,TRUE
2018,"CA","49","D",4,92577,"Levin, Mike",31850,34.4,"Jacobs, Sara",31.09,FALSE,NA,NA,TRUE
2018,"CA","49","R",8,87133,"Harkey, Diane L.",46468,53.33,"Gaspar, Kristin",17.75,FALSE,NA,NA,TRUE
2018,"CA","50","D",3,53350,"Campa-Najjar, Ammar",25799,48.36,"Butner, Josh",35.51,FALSE,NA,NA,TRUE
2018,"CA","50","R",3,91593,"Hunter, Duncan",69563,75.95,"Wells, Bill",20.69,FALSE,NA,NA,TRUE
2018,"CA","51","R",3,24261,"Hidalgo, Juan M., Jr.",11979,49.38,"Renison, John R., Jr.",45.22,FALSE,NA,NA,TRUE
2018,"CA","52","R",6,68502,"Qudrat, Omar",25530,37.27,"Veltmeyer, James",27.79,FALSE,NA,NA,TRUE
2018,"CA","53","R",4,48754,"Murtaugh, Morgan",20827,42.72,"Mendoza, Matt",40.43,FALSE,NA,NA,TRUE
2018,"CA","6","D",2,113575,"Matsui, Doris",99789,87.86,"Jefferson, Jrmar",12.14,FALSE,NA,NA,TRUE
2018,"CA","7","R",2,74066,"Grant, Andrew",51221,69.16,"Barash, Yona",30.84,FALSE,NA,NA,TRUE
2018,"CA","8","D",3,39714,"Doyle, Marjorie ""Marge""",23675,59.61,"Ramirez, Rita",27.67,FALSE,NA,NA,TRUE
2018,"CA","8","R",2,69415,"Cook, Paul",44482,64.08,"Donnelly, Tim",35.92,FALSE,NA,NA,TRUE
2018,"CO","1","D",2,133500,"DeGette, Diana",91102,68.24,"Rao, Sairo",31.76,FALSE,NA,NA,FALSE
2018,"CO","2","D",2,116873,"Neguse, Joe",76829,65.74,"Williams, Mark",34.26,FALSE,NA,NA,FALSE
2018,"CO","3","D",3,69931,"Bush, Diane Mitsch",44809,64.08,"Hanlon, Karl",27.7,FALSE,NA,NA,FALSE
2018,"CO","4","D",2,57389,"McCormick, Karen",37120,64.68,"Kohne, Chase",35.32,FALSE,NA,NA,FALSE
2018,"CO","5","R",5,105404,"Lamborn, Doug",54974,52.16,"Glenn, Darryl",20.38,FALSE,NA,NA,FALSE
2018,"CO","6","D",2,75608,"Crow, Jason",49851,65.93,"Tillemann, Levi",34.07,FALSE,NA,NA,FALSE
2018,"CT","5","D",2,39657,"Hayes, Jahana",24693,62.27,"Glassman, Mary Messina",37.73,FALSE,NA,NA,FALSE
2018,"CT","5","R",3,32098,"Santos, Manny",16816,52.39,"Corby-O'Neill, Ruby",26.23,FALSE,NA,NA,FALSE
2018,"DC","AL","D",2,79020,"Norton, Eleanor Holmes",60842,77,"Ford, Kim R.",23,FALSE,NA,NA,FALSE
2018,"DE","AL","R",2,36932,"Walker, Scott",19573,53,"Murphy, Lee",47,FALSE,NA,NA,FALSE
2018,"FL","1","D",2,37072,"Zimmerman, Jennifer M.",22422,60.48,"Ehr, Phil",39.52,FALSE,NA,NA,FALSE
2018,"FL","1","R",3,100628,"Gaetz, Matt",65203,64.8,"Dosev, Cris",30.24,FALSE,NA,NA,FALSE
2018,"FL","10","D",2,98135,"Demings, Val",73601,75,"Darius, Wade",25,FALSE,NA,NA,FALSE
2018,"FL","12","D",3,48683,"Hunter, Chris",31771,65.26,"Perenich, Stephen M.",19.12,FALSE,NA,NA,FALSE
2018,"FL","13","R",2,54587,"Buck, George",30567,56,"Sostack, Brad",44,FALSE,NA,NA,FALSE
2018,"FL","15","D",3,45919,"Carlson, Kristen",24498,53.35,"Learned, Andrew P.",31.6,FALSE,NA,NA,FALSE
2018,"FL","15","R",5,60958,"Spano, Ross",26904,44.14,"Combee, Neil",33.78,FALSE,NA,NA,FALSE
2018,"FL","16","D",2,63641,"Shapiro, David",34807,54.69,"Schneider, Jan",45.31,FALSE,NA,NA,FALSE
2018,"FL","17","D",2,43400,"Freeman, April",33410,76.98,"Pollard, Bill",23.02,FALSE,NA,NA,FALSE
2018,"FL","17","R",3,78534,"Steube, Greg",48983,62.37,"Akins, Bill",19.28,FALSE,NA,NA,FALSE
2018,"FL","18","D",2,58092,"Baer, Lauren",35028,60.3,"Keith, Pam",39.7,FALSE,NA,NA,FALSE
2018,"FL","18","R",3,71511,"Mast, Brian",55527,77.65,"Freeman, Mark",11.32,FALSE,NA,NA,FALSE
2018,"FL","19","D",2,35922,"Holden, David",24405,67.94,"Truax, Todd James",32.06,FALSE,NA,NA,FALSE
2018,"FL","2","D",2,57878,"Rackleff, Bob",29395,50.79,"Peters, Brandon",49.21,FALSE,NA,NA,FALSE
2018,"FL","20","D",2,71325,"Hastings, Alcee L.",52628,73.79,"Cherfilus-McCormick, Sheila",26.21,FALSE,NA,NA,FALSE
2018,"FL","22","D",2,62677,"Deutch, Ted",54236,86.53,"Fandl, Jeff",13.47,FALSE,NA,NA,FALSE
2018,"FL","22","R",3,34919,"Kimaz, Nicolas",14245,40.79,"Manjarres, Javier ""Javi""",34.15,FALSE,NA,NA,FALSE
2018,"FL","23","R",3,26080,"Kaufman, Joseph ""Joe""",11659,44.7,"Reyes, Carlos J.",33.72,FALSE,NA,NA,FALSE
2018,"FL","24","D",2,79126,"Wilson, Frederica S.",66202,83.67,"De La Fuente, Ricardo",16.33,FALSE,NA,NA,FALSE
2018,"FL","26","D",2,33100,"Mucarsel-Powell, Debbie",21002,63.45,"Grimes, Demetries Andrew",36.55,FALSE,NA,NA,FALSE
2018,"FL","26","R",2,35137,"Curbelo, Carlos",29508,83.98,"Faas, Souraya",16.02,FALSE,NA,NA,FALSE
2018,"FL","27","D",5,44367,"Shalala, Donna",14158,31.91,"Richardson, David",27.48,FALSE,NA,NA,FALSE
2018,"FL","27","R",9,39064,"Salazar, Maria Elvira",15817,40.49,"Barreiro, Bruno A.",25.67,FALSE,NA,NA,FALSE
2018,"FL","3","D",3,53201,"Hayes Hinson, Yvonne",31655,59.5,"Wells, Tom",33.2,FALSE,NA,NA,FALSE
2018,"FL","3","R",2,71916,"Yoho, Ted",54848,76.27,"Sapp, Judson",23.73,FALSE,NA,NA,FALSE
2018,"FL","5","D",2,89574,"Lawson, Al",53990,60.27,"Brown, Alvin",39.73,FALSE,NA,NA,FALSE
2018,"FL","6","D",3,57895,"Soderberg, Nancy",32174,55.57,"Upchurch, John",22.61,FALSE,NA,NA,FALSE
2018,"FL","6","R",3,77583,"Waltz, Michael",32916,42.43,"Ward, John",30.41,FALSE,NA,NA,FALSE
2018,"FL","7","D",2,56906,"Murphy, Stephanie",49060,86.21,"Richardson, Chardo",13.79,FALSE,NA,NA,FALSE
2018,"FL","7","R",3,56832,"Miller, Mike",30629,53.89,"Sturgill, Scott",30.36,FALSE,NA,NA,FALSE
2018,"FL","9","D",2,55114,"Soto, Darren",36586,66.38,"Grayson, Alan",33.62,FALSE,NA,NA,FALSE
2018,"GA","1","D",2,30414,"Ring, Lisa M.",20543,67.54,"Seidman, Barbara A.",32.46,FALSE,NA,NA,FALSE
2018,"GA","10","D",3,33902,"Johnson-Green, Tabitha A.",17020,50.2,"Montgomery, Chalis",26.46,FALSE,NA,NA,FALSE
2018,"GA","10","R",3,54450,"Hice, Jody",42960,78.9,"Griffin, Bradley",10.74,FALSE,NA,NA,FALSE
2018,"GA","12","D",3,32141,"Johnson, Francys",16991,52.86,"Ingham, Robert",31.15,FALSE,NA,NA,FALSE
2018,"GA","12","R",2,49714,"Allen, Rick W.",37776,75.99,"Yu, Eugene",24.01,FALSE,NA,NA,FALSE
2018,"GA","13","R",2,18790,"Callahan, David",17475,93,"Akinkugbe, Femi",7,FALSE,NA,NA,FALSE
2018,"GA","3","D",2,22740,"Enderlin, Chuck",13614,59.87,"Oliver, Rusty",40.13,FALSE,NA,NA,FALSE
2018,"GA","3","R",2,58329,"Ferguson, Drew",43381,74.37,"Singleton, Philip",25.63,FALSE,NA,NA,FALSE
2018,"GA","4","D",2,69026,"Johnson, Henry C. ""Hank,"" Jr.",55060,79.77,"Parks, Juan",20.23,FALSE,NA,NA,FALSE
2018,"GA","6","D",4,41742,"McBath, Lucy",15138,36.27,"Abel, Kevin",30.54,TRUE,"McBath, Lucy",TRUE,FALSE
2018,"GA","7","D",6,31752,"Bourdeaux, Carolyn",8662,27.28,"Kim, David",25.98,TRUE,"Bourdeaux, Carolyn",TRUE,FALSE
2018,"GA","7","R",2,42333,"Woodall, Rob",30450,71.93,"Hazel, Shane",28.07,FALSE,NA,NA,FALSE
2018,"GA","9","D",2,13179,"McCall, Josh",6949,52.73,"Cooper, Dave",47.27,FALSE,NA,NA,FALSE
2018,"GU","AL","D",2,24214,"San Nicolas, Michael F.Q.",12514,51.68,"Bordallo, Madeleine Z.",48.32,FALSE,NA,NA,FALSE
2018,"HI","1","D",7,118705,"Case, Ed",47491,40.01,"Chin, Doug S.",25.52,FALSE,NA,NA,FALSE
2018,"HI","1","R",2,12906,"Cavasso, Cam",10564,81.85,"Vinole, Raymond Rene",18.15,FALSE,NA,NA,FALSE
2018,"HI","2","D",3,113304,"Gabbard, Tulsi",94665,83.55,"Alu Campagna, Sherry",12.31,FALSE,NA,NA,FALSE
2018,"IA","1","D",4,44479,"Finkenauer, Abby",29745,66.87,"Heckroth, Thomas",19.15,FALSE,NA,NA,FALSE
2018,"IA","3","D",3,56790,"Axne, Cindy",32910,57.95,"Mauro, Eddie J.",26.42,FALSE,NA,NA,FALSE
2018,"IA","4","D",3,28715,"Scholten, J.D.",14733,51.31,"Jacobsen, Leann",31.96,FALSE,NA,NA,FALSE
2018,"IA","4","R",2,37490,"King, Steve",28053,74.83,"Hanson, Cyndi",25.17,FALSE,NA,NA,FALSE
2018,"ID","1","D",3,27374,"McNeil, Cristina",19073,69.68,"Vandermaas, James",15.84,FALSE,NA,NA,FALSE
2018,"ID","1","R",7,99233,"Fulcher, Russ",42790,43.12,"Leroy, David H.",15.53,FALSE,NA,NA,FALSE
2018,"ID","2","D",2,27696,"Swisher, Aaron",18709,67.55,"Rickards, Peter",32.45,FALSE,NA,NA,FALSE
2018,"IL","10","R",3,30423,"Bennett, Douglas R.",11026,36.24,"Wynes, Jeremy",34.7,FALSE,NA,NA,FALSE
2018,"IL","11","R",2,30245,"Stella, Nick",23992,79.33,"Vlakancic, Constant G. ""Connor""",20.67,FALSE,NA,NA,FALSE
2018,"IL","12","D",2,50081,"Kelly, Brendan",40555,80.98,"Bequette, David",19.02,FALSE,NA,NA,FALSE
2018,"IL","12","R",2,37916,"Bost, Mike",31658,83.5,"Nelson, Preston",16.5,FALSE,NA,NA,FALSE
2018,"IL","13","D",5,53700,"Londrigan, Betsy Dirksen",24515,45.65,"Jones, Erik",22.39,FALSE,NA,NA,FALSE
2018,"IL","14","D",7,51251,"Underwood, Lauren",29391,57.35,"Brolley, Matthew",13.36,FALSE,NA,NA,FALSE
2018,"IL","15","D",2,27873,"Gaither, Kevin",17300,62.07,"Spoerer, Carl",37.93,FALSE,NA,NA,FALSE
2018,"IL","16","D",4,42589,"Dady, Sara",17173,40.32,"Mohammad, Neill",27.23,FALSE,NA,NA,FALSE
2018,"IL","16","R",2,66120,"Kinzinger, Adam",44878,67.87,"Marter, James T. ""Jim""",32.13,FALSE,NA,NA,FALSE
2018,"IL","18","D",3,35936,"Rodriguez, Junius",14990,41.71,"Deters, Brian J.",39.48,FALSE,NA,NA,FALSE
2018,"IL","18","R",2,78257,"LaHood, Darin",61722,78.87,"Rients, Donald Ray",21.13,FALSE,NA,NA,FALSE
2018,"IL","2","D",2,98299,"Kelly, Robin",80659,82.05,"Lewis, Marcus",17.95,FALSE,NA,NA,FALSE
2018,"IL","2","R",3,13563,"Merkle, David",4963,36.59,"Harmon, Patrick",35.46,FALSE,NA,NA,FALSE
2018,"IL","3","D",2,95205,"Lipinski, Daniel William",48675,51.13,"Newman, Marie",48.87,FALSE,NA,NA,FALSE
2018,"IL","4","D",3,74950,"Garcia, Jesus ""Chuy""",49631,66.22,"Flores, Sol A.",21.88,FALSE,NA,NA,FALSE
2018,"IL","5","D",4,106073,"Quigley, Mike",66254,62.46,"Mustafa, Sameena",24.13,FALSE,NA,NA,FALSE
2018,"IL","6","D",7,67013,"Casten, Sean",19774,29.51,"Mazeski, Kelly",26.84,FALSE,NA,NA,FALSE
2018,"IL","7","D",2,110437,"Davis, Danny K.",81570,73.86,"Clark, Anthony V.",26.14,FALSE,NA,NA,FALSE
2018,"IL","7","R",2,6579,"Cameron, Craig",3706,56.33,"Leef, Jeffrey A.",43.67,FALSE,NA,NA,FALSE
2018,"IL","9","R",4,25950,"Elleson, John D.",10476,40.37,"Sangari, Sargis",30.65,FALSE,NA,NA,FALSE
2018,"IN","1","D",3,52488,"Visclosky, Peter J.",42269,80.53,"Daggett, Antonio (Tony), Sr.",11.07,FALSE,NA,NA,FALSE
2018,"IN","1","R",6,22083,"Leyva, Mark",5960,26.99,"Meyer, John",19.6,FALSE,NA,NA,FALSE
2018,"IN","2","D",6,36966,"Hall, Mel",15402,41.67,"Hackett, Pat",28.21,FALSE,NA,NA,FALSE
2018,"IN","2","R",2,54700,"Walorski, Jackie",43016,78.64,"Summe, Mark",21.36,FALSE,NA,NA,FALSE
2018,"IN","3","D",3,20716,"Tritch, Courtney",16376,79.05,"Schrader, Tommy A.",10.74,FALSE,NA,NA,FALSE
2018,"IN","4","D",6,18703,"Beck, Tobi",6467,34.58,"Ziol, Veronikka M.",21.06,FALSE,NA,NA,FALSE
2018,"IN","4","R",7,80130,"Baird, Jim",29319,36.59,"Braun, Steve",29.45,FALSE,NA,NA,FALSE
2018,"IN","5","D",5,34114,"Thornton, Dee",18073,52.98,"Moore, Kyle",23.68,FALSE,NA,NA,FALSE
2018,"IN","6","D",6,23197,"Lake, Jeannine Lee",8890,38.32,"Pruett, Jim",25.8,FALSE,NA,NA,FALSE
2018,"IN","6","R",5,74377,"Pence, Greg",47962,64.48,"Lamb, Jonathan M.",23.56,FALSE,NA,NA,FALSE
2018,"IN","7","D",5,42816,"Carson, André D.",37662,87.96,"Spicer, Sue",8.17,FALSE,NA,NA,FALSE
2018,"IN","7","R",6,22723,"Harmon, Wayne ""Gunny""",6547,28.81,"Eason, Donald, Jr.",19.16,FALSE,NA,NA,FALSE
2018,"IN","8","R",3,54798,"Bucshon, Larry D.",34516,62.99,"Moss, Richard",25.24,FALSE,NA,NA,FALSE
2018,"IN","9","D",3,37647,"Watson, Liz",24989,66.38,"Canon, Dan",30.7,FALSE,NA,NA,FALSE
2018,"IN","9","R",2,60341,"Hollingsworth, Trey",46892,77.71,"Alspach, James Dean",22.29,FALSE,NA,NA,FALSE
2018,"KS","1","R",2,82436,"Marshall, Roger",64843,78.66,"Reinecker, Nick",21.34,FALSE,NA,NA,FALSE
2018,"KS","2","R",7,75563,"Watkins, Steve",20052,26.54,"Tyson, Caryn",23.49,FALSE,NA,NA,FALSE
2018,"KS","3","D",6,62607,"Davids, Sharice",23379,37.34,"Welder, Brent",33.85,FALSE,NA,NA,FALSE
2018,"KS","3","R",3,77972,"Yoder, Kevin",53130,68.14,"Keegan, Trevor",18.69,FALSE,NA,NA,FALSE
2018,"KS","4","D",2,31058,"Thompson, James A.",20261,65.24,"Lombard, Laura",34.76,FALSE,NA,NA,FALSE
2018,"KS","4","R",2,70681,"Estes, Ron",57522,81.38,"Estes, Ron M.",18.62,FALSE,NA,NA,FALSE
2018,"KY","1","D",2,68492,"Walker, Paul",51094,74.6,"Pennington, Alonzo",25.4,FALSE,NA,NA,FALSE
2018,"KY","2","D",4,48354,"Linderman, Hank",14517,30.02,"Pedigo, Brian",28.68,FALSE,NA,NA,FALSE
2018,"KY","3","R",3,22913,"Glisson, Vickie Yates B.",11240,49.06,"Craven, Mike",26.9,FALSE,NA,NA,FALSE
2018,"KY","4","D",3,43814,"Hall, Seth",17862,40.77,"Piatt, Patti",37.53,FALSE,NA,NA,FALSE
2018,"KY","5","D",2,57246,"Stepp, Kenneth S.",33602,58.7,"Sykes, Scott",41.3,FALSE,NA,NA,FALSE
2018,"KY","5","R",2,89817,"Rogers, Harold ""Hal""",75601,84.17,"Serrano, Gerardo",15.83,FALSE,NA,NA,FALSE
2018,"KY","6","D",6,100419,"McGrath, Amy",48860,48.66,"Gray, Jim",40.51,FALSE,NA,NA,FALSE
2018,"KY","6","R",2,48372,"Barr, Andy",40514,83.76,"Eddy, Chuck",16.24,FALSE,NA,NA,FALSE
2018,"MA","1","D",2,70261,"Neal, Richard E.",49696,70.73,"Amatul-Wadud, Tahirah",29.27,FALSE,NA,NA,FALSE
2018,"MA","2","R",2,25962,"Lovvorn, Tracy Lyn",15792,60.83,"Powers, Kevin William",39.17,FALSE,NA,NA,FALSE
2018,"MA","3","D",10,85567,"Trahan, Lori Loureiro",18580,21.71,"Koh, Daniel Arrig",21.54,FALSE,NA,NA,FALSE
2018,"MA","4","D",2,64454,"Kennedy, Joseph P., III",60214,93.42,"Rucinski, Gary J.",6.58,FALSE,NA,NA,FALSE
2018,"MA","5","R",2,18622,"Hugo, John",11859,63.68,"Kuchnir, Louis",36.32,FALSE,NA,NA,FALSE
2018,"MA","7","D",2,102476,"Pressley, Ayanna S.",60046,58.6,"Capuano, Michael E.",41.4,FALSE,NA,NA,FALSE
2018,"MA","8","D",3,73582,"Lynch, Stephen F.",52269,71.04,"Wu, Brianna",22.94,FALSE,NA,NA,FALSE
2018,"MA","9","D",2,58545,"Keating, Bill",50015,85.43,"Cimbrelo, Bill",14.57,FALSE,NA,NA,FALSE
2018,"MD","1","D",6,37191,"Colvin, Jesse",14075,37.85,"Galbraith, Allison",28.07,FALSE,NA,NA,FALSE
2018,"MD","1","R",3,57046,"Harris, Andy",48944,85.8,"Elborn, Martin",9.83,FALSE,NA,NA,FALSE
2018,"MD","2","D",2,61181,"Ruppersberger, C. A. Dutch",47776,78.09,"Pretot, Jake",21.91,FALSE,NA,NA,FALSE
2018,"MD","2","R",4,17675,"Matory, Liz",7426,42.01,"Shell, Mark",23.6,FALSE,NA,NA,FALSE
2018,"MD","3","D",4,78492,"Sarbanes, John",64567,82.26,"DeMarco, Adam D.",8.64,FALSE,NA,NA,FALSE
2018,"MD","3","R",3,15911,"Anthony, Charles",6935,43.59,"Harris, Thomas E. ""Pinkston""",35.96,FALSE,NA,NA,FALSE
2018,"MD","5","D",2,86174,"Hoyer, Steny H.",72493,84.12,"Fritz, Dennis L.",15.88,FALSE,NA,NA,FALSE
2018,"MD","5","R",2,19757,"Devine, William A., III",11372,57.56,"Rice, Johnny",42.44,FALSE,NA,NA,FALSE
2018,"MD","6","D",8,60300,"Trone, David",24103,39.97,"Miller, Aruna",30.72,FALSE,NA,NA,FALSE
2018,"MD","6","R",4,28882,"Hoeber, Amie",19571,67.76,"Lloyd, Lisa",17.81,FALSE,NA,NA,FALSE
2018,"MD","7","D",5,89315,"Cummings, Elijah",81679,91.45,"Moser, John",2.56,FALSE,NA,NA,FALSE
2018,"MD","7","R",4,11359,"Davis, Richmond",3554,31.29,"Pearson, Michael",29.86,FALSE,NA,NA,FALSE
2018,"MD","8","D",3,89582,"Raskin, Jamie",81071,90.5,"Spring, Summer",5.85,FALSE,NA,NA,FALSE
2018,"MD","8","R",3,20271,"Walsh, John",9095,44.87,"Cooper, Bridgette L.",31.28,FALSE,NA,NA,FALSE
2018,"ME","2","D",4,45211,"Golden, Jared F.",20987,46.42,"St. Clair, Lucas R.",39.24,FALSE,NA,NA,FALSE
2018,"MI","10","D",3,53344,"Bizon, Kimberly",21944,41.14,"Accavitti, Frank, Jr.",31.96,FALSE,NA,NA,FALSE
2018,"MI","11","D",5,90138,"Stevens, Haley",24309,26.97,"Greimel, Tim",21.83,FALSE,NA,NA,FALSE
2018,"MI","11","R",5,87196,"Epstein, Lena",26925,30.88,"Raczkowski, Rocky",25.48,FALSE,NA,NA,FALSE
2018,"MI","13","D",6,89286,"Tlaib, Rashida",27841,31.18,"Jones, Brenda",30.17,FALSE,NA,NA,FALSE
2018,"MI","3","D",2,62522,"Albro, Cathy",42619,68.17,"Wooden, Fred",31.83,FALSE,NA,NA,FALSE
2018,"MI","4","D",2,48524,"Hilliard, Jerry",32263,66.49,"Kozicki, Zigmond A.",33.51,FALSE,NA,NA,FALSE
2018,"MI","6","D",4,60491,"Longjohn, Matt",22412,37.05,"Franklin, George",28.92,FALSE,NA,NA,FALSE
2018,"MI","7","D",2,61513,"Driskell, Gretchen",52430,85.23,"Friday, Steven",14.77,FALSE,NA,NA,FALSE
2018,"MI","8","D",2,81815,"Slotkin, Elissa",57819,70.67,"Smith, Chris",29.33,FALSE,NA,NA,FALSE
2018,"MI","8","R",2,81657,"Bishop, Mike",75403,92.34,"Kumar, Lokesh",7.66,FALSE,NA,NA,FALSE
2018,"MI","9","D",3,94651,"Levin, Andy",49612,52.42,"Lipton, Ellen",42.44,FALSE,NA,NA,FALSE
2018,"MN","1","R",4,42313,"Hagedorn, Jim",25431,60.1,"Nelson, Carla",32.21,FALSE,NA,NA,FALSE
2018,"MN","5","R",3,15367,"Zielinski, Jennifer",8680,56.48,"Chamberlin, Christopher",32.53,FALSE,NA,NA,FALSE
2018,"MN","6","R",3,44722,"Emmer, Tom",34250,76.58,"Kern, A.J.",17.66,FALSE,NA,NA,FALSE
2018,"MN","7","R",2,42399,"Hughes, Dave",30783,72.6,"Prosch, Matt",27.4,FALSE,NA,NA,FALSE
2018,"MN","8","R",2,50438,"Stauber, Pete",45391,89.99,"Welty, Harry Robb",10.01,FALSE,NA,NA,FALSE
2018,"MO","1","D",4,144279,"Clay, Lacy",81812,56.7,"Bush, Cori",36.91,FALSE,NA,NA,FALSE
2018,"MO","1","R",3,14806,"Vroman, Robert",5101,34.45,"Van Deventer, Edward L., Jr.",32.93,FALSE,NA,NA,FALSE
2018,"MO","2","D",5,109459,"VanOstran, Cort",45568,41.63,"Osmack, Mark J.",25.23,FALSE,NA,NA,FALSE
2018,"MO","2","R",2,80858,"Wagner, Ann",72692,89.9,"Sachs, Noga",10.1,FALSE,NA,NA,FALSE
2018,"MO","3","R",2,119468,"Luetkemeyer, Blaine",95449,79.9,"Bicknell, Chadwick",20.1,FALSE,NA,NA,FALSE
2018,"MO","4","D",2,46563,"Hoagenson, Renee",24150,51.87,"Thompson, Hallie J.",48.13,FALSE,NA,NA,FALSE
2018,"MO","4","R",2,102087,"Hartzler, Vicky",75274,73.74,"Webb, John",26.26,FALSE,NA,NA,FALSE
2018,"MO","5","R",3,47804,"Turk, Jacob",35901,75.1,"Cambers, Kress",17.63,FALSE,NA,NA,FALSE
2018,"MO","6","D",3,52251,"Martin, Henry Robert",21691,41.51,"Apple, Winston",30.8,FALSE,NA,NA,FALSE
2018,"MO","7","D",4,31028,"Schoolcraft, Jamie Daniel",12609,40.64,"Hatfield, Kenneth",22.26,FALSE,NA,NA,FALSE
2018,"MO","7","R",4,105669,"Long, Billy",68826,65.13,"Evans, Jim",17.48,FALSE,NA,NA,FALSE
2018,"MS","3","D",2,24541,"Evans, Michael Ted",17016,69.34,"Aycox, Kevin Michael",30.66,FALSE,NA,NA,FALSE
2018,"MS","3","R",6,65027,"Guest, Michael",29157,44.84,"Hughes, Whit",22.24,TRUE,"Guest, Michael",TRUE,FALSE
2018,"MS","4","R",2,42934,"Palazzo, Steven",30270,70.5,"Rose, E. Brian",29.5,FALSE,NA,NA,FALSE
2018,"MT","AL","D",6,111897,"Williams, Kathleen",37513,33.52,"Heenan, John",31.71,FALSE,NA,NA,FALSE
2018,"NC","10","R",6,48321,"McHenry, Patrick",34173,70.72,"Collias, Gina",13.79,FALSE,NA,NA,FALSE
2018,"NC","11","D",3,33257,"Price, Phillip G.",13499,40.59,"Woodsmall, Steve",31.14,FALSE,NA,NA,FALSE
2018,"NC","11","R",2,41304,"Meadows, Mark",35665,86.35,"Archerd, Chuck",13.65,FALSE,NA,NA,FALSE
2018,"NC","12","D",4,45431,"Adams, Alma",38849,85.51,"Young, Keith",5.61,FALSE,NA,NA,FALSE
2018,"NC","12","R",3,7455,"Wright, Paul",3221,43.21,"Bonham, Paul",31.51,FALSE,NA,NA,FALSE
2018,"NC","13","D",2,27878,"Manning, Kathy",19554,70.14,"Coker, Adam",29.86,FALSE,NA,NA,FALSE
2018,"NC","2","D",3,33287,"Coleman, Linda",18650,56.03,"Romley, Ken",32.27,FALSE,NA,NA,FALSE
2018,"NC","2","R",2,23591,"Holding, George",17979,76.21,"Chesser, Allen",23.79,FALSE,NA,NA,FALSE
2018,"NC","3","R",3,48727,"Jones, Walter B.",20963,43.02,"Law, Phil",29.44,FALSE,NA,NA,FALSE
2018,"NC","4","D",3,67714,"Price, David",52203,77.09,"Laws, Michelle",16.42,FALSE,NA,NA,FALSE
2018,"NC","5","D",2,28496,"Adams, DD",15509,54.43,"Marshall, Jenny",45.57,FALSE,NA,NA,FALSE
2018,"NC","5","R",3,40420,"Foxx, Virginia",32654,80.79,"Gentry, Dillon",14.11,FALSE,NA,NA,FALSE
2018,"NC","6","D",2,33791,"Watts, Ryan",26072,77.16,"Wong, Gerald",22.84,FALSE,NA,NA,FALSE
2018,"NC","7","D",2,32086,"Horton, Kyle",21499,67,"Parker, Grayson",33,FALSE,NA,NA,FALSE
2018,"NC","8","D",3,28597,"McNeill, Frank",16019,56.02,"Huffman, Scott",23.01,FALSE,NA,NA,FALSE
2018,"NC","9","D",2,46020,"McCready, Dan",38098,82.79,"Cano, Christian",17.21,FALSE,NA,NA,FALSE
2018,"NC","9","R",3,35643,"Harris, Mark",17302,48.54,"Pittenger, Robert",46.22,FALSE,NA,NA,FALSE
2018,"ND","AL","R",4,66389,"Armstrong, Kelly",37364,56.28,"Campbell, Tom",26.9,FALSE,NA,NA,FALSE
