"GEOID20","boe5","pop","pop_black","pop_white","vap","vap_black","vap_white","reg","reg_black","x_km","y_km","area_km2"
"131530210012000",4,0,0,0,0,0,0,0,0,18.8986,36.7238,0.06214
"131530210012002",4,634,376,215,463,245,184,130,70,18.2391,36.2593,0.53079
"131530210012003",4,53,35,1,31,22,1,5,5,18.1252,36.4252,0.02034
"131530210012004",4,31,8,18,26,6,18,11,2,18.5328,36.1226,0.01222
"131530210012005",4,56,35,14,54,35,14,0,0,18.3132,36.4238,0.00692
"131530210012006",4,12,0,12,11,0,11,7,3,17.9718,36.2933,0.01338
"131530210012008",5,72,16,32,56,11,32,17,9,18.9198,36.1759,0.08841
"131530210012010",5,39,5,31,30,5,24,21,9,19.0332,35.7932,0.0278
"131530210012011",5,32,5,23,22,0,18,9,4,18.9046,35.8655,0.02379
"131530210012013",4,34,16,12,30,16,10,8,6,18.0845,35.8358,0.04579
"131530210012015",4,17,5,12,10,3,7,2,0,17.9873,35.8334,0.02883
"131530210012016",4,0,0,0,0,0,0,0,0,17.9574,35.5092,0.00403
"131530210021000",5,104,16,80,95,16,73,31,8,19.6536,35.5885,0.15385
"131530210021002",5,88,17,64,64,11,47,23,6,19.0768,35.5662,0.05401
"131530210021005",5,48,13,24,37,8,18,14,8,19.4272,35.2758,0.03766
"131530210021013",4,28,3,17,23,3,15,6,0,21.0732,34.3893,0.02694
"131530210021014",4,43,24,15,37,18,15,6,4,20.4211,34.4352,0.00896
"131530210021016",4,0,0,0,0,0,0,0,0,20.2709,34.211,0.02905
"131530210021018",4,18,1,15,18,1,15,5,2,21.3337,34.3101,0.02333
"131530210021019",4,49,12,31,34,8,20,7,4,21.3375,34.4355,0.02158
"131530210021023",5,49,12,33,33,8,25,10,1,19.6253,35.3292,0.05652
"131530210021026",5,53,10,34,33,2,26,9,2,19.9388,35.2134,0.02807
"131530210021028",5,24,7,16,23,7,15,10,3,19.2187,34.8707,0.03171
"131530210021029",5,39,11,25,26,7,18,23,7,19.2458,34.9825,0.02652
"131530210022009",5,50,18,27,28,8,19,14,8,19.5661,34.3239,0.03037
"131530210022011",5,57,9,45,42,8,32,15,3,19.4031,34.5153,0.02514
"131530210022014",5,45,11,31,40,11,27,8,2,19.0034,34.839,0.03247
"131530210022016",5,101,27,56,76,18,43,33,6,19.0375,34.5766,0.0748
"131530210022019",5,8,1,6,0,0,0,3,1,19.4126,34.2255,0.02324
"131530210022021",5,25,0,13,15,0,12,14,4,19.7925,34.3146,0.1092
"131530210022022",5,19,8,9,15,4,9,2,2,19.864,34.4985,0.01325
"131530210022024",5,212,66,135,186,53,126,29,14,19.9781,34.4479,0.10946
"131530210022025",5,9,1,5,7,0,5,2,1,20.0193,34.5821,0.0042
"131530210021001",5,15,0,10,12,0,10,5,2,19.4399,35.4794,0.03553
"131530210021003",5,68,6,52,52,4,38,20,2,19.1684,35.5125,0.03777
"131530210021004",5,130,28,74,101,16,64,40,16,19.3133,35.3291,0.11236
"131530210021006",5,68,17,30,51,13,19,14,7,19.1556,35.2107,0.03616
"131530210021007",5,71,12,51,46,6,33,18,5,19.0422,35.1015,0.0477
"131530210021008",5,31,4,14,17,0,12,4,0,18.9177,34.9472,0.01316
"131530210021009",4,43,8,24,34,5,24,11,4,20.173,35.1586,0.0461
"131530210021010",4,53,16,32,47,12,32,5,0,20.3077,35.1917,0.03782
"131530210021011",4,588,261,290,428,174,229,182,84,20.7406,34.6071,0.69467
"131530210021012",4,38,27,7,23,14,7,12,3,20.6878,34.307,0.03396
"131530210021015",4,61,17,34,43,6,28,12,1,20.4419,34.7669,0.04472
"131530210021017",4,17,7,7,13,4,7,4,0,20.4933,34.5348,0.00412
"131530210021020",4,10,3,0,6,1,0,2,1,21.3646,34.1761,0.0335
"131530210021021",4,29,9,15,25,9,13,7,3,21.1869,34.301,0.0429
"131530210021022",4,15,1,12,9,1,6,3,0,21.006,34.203,0.03868
"131530210021024",5,42,18,18,34,14,18,15,8,19.7307,35.2716,0.03732
"131530210021025",5,40,6,24,34,6,21,13,6,19.8253,35.2336,0.02782
"131530210021027",5,31,2,22,23,0,16,6,2,20.0567,35.2149,0.02129
"131530210021030",5,36,14,20,23,5,16,13,6,19.494,35.2021,0.02244
"131530210022000",5,103,16,87,89,15,74,31,5,19.7925,35.0053,0.08437
"131530210022001",5,25,10,12,21,7,12,13,7,19.5252,34.9369,0.03805
"131530210022002",5,52,0,47,35,0,31,21,6,19.521,34.827,0.03727
"131530210022003",5,89,29,59,65,20,44,23,3,19.5824,34.6778,0.06936
"131530210022004",5,39,11,27,27,6,21,12,6,19.842,34.8655,0.02559
"131530210022005",5,43,5,35,39,3,34,11,1,19.9414,34.8346,0.03596
"131530210022006",5,68,24,35,61,19,34,14,5,20.0669,34.8116,0.04672
"131530210022007",4,57,13,35,46,10,30,18,1,20.1839,34.833,0.03512
"131530210022008",4,42,11,25,35,11,19,13,2,20.285,34.8336,0.03418
"131530210022010",5,35,13,11,27,7,10,9,3,19.4068,34.4119,0.02102
"131530210022012",5,42,21,18,26,12,13,7,1,19.4141,34.6213,0.0216
"131530210022013",5,60,1,57,48,0,47,16,4,19.0928,34.725,0.06204
"131530210022015",5,91,28,48,76,21,44,31,16,19.0645,34.4018,0.04418
"131530210022017",5,50,30,17,35,16,17,13,3,19.1702,34.4925,0.02398
"131530210022018",5,43,28,15,25,14,11,10,1,19.4047,34.3207,0.01977
"131530210022020",5,51,20,24,29,9,17,7,0,19.0599,34.2678,0.07981
"131530210022023",5,36,4,25,33,4,25,11,1,19.8633,34.5811,0.01105
"131530210022026",5,21,1,10,17,1,9,4,0,20.0818,34.4793,0.00419
"131530210022027",5,16,1,9,14,1,9,2,2,20.0148,34.4996,0.00926
"131530210022028",5,18,1,9,18,1,9,4,1,19.7246,34.5327,0.00585
"131530210022029",5,14,4,8,7,1,6,4,0,20.0831,34.5614,0.00425
"131530210022030",5,30,5,25,21,0,21,4,0,19.8707,34.5351,0.00729
"131530211081001",2,75,17,57,61,10,50,24,7,19.0888,29.3145,0.06876
"131530211081002",2,487,115,298,372,84,234,135,22,18.5213,29.155,0.63534
"131530211081004",2,0,0,0,0,0,0,0,0,18.2098,29.8164,0.00135
"131530211081005",2,12,0,6,10,0,6,6,2,19.2317,28.9874,0.00628
"131530211081007",2,29,6,16,19,3,15,5,2,19.2634,29.1857,0.02403
"131530211081009",2,22,3,17,20,3,15,2,0,19.397,28.9648,0.01414
"131530211081010",2,88,8,76,75,8,63,0,0,18.7567,28.9159,1.2155
"131530211081012",2,15,3,9,13,3,8,2,0,18.4204,28.1269,0.05564
"131530211081014",2,276,38,218,188,23,150,61,6,20.0021,27.9886,1.22783
"131530211081015",2,23,1,21,22,1,20,11,0,20.5399,27.8275,0.20299
"131530211081032",5,19,12,4,9,6,0,1,0,19.6881,26.1583,0.17038
"131530211081034",5,14,6,6,9,2,6,1,0,19.1654,25.4683,0.05553
"131530211082000",2,583,308,241,384,198,167,206,84,18.1495,31.398,0.5438
"131530211082002",2,48,6,31,33,6,21,11,4,18.5306,31.3039,0.02648
"131530211082005",2,97,33,57,62,22,36,18,12,18.381,30.9618,0.03074
"131530211082008",2,23,7,15,14,4,9,3,1,18.0393,30.8196,0.05829
"131530211082018",2,11,0,2,11,0,2,3,1,18.3248,30.5624,0.0094
"131530211082021",2,0,0,0,0,0,0,0,0,17.7647,30.2317,0.02041
"131530211082023",2,60,12,43,44,12,28,15,5,18.2223,30.3244,0.03386
"131530211082026",2,54,18,27,36,7,25,21,2,17.953,30.3383,0.03128
"131530211083009",5,134,21,104,108,21,80,32,0,17.8928,27.1805,0.27455
"131530211083013",5,73,3,58,41,1,40,11,1,17.6191,25.9186,0.0497
"131530211083015",5,34,1,31,26,1,24,33,11,18.2215,27.257,0.01881
"131530211083017",5,79,7,60,56,7,41,18,1,17.8336,26.1157,0.06168
"131530211083018",5,21,8,5,17,7,5,0,0,17.7082,24.6528,0.10588
"131530211081025",2,22,4,4,19,3,2,1,0,19.428,29.3759,0.0053
"131530211081026",2,5,1,0,1,1,0,1,0,19.4584,29.3016,0.00501
"131530211081027",2,15,8,2,8,6,1,1,0,19.455,28.9682,0.00291
"131530211081028",2,15,2,10,5,0,4,1,0,19.213,29.027,0.00366
"131530211081029",2,10,3,4,7,1,3,0,0,19.3737,29.3295,0.0035
"131530211081030",5,0,0,0,0,0,0,0,0,19.0898,25.9659,0.05481
"131530211081031",5,265,24,212,205,24,165,75,14,19.5086,26.4582,0.65737
"131530211081033",5,0,0,0,0,0,0,0,0,19.3034,25.6331,0.0373
"131530211081035",5,54,7,43,45,6,35,21,7,19.0926,24.9615,0.2102
"131530211081036",5,74,14,51,61,11,45,35,7,18.8284,24.5403,0.08388
"131530211081037",5,46,5,32,33,0,24,6,1,19.0478,24.5527,0.0217
"131530211081038",5,26,6,17,20,6,12,9,0,19.0479,24.6653,0.02019
"131530211081039",5,50,15,30,39,14,23,9,2,18.7239,24.5968,0.03679
"131530211081040",2,26,3,14,18,3,8,2,0,19.3204,29.1032,0.00216
"131530211081041",2,27,1,25,19,0,18,8,1,18.1408,28.1068,0.06398
"131530211082001",2,48,11,21,43,11,19,16,7,18.3707,31.5105,0.02299
"131530211082003",2,102,38,52,80,29,42,31,10,18.553,31.0838,0.04986
"131530211082004",2,140,60,74,93,32,56,24,4,18.0493,30.919,0.10215
"131530211082006",2,17,7,8,11,6,5,0,0,17.7704,31.0196,0.0125
"131530211082007",2,100,43,48,73,31,41,18,11,18.3801,30.8816,0.03099
"131530211082009",2,68,18,50,53,9,44,17,8,17.9719,30.646,0.05119
"131530211082010",2,35,7,25,29,4,22,9,3,18.3905,30.7464,0.0358
"131530211082011",2,23,5,17,19,3,16,9,2,18.3264,30.6657,0.01736
"131530211082012",2,12,2,3,10,2,3,2,1,18.2142,30.6503,0.00369
"131530211082013",2,0,0,0,0,0,0,0,0,17.7728,30.7146,0.03376
"131530211082014",2,66,26,32,53,17,28,6,1,18.5245,30.558,0.05887
"131530211082015",2,9,5,2,5,5,0,1,0,18.4848,30.4235,0.0045
"131530211082016",2,9,3,2,4,0,2,4,0,18.5389,30.4237,0.00534
"131530211082017",2,14,5,6,12,5,6,1,1,18.355,30.5958,0.00566
"131530211082019",2,39,13,23,26,10,14,12,5,18.1554,30.5127,0.04366
"131530211082020",2,0,0,0,0,0,0,0,0,17.7606,30.4288,0.05311
"131530211082022",2,15,5,7,14,4,7,0,0,17.8808,30.5152,0.00769
"131530211082024",2,38,2,30,34,1,27,17,3,18.3169,30.4483,0.02302
"131530211082025",2,8,3,4,6,3,3,1,1,18.3929,30.4527,0.0032
"131530211082027",2,16,2,11,10,1,7,3,0,17.9852,30.4678,0.00903
"131530211082028",2,45,1,34,32,1,29,13,1,17.8829,30.3065,0.02689
"131530211082029",2,372,146,196,295,111,158,115,58,18.2967,30.1628,0.19243
"131530211082030",2,0,0,0,0,0,0,0,0,18.0585,29.9565,0.02822
"131530211082031",2,0,0,0,0,0,0,0,0,18.4152,29.9352,0.09108
"131530211082032",2,0,0,0,0,0,0,0,0,18.2946,29.9029,0.01053
"131530211082033",2,0,0,0,0,0,0,0,0,17.8017,29.9829,0.08211
"131530211082034",2,0,0,0,0,0,0,0,0,17.914,30.0059,0.0114
"131530211083000",5,1220,129,1006,918,99,748,307,48,18.3353,25.9197,2.86053
"131530211083001",5,33,13,16,17,6,9,19,6,18.4014,27.3579,0.02177
"131530211083002",5,20,1,16,17,0,16,8,3,17.8824,27.5073,0.01808
"131530211083003",5,71,13,46,52,9,31,20,7,18.5269,27.2596,0.05286
"131530211083004",5,32,2,26,23,2,18,4,0,17.9971,25.2322,0.14148
"131530211083005",5,41,15,14,37,15,14,9,3,18.2681,27.3957,0.03241
"131530211083006",5,43,3,33,32,0,25,14,1,18.6513,26.2163,0.03074
"131530211083007",5,144,0,139,100,0,95,39,1,18.0886,25.972,0.12196
"131530211083008",5,91,8,75,77,7,62,18,0,18.013,26.7433,0.36619
"131530211083010",5,64,5,55,46,5,39,22,3,17.786,25.7509,0.0513
"131530211083011",5,14,2,9,12,0,9,0,0,18.1578,27.9126,0.05877
"131530211083012",5,42,10,23,34,9,18,11,0,18.1171,27.4646,0.03413
"131530211083014",5,29,4,20,28,4,20,4,0,17.9882,27.4903,0.02208
"131530211083016",5,71,17,36,45,6,29,15,6,18.2405,26.1286,0.0489
"131530211083019",5,12,5,4,8,2,4,0,0,17.5844,24.7041,0.02654
"131530211083020",5,0,0,0,0,0,0,0,0,17.5454,24.4945,0.0081
"131530211083021",5,0,0,0,0,0,0,0,0,19.0207,25.928,0.03804
"131530211083022",5,29,6,22,23,6,17,9,3,18.0977,27.1753,0.01764
"131530211081000",2,83,35,36,75,27,36,17,3,19.3353,29.6273,0.10235
"131530211081003",2,67,19,36,44,13,21,21,5,19.3808,29.2323,0.03166
"131530211081006",2,56,19,30,35,12,20,21,0,18.9886,28.7672,0.03164
"131530211081008",2,47,9,33,37,8,27,14,4,19.4246,28.7025,0.02522
"131530211081011",2,89,9,79,75,0,75,9,0,18.2051,28.6243,0.62032
"131530211081013",2,9,3,3,8,3,2,0,0,19.5588,28.3063,0.13196
"131530211081016",5,149,20,123,129,17,108,35,3,19.4297,27.025,0.90537
"131530211081017",5,11,6,1,8,6,1,0,0,20.2129,26.888,0.00845
"131530211081018",5,35,5,20,31,5,19,8,1,18.9319,27.5592,0.32461
"131530211081019",5,19,1,17,4,0,4,0,0,18.8777,27.2169,0.0149
"131530211081020",5,24,0,16,20,0,13,0,0,18.9244,27.6354,0.14753
"131530211081021",2,12,7,5,6,2,4,0,0,19.2674,29.0699,0.00157
"131530211081022",2,115,21,80,77,16,59,30,6,19.1939,29.3406,0.08492
"131530211081023",2,15,11,0,9,9,0,0,0,19.2519,29.3524,0.00127
"131530211081024",2,18,0,13,16,0,11,1,0,19.3405,29.3777,0.00301
"131530211141006",5,90,33,42,65,21,33,52,28,25.4998,28.238,0.05604
"131530211141008",5,96,11,70,69,9,49,4,0,26.6282,25.9071,0.11491
"131530211141010",5,39,11,12,29,7,12,8,1,25.4497,28.4123,0.02107
"131530211141012",5,34,0,22,33,0,21,3,0,26.8663,26.9117,0.02377
"131530211142000",5,0,0,0,0,0,0,0,0,29.7494,25.9792,0.22401
"131530211142002",5,64,6,39,44,6,29,15,2,26.9551,27.5077,0.03316
"131530211142007",5,226,43,164,145,30,105,79,7,28.3955,25.5453,0.2523
"131530211143004",5,0,0,0,0,0,0,2,2,23.838,28.5907,0.01771
"131530211143007",5,20,3,11,15,0,11,8,0,24.8542,28.0742,0.01746
"131530211143009",5,60,16,25,37,10,15,16,5,24.7299,27.8034,0.02005
"131530211143011",5,73,11,17,40,7,10,16,0,24.6355,27.7939,0.01927
"131530211143014",5,37,9,17,28,8,12,16,3,24.6172,27.9805,0.01635
"131530211143019",5,73,32,30,37,14,19,19,8,25.0647,27.2243,0.02254
"131530211143021",5,77,39,32,46,27,17,41,19,24.8413,27.2106,0.05128
"131530211143022",5,262,116,134,182,83,89,88,28,24.5166,26.7124,0.91154
"131530211144002",5,31,11,18,21,4,15,6,5,24.5297,31.5875,0.02909
"131530211144005",5,380,42,300,333,31,269,133,13,26.3644,31.6159,0.80526
"131530211144007",5,59,14,38,50,6,38,11,4,25.3691,31.1994,0.04391
"131530211144010",5,35,9,23,31,9,21,9,4,24.4071,31.5848,0.07668
"131530211144016",5,37,6,15,25,2,14,12,1,24.3747,30.798,0.01276
"131530211144017",5,22,8,9,18,4,9,10,1,24.3768,30.9918,0.02578
"131530211144019",5,13,6,1,5,3,1,0,0,24.1915,31.3045,0.02153
"131530211141007",5,32,4,25,20,4,16,9,1,26.4117,27.1278,0.02889
"131530211144032",5,25,5,16,18,1,14,7,3,25.4147,31.3124,0.09697
"131530211141004",5,456,70,348,322,52,241,188,27,27.0081,26.3091,0.5118
"131530211141005",5,81,19,44,61,18,37,34,6,25.3029,28.2597,0.05159
"131530211141009",5,110,9,87,95,2,82,50,6,26.2126,26.9038,0.14497
"131530211141011",5,101,28,60,73,24,39,62,10,26.4417,26.5302,0.09585
"131530211142001",5,977,138,749,687,98,529,325,50,28.6447,26.298,8.54829
"131530211142003",5,212,28,163,146,19,117,59,7,27.9726,25.5696,0.26452
"131530211142004",5,133,7,112,90,7,74,42,3,28.2791,25.1777,0.18167
"131530211142005",5,38,8,16,31,6,15,5,0,27.4875,27.1677,0.06306
"131530211142006",5,62,5,46,33,5,24,15,1,26.8386,27.4675,0.03305
"131530211142008",5,104,15,70,91,15,57,27,6,26.4856,28.15,0.42375
"131530211142009",5,54,9,34,50,9,34,6,2,26.6854,27.8149,0.04357
"131530211142010",5,116,22,89,94,19,70,29,6,26.6008,27.6146,0.14406
"131530211143000",5,21,3,9,11,0,8,3,0,24.6702,28.9394,0.83614
"131530211143001",5,22,7,11,17,4,11,2,0,25.4119,28.7922,0.47697
"131530211143002",5,27,9,13,23,9,9,1,1,24.0764,28.5802,0.08068
"131530211143003",5,0,0,0,0,0,0,0,0,23.8838,28.809,0.05456
"131530211143005",5,224,65,158,141,39,101,77,19,24.1338,28.0285,0.4267
"131530211143006",5,451,150,239,296,114,147,257,67,24.7223,27.8669,0.57858
"131530211143008",5,43,24,7,31,17,5,19,16,24.3808,28.1494,0.0268
"131530211143010",5,42,11,30,23,8,15,13,2,24.7122,28.1772,0.02233
"131530211143012",5,28,10,8,17,8,3,7,3,24.9738,28.2903,0.0184
"131530211143013",5,0,0,0,0,0,0,0,0,24.838,27.8254,0.00118
"131530211143015",5,11,2,9,6,0,6,0,0,24.7996,27.8731,0.00564
"131530211143016",5,51,21,21,34,15,12,12,5,24.6014,28.1578,0.01762
"131530211143017",5,38,8,23,23,4,19,14,0,24.8592,28.2747,0.02748
"131530211143018",5,42,23,14,24,11,10,6,5,24.8574,27.7582,0.01695
"131530211143020",5,58,17,36,32,11,17,15,1,24.9894,27.2156,0.03265
"131530211143023",5,85,20,63,44,11,31,26,7,24.5393,26.9186,0.03619
"131530211143024",5,83,39,37,61,26,29,24,10,24.6073,27.02,0.06218
"131530211143025",5,0,0,0,0,0,0,0,0,24.7348,26.1139,0.01068
"131530211143026",5,56,14,26,36,13,18,14,5,24.7612,27.0554,0.03682
"131530211143027",5,31,9,17,22,7,10,6,2,25.0024,26.7919,0.08885
"131530211143028",5,139,67,64,89,40,41,192,75,25.4631,26.5191,1.36006
"131530211143029",5,65,20,37,51,16,27,14,4,24.7461,28.0145,0.03047
"131530211144000",5,0,0,0,0,0,0,0,0,28.2217,29.8624,3.91651
"131530211144001",5,153,16,124,139,15,117,39,6,25.926,31.8372,0.95787
"131530211144003",5,42,11,19,28,9,12,15,8,24.8224,31.6391,0.0214
"131530211144004",5,0,0,0,0,0,0,0,0,24.7312,31.4957,0.00493
"131530211144006",5,25,2,19,24,1,19,30,9,24.983,31.1767,0.10887
"131530211144008",5,16,1,6,10,1,3,1,0,24.7248,31.2703,0.02442
"131530211144009",5,0,0,0,0,0,0,0,0,24.8097,31.4023,0.03964
"131530211144011",5,419,131,249,314,99,181,219,62,24.371,30.6976,0.49051
"131530211144012",5,12,3,0,8,0,0,0,0,24.6669,30.8108,0.01471
"131530211144013",5,46,27,11,36,18,11,9,0,24.1273,30.7185,0.01999
"131530211144014",5,44,9,30,29,9,20,10,4,24.5725,31.0033,0.01989
"131530211144018",5,0,0,0,0,0,0,0,0,24.4171,31.3218,0.10318
"131530211144020",5,249,30,202,195,20,162,66,12,26.1104,30.6128,3.10519
"131530211144021",5,23,10,7,14,5,4,3,0,24.8463,30.8794,0.01702
"131530211144022",5,0,0,0,0,0,0,0,0,24.9118,29.9083,0.0117
"131530211144023",5,169,26,130,154,24,118,35,4,26.3313,31.0355,0.39188
"131530211144024",5,0,0,0,0,0,0,0,0,23.9404,30.3709,0.10392
"131530211144025",5,0,0,0,0,0,0,0,0,23.816,30.5637,0.00379
"131530211144026",5,12,7,1,5,1,1,4,3,23.9391,30.7542,0.0735
"131530211144027",5,18,7,3,11,5,0,0,0,27.0212,29.557,2.79429
"131530211144028",5,0,0,0,0,0,0,0,0,24.6444,30.186,0.06541
"131530211141000",5,794,106,562,567,84,394,293,65,26.2137,26.8878,2.3799
"131530211141001",5,124,20,86,81,7,62,42,5,26.6164,27.0454,0.18685
"131530211141002",5,0,0,0,0,0,0,0,0,27.1051,25.3212,0.06295
"131530211141003",5,143,16,110,110,12,83,11,0,26.3209,26.2699,0.17783
"131530211144015",5,52,22,22,31,13,13,19,8,24.4776,30.9872,0.02633
"131530211144029",5,42,12,22,20,3,15,3,0,24.2163,29.6609,1.1357
"131530211144030",5,0,0,0,0,0,0,0,0,25.006,29.6446,0.09383
"131530211144031",5,169,55,103,127,40,79,45,11,26.1406,28.9234,1.24482
"131530211144033",5,17,5,7,8,3,3,0,0,25.0807,31.5455,0.07688
"131530211144034",5,0,0,0,0,0,0,0,0,28.8677,29.7439,0.13374
"131530211153064",5,10,3,5,5,0,4,0,0,22.5618,28.7222,0.01531
"131530211153067",5,16,0,16,13,0,13,3,0,23.1789,27.6223,0.01878
"131530211151000",5,61,39,20,47,31,14,19,14,23.2365,26.2647,1.09602
"131530211151003",5,67,13,41,42,4,31,72,11,22.7337,26.7373,0.39371
"131530211151006",5,0,0,0,0,0,0,0,0,21.2377,25.4239,0.02484
"131530211151010",5,0,0,0,0,0,0,0,0,19.6015,25.3292,0.00663
"131530211151013",5,14,5,7,9,5,3,2,1,22.2143,25.9046,0.09639
"131530211151016",5,144,54,59,78,27,34,35,13,20.0478,24.6804,0.03771
"131530211151019",5,513,198,250,341,128,167,304,142,19.5882,24.8867,0.49861
"131530211151022",5,5,0,0,0,0,0,0,0,19.7181,24.4088,0.00823
"131530211151026",5,0,0,0,0,0,0,0,0,21.2419,23.8979,0.01216
"131530211151029",5,10,9,0,10,9,0,4,4,22.6371,25.6126,0.01516
"131530211151032",5,15,7,6,11,7,3,2,2,23.0325,25.3184,0.0257
"131530211152000",5,226,72,122,178,50,104,39,12,23.1679,32.2237,0.98593
"131530211152004",5,0,0,0,0,0,0,0,0,22.678,32.1963,0.0017
"131530211152007",5,14,0,14,12,0,12,1,0,22.6826,31.4558,0.22932
"131530211152010",5,0,0,0,0,0,0,0,0,23.6701,32.1033,0.0021
"131530211152013",5,4,4,0,4,4,0,0,0,24.1186,31.4267,0.00993
"131530211152017",5,0,0,0,0,0,0,0,0,24.3221,32.136,0.08362
"131530211152020",5,33,9,15,32,8,15,12,3,21.9604,30.3549,0.09954
"131530211152023",5,419,126,261,317,88,200,150,44,22.5845,29.9541,0.6615
"131530211152026",5,24,11,8,24,11,8,6,1,22.8664,29.4713,0.00974
"131530211152030",5,34,4,27,22,1,18,7,2,23.6471,30.9995,0.29855
"131530211152033",5,19,6,7,18,6,7,0,0,23.0005,29.7926,0.05281
"131530211152036",5,44,8,17,34,8,10,5,1,22.8187,29.5702,0.0127
"131530211153015",5,8,0,5,8,0,5,3,0,22.8784,27.7598,0.05121
"131530211153019",5,47,6,33,34,3,23,25,7,21.9457,28.6271,0.03016
"131530211153022",5,60,17,37,39,12,25,19,3,21.4596,28.4832,0.13174
"131530211153025",5,0,0,0,0,0,0,0,0,21.5748,29.5766,0.00415
"131530211153028",5,124,50,64,81,26,46,53,19,23.0755,27.1768,0.39253
"131530211153032",5,22,3,17,16,0,15,0,0,23.2696,27.7149,0.02983
"131530211153035",5,9,1,7,2,1,1,1,0,23.922,27.7031,0.10782
"131530211153038",5,14,0,13,8,0,7,5,0,22.8966,28.0736,0.03056
"131530211153041",5,7,0,7,5,0,5,4,0,22.5615,28.5973,0.01435
"131530211153045",5,10,5,3,7,5,0,1,0,22.3193,28.7281,0.01565
"131530211153048",5,0,0,0,0,0,0,0,0,23.72,28.5421,0.00508
"131530211153051",5,83,27,44,61,18,31,51,9,21.3642,28.7697,0.20323
"131530211152034",5,7,1,6,6,0,6,5,0,22.7943,29.3727,0.10542
"131530211152035",5,0,0,0,0,0,0,0,0,22.8672,29.441,0.00146
"131530211153000",5,0,0,0,0,0,0,0,0,23.7514,28.8643,0.01518
"131530211153001",5,45,0,43,30,0,29,13,0,23.6005,28.8609,0.09599
"131530211153002",5,18,2,11,12,2,9,7,1,23.2615,28.8765,0.21753
"131530211153003",5,21,3,9,17,1,9,2,0,22.882,29.066,0.15488
"131530211153004",5,11,4,3,6,1,2,0,0,22.9212,28.7571,0.0064
"131530211153005",5,10,4,2,5,0,1,0,0,22.8733,28.843,0.00781
"131530211153006",5,14,1,13,12,0,12,3,0,22.7354,28.9624,0.02834
"131530211153007",5,29,0,25,20,0,19,9,0,22.569,29.2116,0.05235
"131530211153008",5,31,0,27,29,0,25,7,0,22.2674,29.0881,0.17258
"131530211153009",5,485,136,310,328,96,211,307,88,22.0905,28.221,1.42926
"131530211153010",5,31,10,13,8,2,3,6,2,21.6715,28.6766,0.01092
"131530211153011",5,250,63,171,152,44,94,83,30,22.3723,27.3265,0.14836
"131530211153012",5,25,1,21,17,0,17,42,14,22.6009,28.0977,0.02728
"131530211153013",5,69,25,17,53,20,13,19,12,21.8523,28.6297,0.02977
"131530211153014",5,4,1,3,3,0,3,0,0,22.8982,27.6272,0.00976
"131530211153016",5,38,13,23,22,7,15,11,0,22.4887,27.2476,0.02332
"131530211153017",5,29,17,9,12,11,1,11,3,21.7474,28.5503,0.0151
"131530211153018",5,0,0,0,0,0,0,0,0,23.0065,27.6149,0.00158
"131530211153020",5,35,16,17,23,11,11,28,8,22.0402,28.6241,0.0305
"131530211153021",5,20,14,0,8,2,0,0,0,22.9061,27.502,0.02575
"131530211153023",5,0,0,0,0,0,0,0,0,21.9939,29.5745,0.00674
"131530211153024",5,0,0,0,0,0,0,0,0,21.7353,29.5866,0.00135
"131530211153026",5,15,3,2,7,0,0,80,39,21.5397,29.2657,0.29139
"131530211153027",5,0,0,0,0,0,0,0,0,21.2294,29.1579,0.00287
"131530211153029",5,51,14,31,32,11,20,20,11,23.035,27.4015,0.0311
"131530211153030",5,87,25,60,61,17,44,28,5,23.1308,27.3718,0.03773
"131530211153031",5,237,19,214,180,14,163,91,13,23.5627,27.6679,1.1316
"131530211153033",5,0,0,0,0,0,0,0,0,23.7497,28.5898,0.0049
"131530211153034",5,0,0,0,0,0,0,0,0,23.7783,28.5852,0.00541
"131530211153036",5,16,0,15,13,0,12,1,0,24.0418,26.8483,0.08652
"131530211153037",5,75,9,60,40,5,33,26,6,22.8671,27.9918,0.0347
"131530211153039",5,101,7,86,73,2,65,18,2,22.6468,28.4282,0.33461
"131530211153040",5,8,1,5,5,0,3,1,1,22.6622,28.5911,0.01097
"131530211153042",5,5,2,3,3,0,3,0,0,22.7658,28.1791,0.01292
"131530211153043",5,15,1,11,7,0,7,4,0,22.4463,28.5999,0.01475
"131530211153044",5,7,0,6,5,0,4,5,1,22.7393,28.5906,0.00833
"131530211153046",5,45,5,33,44,5,33,8,0,22.4889,29.0563,0.06583
"131530211153047",5,15,0,12,10,0,8,1,0,23.6185,28.586,0.03065
"131530211153049",5,44,2,40,36,1,33,11,2,21.3684,27.1974,2.21464
"131530211153050",5,0,0,0,0,0,0,0,0,20.3334,27.1003,0.00182
"131530211153052",5,22,1,18,12,1,10,12,3,21.3337,28.7498,0.01001
"131530211153053",5,19,6,0,18,6,0,7,3,21.4105,28.7488,0.0108
"131530211153054",2,0,0,0,0,0,0,0,0,21.1263,28.8968,0.00635
"131530211153055",2,11,0,7,9,0,7,1,0,21.0439,28.547,0.08935
"131530211153056",2,29,0,29,26,0,26,10,0,20.7781,27.8767,0.28585
"131530211153057",5,9,0,9,9,0,9,3,1,22.5646,28.8479,0.01524
"131530211153058",5,7,3,4,7,3,4,5,0,22.6691,28.8409,0.01062
"131530211153059",5,3,0,3,3,0,3,0,0,22.7448,28.8376,0.00788
