"fips","county","state","pop","lat","lon"
"38023","Divide","North Dakota",2195,48.8732,-103.341
"38025","Dunn","North Dakota",4095,47.3372,-102.638
"38027","Eddy","North Dakota",2347,47.7058,-99.0569
"38029","Emmons","North Dakota",3301,46.267,-100.221
"38031","Foster","North Dakota",3397,47.4606,-99.0323
"38033","Golden Valley","North Dakota",1736,46.891,-103.959
"38035","Grand Forks","North Dakota",73170,47.9041,-97.1141
"38037","Grant","North Dakota",2301,46.3936,-101.71
"38039","Griggs","North Dakota",2306,47.4515,-98.1844
"38041","Hettinger","North Dakota",2489,46.4528,-102.564
"38043","Kidder","North Dakota",2394,46.9138,-99.8032
"38045","LaMoure","North Dakota",4093,46.405,-98.5311
"38047","Logan","North Dakota",1876,46.4972,-99.5537
"38049","McHenry","North Dakota",5345,48.1797,-100.701
"38051","McIntosh","North Dakota",2530,46.1461,-99.493
"38053","McKenzie","North Dakota",14704,47.8154,-103.25
"38055","McLean","North Dakota",9771,47.524,-101.227
"38057","Mercer","North Dakota",8350,47.301,-101.712
"38059","Morton","North Dakota",33291,46.8208,-100.987
"38061","Mountrail","North Dakota",9809,48.1348,-102.385
"38063","Nelson","North Dakota",3015,47.9141,-98.2115
"38065","Oliver","North Dakota",1877,47.1203,-101.307
"38067","Pembina","North Dakota",6844,48.7864,-97.5831
"38069","Pierce","North Dakota",3990,48.328,-99.9854
"38071","Ramsey","North Dakota",11605,48.13,-98.8346
"38073","Ransom","North Dakota",5703,46.4733,-97.6541
"38075","Renville","North Dakota",2282,48.7122,-101.513
"38077","Richland","North Dakota",16529,46.2654,-96.7651
"38079","Rolette","North Dakota",12187,48.8376,-99.8157
"38081","Sargent","North Dakota",3862,46.1662,-97.5879
"38083","Sheridan","North Dakota",1265,47.5818,-100.334
"38085","Sioux","North Dakota",3898,46.1668,-100.727
"38087","Slope","North Dakota",706,46.4184,-103.416
"38089","Stark","North Dakota",33646,46.8833,-102.785
"38091","Steele","North Dakota",1798,47.4599,-97.7505
"38093","Stutsman","North Dakota",21593,46.9174,-98.7395
"38095","Towner","North Dakota",2162,48.5756,-99.233
"38097","Traill","North Dakota",7997,47.4894,-97.2214
"38099","Walsh","North Dakota",10563,48.3924,-97.5562
"38101","Ward","North Dakota",69919,48.251,-101.324
"38103","Wells","North Dakota",3982,47.6735,-99.7762
"38105","Williams","North Dakota",40950,48.1982,-103.582
"39001","Adams","Ohio",27477,38.8512,-83.5192
"39003","Allen","Ohio",102206,40.7572,-84.1237
"39005","Ashland","Ohio",52447,40.8544,-82.2843
"39007","Ashtabula","Ohio",97574,41.7921,-80.769
"39009","Athens","Ohio",62431,39.3427,-82.0996
"39011","Auglaize","Ohio",46422,40.544,-84.2725
"39013","Belmont","Ohio",66497,40.0425,-80.8929
"39015","Brown","Ohio",43676,38.9521,-83.8928
"39017","Butler","Ohio",390357,39.4106,-84.4984
"39019","Carroll","Ohio",26721,40.6088,-81.1142
"39021","Champaign","Ohio",38714,40.1212,-83.7565
"39023","Clark","Ohio",136001,39.9276,-83.8317
"39025","Clermont","Ohio",208601,39.1049,-84.2138
"39027","Clinton","Ohio",42018,39.4115,-83.843
"39029","Columbiana","Ohio",101877,40.7803,-80.7306
"39031","Coshocton","Ohio",36612,40.2915,-81.8631
"39033","Crawford","Ohio",42025,40.7963,-82.8735
"39035","Cuyahoga","Ohio",1264817,41.4484,-81.6775
"39037","Darke","Ohio",51881,40.1161,-84.6063
"39039","Defiance","Ohio",38286,41.2948,-84.4487
"39041","Delaware","Ohio",214124,40.2134,-83.0123
"39043","Erie","Ohio",75622,41.4053,-82.6273
"39045","Fairfield","Ohio",158921,39.7994,-82.6729
"39047","Fayette","Ohio",28951,39.5485,-83.4439
"39049","Franklin","Ohio",1323807,40.0012,-82.9922
"39051","Fulton","Ohio",42713,41.5781,-84.0952
"39053","Gallia","Ohio",29220,38.8318,-82.2752
"39055","Geauga","Ohio",95397,41.4875,-81.2234
"39057","Greene","Ohio",167966,39.7258,-83.9972
"39059","Guernsey","Ohio",38438,40.0177,-81.542
"39061","Hamilton","Ohio",830639,39.1811,-84.5091
"39063","Hancock","Ohio",74920,41.0388,-83.6421
"39065","Hardin","Ohio",30696,40.6873,-83.673
"39067","Harrison","Ohio",14483,40.3083,-81.0529
"39069","Henry","Ohio",27662,41.3602,-84.0781
"39071","Highland","Ohio",43317,39.2191,-83.5821
"39073","Hocking","Ohio",28050,39.5249,-82.4497
"39075","Holmes","Ohio",44223,40.5682,-81.8695
"39077","Huron","Ohio",58565,41.1764,-82.6138
"39079","Jackson","Ohio",32653,39.0358,-82.6109
"39081","Jefferson","Ohio",65249,40.3655,-80.6924
"39083","Knox","Ohio",62721,40.4003,-82.4543
"39085","Lake","Ohio",232603,41.685,-81.3199
"39087","Lawrence","Ohio",58240,38.5014,-82.5388
"39089","Licking","Ohio",178519,40.0511,-82.5216
"39091","Logan","Ohio",46150,40.3826,-83.7768
"39093","Lorain","Ohio",312964,41.3917,-82.1102
"39095","Lucas","Ohio",431279,41.652,-83.6203
"39097","Madison","Ohio",43824,39.9235,-83.3784
"39099","Mahoning","Ohio",228614,41.0482,-80.697
"39101","Marion","Ohio",65359,40.5821,-83.1271
"39103","Medina","Ohio",182470,41.1442,-81.8377
"39105","Meigs","Ohio",22210,39.0615,-82.0111
"39107","Mercer","Ohio",42528,40.5156,-84.6064
"39109","Miami","Ohio",108774,40.0399,-84.2295
"39111","Monroe","Ohio",13385,39.7439,-81.0667
"39113","Montgomery","Ohio",537309,39.7442,-84.2064
"39115","Morgan","Ohio",13802,39.616,-81.8659
"39117","Morrow","Ohio",34950,40.5185,-82.7938
"39119","Muskingum","Ohio",86410,39.9635,-81.9968
"39121","Noble","Ohio",14115,39.7729,-81.4871
"39123","Ottawa","Ohio",40364,41.5325,-83.0804
"39125","Paulding","Ohio",18806,41.1327,-84.5885
"39127","Perry","Ohio",35408,39.7585,-82.238
"39129","Pickaway","Ohio",58539,39.6711,-82.9927
"39131","Pike","Ohio",27088,39.0842,-83.0366
"39133","Portage","Ohio",161791,41.1808,-81.2769
"39135","Preble","Ohio",40999,39.7432,-84.6254
"39137","Putnam","Ohio",34451,41.0083,-84.1155
"39139","Richland","Ohio",124936,40.7616,-82.5404
"39141","Ross","Ohio",77093,39.3417,-83.023
"39143","Sandusky","Ohio",58896,41.3404,-83.1005
"39145","Scioto","Ohio",74008,38.7809,-82.9447
"39147","Seneca","Ohio",55069,41.1278,-83.2021
"39149","Shelby","Ohio",48230,40.3195,-84.1943
"39151","Stark","Ohio",374853,40.8376,-81.389
"39153","Summit","Ohio",540428,41.1162,-81.5119
"39155","Trumbull","Ohio",201977,41.2405,-80.7599
"39157","Tuscarawas","Ohio",93263,40.4814,-81.467
"39159","Union","Ohio",62784,40.2419,-83.3349
"39161","Van Wert","Ohio",28931,40.8562,-84.5658
"39163","Vinton","Ohio",12800,39.2412,-82.5042
"39165","Warren","Ohio",242337,39.4233,-84.244
"39167","Washington","Ohio",59771,39.4098,-81.5177
"39169","Wayne","Ohio",116894,40.8365,-81.8645
"39171","Williams","Ohio",37102,41.5325,-84.5718
"39173","Wood","Ohio",132248,41.4533,-83.6028
"39175","Wyandot","Ohio",21900,40.866,-83.2993
"40001","Adair","Oklahoma",19495,35.8875,-94.6357
"40003","Alfalfa","Oklahoma",5699,36.6585,-98.3176
"40005","Atoka","Oklahoma",14143,34.33,-96.0975
"40007","Beaver","Oklahoma",5049,36.8294,-100.638
"40009","Beckham","Oklahoma",22410,35.3612,-99.511
"40011","Blaine","Oklahoma",8735,35.8852,-98.4282
"40013","Bryan","Oklahoma",46067,33.9807,-96.3861
"40015","Caddo","Oklahoma",26945,35.176,-98.3394
"40017","Canadian","Oklahoma",154405,35.4934,-97.7662
"40019","Carter","Oklahoma",48003,34.1895,-97.1974
"40021","Cherokee","Oklahoma",47078,35.9023,-94.9956
"40023","Choctaw","Oklahoma",14204,34.0191,-95.5283
"40025","Cimarron","Oklahoma",2296,36.7344,-102.496
"40027","Cleveland","Oklahoma",295528,35.2693,-97.4504
"40029","Coal","Oklahoma",5266,34.548,-96.2782
"40031","Comanche","Oklahoma",121125,34.633,-98.4194
"40033","Cotton","Oklahoma",5527,34.3126,-98.3315
"40035","Craig","Oklahoma",14107,36.6792,-95.1546
"40037","Creek","Oklahoma",71754,35.9754,-96.226
"40039","Custer","Oklahoma",28513,35.5477,-98.8287
"40041","Delaware","Oklahoma",40397,36.4685,-94.7933
"40043","Dewey","Oklahoma",4484,36.0571,-99.0742
"40045","Ellis","Oklahoma",3749,36.2625,-99.787
"40047","Garfield","Oklahoma",62846,36.3985,-97.8855
"40049","Garvin","Oklahoma",25656,34.7375,-97.2895
"40051","Grady","Oklahoma",54795,35.1124,-97.8504
"40053","Grant","Oklahoma",4169,36.7611,-97.7797
"40055","Greer","Oklahoma",5491,34.912,-99.4642
"40057","Harmon","Oklahoma",2488,34.6945,-99.8974
"40059","Harper","Oklahoma",3272,36.7686,-99.7618
"40061","Haskell","Oklahoma",11561,35.239,-95.1248
"40063","Hughes","Oklahoma",13367,35.0792,-96.3262
"40065","Jackson","Oklahoma",24785,34.6572,-99.3314
"40067","Jefferson","Oklahoma",5337,34.1321,-97.8717
"40069","Johnston","Oklahoma",10272,34.2623,-96.6501
"40071","Kay","Oklahoma",43700,36.7443,-97.1252
"40073","Kingfisher","Oklahoma",15184,35.9139,-97.911
"40075","Kiowa","Oklahoma",8509,34.9369,-99.018
"40077","Latimer","Oklahoma",9444,34.882,-95.2552
"40079","Le Flore","Oklahoma",48129,35.0652,-94.6391
"40081","Lincoln","Oklahoma",33458,35.6563,-96.8823
"40083","Logan","Oklahoma",49555,35.8223,-97.4429
"40085","Love","Oklahoma",10146,33.9227,-97.1701
"40087","McClain","Oklahoma",41662,35.1063,-97.5276
"40089","McCurtain","Oklahoma",30814,33.9997,-94.8147
"40091","McIntosh","Oklahoma",18941,35.3859,-95.5814
"40093","Major","Oklahoma",7782,36.2989,-98.4324
"40095","Marshall","Oklahoma",15312,34.0181,-96.7493
"40097","Mayes","Oklahoma",39046,36.2922,-95.2432
"40099","Murray","Oklahoma",13904,34.5071,-97.0277
"40101","Muskogee","Oklahoma",66339,35.7118,-95.3666
"40103","Noble","Oklahoma",10924,36.3241,-97.2331
"40105","Nowata","Oklahoma",9320,36.775,-95.6352
"40107","Okfuskee","Oklahoma",11310,35.4511,-96.338
"40109","Oklahoma","Oklahoma",796292,35.5255,-97.5124
"40111","Okmulgee","Oklahoma",36706,35.6179,-95.9692
"40113","Osage","Oklahoma",45818,36.4152,-96.2286
"40115","Ottawa","Oklahoma",30285,36.8574,-94.8348
"40117","Pawnee","Oklahoma",15553,36.2704,-96.5392
"40119","Payne","Oklahoma",81646,36.0913,-97.007
"40121","Pittsburg","Oklahoma",43773,34.9563,-95.7213
"40123","Pontotoc","Oklahoma",38065,34.7742,-96.6732
"40125","Pottawatomie","Oklahoma",72454,35.3214,-96.9529
"40127","Pushmataha","Oklahoma",10812,34.3278,-95.482
"40129","Roger Mills","Oklahoma",3442,35.6285,-99.6594
"40131","Rogers","Oklahoma",95240,36.3153,-95.6506
"40133","Seminole","Oklahoma",23556,35.1862,-96.6312
"40135","Sequoyah","Oklahoma",39281,35.4662,-94.7297
"40137","Stephens","Oklahoma",42848,34.5185,-97.9466
"40139","Texas","Oklahoma",21384,36.7122,-101.448
"40141","Tillman","Oklahoma",6968,34.3825,-98.9711
"40143","Tulsa","Oklahoma",669279,36.1027,-95.9115
"40145","Wagoner","Oklahoma",80981,36.016,-95.6276
"40147","Washington","Oklahoma",52455,36.7285,-95.9374
"40149","Washita","Oklahoma",10924,35.3143,-99.0535
"40151","Woods","Oklahoma",8624,36.7675,-98.7081
"40153","Woodward","Oklahoma",20470,36.4237,-99.3836
"41001","Baker","Oregon",16668,44.78,-117.762
"41003","Benton","Oregon",95184,44.5731,-123.275
"41005","Clackamas","Oregon",421401,45.3634,-122.575
"41007","Clatsop","Oregon",41072,46.0989,-123.841
"41009","Columbia","Oregon",52589,45.89,-122.929
"41011","Coos","Oregon",64929,43.3055,-124.232
"41013","Crook","Oregon",24738,44.2836,-120.844
"41015","Curry","Oregon",23446,42.2519,-124.328
"41017","Deschutes","Oregon",198253,44.091,-121.306
"41019","Douglas","Oregon",111201,43.24,-123.389
"41021","Gilliam","Oregon",1995,45.4496,-120.197
"41023","Grant","Oregon",7233,44.4515,-119.004
"41025","Harney","Oregon",7495,43.5216,-118.987
"41027","Hood River","Oregon",23977,45.659,-121.566
"41029","Jackson","Oregon",223259,42.3478,-122.859
"41031","Jefferson","Oregon",24502,44.5915,-121.19
"41033","Josephine","Oregon",88090,42.4044,-123.385
"41035","Klamath","Oregon",69413,42.2859,-121.727
"41037","Lake","Oregon",8160,42.4784,-120.476
"41039","Lane","Oregon",382971,44.0396,-123.119
"41041","Lincoln","Oregon",50395,44.7137,-124.002
"41043","Linn","Oregon",128610,44.5563,-122.959
"41045","Malheur","Oregon",31571,43.9754,-117.061
"41047","Marion","Oregon",345920,44.9601,-122.956
"41049","Morrow","Oregon",12186,45.7391,-119.617
"41051","Multnomah","Oregon",815428,45.5179,-122.591
"41053","Polk","Oregon",87433,44.9209,-123.208
"41055","Sherman","Oregon",1870,45.5184,-120.721
"41057","Tillamook","Oregon",27390,45.4695,-123.858
"41059","Umatilla","Oregon",80075,45.8012,-118.967
"41061","Union","Oregon",26196,45.3416,-118.018
"41063","Wallowa","Oregon",7391,45.4433,-117.306
"41065","Wasco","Oregon",26670,45.5415,-121.204
"41067","Washington","Oregon",600372,45.4861,-122.871
"41069","Wheeler","Oregon",1451,44.8371,-120.089
"41071","Yamhill","Oregon",107722,45.2395,-123.137
"42001","Adams","Pennsylvania",103852,39.8511,-77.157
"42003","Allegheny","Pennsylvania",1250578,40.4478,-79.9716
"42005","Armstrong","Pennsylvania",65558,40.7696,-79.511
"42007","Beaver","Pennsylvania",168215,40.6843,-80.302
"42009","Bedford","Pennsylvania",47577,40.0543,-78.4769
"42011","Berks","Pennsylvania",428849,40.3627,-75.9099
"42013","Blair","Pennsylvania",122822,40.4872,-78.3766
"42015","Bradford","Pennsylvania",59967,41.8339,-76.5279
"42017","Bucks","Pennsylvania",646538,40.2394,-75.0264
"42019","Butler","Pennsylvania",193763,40.8216,-79.9665
"42021","Cambria","Pennsylvania",133472,40.4081,-78.8002
"42023","Cameron","Pennsylvania",4547,41.5024,-78.2388
"42025","Carbon","Pennsylvania",64749,40.872,-75.7089
"42027","Centre","Pennsylvania",158172,40.8398,-77.8362
"42029","Chester","Pennsylvania",534413,39.9934,-75.6781
"42031","Clarion","Pennsylvania",37241,41.1824,-79.4295
"42033","Clearfield","Pennsylvania",80562,40.9915,-78.4993
"42035","Clinton","Pennsylvania",37450,41.1401,-77.4488
"42037","Columbia","Pennsylvania",64727,41.0387,-76.3896
"42039","Crawford","Pennsylvania",83938,41.6664,-80.0984
"42041","Cumberland","Pennsylvania",259469,40.2059,-77.0926
"42043","Dauphin","Pennsylvania",286401,40.3046,-76.7965
"42045","Delaware","Pennsylvania",576830,39.9226,-75.3489
"42047","Elk","Pennsylvania",30990,41.4191,-78.6197
"42049","Erie","Pennsylvania",270876,42.0686,-80.0727
"42051","Fayette","Pennsylvania",128804,39.9492,-79.716
"42053","Forest","Pennsylvania",6973,41.4871,-79.2232
"42055","Franklin","Pennsylvania",155932,39.8835,-77.6549
"42057","Fulton","Pennsylvania",14556,39.9183,-78.0862
"42059","Greene","Pennsylvania",35954,39.8769,-80.1135
"42061","Huntingdon","Pennsylvania",44092,40.4286,-78.0029
"42063","Indiana","Pennsylvania",83246,40.6175,-79.1305
"42065","Jefferson","Pennsylvania",44492,41.0859,-78.9643
"42067","Juniata","Pennsylvania",23509,40.573,-77.3277
"42069","Lackawanna","Pennsylvania",215896,41.4415,-75.6364
"42071","Lancaster","Pennsylvania",552984,40.0739,-76.2925
"42073","Lawrence","Pennsylvania",86070,40.9868,-80.3365
"42075","Lebanon","Pennsylvania",143257,40.3403,-76.4431
"42077","Lehigh","Pennsylvania",374557,40.5978,-75.5094
"42079","Luzerne","Pennsylvania",325594,41.1953,-75.9284
"42081","Lycoming","Pennsylvania",114188,41.2493,-76.9813
"42083","McKean","Pennsylvania",40432,41.8652,-78.5833
"42085","Mercer","Pennsylvania",110652,41.2639,-80.3367
"42087","Mifflin","Pennsylvania",46143,40.6043,-77.6159
"42089","Monroe","Pennsylvania",168327,41.0386,-75.3059
"42091","Montgomery","Pennsylvania",856553,40.1695,-75.3145
"42093","Montour","Pennsylvania",18136,40.9968,-76.6302
"42095","Northampton","Pennsylvania",312951,40.6991,-75.3209
"42097","Northumberland","Pennsylvania",91647,40.8746,-76.6845
"42099","Perry","Pennsylvania",45842,40.4108,-77.1544
"42101","Philadelphia","Pennsylvania",1603797,40.0035,-75.1395
"42103","Pike","Pennsylvania",58535,41.3024,-74.9835
"42105","Potter","Pennsylvania",16396,41.8233,-77.9358
"42107","Schuylkill","Pennsylvania",143049,40.7127,-76.1959
"42109","Snyder","Pennsylvania",39736,40.7874,-76.9809
"42111","Somerset","Pennsylvania",74129,40.029,-79.0124
"42113","Sullivan","Pennsylvania",5840,41.4696,-76.4929
"42115","Susquehanna","Pennsylvania",38434,41.8231,-75.7692
"42117","Tioga","Pennsylvania",41045,41.8148,-77.2111
"42119","Union","Pennsylvania",42681,40.9702,-76.9592
"42121","Venango","Pennsylvania",50454,41.4042,-79.7654
"42123","Warren","Pennsylvania",38587,41.8531,-79.2333
"42125","Washington","Pennsylvania",209349,40.2084,-80.1461
"42127","Wayne","Pennsylvania",51155,41.5397,-75.3076
"42129","Westmoreland","Pennsylvania",354663,40.3402,-79.5946
"42131","Wyoming","Pennsylvania",26069,41.5387,-75.9386
"42133","York","Pennsylvania",456438,39.9419,-76.7537
"44001","Bristol","Rhode Island",50793,41.7126,-71.2847
"44003","Kent","Rhode Island",170363,41.6985,-71.489
"44005","Newport","Rhode Island",85643,41.5486,-71.2666
"44007","Providence","Rhode Island",660741,41.8572,-71.4497
"44009","Washington","Rhode Island",129839,41.4673,-71.59
"45001","Abbeville","South Carolina",24295,34.2416,-82.4221
"45003","Aiken","South Carolina",168808,33.5357,-81.7745
"45005","Allendale","South Carolina",8039,32.9971,-81.2913
"45007","Anderson","South Carolina",203718,34.5647,-82.6166
"45009","Bamberg","South Carolina",13311,33.2676,-81.0722
"45011","Barnwell","South Carolina",20589,33.2945,-81.3567
"45013","Beaufort","South Carolina",187117,32.318,-80.7869
"45015","Berkeley","South Carolina",229861,33.0593,-80.035
"45017","Calhoun","South Carolina",14119,33.6779,-80.8221
"45019","Charleston","South Carolina",408235,32.8258,-79.9781
"45021","Cherokee","South Carolina",56216,35.081,-81.6483
"45023","Chester","South Carolina",32294,34.7044,-81.1186
"45025","Chesterfield","South Carolina",43273,34.6811,-80.1498
"45027","Clarendon","South Carolina",31144,33.6862,-80.208
"45029","Colleton","South Carolina",38604,32.9088,-80.6469
"45031","Darlington","South Carolina",62905,34.3261,-79.9855
"45033","Dillon","South Carolina",28292,34.3948,-79.3616
"45035","Dorchester","South Carolina",161540,32.9959,-80.2127
"45037","Edgefield","South Carolina",25657,33.7131,-81.923
"45039","Fairfield","South Carolina",20948,34.3613,-81.0693
"45041","Florence","South Carolina",137059,34.106,-79.7647
"45043","Georgetown","South Carolina",63404,33.4576,-79.2509
"45045","Greenville","South Carolina",525534,34.8447,-82.3313
"45047","Greenwood","South Carolina",69351,34.2052,-82.1479
"45049","Hampton","South Carolina",18561,32.8016,-81.1164
"45051","Horry","South Carolina",351029,33.7802,-78.9377
"45053","Jasper","South Carolina",28791,32.4073,-81.0021
"45055","Kershaw","South Carolina",65403,34.2572,-80.6509
"45057","Lancaster","South Carolina",96016,34.8048,-80.7718
"45059","Laurens","South Carolina",67539,34.5095,-82.032
"45061","Lee","South Carolina",16531,34.1836,-80.2669
"45063","Lexington","South Carolina",293991,33.9622,-81.2189
"45065","McCormick","South Carolina",9526,33.8793,-82.2977
"45067","Marion","South Carolina",29183,34.1661,-79.3405
"45069","Marlboro","South Carolina",26667,34.638,-79.6717
"45071","Newberry","South Carolina",37719,34.2647,-81.5736
"45073","Oconee","South Carolina",78607,34.7075,-83.002
"45075","Orangeburg","South Carolina",84223,33.4718,-80.7988
"45077","Pickens","South Carolina",131404,34.8053,-82.6897
"45079","Richland","South Carolina",416147,34.068,-80.9888
"45081","Saluda","South Carolina",18862,33.9988,-81.7028
"45083","Spartanburg","South Carolina",327997,34.9639,-82.0078
"45085","Sumter","South Carolina",105556,33.9295,-80.3896
"45087","Union","South Carolina",27244,34.7331,-81.6277
"45089","Williamsburg","South Carolina",31026,33.6519,-79.7332
"45091","York","South Carolina",282090,34.9986,-81.0514
"46003","Aurora","South Dakota",2747,43.6937,-98.5297
"46005","Beadle","South Dakota",19149,44.3673,-98.2277
"46007","Bennett","South Dakota",3381,43.2106,-101.786
"46009","Bon Homme","South Dakota",7003,42.9661,-97.8599
"46011","Brookings","South Dakota",34375,44.3109,-96.7859
"46013","Brown","South Dakota",38301,45.4754,-98.4517
"46015","Brule","South Dakota",5247,43.7627,-99.1914
"46017","Buffalo","South Dakota",1948,44.0591,-99.371
"46019","Butte","South Dakota",10243,44.6697,-103.766
"46021","Campbell","South Dakota",1377,45.8013,-100.101
"46023","Charles Mix","South Dakota",9373,43.1753,-98.5278
"46025","Clark","South Dakota",3837,44.8256,-97.7092
"46027","Clay","South Dakota",14967,42.809,-96.9368
"46029","Codington","South Dakota",28325,44.9141,-97.1299
"46031","Corson","South Dakota",3902,45.7581,-100.912
"46033","Custer","South Dakota",8318,43.7407,-103.515
"46035","Davison","South Dakota",19956,43.7064,-98.0404
"46037","Day","South Dakota",5449,45.3691,-97.5192
"46039","Deuel","South Dakota",4295,44.7387,-96.6609
"46041","Dewey","South Dakota",5239,45.1166,-101.11
"46043","Douglas","South Dakota",2835,43.3776,-98.3697
"46045","Edmunds","South Dakota",3986,45.4534,-99.1487
"46047","Fall River","South Dakota",6973,43.3874,-103.513
"46049","Faulk","South Dakota",2125,45.061,-99.0993
"46051","Grant","South Dakota",7556,45.2069,-96.6587
"46053","Gregory","South Dakota",3994,43.1835,-99.2796
"46055","Haakon","South Dakota",1872,44.1333,-101.573
"46057","Hamlin","South Dakota",6164,44.6462,-97.1482
"46059","Hand","South Dakota",3145,44.5255,-98.9916
"46061","Hanson","South Dakota",3461,43.6561,-97.7717
"46063","Harding","South Dakota",1311,45.6059,-103.52
"46065","Hughes","South Dakota",17765,44.3828,-100.305
"46067","Hutchinson","South Dakota",7427,43.337,-97.7455
"46069","Hyde","South Dakota",1262,44.5197,-99.4553
"46071","Jackson","South Dakota",2806,43.6497,-101.665
"46073","Jerauld","South Dakota",1663,44.091,-98.538
"46075","Jones","South Dakota",917,43.8953,-100.695
"46077","Kingsbury","South Dakota",5187,44.3771,-97.4088
"46079","Lake","South Dakota",11059,44.0015,-97.095
"46081","Lawrence","South Dakota",25768,44.4534,-103.806
"46083","Lincoln","South Dakota",65161,43.4411,-96.7445
"46085","Lyman","South Dakota",3718,43.9537,-99.717
"46087","McCook","South Dakota",5682,43.6615,-97.3483
"46089","McPherson","South Dakota",2411,45.7662,-99.2431
"46091","Marshall","South Dakota",4306,45.7579,-97.6289
"46093","Meade","South Dakota",29852,44.2814,-103.28
"46095","Mellette","South Dakota",1918,43.5494,-100.809
"46097","Miner","South Dakota",2298,44.0113,-97.5515
"46099","Minnehaha","South Dakota",197214,43.5583,-96.7315
"46101","Moody","South Dakota",6336,44.0184,-96.6634
"46102","Oglala Lakota","South Dakota",13672,43.1834,-102.48
"46103","Pennington","South Dakota",109222,44.0649,-103.211
"46105","Perkins","South Dakota",2835,45.7096,-102.331
"46107","Potter","South Dakota",2472,45.0704,-99.9519
"46109","Roberts","South Dakota",10280,45.6112,-96.9591
"46111","Sanborn","South Dakota",2330,44.0056,-98.1451
"46115","Spink","South Dakota",6361,44.9047,-98.4129
"46117","Stanley","South Dakota",2980,44.3722,-100.448
"46119","Sully","South Dakota",1446,44.7031,-100.136
"46121","Todd","South Dakota",9319,43.2493,-100.78
"46123","Tripp","South Dakota",5624,43.3502,-99.847
"46125","Turner","South Dakota",8673,43.3044,-97.1128
"46127","Union","South Dakota",16811,42.681,-96.5922
"46129","Walworth","South Dakota",5315,45.5185,-100.312
"46135","Yankton","South Dakota",23310,42.9013,-97.3969
"46137","Ziebach","South Dakota",2413,44.9298,-101.53
"47001","Anderson","Tennessee",77123,36.0812,-84.1788
"47003","Bedford","Tennessee",50237,35.5122,-86.465
"47005","Benton","Tennessee",15864,36.0709,-88.09
"47007","Bledsoe","Tennessee",14913,35.6215,-85.2003
"47009","Blount","Tennessee",135280,35.7532,-83.9735
"47011","Bradley","Tennessee",108620,35.1674,-84.8597
"47013","Campbell","Tennessee",39272,36.3815,-84.126
"47015","Cannon","Tennessee",14506,35.7994,-86.064
"47017","Carroll","Tennessee",28440,36.0189,-88.4642
"47019","Carter","Tennessee",56356,36.319,-82.2034
"47021","Cheatham","Tennessee",41072,36.2723,-87.0635
"47023","Chester","Tennessee",17341,35.4383,-88.6225
"47025","Claiborne","Tennessee",32043,36.4887,-83.6398
"47027","Clay","Tennessee",7581,36.5528,-85.5629
"47029","Cocke","Tennessee",35999,35.9473,-83.174
"47031","Coffee","Tennessee",57889,35.4542,-86.1246
"47033","Crockett","Tennessee",13911,35.7875,-89.12
"47035","Cumberland","Tennessee",61145,35.9556,-85.0178
"47037","Davidson","Tennessee",715884,36.1378,-86.7448
"47039","Decatur","Tennessee",11435,35.6062,-88.1233
"47041","DeKalb","Tennessee",20080,35.967,-85.8369
"47043","Dickson","Tennessee",54315,36.1042,-87.3439
"47045","Dyer","Tennessee",36801,36.0594,-89.3584
"47047","Fayette","Tennessee",41990,35.2011,-89.4798
"47049","Fentress","Tennessee",18489,36.3632,-84.9367
"47051","Franklin","Tennessee",42774,35.2082,-86.1162
"47053","Gibson","Tennessee",50429,35.9323,-88.871
"47055","Giles","Tennessee",30346,35.1922,-87.0304
"47057","Grainger","Tennessee",23527,36.2662,-83.4866
"47059","Greene","Tennessee",70152,36.1775,-82.8326
"47061","Grundy","Tennessee",13529,35.3432,-85.7223
"47063","Hamblen","Tennessee",64499,36.2155,-83.2975
"47065","Hamilton","Tennessee",366207,35.0938,-85.2018
"47067","Hancock","Tennessee",6662,36.5172,-83.2311
"47069","Hardeman","Tennessee",25462,35.2229,-89.0185
"47071","Hardin","Tennessee",26831,35.1985,-88.226
"47073","Hawkins","Tennessee",56721,36.463,-82.874
"47075","Haywood","Tennessee",17864,35.5862,-89.2677
"47077","Henderson","Tennessee",27842,35.648,-88.4029
"47079","Henry","Tennessee",32199,36.3198,-88.2914
"47081","Hickman","Tennessee",24925,35.8547,-87.4055
"47083","Houston","Tennessee",8283,36.3042,-87.7043
"47085","Humphreys","Tennessee",18990,36.0712,-87.7751
"47087","Jackson","Tennessee",11617,36.328,-85.6294
"47089","Jefferson","Tennessee",54683,36.0648,-83.4531
"47091","Johnson","Tennessee",17948,36.4501,-81.8447
"47093","Knox","Tennessee",478971,35.9719,-83.9916
"47095","Lake","Tennessee",7005,36.3564,-89.4672
"47097","Lauderdale","Tennessee",25143,35.7651,-89.5374
"47099","Lawrence","Tennessee",44159,35.2376,-87.3536
"47101","Lewis","Tennessee",12582,35.5332,-87.5217
"47103","Lincoln","Tennessee",35319,35.1052,-86.5717
"47105","Loudon","Tennessee",54886,35.7606,-84.2843
"47107","McMinn","Tennessee",53276,35.426,-84.5987
"47109","McNairy","Tennessee",25866,35.177,-88.5375
"47111","Macon","Tennessee",25216,36.5353,-86.0256
"47113","Madison","Tennessee",98823,35.6535,-88.8245
