"part","x","y"
107,-514.4,-867.8
107,-512.5,-870.6
107,-511.1,-868.3
107,-511.1,-865.9
107,-508.3,-865
107,-507.8,-871.1
107,-509.7,-874.9
107,-507.3,-876.3
107,-501.2,-877.7
107,-499.3,-882
107,-493.2,-882.9
107,-490.8,-884.3
107,-488.9,-890.5
107,-486.5,-894.7
107,-480.4,-897.1
107,-479.9,-899
107,-474.7,-901.8
107,-474.3,-904.7
107,-466.2,-908.9
107,-463.9,-915.1
107,-464.8,-917.4
107,-462,-919.8
107,-460.1,-922.6
107,-456.8,-924
107,-455.4,-925.9
107,-453,-938.7
107,-453.9,-943.4
107,-452,-948.1
107,-449.2,-948.1
107,-448.3,-952.4
107,-446.9,-954.3
107,-446.4,-956.6
107,-444.5,-957.1
107,-443.1,-960.9
107,-443.1,-963.7
107,-440.7,-966.6
107,-441.7,-970.4
107,-440.7,-975.1
107,-436.9,-977.9
107,-435.5,-977.4
107,-435.5,-981.2
107,-431.3,-984.1
107,-432.7,-987.8
107,-430.3,-992.1
107,-425.6,-993.5
107,-428.4,-996.3
107,-426.1,-999.6
107,-425.6,-1001.5
107,-427,-1004.4
107,-424.2,-1011
107,-421.8,-1014.3
107,-422.3,-1018.1
107,-419.9,-1021.9
107,-418,-1023.7
107,-415.2,-1023.7
107,-414.2,-1028.5
107,-410,-1031.3
107,-407.6,-1031.3
107,-402.4,-1034.1
107,-399.6,-1038.9
107,-399.6,-1040.8
107,-396.3,-1043.1
107,-395.3,-1047.8
107,-393.9,-1051.2
107,-388.3,-1053
107,-388.7,-1057.3
107,-384.5,-1062
107,-385.4,-1065.8
107,-383.1,-1069.1
107,-383.5,-1073.4
107,-381.2,-1073.8
107,-380.2,-1077.1
107,-377.4,-1076.2
107,-376.4,-1080
107,-373.1,-1080.9
107,-367,-1089.9
107,-363.7,-1089.4
107,-363.2,-1091.8
107,-360.8,-1093.2
107,-357.1,-1091.8
107,-354.7,-1094.2
107,-350.9,-1096
107,-348.1,-1100.3
107,-349.5,-1102.7
107,-350.5,-1107.4
107,-347.1,-1107.4
107,-345.7,-1109.3
107,-347.1,-1113.1
107,-346.7,-1117.3
107,-347.1,-1120.6
107,-349,-1123.5
107,-348.6,-1125.3
107,-351.9,-1127.7
107,-347.6,-1129.1
107,-348.1,-1132.9
107,-344.8,-1133.4
107,-342.4,-1135.3
107,-342.9,-1138.1
107,-341.9,-1140
107,-341.5,-1143.3
107,-342.9,-1146.1
107,-341.9,-1149
107,-343.4,-1151.3
107,-341.9,-1152.8
107,-344.3,-1156.1
107,-343.8,-1160.3
107,-340.1,-1163.1
107,-337.2,-1166
107,-339.1,-1167.4
107,-337.7,-1170.2
107,-333.4,-1171.7
107,-332,-1173.5
107,-333,-1176.4
107,-329.7,-1178.3
107,-326.8,-1180.6
107,-326.4,-1183.9
107,-324.5,-1186.8
107,-324.5,-1191.5
107,-321.6,-1193.9
107,-321.6,-1197.2
107,-320.7,-1201.4
107,-318.8,-1205.7
107,-317.8,-1214.7
107,-314.1,-1216.1
107,-310.8,-1221.7
107,-312.6,-1226.9
107,-309.8,-1230.2
107,-305.6,-1228.8
107,-302.3,-1230.7
107,-298.5,-1230.7
107,-296.1,-1233.1
107,-293.7,-1232.6
107,-290.9,-1235.4
107,-284.3,-1234
107,-281.5,-1235.4
107,-280.5,-1238.3
107,-277.2,-1239.2
107,-276.3,-1241.6
107,-273,-1243.5
107,-272.5,-1245.4
107,-270.1,-1246.3
107,-268.7,-1249.2
107,-264.4,-1247.7
107,-260.2,-1247.7
107,-259.7,-1249.6
107,-256.4,-1250.1
107,-251.7,-1252.5
107,-248.4,-1251.5
107,-246,-1253.9
107,-242.2,-1255.8
107,-240.8,-1258.6
107,-237.5,-1259.1
107,-234.2,-1262.9
107,-228.5,-1263.3
107,-230,-1265.2
107,-227.1,-1268.5
107,-224.3,-1268.1
107,-221.9,-1270.4
107,-220,-1268.5
107,-217.2,-1270.4
107,-212.5,-1269.5
107,-209.2,-1271.4
107,-205.9,-1272.3
107,-204.9,-1269.5
107,-200.2,-1269.5
107,-198.8,-1271.4
107,-195.5,-1271.4
107,-190.3,-1269.9
107,-187.9,-1271.4
107,-181.8,-1270.9
107,-180.8,-1272.3
107,-177.5,-1273.7
107,-172.8,-1273.7
107,-171.4,-1275.1
107,-166.6,-1275.1
107,-166.2,-1277
107,-162.4,-1280.3
107,-160,-1284.6
107,-156.2,-1285.1
107,-154.8,-1287
107,-153.9,-1290.3
107,-146.8,-1292.2
107,-146.3,-1294.5
107,-144,-1295.5
107,-138.8,-1295.5
107,-137.8,-1292.6
107,-138.3,-1287.4
107,-134,-1286.5
107,-128.8,-1283.6
107,-126,-1284.1
107,-124.1,-1282.7
107,-116.1,-1283.2
107,-116.1,-1271.4
107,-120.8,-1272.3
107,-121.3,-1269.9
107,-126,-1269.5
107,-129.3,-1268.1
107,-131.7,-1264.7
107,-130.2,-1263.3
107,-131.7,-1261
107,-130.7,-1258.1
107,-132.1,-1254.8
107,-132.1,-1252.5
107,-129.8,-1247.7
107,-134,-1237.8
107,-137.8,-1227.9
107,-141.6,-1226
107,-141.1,-1223.2
107,-142.5,-1219.9
107,-142.1,-1217
107,-144.9,-1210.9
107,-144.9,-1208.5
107,-147.3,-1200
107,-148.2,-1189.1
107,-146.8,-1189.1
107,-144.4,-1169.3
107,-143.5,-1159.4
107,-142.5,-1150.4
107,-143.5,-1149.9
107,-141.6,-1139.5
107,-144.4,-1139
107,-153.9,-1142.8
107,-156.7,-1141.4
107,-162.4,-1140.9
107,-162.9,-1136.7
107,-160,-1136.2
107,-157.7,-1133.9
107,-152.9,-1131
107,-150.6,-1128.2
107,-147.7,-1128.2
107,-147.7,-1130.5
107,-151,-1134.3
107,-152.5,-1137.2
107,-150.1,-1137.6
107,-147.7,-1135.3
107,-144.4,-1133.4
107,-142.5,-1133.4
107,-139.7,-1131.5
107,-136.4,-1122.5
107,-135.9,-1118.3
107,-134,-1115.4
107,-133.6,-1111.2
107,-131.2,-1105
107,-128.4,-1102.7
107,-128.4,-1100.8
107,-124.1,-1091.3
107,-130.2,-1089.4
107,-135.4,-1086.6
107,-137.8,-1081.9
107,-137.8,-1078.6
107,-140.2,-1077.1
107,-145.8,-1077.1
107,-149.6,-1073.8
107,-149.6,-1071.9
107,-147.7,-1070.5
107,-144,-1071.5
107,-136.4,-1071.5
107,-132.6,-1071
107,-131.2,-1072.4
107,-126,-1071
107,-123.6,-1071.5
107,-120.8,-1075.7
107,-117.5,-1077.6
107,-114.2,-1071.5
107,-112.3,-1069.1
107,-103.3,-1055.9
107,-101.4,-1053.5
107,-102.4,-1050.2
107,-100.9,-1046.4
107,-103.3,-1045.5
107,-103.8,-1047.8
107,-108.5,-1049.7
107,-109.9,-1051.6
107,-113.7,-1054.5
107,-116.5,-1051.6
107,-119.9,-1049.7
107,-119.9,-1048.3
107,-113.2,-1042.7
107,-102.4,-1037.9
107,-100.5,-1037.9
107,-101.4,-1041.7
107,-94.8,-1044.5
107,-92,-1044.5
107,-85.8,-1038.9
107,-78.7,-1033.7
107,-77.3,-1030.4
107,-79.7,-1026.6
107,-77.8,-1024.2
107,-78.3,-1018.1
107,-76.4,-1013.8
107,-75,-1012.9
107,-69.8,-1013.8
107,-68.8,-1017.6
107,-69.3,-1020
107,-67.4,-1023.7
107,-65.5,-1024.2
107,-61.3,-1023.3
107,-57,-1019.5
107,-50.4,-1016.2
107,-44.7,-1012.4
107,-41.4,-1013.8
107,-44.2,-1015.7
107,-42.8,-1018.6
107,-43.3,-1020.9
107,-51.8,-1022.8
107,-54.6,-1025.2
107,-58.9,-1026.1
107,-64.6,-1031.3
107,-72.6,-1037.5
107,-77.8,-1037.5
107,-81.1,-1039.8
107,-80.6,-1042.7
107,-84.4,-1045
107,-86.8,-1044.1
107,-87.7,-1046.9
107,-90.6,-1047.8
107,-92,-1052.1
107,-94.3,-1054.5
107,-97.2,-1060.1
107,-100.5,-1064.4
107,-107.1,-1067.7
107,-111.8,-1075.7
107,-110.9,-1080.5
107,-113.7,-1083.8
107,-117.5,-1091.8
107,-122.7,-1098.4
107,-129.3,-1112.1
107,-135.4,-1129.1
107,-136.9,-1137.2
107,-139.7,-1155.6
107,-139.7,-1166.9
107,-140.2,-1180.2
107,-139.2,-1190.1
107,-135.9,-1198.1
107,-134,-1206.6
107,-131.2,-1214.7
107,-131.7,-1216.1
107,-129.3,-1219.4
107,-126,-1230.2
107,-123.2,-1240.6
107,-120.8,-1251
107,-119.4,-1264.7
107,-117,-1269.5
107,-120.3,-1244.9
107,-122.7,-1234.5
107,-126,-1223.2
107,-130.2,-1210.4
107,-132.6,-1201
107,-135,-1190.6
107,-136.9,-1180.6
107,-137.3,-1171.2
107,-137.8,-1161.3
107,-136.9,-1151.3
107,-135.4,-1142.4
107,-133.1,-1133.4
107,-128.8,-1121.1
107,-125,-1112.1
107,-120.3,-1102.7
107,-112.8,-1089.4
107,-108,-1081.9
107,-103.3,-1076.7
107,-99.1,-1068.6
107,-93.4,-1061.6
107,-87.2,-1054.9
107,-78.3,-1046.4
107,-70.7,-1040.3
107,-62.2,-1034.1
107,-48,-1025.6
107,-43.8,-1023.7
107,-39.5,-1019.5
107,-38.6,-1016.7
107,-33.4,-1012.9
107,-21.6,-1004.4
107,-7.9,-997.3
107,11.5,-988.8
107,18.1,-985.5
107,30.9,-977.4
107,33.3,-975.5
107,40.3,-972.2
107,55,-963.7
107,60.2,-962.8
107,63,-959.5
107,68.7,-955.2
107,71.1,-952.4
107,79.1,-945.3
107,85.2,-940.6
107,86.6,-938.2
107,94.7,-931.6
107,116.4,-916.5
107,123,-911.3
107,122.6,-910.3
107,117.8,-910.3
107,115.5,-908.4
107,114.5,-909.4
107,114.1,-913.6
107,108.9,-916
107,98,-925.5
107,97,-927.3
107,87.6,-933.5
107,83.3,-937.7
107,81.5,-935.4
107,82.4,-931.1
107,81.9,-926.9
107,86.2,-926.4
107,87.6,-928.8
107,95.2,-922.2
107,101.8,-915.5
107,104.6,-916.5
107,107.4,-913.6
107,107.9,-907
107,107.4,-899.5
107,101.8,-896.2
107,104.6,-894.7
107,105.6,-892.4
107,98.9,-891
107,95.6,-888.1
107,95.6,-884.3
107,98.5,-881
107,95.2,-876.8
107,98,-872.5
107,102.7,-871.1
107,104.6,-874.9
107,109.3,-873
107,111.2,-867.8
107,114.5,-863.6
107,122.1,-859.8
107,123.5,-861.7
107,126.8,-864
107,126.8,-871.1
107,125.4,-878.2
107,122.6,-882.9
107,119.3,-886.7
107,120.2,-889.5
107,125.4,-887.7
107,133.9,-885.8
107,138.6,-883.9
107,141,-883.9
107,143.4,-886.7
107,148.6,-885.8
107,146.7,-888.6
107,142.9,-890.5
107,140,-888.6
107,137.7,-889.1
107,136.3,-892.9
107,133,-894.7
107,128.7,-894.7
107,125.4,-899
107,119.7,-903.7
107,118.8,-907.5
107,123,-906.6
107,125.4,-902.8
107,129.2,-899.5
107,136.3,-895.2
107,145.2,-891
107,180.7,-874.9
107,188.2,-872.1
107,193.4,-870.6
107,200.1,-870.6
107,209,-870.6
107,209,-869.2
107,205.7,-864.5
107,204.3,-863.6
107,202.9,-860.7
107,200.1,-857.9
107,200.5,-855.5
107,207.1,-850.3
107,210.5,-843.7
107,211.4,-839.9
107,213.3,-836.1
107,217.5,-832.4
107,219.4,-829.1
107,218.5,-824.8
107,221.3,-822.4
107,221.3,-817.7
107,219,-811.6
107,220.4,-807.8
107,219.4,-802.1
107,217.1,-801.2
107,214.2,-797.9
107,215.2,-795.5
107,215.2,-791.7
107,220.9,-785.6
107,219,-779.9
107,219,-777.1
107,217.5,-774.2
107,217.5,-770.9
107,221.8,-768.1
107,221.3,-763.4
107,227.5,-757.2
107,228.4,-753.5
107,227.5,-752
107,229.8,-749.7
107,230.3,-747.3
107,232.7,-744.5
107,233.1,-742.6
107,232.7,-737.9
107,231.7,-736
107,233.1,-732.2
107,235.5,-729.8
107,231.7,-725.6
107,231.7,-722.7
107,234.1,-722.3
107,236.4,-720.4
107,233.1,-714.2
107,233.6,-706.2
107,234.6,-703.4
107,232.7,-702.4
107,228.9,-704.8
107,227.9,-703.8
107,227.5,-698.6
107,226.5,-697.2
107,225.6,-693.4
107,223.7,-693.4
107,219.4,-689.2
107,221.3,-683.5
107,220.4,-679.3
107,217.5,-676.9
107,217.5,-675
107,212.8,-671.7
107,215.2,-667.5
107,213.3,-665.6
107,210,-665.6
107,206.2,-662.3
107,204.3,-656.6
107,206.2,-654.7
107,205.3,-650
107,207.1,-647.6
107,204.8,-641
107,205.3,-637.7
107,203.8,-635.3
107,200.5,-633
107,200.1,-630.6
107,196.8,-624.9
107,190.1,-621.1
107,186.4,-614.1
107,184,-613.1
107,183.5,-582.9
107,182.6,-536.1
107,181.6,-499.7
107,180.7,-461.4
107,180.2,-440.2
107,177.9,-437.8
107,175,-438.3
107,173.1,-440.2
107,171.2,-437.3
107,167.5,-435.9
107,163.7,-440.2
107,160.8,-436.4
107,159.4,-439.2
107,157.1,-437.8
107,156.1,-440.6
107,151.9,-439.7
107,151.4,-441.6
107,148.1,-440.6
107,148.6,-437.3
107,145.7,-437.8
107,142.4,-433.1
107,141.9,-430.2
107,139.6,-431.2
107,136.3,-433.5
107,133.4,-429.3
107,131.5,-429.3
107,124,-425.5
107,118.8,-426
107,118.8,-424.1
107,116.4,-424.1
107,112.6,-418.4
107,107.4,-420.3
107,104.1,-419.4
107,103.2,-417.9
107,99.4,-415.1
107,95.2,-409.4
107,92.3,-408
107,87.1,-406.6
107,86.2,-403.3
107,83.3,-403.3
107,79.6,-398.6
107,77.2,-398.6
107,74.8,-397.2
107,70.6,-395.7
107,68.7,-399
107,68.7,-401.9
107,66.3,-402.8
107,64.9,-405.7
107,61.1,-404.2
107,60.7,-406.1
107,54.5,-406.6
107,46.5,-405.7
107,45.1,-403.8
107,42.7,-405.2
107,39.9,-399.5
107,36.6,-399
107,33.3,-402.4
107,30.4,-402.4
107,29,-404.2
107,26.2,-404.7
107,22.4,-403.8
107,22.9,-408
107,21,-409.4
107,18.1,-407.1
107,16.7,-407.6
107,15.8,-409.9
107,5.8,-404.2
107,5.4,-407.1
107,-4.6,-409.9
107,-9.3,-409
107,-13.5,-409.9
107,-13.5,-411.8
107,-15.4,-417.5
107,-18.3,-419.4
107,-21.1,-419.8
107,-25.3,-417.5
107,-27.7,-419.4
107,-28.7,-424.1
107,-31.5,-426.9
107,-33.4,-426
107,-33.8,-423.6
107,-37.2,-420.3
107,-39,-416.5
107,-46.1,-417
107,-47.6,-415.6
107,-48.5,-411.8
107,-52.8,-411.8
107,-57.5,-409.4
107,-57.9,-408
107,-54.6,-405.7
107,-54.6,-403.3
107,-57.5,-403.3
107,-60.8,-400.9
107,-61.7,-401.4
107,-63.6,-408.5
107,-65.5,-410.4
107,-69.8,-411.3
107,-73.1,-406.1
107,-76.4,-405.7
107,-77.3,-408
107,-79.7,-408
107,-82,-402.8
107,-82.5,-399
107,-84.4,-395.7
107,-89.1,-398.6
107,-91.5,-399
107,-90.6,-404.2
107,-93.9,-408.5
107,-97.2,-409.9
107,-100.5,-413.7
107,-100,-417.5
107,-100.9,-421.7
107,-103.8,-422.7
107,-108,-420.3
107,-110.9,-413.2
107,-109.9,-409.9
107,-107.1,-408
107,-108.5,-403.3
107,-111.3,-400.5
107,-114.2,-402.4
107,-114.7,-405.2
107,-117,-406.6
107,-119.4,-404.2
107,-122.7,-405.2
107,-124.1,-408.5
107,-126,-410.9
107,-131.2,-410.9
107,-134.5,-408.5
107,-133.1,-405.2
107,-134,-401.4
107,-137.8,-399.5
107,-142.5,-401.9
107,-145.4,-401.9
107,-146.8,-399.5
107,-145.8,-395.7
107,-149.6,-392.4
107,-153.4,-391.5
107,-155.8,-392.9
107,-159.1,-397.6
107,-163.3,-401.9
107,-168.5,-406.1
107,-171.4,-407.1
107,-174.2,-406.1
107,-178,-403.3
107,-180.8,-403.3
107,-182.2,-400.9
107,-179.9,-399.5
107,-179.9,-395.3
107,-178.4,-391.5
107,-180.8,-389.1
107,-185.1,-390.5
107,-190.7,-389.6
107,-192.6,-386.3
107,-192.2,-384.9
107,-193.6,-382.5
107,-194,-380.1
107,-191.7,-377.3
107,-191.2,-374.9
107,-193.1,-372.6
107,-195.5,-373.5
107,-198.8,-376.8
107,-201.6,-376.4
107,-204.9,-374.5
107,-210.6,-374
107,-212.9,-372.1
107,-216.2,-371.6
107,-219.6,-374.5
107,-219.6,-377.8
107,-221.4,-379.7
107,-227.6,-382
107,-229.5,-380.6
107,-235.6,-372.1
107,-238,-370.7
107,-242.2,-370.2
107,-246,-373.5
107,-253.1,-373.1
107,-256.9,-370.7
107,-261.1,-369.8
107,-266.3,-367.9
107,-269.6,-364.1
107,-272,-365
107,-274.4,-363.1
107,-275.3,-364.6
107,-278.2,-365
107,-281.5,-363.6
107,-285.2,-364.6
107,-286.7,-362.7
107,-289,-363.6
107,-291.4,-363.1
107,-292.8,-355.1
107,-293.3,-349
107,-298.9,-343.8
107,-297.5,-341.4
107,-299.9,-340.5
107,-302.7,-340.9
107,-303.7,-339.5
107,-307.9,-335.3
107,-309.3,-336.7
107,-309.8,-344.2
107,-314.1,-344.2
107,-315,-342.8
107,-319.3,-340
107,-326.4,-339
107,-328.2,-343.8
107,-337.2,-342.8
107,-339.1,-340
107,-342.4,-338.1
107,-347.6,-331.5
107,-348.6,-329.1
107,-350.9,-327.7
107,-353.8,-323
107,-359,-319.7
107,-361.3,-321.6
107,-364.2,-321.6
107,-361.8,-269.1
107,-359.9,-225.2
107,-358,-173.6
107,-356.1,-137.7
107,-354.7,-104.7
107,-401,-102.8
107,-451.1,-99.9
107,-498.8,-97.6
107,-525.8,-95.7
107,-554.1,-93.8
107,-620.7,-89.1
108,-1475.6,643.9
108,-1477.5,632
108,-1486,588.6
108,-1491.6,558.8
108,-1501.6,509.7
108,-1509.6,468.5
108,-1518.1,424.6
108,-1523.3,398.1
108,-1528.5,369.8
108,-1539.4,315.4
108,-1550.2,259.7
108,-1555,233.7
108,-1560.6,204.9
108,-1564.4,185.5
108,-1569.6,160
108,-1572.9,140.6
108,-1580,104.2
108,-1581.9,94.8
108,-1545,87.7
108,-1514.3,82
108,-1476,74.9
108,-1434.9,67.8
108,-1352.7,54.1
108,-1328.6,49.9
108,-1322.5,49.4
108,-1295.1,45.1
108,-1273.3,41.8
108,-1271,40.9
108,-1231.7,34.7
108,-1197.2,29.5
108,-1146.7,22.5
108,-1140.5,64.5
108,-1138.2,81.5
108,-1132,123.6
108,-1131.6,131.1
108,-1128.3,151.9
108,-1128.3,164.7
108,-1121.2,213.8
108,-1118.3,230.9
108,-1114.6,258.7
108,-1108.9,300.3
108,-1102.7,341.9
108,-1097.5,380.6
108,-1094.2,405.2
108,-1091.4,424.6
108,-1085.7,467.1
108,-1102.3,469.5
108,-1125.4,472.3
108,-1174.1,479.4
108,-1183.5,480.4
108,-1205.3,483.7
108,-1208.6,484.6
108,-1250.2,491.2
108,-1245.9,518.6
108,-1239.8,555.5
108,-1232.7,602.3
108,-1263.4,607
108,-1270,607.9
108,-1311.1,614.6
108,-1324.4,616.9
108,-1325.8,617.4
108,-1362.6,624
108,-1411.3,632
108,-1431.6,635.3
108,-1463.8,641
108,-1475.6,643.9
109,1756.1,238.9
109,1754.7,236.5
109,1752.8,236.5
109,1749.5,232.3
109,1753.8,232.7
109,1756.1,231.8
109,1756.6,229
109,1755.2,224.7
109,1753.3,221.9
109,1749.1,220.9
109,1747.2,219
109,1749.5,215.7
109,1747.6,213.4
109,1747.2,210.1
109,1745.7,208.6
109,1746.2,205.3
109,1743.4,198.7
109,1742,191.6
109,1742.9,188.3
109,1742,182.2
109,1742.4,180.8
109,1741.5,176.5
109,1742.9,169.4
109,1741,165.2
109,1742,156.7
109,1743.9,153.8
109,1744.3,151
109,1748.6,146.3
109,1750,143.4
109,1749.5,140.1
109,1750.5,138.7
109,1753.3,139.6
109,1751.4,143
109,1753.3,144.4
109,1756.1,143.4
109,1761.3,153.4
109,1760.9,155.2
109,1761.3,163.3
109,1765.1,170.4
109,1765.6,175.1
109,1768.9,184.5
109,1767,187.8
109,1770.8,198.2
109,1768.9,202.5
109,1769.4,212.4
109,1770.3,217.6
109,1772.2,225.2
109,1776.5,233.7
109,1778.8,236.5
109,1780.7,236
109,1783.1,233.7
109,1785,236.5
109,1787.8,246.9
109,1790.6,255.4
109,1759,244.6
109,1756.1,238.9
110,1728.3,233.2
110,1724,232.3
110,1726.8,229.9
110,1728.3,233.2
111,1223.6,94.8
111,1211.8,80.6
111,1197.6,63.6
111,1194.8,59.8
111,1186.7,56
111,1182.5,53.6
111,1175.4,47.5
111,1172.1,43.7
111,1170.7,43.3
111,1165,39
111,1165.9,31.9
111,1161.2,25.8
111,1157.9,24.8
111,1154.1,21
111,1156,18.7
111,1156,15.8
111,1154.6,11.6
111,1147.5,6.9
111,1138.5,5.4
111,1136.2,2.1
111,1136.6,0.3
111,1134.3,-3.5
111,1134.3,-7.8
111,1129.5,-9.2
111,1120.1,-13.5
111,1113.5,-17.2
111,1110.6,-19.6
111,1104,-20.1
111,1100.7,-21
111,1097.4,-24.3
111,1094.1,-25.7
111,1089.4,-30
111,1094.1,-29.5
111,1124.4,-25.7
111,1125.8,-25.7
111,1158.4,-21.5
111,1195.7,-16.3
111,1217.9,-13
111,1242,-9.2
111,1243,-6.8
111,1267.1,-3.5
111,1264.7,-6.8
111,1271.8,-5.9
111,1278.9,-5.4
111,1291.6,-4
111,1297.3,-3.1
111,1338.9,1.7
111,1350.7,4
111,1386.6,7.8
111,1401.7,10.2
111,1422.5,13.5
111,1455.1,19.2
111,1478.3,22.9
111,1502.4,27.7
111,1542.6,34.7
111,1565.7,39.5
111,1575.6,41.4
111,1623.8,50.8
111,1656.4,57.4
111,1681.5,62.2
111,1681,63.1
111,1690.5,65
111,1733.5,74
111,1772.2,82
111,1768.4,90.5
111,1764.2,96.6
111,1760.4,103.7
111,1752.4,120.3
111,1749.1,120.7
111,1747.2,118.9
111,1744.3,117
111,1740.1,117.9
111,1731.1,118.4
111,1727.8,119.8
111,1725.4,119.8
111,1723.1,116
111,1724.5,112.2
111,1722.6,110.8
111,1721.6,113.7
111,1718.8,113.2
111,1719.3,110.8
111,1713.6,109.9
111,1713.6,108
111,1710.8,108.5
111,1709.4,114.6
111,1705.1,117.4
111,1701.8,118.9
111,1699,121.2
111,1693.8,121.2
111,1691.4,122.6
111,1690.9,128.8
111,1688.6,134
111,1689,135.9
111,1686.7,138.2
111,1685.3,132.1
111,1682.4,131.6
111,1676.3,135.9
111,1670.6,136.3
111,1667.3,134.9
111,1663,137.3
111,1666.4,139.2
111,1669.2,142
111,1670.6,139.6
111,1673.9,140.6
111,1676.8,139.6
111,1680.5,136.3
111,1682.4,139.2
111,1685.7,140.6
111,1689,141.1
111,1691.4,140.1
111,1694.2,135.4
111,1693.3,133
111,1694.2,130.7
111,1700.4,126.9
111,1709.4,123.6
111,1711.2,120.3
111,1714.1,117.9
111,1716.4,119.8
111,1720.7,124.1
111,1724,123.6
111,1725,133.5
111,1721.6,137.8
111,1718.3,138.2
111,1716.9,140.6
111,1713.6,139.2
111,1712.2,141.5
111,1711.2,146.3
111,1704.6,143.9
111,1701.3,145.3
111,1701.8,147.2
111,1707.5,148.6
111,1708.4,150
111,1712.7,151.9
111,1710.8,153.4
111,1707.5,158.1
111,1703.2,160.9
111,1705.1,163.3
111,1707.9,164.2
111,1712.7,162.8
111,1716,159.5
111,1718.3,158.6
111,1720.2,166.6
111,1718.3,173.2
111,1716.4,177
111,1713.6,179.8
111,1710.3,177
111,1707,179.3
111,1711.2,185
111,1701.3,185
111,1698.5,188.3
111,1690.9,186.4
111,1686.2,189.3
111,1682.4,196.8
111,1680.1,199.2
111,1674.9,199.7
111,1673,202.5
111,1668.7,203.4
111,1660.7,212.9
111,1656.4,214.3
111,1650.3,219.5
111,1650.3,222.3
111,1655,220.5
111,1656.9,216.2
111,1660.7,216.2
111,1665.9,211.5
111,1669.2,207.7
111,1673,207.2
111,1675.8,204.4
111,1682.4,202.5
111,1687.6,196.4
111,1689,192.1
111,1691.4,190.2
111,1692.8,193
111,1694.2,193
111,1705.1,189.3
111,1709.4,191.2
111,1706.5,193.5
111,1706.5,197.8
111,1708.4,198.7
111,1706.5,202
111,1705.1,212.4
111,1708.4,213.4
111,1709.4,215.7
111,1709.4,221.9
111,1706.1,223.8
111,1699,226.6
111,1692.3,227.1
111,1687.6,229.9
111,1686.7,231.3
111,1682.4,232.3
111,1679.6,236.5
111,1673,239.8
111,1671.1,243.6
111,1666.8,242.7
111,1664.9,243.1
111,1662.1,240.8
111,1658.3,243.1
111,1651.7,241.2
111,1648.4,241.7
111,1644.6,244.1
111,1639.9,245
111,1638.9,249.8
111,1635.6,251.2
111,1632.3,254.5
111,1632.3,261.6
111,1629,263.9
111,1626.2,259.7
111,1621.9,258.7
111,1620,255.9
111,1613.9,253.1
111,1610.6,253.1
111,1606.3,259.2
111,1604,264.4
111,1604.5,269.6
111,1605.9,273.4
111,1607.8,281.4
111,1607.3,286.6
111,1609.2,287.1
111,1611.1,285.2
111,1614.4,288
111,1616.7,288
111,1615.3,292.3
111,1617.2,295.6
111,1621.9,298.9
111,1620.5,306.9
111,1620,313.5
111,1615.8,318.3
111,1613.4,318.7
111,1610.6,321.1
111,1607.8,323.9
111,1601.6,323.5
111,1598.8,324.9
111,1598.3,328.7
111,1593.6,330.6
111,1589.3,331.5
111,1586.5,331
111,1578.9,331
111,1576.1,334.3
111,1573.3,334.8
111,1571.8,337.6
111,1572.8,341.9
111,1574.7,342.8
111,1576.1,347.6
111,1573.3,349.5
111,1568.1,350.9
111,1565.2,354.7
111,1561,353.7
111,1555.8,355.1
111,1552,353.7
111,1550.1,350.4
111,1549.6,343.8
111,1548.2,340.5
111,1547.7,336.2
111,1546.8,331.5
111,1514.7,349
111,1504.3,355.6
111,1496.2,359.9
111,1497.2,355.6
111,1496.2,353.7
111,1498.1,351.3
111,1496.7,347.6
111,1499.1,347.6
111,1498.1,343.3
111,1494.4,335.8
111,1496.2,334.3
111,1494.4,328.7
111,1497.7,325.8
111,1496.2,323.9
111,1493.9,319.2
111,1492.5,318.3
111,1490.1,315
111,1486.3,308.3
111,1488.2,307.4
111,1485.4,300.3
111,1483.5,302.2
111,1481.1,300.3
111,1479.2,295.1
111,1476.9,292.3
111,1474.5,294.2
111,1473.1,290.9
111,1471.2,289
111,1469.3,282.4
111,1466.5,274.3
111,1454.2,281.9
111,1452.8,277.6
111,1452.8,274.8
111,1449.9,269.1
111,1449,263.9
111,1449.9,262.5
111,1449.9,259.2
111,1446.6,258.3
111,1445.2,253.1
111,1445.2,249.8
111,1442.8,242.7
111,1442.8,238.9
111,1440,234.2
111,1438.6,230.4
111,1436.2,228.5
111,1421.1,231.3
111,1415.9,238.9
111,1414,240.8
111,1404.1,243.6
111,1402.7,234.2
111,1401.7,229.9
111,1403.6,225.2
111,1402.2,223.3
111,1400.3,215.7
111,1395.6,209.6
111,1398,206.3
111,1395.6,203
111,1393.7,201.6
111,1390.4,195.9
111,1388.5,189.3
111,1387.6,188.3
111,1389.4,186
111,1387.6,180.8
111,1385.2,172.3
111,1380,165.6
111,1375.3,158.1
111,1373.4,156.7
111,1372,152.4
111,1370.1,148.6
111,1369.6,144.8
111,1367.7,142
111,1368.7,139.2
111,1365.3,134.5
111,1368.7,129.7
111,1372.9,128.8
111,1370.5,124.5
111,1364.9,119.8
111,1366.8,118.4
111,1368.7,114.1
111,1358.7,106.1
111,1355,102.3
111,1353.1,103.3
111,1352.6,106.1
111,1350.2,108
111,1347.4,106.6
111,1343.6,103.3
111,1335.6,95.7
111,1330.4,92.4
111,1328.5,94.8
