"county_fips","state_name","county_name","lon","lat","x","y","pop","votes_dem_16","votes_gop_16","total_votes_16","votes_dem_24","votes_gop_24","total_votes_24","margin_16","margin_24","swing","swing_a","swing_b","angle_deg","len_km","dx","dy","lw","in_frame","capped_len","capped_angle"
"47169","Tennessee","Trousdale",-86.1534,36.3862,873.642,-79.4946,11615,946,2103,3160,856,3359,4251,37.9469,59.3832,21.4363,10.7867,10.6496,90,46.7389,46.7389,0.00000000000000286194,0.0341844,TRUE,FALSE,TRUE
"47171","Tennessee","Unicoi",-82.3947,36.1513,1208.92,-64.4198,17928,1262,5671,7195,1578,6876,8541,63.5944,62.6686,-0.925844,-2.91751,1.99167,-7.40675,29.6341,-3.82021,29.3869,0.0484128,TRUE,FALSE,FALSE
"47173","Tennessee","Union",-83.816,36.2453,1082.02,-71.1202,19802,1012,5053,6247,1216,7384,8669,66.6282,71.7209,5.09274,2.34846,2.74428,40.7419,39.3758,25.6987,29.8334,0.048829,TRUE,FALSE,FALSE
"47175","Tennessee","Van Buren",-85.4546,35.7115,943.764,-147.936,6168,539,1820,2419,524,2718,3265,54.3027,67.6743,13.3716,7.99809,5.37351,90,39.2895,39.2895,0.00000000000000240579,0.0299802,TRUE,FALSE,TRUE
"47177","Tennessee","Warren",-85.7948,35.6952,913.632,-153.074,40953,3535,9540,13612,3647,13192,17015,45.9273,56.6839,10.7565,4.3199,6.43665,86.0524,56.819,56.6842,3.91168,0.0683261,TRUE,FALSE,FALSE
"47179","Tennessee","Washington",-82.4338,36.3256,1202.69,-45.5932,133001,13024,34252,49750,18131,42299,61234,44.9023,39.9934,-4.9089,-7.99425,3.08535,-39.2712,66.4196,-42.043,51.4193,0.129436,TRUE,FALSE,FALSE
"47181","Tennessee","Wayne",-87.7903,35.2581,739.703,-219.134,16232,717,5036,5857,762,6016,6831,75.0739,77.5155,2.44162,0.133986,2.30763,19.5329,32.8736,10.9912,30.9817,0.043349,TRUE,FALSE,FALSE
"47183","Tennessee","Weakley",-88.7738,36.2925,642.473,-110.852,32902,2772,9008,12184,2725,10541,13394,52.9372,58.9175,5.98035,2.04195,3.9384,47.8428,45.213,33.5166,30.3454,0.0606455,TRUE,FALSE,FALSE
"47185","Tennessee","White",-85.4889,35.9416,937.863,-122.67,27351,1845,7671,9825,2105,10717,12931,61.2232,67.1658,5.94261,2.2971,3.64551,47.5408,44.759,33.0214,30.2152,0.059622,TRUE,FALSE,FALSE
"47187","Tennessee","Williamson",-86.8462,35.9123,817.475,-138.468,247726,31013,68212,106271,47695,94562,144668,37.4895,32.9453,-4.54424,-10.9156,6.37134,-36.3539,87.3347,-51.7695,70.3368,0.198594,TRUE,FALSE,FALSE
"47189","Tennessee","Wilson",-86.4095,36.2003,853.095,-102.534,147737,14385,39406,56734,23855,56425,81254,46.5152,40.5705,-5.94471,-7.86325,1.91854,-47.5577,78.2069,-57.7134,52.7777,0.149187,TRUE,FALSE,FALSE
"48001","Texas","Anderson",-95.6839,31.7753,29.81,-639.986,57922,3369,13201,16977,3635,15597,19353,59.3361,62.1984,2.86227,-0.82579,3.68806,22.8982,41.4194,16.1161,38.1555,0.0730198,TRUE,FALSE,FALSE
"48003","Texas","Andrews",-102.54,32.3214,-612.089,-558.115,18610,836,3927,4943,806,5205,6059,64.8961,73.1825,8.28642,5.75816,2.52826,66.2914,40.4969,37.079,16.2832,0.0408227,TRUE,FALSE,FALSE
"48005","Texas","Angelina",-94.7161,31.3135,121.77,-690.623,86395,7538,21668,29911,8146,26049,34419,48.3805,52.3556,3.97514,-1.81862,5.79376,31.8011,52.2302,27.5239,44.3895,0.0973666,TRUE,FALSE,FALSE
"48007","Texas","Aransas",-97.0725,28.0307,-105.829,-1054.84,23830,2465,7740,10512,2831,10090,13028,51.6903,56.1799,4.48951,0.329397,4.16012,35.9161,41.9217,24.5913,33.9514,0.0598517,TRUE,FALSE,FALSE
"48009","Texas","Archer",-98.6073,33.7128,-239.924,-420.609,8560,394,3786,4283,520,4592,5132,81.1483,79.6557,-1.49261,0.0569001,-1.54951,-11.9409,29.5438,-6.1127,28.9046,0.0376465,TRUE,FALSE,FALSE
"48011","Texas","Armstrong",-101.392,35.0922,-487.222,-255.843,1848,70,924,1021,77,1029,1109,85.9155,86.0759,0.160456,0.570994,-0.410537,1.28365,23.5742,0.528111,23.5683,0.0175108,TRUE,FALSE,FALSE
"48013","Texas","Atascosa",-98.5784,29.0416,-251.365,-940.239,48981,4651,8618,13673,5153,13142,18442,29.8968,43.6677,13.7709,4.50459,9.26633,90,62.9751,62.9751,0.00000000000000385611,0.0712188,TRUE,FALSE,TRUE
"48015","Texas","Austin",-96.2199,29.851,-21.2328,-853.919,30167,2320,9637,12274,2816,12457,15379,61.1943,63.1245,1.93019,-2.18608,4.11627,15.4415,36.3453,9.6771,35.0333,0.0650715,TRUE,FALSE,FALSE
"48017","Texas","Bailey",-102.744,34.2187,-616.131,-345.494,6904,397,1344,1793,332,1395,1740,54.394,61.5518,7.1578,1.22182,5.93598,57.2624,31.4655,26.4674,17.0163,0.0218814,TRUE,FALSE,FALSE
"48019","Texas","Bandera",-99.0316,29.7035,-293.194,-865.627,20851,1726,8163,10218,2532,10939,13592,65.0925,62.4081,-2.68439,-4.97471,2.29032,-21.4751,37.8343,-13.851,35.2077,0.0611123,TRUE,FALSE,FALSE
"48021","Texas","Bastrop",-97.3667,30.1426,-131.494,-820.639,97216,10569,16328,28454,15989,23301,39788,21.4113,18.6103,-2.80098,-7.40186,4.60089,-22.4078,49.2507,-18.7742,45.532,0.104369,TRUE,FALSE,FALSE
"48023","Texas","Baylor",-99.2646,33.5912,-300.854,-432.316,3465,191,1267,1499,184,1471,1670,73.7997,77.7644,3.96462,4.37559,-0.410963,31.717,29.0319,15.2628,24.6961,0.0214204,TRUE,FALSE,FALSE
"48025","Texas","Bee",-97.7338,28.3956,-170.341,-1013.56,31047,3444,4744,8485,2606,6111,8789,15.8769,40.2088,24.3319,13.3678,10.9641,90,59.6374,59.6374,0.00000000000000365174,0.04916,TRUE,FALSE,TRUE
"48027","Texas","Bell",-97.5917,31.0815,-151.393,-715.988,370647,37801,51998,94994,53973,75161,130557,15.8098,16.4078,0.59801,-7.10007,7.69808,4.78408,44.9086,3.74542,44.7521,0.189212,TRUE,FALSE,FALSE
"48029","Texas","Bexar",-98.5329,29.4847,-245.622,-891.288,2009324,319550,240333,589645,411389,337545,757547,-14.1488,-9.85988,4.28897,-4.32157,8.61054,34.3117,150,84.5543,123.897,0.45567,TRUE,TRUE,FALSE
"48031","Texas","Blanco",-98.3921,30.1771,-230.038,-814.859,11374,1244,4212,5685,1973,6447,8518,54.3988,53.1354,-1.26344,-6.37054,5.10711,-10.1075,30.8171,-5.40826,30.3388,0.0483153,TRUE,FALSE,FALSE
"48033","Texas","Borden",-101.436,32.7576,-506.107,-516.061,631,31,330,365,16,370,387,82.8255,91.7098,8.88436,9.42633,-0.541971,71.0749,27.2222,25.7507,8.82905,0.0103448,TRUE,FALSE,FALSE
"48035","Texas","Bosque",-97.5709,31.8621,-147.978,-629.144,18235,1278,6339,7838,1524,7969,9571,66.4435,67.8921,1.44865,-1.01713,2.46577,11.5892,31.9564,6.41981,31.3049,0.0513015,TRUE,FALSE,FALSE
"48037","Texas","Bowie",-94.2008,33.4366,166.157,-453.178,92893,8838,24924,34602,9282,27122,36629,47.6453,49.0056,1.36032,-4.4131,5.77342,10.8826,40.4447,7.63583,39.7173,0.100462,TRUE,FALSE,FALSE
"48039","Texas","Brazoria",-95.385,29.3553,59.7376,-908.709,372031,43200,72791,121181,63976,95867,161950,25.5115,19.9515,-5.56001,-7.03589,1.47588,-44.4801,98.5195,-69.0288,70.2931,0.210511,TRUE,FALSE,FALSE
"48041","Texas","Brazos",-96.3288,30.6242,-31.4508,-768.041,233849,23121,38738,67211,33844,56671,91847,25.2461,25.219,-0.0270998,-10.5488,10.5217,-0.216798,26.4938,-0.100248,26.4936,0.158412,TRUE,FALSE,FALSE
"48043","Texas","Brewster",-103.62,30.2224,-731.673,-783.376,9546,1873,2077,4252,1969,2545,4576,5.16456,12.7603,7.59574,-0.862798,8.45854,60.766,37.4316,32.664,18.2808,0.0353761,TRUE,FALSE,FALSE
"48045","Texas","Briscoe",-101.234,34.4435,-476.954,-329.094,1435,91,625,736,72,666,744,74.581,80.4878,5.9068,3.66167,2.24513,47.2544,27.8241,20.4333,18.8854,0.014304,TRUE,FALSE,FALSE
"48047","Texas","Brooks",-98.1448,27.2087,-213.671,-1143.7,7076,1937,613,2596,1308,1077,2402,-51.9216,-9.68553,42.236,32.7968,9.43926,90,48.0933,48.0933,0.00000000000000294486,0.0257142,TRUE,FALSE,TRUE
"48049","Texas","Brown",-98.9893,31.7316,-282.015,-640.466,38095,1621,12017,14026,2132,14593,16853,76.2282,74.5052,-1.72295,-2.89063,1.16768,-13.7836,36.1886,-8.62216,35.1465,0.0680945,TRUE,FALSE,FALSE
"48051","Texas","Burleson",-96.6446,30.4756,-61.7697,-784.396,17642,1491,5316,6960,1705,7590,9365,56.1922,63.3136,7.12145,1.89013,5.23132,56.9716,43.2467,36.2581,23.5718,0.0507637,TRUE,FALSE,FALSE
"48053","Texas","Burnet",-98.2417,30.6722,-214.28,-760.234,49130,3797,14638,19204,6114,21795,28147,58.8066,56.1862,-2.62044,-5.01657,2.39612,-20.9635,44.3072,-15.8519,41.3744,0.0879632,TRUE,FALSE,FALSE
"48055","Texas","Caldwell",-97.6746,29.8653,-161.658,-850.933,45883,4795,6691,12092,6618,8880,15686,16.5071,14.5954,-1.91162,-7.26404,5.35242,-15.293,36.3797,-9.5953,35.0914,0.0655491,TRUE,FALSE,FALSE
"48057","Texas","Calhoun",-96.6259,28.5892,-61.3549,-993.509,20106,2118,4638,6965,1853,5939,7832,37.3002,52.4384,15.1382,7.54512,7.5931,90,50.195,50.195,0.00000000000000307356,0.0464786,TRUE,FALSE,TRUE
"48059","Texas","Callahan",-99.4529,32.3518,-323.223,-569.923,13708,569,4865,5579,761,6180,6985,79.0578,78.0723,-0.98546,-0.818828,-0.166633,-7.88368,29.1692,-4.00091,28.8935,0.0438672,TRUE,FALSE,FALSE
"48061","Texas","Cameron",-97.5612,26.0474,-157.635,-1272.55,421017,59402,29472,92079,54258,60991,116122,-33.6769,5.84213,39.519,20.3863,19.1327,90,150,150,0.00000000000000918485,0.17875,TRUE,TRUE,TRUE
"48063","Texas","Camp",-94.985,32.9902,94.272,-504.083,12464,1260,3201,4542,1201,4011,5242,43.5104,53.914,10.4036,0.951728,9.45189,83.229,41.2774,40.9895,4.86668,0.0380129,TRUE,FALSE,FALSE
"48065","Texas","Carson",-101.328,35.3821,-479.627,-223.777,5807,249,2620,2964,290,2866,3172,82.642,81.6223,-1.01973,-1.95283,0.9331,-8.15783,27.0746,-3.84189,26.8006,0.0295799,TRUE,FALSE,FALSE
"48067","Texas","Cass",-94.2973,33.0806,157.959,-493.081,28454,2391,9726,12344,2406,11693,14140,60.5348,65.8699,5.33513,-0.96001,6.29514,42.6811,44.616,30.246,32.799,0.0625206,TRUE,FALSE,FALSE
"48069","Texas","Castro",-102.272,34.5251,-570.815,-314.264,7371,526,1414,1997,418,1594,2021,45.7732,58.4493,12.6761,9.15911,3.517,90,35.378,35.378,0.00000000000000216628,0.023618,TRUE,FALSE,TRUE
"48071","Texas","Chambers",-94.769,29.8054,118.924,-858.232,46571,2948,13339,16786,4192,20567,24971,63.7993,66.1376,2.33822,-1.24197,3.58019,18.7057,41.9021,13.4383,39.6888,0.0828505,TRUE,FALSE,FALSE
"48073","Texas","Cherokee",-95.2162,31.9135,73.7891,-624.337,50412,3469,12919,16790,3744,16593,20502,57.6641,63.1804,5.51627,-1.26624,6.7825,44.1301,49.5089,34.4725,35.5355,0.0750883,TRUE,FALSE,FALSE
"48075","Texas","Childress",-100.224,34.4281,-385.061,-335.395,6664,253,1802,2084,263,1991,2272,75.3771,76.6637,1.28658,-2.89599,4.18257,10.2926,26.8425,4.7961,26.4105,0.024998,TRUE,FALSE,FALSE
"48077","Texas","Clay",-98.2448,33.8254,-206.276,-408.884,10218,536,4377,5018,584,5288,5906,78.1803,80.109,1.92865,0.211357,1.7173,15.4292,31.0814,8.26915,29.9613,0.040348,TRUE,FALSE,FALSE
"48079","Texas","Cochran",-102.741,33.6894,-620.05,-404.515,2547,190,679,901,148,735,893,56.2716,66.4779,10.2063,7.82579,2.38055,81.6507,30.1552,29.8356,4.37875,0.0156462,TRUE,FALSE,FALSE
"48081","Texas","Coke",-100.417,31.9041,-415.732,-616.026,3285,140,1265,1423,179,1623,1814,80.0712,80.1332,0.062011,-0.25258,0.314591,0.496088,23.3524,0.202191,23.3515,0.0223515,TRUE,FALSE,FALSE
"48083","Texas","Coleman",-99.425,31.8081,-322.796,-630.565,7684,388,3177,3643,428,3712,4155,78.2328,79.3237,1.09085,-0.27583,1.36668,8.72682,27.9191,4.23598,27.5958,0.0338789,TRUE,FALSE,FALSE
"48085","Texas","Collin",-96.6906,33.1129,-64.0432,-490.659,1064465,140624,201014,361419,222115,279534,515167,17.6766,11.4461,-6.23055,-13.254,7.02341,-49.8444,150,-114.644,96.7298,0.372931,TRUE,TRUE,FALSE
"48087","Texas","Collingsworth",-100.222,34.8618,-382.724,-286.944,2652,145,983,1156,135,1066,1201,74.2908,77.5187,3.22795,-0.0596912,3.28765,25.8236,27.5208,11.9881,24.7726,0.0182474,TRUE,FALSE,FALSE
"48089","Texas","Colorado",-96.5389,29.6648,-52.1512,-874.447,20557,1987,6325,8513,2108,7824,9994,52.1896,57.5513,5.36174,-1.11803,6.47978,42.894,41.1085,27.9802,30.1167,0.0524743,TRUE,FALSE,FALSE
"48091","Texas","Comal",-98.2217,29.7645,-214.725,-861.028,161501,14238,45136,62178,27680,74756,103465,52.0396,45.9565,-6.08311,-8.74199,2.65887,-48.6649,86.1545,-64.69,56.9018,0.168521,TRUE,FALSE,FALSE
"48093","Texas","Comanche",-98.559,31.9722,-240.709,-614.861,13594,789,4333,5237,834,5679,6544,69.1917,74.3897,5.19796,2.5164,2.68156,41.5837,37.337,24.7811,27.9276,0.0424932,TRUE,FALSE,FALSE
"48095","Texas","Concho",-99.8571,31.2912,-365.834,-686.502,3303,148,885,1068,153,1038,1198,71.3456,74.3073,2.96171,-2.74002,5.70173,23.6937,27.2892,10.9661,24.989,0.0181712,TRUE,FALSE,FALSE
"48097","Texas","Cooke",-97.1338,33.6074,-104.483,-435.052,41668,2352,13181,15955,3310,16975,20432,69.7161,67.365,-2.35104,-3.85413,1.50309,-18.8083,40.1099,-12.9316,37.9682,0.0749922,TRUE,FALSE,FALSE
"48099","Texas","Coryell",-97.8325,31.2364,-173.961,-698.347,83093,5064,12225,18253,6959,16688,23911,41.4194,41.1426,-0.27676,-7.19343,6.91667,-2.21408,29.0235,-1.12127,29.0018,0.0809686,TRUE,FALSE,FALSE
"48101","Texas","Cottle",-100.304,34.0278,-394.375,-379.771,1380,92,506,612,89,565,657,69.2308,72.7829,3.55211,-3.84026,7.39237,28.4168,26.3866,12.5569,23.2073,0.0134653,TRUE,FALSE,FALSE
"48103","Texas","Crane",-102.353,31.4023,-601.453,-661.452,4675,299,1049,1384,186,1195,1387,55.638,73.063,17.425,11.9695,5.45547,90,35.009,35.009,0.00000000000000214368,0.0195671,TRUE,FALSE,TRUE
"48105","Texas","Crockett",-101.217,30.7047,-498.282,-745.469,3098,372,980,1395,323,1087,1417,44.9704,54.1844,9.21398,11.0398,-1.82583,73.7119,31.6912,30.4192,8.88837,0.0197714,TRUE,FALSE,FALSE
"48107","Texas","Crosby",-101.358,33.6604,-493.174,-415.848,5133,468,1181,1728,451,1416,1880,43.2383,51.6872,8.44887,1.95148,6.49739,67.591,32.6277,30.1639,12.4382,0.022751,TRUE,FALSE,FALSE
"48109","Texas","Culberson",-104.82,31.0642,-837.919,-680.268,2188,454,280,767,319,451,781,-23.7057,17.1429,40.8486,21.0094,19.8392,90,36.8013,36.8013,0.00000000000000225343,0.0146108,TRUE,FALSE,TRUE
"48111","Texas","Dallam",-102.569,36.105,-585.59,-136.043,7115,222,1261,1544,152,1285,1447,70.0607,78.8448,8.78413,5.09694,3.68719,70.273,31.5598,29.7076,10.6526,0.0199598,TRUE,FALSE,FALSE
"48113","Texas","Dallas",-96.7876,32.8098,-73.3187,-524.412,2613539,461080,262945,758973,511118,322569,848948,-27.3658,-22.6163,4.74949,-4.82099,9.57047,37.9959,150,92.3407,118.208,0.480762,TRUE,TRUE,FALSE
"48115","Texas","Dawson",-101.949,32.7347,-553.969,-515.75,12456,835,2636,3563,667,2810,3511,51.8871,61.6336,9.74653,5.12278,4.62375,77.9722,37.3446,36.5247,7.78208,0.0310478,TRUE,FALSE,FALSE
"48117","Texas","Deaf Smith",-102.403,34.8356,-580.381,-278.818,18583,1185,2911,4216,1019,3233,4286,42.1387,52.0696,9.93094,2.39841,7.53254,79.4475,39.0704,38.4096,7.15518,0.0343341,TRUE,FALSE,FALSE
"48119","Texas","Delta",-95.7046,33.3748,27.3034,-461.61,5230,400,1836,2281,397,2250,2658,64.2218,70.0038,5.78195,4.35517,1.42678,46.2556,32.476,23.4617,22.4552,0.0270898,TRUE,FALSE,FALSE
"48121","Texas","Denton",-97.0147,33.1164,-94.0937,-489.998,906422,110890,170603,298645,191503,250521,448729,21.213,13.3518,-7.8612,-12.9963,5.13507,-62.8896,150,-133.519,68.356,0.350067,TRUE,TRUE,FALSE
"48123","Texas","Dewitt",-97.3115,29.0996,-127.779,-936.345,19824,1163,5519,6844,1270,6515,7824,65.1901,67.3732,2.18309,-2.25742,4.44051,17.4647,33.0125,9.90766,31.4907,0.0464577,TRUE,FALSE,FALSE
"48125","Texas","Dickens",-100.856,33.5467,-447.658,-431.015,1770,128,755,909,146,844,993,71.0079,70.5051,-0.502877,2.54243,-3.04531,-4.02302,24.2992,-1.70477,24.2394,0.0165671,TRUE,FALSE,FALSE
"48127","Texas","Dimmit",-99.827,28.5207,-375.355,-993.728,8615,2173,974,3225,1765,1653,3427,-38.0998,-3.27677,34.823,13.977,20.846,90,50.3201,50.3201,0.00000000000000308122,0.0307833,TRUE,FALSE,TRUE
"48129","Texas","Donley",-100.862,34.9439,-440.223,-274.998,3258,191,1225,1465,174,1512,1712,73.0226,79.3594,6.33683,2.77202,3.56481,50.6947,30.835,23.8595,19.5325,0.0216201,TRUE,FALSE,FALSE
"48131","Texas","Duval",-98.391,27.7425,-236.712,-1084.27,9831,2783,1316,4168,2003,2439,4461,-35.7892,9.8154,45.6046,33.1587,12.4459,90,58.7939,58.7939,0.00000000000000360009,0.0350928,TRUE,FALSE,TRUE
"48133","Texas","Eastland",-98.8454,32.3573,-266.356,-571.195,17725,776,6011,6963,918,7397,8363,77.1328,77.9194,0.786669,-1.05003,1.8367,6.29335,29.0218,3.18134,28.8469,0.0480131,TRUE,FALSE,FALSE
"48135","Texas","Ector",-102.39,31.8667,-601.476,-609.626,165171,10249,25020,36530,9881,32429,42615,41.881,53.2924,11.4114,6.52589,4.8855,90,78.5313,78.5313,0.00000000000000480866,0.108305,TRUE,FALSE,TRUE
"48137","Texas","Edwards",-100.203,29.9859,-405.034,-830.018,1422,303,746,1073,133,869,1005,42.2307,73.4531,31.2224,26.1011,5.12133,90,36.7629,36.7629,0.00000000000000225108,0.0166672,TRUE,FALSE,TRUE
"48139","Texas","Ellis",-96.828,32.429,-77.4496,-566.851,192455,16253,44941,63673,33850,64763,99485,46.8804,31.3478,-15.5326,-12.2918,-3.24085,-90,122.3,-122.3,0.0000000000000074887,0.165347,TRUE,FALSE,TRUE
"48141","Texas","El Paso",-106.366,31.783,-975.544,-585.92,865657,147843,55512,214008,143156,105124,251371,-45.4039,-15.3182,30.0857,9.66657,20.4191,90,150,150,0.00000000000000918485,0.262361,TRUE,TRUE,TRUE
"48143","Texas","Erath",-98.2252,32.2121,-208.691,-588.925,42545,2160,11210,13893,2871,15349,18350,67.6889,68.4852,0.796325,-2.82139,3.61771,6.3706,32.2131,3.57434,32.0142,0.0710727,TRUE,FALSE,FALSE
"48145","Texas","Falls",-96.9511,31.2609,-90.2659,-696.847,16968,1684,3441,5248,1713,4520,6276,34.2829,45.0345,10.7516,3.20884,7.54272,86.0125,43.3749,43.2699,3.01621,0.0415697,TRUE,FALSE,FALSE
"48147","Texas","Fannin",-96.1813,33.5569,-16.7185,-441.3,35662,2132,9548,12044,2607,13648,16385,63.4932,67.9237,4.43057,0.69139,3.73918,35.4445,44.1403,25.5976,35.9601,0.0671309,TRUE,FALSE,FALSE
"48149","Texas","Fayette",-96.9012,29.8561,-87.0102,-852.965,24435,2144,8743,11174,2515,10699,13327,60.6136,61.9343,1.32074,-2.08801,3.40875,10.5659,33.1528,6.07911,32.5907,0.0605265,TRUE,FALSE,FALSE
"48151","Texas","Fisher",-100.414,32.7709,-410.964,-519.51,3672,403,1265,1729,330,1487,1829,51.6787,63.6764,11.9977,9.21023,2.7875,90,34.406,34.406,0.00000000000000210676,0.0224443,TRUE,FALSE,TRUE
"48153","Texas","Floyd",-101.374,34.0398,-492.249,-373.44,5402,435,1474,1959,358,1715,2089,54.4264,65.4607,11.0343,2.25016,8.78413,88.2743,34.6958,34.6801,1.04487,0.0239733,TRUE,FALSE,FALSE
"48155","Texas","Foard",-99.7052,33.9916,-339.695,-386.126,1095,113,383,513,92,448,545,54.4355,65.9259,11.4904,9.16746,2.32298,90,28.8519,28.8519,0.00000000000000176667,0.0122356,TRUE,FALSE,TRUE
"48157","Texas","Fort Bend",-95.6813,29.6202,30.8584,-879.489,822779,134686,117291,262066,179310,173592,362259,-6.90341,-1.62028,5.28313,-3.80625,9.08938,42.265,132.606,89.1859,98.1343,0.312792,TRUE,FALSE,FALSE
"48159","Texas","Franklin",-95.2239,33.1221,71.9636,-489.571,10359,665,3585,4380,813,4473,5310,68.7059,69.2395,0.533618,-1.09259,1.62621,4.26895,26.7827,1.99366,26.7084,0.0382818,TRUE,FALSE,FALSE
"48161","Texas","Freestone",-96.2093,31.7001,-19.7566,-648.388,19435,1471,6026,7684,1499,7500,9045,60.7576,66.6852,5.92755,1.33372,4.59384,47.4204,41.1241,30.2812,27.8251,0.0499489,TRUE,FALSE,FALSE
"48163","Texas","Frio",-99.1085,28.8395,-303.758,-961.052,18385,2444,1856,4400,1848,3060,4933,-13.6744,24.6944,38.3688,21.3198,17.049,90,57.493,57.493,0.00000000000000352043,0.0368876,TRUE,FALSE,TRUE
"48165","Texas","Gaines",-102.658,32.752,-619.754,-509.446,21598,597,3907,4620,538,5840,6416,73.4902,83.1295,9.63928,7.0864,2.55288,77.1142,42.4942,41.4241,9.47657,0.0420505,TRUE,FALSE,FALSE
"48167","Texas","Galveston",-95.0193,29.4281,95.1754,-900.344,350682,43658,73757,122903,56732,100295,158933,25.6347,27.7424,2.10765,-2.67674,4.78438,16.8612,68.8902,19.9819,65.9286,0.208649,TRUE,FALSE,FALSE
"48169","Texas","Garza",-101.381,33.1975,-498.214,-467.339,5816,230,1225,1484,213,1374,1599,68.3849,73.1569,4.77202,3.51293,1.25909,38.1762,29.5175,18.2442,23.2041,0.0209757,TRUE,FALSE,FALSE
"48171","Texas","Gillespie",-98.9081,30.2736,-279.318,-802.766,26725,2288,10446,13214,3160,13202,16482,64.0647,61.3739,-2.69079,-4.54909,1.8583,-21.5263,39.4199,-14.4643,36.6703,0.0673514,TRUE,FALSE,FALSE
"48173","Texas","Glasscock",-101.525,31.8426,-520.311,-617.41,1116,34,553,604,38,623,663,88.4157,88.5023,0.0865964,-0.415673,0.502269,0.692771,23.1101,0.27942,23.1084,0.0135372,TRUE,FALSE,FALSE
"48175","Texas","Goliad",-97.3623,28.7106,-133.346,-979.327,7012,973,2620,3708,778,3178,3984,45.8391,60.6673,14.8282,9.8903,4.93791,90,42.0305,42.0305,0.00000000000000257362,0.0331174,TRUE,FALSE,TRUE
"48177","Texas","Gonzales",-97.5043,29.4772,-145.9,-894.238,19653,1571,4587,6334,1729,5981,7755,48.9769,55.1492,6.17222,-0.409284,6.5815,49.3777,40.0909,30.4297,26.1019,0.0462334,TRUE,FALSE,FALSE
"48179","Texas","Gray",-100.94,35.5304,-443.869,-209.087,21227,701,6500,7405,845,6691,7580,80.5305,77.5743,-2.95617,-2.14999,-0.806183,-23.6494,34.5358,-13.8536,31.6354,0.0457087,TRUE,FALSE,FALSE
"48181","Texas","Grayson",-96.6266,33.6449,-57.7166,-431.296,135543,10301,35325,47416,14800,50556,65888,54.8459,54.7096,-0.136331,-4.29623,4.1599,-1.09065,30.1117,-0.573151,30.1062,0.134608,TRUE,FALSE,FALSE
"48183","Texas","Gregg",-94.7908,32.4999,113.004,-558.564,124239,11677,28764,41749,13294,33026,46699,42.2517,42.5993,0.347634,-4.8286,5.17623,2.78107,32.7326,1.58818,32.694,0.113322,TRUE,FALSE,FALSE
"48185","Texas","Grimes",-96.0073,30.4393,-0.699848,-788.638,29268,2194,7065,9533,2734,11197,14043,52.6083,60.7494,8.14113,1.19523,6.9459,65.1291,49.6565,45.0512,20.8843,0.062147,TRUE,FALSE,FALSE
"48187","Texas","Guadalupe",-98.1074,29.602,-204.079,-879.295,172706,18391,36632,57822,29573,54691,85097,33.1516,29.8087,-3.34289,-8.59883,5.25593,-26.7432,65.2979,-29.3835,58.3132,0.152844,TRUE,FALSE,FALSE
"48189","Texas","Hale",-101.742,34.1435,-525.217,-359.899,32522,2101,6366,8858,1903,7283,9278,50.372,58.5674,8.19535,1.42577,6.76958,65.5628,44.6252,40.6275,18.4612,0.0504652,TRUE,FALSE,FALSE
"48191","Texas","Hall",-100.593,34.6647,-417.396,-307.406,2825,164,893,1091,149,992,1149,68.9688,73.8826,4.91378,2.14042,2.77336,39.3102,28.538,18.0793,22.0806,0.0177857,TRUE,FALSE,FALSE
"48193","Texas","Hamilton",-98.0957,31.763,-197.651,-639.226,8222,479,3060,3620,625,3809,4464,72.9302,71.8088,-1.12146,-3.04531,1.92386,-8.97165,28.1863,-4.39553,27.8414,0.0350612,TRUE,FALSE,FALSE
"48195","Texas","Hansford",-101.271,36.2137,-469.339,-131.097,5285,171,1730,1947,146,1842,1999,82.0095,85.3119,3.3024,1.5141,1.7883,26.4192,29.0338,12.9182,26.0016,0.0234767,TRUE,FALSE,FALSE
"48197","Texas","Hardeman",-99.7014,34.2852,-338.069,-353.346,3549,249,1207,1513,188,1210,1405,65.7967,73.1044,7.30773,3.5222,3.78553,58.4619,30.6505,26.1232,16.0322,0.0196871,TRUE,FALSE,FALSE
"48199","Texas","Hardin",-94.2572,30.2994,167.357,-802.641,56231,2780,19606,22780,3347,24691,28157,75.163,76.1253,0.96221,-0.583801,1.54601,7.69768,35.7449,4.78789,35.4228,0.0881662,TRUE,FALSE,FALSE
"48201","Texas","Harris",-95.4257,29.8169,55.475,-857.559,4731145,707914,545955,1312112,808771,722695,1556310,-12.9167,-5.6205,7.29624,-0.522839,7.81908,58.3699,150,127.718,78.6649,0.651602,TRUE,TRUE,FALSE
"48203","Texas","Harrison",-94.4273,32.5343,146.908,-554.231,68839,7151,18749,26548,7369,22658,30226,44.7799,50.9175,6.13758,1.37654,4.76104,49.1007,57.1174,43.1729,37.3966,0.0912399,TRUE,FALSE,FALSE
"48205","Texas","Hartley",-102.502,35.9946,-580.472,-148.788,5382,173,1730,1952,163,1843,2016,81.8182,83.7488,1.93057,-0.72269,2.65326,15.4446,27.5182,7.32827,26.5245,0.0235827,TRUE,FALSE,FALSE
"48207","Texas","Haskell",-99.7647,33.1775,-348.748,-476.772,5416,314,1403,1770,313,1918,2246,63.4246,71.9408,8.51626,4.38208,4.13418,68.13,33.6151,31.1959,12.5217,0.0248702,TRUE,FALSE,FALSE
