"county_fips","county_name","x","y","in_frame","swing_old","swing_new","delta"
"20197","Wabaunsee",-15.3,167,TRUE,-1.3524,-1.4285,-0.0761
"37157","Rockingham",1435,-0.4,TRUE,1.7535,1.6774,-0.0761
"28023","Clarke",682.3,-581.4,TRUE,-1.8823,-1.8068,0.0756
"38073","Ransom",-127.4,1003.7,TRUE,1.7773,1.8529,0.0756
"37127","Nash",1606.2,-20.9,TRUE,-0.4874,-0.4122,0.0752
"37005","Alleghany",1316.5,-8.9,TRUE,1.6644,1.5894,-0.075
"48375","Potter",-526.8,-239,TRUE,-4.4061,-4.481,-0.0748
"13253","Seminole",1058,-667.8,TRUE,2.2882,2.3628,0.0746
"29087","Holt",68.8,289.9,TRUE,1.2442,1.3189,0.0746
"45079","Richland",1369.5,-275.8,TRUE,-4.3709,-4.2964,0.0745
"38033","Golden Valley",-608.4,1074.3,TRUE,-4.9852,-5.0596,-0.0744
"19127","Marshall",251.7,511.6,TRUE,-1.1078,-1.0334,0.0743
"13131","Grady",1121.1,-669.8,TRUE,-1.5491,-1.4752,0.074
"38009","Bottineau",-344.2,1269.9,TRUE,-2.7042,-2.7782,-0.074
"29171","Putnam",253.4,338.3,TRUE,-0.0197,0.0543,0.0739
"31065","Furnas",-331.7,315.2,TRUE,-3.7478,-3.8217,-0.0739
"19167","Sioux",-13.6,625,TRUE,-5.4401,-5.3663,0.0738
"20137","Norton",-328.8,267.1,TRUE,-4.3104,-4.3842,-0.0738
"49015","Emery",-1271.9,292.6,TRUE,-3.8905,-3.9643,-0.0738
"01055","Etowah",912.7,-342.5,TRUE,-0.3955,-0.3219,0.0736
"17199","Williamson",612.4,51.2,TRUE,-4.9943,-4.9213,0.0731
"30083","Richland",-619.2,1167.3,TRUE,-1.4562,-1.5293,-0.0731
"47079","Henry",685,-104.4,TRUE,0.8161,0.7431,-0.073
"19085","Harrison",16.2,466.4,TRUE,-0.4041,-0.3314,0.0726
"20035","Cowley",-87.8,-36,TRUE,-1.2727,-1.2001,0.0726
"35019","Guadalupe",-792.9,-250.9,TRUE,9.1519,9.2243,0.0724
"13043","Candler",1299.7,-475,TRUE,-2.1181,-2.0459,0.0723
"37027","Caldwell",1292.3,-83.5,TRUE,-0.2145,-0.2869,-0.0723
"01017","Chambers",997.1,-463.1,TRUE,0.7581,0.686,-0.0721
"48091","Comal",-214.7,-861,TRUE,-8.8136,-8.742,0.0716
"29229","Wright",313.6,-28.5,TRUE,2.5387,2.6101,0.0714
"47039","Decatur",706.5,-182.8,TRUE,4.7411,4.6698,-0.0713
"08097","Pitkin",-931,247.6,TRUE,-4.4322,-4.361,0.0712
"37121","Mitchell",1236.8,-82,TRUE,-1.0991,-1.1702,-0.0711
"38077","Richland",-59.1,979.8,TRUE,-5.7082,-5.779,-0.0709
"39055","Geauga",1219.6,541.8,TRUE,-3.1697,-3.0987,0.0709
"13081","Crisp",1147,-546.8,TRUE,2.033,1.9622,-0.0708
"29103","Knox",324.7,304.1,TRUE,5.0592,4.9885,-0.0707
"37045","Cleveland",1301,-148,TRUE,2.0058,2.0765,0.0707
"40067","Jefferson",-171.3,-375.4,TRUE,4.9518,4.8811,-0.0707
"41023","Grant",-1808.4,997.8,TRUE,-4.1723,-4.1016,0.0707
"42053","Forest",1383.1,569.1,TRUE,-1.4923,-1.5628,-0.0706
"35001","Bernalillo",-957.7,-214.2,TRUE,-4.6583,-4.5878,0.0705
"30103","Treasure",-867.2,1028.9,TRUE,-5.7389,-5.8093,-0.0704
"48041","Brazos",-31.5,-768,TRUE,-10.6191,-10.5488,0.0703
"51025","Brunswick",1594.4,69.5,TRUE,3.885,3.9553,0.0703
"19111","Lee",386.3,352.4,TRUE,2.6487,2.5786,-0.0701
"17065","Hamilton",645.8,91.6,TRUE,1.2283,1.2982,0.0699
"23023","Sagadahoc",2063.2,1008.1,TRUE,-9.3242,-9.3941,-0.0699
"18127","Porter",735.8,484.2,TRUE,-0.9721,-0.9024,0.0697
"19135","Monroe",264.7,400.4,TRUE,3.9089,3.9786,0.0697
"17091","Kankakee",677.7,438.1,TRUE,2.8941,2.9635,0.0694
"31121","Merrick",-169.7,408.7,TRUE,-1.5077,-1.577,-0.0693
"40133","Seminole",-57,-259,TRUE,1.1455,1.2146,0.0691
"34025","Monmouth",1825.4,523.6,TRUE,-6.971,-6.902,0.069
"13099","Early",1048.2,-627.8,TRUE,-3.1656,-3.0968,0.0688
"28009","Benton",616.1,-278.8,TRUE,7.638,7.5691,-0.0688
"30061","Mineral",-1430.2,1223.8,TRUE,1.4953,1.5641,0.0688
"16057","Latah",-1592.9,1208.6,TRUE,1.5834,1.5147,-0.0687
"17049","Effingham",635.7,203.7,TRUE,-2.8829,-2.8142,0.0687
"48055","Caldwell",-161.7,-850.9,TRUE,-7.3327,-7.264,0.0687
"38081","Sargent",-122.9,969.5,TRUE,4.1687,4.2373,0.0686
"48451","Tom Green",-422.2,-666.2,TRUE,-4.9768,-4.9084,0.0683
"05115","Pope",261.7,-241.4,TRUE,-1.419,-1.3509,0.0681
"19071","Fremont",32.1,364.7,TRUE,0.1062,0.1743,0.0681
"13181","Lincoln",1242.1,-327.6,TRUE,0.8836,0.9516,0.0679
"40103","Noble",-109.7,-131,TRUE,-2.4778,-2.5456,-0.0678
"48243","Jeff Davis",-764.2,-737.6,TRUE,-2.3495,-2.4171,-0.0677
"05067","Jackson",426.6,-199.6,TRUE,10.2832,10.2158,-0.0674
"32003","Clark",-1696.4,19.3,TRUE,1.7662,1.8336,0.0674
"12047","Hamilton",1241.6,-696.7,TRUE,3.2028,3.2701,0.0673
"31111","Lincoln",-398.9,415.6,TRUE,-5.3406,-5.4078,-0.0672
"31131","Otoe",-3.1,355.3,TRUE,-2.2964,-2.3634,-0.067
"48205","Hartley",-580.5,-148.8,TRUE,-0.7897,-0.7227,0.067
"13205","Mitchell",1120.3,-632.2,TRUE,0.5047,0.4378,-0.0669
"17023","Clark",699.6,237.7,TRUE,1.4959,1.5626,0.0667
"54107","Wood",1232.2,292,TRUE,-7.5913,-7.658,-0.0667
"19073","Greene",133.2,508.5,TRUE,4.0323,4.0989,0.0666
"19141","O'Brien",24.7,630.4,TRUE,-4.9523,-5.019,-0.0666
"38027","Eddy",-231,1142.6,TRUE,-0.0359,0.0306,0.0665
"27057","Hubbard",81.4,1067.8,TRUE,-6.324,-6.3903,-0.0664
"30017","Custer",-755.4,1033.7,TRUE,-4.2145,-4.2809,-0.0664
"05147","Woodruff",428.4,-243.2,TRUE,19.413,19.3469,-0.0661
"48103","Crane",-601.5,-661.5,TRUE,12.0354,11.9695,-0.0659
"54003","Berkeley",1527.1,364.8,TRUE,-7.4296,-7.3636,0.0659
"28025","Clay",672.6,-407.9,TRUE,-0.7305,-0.6647,0.0658
"13281","Towns",1103.7,-215.7,TRUE,-2.4325,-2.3668,0.0657
"54079","Putnam",1211.6,199.1,TRUE,-6.6704,-6.7361,-0.0657
"40073","Kingfisher",-170.9,-176,TRUE,-0.4019,-0.3364,0.0655
"53013","Columbia",-1681.4,1181.2,TRUE,-3.2246,-3.1591,0.0655
"38067","Pembina",-117.7,1258.9,TRUE,-1.2191,-1.2845,-0.0654
"37093","Hoke",1515.6,-146.3,TRUE,0.1181,0.1834,0.0653
"05039","Dallas",319.1,-401.1,TRUE,11.2542,11.189,-0.0652
"37075","Graham",1097.7,-172.2,TRUE,-1.3686,-1.3034,0.0652
"18003","Allen",904.2,455.3,TRUE,-9.1249,-9.0601,0.0649
"31017","Brown",-314.1,571.2,TRUE,-3.0373,-3.1022,-0.0649
"31033","Cheyenne",-580.8,432,TRUE,-4.0721,-4.137,-0.0649
"48469","Victoria",-96.9,-967.1,TRUE,-2.7677,-2.7028,0.0649
"01077","Lauderdale",759.9,-261.5,TRUE,-2.0904,-2.0257,0.0647
"13175","Laurens",1217.8,-473.4,TRUE,-1.1514,-1.0867,0.0647
"25003","Berkshire",1844.1,777.3,TRUE,-3.8998,-3.8351,0.0647
"13093","Dooly",1143.5,-522.4,TRUE,3.9624,4.0269,0.0646
"17195","Whiteside",509.2,496.3,TRUE,1.7462,1.8107,0.0644
"19147","Palo Alto",106.2,627.9,TRUE,0.2208,0.2852,0.0643
"37041","Chowan",1716.2,20.6,TRUE,1.2073,1.2715,0.0642
"13091","Dodge",1199.4,-510.3,TRUE,-0.6473,-0.5832,0.0641
"13151","Henry",1088.9,-383.2,TRUE,-16.2334,-16.1693,0.0641
"08047","Gilpin",-802.8,304.2,TRUE,-7.4265,-7.4904,-0.0639
"35039","Rio Arriba",-907.5,-96.4,TRUE,11.3279,11.3918,0.0639
"19119","Lyon",-18.3,659,TRUE,-1.4618,-1.3981,0.0638
"31023","Butler",-94.9,420.5,TRUE,-2.8253,-2.8892,-0.0638
"05099","Nevada",242.9,-419.1,TRUE,6.1727,6.236,0.0634
"17011","Bureau",545.6,453.9,TRUE,0.6045,0.6676,0.0631
"51109","Louisa",1559.1,202.4,TRUE,-2.4156,-2.4787,-0.0631
"40077","Latimer",67.5,-292.9,TRUE,4.6719,4.6089,-0.063
"01129","Washington",738.5,-650,TRUE,5.1633,5.2261,0.0629
"12121","Suwannee",1247.3,-728.2,TRUE,0.4468,0.5098,0.0629
"48097","Cooke",-104.5,-435.1,TRUE,-3.917,-3.8541,0.0629
"12057","Hillsborough",1338.6,-966.5,TRUE,0.1169,0.1797,0.0628
"28061","Jasper",644.4,-596.1,TRUE,3.5373,3.4745,-0.0628
"54093","Tucker",1397.9,301.4,TRUE,-4.2845,-4.3472,-0.0628
"39081","Jefferson",1283.2,424.7,TRUE,1.9036,1.8412,-0.0624
"01015","Calhoun",935.1,-372.1,TRUE,-3.1023,-3.0402,0.0621
"09011","New London",1961.2,689.8,TRUE,-9.2368,-9.2989,-0.0621
"13159","Jasper",1131.5,-390.3,TRUE,5.9196,5.8575,-0.0621
"49039","Sanpete",-1325.9,320.3,TRUE,-1.7833,-1.8453,-0.0621
"51047","Culpeper",1545.9,258.7,TRUE,-6.285,-6.223,0.0621
"17057","Fulton",493.9,354.3,TRUE,4.358,4.4199,0.0619
"12117","Seminole",1432.4,-870.6,TRUE,-4.5275,-4.4656,0.0618
"31179","Wayne",-86.6,529.6,TRUE,-2.8611,-2.7993,0.0618
"05085","Lonoke",364.7,-281.5,TRUE,-1.0711,-1.0095,0.0616
"05117","Prairie",404.2,-285.7,TRUE,10.9661,11.0277,0.0616
"37047","Columbus",1571.3,-217.1,TRUE,5.7229,5.7845,0.0616
"48283","La Salle",-319.1,-1014.3,TRUE,24.6379,24.6995,0.0616
"51640","Galax",1329.9,12.3,TRUE,0.1443,0.2058,0.0615
"51530","Buena Vista",1445.8,153.2,TRUE,3.8396,3.9011,0.0614
"13245","Richmond",1283.7,-361.3,TRUE,-4.4739,-4.4126,0.0612
"48333","Mills",-244,-669.2,TRUE,0.3058,0.3668,0.061
"05065","Izard",364.5,-146.6,TRUE,6.9917,7.0526,0.0609
"48111","Dallam",-585.6,-136,TRUE,5.1576,5.0969,-0.0607
"53015","Cowlitz",-2054.4,1257.8,TRUE,3.1156,3.0549,-0.0607
"35025","Lea",-669.3,-505.9,TRUE,8.472,8.4114,-0.0606
"08045","Garfield",-981.6,284.7,TRUE,-10.042,-9.9815,0.0605
"53061","Snohomish",-1947.9,1433.5,TRUE,-3.2263,-3.1657,0.0605
"31137","Phelps",-286.2,337.6,TRUE,-4.7007,-4.7611,-0.0604
"48427","Starr",-286,-1232.2,TRUE,56.2618,56.3222,0.0604
"38029","Emmons",-326,986.9,TRUE,-1.2125,-1.2727,-0.0602
"40023","Choctaw",43.2,-389.6,TRUE,2.9708,3.0309,0.0601
"47069","Hardeman",629.5,-231.9,TRUE,7.773,7.833,0.06
"51600","Fairfax",1597.2,309.1,TRUE,-6.0298,-6.0899,-0.06
"05059","Hot Spring",283.3,-347.7,TRUE,5.3922,5.452,0.0598
"45015","Berkeley",1474.6,-372.7,TRUE,-6.5146,-6.5744,-0.0597
"42073","Lawrence",1301.4,498.2,TRUE,0.8679,0.9276,0.0596
"08117","Summit",-854.4,277.5,TRUE,-10.2437,-10.3032,-0.0595
"53043","Lincoln",-1673.7,1329,TRUE,-3.492,-3.4326,0.0594
"19129","Mills",25.5,397.9,TRUE,-3.6345,-3.5751,0.0593
"37059","Davie",1378.1,-63.2,TRUE,-3.392,-3.3328,0.0593
"47061","Grundy",924.4,-191.5,TRUE,9.0383,8.979,-0.0593
"05087","Madison",200.1,-158.6,TRUE,5.5103,5.4512,-0.0592
"19003","Adams",107.7,393.7,TRUE,2.0516,1.9927,-0.0589
"48191","Hall",-417.4,-307.4,TRUE,2.1992,2.1404,-0.0588
"50025","Windham",1877.5,842.7,TRUE,-4.0692,-4.0107,0.0586
"13163","Jefferson",1256.9,-405.8,TRUE,4.0927,4.1513,0.0585
"40139","Texas",-481.9,-74.5,TRUE,-1.8558,-1.7977,0.0581
"38035","Grand Forks",-84,1161.3,TRUE,-6.4935,-6.4359,0.0577
"17059","Gallatin",676.4,58.2,TRUE,3.397,3.4545,0.0576
"48507","Zavala",-372.7,-968.5,TRUE,26.8187,26.7611,-0.0576
"32031","Washoe",-2005.5,480.4,TRUE,-3.3355,-3.278,0.0575
"42031","Clarion",1372.2,532.6,TRUE,2.0762,2.1337,0.0575
"48491","Williamson",-164.4,-773.6,TRUE,-11.9381,-11.8808,0.0573
"19187","Webster",148.7,559.4,TRUE,1.6588,1.716,0.0572
"34041","Warren",1741.9,562.3,TRUE,-10.2001,-10.143,0.0571
"20091","Johnson",108.2,160.4,TRUE,-11.3367,-11.2797,0.057
"48299","Llano",-239.8,-758.7,TRUE,-3.1917,-3.2487,-0.057
"48007","Aransas",-105.8,-1054.8,TRUE,0.2725,0.3294,0.0569
"54053","Mason",1194.8,236.6,TRUE,-3.0466,-3.1034,-0.0569
"38003","Barnes",-155.3,1054.5,TRUE,-0.3578,-0.4144,-0.0565
"12065","Jefferson",1156.8,-707.8,TRUE,1.6853,1.7416,0.0564
"19043","Clayton",380,609.7,TRUE,5.0224,4.9661,-0.0563
"37053","Currituck",1762.7,63.1,TRUE,-4.739,-4.6826,0.0563
"38055","McLean",-396,1129.7,TRUE,-1.6204,-1.5642,0.0561
"13133","Greene",1179,-364.1,TRUE,0.2878,0.3436,0.0558
"17125","Mason",513.8,328.8,TRUE,6.4834,6.5391,0.0558
"34015","Gloucester",1758,445.9,TRUE,-2.4228,-2.4786,-0.0558
"42109","Snyder",1581.2,527.1,TRUE,-1.1394,-1.0836,0.0558
"46041","Dewey",-401.5,862.7,TRUE,-7.5649,-7.5091,0.0558
"17127","Massac",639.8,-11.2,TRUE,-2.7227,-2.6669,0.0557
"08119","Teller",-783.6,199.6,TRUE,-9.8609,-9.9166,-0.0556
"54007","Braxton",1310.6,239.2,TRUE,2.1898,2.1342,-0.0556
"45081","Saluda",1306,-293.5,TRUE,2.808,2.8635,0.0555
"01119","Sumter",724.6,-521.7,TRUE,1.1371,1.1925,0.0554
"19039","Clarke",184.8,398.3,TRUE,6.5838,6.5284,-0.0554
"19057","Des Moines",406,384.1,TRUE,1.3513,1.296,-0.0553
"20007","Barber",-224.8,-29.3,TRUE,1.7676,1.823,0.0553
"05069","Jefferson",361.4,-358,TRUE,3.726,3.7812,0.0551
"08081","Moffat",-973.3,397.6,TRUE,-6.6621,-6.7172,-0.0551
"37181","Vance",1556.3,13.7,TRUE,5.5769,5.632,0.0551
"39053","Gallia",1176.2,234.4,TRUE,-1.5858,-1.6408,-0.055
"51620","Franklin",1676.5,76.7,TRUE,1.9407,1.9956,0.055
"30067","Park",-1134.6,993.5,TRUE,-9.5067,-9.5616,-0.0549
"13179","Liberty",1354,-531.1,TRUE,-2.6715,-2.6166,0.0548
"37043","Clay",1100.2,-205.2,TRUE,-2.8393,-2.7844,0.0548
"31071","Garfield",-256,486.3,TRUE,0.7916,0.7369,-0.0547
"39165","Warren",1000.3,277.5,TRUE,-8.1045,-8.1592,-0.0547
"55079","Milwaukee",650.9,647,TRUE,-1.2564,-1.2018,0.0546
"47169","Trousdale",873.6,-79.5,TRUE,10.7322,10.7867,0.0545
"51197","Wythe",1312.4,38.3,TRUE,0.9168,0.9712,0.0545
"08061","Kiowa",-578.7,129.1,TRUE,0.3281,0.2737,-0.0544
"17053","Ford",652.9,365.4,TRUE,-3.6465,-3.5921,0.0544
"51590","Danville",1463.2,26.2,TRUE,-1.9734,-1.919,0.0543
"12021","Collier",1436.7,-1148.3,TRUE,-1.8341,-1.78,0.0541
"44009","Washington",2001.2,703,TRUE,-9.1838,-9.1297,0.0541
"12091","Okaloosa",901.8,-731.4,TRUE,-10.4029,-10.349,0.0539
"19029","Cass",84.9,433.7,TRUE,-3.3138,-3.26,0.0538
"30089","Sanders",-1441.2,1277,TRUE,-4.458,-4.4044,0.0536
"47017","Carroll",672.4,-139.3,TRUE,2.7049,2.6513,-0.0536
"08057","Jackson",-861.1,404.2,TRUE,1.9156,1.8621,-0.0535
"20135","Ness",-336.7,117.7,TRUE,3.1464,3.1999,0.0535
"47101","Lewis",761.1,-186.3,TRUE,1.1714,1.118,-0.0534
"01057","Fayette",756.6,-389.5,TRUE,1.5973,1.6505,0.0532
"28095","Monroe",687.7,-372.9,TRUE,1.4574,1.5106,0.0532
"48475","Ward",-653,-639.2,TRUE,8.8215,8.8747,0.0532
"12033","Escambia",834.6,-745.2,TRUE,-6.1234,-6.0704,0.0531
"20157","Republic",-140.7,261,TRUE,-1.0913,-1.1444,-0.0531
"19079","Hamilton",182.6,551.7,TRUE,2.8783,2.9313,0.053
"13273","Terrell",1088.6,-574.1,TRUE,1.0502,0.9973,-0.0529
"37087","Haywood",1170.2,-141.4,TRUE,-1.8795,-1.8268,0.0527
"23009","Hancock",2154.6,1094.3,TRUE,-4.6305,-4.6831,-0.0526
"51650","Hampton",1717.5,126.8,TRUE,-3.5034,-3.4507,0.0526
"45091","York",1347.6,-173.9,TRUE,-6.5404,-6.4879,0.0525
"48161","Freestone",-19.8,-648.4,TRUE,1.2813,1.3337,0.0524
"55017","Chippewa",367.8,846.3,TRUE,0.509,0.5614,0.0524
"06079","San Luis Obispo",-2197.9,45.1,TRUE,-4.4731,-4.5254,-0.0523
"19181","Warren",199.5,440.3,TRUE,-0.3508,-0.2985,0.0523
"46107","Potter",-310.8,853.2,TRUE,0.2534,0.2013,-0.0521
"51111","Lunenburg",1559.3,86.9,TRUE,0.7497,0.8016,0.0519
"19033","Cerro Gordo",222.8,634.2,TRUE,-1.7169,-1.7687,-0.0518
"19065","Fayette",336.8,603.3,TRUE,2.3512,2.4029,0.0517
"35041","Roosevelt",-671.6,-347,TRUE,-1.5719,-1.5202,0.0517
"42107","Schuylkill",1647.2,532.3,TRUE,-4.4229,-4.3713,0.0516
"17173","Shelby",613.7,236.1,TRUE,1.481,1.5323,0.0513
"26023","Branch",901.3,548.3,TRUE,-0.7776,-0.8289,-0.0513
"38103","Wells",-285.5,1141,TRUE,0.0256,-0.0257,-0.0513
"40035","Craig",74.8,-91.6,TRUE,3.9548,4.0061,0.0513
"48361","Orange",205.4,-821.8,TRUE,0.9869,0.9356,-0.0513
"06089","Shasta",-2179.6,648.5,TRUE,-5.9298,-5.8786,0.0512
"54091","Taylor",1354.4,319.9,TRUE,-1.4256,-1.4768,-0.0512
"01123","Tallapoosa",941.3,-469.8,TRUE,1.5254,1.4743,-0.0511
"48013","Atascosa",-251.4,-940.2,TRUE,4.4534,4.5046,0.0511
"13173","Lanier",1224.2,-638.9,TRUE,-0.0396,0.0113,0.051
"35007","Colfax",-765.2,-55,TRUE,1.5983,1.5474,-0.051
"20203","Wichita",-462,124.5,TRUE,-0.1952,-0.1443,0.0509
"48441","Taylor",-352.3,-561.5,TRUE,-7.4015,-7.3505,0.0509
"54109","Wyoming",1256.8,110,TRUE,0.7737,0.7228,-0.0509
"17137","Morgan",490,263.4,TRUE,0.684,0.6334,-0.0506
"51510","Alexandria",1615.7,309.2,TRUE,-1.6158,-1.6664,-0.0506
"12127","Volusia",1443.8,-827,TRUE,0.7032,0.7537,0.0504
"19069","Franklin",224.6,591.8,TRUE,-0.239,-0.2893,-0.0503
"18035","Delaware",892.3,353,TRUE,-1.0242,-0.9739,0.0502
"01063","Greene",750.6,-490.1,TRUE,2.1729,2.2229,0.05
"37197","Yadkin",1360.3,-39.8,TRUE,-1.1716,-1.1216,0.05
"48083","Coleman",-322.8,-630.6,TRUE,-0.3258,-0.2758,0.05
"29049","Clinton",138.9,236.8,TRUE,-0.7397,-0.7896,-0.0499
"48141","El Paso",-975.5,-585.9,TRUE,9.7164,9.6666,-0.0499
"29179","Reynolds",441.3,-7.5,TRUE,4.2756,4.2258,-0.0498
"54039","Kanawha",1236.6,190.2,TRUE,-6.7354,-6.6856,0.0498
"55015","Calumet",616.2,769.6,TRUE,-2.9108,-2.861,0.0498
"05045","Faulkner",324.8,-262,TRUE,-3.0548,-3.0051,0.0497
"17109","McDonough",448,345.4,TRUE,4.4097,4.4595,0.0497
"28123","Scott",605,-549.6,TRUE,0.5239,0.5733,0.0494
"29223","Wayne",481.8,-29.9,TRUE,4.8923,4.8428,-0.0494
"54019","Fayette",1287.7,160.6,TRUE,-2.3132,-2.2639,0.0494
"55005","Barron",327.3,894.7,TRUE,-0.1672,-0.2166,-0.0494
"17133","Monroe",504.1,112.1,TRUE,-2.5394,-2.4902,0.0493
"26097","Mackinac",860.6,1000.2,TRUE,-4.3059,-4.355,-0.0491
"17013","Calhoun",459,194.9,TRUE,10.4056,10.3567,-0.0489
"39109","Miami",993,346.2,TRUE,-2.702,-2.6532,0.0488
"13317","Wilkes",1214.5,-334.2,TRUE,-3.1235,-3.0748,0.0487
"01001","Autauga",887.5,-514.8,TRUE,-5.6882,-5.6395,0.0486
"13003","Atkinson",1240.6,-605.2,TRUE,1.3845,1.3359,-0.0486
"17051","Fayette",597.2,189.6,TRUE,2.5738,2.6224,0.0486
"47121","Meigs",1003.4,-164.7,TRUE,4.0081,3.9594,-0.0486
"35017","Grant",-1137,-454.6,TRUE,1.163,1.2115,0.0485
"47091","Johnson",1252.5,-24.2,TRUE,-1.3719,-1.4203,-0.0483
"48307","McCulloch",-317.3,-704.3,TRUE,2.8505,2.8988,0.0482
"12097","Osceola",1431.9,-918.8,TRUE,11.9023,11.9504,0.0481
"08071","Las Animas",-746.5,-1.1,TRUE,-6.5044,-6.5523,-0.0479
"01023","Choctaw",726.7,-583.6,TRUE,1.9777,1.9299,-0.0478
"29061","Daviess",171,275.1,TRUE,3.0245,2.9767,-0.0478
"20025","Clark",-341.2,-15.9,TRUE,-2.4719,-2.4242,0.0477
"54045","Logan",1218.1,130,TRUE,-1.4123,-1.3646,0.0476
"18181","White",768.3,401.8,TRUE,-0.511,-0.5584,-0.0474
"48379","Rains",19.1,-516.2,TRUE,-0.8,-0.7526,0.0474
"05119","Pulaski",334.4,-298.6,TRUE,-4.3722,-4.3251,0.0471
"17035","Cumberland",659.1,225.7,TRUE,-0.4435,-0.3965,0.047
"28141","Tishomingo",705.1,-281.3,TRUE,0.869,0.916,0.047
"40093","Major",-216.4,-131.8,TRUE,0.2755,0.2287,-0.0469
"29151","Osage",355.7,114.8,TRUE,1.3743,1.3275,-0.0468
"48039","Brazoria",59.7,-908.7,TRUE,-7.0826,-7.0359,0.0467
"30079","Prairie",-709.7,1074.5,TRUE,-4.0335,-4.0801,-0.0466
"48217","Hill",-110.7,-614.5,TRUE,1.521,1.5676,0.0466
"45011","Barnwell",1349.5,-366.4,TRUE,2.2489,2.2954,0.0465
"55089","Ozaukee",649,679,TRUE,-8.0904,-8.0439,0.0465
"37097","Iredell",1351.7,-94.4,TRUE,-4.9859,-4.9395,0.0464
"13247","Rockdale",1100.7,-362.3,TRUE,-14.6109,-14.5646,0.0463
"19123","Mahaska",278.9,432,TRUE,0.3478,0.3941,0.0463
"48255","Karnes",-182.7,-962.2,TRUE,8.3208,8.2745,-0.0463
"20181","Sherman",-488.6,222.2,TRUE,-1.0657,-1.1119,-0.0462
"48303","Lubbock",-543.2,-424.9,TRUE,-7.5396,-7.4936,0.0461
"01099","Monroe",816,-633.7,TRUE,1.4667,1.5127,0.046
"40001","Adair",122.1,-179.8,TRUE,5.063,5.0169,-0.046
"48485","Wichita",-234.3,-397.5,TRUE,-10.0564,-10.0104,0.046
"29007","Audrain",357,198.8,TRUE,1.9498,1.9957,0.0459
"31047","Dawson",-322.5,379.4,TRUE,-2.7948,-2.7489,0.0459
"17085","Jo Daviess",465.2,564.1,TRUE,1.0359,1.0816,0.0457
"18173","Warrick",750.8,91.5,TRUE,-7.3232,-7.2774,0.0457
"48425","Somervell",-164.3,-587.3,TRUE,-2.6898,-2.6442,0.0457
"28063","Jefferson",466.3,-634.7,TRUE,1.9653,1.9197,-0.0456
"30091","Sheridan",-631.1,1280.4,TRUE,-2.4928,-2.5381,-0.0453
"48071","Chambers",118.9,-858.2,TRUE,-1.1967,-1.242,-0.0453
"12045","Gulf",1033.5,-783.9,TRUE,-0.2683,-0.2232,0.0451
"30025","Fallon",-640.8,1018.1,TRUE,-0.6981,-0.7432,-0.0451
"19047","Crawford",52.8,507.3,TRUE,-2.5497,-2.5048,0.045
"40007","Beaver",-409.7,-65.1,TRUE,-1.3352,-1.3802,-0.045
"05141","Van Buren",321.6,-210.3,TRUE,2.8803,2.9251,0.0448
"18157","Tippecanoe",765.5,363.8,TRUE,-6.6764,-6.6316,0.0448
"37111","McDowell",1249.9,-113.2,TRUE,-2.8679,-2.8232,0.0447
"48027","Bell",-151.4,-716,TRUE,-7.1448,-7.1001,0.0447
"38021","Dickey",-179.5,962.3,TRUE,-1.8127,-1.8572,-0.0446
"06017","El Dorado",-2108.1,415.3,TRUE,-5.945,-5.9896,-0.0445
"48157","Fort Bend",30.9,-879.5,TRUE,-3.8508,-3.8062,0.0445
"47081","Hickman",768.2,-149.6,TRUE,4.6756,4.6312,-0.0444
"19177","Van Buren",339.7,370.8,TRUE,3.2077,3.252,0.0443
"47075","Haywood",604.2,-193,TRUE,1.2408,1.2849,0.0441
"51037","Charlotte",1522.4,86,TRUE,0.8852,0.929,0.0439
"13321","Worth",1145.1,-592.4,TRUE,-2.5308,-2.487,0.0438
"53049","Pacific",-2116.9,1321.3,TRUE,-6.3019,-6.2582,0.0437
"53051","Pend Oreille",-1576.9,1379.2,TRUE,-0.9519,-0.9956,-0.0437
"19117","Lucas",224.2,397.8,TRUE,3.9803,4.0238,0.0435
"45077","Pickens",1203.9,-217.3,TRUE,-3.7656,-3.8092,-0.0435
"51630","Fredericksburg",1593.9,245.3,TRUE,-7.2912,-7.3345,-0.0433
"28157","Wilkinson",451.8,-701.3,TRUE,1.8327,1.8758,0.0431
"28083","Leflore",534.5,-429.9,TRUE,-0.3801,-0.3372,0.0429
"05109","Pike",217.1,-368.3,TRUE,4.7416,4.7844,0.0428
"12069","Lake",1389.5,-875.2,TRUE,-3.6575,-3.6149,0.0426
"12019","Clay",1362,-725.7,TRUE,-8.3132,-8.2708,0.0425
"37149","Polk",1242.6,-160.5,TRUE,-2.943,-2.9006,0.0425
"05051","Garland",265.9,-331.2,TRUE,-1.0721,-1.0297,0.0424
"40081","Lincoln",-79.2,-206.2,TRUE,0.8572,0.8994,0.0422
"19015","Boone",173.3,509,TRUE,0.9893,1.0313,0.0421
"01067","Henry",1013.5,-616.8,TRUE,1.2354,1.2773,0.042
"34005","Burlington",1776.5,477,TRUE,-4.53,-4.4882,0.0418
"46135","Yankton",-113.4,605.7,TRUE,-2.0708,-2.112,-0.0412
"27051","Grant",5.3,944.4,TRUE,-3.1305,-3.0894,0.0411
"48339","Montgomery",51.7,-811.9,TRUE,-8.8614,-8.8203,0.0411
"44001","Bristol",2018.7,736,TRUE,-5.8969,-5.9378,-0.0409
