"county_fips","county_name","lon","lat","x","y","pop","votes_dem_16","votes_gop_16","total_votes_16","votes_dem_20","votes_gop_20","total_votes_20","margin_16","margin_20","swing","angle_deg","len_km","dx","dy","lw","in_frame","capped_len","capped_angle","net_votes"
"42099","Perry","-77.1544","40.4108","1575.27","482.921","45842","4632","15616","21158","5950","18293","24652","54.2473","50.9137","-3.33367",-26.6694,45.4242,-20.3883,40.5916,"0.0762071","TRUE","FALSE","FALSE",808.182
"42101","Philadelphia","-75.1395","40.0035","1751.04","473.542","1603797","584025","108748","707631","603790","132740","741377","-68.605","-63.9553","4.64971",37.1977,150,90.685,119.483,"0.420047","TRUE","TRUE","FALSE",34246.5
"42103","Pike","-74.9835","41.3024","1732.01","618.362","58535","9256","16056","26101","13019","19213","32554","26.8647","19.2169","-7.6478",-61.1824,62.5361,-54.7916,30.1438,"0.0878711","TRUE","FALSE","FALSE",2465.04
"42105","Potter","-77.9358","41.8233","1480.88","625.528","16396","1302","6251","7784","1726","7239","9064","65.5236","61.4947","-4.02893",-32.2314,37.8253,-20.1738,31.9965,"0.0463423","TRUE","FALSE","FALSE",361.194
"42107","Schuylkill","-76.1959","40.7127","1647.25","532.292","143049","16770","44001","62869","20727","48871","70603","44.8092","40.4379","-4.37126",-34.9701,66.9777,-38.3881,54.8849,"0.129122","TRUE","FALSE","FALSE",3042.31
"42109","Snyder","-76.9809","40.7874","1581.19","527.15","39736","4002","11725","16363","4910","13983","19140","49.1066","48.0231","-1.08355",-8.6684,34.0376,-5.13,33.6488,"0.0672748","TRUE","FALSE","FALSE",204.715
"42111","Somerset","-79.0124","40.029","1429.31","411.53","74129","7376","27379","35773","8654","31466","40543","57.5543","56.8594","-0.694887",-5.5591,35.9641,-3.48393,35.795,"0.0980353","TRUE","FALSE","FALSE",278.789
"42113","Sullivan","-76.4929","41.4696","1605.63","610.148","5840","750","2291","3136","921","2619","3595","50.6741","47.9661","-2.70802",-21.6642,30.3953,-11.2209,28.2483,"0.0291208","TRUE","FALSE","FALSE",95.8639
"42115","Susquehanna","-75.7692","41.8231","1655.95","661.265","38434","5123","12891","18863","6236","15207","21752","43.122","41.8365","-1.28552",-10.2842,35.8882,-6.40713,35.3116,"0.0716712","TRUE","FALSE","FALSE",275.654
"42117","Tioga","-77.2111","41.8148","1539.71","636.112","41045","3901","13614","18325","4955","15742","21075","55.4553","52.1187","-3.33666",-26.6933,43.6909,-19.6266,39.0345,"0.0704135","TRUE","FALSE","FALSE",690.589
"42119","Union","-76.9592","40.9702","1578.89","547.572","42681","6180","10622","17468","7475","12356","20115","26.4373","24.613","-1.82435",-14.5948,37.8379,-9.53446,36.617,"0.0689246","TRUE","FALSE","FALSE",361.787
"42121","Venango","-79.7654","41.4042","1340.41","552.227","50454","6309","16021","23348","7585","18569","26528","43.4931","41.9974","-1.49566",-11.9653,38.4487,-7.97115,37.6134,"0.0791537","TRUE","FALSE","FALSE",391.175
"42123","Warren","-79.2333","41.8531","1375.07","609.31","38587","5145","12477","18434","6066","14237","20650","41.6071","40.2453","-1.3618",-10.8944,35.9084,-6.78667,35.2612,"0.0697401","TRUE","FALSE","FALSE",276.486
"42125","Washington","-80.1461","40.2084","1331.51","414.863","209349","36322","61386","101450","45088","72080","118478","25.6519","23.037","-2.61494",-20.9195,67.135,-23.971,62.7097,"0.167535","TRUE","FALSE","FALSE",3063.87
"42127","Wayne","-75.3076","41.5397","1699.99","638.434","51155","7008","16244","24018","9191","18637","28089","39.7213","33.9442","-5.77709",-46.2167,54.8322,-39.5868,37.9402,"0.0816476","TRUE","FALSE","FALSE",1607.65
"42129","Westmoreland","-79.5946","40.3402","1374.84","437.269","354663","59669","116522","182051","72129","130218","205183","32.2678","28.7076","-3.56021",-28.4817,90.9426,-43.3685,79.9358,"0.220166","TRUE","FALSE","FALSE",7203.98
"42131","Wyoming","-75.9386","41.5387","1648.96","627.207","26069","3811","8837","13144","4704","9936","14858","39.7375","35.7377","-3.9998",-31.9984,42.0133,-22.2626,35.6299,"0.0592206","TRUE","FALSE","FALSE",585.571
"42133","York","-76.7537","39.9419","1618.87","438.172","456438","68524","128528","205986","88114","146733","238471","30.4508","24.9605","-5.49034",-43.9227,114.066,-79.1259,82.1587,"0.237189","TRUE","FALSE","FALSE",12893.9
"44001","Bristol","-71.2847","41.7126","2018.66","735.958","50793","14609","8965","25475","18050","9745","28415","-23.9416","-29.8795","-5.93784",-47.5027,55.2595,-40.7434,37.3309,"0.0815991","TRUE","FALSE","FALSE",1650.42
"44003","Kent","-71.489","41.6985","2002.75","730.11","170363","37788","38336","82053","49113","42001","93093","0.719878","-7.80561","-8.52548",-68.2038,93.571,-86.8816,34.7434,"0.147739","TRUE","FALSE","FALSE",7767.91
"44005","Newport","-71.2666","41.5486","2024.83","718.608","85643","22851","15077","41045","29486","15722","46148","-20.4967","-30.4459","-9.94921",-79.5937,76.5807,-75.321,13.8326,"0.104066","TRUE","FALSE","FALSE",4497.84
"44007","Providence","-71.4497","41.8572","2001.35","748.107","660741","142899","90882","248474","165012","102551","272667","-22.2503","-23.3444","-1.0941",-8.7528,66.1296,-10.0631,65.3595,"0.253172","TRUE","FALSE","FALSE",2927.41
"44009","Washington","-71.59","41.4673","2001.25","702.96","129839","33741","27230","66369","44549","29818","76060","-10.6788","-19.8085","-9.12967",-73.0374,88.9443,-85.0748,25.9493,"0.133473","TRUE","FALSE","FALSE",6789.46
"45001","Abbeville","-82.4221","34.2416","1236.93","-276.291","24295","3741","6763","10775","4101","8215","12433","28.77","33.4037","4.63371",37.0697,41.7637,25.1746,33.3234,"0.0543172","TRUE","FALSE","FALSE",570.688
"45003","Aiken","-81.7745","33.5357","1307.26","-345.658","168808","25455","46025","74851","32275","51589","85185","28.7773","23.0301","-5.74714",-45.9771,78.4827,-56.434,54.5412,"0.141739","TRUE","FALSE","FALSE",4819.78
"45005","Allendale","-81.2913","32.9971","1360.59","-398.313","8039","2735","789","3592","2718","835","3593","-55.2213","-52.9975","2.22387",17.791,29.6679,9.06488,28.2491,"0.0291743","TRUE","FALSE","FALSE",79.0141
"45007","Anderson","-82.6166","34.5647","1214.26","-243.035","203718","21097","56232","80483","27169","67565","96093","45.4357","42.6415","-2.79423",-22.3538,63.9882,-24.3363,59.1796,"0.150645","TRUE","FALSE","FALSE",2647.09
"45009","Bamberg","-81.0722","33.2676","1375.96","-365.331","13311","3898","2204","6214","4010","2417","6482","-27.7614","-24.7861","2.97533",23.8026,33.651,13.5811,30.7886,"0.039238","TRUE","FALSE","FALSE",191.224
"45011","Barnwell","-81.3567","33.2945","1349.49","-366.443","20589","4400","4889","9485","4720","5492","10321","5.26429","7.55973","2.29544",18.3635,34.8461,10.9781,33.0716,"0.0494604","TRUE","FALSE","FALSE",234.41
"45013","Beaufort","-80.7869","32.318","1418.93","-465.749","187117","32138","42922","78524","43419","53194","97835","14.3672","10.1177","-4.24949",-33.9959,74.1686,-41.4702,61.4915,"0.152132","TRUE","FALSE","FALSE",4105.56
"45015","Berkeley","-80.035","33.0593","1474.58","-372.721","229861","30705","44587","79517","45223","57397","104458","18.4375","11.8632","-6.57437",-52.595,88.7343,-70.4871,53.9013,"0.15679","TRUE","FALSE","FALSE",6746.62
"45017","Calhoun","-80.8221","33.6779","1391.53","-316.441","14119","3573","3787","7549","3905","4305","8291","2.90761","4.87211","1.9645",15.716,32.7409,8.8685,31.5169,"0.044348","TRUE","FALSE","FALSE",161.285
"45019","Charleston","-79.9781","32.8258","1484.16","-397.524","408235","89299","75443","176345","121485","93297","218857","-8.41073","-13.124","-4.71328",-37.7062,103.634,-63.3837,81.9904,"0.22683","TRUE","FALSE","FALSE",10123.3
"45021","Cherokee","-81.6483","35.081","1292.78","-173.12","56216","6092","15167","21759","6983","18043","25270","42.6878","44.194","1.50624",12.0499,38.1561,7.96561,37.3154,"0.077428","TRUE","FALSE","FALSE",376.952
"45023","Chester","-81.1186","34.7044","1346.68","-207.398","32294","6579","7265","14192","6941","8660","15757","4.95522","11.0185","6.06331",48.5065,47.3011,35.43,31.3387,"0.0611334","TRUE","FALSE","FALSE",945.937
"45025","Chesterfield","-80.1498","34.6811","1434","-195.797","43273","6858","9312","16581","7431","11297","18876","15.1763","20.6429","5.46664",43.7331,48.3016,33.3909,34.9012,"0.0669804","TRUE","FALSE","FALSE",1023.79
"45027","Clarendon","-80.208","33.6862","1447.17","-306.354","31144","7732","7386","15395","8250","8361","16733","-2.28866","0.668232","2.95689",23.6551,40.3713,16.1982,36.9792,"0.0630812","TRUE","FALSE","FALSE",491.169
"45029","Colleton","-80.6469","32.9088","1421.27","-398.613","38604","7627","9091","17251","8602","10440","19283","8.75703","9.65235","0.895319",7.16255,33.029,4.11821,32.7712,"0.0675396","TRUE","FALSE","FALSE",170.487
"45031","Darlington","-79.9855","34.3261","1455.38","-232.441","62905","13888","14989","29674","15220","16832","32417","3.81272","5.02933","1.2166",9.7328,38.4236,6.49565,37.8706,"0.0876253","TRUE","FALSE","FALSE",389.945
"45033","Dillon","-79.3616","34.3948","1510.17","-215.138","28292","5834","5637","11698","6436","6582","13101","-1.71737","1.12152","2.8389",22.7112,38.002,14.672,35.0554,"0.0558437","TRUE","FALSE","FALSE",369.568
"45035","Dorchester","-80.2127","32.9959","1459.49","-382.442","161540","24055","34987","62567","33824","41913","77278","18.5156","10.6804","-7.83525",-62.682,84.6185,-75.1812,38.8338,"0.134696","TRUE","FALSE","FALSE",5934.18
"45037","Edgefield","-81.923","33.7131","1290.79","-328.091","25657","4491","6842","11644","4953","8184","13304","20.7447","24.5947","3.84993",30.7994,40.6349,20.8065,34.9039,"0.0560984","TRUE","FALSE","FALSE",505.765
"45039","Fairfield","-81.0693","34.3613","1357.11","-244.595","20948","6945","4027","11267","7382","4625","12136","-26.595","-22.9616","3.63336",29.0669,39.3427,19.1139,34.3876,"0.0536314","TRUE","FALSE","FALSE",436.258
"45041","Florence","-79.7647","34.106","1479.43","-253.283","137059","26710","29573","57931","31153","32615","64510","5.08679","2.29269","-2.79411",-22.3529,56.5379,-21.5019,52.2896,"0.123596","TRUE","FALSE","FALSE",1781.75
"45043","Georgetown","-79.2509","33.4576","1538.48","-316.48","63404","13310","17389","31657","15822","20487","36668","13.2871","12.8481","-0.439024",-3.51219,32.681,-2.00207,32.6196,"0.093263","TRUE","FALSE","FALSE",159.405
"45045","Greenville","-82.3313","34.8447","1235.48","-208.356","525534","74483","127832","215165","103030","150021","258155","26.3693","18.5698","-7.7995",-62.396,135.786,-120.33,62.9177,"0.24621","TRUE","FALSE","FALSE",19736.7
"45047","Greenwood","-82.1479","34.2052","1262.33","-276.712","69351","10711","16961","28763","12145","19431","32006","22.586","23.0745","0.488479",3.90783,32.5148,2.21594,32.4392,"0.0869723","TRUE","FALSE","FALSE",154.242
"45049","Hampton","-81.1164","32.8016","1380.04","-417.342","18561","5170","3488","8806","5323","3906","9305","-19.4271","-15.3538","4.07334",32.5867,38.1348,20.5385,32.1315,"0.0470197","TRUE","FALSE","FALSE",375.929
"45051","Horry","-78.9377","33.7802","1560.5","-275.907","351029","39410","89288","132920","59180","118821","179744","38.7558","33.506","-5.24986",-41.9989,100.452,-67.2138,74.6514,"0.206497","TRUE","FALSE","FALSE",9344.8
"45053","Jasper","-81.0021","32.4073","1397.46","-459.107","28791","5956","5187","11427","7185","7078","14394","-6.90119","-0.750193","6.151",49.208,46.3846,35.1172,30.3038,"0.0584531","TRUE","FALSE","FALSE",877.317
"45055","Kershaw","-80.6509","34.2572","1396.68","-250.024","65403","10330","17542","28995","12699","20471","33629","25.8754","23.4308","-2.44462",-19.557,45.4625,-15.2183,42.8397,"0.0891405","TRUE","FALSE","FALSE",810.88
"45057","Lancaster","-80.7718","34.8048","1376.01","-191.341","96016","13812","23719","38938","18937","30312","49868","26.3968","23.0969","-3.29993",-26.3994,55.0081,-24.458,49.2716,"0.108618","TRUE","FALSE","FALSE",1625.18
"45059","Laurens","-82.032","34.5095","1267.83","-241.51","67539","8889","16816","26566","10159","20004","30488","30.8384","32.6393","1.80097",14.4078,41.2945,10.2749,39.9958,"0.085004","TRUE","FALSE","FALSE",543.227
"45061","Lee","-80.2669","34.1836","1432.67","-252.425","16531","5199","2803","8156","5329","3008","8431","-29.9425","-27.8398","2.10276",16.8221,33.1768,9.60138,31.7571,"0.0446897","TRUE","FALSE","FALSE",175.307
"45063","Lexington","-81.2189","33.9622","1350.53","-290.794","293991","35230","80026","122093","49301","92817","144568","38.8665","30.6196","-8.2469",-65.9752,109.799,-100.287,44.7028,"0.184513","TRUE","FALSE","FALSE",11720.3
"45065","McCormick","-82.2977","33.8793","1254.01","-314.737","9526","2479","2652","5216","2687","2958","5697","3.37166","4.80071","1.42905",11.4324,29.7426,5.89533,29.1525,"0.0367734","TRUE","FALSE","FALSE",80.6699
"45067","Marion","-79.3405","34.1661","1516.52","-239.979","29183","8569","5444","14276","8872","5711","14704","-22.3007","-21.6759","0.624797",4.99838,30.1972,2.63101,30.0824,"0.0591052","TRUE","FALSE","FALSE",91.1141
"45069","Marlboro","-79.6717","34.638","1477.65","-193.224","26667","5954","4267","10389","6290","5044","11446","-16.5052","-10.9935","5.51176",44.0941,42.6547,29.6808,30.6345,"0.0521067","TRUE","FALSE","FALSE",624.703
"45071","Newberry","-81.5736","34.2647","1313.26","-262.351","37719","6217","10017","16807","6958","11443","18631","23.4077","24.3737","0.966012",7.7281,33.2511,4.47134,32.9491,"0.0663931","TRUE","FALSE","FALSE",177.756
"45073","Oconee","-83.002","34.7075","1177.34","-232.067","78607","7998","24178","33635","10414","29698","40668","50.2859","48.0754","-2.21054",-17.6843,46.5119,-14.129,44.314,"0.0980256","TRUE","FALSE","FALSE",886.692
"45075","Orangeburg","-80.7988","33.4718","1397.32","-338.826","84223","26318","11931","38910","27295","13603","41205","-37.6141","-33.4784","4.13565",33.0852,55.6637,30.386,46.6384,"0.0989813","TRUE","FALSE","FALSE",1691.4
"45077","Pickens","-82.6897","34.8053","1203.92","-217.319","131404","10354","36236","49049","13645","42907","57546","55.5527","51.7435","-3.80917",-30.4734,59.9265,-30.391,51.6486,"0.116393","TRUE","FALSE","FALSE",2154.16
"45079","Richland","-80.9888","34.068","1369.52","-275.821","416147","108000","52469","168722","132570","58313","193822","-34.6054","-38.9018","-4.2964",-34.3712,95.5258,-53.9293,78.8467,"0.213838","TRUE","FALSE","FALSE",8201.1
"45081","Saluda","-81.7028","33.9988","1306.05","-293.515","18862","2813","5526","8564","2963","6210","9274","32.5339","35.3974","2.86348",22.9078,35.569,13.8452,32.7638,"0.0468768","TRUE","FALSE","FALSE",262.667
"45083","Spartanburg","-82.0078","34.9639","1262.56","-190.91","327997","39997","76277","121090","52926","93560","148655","31.2022","27.7392","-3.46299",-27.7039,79.9333,-37.1612,70.7699,"0.187327","TRUE","FALSE","FALSE",5072.8
"45085","Sumter","-80.3896","33.9295","1426.24","-282.286","105556","24047","18745","44086","27379","21000","48920","-12.3902","-13.1855","-0.795307",-6.36246,38.3174,-4.24625,38.0814,"0.107654","TRUE","FALSE","FALSE",384.762
"45087","Union","-81.6277","34.7331","1300.48","-211.317","27244","4729","7061","12092","4935","8183","13257","19.7795","24.7599","4.9804",39.8432,43.1113,27.6209,33.1009,"0.0560578","TRUE","FALSE","FALSE",653.329
"45089","Williamsburg","-79.7332","33.6519","1490.92","-302.792","31026","9953","4864","15054","10289","5532","15985","-34.3457","-30.0676","4.27805",34.2244,43.4788,24.454,35.95,"0.0615629","TRUE","FALSE","FALSE",676.83
"45091","York","-81.0514","34.9986","1347.56","-173.939","282090","41593","66754","114357","59008","82727","144050","23.2226","16.7348","-6.48786",-51.9029,99.8267,-78.5602,61.5927,"0.184264","TRUE","FALSE","FALSE",9195.57
"46003","Aurora","-98.5297","43.6937","-203.048","696.069","2747","340","974","1407","317","1052","1405","48.2496","53.6888","5.4392",43.5136,29.4584,20.2829,21.3636,"0.0181094","TRUE","FALSE","FALSE",74.4626
"46005","Beadle","-98.2277","44.3673","-177.052","770.554","19149","1912","4455","6772","2107","4808","7081","39.9403","39.06","-0.880303",-7.04242,28.7915,-3.52996,28.5743,"0.0407004","TRUE","FALSE","FALSE",60.873
"46007","Bennett","-101.786","43.2106","-467.465","653.673","3381","412","666","1149","466","694","1183","23.5622","19.6552","-3.90698",-31.2558,27.9286,-14.4911,23.875,"0.0166698","TRUE","FALSE","FALSE",45.321
"46009","Bon Homme","-97.8599","42.9661","-150.884","613.606","7003","704","2105","2974","721","2235","3001","49.8754","51.2179","1.34246",10.7397,27.5798,5.13941,27.0967,"0.0266106","TRUE","FALSE","FALSE",39.6831
"46011","Brookings","-96.7859","44.3109","-62.5182","762.452","34375","4879","6748","12680","6110","8000","14567","16.0747","13.3948","-2.6799",-21.4392,38.1806,-13.9555,35.5387,"0.0581388","TRUE","FALSE","FALSE",378.134
"46013","Brown","-98.4517","45.4754","-191.669","894.278","38301","5452","9613","16114","6538","10580","17547","27.6203","23.6126","-4.00774",-32.0619,43.6211,-23.1556,36.9678,"0.0640367","TRUE","FALSE","FALSE",686.045
"46015","Brule","-99.1914","43.7627","-255.883","705.361","5247","571","1565","2288","673","1750","2490","46.5356","44.449","-2.08655",-16.6924,28.2337,-8.10965,27.0439,"0.0240923","TRUE","FALSE","FALSE",50.5571
"46017","Buffalo","-99.371","44.0591","-269.105","738.897","1948","296","171","490","352","183","549","-26.7666","-31.5888","-4.82219",-38.5775,26.5958,-16.5844,20.7917,"0.0113209","TRUE","FALSE","FALSE",25.7987
"46019","Butte","-103.766","44.6697","-613.841","827.26","10243","696","3357","4351","939","3731","4802","65.6551","59.7859","-5.8692",-46.9536,35.8502,-26.1994,24.471,"0.0334473","TRUE","FALSE","FALSE",274.092
"46021","Campbell","-100.101","45.8013","-318.983","934.897","1377","105","704","831","117","747","873","74.042","72.9167","-1.12536",-9.00288,25.0144,-3.91436,24.7063,"0.0143866","TRUE","FALSE","FALSE",9.72311
"46023","Charles Mix","-98.5278","43.1753","-204.434","638.215","9373","935","2382","3433","1177","2552","3783","43.6238","36.8732","-6.7506",-54.0048,35.294,-28.5552,20.7429,"0.0298881","TRUE","FALSE","FALSE",251.73
"46025","Clark","-97.7092","44.8256","-134.93","820.737","3837","398","1139","1657","437","1373","1850","48.2108","51.7127","3.50191",28.0153,28.92,13.5839,25.5312,"0.0208229","TRUE","FALSE","FALSE",63.3846
"46027","Clay","-96.9368","42.809","-76.1742","594.952","14967","2608","2109","5069","3083","2456","5698","-10.5788","-11.3197","-0.740975",-5.9278,27.666,-2.85721,27.5181,"0.0364265","TRUE","FALSE","FALSE",41.0426
"46029","Codington","-97.1299","44.9141","-89.0835","829.904","28325","3174","7764","11669","3837","8958","13161","41.9638","40.0234","-1.94035",-15.5228,35.2058,-9.42183,33.9216,"0.0553633","TRUE","FALSE","FALSE",248.268
"46031","Corson","-100.912","45.7581","-382.26","933.097","3902","535","588","1175","622","647","1283","4.7195","1.97006","-2.74945",-21.9956,27.2631,-10.211,25.2787,"0.0174354","TRUE","FALSE","FALSE",34.8905
"46033","Custer","-103.515","43.7407","-602.223","722.434","8318","1121","3293","4721","1522","3852","5494","49.2071","43.3569","-5.85016",-46.8013,36.7979,-26.8251,25.1893,"0.0358799","TRUE","FALSE","FALSE",314.388
"46035","Davison","-98.0404","43.7064","-163.75","696.541","19956","2355","5157","7952","2648","5613","8454","37.3003","35.8915","-1.40878",-11.2702,31.1992,-6.09747,30.5975,"0.0444855","TRUE","FALSE","FALSE",116.379
"46037","Day","-97.5192","45.3691","-118.965","880.94","5449","974","1627","2747","1052","1869","2964","25.1057","27.9699","2.86414",22.9131,29.8757,11.6317,27.5184,"0.0264526","TRUE","FALSE","FALSE",83.6615
"46039","Deuel","-96.6609","44.7387","-52.2432","810.03","4295","570","1366","2080","609","1699","2350","41.1157","47.227","6.11133",48.8906,32.0769,24.1685,21.0905,"0.0235137","TRUE","FALSE","FALSE",141.049
"46041","Dewey","-101.11","45.1166","-401.487","862.704","5239","888","723","1708","1131","790","1966","-10.2421","-17.7512","-7.50909",-60.0727,32.185,-27.8934,16.0571,"0.0214519","TRUE","FALSE","FALSE",144.25
"46043","Douglas","-98.3697","43.3776","-191.087","660.468","2835","214","1338","1605","216","1468","1707","72.4227","74.3468","1.92411",15.3929,27.0901,7.19071,26.1184,"0.0200851","TRUE","FALSE","FALSE",32.402
"46045","Edmunds","-99.1487","45.4534","-246.223","893.44","3986","380","1433","1918","417","1538","1985","58.0805","57.3402","-0.740376",-5.92301,25.5679,-2.6384,25.4314,"0.0216409","TRUE","FALSE","FALSE",14.4744
"46047","Fall River","-103.513","43.3874","-605.177","683.114","6973","821","2511","3563","1053","2878","4042","50.7203","46.4258","-4.29444",-34.3555,32.9772,-18.6099,27.2244,"0.0306869","TRUE","FALSE","FALSE",168.814
"46049","Faulk","-99.0993","45.061","-243.784","849.698","2125","204","858","1118","198","964","1182","61.5819","65.9208","4.33891",34.7113,28.2258,16.0729,23.2025,"0.0166842","TRUE","FALSE","FALSE",50.4181
"46051","Grant","-96.6587","45.2069","-51.7082","862.131","7556","971","2382","3564","1056","2618","3745","42.0817","42.515","0.433252",3.46602,25.7172,1.55477,25.6702,"0.0296669","TRUE","FALSE","FALSE",15.9177
"46053","Gregory","-99.2796","43.1835","-265.183","640.988","3994","391","1600","2091","455","1771","2258","60.7233","59.1195","-1.60376",-12.8301,27.3181,-6.06626,26.636,"0.0230922","TRUE","FALSE","FALSE",35.6997
"46055","Haakon","-101.573","44.1333","-444.242","755.426","1872","77","936","1044","105","1026","1137","84.7976","81.4324","-3.36527",-26.9222,27.4749,-12.4401,24.4972,"0.0164601","TRUE","FALSE","FALSE",38.0612
"46057","Hamlin","-97.1482","44.6462","-90.8866","800.097","6164","555","2051","2762","647","2372","3083","57.406","57.1381","-0.267861",-2.14289,24.7931,-0.927058,24.7758,"0.0268927","TRUE","FALSE","FALSE",8.08672
"46059","Hand","-98.9916","44.5255","-237.192","789.838","3145","334","1391","1818","373","1433","1836","61.2754","58.6932","-2.58212",-20.657,28.0066,-9.87996,26.2061,"0.0207999","TRUE","FALSE","FALSE",46.6331
"46061","Hanson","-97.7717","43.6561","-142.293","690.497","3461","424","1497","2006","557","1793","2388","55.8563","52.5957","-3.26058",-26.0846,29.5586,-12.9969,26.548,"0.0237266","TRUE","FALSE","FALSE",76.6236
"46063","Harding","-103.52","45.6059","-586.205","929.514","1311","38","695","770","49","748","813","89.6317","87.7039","-1.92776",-15.4221,25.6608,-6.82391,24.7368,"0.0138176","TRUE","FALSE","FALSE",15.3642
"46065","Hughes","-100.305","44.3828","-341.986","777.953","17765","2450","5174","8175","2953","5522","8723","35.7293","30.3127","-5.41659",-43.3327,39.7772,-27.2965,28.9332,"0.045058","TRUE","FALSE","FALSE",459.056
"46067","Hutchinson","-97.7455","43.337","-140.843","654.846","7427","692","2517","3365","762","2944","3767","56.8713","58.8775","2.0062",16.0496,29.4531,8.14289,28.3051,"0.0297958","TRUE","FALSE","FALSE",74.3498
"46069","Hyde","-99.4553","44.5197","-273.965","790.439","1262","125","543","690","136","564","710","62.5749","61.1429","-1.43199",-11.4559,25.053,-4.97589,24.5539,"0.0129494","TRUE","FALSE","FALSE",10.0239
"46071","Jackson","-101.665","43.6497","-454.781","702.015","2806","323","722","1095","359","738","1115","38.1818","34.5488","-3.63305",-29.0644,27.5907,-13.4034,24.1163,"0.0162108","TRUE","FALSE","FALSE",39.8546
"46073","Jerauld","-98.538","44.091","-202.53","740.385","1663","264","648","967","270","721","1006","42.1053","45.5096","3.40432",27.2346,27.1837,12.4402,24.1702,"0.0154077","TRUE","FALSE","FALSE",33.7368
"46075","Jones","-100.695","43.8953","-375.627","725.137","917","69","450","558","90","498","599","73.4104","69.3878","-4.02265",-32.1812,26.4218,-14.0722,22.3626,"0.0118684","TRUE","FALSE","FALSE",23.6532
"46077","Kingsbury","-97.4088","44.3771","-111.958","770.4","5187","703","1680","2551","819","1904","2779","40.9987","39.8458","-1.15298",-9.22384,27.0183,-4.33081,26.6689,"0.0255403","TRUE","FALSE","FALSE",31.3956
"46079","Lake","-97.095","44.0015","-87.5035","728.205","11059","2314","4038","6786","2068","3681","5873","27.1411","28.0571","0.915995",7.32796,28.3517,3.61622,28.1201,"0.0371106","TRUE","FALSE","FALSE",52.6606
"46081","Lawrence","-103.806","44.4534","-618.972","803.507","25768","3356","7411","11842","4537","8753","13828","37.6614","31.7231","-5.93827",-47.5062,45.1534,-33.2938,30.5016,"0.0564241","TRUE","FALSE","FALSE",789.196
"46083","Lincoln","-96.7445","43.4411","-59.9849","665.409","65161","8076","15499","25231","11981","19617","32396","31.4867","24.1661","-7.32066",-58.5653,61.2833,-52.2891,31.9609,"0.0870026","TRUE","FALSE","FALSE",2313.18
"46085","Lyman","-99.717","43.9537","-297.172","728.182","3718","369","977","1421","525","1042","1597","45.1709","32.993","-12.1779",-90,33.6394,-33.6394,0.00000000000000205982,"0.0193748","TRUE","FALSE","TRUE",190.828
"46087","McCook","-97.3483","43.6615","-108.282","690.541","5682","623","1794","2587","769","2068","2900","48.4485","45.7878","-2.66069",-21.2855,29.5059,-10.7111,27.4931,"0.0260694","TRUE","FALSE","FALSE",75.4838
"46089","McPherson","-99.2431","45.7662","-252.416","928.423","2411","192","892","1137","222","1075","1324","64.5756","65.7672","1.19151",9.53208,25.67,4.25095,25.3156,"0.0176267","TRUE","FALSE","FALSE",15.4539
"46091","Marshall","-97.6289","45.7579","-126.814","924.28","4306","754","1056","1947","858","1287","2178","16.6851","20","3.31492",26.5194,29.2997,13.0823,26.2169,"0.0226681","TRUE","FALSE","FALSE",71.105
"46093","Meade","-103.28","44.2814","-578.814","781.086","29852","2223","8441","11621","3285","9875","13670","58.3083","50.076","-8.23234",-65.8587,49.0418,-44.7526,20.0575,"0.0561475","TRUE","FALSE","FALSE",1083.38
"46095","Mellette","-100.809","43.5494","-386.692","687.049","1918","238","402","683","298","449","769","25.625","20.2142","-5.41081",-43.2865,27.6266,-18.9421,20.1104,"0.0133771","TRUE","FALSE","FALSE",40.4188
"46097","Miner","-97.5515","44.0113","-123.963","729.805","2298","281","706","1064","320","787","1138","43.0598","42.1861","-0.873689",-6.98951,25.0078,-3.04314,24.822,"0.0162846","TRUE","FALSE","FALSE",9.67174
"46099","Minnehaha","-96.7315","43.5583","-58.8368","678.483","197214","30610","42043","78263","40482","49249","92326","15.7364","9.77031","-5.96613",-47.729,81.5008,-60.3083,54.8205,"0.146613","TRUE","FALSE","FALSE",5353.47
"46101","Moody","-96.6634","44.0184","-53.0011","729.77","6336","1043","1731","2933","1179","1951","3206","24.8017","24.6645","-0.137194",-1.09755,24.171,-0.462989,24.1666,"0.0273826","TRUE","FALSE","FALSE",4.29417
"46103","Pennington","-103.211","44.0649","-575.169","756.602","109222","14074","29804","47743","20606","35063","57518","35.8494","25.9696","-9.87983",-79.0386,82.3028,-80.8013,15.6496,"0.115481","TRUE","FALSE","FALSE",5500
"46105","Perkins","-102.331","45.7096","-492.902","934.253","2835","188","1333","1606","239","1401","1669","75.2794","70.8537","-4.42576",-35.4061,29.37,-17.016,23.9385,"0.0198209","TRUE","FALSE","FALSE",72.5825
"46107","Potter","-99.9519","45.0704","-310.77","853.23","2472","215","1071","1337","227","1139","1380","66.563","66.7643","0.201289",1.61031,23.8371,0.66986,23.8277,"0.0180895","TRUE","FALSE","FALSE",2.74961
"46109","Roberts","-96.9591","45.6112","-74.8354","907.275","10280","1540","2144","3889","1828","2404","4307","16.3952","13.6106","-2.78464",-22.2771,31.2538,-11.8479,28.9211,"0.0318401","TRUE","FALSE","FALSE",117.846
