"county_fips","state_name","county_name","lon","lat","x","y","pop","votes_dem_20","votes_gop_20","total_votes_20","votes_dem_24","votes_gop_24","total_votes_24","margin_20","margin_24","swing","angle_deg","len_km","dx","dy","lw","in_frame","capped_len","capped_angle","net_votes"
"48069","Texas","Castro County","-102.272","34.5251","-570.835","-314.264","7371","466","1602","2083","418","1594","2021","54.9323","58.4493","3.517",28.136,29.2833,13.809,25.8229,"0.023618","TRUE","FALSE","FALSE",70.762
"48071","Texas","Chambers County","-94.769","29.8054","118.926","-858.229","46571","3997","17353","21652","4192","20567","24971","62.5574","66.1376","3.58019",28.6415,46.5082,22.2927,40.8173,"0.0828505","TRUE","FALSE","FALSE",886.419
"48073","Texas","Cherokee County","-95.2162","31.9135","73.7889","-624.339","50412","4210","15101","19508","3744","16593","20502","56.3979","63.1804","6.7825",54.26,52.4487,42.5714,30.6357,"0.0750883","TRUE","FALSE","FALSE",1379.36
"48075","Texas","Childress County","-100.224","34.4281","-385.057","-335.396","6664","310","1943","2279","263","1991","2272","72.4811","76.6637","4.18257",33.4606,30.3296,16.7226,25.3029,"0.024998","TRUE","FALSE","FALSE",94.2751
"48077","Texas","Clay County","-98.2448","33.8254","-206.276","-408.885","10218","614","5069","5741","584","5288","5906","78.3917","80.109","1.7173",13.7384,30.5976,7.2666,29.7222,"0.040348","TRUE","FALSE","FALSE",100.84
"48079","Texas","Cochran County","-102.741","33.6894","-620.053","-404.516","2547","177","809","1000","148","735","893","64.0974","66.4779","2.38055",19.0444,26.1971,8.54813,24.7632,"0.0156462","TRUE","FALSE","FALSE",21.0203
"48081","Texas","Coke County","-100.417","31.9041","-415.698","-616.026","3285","178","1586","1779","179","1623","1814","79.8186","80.1332","0.314591",2.51673,24.42,1.07231,24.3964,"0.0223515","TRUE","FALSE","FALSE",5.66893
"48083","Texas","Coleman County","-99.425","31.8081","-322.799","-630.561","7684","451","3641","4124","428","3712","4155","77.957","79.3237","1.36668",10.9334,28.5656,5.418,28.0471,"0.0338789","TRUE","FALSE","FALSE",56.5806
"48085","Texas","Collin County","-96.6906","33.1129","-64.0471","-490.659","1064465","230945","252318","492216","222115","279534","515167","4.42264","11.4461","7.02341",56.1873,150,124.629,83.472,"0.372931","TRUE","TRUE","FALSE",35232.9
"48087","Texas","Collingsworth County","-100.222","34.8618","-382.702","-286.943","2652","155","1048","1218","135","1066","1201","74.2311","77.5187","3.28765",26.3012,27.567,12.2147,24.7132,"0.0182474","TRUE","FALSE","FALSE",39.4847
"48089","Texas","Colorado County","-96.5389","29.6648","-52.1542","-874.447","20557","2420","7472","9975","2108","7824","9994","51.0716","57.5513","6.47978",51.8382,42.9568,33.7757,26.5423,"0.0524743","TRUE","FALSE","FALSE",643.572
"48091","Texas","Comal County","-98.2217","29.7645","-214.721","-861.031","161501","24826","62740","88863","27680","74756","103465","43.2976","45.9565","2.65887",21.271,64.5838,23.4296,60.1841,"0.168521","TRUE","FALSE","FALSE",2723.64
"48093","Texas","Comanche County","-98.559","31.9722","-240.712","-614.857","13594","853","5177","6086","834","5679","6544","71.7081","74.3897","2.68156",21.4525,33.1567,12.1264,30.8597,"0.0424932","TRUE","FALSE","FALSE",174.65
"48095","Texas","Concho County","-99.8571","31.2912","-365.831","-686.503","3303","197","1058","1268","153","1038","1198","68.6056","74.3073","5.70173",45.6138,29.1451,20.8283,20.3867,"0.0181712","TRUE","FALSE","FALSE",67.9076
"48097","Texas","Cooke County","-97.1338","33.6074","-104.482","-435.053","41668","3210","15596","18988","3310","16975","20432","65.862","67.365","1.50309",12.0247,36.5806,7.62096,35.7779,"0.0749922","TRUE","FALSE","FALSE",304.902
"48099","Texas","Coryell County","-97.8325","31.2364","-173.963","-698.35","83093","7565","15438","23490","6959","16688","23911","34.226","41.1426","6.91667",55.3334,55.1119,45.3282,31.3477,"0.0809686","TRUE","FALSE","FALSE",1635.58
"48101","Texas","Cottle County","-100.304","34.0278","-394.4","-379.771","1380","113","540","662","89","565","657","65.3905","72.7829","7.39237",59.139,28.1069,24.1273,14.4176,"0.0134653","TRUE","FALSE","FALSE",48.3461
"48103","Texas","Crane County","-102.353","31.4023","-601.421","-661.455","4675","241","1247","1503","186","1195","1387","67.6075","73.063","5.45547",43.6438,29.4993,20.3596,21.347,"0.0195671","TRUE","FALSE","FALSE",75.34
"48105","Texas","Crockett County","-101.217","30.7047","-498.245","-745.466","3098","344","1220","1574","323","1087","1417","56.0102","54.1844","-1.82583",-14.6066,26.5915,-6.70588,25.732,"0.0197714","TRUE","FALSE","FALSE",25.7442
"48107","Texas","Crosby County","-101.358","33.6604","-493.135","-415.849","5133","527","1396","1953","451","1416","1880","45.1898","51.6872","6.49739",51.9791,31.3814,24.7218,19.3293,"0.022751","TRUE","FALSE","FALSE",121.306
"48109","Texas","Culberson County","-104.82","31.0642","-837.871","-680.271","2188","438","415","864","319","451","781","-2.69637","17.1429","19.8392",90,32.4666,32.4666,0.00000000000000198801,"0.0146108","TRUE","FALSE","TRUE",152.762
"48111","Texas","Dallam County","-102.569","36.105","-585.561","-136.046","7115","197","1389","1609","152","1285","1447","75.1576","78.8448","3.68719",29.4975,28.3697,13.9688,24.6923,"0.0199598","TRUE","FALSE","FALSE",52.9849
"48113","Texas","Dallas County","-96.7876","32.8098","-73.3233","-524.41","2613539","598576","307076","921638","511118","322569","848948","-32.1868","-22.6163","9.57047",76.5638,150,145.894,34.8545,"0.480762","TRUE","TRUE","FALSE",79787.8
"48115","Texas","Dawson County","-101.949","32.7347","-553.997","-515.753","12456","808","2951","3789","667","2810","3511","57.0098","61.6336","4.62375",36.99,32.7244,19.6895,26.1383,"0.0310478","TRUE","FALSE","FALSE",160.768
"48117","Texas","Deaf Smith County","-102.403","34.8356","-580.363","-278.818","18583","1264","3294","4610","1019","3233","4286","44.5371","52.0696","7.53254",60.2603,36.9314,32.0671,18.3202,"0.0343341","TRUE","FALSE","FALSE",320.284
"48119","Texas","Delta County","-95.7046","33.3748","27.3043","-461.609","5230","403","2162","2592","397","2250","2658","68.577","70.0038","1.42678",11.4142,27.4556,5.43349,26.9126,"0.0270898","TRUE","FALSE","FALSE",37.7669
"48121","Texas","Denton County","-97.0147","33.1164","-94.0895","-489.997","906422","188695","222480","417964","191503","250521","448729","8.2167","13.3518","5.13507",41.0806,143.989,94.6179,108.537,"0.350067","TRUE","FALSE","FALSE",22698.2
"48123","Texas","DeWitt County","-97.3115","29.0996","-127.781","-936.348","19824","1494","6567","8118","1270","6515","7824","62.9326","67.3732","4.44051",35.5241,37.4929,21.7851,30.5144,"0.0464577","TRUE","FALSE","FALSE",345.694
"48125","Texas","Dickens County","-100.856","33.5467","-447.652","-431.015","1770","130","853","988","146","844","993","73.5504","70.5051","-3.04531",-24.3625,26.9277,-11.1079,24.5299,"0.0165671","TRUE","FALSE","FALSE",30.1486
"48127","Texas","Dimmit County","-99.827","28.5207","-375.354","-993.729","8615","2264","1384","3666","1765","1653","3427","-24.1228","-3.27677","20.846",90,44.0247,44.0247,0.00000000000000269574,"0.0307833","TRUE","FALSE","TRUE",712.516
"48129","Texas","Donley County","-100.862","34.9439","-440.252","-274.994","3258","198","1438","1648","174","1512","1712","75.7946","79.3594","3.56481",28.5185,28.7515,13.7272,25.2629,"0.0216201","TRUE","FALSE","FALSE",60.1027
"48131","Texas","Duval County","-98.391","27.7425","-236.715","-1084.27","9831","2575","2443","5053","2003","2439","4461","-2.63053","9.8154","12.4459",90,41.4602,41.4602,0.0000000000000025387,"0.0350928","TRUE","FALSE","TRUE",552.847
"48133","Texas","Eastland County","-98.8454","32.3573","-266.356","-571.194","17725","983","7237","8292","918","7397","8363","76.0827","77.9194","1.8367",14.6936,32.4653,8.23482,31.4036,"0.0480131","TRUE","FALSE","FALSE",152.722
"48135","Texas","Ector County","-102.39","31.8667","-601.438","-609.63","165171","11367","32697","44581","9881","32429","42615","48.4069","53.2924","4.8855",39.084,59.162,37.2992,45.9229,"0.108305","TRUE","FALSE","FALSE",2067.06
"48137","Texas","Edwards County","-100.203","29.9859","-405.014","-830.015","1422","168","893","1066","133","869","1005","68.3318","73.4531","5.12133",40.9706,28.2765,18.5401,21.3501,"0.0166672","TRUE","FALSE","FALSE",51.3157
"48139","Texas","Ellis County","-96.828","32.429","-77.4503","-566.847","192455","27565","56717","85493","33850","64763","99485","34.5886","31.3478","-3.24085",-25.9268,68.0866,-29.769,61.2339,"0.165347","TRUE","FALSE","FALSE",3195.9
"48141","Texas","El Paso County","-106.366","31.783","-975.501","-585.922","865657","178126","84331","267215","143156","105124","251371","-35.7373","-15.3182","20.4191",90,150,150,0.00000000000000918485,"0.262361","TRUE","TRUE","TRUE",50696.5
"48143","Texas","Erath County","-98.2252","32.2121","-208.688","-588.93","42545","2916","13684","16853","2871","15349","18350","64.8675","68.4852","3.61771",28.9417,43.2029,20.9067,37.8074,"0.0710727","TRUE","FALSE","FALSE",659.147
"48145","Texas","Falls County","-96.9511","31.2609","-90.2613","-696.843","16968","1899","4177","6133","1713","4520","6276","37.4918","45.0345","7.54272",60.3418,39.9845,34.7462,19.7853,"0.0415697","TRUE","FALSE","FALSE",470.138
"48147","Texas","Fannin County","-96.1813","33.5569","-16.7196","-441.297","35662","2655","12171","15004","2607","13648","16385","64.1845","67.9237","3.73918",29.9134,42.3803,21.1347,36.7343,"0.0671309","TRUE","FALSE","FALSE",607.804
"48149","Texas","Fayette County","-96.9012","29.8561","-87.008","-852.961","24435","2661","10171","12941","2515","10699","13327","58.5256","61.9343","3.40875",27.27,39.6141,18.1506,35.2113,"0.0605265","TRUE","FALSE","FALSE",450.432
"48151","Texas","Fisher County","-100.414","32.7709","-410.961","-519.511","3672","352","1448","1826","330","1487","1829","60.8889","63.6764","2.7875",22.3,28.2389,10.7154,26.1269,"0.0224443","TRUE","FALSE","FALSE",50.6489
"48153","Texas","Floyd County","-101.374","34.0398","-492.288","-373.437","5402","438","1584","2039","358","1715","2089","56.6766","65.4607","8.78413",70.273,33.3815,31.4224,11.2675,"0.0239733","TRUE","FALSE","FALSE",182.095
"48155","Texas","Foard County","-99.7052","33.9916","-339.697","-386.124","1095","99","445","551","92","448","545","63.6029","65.9259","2.32298",18.5838,25.356,8.08076,24.0339,"0.0122356","TRUE","FALSE","FALSE",12.5441
"48157","Texas","Fort Bend County","-95.6813","29.6202","30.8601","-879.488","822779","195552","157718","357514","179310","173592","362259","-10.7097","-1.62028","9.08938",72.715,150,143.226,44.5686,"0.312792","TRUE","TRUE","FALSE",32076.6
"48159","Texas","Franklin County","-95.2239","33.1221","71.9615","-489.574","10359","804","4161","5009","813","4473","5310","67.6133","69.2395","1.62621",13.0097,29.9764,6.74816,29.207,"0.0382818","TRUE","FALSE","FALSE",85.9615
"48161","Texas","Freestone County","-96.2093","31.7001","-19.7557","-648.393","19435","1635","6991","8711","1499","7500","9045","62.0914","66.6852","4.59384",36.7507,38.8955,23.2725,31.1649,"0.0499489","TRUE","FALSE","FALSE",413.4
"48163","Texas","Frio County","-99.1085","28.8395","-303.759","-961.055","18385","2422","2823","5279","1848","3060","4933","7.64538","24.6944","17.049",90,45.8261,45.8261,0.00000000000000280604,"0.0368876","TRUE","FALSE","TRUE",836.765
"48165","Texas","Gaines County","-102.658","32.752","-619.758","-509.446","21598","576","5355","5995","538","5840","6416","80.5766","83.1295","2.55288",20.423,32.7896,11.4419,30.7285,"0.0420505","TRUE","FALSE","FALSE",162.823
"48167","Texas","Galveston County","-95.0193","29.4281","95.173","-900.34","350682","58842","93911","155060","56732","100295","158933","22.958","27.7424","4.78438",38.275,92.394,57.2323,72.5336,"0.208649","TRUE","FALSE","FALSE",7512.77
"48169","Texas","Garza County","-101.381","33.1975","-498.173","-467.336","5816","231","1413","1653","213","1374","1599","71.8978","73.1569","1.25909",10.0727,26.1046,4.56564,25.7022,"0.0209757","TRUE","FALSE","FALSE",19.9818
"48171","Texas","Gillespie County","-98.9081","30.2736","-279.315","-802.762","26725","3176","12514","15846","3160","13202","16482","59.5156","61.3739","1.8583",14.8664,36.561,9.38031,35.3372,"0.0673514","TRUE","FALSE","FALSE",304.055
"48173","Texas","Glasscock County","-101.525","31.8426","-520.337","-617.409","1116","39","611","653","38","623","663","88","88.5023","0.502269",4.01815,23.9693,1.67959,23.9104,"0.0135372","TRUE","FALSE","FALSE",3.32
"48175","Texas","Goliad County","-97.3623","28.7106","-133.343","-979.329","7012","877","3085","3988","778","3178","3984","55.7294","60.6673","4.93791",39.5033,33.7704,21.4821,26.0569,"0.0331174","TRUE","FALSE","FALSE",195.344
"48177","Texas","Gonzales County","-97.5043","29.4772","-145.901","-894.241","19653","1948","5627","7647","1729","5981","7755","48.5677","55.1492","6.5815",52.652,40.6648,32.3271,24.6695,"0.0462334","TRUE","FALSE","FALSE",507.434
"48179","Texas","Gray County","-100.94","35.5304","-443.859","-209.086","21227","829","6840","7782","845","6691","7580","78.3805","77.5743","-0.806183",-6.44946,28.7853,-3.23336,28.6031,"0.0457087","TRUE","FALSE","FALSE",60.754
"48181","Texas","Grayson County","-96.6266","33.6449","-57.717","-431.3","135543","14506","44163","59439","14800","50556","65888","50.5497","54.7096","4.1599",33.2792,64.546,35.4176,53.9609,"0.134608","TRUE","FALSE","FALSE",2718.74
"48183","Texas","Gregg County","-94.7908","32.4999","113","-558.565","124239","14796","32493","47982","13294","33026","46699","37.4231","42.5993","5.17623",41.4098,61.9849,40.9993,46.4885,"0.113322","TRUE","FALSE","FALSE",2397.63
"48185","Texas","Grimes County","-96.0073","30.4393","-0.698793","-788.639","29268","2833","9432","12413","2734","11197","14043","53.8035","60.7494","6.9459",55.5672,47.5839,39.2467,26.9058,"0.062147","TRUE","FALSE","FALSE",967.633
"48187","Texas","Guadalupe County","-98.1074","29.602","-204.077","-879.296","172706","28805","47553","77592","29573","54691","85097","24.5528","29.8087","5.25593",42.0474,76.1644,51.0108,56.5589,"0.152844","TRUE","FALSE","FALSE",4428.86
"48189","Texas","Hale County","-101.742","34.1435","-525.255","-359.895","32522","2279","7177","9584","1903","7283","9278","51.7978","58.5674","6.76958",54.1566,42.6087,34.5395,24.9504,"0.0504652","TRUE","FALSE","FALSE",621.854
"48191","Texas","Hall County","-100.593","34.6647","-417.363","-307.402","2825","168","995","1168","149","992","1149","71.1092","73.8826","2.77336",22.1869,27.0361,10.2096,25.0343,"0.0177857","TRUE","FALSE","FALSE",31.644
"48193","Texas","Hamilton County","-98.0957","31.763","-197.65","-639.226","8222","641","3616","4349","625","3809","4464","69.8849","71.8088","1.92386",15.3909,29.9477,7.94821,28.8737,"0.0350612","TRUE","FALSE","FALSE",85.304
"48195","Texas","Hansford County","-101.271","36.2137","-469.361","-131.099","5285","166","1849","2047","146","1842","1999","83.5236","85.3119","1.7883",14.3064,27.308,6.74802,26.4612,"0.0234767","TRUE","FALSE","FALSE",35.5514
"48197","Texas","Hardeman County","-99.7014","34.2852","-338.071","-353.348","3549","241","1330","1580","188","1210","1405","69.3189","73.1044","3.78553",30.2842,28.3662,14.3048,24.4952,"0.0196871","TRUE","FALSE","FALSE",52.9217
"48199","Texas","Hardin County","-94.2572","30.2994","167.36","-802.643","56231","3474","23858","27635","3347","24691","28157","74.5792","76.1253","1.54601",12.3681,39.2888,8.41532,38.377,"0.0881662","TRUE","FALSE","FALSE",433.47
"48201","Texas","Harris County","-95.4257","29.8169","55.4735","-857.56","4731145","918193","700630","1640818","808771","722695","1556310","-13.4396","-5.6205","7.81908",62.5526,150,133.115,69.14,"0.651602","TRUE","TRUE","FALSE",119747
"48203","Texas","Harrison County","-94.4273","32.5343","146.911","-554.228","68839","7908","21466","29710","7369","22658","30226","46.1565","50.9175","4.76104",38.0883,52.9893,32.6878,41.7058,"0.0912399","TRUE","FALSE","FALSE",1429.6
"48205","Texas","Hartley County","-102.502","35.9946","-580.5","-148.786","5382","195","1868","2078","163","1843","2016","81.0955","83.7488","2.65326",21.2261,28.383,10.276,26.4574,"0.0235827","TRUE","FALSE","FALSE",53.2244
"48207","Texas","Haskell County","-99.7647","33.1775","-348.751","-476.771","5416","353","1840","2214","313","1918","2246","67.8067","71.9408","4.13418",33.0734,30.2443,16.5047,25.3439,"0.0248702","TRUE","FALSE","FALSE",92.2336
"48209","Texas","Hays County","-97.9254","30.0094","-185.54","-834.488","241067","59524","47680","109357","65528","58438","125688","-11.0481","-5.71931","5.32879",42.6303,88.0399,59.6264,64.7744,"0.185387","TRUE","FALSE","FALSE",6605.89
"48211","Texas","Hemphill County","-100.361","35.893","-389.999","-171.077","3382","206","1486","1720","190","1412","1612","75.6501","76.2797","0.629532",5.03626,25.0608,2.19999,24.9641,"0.0210746","TRUE","FALSE","FALSE",10.0851
"48213","Texas","Henderson County","-95.8894","32.2413","10.3736","-588.104","82150","7060","28911","36310","6919","31379","38528","60.7462","63.8676","3.12141",24.9713,50.3807,21.2689,45.6711,"0.103043","TRUE","FALSE","FALSE",1195.44
"48215","Texas","Hidalgo County","-98.1845","26.2359","-220.086","-1250.61","870781","128199","90527","220884","104517","110760","217194","-17.2234","2.89998","20.1234",90,150,150,0.00000000000000918485,"0.244302","TRUE","TRUE","TRUE",43321.1
"48217","Texas","Hill County","-97.1771","31.9982","-110.7","-614.52","35874","2860","11926","14931","2919","13669","16703","61.3148","64.8059","3.49113",27.929,41.9053,19.6275,37.0245,"0.067815","TRUE","FALSE","FALSE",579.109
"48219","Texas","Hockley County","-102.333","33.5835","-583.39","-418.894","21537","1482","6536","8095","1323","6616","7987","63.0332","66.6709","3.63769",29.1015,36.2036,17.6079,31.6333,"0.046915","TRUE","FALSE","FALSE",288.796
"48221","Texas","Hood County","-97.7623","32.4343","-164.82","-565.064","61598","5648","26496","32541","6070","30174","36538","64.8581","66.5048","1.64666",13.1733,42.1997,9.61718,41.0893,"0.100241","TRUE","FALSE","FALSE",596.815
"48223","Texas","Hopkins County","-95.5893","33.1245","38.0844","-489.515","36787","3046","12719","15939","2917","13754","16773","61.3574","65.0051","3.64766",29.1813,42.3851,20.6659,37.0057,"0.0679844","TRUE","FALSE","FALSE",608.101
"48225","Texas","Houston County","-95.4664","31.2979","50.6236","-693.041","22066","2314","7060","9437","2065","7247","9362","50.6294","55.6486","5.01922",40.1538,39.9333,25.7506,30.5217,"0.0508101","TRUE","FALSE","FALSE",467.39
"48227","Texas","Howard County","-101.463","32.2414","-511.932","-573.383","34860","2069","8054","10240","1759","7817","9640","59.1228","63.2623","4.13953",33.1162,38.5549,21.0641,32.2922,"0.0515253","TRUE","FALSE","FALSE",396.401
"48229","Texas","Hudspeth County","-105.546","31.3683","-903.275","-639.944","3202","371","779","1165","275","759","1038","35.4783","46.8085","11.3302",90,31.2281,31.2281,0.00000000000000191217,"0.0169312","TRUE","FALSE","TRUE",117.154
"48231","Texas","Hunt County","-96.1045","33.0821","-9.69446","-494.329","99956","8906","29163","38574","10212","36137","46703","53.2113","55.9343","2.72305",21.7844,51.1476,18.9816,47.495,"0.113357","TRUE","FALSE","FALSE",1262.11
"48233","Texas","Hutchinson County","-101.447","35.6792","-488.433","-189.967","20617","965","7681","8771","913","7273","8241","77.6775","77.6936","0.0160845",0.128676,23.4253,0.0526089,23.4252,"0.0476392","TRUE","FALSE","FALSE",1.31668
"48235","Texas","Irion County","-100.835","31.2704","-458.6","-684.573","1513","120","759","889","105","761","868","72.6962","75.7506","3.05433",24.4346,26.6472,11.0228,24.2605,"0.0154949","TRUE","FALSE","FALSE",26.4505
"48237","Texas","Jack County","-98.1688","33.2002","-200.884","-478.849","8472","331","3418","3782","363","3819","4201","82.342","82.6399","0.297927",2.38342,25.3463,1.05406,25.3244,"0.0340503","TRUE","FALSE","FALSE",12.4593
"48239","Texas","Jackson County","-96.5944","28.9592","-58.008","-952.59","14988","1033","5231","6340","907","5386","6329","67.0179","71.1743","4.15644",33.2515,35.5416,19.488,29.7224,"0.0417693","TRUE","FALSE","FALSE",261.565
"48241","Texas","Jasper County","-93.9933","30.7316","191.683","-754.139","32980","2954","12542","15608","2615","13162","15839","61.874","66.8505","4.97645",39.8116,45.095,28.8728,34.6399,"0.0661365","TRUE","FALSE","FALSE",785.135
"48243","Texas","Jeff Davis County","-103.997","30.6089","-764.173","-737.628","1996","501","784","1305","450","699","1169","22.0233","21.671","-0.352328",-2.81862,24.1225,-1.18621,24.0933,"0.017848","TRUE","FALSE","FALSE",4.04825
"48245","Texas","Jefferson County","-94.0676","30.0115","186.209","-834.247","256526","46073","47570","94739","38936","46596","86272","1.59862","8.95571","7.35709",58.8567,86.4672,74.0053,44.7191,"0.15399","TRUE","FALSE","FALSE",6292.67
"48247","Texas","Jim Hogg County","-98.6852","27.3031","-267.204","-1131.93","4838","1197","833","2036","856","725","1585","-17.931","-8.2859","9.64514",77.1611,32.4577,31.6462,7.21244,"0.020936","TRUE","FALSE","FALSE",152.49
"48249","Texas","Jim Wells County","-98.0628","27.7556","-204.196","-1083.58","38891","6119","7453","13669","5577","7636","13268","9.82906","15.5831","5.75408",46.0326,44.7346,32.1971,31.0569,"0.0605242","TRUE","FALSE","FALSE",760.287
"48251","Texas","Johnson County","-97.3228","32.4413","-123.706","-564.953","179927","16464","54628","72005","19247","60752","80691","53.6826","51.8819","-1.80065",-14.4052,53.1053,-13.2114,51.4357,"0.148926","TRUE","FALSE","FALSE",1440.5
"48253","Texas","Jones County","-99.8051","32.7066","-354.589","-529.135","19663","999","5660","6741","907","5988","6946","69.9955","73.6911","3.69559",29.5647,35.3721,17.4528,30.7666,"0.0437216","TRUE","FALSE","FALSE",254.811
"48255","Texas","Karnes County","-97.8703","28.8581","-182.746","-962.162","14710","1234","3968","5249","1051","4001","5075","52.5567","58.3927","5.83601",46.6881,36.3462,26.4466,24.9324,"0.0374249","TRUE","FALSE","FALSE",294.835
"48257","Texas","Kaufman County","-96.3581","32.6712","-33.3938","-540.11","145310","18405","37624","56703","24726","44063","69366","34.3019","28.1106","-6.19128",-49.5302,75.1247,-57.151,48.7595,"0.138098","TRUE","FALSE","FALSE",4258.92
"48259","Texas","Kendall County","-98.7176","29.8314","-262.426","-852.365","44279","6020","20083","26438","6355","22668","29295","53.875","56.2071","2.33211",18.6569,43.4791,13.909,41.1943,"0.0897015","TRUE","FALSE","FALSE",676.848
"48261","Texas","Kenedy County","-97.7889","27.1041","-178.437","-1155.95","350","65","127","194","41","115","158","32.2917","47.4359","15.1442",90,26.4195,26.4195,0.00000000000000161773,"0.00657644","TRUE","FALSE","TRUE",23.625
"48263","Texas","Kent County","-100.625","33.2505","-428.003","-465.117","753","47","411","462","50","390","445","79.476","77.2727","-2.20326",-17.6261,25.0107,-7.57334,23.8365,"0.0110447","TRUE","FALSE","FALSE",9.69434
"48265","Texas","Kerr County","-99.1594","30.0403","-304.303","-827.883","52598","6524","20879","27745","6315","21615","28156","52.3848","54.7798","2.39503",19.1602,43.356,14.2299,40.9543,"0.0879962","TRUE","FALSE","FALSE",668.932
"48267","Texas","Kimble County","-99.7277","30.4863","-357.081","-776.417","4286","284","1987","2292","261","2126","2402","74.989","78.1315","3.14255",25.1404,29.4841,12.5259,26.691,"0.025725","TRUE","FALSE","FALSE",75.0127
"48269","Texas","King County","-100.296","33.6444","-395.555","-422.604","265","8","151","159","6","129","135","89.9371","91.1111","1.174",9.392,23.5152,3.8374,23.2,"0.0061178","TRUE","FALSE","FALSE",1.5849
"48271","Texas","Kinney County","-100.418","29.3034","-429.276","-904.67","3129","446","1144","1603","346","1063","1419","43.8994","50.8872","6.98778",55.9022,30.5014,25.2577,17.0993,"0.0197644","TRUE","FALSE","FALSE",98.4578
"48273","Texas","Kleberg County","-97.857","27.4914","-184.391","-1113.14","31040","5314","5504","10944","4338","5612","10010","1.75633","12.804","11.0477",88.3816,49.2355,49.2158,1.39054,"0.0525219","TRUE","FALSE","FALSE",1099.25
"48275","Texas","Knox County","-99.704","33.4598","-341.899","-445.492","3353","265","1180","1456","214","1156","1376","63.3218","68.7591","5.43732",43.4986,29.4597,20.2782,21.3698,"0.019489","TRUE","FALSE","FALSE",74.4913
"48277","Texas","Lamar County","-95.534","33.6755","42.9032","-427.964","50088","4458","16760","21418","4079","17044","21236","57.9791","61.3786","3.39952",27.1962,44.1086,20.1593,39.2323,"0.0765256","TRUE","FALSE","FALSE",718.081
"48279","Texas","Lamb County","-102.325","34.0283","-579.296","-369.362","13045","840","3521","4408","729","3398","4151","61.4767","64.6717","3.19495",25.5596,31.7595,13.7026,28.6515,"0.0338256","TRUE","FALSE","FALSE",131.856
"48281","Texas","Lampasas County","-98.1132","31.0952","-200.954","-713.494","21627","2144","8086","10399","2232","8961","11296","58.0841","60.1179","2.03386",16.2709,34.6667,9.71289,33.2783,"0.055706","TRUE","FALSE","FALSE",227.65
"48283","Texas","La Salle County","-99.2464","28.3534","-319.061","-1014.33","6664","1052","1335","2406","933","1417","2360","11.8559","20.5957","8.73986",69.9189,34.0565,31.9861,11.6933,"0.0255248","TRUE","FALSE","FALSE",205.387
"48285","Texas","Lavaca County","-97.0438","29.4071","-101.325","-902.607","20337","1333","8804","10197","1235","9215","10486","73.7003","76.3636","2.66333",21.3066,35.9527,13.0638,33.4953,"0.0538253","TRUE","FALSE","FALSE",278.318
"48287","Texas","Lee County","-96.9714","30.2748","-93.3153","-806.427","17478","1750","6255","8086","1640","6724","8413","56.2773","60.7843","4.50699",36.0559,38.1563,22.4579,30.8472,"0.0481544","TRUE","FALSE","FALSE",376.965
"48289","Texas","Leon County","-96.0483","31.2913","-4.58331","-693.916","15719","1072","7523","8674","1033","7982","9060","75.0553","77.0826","2.02738",16.219,33.4016,9.32941,32.0723,"0.0499933","TRUE","FALSE","FALSE",182.768
"48291","Texas","Liberty County","-94.9255","30.1592","103.359","-819.152","91628","5785","23302","29334","5952","25241","31316","60.2228","61.8376","1.61481",12.9185,40.598,9.07626,39.5704,"0.0929945","TRUE","FALSE","FALSE",503.708
"48293","Texas","Limestone County","-96.5191","31.5904","-49.066","-660.487","22146","2213","6789","9095","1921","7081","9069","50.8331","57.3206","6.48745",51.8996,41.9871,33.0409,25.9078,"0.0499572","TRUE","FALSE","FALSE",584
"48295","Texas","Lipscomb County","-100.363","36.3866","-387.669","-115.845","3059","131","1205","1353","123","1125","1259","80.3892","80.2885","-0.10076",-0.80608,23.4043,-0.329258,23.4019,"0.018601","TRUE","FALSE","FALSE",1.25748
"48297","Texas","Live Oak County","-98.1081","28.3366","-207.258","-1019.34","11335","819","4199","5054","761","4307","5092","67.3575","69.9684","2.61092",20.8874,31.7759,11.3291,29.6877,"0.0374841","TRUE","FALSE","FALSE",132.321
"48299","Texas","Llano County","-98.5087","30.6802","-239.77","-758.704","21243","2465","10079","12660","2613","10902","13622","60.6983","61.3319","0.633512",5.0681,29.9615,2.64679,29.8444,"0.061212","TRUE","FALSE","FALSE",85.6191
"48301","Texas","Loving County","-103.609","31.7779","-716.782","-611.036","64","4","60","66","10","86","97","87.5","79.1667","-8.33333",-66.6666,24.7808,-22.7541,9.81518,"0.00515899","TRUE","FALSE","FALSE",8
"48303","Texas","Lubbock County","-101.894","33.5526","-543.227","-424.949","310639","40017","78861","120771","37148","86547","124972","32.6755","39.9361","7.26062",58.085,98.9193,83.966,52.2948,"0.185185","TRUE","FALSE","FALSE",8981.02
"48305","Texas","Lynn County","-101.817","33.1991","-538.538","-464.779","5596","428","1853","2293","371","2175","2567","62.4726","70.8562","8.38365",67.0692,34.2811,31.5721,13.3566,"0.0265679","TRUE","FALSE","FALSE",213.448
"48307","Texas","McCulloch County","-99.3388","31.148","-317.26","-704.281","7630","490","2904","3436","455","3033","3513","71.1255","73.9106","2.78503",22.2802,30.4477,11.5439,28.1745,"0.0310969","TRUE","FALSE","FALSE",97.1418
