"name","rank","count","pctwhite","pctblack","pctapi","pctaian","pct2prace","pcthispanic"
"AMMAN",45740,467,90.15,4.28,2.14,NA,2.36,NA
"ABRO",45740,467,75.8,5.35,13.7,NA,NA,2.36
"BEDROSSIAN",45740,467,93.15,NA,1.07,NA,1.5,3.43
"BODENSTEINER",45740,467,96.36,0,NA,0,NA,3
"BLAD",45740,467,92.51,1.5,1.93,0,1.28,2.78
"BLIGHT",45740,467,94.86,2.14,1.28,NA,NA,1.07
"BRANFORD",45740,467,25.05,61.24,NA,NA,4.28,9.21
"BORRIS",45740,467,85.01,9.42,NA,NA,1.28,3
"ARPINO",45740,467,93.15,NA,NA,0,1.28,4.5
"BACHO",45740,467,55.67,NA,17.99,NA,1.28,24.41
"BALDAZO",45740,467,6.85,NA,2.57,0,NA,89.29
"APPS",45804,466,88.63,3.22,NA,1.93,NA,4.29
"ASAAD",45804,466,80.9,7.3,3,0,4.94,3.86
"BERDAHL",45804,466,92.06,NA,NA,NA,1.07,5.58
"BETSCH",45804,466,96.78,NA,1.07,0,1.07,NA
"ADAMCIK",45804,466,93.35,NA,1.29,0,NA,4.94
"ADELSTEIN",45804,466,94.21,0,1.72,0,3,1.07
"YOGI",45804,466,3.86,0,75.11,0,17.81,3.22
"ZAPPULLA",45804,466,97.64,NA,NA,0,NA,1.5
"TUTSON",45804,466,2.15,89.91,NA,NA,5.79,1.93
"VILLAZANA",45804,466,1.93,0,0,0,0,98.07
"VILORIO",45804,466,3,NA,NA,NA,NA,95.28
"VIGORITO",45804,466,96.57,NA,0,0,NA,2.79
"WALLES",45804,466,84.33,7.73,NA,NA,3.43,3
"REUST",45804,466,95.06,NA,NA,NA,NA,2.79
"ROARTY",45804,466,96.14,NA,NA,0,0,3.43
"RUGGERIO",45804,466,96.14,0,NA,0,NA,2.79
"SADLIER",45804,466,91.2,NA,NA,1.93,3,2.36
"SCHARFENBERG",45804,466,97,0,NA,0,NA,2.36
"SANTOR",45804,466,86.91,NA,3.86,NA,3,5.36
"SHARBONO",45804,466,90.99,NA,NA,2.79,3.22,1.93
"SONDGEROTH",45804,466,95.06,0,NA,0,NA,3.43
"SWOR",45804,466,96.14,NA,NA,NA,NA,1.29
"TITZER",45804,466,98.93,0,NA,0,NA,NA
"NORIS",45804,466,39.06,11.37,NA,NA,1.72,47.42
"NEAULT",45804,466,93.99,NA,NA,3,1.5,1.07
"NACHTIGAL",45804,466,98.28,0,NA,NA,NA,0
"MULKA",45804,466,95.92,NA,NA,NA,1.93,NA
"MILKOWSKI",45804,466,92.49,NA,NA,0,1.5,5.79
"POPPLE",45804,466,96.78,0,NA,NA,1.07,1.5
"PREY",45804,466,94.21,1.29,2.36,NA,NA,1.29
"RARDON",45804,466,95.06,NA,NA,NA,1.72,1.72
"RADZIEWICZ",45804,466,97,0,NA,NA,NA,1.29
"QUINO",45804,466,5.36,0,9.23,NA,NA,84.76
"PHANTHAVONG",45804,466,2.15,NA,91.2,NA,3.22,2.58
"KRAMAR",45804,466,93.35,NA,NA,0,1.93,4.08
"KRAHL",45804,466,95.06,0,NA,NA,2.15,1.93
"KOEGLER",45804,466,97.64,0,NA,NA,0,1.29
"KORUS",45804,466,97,0,0,0,1.5,1.5
"KOMP",45804,466,94.21,NA,NA,NA,2.36,2.36
"KONICEK",45804,466,96.78,NA,NA,0,NA,1.72
"LACOSS",45804,466,93.78,NA,1.29,NA,2.15,2.15
"KIRAKOSYAN",45804,466,95.28,0,0,0,4.72,0
"KEIMIG",45804,466,93.78,1.07,NA,NA,NA,4.08
"KEAL",45804,466,58.8,30.47,6.01,NA,NA,4.08
"LEONIDES",45804,466,NA,NA,NA,0,0,98.71
"LOSINSKI",45804,466,95.71,NA,NA,0,2.58,1.5
"MARTINEZREYES",45804,466,NA,NA,NA,0,0,98.5
"MANGIAPANE",45804,466,95.92,NA,NA,NA,1.5,NA
"MEALOR",45804,466,95.92,NA,NA,0,NA,2.36
"JAKEL",45804,466,93.99,NA,1.29,NA,2.15,2.36
"INTRIERI",45804,466,93.56,NA,1.07,NA,NA,3
"JARRIN",45804,466,17.17,0,1.07,0,0,81.76
"HOFSTRA",45804,466,95.49,NA,NA,NA,2.15,NA
"HORNBURG",45804,466,96.35,NA,1.07,NA,1.72,NA
"HOUSAND",45804,466,95.06,1.93,NA,0,1.93,NA
"HEMLER",45804,466,96.35,NA,1.07,0,NA,2.15
"HILGART",45804,466,94.64,0,1.29,0,3,1.07
"HALAMA",45804,466,93.35,NA,2.36,NA,1.29,2.58
"HABIGER",45804,466,92.92,NA,NA,0,4.29,1.93
"FECK",45804,466,96.35,NA,NA,0,NA,1.93
"FASICK",45804,466,93.35,1.07,NA,NA,3.86,NA
"FULLMAN",45804,466,63.09,30.47,NA,NA,1.72,4.51
"FOIL",45804,466,95.92,NA,NA,NA,1.5,1.93
"GIANFRANCESCO",45804,466,96.57,NA,0,NA,1.07,1.5
"GALVES",45804,466,9.87,1.5,1.93,0,3.22,83.48
"GATDULA",45804,466,5.79,NA,81.76,NA,7.08,4.72
"GORGONE",45804,466,95.92,NA,NA,0,1.07,2.15
"GORDO",45804,466,16.74,1.72,8.8,14.59,1.29,56.87
"CICCO",45804,466,95.06,NA,NA,0,1.5,2.58
"COAST",45804,466,87.55,5.58,NA,NA,3.86,1.72
"CALDERARO",45804,466,93.78,NA,NA,0,1.07,4.51
"CARLYON",45804,466,93.56,NA,NA,NA,1.29,3.65
"BRENCHLEY",45804,466,96.14,NA,NA,NA,1.29,1.07
"BUNNING",45804,466,95.28,NA,0,0,NA,4.29
"BUSSER",45804,466,93.35,NA,1.72,NA,1.72,2.15
"DARRISAW",45804,466,NA,94.42,NA,0,2.58,2.36
"DELMONT",45804,466,89.06,5.36,NA,NA,2.36,1.93
"DEPERALTA",45804,466,9.44,0,65.24,0,8.58,16.74
"DESIO",45804,466,90.13,NA,1.07,NA,1.5,6.01
"EBERS",45804,466,96.78,NA,NA,0,1.07,1.72
"DRAB",45804,466,93.78,NA,1.29,NA,2.58,2.15
"DOTO",45804,466,92.7,3.22,NA,0,NA,3
"DUBIE",45886,465,95.27,NA,NA,1.08,NA,1.94
"DUNSHEE",45886,465,96.34,NA,NA,1.08,1.29,NA
"EICHOLTZ",45886,465,92.69,NA,1.08,NA,2.8,2.58
"EHRKE",45886,465,97.85,0,NA,0,NA,1.29
"EFFERSON",45886,465,71.61,23.87,NA,NA,1.94,2.37
"EMPIE",45886,465,95.27,0,NA,NA,2.37,1.51
"DEFARIA",45886,465,86.45,3.01,NA,NA,1.94,7.1
"DECHRISTOPHER",45886,465,93.55,1.08,NA,NA,2.15,2.58
"BUSENBARK",45886,465,94.84,0,1.08,0,1.51,2.58
"CARABELLO",45886,465,50.97,NA,NA,NA,NA,46.67
"CIARLO",45886,465,92.26,NA,NA,NA,NA,6.02
"GOELLNER",45886,465,96.77,NA,1.29,NA,NA,NA
"FREDIANI",45886,465,93.98,NA,1.29,NA,1.29,3.23
"FENOGLIO",45886,465,96.77,0,NA,NA,NA,1.72
"ESKANDER",45886,465,94.41,1.29,NA,NA,1.29,2.8
"HARK",45886,465,93.55,NA,1.51,NA,1.94,1.08
"HACKATHORN",45886,465,96.34,NA,0,NA,1.94,1.08
"HAGGER",45886,465,44.52,51.18,NA,NA,1.51,1.94
"HERMON",45886,465,65.38,21.08,4.09,NA,NA,5.16
"HEDQUIST",45886,465,95.48,NA,NA,0,1.08,3.01
"MCKNEELY",45886,465,60.43,35.91,NA,NA,1.72,NA
"MANDATO",45886,465,95.27,NA,NA,0,NA,3.01
"MAVITY",45886,465,90.75,NA,NA,1.94,3.01,2.37
"LETONA",45886,465,4.3,1.08,NA,0,NA,94.19
"MACHAIN",45886,465,17.42,NA,NA,NA,0,81.08
"LANDECK",45886,465,96.99,NA,NA,0,1.29,NA
"LANDRUS",45886,465,96.13,NA,NA,NA,NA,1.72
"KOBRIN",45886,465,94.19,NA,0,0,NA,4.3
"KOZAKIEWICZ",45886,465,94.41,NA,1.08,NA,1.08,3.01
"KRIZEK",45886,465,97.42,NA,NA,0,NA,1.29
"KUBIC",45886,465,97.2,NA,NA,0,NA,1.72
"KUSSMAN",45886,465,93.98,NA,1.72,NA,1.29,2.8
"PHARISS",45886,465,92.47,0,NA,NA,1.08,5.81
"PETITTO",45886,465,94.84,NA,NA,0,1.08,3.01
"PERNO",45886,465,94.41,2.15,NA,0,NA,2.8
"PACI",45886,465,90.32,2.8,1.94,0,1.29,3.66
"PASSE",45886,465,83.01,9.46,NA,NA,4.09,1.72
"REINERTSEN",45886,465,93.98,NA,1.08,NA,3.01,1.72
"MILDER",45886,465,93.12,NA,NA,NA,2.37,2.58
"MOHSEN",45886,465,76.77,NA,9.46,NA,11.4,1.51
"MURIN",45886,465,93.76,NA,NA,0,1.08,3.87
"NASSIRI",45886,465,78.71,1.51,NA,NA,15.48,2.8
"NETHERS",45886,465,95.27,NA,NA,NA,2.15,1.51
"OLTHOFF",45886,465,93.12,NA,NA,1.72,1.94,1.51
"THAL",45886,465,85.16,4.95,6.02,NA,NA,3.66
"TAUBERT",45886,465,94.41,1.08,NA,NA,NA,3.44
"SLAVICK",45886,465,95.48,NA,NA,0,1.29,2.58
"STAILEY",45886,465,96.56,NA,NA,NA,1.29,NA
"SOUTAR",45886,465,89.03,5.59,1.29,0,1.72,2.37
"STICK",45886,465,79.14,NA,NA,15.7,2.8,1.94
"STEGE",45886,465,94.19,NA,NA,NA,NA,4.09
"SCHIAVI",45886,465,95.91,NA,NA,NA,NA,2.37
"SCIALDONE",45886,465,96.99,NA,NA,0,1.08,NA
"SALEMME",45886,465,94.19,NA,NA,0,NA,3.87
"RYCE",45886,465,42.58,49.46,NA,NA,4.95,1.94
"RUSSOMANNO",45886,465,94.41,0,NA,0,NA,4.52
"ROHRMAN",45886,465,92.04,NA,NA,NA,1.72,4.3
"ROADES",45886,465,94.84,3.44,NA,NA,0,1.08
"ROHLMAN",45886,465,94.62,NA,NA,1.51,NA,2.37
"WAYSON",45886,465,94.84,2.37,NA,0,NA,2.15
"WARTA",45886,465,94.84,NA,NA,0,1.72,2.8
"WITTHUHN",45886,465,95.05,NA,1.08,NA,1.29,1.94
"WIACEK",45886,465,96.99,0,0,0,0,3.01
"VELTEN",45886,465,92.69,NA,1.29,NA,1.51,3.66
"VERNE",45886,465,70.11,16.13,NA,NA,2.8,9.68
"VELETA",45886,465,11.4,0,0,NA,NA,87.96
"VANSKIKE",45886,465,95.27,0,NA,NA,NA,3.66
"TUAN",45886,465,2.37,3.01,91.4,NA,3.01,NA
"TURNLEY",45886,465,56.56,39.57,NA,0,3.01,NA
"AGRAZ",45886,465,6.67,0,NA,0,NA,92.69
"AGE",45886,465,46.67,46.02,NA,NA,1.51,4.3
"BERKSON",45886,465,97.2,0,NA,0,NA,1.29
"BATAC",45886,465,3.66,0,91.61,NA,4.09,NA
"BAMBRICK",45959,464,95.91,NA,NA,0,1.72,1.51
"BAGAN",45959,464,83.84,1.94,2.8,0,2.8,8.62
"APO",45959,464,13.15,1.94,35.78,0,36.21,12.93
"BOUDOIN",45959,464,65.73,29.31,0,1.72,1.72,1.51
"BOCHICCHIO",45959,464,95.91,0,NA,0,NA,2.59
"BLASDEL",45959,464,96.34,NA,0,NA,1.29,2.16
"ALAMOS",45959,464,5.39,1.08,NA,0,NA,93.1
"AGU",45959,464,5.39,80.17,NA,NA,3.45,7.76
"ANDREASON",45959,464,95.91,NA,NA,NA,NA,2.16
"ALF",45959,464,87.07,2.16,3.02,NA,NA,5.82
"ALQAHTANI",45959,464,79.09,NA,6.47,NA,12.93,NA
"ALMASRI",45959,464,87.07,NA,NA,0,7.97,3.88
"YORIO",45959,464,91.81,NA,1.94,NA,2.59,3.02
"TRYBUS",45959,464,96.98,NA,0,NA,1.08,1.51
"TUNKS",45959,464,95.26,NA,NA,0,1.51,2.16
"VANSTRATEN",45959,464,93.1,NA,NA,4.31,1.08,1.29
"VIRAG",45959,464,93.53,NA,NA,NA,1.08,4.09
"VILLALUZ",45959,464,7.33,NA,76.72,NA,8.41,6.03
"YAROS",45959,464,96.55,NA,NA,NA,NA,2.37
"WEINFELD",45959,464,97.84,NA,NA,0,NA,1.08
"WEHRLY",45959,464,91.59,NA,NA,1.08,2.37,4.09
"RODEFFER",45959,464,95.91,NA,NA,0,1.51,1.72
"RETHMAN",45959,464,94.18,NA,NA,2.37,1.94,1.08
"RETTKE",45959,464,95.26,NA,1.08,NA,1.94,1.29
"RINEHIMER",45959,464,97.63,1.08,NA,0,NA,NA
"SCHUHMACHER",45959,464,94.4,NA,NA,NA,NA,3.45
"SCHMAUS",45959,464,96.12,NA,NA,NA,1.29,NA
"SENSKE",45959,464,95.69,NA,NA,0,1.51,2.16
"SENKBEIL",45959,464,96.55,NA,NA,NA,NA,NA
"STITTS",45959,464,23.28,69.18,0,0,4.09,3.45
"SWIRE",45959,464,83.41,11.21,NA,1.08,NA,3.45
"THABET",45959,464,84.7,1.08,3.02,0,7.54,3.66
"TORSIELLO",45959,464,96.98,NA,NA,0,1.08,1.29
"OBREMSKI",45959,464,96.12,0,NA,NA,1.51,1.29
"NUHFER",45959,464,92.89,NA,NA,0,1.94,4.96
"NORDHOFF",45959,464,99.14,0,0,NA,NA,NA
"NICOLE",45959,464,67.67,12.93,2.59,NA,NA,14.22
"MUMTAZ",45959,464,3.66,NA,84.91,NA,4.09,4.31
"NAIDOO",45959,464,10.13,9.7,65.52,NA,13.36,NA
"MONTREUIL",45959,464,76.72,14.66,NA,NA,3.02,4.31
"MOZ",45959,464,6.47,NA,NA,NA,0,91.38
"MITRI",45959,464,89.01,2.37,NA,NA,3.88,4.09
"MITTLER",45959,464,96.12,NA,NA,0,1.08,2.37
"MILLEY",45959,464,93.1,4.31,NA,0,1.51,NA
"POLKOWSKI",45959,464,97.2,NA,1.29,0,NA,NA
"PATI",45959,464,31.03,NA,59.48,NA,5.82,2.8
"KREN",45959,464,98.06,NA,0,NA,NA,NA
"KONCZAL",45959,464,95.91,NA,NA,0,1.51,1.94
"LANKA",45959,464,41.38,NA,56.68,NA,NA,NA
"KETTELL",45959,464,95.04,NA,NA,1.29,1.51,1.29
"KAZARYAN",45959,464,93.97,0,NA,0,4.74,NA
"KLECKA",45959,464,94.83,NA,NA,0,2.59,1.94
"KLECKLEY",45959,464,36.64,61.21,0,NA,1.72,NA
"LIEVANO",45959,464,9.7,NA,0,0,NA,89.66
"LINZEY",45959,464,82.33,9.91,NA,NA,3.23,2.59
"LISING",45959,464,3.45,NA,89.01,NA,5.17,2.16
"HEYD",45959,464,95.69,NA,NA,NA,1.72,1.51
"JAYME",45959,464,19.61,NA,37.72,NA,5.82,36.21
"EUELL",45959,464,24.57,64.87,NA,NA,7.76,1.51
"FRENTZ",45959,464,96.55,NA,NA,NA,NA,NA
"FREVERT",45959,464,95.47,0,NA,1.08,NA,2.37
"GOCHEZ",45959,464,5.82,NA,0,NA,0,92.89
"GOLDA",45959,464,96.55,NA,NA,0,NA,1.51
"GOLAB",45959,464,94.61,1.51,NA,NA,1.94,1.51
"GIACOMO",45959,464,94.18,0,NA,1.08,NA,3.23
"GERMANI",45959,464,91.38,1.29,1.29,0,1.08,4.96
"GIEFER",45959,464,95.91,0,1.29,NA,NA,1.72
"CEBRERO",45959,464,3.45,NA,NA,0,0,96.12
"CHEESE",45959,464,19.83,74.57,NA,NA,2.37,3.02
"CODA",45959,464,89.66,NA,NA,0,1.29,8.19
"CANBY",45959,464,89.44,NA,NA,5.17,3.02,1.08
"CAUSEVIC",45959,464,96.77,0,NA,0,3.02,NA
"BUTRUM",45959,464,94.18,2.37,NA,NA,2.59,NA
"DEFORREST",45959,464,92.46,3.02,NA,NA,1.08,2.59
"CUTSFORTH",45959,464,95.91,0,NA,NA,1.29,2.16
"CULLIVER",45959,464,19.18,75.22,0,0,4.53,1.08
"EDMISTER",45959,464,93.75,NA,0,NA,2.59,2.8
"DOUDS",45959,464,94.83,2.8,1.08,NA,NA,NA
"DISABATINO",46037,463,97.62,NA,0,0,NA,2.16
"DILES",46037,463,58.32,36.07,0,0,3.24,2.38
"EDGERSON",46037,463,3.02,91.36,NA,NA,3.02,1.51
"EKERN",46037,463,95.9,NA,1.51,NA,1.08,1.08
"ELYSEE",46037,463,1.51,90.28,NA,NA,2.38,5.18
"DASARO",46037,463,92.44,NA,NA,0,1.08,6.26
"DELAMAR",46037,463,56.59,25.05,2.16,NA,NA,14.04
"DICKES",46037,463,95.03,1.3,NA,NA,NA,1.94
"BURNO",46037,463,25.49,65.23,NA,NA,4.97,3.67
"BRINGMAN",46037,463,92.87,NA,NA,NA,1.94,3.02
"BRESSI",46037,463,97.62,NA,NA,0,NA,1.08
"CASHAW",46037,463,3.67,89.2,NA,NA,3.67,3.02
"CAMUSO",46037,463,95.68,NA,NA,0,NA,3.02
"COLFORD",46037,463,85.53,7.99,NA,NA,1.51,3.67
"CLIATT",46037,463,42.33,51.4,NA,NA,2.38,2.59
"CRADIC",46037,463,88.98,6.91,NA,NA,1.08,2.38
"CHUDZIK",46037,463,97.41,NA,0,NA,NA,1.94
"GALLUS",46037,463,97.62,NA,NA,0,0,1.94
"GARMA",46037,463,10.8,NA,54.21,NA,11.66,21.38
"GLOCKNER",46037,463,97.41,NA,NA,0,1.3,1.08
"GLASHEEN",46037,463,93.74,NA,1.08,1.08,3.02,NA
"GLENDINNING",46037,463,96.11,NA,1.08,0,NA,1.94
"GOTTHARDT",46037,463,90.5,NA,1.3,NA,1.94,5.83
"FRIESZ",46037,463,93.74,NA,NA,NA,1.73,3.67
"FRANCHINO",46037,463,88.98,NA,NA,0,1.3,8.86
"FORYS",46037,463,95.03,0,NA,0,NA,3.46
"FLORANCE",46037,463,84.02,8.64,NA,NA,2.16,4.75
"FEJES",46037,463,94.38,0,NA,NA,NA,4.1
"FILIPOVIC",46037,463,96.33,0,0,0,1.51,2.16
"FASBENDER",46037,463,94.82,0,NA,0,NA,4.1
"JACKEL",46037,463,93.52,NA,NA,0,NA,4.97
"IIAMS",46037,463,91.79,2.81,NA,NA,1.73,1.73
"HULBURT",46037,463,95.25,NA,NA,NA,1.08,3.02
"IANNACCONE",46037,463,93.09,NA,NA,0,NA,5.62
"HAILEMARIAM",46037,463,NA,97.41,NA,0,1.51,0
"HALABY",46037,463,69.33,11.66,NA,NA,2.59,15.98
"GROSHEK",46037,463,96.11,1.3,NA,NA,1.08,1.3
"LIEDEL",46037,463,94.82,0,NA,NA,2.16,1.94
"LINDY",46037,463,87.69,6.05,1.3,0,1.94,3.02
"MALLINGER",46037,463,92.22,2.16,NA,NA,1.51,3.02
"MCGLAUN",46037,463,79.05,15.55,NA,NA,2.38,1.73
"MENTINK",46037,463,97.84,NA,NA,0,1.3,NA
"KIELAR",46037,463,97.41,0,NA,0,1.94,NA
"KARPF",46037,463,93.3,NA,1.08,NA,1.3,4.1
"LANDENBERGER",46037,463,94.82,1.08,NA,0,3.46,NA
"LAPIANA",46037,463,90.71,NA,NA,NA,2.81,5.18
"LAPRE",46037,463,87.04,3.02,1.3,1.3,2.38,4.97
"LEDUFF",46037,463,16.63,65.23,NA,NA,6.48,8.64
"LEGNER",46037,463,97.62,NA,NA,0,NA,NA
"LEKA",46037,463,85.53,5.18,4.32,NA,NA,3.02
"LAUBENSTEIN",46037,463,99.35,0,0,0,NA,NA
"KNEISLEY",46037,463,96.98,0,NA,NA,NA,1.51
"KLOSINSKI",46037,463,96.76,NA,NA,0,1.3,1.08
"KOLODNY",46037,463,99.14,0,NA,0,0,NA
"PANNIER",46037,463,96.76,0,NA,0,NA,2.16
"PARADY",46037,463,94.6,NA,1.51,NA,1.51,1.73
"OSTREICHER",46037,463,95.03,NA,NA,0,0,4.1
"PALMAS",46037,463,5.18,3.02,NA,0,NA,90.93
"PFISTERER",46037,463,97.62,0,0,NA,NA,1.51
"PINN",46037,463,40.82,44.28,3.89,1.51,5.18,4.32
"PINEO",46037,463,92.01,NA,1.51,NA,2.38,3.02
"PULCINI",46037,463,91.58,NA,NA,0,1.08,6.48
"PREHEIM",46037,463,95.46,NA,NA,NA,1.3,1.94
"RAUT",46037,463,19.22,NA,77.54,NA,1.73,NA
"RAMKUMAR",46037,463,4.54,3.89,85.31,3.46,NA,NA
"RAHILLY",46037,463,95.68,NA,NA,1.3,1.08,1.73
"MERISIER",46037,463,NA,93.52,1.51,NA,1.94,2.38
"MINERD",46037,463,95.68,NA,NA,0,1.08,1.94
"MOLZAHN",46037,463,94.6,NA,NA,2.38,NA,1.94
"MORAR",46037,463,77.11,NA,14.9,NA,2.38,5.18
"MYREN",46037,463,95.68,NA,NA,0,1.08,2.16
"NEUHOFF",46037,463,95.03,1.51,NA,NA,1.73,NA
"OHLRICH",46037,463,94.6,NA,NA,NA,NA,3.46
"TOMBS",46037,463,73.43,20.09,NA,NA,1.51,3.24
"TOROSSIAN",46037,463,95.46,NA,NA,0,2.59,1.51
"SURAPANENI",46037,463,2.16,0,97.19,NA,NA,0
"SPAZIANI",46037,463,97.19,0,NA,NA,0,2.38
"SORTER",46037,463,94.17,1.94,1.51,NA,1.51,NA
"SOBECKI",46037,463,95.25,0,NA,NA,2.59,1.08
"SISTARE",46037,463,82.94,12.74,NA,NA,NA,2.81
"SIVA",46037,463,22.89,NA,50.97,7.99,NA,12.96
"SCHUUR",46037,463,96.11,NA,NA,0,1.51,1.94
"SCHOUEST",46037,463,93.52,NA,NA,1.08,2.59,1.94
"RICCARDO",46037,463,91.36,2.16,NA,NA,1.3,4.75
"ROMM",46037,463,96.11,NA,1.08,NA,1.51,NA
"ROSEVEAR",46037,463,90.5,NA,1.73,NA,3.02,4.54
"WESELY",46037,463,92.44,2.59,NA,NA,2.59,1.94
"VIL",46037,463,5.83,82.29,1.3,0,2.81,7.78
"TURRI",46037,463,93.74,NA,0,0,NA,5.62
"TWICHELL",46037,463,98.06,0,NA,0,NA,NA
"URQUIETA",46037,463,2.16,NA,NA,0,0,97.41
"ZAHRADNIK",46037,463,99.14,NA,0,0,0,NA
"ALLMENDINGER",46037,463,96.33,NA,NA,0,1.3,2.16
"AGUALLO",46037,463,7.99,1.08,0,NA,NA,90.28
"BLATCHLEY",46037,463,95.25,NA,1.08,NA,1.73,NA
"BETHANCOURT",46037,463,34.56,12.74,NA,1.3,NA,50.11
"BIASI",46037,463,92.66,NA,0,0,NA,6.7
"BERETTA",46037,463,87.04,1.94,NA,0,NA,9.94
"ASSIS",46037,463,84.45,5.83,2.16,0,1.3,6.26
"BAUERNFEIND",46037,463,95.25,NA,NA,0,NA,3.67
"BATAILLE",46037,463,51.84,40.17,1.51,0,2.16,4.32
"BARSCH",46138,462,91.56,NA,NA,1.3,1.52,4.11
"BIEDRZYCKI",46138,462,95.89,NA,NA,NA,NA,2.81
"BLOUCH",46138,462,98.48,0,NA,0,NA,NA
"BRADBY",46138,462,9.74,74.68,NA,7.79,4.98,NA
"BORRUSO",46138,462,93.29,NA,0,0,NA,5.84
"ACERRA",46138,462,95.02,NA,0,0,NA,3.25
"ALLBAUGH",46138,462,97.19,0,NA,NA,1.3,1.08
"ALGHAMDI",46138,462,77.06,NA,3.46,NA,16.45,2.16
"ANGOVE",46138,462,97.4,NA,0,0,1.52,NA
"ZELEK",46138,462,95.24,1.08,NA,0,NA,3.03
"ZIEGER",46138,462,95.67,1.08,1.3,NA,NA,NA
"VALA",46138,462,60.61,NA,22.94,NA,2.38,11.26
"UDOH",46138,462,NA,96.54,NA,NA,NA,1.95
"VERDERAME",46138,462,95.67,NA,NA,0,1.08,2.16
"VANO",46138,462,79.44,NA,14.07,NA,1.52,4.33
"WESTERMEYER",46138,462,94.81,NA,NA,0,2.38,1.95
"WASCO",46138,462,93.51,NA,0,NA,1.52,4.33
"XENAKIS",46138,462,95.24,0,NA,0,NA,4.11
"WIEDMEYER",46138,462,99.13,0,NA,0,NA,NA
"RUETZ",46138,462,95.02,NA,NA,0,NA,4.11
"SALLAS",46138,462,57.58,1.95,NA,NA,1.52,37.45
"SAGEN",46138,462,90.91,NA,1.73,NA,3.46,2.6
"SCHALOW",46138,462,94.16,NA,0,NA,NA,4.11
"SCHERBARTH",46138,462,95.02,1.08,NA,NA,1.52,1.73
"SCHRICK",46138,462,95.24,NA,NA,0,3.03,1.52
"SHAUGER",46138,462,93.51,0,NA,NA,3.03,2.6
"STAVROU",46138,462,88.74,1.3,NA,NA,1.52,7.79
"STREBE",46138,462,95.45,NA,1.52,NA,1.08,1.08
"STONEBERG",46138,462,98.27,0,NA,NA,1.08,0
"STOLAR",46138,462,96.32,0,0,0,1.52,2.16
"TARNOW",46138,462,94.81,NA,NA,NA,1.73,1.3
"NISH",46138,462,71.65,4.33,2.81,14.5,2.38,4.33
"NILAN",46138,462,94.81,NA,NA,NA,1.08,3.25
"MYRTHIL",46138,462,2.81,89.18,NA,NA,4.76,2.6
"MORTELL",46138,462,95.24,NA,NA,NA,1.08,1.95
"RAMEAU",46138,462,22.29,71.86,NA,NA,1.95,3.25
"QUIRAM",46138,462,96.1,0,NA,NA,NA,2.81
"REKER",46138,462,91.13,NA,1.73,NA,1.3,5.63
"REICHER",46138,462,93.51,NA,NA,NA,2.38,2.81
"PRITZL",46138,462,97.84,NA,1.3,0,NA,0
"PLATON",46138,462,23.81,NA,37.45,NA,1.95,34.63
"PONTRELLI",46138,462,91.56,NA,1.08,NA,1.52,5.19
"PHENG",46138,462,NA,NA,94.81,0,1.73,1.95
"PENO",46138,462,66.45,3.03,NA,NA,4.76,23.16
"OTIENO",46138,462,2.6,93.72,NA,NA,1.73,1.3
"KOVACICH",46138,462,95.89,NA,NA,0,1.73,1.73
"JUTTE",46138,462,96.54,1.08,NA,0,NA,1.73
"KIEF",46138,462,94.37,NA,2.38,NA,1.08,1.08
"KILGOUR",46138,462,93.29,2.6,NA,0,NA,3.25
"KINNIE",46138,462,58.23,37.88,NA,NA,2.16,NA
"KINGSFORD",46138,462,90.69,NA,1.95,NA,1.73,3.9
"KAYES",46138,462,91.13,1.52,4.98,NA,NA,1.52
"MCCOMSEY",46138,462,96.75,NA,0,NA,1.3,1.3
"MCGATH",46138,462,91.13,1.08,NA,NA,2.6,3.46
"MATTKE",46138,462,98.7,NA,0,NA,NA,NA
"MALSAM",46138,462,96.75,NA,NA,0,1.3,1.73
"MABIN",46138,462,31.82,51.73,NA,NA,10.61,3.68
"LITSEY",46138,462,77.27,12.77,NA,NA,4.55,3.25
"LISZKA",46138,462,95.67,NA,1.08,NA,1.08,1.95
"GUNNARSON",46138,462,96.1,0,1.08,NA,1.73,NA
"IGNASIAK",46138,462,97.62,NA,0,0,NA,1.73
"INESTROZA",46138,462,5.19,NA,NA,NA,NA,93.72
"FIELDHOUSE",46138,462,96.1,NA,1.95,0,1.08,NA
"EVERDING",46138,462,95.24,1.52,NA,NA,1.95,NA
"EYESTONE",46138,462,93.07,NA,NA,1.08,1.52,3.68
"FURNO",46138,462,95.02,0,NA,NA,NA,2.81
"GRAESSLE",46138,462,95.45,NA,NA,0,2.6,1.3
"GLECKLER",46138,462,97.62,NA,NA,0,NA,1.52
"GARBERS",46138,462,96.97,NA,NA,0,1.08,1.08
"GHERARDI",46138,462,92.21,NA,NA,0,1.52,6.06
"GIKAS",46138,462,98.05,NA,NA,0,NA,NA
"GETTIS",46138,462,56.06,42.42,NA,0,NA,NA
"COUNSELL",46138,462,91.99,4.76,NA,0,NA,1.73
"COLAIZZI",46138,462,97.84,0,NA,0,1.08,NA
"COLDEN",46138,462,60.61,32.68,NA,NA,2.81,3.03
"CANEVARI",46138,462,92.21,NA,1.73,0,NA,4.76
"CARLAND",46138,462,91.56,NA,1.95,NA,1.73,3.03
"BRIDENBAUGH",46138,462,97.62,0,NA,NA,NA,1.08
