"congress","year","pid","icpsr","bioname","state_abbrev","district_code","party_code","born","died","returns_cong","returns_house","died_in_office","election_year","on_house_ballot","ran_primary","denied","ge_win","on_general","ran_senate","outcome"
112,2011,"C001085",21145,"CLARKE, Hansen","MI",13,100,1957,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"denied renomination"
112,2011,"C000714",10713,"CONYERS, John, Jr.","MI",14,100,1929,2019,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"D000355",2605,"DINGELL, John David, Jr.","MI",15,100,1926,2019,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"W000799",20726,"WALZ, Tim","MN",1,100,1964,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"K000363",20333,"KLINE, John","MN",2,200,1947,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"P000594",20924,"PAULSEN, Erik","MN",3,200,1965,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"M001143",20122,"MCCOLLUM, Betty","MN",4,100,1954,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"E000288",20727,"ELLISON, Keith","MN",5,100,1963,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"B001256",20728,"BACHMANN, Michele","MN",6,200,1956,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"P000258",29127,"PETERSON, Collin Clark","MN",7,100,1944,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"C001086",21146,"CRAVAACK, Chip","MN",8,200,1959,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
112,2011,"C001049",20147,"CLAY, William Lacy, Jr.","MO",1,100,1956,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"A000358",20123,"AKIN, W. Todd","MO",2,200,1947,2021,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"ran for the Senate"
112,2011,"C001060",20516,"CARNAHAN, Russ","MO",3,100,1958,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"denied renomination"
112,2011,"H001053",21149,"HARTZLER, Vicky","MO",4,200,1960,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"C001061",20517,"CLEAVER, Emanuel, II","MO",5,100,1944,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"G000546",20124,"GRAVES, Samuel","MO",6,200,1963,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"L000576",21150,"LONG, Billy","MO",7,200,1955,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"E000172",29736,"EMERSON, Jo Ann","MO",8,200,1950,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"L000569",20926,"LUETKEMEYER, Blaine","MO",9,200,1952,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"N000186",21147,"NUNNELEE, Alan","MS",1,200,1958,2015,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"T000193",29368,"THOMPSON, Bennie","MS",2,100,1948,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"H001045",20925,"HARPER, Gregg","MS",3,200,1956,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"P000601",21148,"PALAZZO, Steven","MS",4,200,1970,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"R000571",20125,"REHBERG, Denny","MT",1,200,1955,NA,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"ran for the Senate"
112,2011,"B001251",20340,"BUTTERFIELD, George Kenneth, Jr. (G.K.)","NC",1,100,1947,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"E000291",21159,"ELLMERS, Renee","NC",2,200,1964,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"J000255",29546,"JONES, Walter Beaman, Jr.","NC",3,200,1943,2019,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"P000523",15438,"PRICE, David Eugene","NC",4,100,1940,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"F000450",20521,"FOXX, Virginia Ann","NC",5,200,1943,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"C000556",15092,"COBLE, Howard","NC",6,200,1931,2015,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"M000485",29746,"McINTYRE, Mike","NC",7,100,1956,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"K000369",20938,"KISSELL, Larry","NC",8,100,1951,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
112,2011,"M001134",29549,"MYRICK, Sue","NC",9,200,1941,NA,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
112,2011,"M001156",20522,"McHENRY, Patrick T.","NC",10,200,1975,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"S001171",20737,"SHULER, Heath","NC",11,100,1971,NA,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
112,2011,"W000207",29383,"WATT, Melvin L.","NC",12,100,1945,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"M001154",20341,"MILLER, Brad","NC",13,100,1953,NA,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
112,2011,"B001272",21160,"BERG, Rick","ND",1,200,1959,NA,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"ran for the Senate"
112,2011,"F000449",20518,"FORTENBERRY, Jeff","NE",1,200,1960,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"T000459",29921,"TERRY, Lee Raymond","NE",2,200,1962,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"S001172",20729,"SMITH, Adrian","NE",3,200,1970,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"G000570",21152,"GUINTA, Frank","NH",1,200,1970,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
112,2011,"B000220",29538,"BASS, Charles Foster","NH",2,200,1952,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
112,2011,"A000210",29132,"ANDREWS, Robert Ernest","NJ",1,100,1957,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"L000554",29539,"LoBIONDO, Frank A.","NJ",2,200,1946,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"R000594",21153,"RUNYAN, Jon","NJ",3,200,1973,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"S000522",14863,"SMITH, Christopher Henry","NJ",4,200,1953,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"G000548",20336,"GARRETT, Scott","NJ",5,200,1959,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"P000034",15454,"PALLONE, Frank, Jr.","NJ",6,100,1951,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"L000567",20929,"LANCE, Leonard","NJ",7,200,1952,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"P000096",29741,"PASCRELL, William J., Jr.","NJ",8,100,1937,2024,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"R000462",29742,"ROTHMAN, Steven","NJ",9,100,1952,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"denied renomination"
112,2011,"P000149",15619,"PAYNE, Donald Milford","NJ",10,100,1934,2012,FALSE,FALSE,TRUE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"died in office"
112,2011,"P000604",31103,"PAYNE, Donald, Jr.","NJ",10,100,1958,2024,TRUE,TRUE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
112,2011,"F000372",29541,"FRELINGHUYSEN, Rodney P.","NJ",11,200,1946,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"H001032",29923,"HOLT, Rush","NJ",12,100,1948,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"S001165",20542,"SIRES, Albio","NJ",13,100,1951,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"H001046",20930,"HEINRICH, Martin","NM",1,100,1971,NA,TRUE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"ran for the Senate"
112,2011,"P000588",20337,"PEARCE, Stevan","NM",2,200,1947,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"L000570",20932,"LUJÁN, Ben Ray","NM",3,100,1972,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"B001231",29922,"BERKLEY, Shelley","NV",1,100,1951,NA,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"ran for the Senate"
112,2011,"H001041",20730,"HELLER, Dean","NV",2,200,1960,NA,TRUE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"ran for the Senate"
112,2011,"A000369",21196,"AMODEI, Mark E.","NV",2,200,1958,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"H001055",21151,"HECK, Joe","NV",3,200,1961,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"B001242",20338,"BISHOP, Timothy H.","NY",1,100,1950,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"I000057",20129,"ISRAEL, Steve","NY",2,100,1958,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"K000210",29375,"KING, Peter T.","NY",3,200,1944,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"M000309",29744,"MCCARTHY, Carolyn","NY",4,100,1944,2025,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"A000022",15000,"ACKERMAN, Gary Leonard","NY",5,100,1942,NA,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
112,2011,"M001137",29776,"MEEKS, Gregory W.","NY",6,100,1953,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"C001038",29925,"CROWLEY, Joseph","NY",7,100,1962,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"N000002",29377,"NADLER, Jerrold Lewis","NY",8,100,1947,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"T000471",21197,"TURNER, Robert L.","NY",9,200,1941,NA,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"ran for the Senate"
112,2011,"W000792",29926,"WEINER, Anthony D.","NY",9,100,1964,NA,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
112,2011,"T000326",15072,"TOWNS, Edolphus","NY",10,100,1934,NA,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
112,2011,"C001067",20733,"CLARKE, Yvette Diane","NY",11,100,1964,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"re-elected"
112,2011,"V000081",29378,"VELÁZQUEZ, Nydia M.","NY",12,100,1953,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"G000569",21154,"GRIMM, Michael G.","NY",13,200,1970,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"M000087",29379,"MALONEY, Carolyn Bosher","NY",14,100,1946,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"R000053",13035,"RANGEL, Charles B.","NY",15,100,1930,2025,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"S000248",29134,"SERRANO, José E.","NY",16,100,1943,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"E000179",15603,"ENGEL, Eliot Lance","NY",17,100,1947,2026,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"L000480",15612,"LOWEY, Nita M.","NY",18,100,1937,2025,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"H001054",21155,"HAYWORTH, Nan","NY",19,200,1959,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
112,2011,"G000564",21156,"GIBSON, Christopher","NY",20,200,1964,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"T000469",20934,"TONKO, Paul","NY",21,100,1949,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"H000627",29380,"HINCHEY, Maurice Dunlea","NY",22,100,1938,2017,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
112,2011,"O000169",20957,"OWENS, William","NY",23,100,1949,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"H001051",21157,"HANNA, Richard","NY",24,200,1951,2020,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"B001276",21158,"BUERKLE, Ann Marie","NY",25,200,1951,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
112,2011,"L000568",20936,"LEE, Christopher John","NY",26,200,1964,NA,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
112,2011,"H001062",21194,"HOCHUL, Kathleen C.","NY",26,100,1958,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
112,2011,"H001038",20519,"HIGGINS, Brian","NY",27,100,1959,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"S000480",15444,"SLAUGHTER, Louise McIntosh","NY",28,100,1929,2018,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"R000585",21101,"REED, Thomas W., II","NY",29,200,1971,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"C000266",29550,"CHABOT, Steve","OH",1,200,1953,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"S001164",20540,"SCHMIDT, Jean","OH",2,200,1951,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"denied renomination"
112,2011,"T000463",20342,"TURNER, Michael R.","OH",3,200,1960,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"J000289",20738,"JORDAN, Jim","OH",4,200,1964,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"L000566",20755,"LATTA, Robert E.","OH",5,200,1956,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"J000292",21162,"JOHNSON, Bill","OH",6,200,1954,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"A000365",20940,"AUSTRIA, Steve","OH",7,200,1958,NA,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
112,2011,"B000589",29137,"BOEHNER, John Andrew","OH",8,200,1949,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"K000009",15029,"KAPTUR, Marcia Carolyn (Marcy)","OH",9,100,1946,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"K000336",29748,"KUCINICH, Dennis","OH",10,100,1946,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"denied renomination"
112,2011,"F000455",20941,"FUDGE, Marcia L.","OH",11,100,1952,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"T000462",20130,"TIBERI, Patrick (Pat)","OH",12,200,1962,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"S001174",20740,"SUTTON, Betty","OH",13,100,1963,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
112,2011,"L000553",29553,"LaTOURETTE, Steven C.","OH",14,200,1954,2016,FALSE,FALSE,FALSE,2012,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"defeated in the general election"
112,2011,"S001187",21163,"STIVERS, Steve","OH",15,200,1965,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"R000586",21164,"RENACCI, Jim","OH",16,200,1958,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"R000577",20343,"RYAN, Timothy J.","OH",17,100,1973,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"G000563",21165,"GIBBS, Bob","OH",18,200,1954,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"S001155",20131,"SULLIVAN, John","OK",1,200,1965,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"denied renomination"
112,2011,"B001254",20523,"BOREN, Daniel David","OK",2,100,1973,NA,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
112,2011,"L000491",29393,"LUCAS, Frank D.","OK",3,200,1960,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"C001053",20344,"COLE, Tom","OK",4,200,1949,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"L000575",21166,"LANKFORD, James","OK",5,200,1968,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"B001278",21198,"BONAMICI, Suzanne","OR",1,100,1954,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"W000793",29931,"WU, David","OR",1,100,1955,NA,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
112,2011,"W000791",29932,"WALDEN, Greg","OR",2,200,1957,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"B000574",29588,"BLUMENAUER, Earl","OR",3,100,1948,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"D000191",15410,"DeFAZIO, Peter Anthony","OR",4,100,1947,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"S001180",20944,"SCHRADER, Kurt","OR",5,100,1951,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"B001227",29777,"BRADY, Robert A.","PA",1,100,1945,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"F000043",29559,"FATTAH, Chaka","PA",2,100,1956,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"K000376",21167,"KELLY, Mike","PA",3,200,1948,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"A000362",20743,"ALTMIRE, Jason","PA",4,100,1968,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"denied renomination"
112,2011,"T000467",20946,"THOMPSON, Glenn","PA",5,200,1959,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"G000549",20345,"GERLACH, Jim","PA",6,200,1955,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"M001181",21168,"MEEHAN, Patrick","PA",7,200,1955,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"F000451",20524,"FITZPATRICK, Michael G.","PA",8,200,1963,2020,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"S001154",20134,"SHUSTER, William (Bill)","PA",9,200,1961,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"M001179",21170,"MARINO, Thomas A.","PA",10,200,1952,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"B001269",21171,"BARLETTA, Lou","PA",11,200,1956,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"C001081",20960,"CRITZ, Mark S.","PA",12,100,1962,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"defeated in the general election"
112,2011,"S001162",20525,"SCHWARTZ, Allyson Y.","PA",13,100,1948,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"D000482",29561,"DOYLE, Michael F.","PA",14,100,1953,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"D000604",20526,"DENT, Charles W.","PA",15,200,1960,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"P000373",29752,"PITTS, Joseph R.","PA",16,200,1939,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"H000712",29396,"HOLDEN, Thomas Timothy (Tim)","PA",17,100,1957,NA,FALSE,FALSE,FALSE,2012,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"denied renomination"
112,2011,"M001151",20346,"MURPHY, Timothy","PA",18,200,1952,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"P000585",20135,"PLATTS, Todd","PA",19,200,1962,NA,FALSE,FALSE,FALSE,2012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"did not seek re-election"
112,2011,"C001084",21172,"CICILLINE, David N.","RI",1,100,1961,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
112,2011,"L000559",20136,"LANGEVIN, James","RI",2,100,1964,NA,TRUE,TRUE,FALSE,2012,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"re-elected"
