GEOID,cx,cy,dist,total,hispanic,nh_white,nh_black,nh_aian,nh_asian,nh_nhpi,nh_sor,nh_two,county,side
261635069001009,16.125,17.467,-1.164,59,0,0,53,0,0,0,0,6,26163,south
261635069001010,16.147,17.193,-1.438,39,0,0,37,0,0,0,0,2,26163,south
261635069001011,16.063,17.189,-1.439,45,2,1,41,0,0,0,0,1,26163,south
261635069001012,15.973,17.183,-1.439,84,1,1,81,0,0,0,0,1,26163,south
261635069001013,15.879,17.177,-1.438,67,0,0,67,0,0,0,0,0,26163,south
261635069001014,15.789,17.171,-1.439,79,1,9,68,1,0,0,0,0,26163,south
261635069002000,15.662,17.696,-0.904,95,0,1,93,0,0,0,0,1,26163,south
261635069002001,15.58,17.692,-0.902,51,2,2,47,0,0,0,0,0,26163,south
261635069002002,15.498,17.687,-0.9,67,6,0,61,0,0,0,0,0,26163,south
261635069002003,15.413,17.682,-0.902,86,1,3,73,3,0,0,3,3,26163,south
261635069002004,15.329,17.677,-0.904,50,0,1,49,0,0,0,0,0,26163,south
261635069002005,15.245,17.672,-0.906,99,1,2,96,0,0,0,0,0,26163,south
261635069002006,15.162,17.666,-0.907,97,3,0,94,0,0,0,0,0,26163,south
261635069002007,15.183,17.41,-1.165,79,0,3,76,0,0,0,0,0,26163,south
261635069002008,15.266,17.415,-1.164,71,0,2,63,0,0,0,0,6,26163,south
261635069002009,15.349,17.421,-1.161,70,1,0,64,3,0,0,0,2,26163,south
261635069002010,15.434,17.426,-1.159,73,3,9,61,0,0,0,0,0,26163,south
261635069002011,15.518,17.431,-1.158,69,0,4,62,0,0,0,0,3,26163,south
261635069002012,15.6,17.435,-1.16,75,0,4,68,0,0,0,0,3,26163,south
261635069002013,15.682,17.439,-1.162,86,0,0,86,0,0,0,0,0,26163,south
261635069002014,15.704,17.166,-1.437,59,0,0,56,0,0,0,1,2,26163,south
261635069002015,15.622,17.161,-1.436,83,1,1,80,0,0,0,0,1,26163,south
261635069002016,15.54,17.156,-1.434,72,0,0,72,0,0,0,0,0,26163,south
261635069002017,15.456,17.151,-1.435,77,0,1,73,0,0,0,0,3,26163,south
261635069002018,15.372,17.146,-1.437,82,0,0,81,0,0,0,0,1,26163,south
261635069002019,15.288,17.14,-1.439,84,1,3,79,0,0,0,0,1,26163,south
261635069002020,15.205,17.135,-1.441,55,0,0,55,0,0,0,0,0,26163,south
261635069003000,15.081,17.662,-0.907,86,0,1,85,0,0,0,0,0,26163,south
261635069003001,14.999,17.657,-0.908,48,0,0,44,0,0,0,0,4,26163,south
261635069003002,14.911,17.651,-0.909,28,0,1,27,0,0,0,0,0,26163,south
261635069003003,14.813,17.646,-0.908,77,0,0,77,0,0,0,0,0,26163,south
261635069003004,14.713,17.641,-0.909,61,0,0,61,0,0,0,0,0,26163,south
261635069003005,14.61,17.633,-0.911,70,2,0,63,0,0,0,0,5,26163,south
261635069003006,14.517,17.689,-0.85,19,0,0,16,0,0,0,0,3,26163,south
261635069003007,14.641,17.458,-1.088,8,0,0,7,0,0,0,0,1,26163,south
261635069003008,14.729,17.391,-1.159,44,5,0,35,0,0,0,0,4,26163,south
261635069003009,14.828,17.39,-1.165,77,0,5,66,0,0,0,4,2,26163,south
261635069003010,14.928,17.394,-1.166,87,0,1,85,0,0,0,0,1,26163,south
261635069003011,15.019,17.401,-1.165,47,0,3,43,0,0,0,0,1,26163,south
261635069003012,15.101,17.406,-1.165,60,0,2,54,0,0,0,0,4,26163,south
261635069003013,15.122,17.13,-1.441,52,0,2,50,0,0,0,0,0,26163,south
261635069003014,15.04,17.125,-1.442,57,3,0,54,0,0,0,0,0,26163,south
261635069003015,14.947,17.119,-1.443,56,1,0,54,0,0,0,0,1,26163,south
261635069003016,14.848,17.148,-1.409,28,1,1,26,0,0,0,0,0,26163,south
261635069003017,14.765,17.226,-1.326,0,0,0,0,0,0,0,0,0,26163,south
261635070001000,15.569,16.896,-1.697,0,0,0,0,0,0,0,0,0,26163,south
261635070001001,15.325,16.946,-1.635,26,0,0,23,0,0,0,0,3,26163,south
261635070001002,15.244,16.941,-1.637,4,0,0,3,0,0,0,0,1,26163,south
261635070001003,15.162,16.936,-1.638,7,0,0,6,0,0,0,0,1,26163,south
261635070001004,15.077,16.93,-1.639,6,0,0,5,0,0,0,0,1,26163,south
261635070001005,14.975,16.926,-1.637,14,0,0,14,0,0,0,0,0,26163,south
261635070001006,15.007,16.837,-1.729,0,0,0,0,0,0,0,0,0,26163,south
261635070001007,15.075,16.804,-1.765,9,0,1,8,0,0,0,0,0,26163,south
261635070001008,15.171,16.818,-1.756,27,0,0,26,0,0,0,1,0,26163,south
261635070001009,15.252,16.824,-1.755,27,0,0,27,0,0,0,0,0,26163,south
261635070001010,15.334,16.829,-1.752,37,0,0,34,0,0,0,2,1,26163,south
261635070001011,15.344,16.697,-1.885,40,0,0,40,0,0,0,0,0,26163,south
261635070001012,15.434,16.702,-1.883,42,1,0,41,0,0,0,0,0,26163,south
261635070001013,15.535,16.709,-1.881,27,0,0,27,0,0,0,0,0,26163,south
261635070001014,15.636,16.716,-1.882,39,0,0,39,0,0,0,0,0,26163,south
261635070001015,15.734,16.722,-1.884,19,0,0,19,0,0,0,0,0,26163,south
261635070001016,15.744,16.588,-2.018,7,0,0,6,0,0,0,1,0,26163,south
261635070001017,15.647,16.582,-2.017,44,0,1,43,0,0,0,0,0,26163,south
261635070001018,15.545,16.575,-2.016,31,0,0,30,0,0,0,0,1,26163,south
261635070001019,15.444,16.569,-2.017,35,0,0,35,0,0,0,0,0,26163,south
261635070001020,15.353,16.563,-2.019,23,0,0,22,0,0,0,0,1,26163,south
261635070001021,15.272,16.558,-2.021,22,0,0,22,0,0,0,0,0,26163,south
261635070001022,15.262,16.691,-1.887,31,0,0,31,0,0,0,0,0,26163,south
261635070001023,15.181,16.686,-1.888,28,0,0,26,0,1,0,0,1,26163,south
261635070001024,15.101,16.683,-1.888,13,2,0,9,0,2,0,0,0,26163,south
261635070001025,15.182,16.556,-2.019,7,0,4,3,0,0,0,0,0,26163,south
261635070001026,15.219,16.44,-2.137,0,0,0,0,0,0,0,0,0,26163,south
261635070001027,15.282,16.424,-2.156,30,2,0,26,1,1,0,0,0,26163,south
261635070001028,15.363,16.429,-2.153,24,0,0,24,0,0,0,0,0,26163,south
261635070001029,15.454,16.436,-2.15,26,0,0,23,0,0,0,0,3,26163,south
261635070001030,15.556,16.442,-2.15,31,0,0,31,0,0,0,0,0,26163,south
261635070001031,15.657,16.448,-2.151,36,0,0,33,0,0,0,0,3,26163,south
261635070001032,15.755,16.454,-2.153,18,0,0,11,0,0,0,2,5,26163,south
261635070001033,15.765,16.304,-2.304,17,0,0,16,1,0,0,0,0,26163,south
261635070001034,15.668,16.299,-2.301,56,1,0,51,0,0,0,0,4,26163,south
261635070001035,15.567,16.294,-2.299,39,0,0,37,0,0,0,0,2,26163,south
261635070001036,15.466,16.288,-2.298,39,3,0,34,0,0,0,1,1,26163,south
261635070001037,15.35,16.289,-2.293,9,0,0,9,0,0,0,0,0,26163,south
261635070002000,16.526,16.972,-1.688,89,2,7,78,0,0,0,2,0,26163,south
261635070002001,16.44,16.966,-1.687,58,0,1,57,0,0,0,0,0,26163,south
261635070002002,16.354,16.961,-1.685,53,1,0,52,0,0,0,0,0,26163,south
261635070002003,16.264,16.955,-1.683,43,0,0,40,0,0,0,0,3,26163,south
261635070002004,16.168,16.945,-1.688,48,1,0,45,0,0,0,1,1,26163,south
261635070002005,16.075,16.938,-1.69,58,0,0,54,0,0,0,0,4,26163,south
261635070002006,15.987,16.929,-1.694,52,0,0,49,0,0,0,0,3,26163,south
261635070002007,15.898,16.921,-1.696,39,1,0,38,0,0,0,0,0,26163,south
261635070002008,15.81,16.912,-1.699,29,0,1,25,0,0,0,0,3,26163,south
261635070002009,15.826,16.713,-1.899,22,3,0,19,0,0,0,0,0,26163,south
261635070002010,15.914,16.721,-1.897,52,0,0,50,0,0,0,2,0,26163,south
261635070002011,16.002,16.729,-1.895,63,0,0,62,0,0,0,0,1,26163,south
261635070002012,16.091,16.737,-1.891,55,1,5,48,0,0,0,1,0,26163,south
261635070002013,16.184,16.746,-1.888,60,1,0,59,0,0,0,0,0,26163,south
261635070002014,16.279,16.754,-1.885,53,4,0,49,0,0,0,0,0,26163,south
261635070002015,16.368,16.76,-1.887,43,2,0,41,0,0,0,0,0,26163,south
261635070002016,16.453,16.765,-1.889,64,0,1,61,0,0,0,0,2,26163,south
261635070002017,16.539,16.771,-1.89,55,0,0,54,0,0,0,0,1,26163,south
261635070002018,16.509,16.57,-2.088,0,0,0,0,0,0,0,0,0,26163,south
261635070002019,16.287,16.557,-2.084,26,1,0,23,0,0,0,1,1,26163,south
261635070002020,16.106,16.546,-2.084,54,0,0,54,0,0,0,0,0,26163,south
261635070002021,16.017,16.54,-2.085,50,4,0,45,0,0,0,0,1,26163,south
261635070002022,15.928,16.534,-2.085,45,0,0,40,0,0,0,0,5,26163,south
261635070002023,15.84,16.529,-2.084,17,0,0,15,0,0,0,0,2,26163,south
261635070002024,15.856,16.328,-2.286,6,0,0,4,0,0,0,1,1,26163,south
261635070002025,15.944,16.334,-2.286,45,0,0,42,0,0,0,0,3,26163,south
261635070002026,16.033,16.34,-2.286,42,0,0,38,0,0,0,0,4,26163,south
261635070002027,16.121,16.345,-2.285,51,0,2,49,0,0,0,0,0,26163,south
261635070002028,16.189,16.35,-2.284,18,1,0,17,0,0,0,0,0,26163,south
261635070002029,16.41,16.363,-2.288,540,0,0,538,0,0,0,0,2,26163,south
261635071001000,14.914,16.821,-1.739,5,1,0,4,0,0,0,0,0,26163,south
261635071001001,14.832,16.836,-1.72,29,0,0,29,0,0,0,0,0,26163,south
261635071001002,14.748,16.832,-1.719,59,7,0,50,0,0,0,0,2,26163,south
261635071001003,14.661,16.829,-1.718,64,0,0,59,0,0,0,0,5,26163,south
261635071001004,14.569,16.826,-1.716,74,1,3,60,0,0,0,0,10,26163,south
261635071001005,14.478,16.822,-1.715,61,0,0,60,0,0,0,0,1,26163,south
261635071001006,14.388,16.819,-1.713,41,0,0,32,1,0,0,0,8,26163,south
261635071001007,14.293,16.817,-1.711,64,5,2,55,0,0,0,0,2,26163,south
261635071001008,14.192,16.812,-1.714,47,0,1,44,0,0,0,0,2,26163,south
261635071001009,14.21,16.556,-1.97,65,0,0,62,0,1,0,0,2,26163,south
261635071001010,14.311,16.56,-1.969,81,0,0,76,0,0,0,0,5,26163,south
261635071001011,14.404,16.563,-1.97,60,1,0,59,0,0,0,0,0,26163,south
261635071001012,14.493,16.566,-1.972,53,0,0,53,0,0,0,0,0,26163,south
261635071001013,14.585,16.57,-1.973,64,2,0,62,0,0,0,0,0,26163,south
261635071001014,14.677,16.573,-1.974,53,0,0,53,0,0,0,0,0,26163,south
261635071001015,14.764,16.576,-1.976,64,0,2,60,0,0,0,0,2,26163,south
261635071001016,14.848,16.579,-1.977,41,0,0,37,0,0,0,0,4,26163,south
261635071001017,14.932,16.582,-1.979,50,0,0,48,0,0,0,0,2,26163,south
261635071001018,15.025,16.641,-1.925,17,1,0,14,0,0,0,0,2,26163,south
261635071001019,14.99,16.756,-1.809,0,0,0,0,0,0,0,0,0,26163,south
261635071001020,14.694,16.309,-2.239,54,2,0,50,0,0,0,0,2,26163,south
261635071001021,14.602,16.306,-2.238,77,1,0,73,0,0,0,0,3,26163,south
261635071001022,14.51,16.302,-2.237,67,0,0,67,0,0,0,0,0,26163,south
261635071001023,14.421,16.298,-2.236,65,0,0,60,0,0,0,0,5,26163,south
261635071001024,14.327,16.286,-2.244,0,0,0,0,0,0,0,0,0,26163,south
261635071001025,14.228,16.278,-2.247,80,0,2,78,0,0,0,0,0,26163,south
261635071001026,14.865,16.318,-2.24,63,0,0,57,0,0,0,0,6,26163,south
261635071001027,14.948,16.321,-2.241,50,0,0,48,0,0,0,0,2,26163,south
261635071001028,15.033,16.324,-2.242,60,0,0,60,0,0,0,0,0,26163,south
261635071001029,15.02,16.525,-2.041,14,0,0,14,0,0,0,0,0,26163,south
261635071001030,15.106,16.521,-2.05,12,1,0,11,0,0,0,0,0,26163,south
261635071001031,14.781,16.314,-2.239,75,0,1,74,0,0,0,0,0,26163,south
261635071001032,15.2,16.357,-2.219,3,0,0,2,0,0,0,0,1,26163,south
261635071001033,15.117,16.329,-2.243,26,0,0,26,0,0,0,0,0,26163,south
261635071001034,15.238,16.237,-2.34,14,2,0,12,0,0,0,0,0,26163,south
261635073001000,14.117,16.808,-1.717,29,1,0,28,0,0,0,0,0,26163,south
261635073001001,14.067,16.804,-1.72,28,2,0,26,0,0,0,0,0,26163,south
261635073001002,13.992,16.798,-1.726,48,0,0,46,0,0,0,0,2,26163,south
261635073001003,13.891,16.789,-1.73,63,1,0,62,0,0,0,0,0,26163,south
261635073001004,13.791,16.781,-1.735,61,0,0,58,0,0,0,0,3,26163,south
261635073001005,13.691,16.773,-1.736,70,0,0,70,0,0,0,0,0,26163,south
261635073001006,13.59,16.764,-1.738,53,0,6,46,0,0,0,0,1,26163,south
261635073001007,13.49,16.756,-1.739,76,0,1,73,0,0,0,0,2,26163,south
261635073001008,13.391,16.748,-1.74,32,3,0,29,0,0,0,0,0,26163,south
261635073001009,13.269,16.85,-1.629,0,0,0,0,0,0,0,0,0,26163,south
261635073001010,13.186,16.844,-1.631,0,0,0,0,0,0,0,0,0,26163,south
261635073001011,13.19,16.803,-1.672,0,0,0,0,0,0,0,0,0,26163,south
261635073001012,13.272,16.807,-1.673,15,0,0,15,0,0,0,0,0,26163,south
261635073001013,13.408,16.492,-1.997,42,0,0,41,0,0,0,0,1,26163,south
261635073001014,13.297,16.565,-1.916,18,0,0,16,0,0,0,0,2,26163,south
261635073001015,13.289,16.653,-1.827,37,0,0,37,0,0,0,0,0,26163,south
261635073001016,13.279,16.742,-1.738,32,1,3,23,0,0,0,3,2,26163,south
261635073001017,13.23,16.474,-2.003,0,0,0,0,0,0,0,0,0,26163,south
261635073001018,13.508,16.5,-1.996,54,0,0,52,0,0,0,0,2,26163,south
261635073001019,13.608,16.508,-1.995,79,3,0,69,1,0,0,0,6,26163,south
261635073001020,13.708,16.517,-1.994,82,0,0,82,0,0,0,0,0,26163,south
261635073001021,13.809,16.525,-1.991,65,0,0,59,0,0,0,0,6,26163,south
261635073001022,13.909,16.533,-1.987,74,0,0,74,0,0,0,0,0,26163,south
261635073001023,14.01,16.542,-1.982,77,3,0,74,0,0,0,0,0,26163,south
261635073001024,14.084,16.55,-1.975,26,0,0,25,0,0,0,0,1,26163,south
261635073001025,14.134,16.549,-1.976,39,1,0,28,2,0,0,1,7,26163,south
261635073001026,14.152,16.263,-2.262,38,1,0,36,0,0,0,1,0,26163,south
261635073001027,14.102,16.258,-2.266,56,0,6,50,0,0,0,0,0,26163,south
261635073001028,14.03,16.251,-2.274,65,1,1,63,0,0,0,0,0,26163,south
261635073001029,13.929,16.243,-2.278,117,0,4,105,1,0,0,0,7,26163,south
261635073001030,13.829,16.235,-2.282,101,0,2,95,0,0,0,0,4,26163,south
261635073001031,13.728,16.227,-2.285,99,1,2,95,0,0,0,0,1,26163,south
261635073001032,13.628,16.219,-2.286,106,0,0,106,0,0,0,0,0,26163,south
261635073001033,13.528,16.211,-2.286,73,0,0,73,0,0,0,0,0,26163,south
261635073001034,13.428,16.203,-2.287,39,0,2,37,0,0,0,0,0,26163,south
261635073001035,13.316,16.32,-2.163,11,0,2,9,0,0,0,0,0,26163,south
261635073001036,13.31,16.4,-2.082,28,1,0,26,0,0,0,0,1,26163,south
261635073001037,13.304,16.481,-2.001,15,0,0,15,0,0,0,0,0,26163,south
261635073001038,13.339,16.161,-2.323,0,0,0,0,0,0,0,0,0,26163,south
261635073001039,13.327,16.24,-2.243,12,0,0,5,1,0,0,3,3,26163,south
261635073001040,13.299,16.111,-2.371,0,0,0,0,0,0,0,0,0,26163,south
261635073001041,13.357,16.08,-2.405,4,0,0,4,0,0,0,0,0,26163,south
261635074001000,14.447,17.614,-0.921,35,0,1,28,0,0,0,0,6,26163,south
261635074001001,14.345,17.619,-0.911,89,1,0,84,0,1,0,0,3,26163,south
261635074001002,14.244,17.613,-0.913,50,0,0,50,0,0,0,0,0,26163,south
261635074001003,14.143,17.609,-0.916,75,0,0,75,0,0,0,0,0,26163,south
261635074001004,14.159,17.351,-1.175,73,1,0,70,0,0,0,0,2,26163,south
261635074001005,14.259,17.357,-1.17,39,0,0,37,0,0,0,0,2,26163,south
261635074001006,14.359,17.362,-1.169,57,1,0,54,0,0,0,0,2,26163,south
261635074001007,14.46,17.368,-1.168,42,0,8,32,0,0,0,0,2,26163,south
261635074001008,14.566,17.374,-1.167,38,0,4,33,0,0,0,0,1,26163,south
261635074001009,14.532,17.537,-1.003,26,0,0,24,0,1,0,1,0,26163,south
261635074001010,14.658,17.299,-1.248,9,1,0,7,0,0,0,1,0,26163,south
261635074001011,14.682,17.115,-1.433,44,0,0,44,0,0,0,0,0,26163,south
261635074001012,14.576,17.102,-1.44,42,1,0,40,0,0,0,1,0,26163,south
261635074001013,14.476,17.097,-1.44,52,0,0,48,0,0,0,0,4,26163,south
261635074001014,14.375,17.092,-1.44,78,0,0,77,0,0,0,1,0,26163,south
261635074001015,14.274,17.088,-1.439,71,1,4,64,0,0,0,0,2,26163,south
261635074001016,14.174,17.083,-1.442,66,0,0,64,0,0,0,0,2,26163,south
261635074001017,14.787,17.052,-1.501,0,0,0,0,0,0,0,0,0,26163,south
261635074002000,14.072,17.611,-0.913,34,2,3,29,0,0,0,0,0,26163,south
261635074002001,14.022,17.603,-0.921,84,3,2,78,0,0,0,0,1,26163,south
261635074002002,13.944,17.599,-0.923,82,0,0,81,0,0,0,0,1,26163,south
261635074002003,13.844,17.592,-0.926,56,0,5,51,0,0,0,0,0,26163,south
261635074002004,13.745,17.584,-0.929,180,0,6,172,1,0,0,0,1,26163,south
261635074002005,13.655,17.578,-0.929,45,4,0,40,0,0,0,0,1,26163,south
261635074002006,13.574,17.572,-0.929,26,0,3,23,0,0,0,0,0,26163,south
261635074002007,13.496,17.566,-0.929,38,0,0,35,0,0,0,0,3,26163,south
261635074002008,13.418,17.56,-0.929,20,0,0,19,0,0,0,0,1,26163,south
261635074002009,13.337,17.554,-0.93,14,0,1,13,0,0,0,0,0,26163,south
261635074002010,13.254,17.548,-0.93,0,0,0,0,0,0,0,0,0,26163,south
261635074002011,13.188,17.543,-0.932,17,1,0,14,0,0,0,1,1,26163,south
261635074002012,13.159,17.28,-1.194,0,0,0,0,0,0,0,0,0,26163,south
261635074002013,13.13,17.26,-1.212,0,0,0,0,0,0,0,0,0,26163,south
261635074002014,13.588,17.309,-1.192,35,1,0,30,1,0,0,0,3,26163,south
261635074002015,13.67,17.315,-1.192,34,0,1,31,0,0,0,0,2,26163,south
261635074002016,13.76,17.322,-1.192,65,0,0,63,0,0,0,0,2,26163,south
261635074002017,13.859,17.329,-1.189,72,4,0,66,0,0,0,0,2,26163,south
261635074002018,13.959,17.337,-1.186,85,0,4,75,0,0,0,0,6,26163,south
261635074002019,14.039,17.341,-1.183,48,0,0,46,0,0,0,0,2,26163,south
261635074002020,14.088,17.348,-1.177,31,1,0,29,0,0,0,0,1,26163,south
261635074002021,14.103,17.074,-1.451,24,0,0,20,0,0,0,0,4,26163,south
261635074002022,14.052,17.079,-1.445,47,0,0,41,0,0,0,0,6,26163,south
261635074002023,13.975,17.069,-1.454,51,0,3,47,1,0,0,0,0,26163,south
261635074002024,13.874,17.061,-1.458,76,0,0,75,0,0,0,1,0,26163,south
261635074002025,13.775,17.053,-1.462,72,0,3,61,0,0,0,5,3,26163,south
261635074002026,13.685,17.047,-1.462,51,2,0,48,0,0,0,0,1,26163,south
261635074002027,13.603,17.04,-1.463,42,1,0,41,0,0,0,0,0,26163,south
261635074002028,13.525,17.034,-1.463,34,0,1,32,0,0,0,0,1,26163,south
261635074002029,13.51,17.304,-1.192,35,0,0,35,0,0,0,0,0,26163,south
261635074002030,13.392,17.295,-1.193,0,0,0,0,0,0,0,0,0,26163,south
261635074002031,13.268,17.286,-1.194,59,0,0,58,0,0,0,0,1,26163,south
261635074002032,13.202,17.281,-1.195,16,0,0,16,0,0,0,0,0,26163,south
261635074002033,13.217,17.009,-1.468,20,0,3,15,2,0,0,0,0,26163,south
261635074002034,13.283,17.015,-1.466,48,0,2,46,0,0,0,0,0,26163,south
261635074002035,13.366,17.021,-1.465,31,0,0,31,0,0,0,0,0,26163,south
261635074002036,13.447,17.027,-1.464,30,0,0,30,0,0,0,0,0,26163,south
261635075001000,13.413,18.476,-0.013,0,0,0,0,0,0,0,0,0,26163,south
261635075001001,13.311,18.456,-0.026,0,0,0,0,0,0,0,0,0,26163,south
261635075001002,13.28,18.347,-0.133,38,2,2,33,0,0,0,0,1,26163,south
261635075001003,13.154,18.34,-0.133,0,0,0,0,0,0,0,0,0,26163,south
261635075001004,13.158,18.067,-0.407,9,0,1,8,0,0,0,0,0,26163,south
261635075001005,13.127,18.04,-0.432,8,0,0,7,1,0,0,0,0,26163,south
261635075001006,13.099,18.054,-0.417,0,0,0,0,0,0,0,0,0,26163,south
261635075001007,13.524,18.36,-0.137,62,1,5,52,0,0,0,0,4,26163,south
261635075001008,13.605,18.367,-0.136,110,0,6,100,0,0,0,0,4,26163,south
261635075001009,13.62,18.117,-0.387,94,1,0,91,0,0,0,0,2,26163,south
261635075001010,13.539,18.112,-0.386,80,1,0,77,0,0,0,0,2,26163,south
261635075001011,13.459,18.108,-0.384,96,0,1,86,0,0,0,2,7,26163,south
261635075001012,13.443,18.351,-0.14,69,3,0,64,0,0,0,0,2,26163,south
261635075001013,13.365,18.344,-0.142,67,1,0,64,0,0,0,0,2,26163,south
261635075001014,13.381,18.104,-0.383,64,0,0,63,0,0,0,0,1,26163,south
261635075001015,13.302,18.098,-0.383,22,0,0,18,0,0,0,0,4,26163,south
261635075001016,13.22,18.093,-0.383,19,0,0,18,0,0,0,0,1,26163,south
261635075001017,13.204,18.322,-0.154,8,0,0,1,0,0,0,0,7,26163,south
261635075001018,13.476,17.835,-0.658,68,0,4,63,0,0,0,0,1,26163,south
261635075001019,13.557,17.84,-0.659,88,2,2,83,0,0,0,0,1,26163,south
261635075001020,13.638,17.845,-0.66,90,4,0,86,0,0,0,0,0,26163,south
261635075001021,13.399,17.829,-0.659,12,0,1,10,0,0,0,0,1,26163,south
261635075001022,13.32,17.824,-0.659,25,0,0,20,3,0,0,0,2,26163,south
261635075001023,13.238,17.818,-0.659,19,0,4,12,0,0,0,0,3,26163,south
261635075001024,13.172,17.814,-0.66,7,0,0,4,0,0,0,2,1,26163,south
261635075002000,13.883,18.507,-0.012,0,0,0,0,0,0,0,0,0,26163,south
261635075002001,13.686,18.494,-0.015,0,0,0,0,0,0,0,0,0,26163,south
261635075002002,13.694,18.372,-0.137,54,1,0,53,0,0,0,0,0,26163,south
261635075002003,13.793,18.378,-0.137,65,0,6,57,0,2,0,0,0,26163,south
261635075002004,13.894,18.385,-0.135,67,1,2,59,0,0,0,5,0,26163,south
261635075002005,13.996,18.392,-0.132,37,1,0,36,0,0,0,0,0,26163,south
261635075002006,14.077,18.329,-0.196,0,0,0,0,0,0,0,0,0,26163,south
261635075002007,14.111,18.146,-0.378,58,0,3,54,0,0,0,0,1,26163,south
261635075002008,14.036,18.143,-0.382,32,1,5,22,0,0,0,0,4,26163,south
261635075002009,13.986,18.138,-0.385,46,0,0,46,0,0,0,0,0,26163,south
261635075002010,13.91,18.134,-0.386,56,0,0,54,0,0,0,1,1,26163,south
261635075002011,13.809,18.128,-0.388,91,0,0,89,0,0,0,0,2,26163,south
261635075002012,13.71,18.123,-0.388,108,0,4,102,0,0,0,2,0,26163,south
261635075002013,13.728,17.852,-0.66,61,0,4,54,0,0,0,1,2,26163,south
261635075002014,13.827,17.858,-0.659,83,0,7,74,0,0,0,0,2,26163,south
261635075002015,13.928,17.865,-0.656,65,1,1,63,0,0,0,0,0,26163,south
261635075002016,14.005,17.869,-0.655,56,2,0,53,0,0,0,0,1,26163,south
261635075002017,14.054,17.875,-0.65,27,0,5,20,0,1,0,1,0,26163,south
261635075002018,14.128,17.873,-0.652,180,1,1,175,0,0,0,0,3,26163,south
261635075002019,14.227,17.889,-0.637,44,0,0,44,0,0,0,0,0,26163,south
261635075002020,14.205,18.084,-0.442,5,1,0,2,0,0,0,0,2,26163,south
261635075002021,14.327,17.86,-0.669,31,3,0,24,1,0,0,1,2,26163,south
261635075002022,14.411,17.76,-0.774,0,0,0,0,0,0,0,0,0,26163,south
261635075002023,14.337,17.756,-0.774,0,0,0,0,0,0,0,0,0,26163,south
261635075002024,14.236,17.75,-0.775,0,0,0,0,0,0,0,0,0,26163,south
261635080001000,12.173,17.44,-1.015,0,0,0,0,0,0,0,0,0,26163,south
261635080001001,11.969,17.549,-0.891,11,0,5,6,0,0,0,0,0,26163,south
261635080001002,11.768,17.537,-0.889,0,0,0,0,0,0,0,0,0,26163,south
261635080001003,11.491,17.521,-0.877,32,0,11,12,2,0,0,0,7,26163,south
261635080001004,11.227,17.399,-0.979,437,3,10,410,2,0,0,3,9,26163,south
261635080001005,11.497,17.428,-0.971,18,0,9,9,0,0,0,0,0,26163,south
261635080001006,11.773,17.445,-0.982,25,0,8,14,0,0,0,2,1,26163,south
261635080001007,11.974,17.457,-0.984,6,0,0,4,0,0,0,0,2,26163,south
261635080001008,11.979,17.37,-1.07,44,0,11,29,0,3,0,0,1,26163,south
261635080001009,11.778,17.359,-1.069,0,0,0,0,0,0,0,0,0,26163,south
261635080001010,11.502,17.342,-1.057,19,0,0,17,2,0,0,0,0,26163,south
261635080001011,11.507,17.256,-1.144,11,0,9,2,0,0,0,0,0,26163,south
261635080001012,11.783,17.272,-1.155,8,0,0,3,0,0,0,0,5,26163,south
261635080001013,11.984,17.284,-1.156,49,1,0,46,0,1,0,0,1,26163,south
261635080001014,12.152,17.175,-1.278,37,0,0,33,0,0,0,3,1,26163,south
261635080001015,12.239,17.164,-1.296,19,0,2,17,0,0,0,0,0,26163,south
261635080001016,12.396,17.061,-1.399,16,0,3,12,1,0,0,0,0,26163,south
261635080001017,11.832,17.119,-1.312,6,0,0,4,0,0,0,2,0,26163,south
261635080001018,11.752,17.115,-1.311,7,1,0,1,0,0,0,0,5,26163,south
261635080001019,11.508,17.167,-1.234,67,0,5,58,0,0,0,1,3,26163,south
261635080001020,11.661,17.093,-1.323,0,0,0,0,0,0,0,0,0,26163,south
261635080001021,11.523,17.08,-1.322,8,0,0,6,0,0,0,0,2,26163,south
261635080001022,11.402,17.038,-1.354,0,0,0,0,0,0,0,0,0,26163,south
261635080001023,11.764,16.892,-1.534,9,0,0,6,0,0,0,0,3,26163,south
261635080001024,11.605,17.011,-1.399,0,0,0,0,0,0,0,0,0,26163,south
261635080001025,11.569,16.934,-1.472,0,0,0,0,0,0,0,0,0,26163,south
261635080001026,11.588,16.86,-1.549,0,0,0,0,0,0,0,0,0,26163,south
261635080001027,11.606,16.798,-1.613,0,0,0,0,0,0,0,0,0,26163,south
261635080001028,12.073,17.132,-1.315,57,1,0,48,1,0,0,0,7,26163,south
261635080001029,11.993,17.128,-1.314,73,5,3,65,0,0,0,0,0,26163,south
261635080001030,11.913,17.123,-1.313,33,0,0,32,0,1,0,0,0,26163,south
261635080001031,11.926,16.9,-1.537,7,0,3,2,0,0,0,0,2,26163,south
261635080001032,12.006,16.904,-1.539,28,2,0,25,0,0,0,0,1,26163,south
261635080001033,12.086,16.908,-1.541,0,0,0,0,0,0,0,0,0,26163,south
261635080001034,12.168,16.911,-1.543,28,1,11,14,0,0,0,2,0,26163,south
261635080001035,12.254,16.915,-1.546,11,0,7,2,2,0,0,0,0,26163,south
