"division","piece","x","y"
"Mountain",1,145.083,85.0527
"Mountain",1,146.454,83.8592
"Mountain",1,148.187,80.6306
"Mountain",1,151.878,76.0128
"Mountain",1,151.344,74.7135
"Mountain",1,151.454,73.7879
"Mountain",1,150.931,72.8756
"Mountain",1,150.074,72.6244
"Mountain",1,148.827,71.3001
"Mountain",1,148.215,69.9567
"Mountain",1,147.879,68.2948
"Mountain",1,147.433,66.5838
"Mountain",1,148.457,65.2655
"Mountain",1,148.29,63.7464
"Mountain",1,147.504,61.7646
"Mountain",1,148.045,60.8722
"Mountain",1,148.502,58.6071
"Mountain",1,150.754,48.5969
"Mountain",1,153.068,38.2184
"Mountain",1,155.776,26.534
"Mountain",1,158.012,16.7537
"Mountain",1,169.278,19.1967
"Mountain",1,178.926,21.2483
"Mountain",1,190.746,23.5954
"Mountain",1,196.35,24.7026
"Mountain",1,203.001,25.9198
"Mountain",1,213.659,27.7993
"Mountain",1,221.662,29.1804
"Mountain",1,227.415,30.1016
"Mountain",1,237.064,31.5642
"Mountain",1,250.653,33.5207
"Mountain",1,259.537,34.7016
"Mountain",1,268.79,35.8637
"Mountain",1,278.381,36.978
"Mountain",1,284.989,37.706
"Mountain",1,298.698,39.0794
"Mountain",1,308.355,39.9262
"Mountain",1,307.625,48.6963
"Mountain",1,306.667,60.7091
"Mountain",1,305.933,68.9465
"Mountain",1,304.721,83.266
"Mountain",1,303.878,93.1393
"Mountain",1,303.035,103.821
"Mountain",1,302.548,109.741
"Mountain",1,302.316,109.741
"Mountain",1,301.23,122.87
"Mountain",1,300.201,135.031
"Mountain",1,299.39,144.859
"Mountain",1,298.271,158.09
"Mountain",1,297.443,167.83
"Mountain",1,296.393,180.123
"Mountain",1,302.694,180.636
"Mountain",1,316.098,181.626
"Mountain",1,322.753,182.065
"Mountain",1,322.01,193.811
"Mountain",1,321.625,199.744
"Mountain",1,321.165,207.339
"Mountain",1,320.234,222.858
"Mountain",1,319.595,233.208
"Mountain",1,319.204,239.839
"Mountain",1,318.36,253.034
"Mountain",1,309.231,252.384
"Mountain",1,305.006,251.991
"Mountain",1,304.35,260.827
"Mountain",1,303.797,260.785
"Pacific",1,55.7116,529.593
"Pacific",1,55.4912,529.158
"Pacific",1,55.9274,529.232
"Pacific",1,55.7116,529.593
"Pacific",2,50.4441,528.948
"Pacific",2,51.1851,528.62
"Pacific",2,51.5867,528.894
"Pacific",2,51.6169,529.135
"Pacific",2,51.1153,529.332
"Pacific",2,50.2375,529.285
"Pacific",2,50.4441,528.948
"Pacific",3,57.3103,529.226
"Pacific",3,57.5181,528.785
"Pacific",3,58.146,528.554
"Pacific",3,58.6262,528.792
"Pacific",3,58.2929,529.295
"Pacific",3,57.9153,529.236
"Pacific",3,57.4779,529.383
"Pacific",3,57.3103,529.226
"Pacific",4,43.762,526.88
"Pacific",4,44.3289,526.674
"Pacific",4,44.9322,526.58
"Pacific",4,45.305,526.873
"Pacific",4,45.4729,527.392
"Pacific",4,45.1007,527.799
"Pacific",4,45.0022,528.428
"Pacific",4,46.3655,528.768
"Pacific",4,46.8426,528.828
"Pacific",4,47.3163,529.299
"Pacific",4,48.0815,529.412
"Pacific",4,48.8771,529.767
"Pacific",4,48.6836,529.988
"Pacific",4,47.9553,529.902
"Pacific",4,46.6659,529.634
"Pacific",4,46.0535,529.255
"Pacific",4,45.5743,529.185
"Pacific",4,43.9911,528.396
"Pacific",4,43.5969,528.321
"Pacific",4,43.3745,528.694
"Pacific",4,42.8818,528.383
"Pacific",4,42.1707,528.344
"Pacific",4,41.6281,528.088
"Pacific",4,41.1589,528.017
"Pacific",4,40.0401,527.645
"Pacific",4,40.2121,527.391
"Pacific",4,41.2619,527.501
"Pacific",4,41.8532,527.459
"Pacific",4,42.4746,527.668
"Pacific",4,43.1188,527.662
"Pacific",4,43.5494,527.461
"Pacific",4,43.762,526.88
"Pacific",5,62.0862,527.034
"Pacific",5,62.2465,527.44
"Pacific",5,62.0503,528.472
"Pacific",5,61.7888,528.96
"Pacific",5,60.9031,528.672
"Pacific",5,60.343,528.966
"Pacific",5,59.8514,528.917
"Pacific",5,60.0996,528.497
"Pacific",5,60.5835,527.766
"Pacific",5,60.86,527.673
"Pacific",5,61.4195,528.04
"Pacific",5,61.8645,527.708
"Pacific",5,61.7848,527.128
"Pacific",5,62.0862,527.034
"Pacific",6,35.1725,527.046
"Pacific",6,36.7109,527.324
"Pacific",6,36.8616,526.95
"Pacific",6,36.9426,526.221
"Pacific",6,37.2712,525.991
"Pacific",6,37.592,526.155
"Pacific",6,37.9724,527.027
"Pacific",6,38.7779,527.309
"Pacific",6,39.5894,527.46
"Pacific",6,39.6036,527.726
"Pacific",6,38.7486,527.689
"Pacific",6,38.1786,527.589
"Pacific",6,37.4028,527.797
"Pacific",6,37.1851,528.012
"Pacific",6,36.0064,527.992
"Pacific",6,35.3328,527.854
"Pacific",6,34.5071,528.007
"Pacific",6,34.2135,528.149
"Pacific",6,33.3406,528.028
"Pacific",6,33.1977,527.873
"Pacific",6,33.4987,527.461
"Pacific",6,33.8472,526.868
"Pacific",6,34.409,526.839
"Pacific",6,34.5014,526.255
"Pacific",6,35.4887,526.11
"Pacific",6,35.5025,526.426
"Pacific",6,35.1725,527.046
"Pacific",7,25.6622,526.775
"Pacific",7,24.6019,527.15
"Pacific",7,24.5645,526.745
"Pacific",7,25.5153,526.23
"Pacific",7,25.6622,526.775
"Pacific",8,33.2593,526.443
"Pacific",8,33.0052,527.07
"Pacific",8,32.3089,527.07
"Pacific",8,32.0791,526.881
"Pacific",8,30.8915,526.723
"Pacific",8,30.7941,526.362
"Pacific",8,31.0159,526.182
"Pacific",8,31.715,526.265
"Pacific",8,32.3774,526.457
"Pacific",8,32.7378,526.422
"Pacific",8,33.1994,525.68
"Pacific",8,33.5965,526.115
"Pacific",8,33.2593,526.443
"Pacific",9,27.1315,525.472
"Pacific",9,27.5519,525.739
"Pacific",9,27.3293,525.958
"Pacific",9,26.7421,525.871
"Pacific",9,26.2481,525.492
"Pacific",9,27.1315,525.472
"Pacific",10,30.1651,526.283
"Pacific",10,29.8379,526.701
"Pacific",10,29.4176,526.324
"Pacific",10,29.2612,525.951
"Pacific",10,29.8339,525.921
"Pacific",10,29.9276,525.524
"Pacific",10,29.2878,524.734
"Pacific",10,29.4733,524.539
"Pacific",10,30.3724,524.815
"Pacific",10,30.4651,525.272
"Pacific",10,31.4519,525.613
"Pacific",10,31.216,525.874
"Pacific",10,30.7731,525.899
"Pacific",10,30.1651,526.283
"Pacific",11,27.2708,524.042
"Pacific",11,27.2854,524.493
"Pacific",11,26.9894,524.626
"Pacific",11,26.6931,524.292
"Pacific",11,26.8932,523.984
"Pacific",11,27.2708,524.042
"Pacific",12,19.0501,524.087
"Pacific",12,18.5309,523.114
"Pacific",12,18.2145,522.263
"Pacific",12,17.8642,522.13
"Pacific",12,17.4229,521.524
"Pacific",12,17.5039,521.297
"Pacific",12,17.7844,521.234
"Pacific",12,18.5759,521.973
"Pacific",12,19.3986,523.69
"Pacific",12,19.8283,523.892
"Pacific",12,19.9257,524.281
"Pacific",12,19.0501,524.087
"Pacific",13,21.386,520.83
"Pacific",13,22.0539,520.775
"Pacific",13,22.4072,521.289
"Pacific",13,22.1588,521.577
"Pacific",13,21.738,521.654
"Pacific",13,21.2688,521.14
"Pacific",13,21.386,520.83
"Pacific",14,16.9344,520.427
"Pacific",14,16.6148,520.169
"Pacific",14,16.5449,519.697
"Pacific",14,16.999,519.859
"Pacific",14,16.9344,520.427
"Pacific",15,17.8415,519.218
"Pacific",15,18.2038,519.613
"Pacific",15,17.7608,519.774
"Pacific",15,17.8415,519.218
"Pacific",16,16.9319,518.794
"Pacific",16,16.6173,518.748
"Pacific",16,16.7176,518.268
"Pacific",16,16.9463,518.328
"Pacific",16,16.9319,518.794
"Pacific",17,14.6653,518.236
"Pacific",17,14.0204,517.883
"Pacific",17,13.5941,518.12
"Pacific",17,13.0851,517.8
"Pacific",17,13.3103,517.627
"Pacific",17,13.6833,517.712
"Pacific",17,14.374,517.581
"Pacific",17,15.1633,516.962
"Pacific",17,15.3577,517.406
"Pacific",17,14.767,517.746
"Pacific",17,14.6653,518.236
"Pacific",18,2.342,509.204
"Pacific",18,2.08669,508.816
"Pacific",18,1.82542,508.844
"Pacific",18,1.39532,508.312
"Pacific",18,1.96172,508.208
"Pacific",18,2.37679,508.367
"Pacific",18,2.78015,508.27
"Pacific",18,3.18876,508.585
"Pacific",18,2.73773,508.869
"Pacific",18,2.77008,509.18
"Pacific",18,2.342,509.204
"Pacific",19,5.09989,507.917
"Pacific",19,5.03333,508.191
"Pacific",19,4.42759,507.866
"Pacific",19,4.05815,507.309
"Pacific",19,4.30083,507.209
"Pacific",19,5.09989,507.917
"Pacific",20,2.48471,505.998
"Pacific",20,2.28358,505.744
"Pacific",20,2.00167,505.967
"Pacific",20,1.38174,505.66
"Pacific",20,1.0352,505.678
"Pacific",20,0.755915,505.091
"Pacific",20,0.884654,504.785
"Pacific",20,0.459668,504.244
"Pacific",20,0,504.209
"Pacific",20,0.145565,503.838
"Pacific",20,0.89773,503.899
"Pacific",20,1.39768,504.147
"Pacific",20,2.42308,504.832
"Pacific",20,3.06714,506.028
"Pacific",20,2.94759,506.24
"Pacific",20,2.48471,505.998
"Pacific",21,55.0207,264.996
"Pacific",21,52.8626,263.795
"Pacific",21,51.7726,262.845
"Pacific",21,53.1943,262.333
"Pacific",21,56.2308,264.046
"Pacific",21,57.4163,264.141
"Pacific",21,58.173,265.319
"Pacific",21,58.1393,266.067
"Pacific",21,55.8489,266.329
"Pacific",21,55.0207,264.996
"Pacific",22,66.5701,526.856
"Pacific",22,67.0366,527.093
"Pacific",22,67.3917,526.337
"Pacific",22,67.6868,525.909
"Pacific",22,68.1207,525.715
"Pacific",22,68.9339,525.634
"Pacific",22,69.2867,525.961
"Pacific",22,69.7345,526.077
"Pacific",22,69.3751,526.571
"Pacific",22,69.3739,526.836
"Pacific",22,68.3446,527.234
"Pacific",22,67.5253,527.44
"Pacific",22,66.715,528.341
"Pacific",22,66.0815,528.496
"Pacific",22,65.4292,528.987
"Pacific",22,65.0818,528.905
"Pacific",22,64.413,529.244
"Pacific",22,63.3711,529.476
"Pacific",22,63.3225,529.276
"Pacific",22,64.7259,528.643
"Pacific",22,65.1929,528.248
"Pacific",22,65.5075,528.138
"Pacific",22,65.538,527.673
"Pacific",22,65.7739,527.33
"Pacific",22,66.5701,526.856
"Pacific",23,72.1026,526.02
"Pacific",23,72.4979,525.725
"Pacific",23,72.8432,525.23
"Pacific",23,72.4409,524.701
"Pacific",23,72.4926,524.461
"Pacific",23,72.9795,524.066
"Pacific",23,74.0938,523.844
"Pacific",23,74.4423,523.918
"Pacific",23,74.8245,524.559
"Pacific",23,75.4554,524.187
"Pacific",23,75.7585,524.399
"Pacific",23,76.1113,524.336
"Pacific",23,76.4268,524.573
"Pacific",23,75.4373,525.016
"Pacific",23,75.064,525.322
"Pacific",23,75.2835,525.503
"Pacific",23,75.8347,525.299
"Pacific",23,76.1881,525.422
"Pacific",23,75.9331,525.975
"Pacific",23,75.5306,526.027
"Pacific",23,74.7269,526.315
"Pacific",23,74.1085,526.887
"Pacific",23,73.3957,527.31
"Pacific",23,71.8517,527.182
"Pacific",23,70.8398,527.497
"Pacific",23,70.509,527.81
"Pacific",23,69.9994,527.822
"Pacific",23,69.2416,527.297
"Pacific",23,69.4951,527.182
"Pacific",23,69.9104,526.939
"Pacific",23,70.2905,526.985
"Pacific",23,70.8359,526.787
"Pacific",23,71.5249,526.703
"Pacific",23,72.1299,526.369
"Pacific",23,72.1026,526.02
"Pacific",24,80.0706,524.572
"Pacific",24,79.3214,524.657
"Pacific",24,78.3457,524.58
"Pacific",24,78.2026,524.419
"Pacific",24,79.4265,524.193
"Pacific",24,80.4219,524.241
"Pacific",24,81.1694,523.799
"Pacific",24,81.1314,524.21
"Pacific",24,80.5322,524.721
"Pacific",24,80.0706,524.572
"Pacific",25,88.3521,523.631
"Pacific",25,88.4842,523.116
"Pacific",25,89.3566,523.619
"Pacific",25,90.1783,524.014
"Pacific",25,89.6963,524.317
"Pacific",25,89.2108,524.09
"Pacific",25,88.6715,524
"Pacific",25,88.3521,523.631
"Pacific",26,78.4636,524.047
"Pacific",26,77.5771,524.157
"Pacific",26,76.6129,524.14
"Pacific",26,76.4653,523.622
"Pacific",26,76.7157,523.277
"Pacific",26,77.1178,523.126
"Pacific",26,77.437,523.222
"Pacific",26,78.3913,522.866
"Pacific",26,78.9104,522.98
"Pacific",26,79.1438,523.637
"Pacific",26,78.4636,524.047
"Pacific",27,99.6481,520.213
"Pacific",27,100.164,520.231
"Pacific",27,100.725,519.839
"Pacific",27,100.805,520.245
"Pacific",27,101.677,522.011
"Pacific",27,101.276,522.282
"Pacific",27,100.824,521.778
"Pacific",27,100.668,521.233
"Pacific",27,99.8121,520.92
"Pacific",27,99.5767,521.139
"Pacific",27,98.8201,521.112
"Pacific",27,98.0242,522.01
"Pacific",27,97.9614,521.699
"Pacific",27,98.2478,520.953
"Pacific",27,98.3108,520.462
"Pacific",27,98.5175,520.151
"Pacific",27,98.9286,519.989
"Pacific",27,99.5159,519.54
"Pacific",27,99.6481,520.213
"Pacific",28,98.5756,518.881
"Pacific",28,97.9992,519.287
"Pacific",28,97.8476,519.591
"Pacific",28,97.4246,519.32
"Pacific",28,97.1971,519.5
"Pacific",28,97.2963,519.971
"Pacific",28,97.1289,520.277
"Pacific",28,96.6894,520.045
"Pacific",28,96.0803,520.246
"Pacific",28,96.084,519.002
"Pacific",28,96.2834,518.702
"Pacific",28,96.7275,518.549
"Pacific",28,97.3068,518.748
"Pacific",28,98.2534,518.317
"Pacific",28,98.6767,518.437
"Pacific",28,98.5756,518.881
"Pacific",29,93.5472,519.417
"Pacific",29,93.0811,519.416
"Pacific",29,93.0977,519.104
"Pacific",29,93.7211,519.036
"Pacific",29,93.5472,519.417
"Pacific",30,68.1022,506.086
"Pacific",30,68.111,506.351
"Pacific",30,67.6179,506.531
"Pacific",30,67.2805,506.433
"Pacific",30,66.9793,505.763
"Pacific",30,68.1022,506.086
"Pacific",31,65.874,501.8
"Pacific",31,66.2904,501.745
"Pacific",31,66.8126,501.844
"Pacific",31,66.7539,502.221
"Pacific",31,66.1798,502.417
"Pacific",31,65.7898,502.108
"Pacific",31,65.874,501.8
"Pacific",32,97.4897,498.532
"Pacific",32,97.6033,498.13
"Pacific",32,98.8082,497.538
"Pacific",32,98.8527,497.774
"Pacific",32,98.0863,498.933
"Pacific",32,97.4424,499.06
"Pacific",32,97.4897,498.532
"Pacific",33,81.9012,485.67
"Pacific",33,82.3606,485.314
"Pacific",33,82.6754,485.59
"Pacific",33,83.4324,485.218
"Pacific",33,83.6374,485.994
"Pacific",33,84.1266,485.933
"Pacific",33,84.6809,486.352
"Pacific",33,84.4099,487.114
"Pacific",33,84.5385,487.385
"Pacific",33,84.3466,487.718
"Pacific",33,84.7605,488.499
"Pacific",33,84.5611,488.748
"Pacific",33,83.6843,488.834
"Pacific",33,83.3047,488.753
"Pacific",33,82.9566,488.891
"Pacific",33,82.8875,489.279
"Pacific",33,82.5347,489.377
"Pacific",33,82.1124,488.741
"Pacific",33,81.6633,488.606
"Pacific",33,80.8848,488.035
"Pacific",33,80.5101,487.631
"Pacific",33,80.1557,487.419
"Pacific",33,79.4451,486.779
"Pacific",33,79.4881,486.41
"Pacific",33,79.3143,485.928
"Pacific",33,79.6959,485.787
"Pacific",33,80.3095,485.911
"Pacific",33,81.0951,486.199
"Pacific",33,81.1848,485.849
"Pacific",33,81.6204,485.564
"Pacific",33,81.9012,485.67
"Pacific",34,65.14,481.841
"Pacific",34,64.1009,481.303
"Pacific",34,63.5243,480.389
"Pacific",34,63.1265,479.937
"Pacific",34,63.251,478.963
"Pacific",34,63.4496,478.727
"Pacific",34,63.743,479.462
"Pacific",34,63.7809,480.037
"Pacific",34,64.4801,480.914
"Pacific",34,64.9126,481.227
"Pacific",34,65.2512,481.62
"Pacific",34,65.14,481.841
"Pacific",35,73.2252,462.715
"Pacific",35,74.096,463.27
"Pacific",35,75.1692,462.892
"Pacific",35,75.8952,462.939
"Pacific",35,76.4349,463.593
"Pacific",35,76.4661,464.475
"Pacific",35,76.8209,464.775
"Pacific",35,77.3413,464.978
"Pacific",35,77.7621,465.52
"Pacific",35,79.1404,466.011
"Pacific",35,79.7707,466.391
"Pacific",35,79.152,467.156
"Pacific",35,78.8649,467.193
"Pacific",35,78.5516,466.867
"Pacific",35,78.1235,466.798
"Pacific",35,77.1572,467.197
"Pacific",35,76.9273,467.762
"Pacific",35,76.679,467.953
"Pacific",35,76.3874,467.739
"Pacific",35,76.4233,467.22
"Pacific",35,76.2634,466.781
"Pacific",35,75.8924,466.323
"Pacific",35,75.3394,466.085
"Pacific",35,75.3194,465.7
"Pacific",35,75.0919,465.161
"Pacific",35,74.5617,464.631
"Pacific",35,74.0039,464.221
"Pacific",35,73.5566,464.06
"Pacific",35,73.0865,464.125
"Pacific",35,72.3934,464.5
"Pacific",35,71.6407,463.821
"Pacific",35,71.5711,463.138
"Pacific",35,71.7371,462.672
"Pacific",35,71.9475,462.372
"Pacific",35,72.0755,461.793
"Pacific",35,72.3408,461.438
"Pacific",35,72.6868,461.519
"Pacific",35,72.6535,462.272
"Pacific",35,73.2252,462.715
"Pacific",36,73.8032,286.5
"Pacific",36,75.3253,289.421
"Pacific",36,76.3577,291.003
"Pacific",36,75.2363,291.121
"Pacific",36,73.5484,288.333
"Pacific",36,73.0459,286.658
"Pacific",36,73.8032,286.5
"Pacific",37,75.5986,279.094
"Pacific",37,77.2333,279.121
"Pacific",37,79.4945,282.136
"Pacific",37,78.7242,282.903
"Pacific",37,76.8409,281.961
"Pacific",37,76.7772,281.148
"Pacific",37,75.5986,279.094
"Pacific",38,61.9074,278.618
"Pacific",38,62.9124,279.623
"Pacific",38,62.1605,280.356
"Pacific",38,61.0851,279.757
"Pacific",38,60.8115,278.863
"Pacific",38,61.9074,278.618
"Pacific",39,62.7019,266.443
"Pacific",39,61.7658,266.685
"Pacific",39,59.717,265.781
"Pacific",39,59.4579,264.291
"Pacific",39,60.3422,264.281
"Pacific",39,61.9011,265.082
"Pacific",39,67.1835,266.391
"Pacific",39,66.5565,267.258
"Pacific",39,64.2781,266.625
"Pacific",39,62.7019,266.443
"Pacific",40,84.3473,185.473
"Pacific",40,90.8943,195.26
"Pacific",40,95.5425,202.235
"Pacific",40,104.15,215.129
"Pacific",40,111.386,225.981
"Pacific",40,116.91,234.263
"Pacific",40,121.201,240.695
"Pacific",40,126.096,248.01
"Pacific",40,132.795,258.029
"Pacific",40,137.394,264.916
"Pacific",40,136.937,267.154
"Pacific",40,138.697,270.78
"Pacific",40,138.925,272.818
"Pacific",40,139.711,275.329
"Pacific",40,141.66,277.602
"Pacific",40,141.852,279.179
"Pacific",40,140.32,280.19
"Pacific",40,137.182,281.274
"Pacific",40,136.521,282.62
"Pacific",40,135.097,283.825
"Pacific",40,135.376,284.383
"Pacific",40,134.959,285.614
"Pacific",40,134.929,287.566
"Pacific",40,134.322,288.483
"Pacific",40,133.957,290.382
"Pacific",40,132.704,291.243
"Pacific",40,131.927,292.313
"Pacific",40,130.733,292.906
"Pacific",40,130.199,294.395
"Pacific",40,130.787,295.098
"Pacific",40,130.386,296.749
"Pacific",40,129.813,297.61
"Pacific",40,130.09,298.879
"Pacific",40,132.338,299.586
"Pacific",40,132.619,301.83
"Pacific",40,132.341,302.796
"Pacific",40,130.536,304.199
"Pacific",40,128.283,304.267
"Pacific",40,117.322,302.965
"Pacific",40,108.763,301.949
"Pacific",40,101.483,301.086
"Pacific",40,92.8649,300.063
"Pacific",40,93.0241,298.568
"Pacific",40,92.4321,297.165
"Pacific",40,91.6464,297.339
"Pacific",40,91.9788,295.286
"Pacific",40,91.7942,294.291
"Pacific",40,92.4293,293.338
"Pacific",40,92.4919,291.32
"Pacific",40,91.9346,288.365
"Pacific",40,91.1435,286.37
"Pacific",40,88.9761,282.746
"Pacific",40,87.9953,281.744
"Pacific",40,86.7391,279.815
"Pacific",40,85.6354,278.976
"Pacific",40,83.3194,275.746
"Pacific",40,81.3321,276.172
"Pacific",40,79.5111,275.152
"Pacific",40,79.8946,272.552
"Pacific",40,79.5705,270.924
"Pacific",40,78.9817,269.72
"Pacific",40,77.8446,269.235
"Pacific",40,75.8229,268.87
"Pacific",40,74.8454,269.193
"Pacific",40,74.2861,268.455
"Pacific",40,72.9355,267.869
"Pacific",40,70.95,266.533
"Pacific",40,69.5784,264.967
"Pacific",40,69.3737,263.254
"Pacific",40,67.2194,260.503
"Pacific",40,65.2419,259.146
"Pacific",40,63.8403,259.257
"Pacific",40,62.8561,258.63
"Pacific",40,61.5925,258.437
"Pacific",40,60.381,257.471
"Pacific",40,58.1451,256.367
"Pacific",40,55.9848,255.855
"Pacific",40,53.697,255.685
"Pacific",40,53.2024,254.167
"Pacific",40,51.5943,252.678
"Pacific",40,52.7069,250.939
"Pacific",40,52.5769,250.063
"Pacific",40,53.3445,248.066
"Pacific",40,52.713,247.057
"Pacific",40,53.815,244.987
"Pacific",40,54.1961,243.426
"Pacific",40,53.3501,242.245
"Pacific",40,52.7005,242.357
"Pacific",40,51.1583,240.342
"Pacific",40,52.1535,238.538
"Pacific",40,52.1603,237.267
"Pacific",40,50.6692,236.307
"Pacific",40,49.2337,232.713
"Pacific",40,47.9316,231.784
"Pacific",40,47.5693,230.829
"Pacific",40,47.6511,229.57
"Pacific",40,46.3566,227.332
"Pacific",40,46.4277,225.794
"Pacific",40,45.4804,224.526
"Pacific",40,44.708,221.726
"Pacific",40,43.0814,219.875
"Pacific",40,42.5295,218.599
"Pacific",40,42.7633,216.994
"Pacific",40,42.7577,213.51
"Pacific",40,43.6342,212.801
"Pacific",40,44.3769,213.44
"Pacific",40,45.3415,212.389
"Pacific",40,46.2798,210.214
"Pacific",40,45.8816,207.961
"Pacific",40,45.4656,207.157
"Pacific",40,42.7218,206.626
"Pacific",40,41.6556,205.256
"Pacific",40,41.0245,203.459
"Pacific",40,39.9368,201.573
"Pacific",40,39.9488,200.446
"Pacific",40,40.6082,199.003
"Pacific",40,40.6184,196.709
"Pacific",40,39.968,195.419
"Pacific",40,40.6763,193.947
"Pacific",40,41.2507,191.178
"Pacific",40,42.9301,191.021
"Pacific",40,42.5187,192.714
"Pacific",40,42.3982,194.801
"Pacific",40,43.7746,195.825
"Pacific",40,44.5258,197.033
"Pacific",40,45.3977,196.824
"Pacific",40,45.3876,194.258
"Pacific",40,43.923,191.828
"Pacific",40,44.2992,190.96
"Pacific",40,44.275,189.502
"Pacific",40,43.3007,188.36
"Pacific",40,45.9159,187.337
"Pacific",40,45.6606,186.275
"Pacific",40,44.6334,185.276
"Pacific",40,43.1702,185.51
"Pacific",40,42.6914,186.774
"Pacific",40,43.1307,187.564
"Pacific",40,42.3263,188.704
"Pacific",40,42.8894,190.141
"Pacific",40,41.2043,190.072
"Pacific",40,40.575,189.065
"Pacific",40,39.324,188.36
"Pacific",40,37.8935,185.676
"Pacific",40,36.8702,185.098
"Pacific",40,37.4,182.596
"Pacific",40,37.3377,180.335
"Pacific",40,36.6997,180.105
"Pacific",40,36.7323,178.43
"Pacific",40,36.0923,176.681
"Pacific",40,34.3773,174.5
"Pacific",40,33.6162,171.792
"Pacific",40,32.8758,170.79
"Pacific",40,31.1934,167.116
"Pacific",40,31.1154,166.319
"Pacific",40,32.0019,165.357
"Pacific",40,32.1326,163.47
"Pacific",40,31.9054,162.136
"Pacific",40,31.9904,159.065
"Pacific",40,32.5667,157.651
"Pacific",40,33.7327,156.033
"Pacific",40,34.0663,153.701
"Pacific",40,33.7906,152.897
"Pacific",40,34.0636,150.961
"Pacific",40,33.5036,150.218
"Pacific",40,32.3125,145.864
"Pacific",40,31.2928,144.587
"Pacific",40,29.7293,141.689
"Pacific",40,30.2277,140.535
"Pacific",40,30.0651,138.507
"Pacific",40,30.7011,137.462
"Pacific",40,32.5947,135.175
"Pacific",40,35.1289,132.541
"Pacific",40,36.6229,130.298
"Pacific",40,36.817,127.589
"Pacific",40,37.6016,126.883
"Pacific",40,39.6408,122.877
"Pacific",40,39.9614,120.971
"Pacific",40,39.9917,117.629
"Pacific",40,39.1863,116.206
"Pacific",40,40.4759,113.848
"Pacific",40,40.6714,112.844
"Pacific",40,39.7538,111.277
"Pacific",40,39.7214,108.317
"Pacific",40,39.5041,107.817
"Pacific",40,40.1941,104.519
"Pacific",40,41.1594,102.969
"Pacific",40,41.6008,100.921
"Pacific",40,40.8082,99.2541
"Pacific",40,40.8399,97.3048
"Pacific",40,42.2977,95.7026
"Pacific",40,43.4711,93.848
"Pacific",40,45.1637,90.6917
"Pacific",40,45.1107,90.0846
"Pacific",40,47.1923,88.2442
"Pacific",40,48.4678,86.4025
"Pacific",40,51.3047,80.7385
"Pacific",40,52.6385,77.5733
"Pacific",40,53.6619,74.5277
"Pacific",40,54.6963,72.4621
"Pacific",40,56.0424,68.8748
"Pacific",40,56.7834,66.0498
"Pacific",40,58.1609,63.6751
"Pacific",40,59.7383,60.5533
"Pacific",40,60.5753,58.3287
"Pacific",40,60.7202,57.1313
"Pacific",40,61.3713,55.8017
"Pacific",40,61.4828,54.7518
"Pacific",40,62.2091,53.5908
"Pacific",40,63.0383,51.1979
"Pacific",40,62.9406,50.2825
"Pacific",40,63.7202,47.7498
"Pacific",40,64.8537,45.6303
"Pacific",40,65.0107,43.8485
"Pacific",40,64.3361,42.6163
"Pacific",40,65.0326,42.137
"Pacific",40,65.7513,43.3797
"Pacific",40,67.7358,43.3629
"Pacific",40,68.0768,43.9056
"Pacific",40,69.8235,43.7018
"Pacific",40,70.4282,43.3244
"Pacific",40,69.0395,42.7677
"Pacific",40,68.8673,42.0116
"Pacific",40,67.5242,42.0053
"Pacific",40,66.4898,42.4964
"Pacific",40,65.6532,41.2967
"Pacific",40,64.2286,41.3072
"Pacific",40,65.6596,37.5956
"Pacific",40,66.2142,35.2473
"Pacific",40,67.5109,35.5363
"Pacific",40,68.1304,35.0581
"Pacific",40,67.7367,34.1831
"Pacific",40,66.6143,33.4568
"Pacific",40,66.8214,30.396
"Pacific",40,66.4429,29.899
"Pacific",40,66.9189,28.7962
"Pacific",40,67.5301,25.9924
"Pacific",40,67.6418,23.6579
"Pacific",40,67.0367,22.223
"Pacific",40,67.5937,18.9157
"Pacific",40,67.6991,16.2875
"Pacific",40,66.9911,13.4038
"Pacific",40,66.2793,12.2508
"Pacific",40,66.1415,10.8103
"Pacific",40,66.671,8.52161
"Pacific",40,66.5611,7.49106
"Pacific",40,67.8979,5.29264
"Pacific",40,67.7228,3.6013
"Pacific",40,68.5676,3.77896
"Pacific",40,71.1039,6.49761
"Pacific",40,72.4755,7.28222
"Pacific",40,73.9234,8.59768
"Pacific",40,74.3044,9.42705
"Pacific",40,76.1577,10.3008
"Pacific",40,78.5299,10.9765
"Pacific",40,80.9623,12.4023
"Pacific",40,83.2444,13.1875
"Pacific",40,84.604,12.5379
"Pacific",40,85.7893,14.4378
"Pacific",40,88.8276,14.3631
"Pacific",40,89.341,15.2403
"Pacific",40,88.6791,17.4126
"Pacific",40,89.0029,18.4505
"Pacific",40,90.4199,18.0181
"Pacific",40,90.0344,16.7494
"Pacific",40,90.5216,15.4439
"Pacific",40,90.3774,14.4465
"Pacific",40,89.6298,13.6811
"Pacific",40,89.4836,12.4321
"Pacific",40,91.2324,10.0997
"Pacific",40,91.2536,9.01074
"Pacific",40,92.3194,7.29707
"Pacific",40,92.1996,4.83671
"Pacific",40,92.5066,2.82712
"Pacific",40,92.0005,0.81086
"Pacific",40,93.0121,0
"Pacific",40,104.346,3.30282
