"fips","piece","bin","states_it","pts"
"18","conus",4,FALSE,"632 331 1 -1 1 0 1 0 -1 1 0 1 1 0 1 0 2 0 0 -1 1 0 0 1 1 1 1 0 1 0 0 1 2 -1 1 -1 1 0 1 -1 0 -1 1 2 0 1 1 1 1 0 1 1 1 0 1 -1 1 -1 1 0 0 1 1 0 0 1 0 2 1 0 0 1 1 1 1 0 0 -1 2 -1 2 0 1 -1 0 1 1 0 0 1 0 1 0 2 1 1 0 1 1 0 1 0 1 1 0 1 0 1 0 1 2 0 0 1 1 0 0 1 -1 0 0 1 0 1 0 1 1 1 1 0 1 0 1 -1 1 0 1 1 0 1 1 0 2 1 0 1 1 0 0 1 -1 0 -1 0 1 1 -1 1 0 1 1 1 -1 2 0 2 0 2 0 2 0 1 -1 3 0 4 0 2 -1 2 0 4 0 1 0 3 -1 4 -1 6 0 2 0 3 -1 3 0 2 0 4 0 1 -1 0 -5 -1 -1 0 -1 0 -5 0 -2 -1 -4 0 -2 0 -4 -1 -1 0 -1 0 -3 0 -1 -1 -1 0 -1 -1 -1 -1 -2 0 0 -1 -2 0 -1 2 0 -1 -1 1 0 -4 0 -1 0 -3 1 -6 0 -2 1 -8 0 -1 0 -4 0 -2 1 -3 0 -7 1 -4 0 -2 -1 -1 0 -1 0 -1 0 -1 0 -2 1 0 0 -1 1 -1 0 -1 -1 -1 1 0 0 -1 0 -1 0 -2 -1 -1 0 -1 -1 0 0 -1 1 0 -1 -1 -1 -1 0 -1 -1 -2 -1 -1 -1 0 0 -1 1 -1 -1 -1 0 -1 0 -1 0 -1 0 -1 -1 -1"
"20","conus",3,FALSE,"417 368 0 -5 0 -4 -1 -5 0 -1 0 -7 -1 -7 0 -5 0 -8 -1 -9 0 -3 0 -2 0 -1 2 0 5 0 1 0 5 0 2 0 2 0 1 -1 4 0 1 0 7 0 2 0 5 0 2 0 1 0 1 -1 4 0 3 0 3 0 4 0 3 0 4 0 1 0 3 0 1 0 5 0 1 0 4 0 6 0 4 0 4 0 4 0 1 0 2 0 4 0 2 0 1 0 4 0 1 0 1 0 4 0 2 0 0 3 -1 5 0 5 0 7 0 1 0 4 0 4 0 2 0 4 0 2 0 3 0 2 0 1 -1 1 -1 -1 -1 1 0 1 -1 0 -1 1 1 2 -1 0 -1 1 -1 1 0 1 -1 0 1 0 0 1 0 1 1 1 2 0 0 1 0 1 -1 1 0 1 -1 0 -1 -1 -1 1 -2 1 -1 1 -7 0 -3 0 -1 0 -2 0 -1 0 -3 0 -5 0 -1 0 -1 0 -1 0 -6 0 -1 0 -5 0 -1 0 -1 0 -3 0 -3 0 -3 0 -2 0 -1 1 -6 0 -1 0 -5 0 -2 0 -3 0 -5 0 -1 0 -4 1 -4 0 -5 0 -3 0 -1 0 -1 0 -2 0 -4 1 -4 0 0 -4"
"11","conus",6,FALSE,"797 376 1 -1 1 -1 0 1 1 1 -2 1 0 1 -1 -2"
"44","conus",6,TRUE,"868 438 1 1 -1 1 -1 -1 1 -1"
"44","conus",6,TRUE,"863 440 1 1 1 0 1 1 1 0 0 1 2 0 0 1 0 1 1 0 1 0 0 1 1 0 1 1 -1 2 0 1 -1 0 -1 1 -1 1 -1 1 0 1 -1 0 0 1 0 1 -1 0 -1 0 -1 -1 -1 0 -2 -1 1 -4 0 -1 1 -3 1 -3 -1 0 1 -2 -1 0 0 -1"
"56","conus",2,FALSE,"297 480 0 -2 -1 -3 0 -1 -1 -6 0 -2 0 -2 -1 -4 -1 -4 0 -3 -1 -5 0 -2 -1 -5 -1 -4 0 -4 -2 -6 -1 -9 -1 -4 -1 -7 8 -2 6 0 1 -1 1 0 4 0 7 -1 3 -1 12 -1 5 -1 8 -1 7 -1 8 -1 2 0 14 -1 5 -1 1 0 5 0 7 -1 0 2 0 4 1 2 0 4 0 6 1 2 0 5 0 5 1 3 0 7 1 6 0 4 0 1 1 6 0 8 1 9 1 6 -14 1 -1 0 -11 1 -2 0 -3 1 -9 1 -7 1 -7 1 -2 0 -3 0 -4 1 -1 0 -6 1 -1 0 -7 1 -3 0 -2 1 -5 0 -5 1 -1 0 -4 1 -1 -3 0 -3"
"28","conus",1,TRUE,"583 194 1 0 -1 -1 1 -1 0 -1 -1 -1 7 0 1 0 2 0 4 0 1 1 3 0 1 0 3 0 1 0 7 0 1 1 2 0 -1 -2 0 -2 -1 -2 0 -1 0 -1 1 -1 1 -2 1 0 0 -1 1 -2 1 -2 1 0 1 0 1 1 1 1 1 0 2 1 1 1 2 0 2 1 1 -1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 3 -1 4 0 5 -1 3 0 6 -1 4 0 1 0 2 -1 3 1 2 0 4 0 1 0 6 0 2 0 5 0 1 0 4 0 2 0 5 0 3 0 1 0 7 0 5 1 3 0 2 0 1 0 5 -1 1 -1 1 -1 0 -2 0 -1 0 -6 0 -3 -1 -3 0 -3 0 -1 0 -3 0 -2 0 -1 -1 -8 0 1 -1 0 -1 -1 0 0 -1 -1 0 -1 0 -1 -1 0 -1 -1 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 -1 -1 0 -1 -1 1 -1 -1 0 -1 -1 -1 -1 0 0 -1 0 -1 0 -1 1 0 -1 -1 -1 -1 -1 0 -1 0 1 -1 0 -1 0 -1 1 -1 -1 0 -1 0 0 -1 1 0 -1 -2 -1 0 1 -1 -1 0 0 -1 0 -1 0 -1 1 0 1 -1 -1 -1 0 -1 1 0 0 -1 0 -1 0 -1 -1 0 0 -1 1 -1 -1 -1 1 0 1 -1 0 -1 -1 -1 -1 -1 1 -1 1 0 -1 -1 1 -2 1 -1 -1 0 1 -2 1 0 0 -2 1 0 -1 -1 0 -1 -2 -1 1 -2 -1 -1 0 -1 -1 0 0 -1 -1 -1 -1 -1 -1 0 0 -1 1 -1 -1 0 0 -2 -2 -1 1 0 0 -1 -1 0 0 -1 0 -1 -1 -1 0 -1 1 -1 -1 -1 -1 0 0 -1"
"25","conus",5,TRUE,"887 446 2 0 1 0 1 1 -1 2 -1 0 0 -1 -2 -1 -1 0 1 -1"
"25","conus",5,TRUE,"878 445 1 -2 0 2 1 1 2 0 1 1 0 1 -1 0 -1 0 0 1 -1 -1 -1 -2 -1 -1"
"25","conus",5,TRUE,"836 449 4 1 2 0 1 0 0 1 1 0 2 0 0 -1 1 1 2 1 1 0 1 0 1 1 1 0 2 0 1 0 0 1 2 0 1 0 2 1 0 -1 2 1 1 0 1 1 1 0 1 0 0 -1 0 -1 1 0 0 -1 1 -1 1 -1 1 -1 1 0 0 -1 1 -2 1 0 1 1 1 1 0 1 1 0 0 1 1 0 1 0 0 -1 -1 -1 0 -1 -2 -1 0 -1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 -1 1 -2 0 2 0 1 -1 3 -1 2 -1 1 -1 1 -1 0 -1 0 0 -1 1 0 1 0 1 -1 0 -1 1 -1 0 -1 -1 -1 -1 -1 -1 0 -1 0 -2 0 -1 0 0 1 -1 1 -1 1 0 -1 -1 1 0 1 0 1 -1 1 -1 1 -1 1 -1 0 -1 0 -1 0 0 -1 0 1 0 1 -1 1 1 1 0 1 1 0 -1 1 1 1 1 0 1 1 1 1 -1 1 -1 -1 -1 0 0 1 -1 1 -1 2 0 -1 -1 1 -1 -1 -1 0 0 -1 -1 -1 -1 0 1 -1 -1 -1 -1 0 0 -1 -4 -1 -2 0 -1 0 -1 0 -1 -1 -2 0 -2 0 -1 -1 -1 0 -1 0 -1 0 -4 -1 -1 0 -1 -1 -1 0 -2 0 -2 -1 0 -2 0 -3 0 -3 0 -5 0 -1"
"09","conus",3,FALSE,"837 430 2 -2 1 0 0 1 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 1 1 0 0 1 1 0 1 1 0 1 1 -1 1 1 1 0 1 0 0 1 1 0 1 0 1 0 1 1 1 0 1 1 2 0 0 1 1 0 1 1 1 0 1 0 -1 2 1 0 -1 3 -1 3 0 1 -1 4 0 1 -2 -1 -1 0 -2 0 0 -1 -1 0 -2 0 -1 0 -1 -1 -1 0 -1 0 -2 -1 -1 -1 0 1 -2 0 -1 0 0 -1 -1 0 -2 0 -4 -1 1 -4 1 -4 0 -2 1 -2 0 -1 0 -2 2 -1 -3 -3 -1 0"
"50","conus",4,FALSE,"828 488 0 -1 1 -1 0 -1 1 -1 0 -1 0 -1 0 -1 0 -2 1 0 0 1 1 0 1 -1 1 -4 0 -1 1 -5 0 -2 1 -2 0 -1 0 -1 2 1 2 0 1 0 1 1 1 0 4 1 1 0 -1 0 -1 1 0 1 0 1 0 1 1 1 -1 1 0 1 0 1 0 1 0 1 0 2 -1 0 0 2 0 1 0 2 0 3 1 1 0 1 0 1 1 2 -1 1 1 0 0 1 0 1 -1 1 0 1 0 1 0 1 1 1 1 0 1 1 0 1 1 0 0 2 1 0 0 1 0 1 0 1 -1 1 -1 1 1 1 0 2 0 1 -1 1 1 1 -2 -1 -1 0 -3 -1 -1 0 -5 -2 -2 0 -1 0 -5 -1 -1 -1 -2 0 -2 -1 0 -1 0 -1 0 -1 0 -1 1 0 0 -1 0 -1 0 -2 0 -1 1 0 0 -1 1 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1 0 -1"
"23","conus",5,FALSE,"891 501 1 -1 0 1 -1 1 0 -1"
"23","conus",5,FALSE,"856 515 1 -5 2 -5 0 -1 1 -2 0 -1 1 -3 2 -5 0 -1 1 -2 0 -2 1 -1 0 -1 0 -1 0 -1 1 -1 1 -1 1 -1 1 -1 1 -1 1 0 1 2 0 1 0 1 -1 0 0 1 1 1 1 0 0 1 0 1 1 1 -1 0 0 1 1 0 1 1 0 1 0 1 0 1 1 0 0 1 1 0 0 1 1 1 1 0 0 -2 0 1 1 0 0 1 1 1 1 1 1 0 1 2 0 1 1 0 1 -1 0 1 1 0 0 1 1 1 1 0 -1 1 0 1 -1 1 1 1 -1 1 1 0 1 0 1 -1 -1 -1 1 -1 1 0 1 1 1 0 1 -1 1 2 1 1 2 0 -1 2 0 1 2 0 -1 1 1 1 -1 1 1 1 0 -1 1 0 0 1 1 0 0 1 1 0 0 1 1 1 1 0 1 1 0 -1 1 0 1 1 -1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 0 1 1 0 0 2 -1 1 -1 1 -1 1 0 1 -1 1 -1 0 -1 0 0 -1 -1 0 -1 0 -1 2 0 1 0 1 -2 1 0 1 1 1 0 1 -1 0 -1 0 -2 0 -1 1 -1 -1 0 2 -1 0 0 2 0 1 0 1 -1 1 -1 5 -2 6 -1 4 -2 5 -2 1 -1 1 -1 0 -1 1 -1 0 -1 0 -1 0 -1 0 0 -1 -1 -1 -1 0 -1 0 0 -1 -1 0 -1 -1 -1 -1 -1 0 -1 0 -1 3 0 1 -1 0 -1 0 -1 0 -2 -5 -1 -3 -2 -6 -1 -4 0 -2 1 -3 -1 0 0 -1 0 -1 -1 0 0 -1 0 -1 0 -1 1 -1 0 -1 -1 -1 0 -1 1 0 0 -1 1 0 0 -1 -1 -1 -1 -1 0 -1 1 0 -1 -1 -1 -1 0 -1 -1 -1 0 -1 0 -1 1 -1 0 -1 -1 0 -1 0 0 -1 0 -1 1 0 -1 -1 0 -1 -1 1 0 1 -1 0 -1 -1 2 -6"
"33","conus",4,FALSE,"846 468 0 -1 1 -1 1 0 1 0 1 0 1 1 2 0 2 0 1 1 1 0 1 0 2 0 4 1 0 1 1 0 1 1 -1 1 1 0 1 1 0 1 1 0 1 1 1 -1 0 1 0 1 0 1 1 1 0 1 -1 0 -1 1 -1 1 -1 1 -1 1 -1 1 0 1 0 1 0 1 -1 1 0 2 -1 2 0 1 -2 5 -1 3 0 1 -1 2 0 1 -2 5 -1 5 -2 6 0 -1 -1 -1 -1 0 -1 1 -1 -1 -1 -1 1 -1 0 -1 -1 -1 1 -1 -1 -1 1 -1 0 -1 0 -2 -1 -1 1 -1 1 -1 0 -1 0 -1 0 -1 -1 0 0 -2 -1 0 0 -1 -1 -1 -1 0 -1 -1 0 -1 0 -1 0 -1 1 -1 0 -1 0 -1 -1 0 1 -1 -1 -2 0 -1 0 -1 -1 -1 0 -3 0 -2 0 -1 0 -2 1 0 0 -2 0 -1 0 -1 0 -1 0 -1 1 -1 -1 -1 0 -1 0 -1"
"35","conus",4,FALSE,"288 210 3 -1 3 0 8 -1 1 3 0 6 14 -2 2 0 5 -1 8 0 -1 0 -1 2 0 2 1 0 4 0 3 -1 3 0 4 0 10 -1 4 -1 1 0 4 0 10 -1 1 0 4 -1 7 0 4 0 0 2 1 8 0 1 0 5 1 3 0 5 0 3 1 4 0 5 1 5 0 6 0 5 1 2 0 8 1 10 0 2 1 7 0 9 1 0 0 2 0 1 0 5 1 2 -2 0 -10 0 -4 1 -5 0 -7 1 -6 0 -1 0 -1 1 -2 0 -2 0 -3 0 -4 1 -1 0 -5 0 -2 0 -6 1 -9 1 -1 0 -8 1 -6 1 -4 1 -6 1 -1 -3 -2 -15 0 -5 -1 -5 -1 -5 0 -4 -1 -4 -1 -9 -2 -13 0 -2 -1 -7 -1 -4 -1 -8 -1 -7 -1 -7 -1 -6 -1 -9"
"39","conus",4,TRUE,"703 415 0 1 0 1 -1 -1 1 -1"
"39","conus",4,TRUE,"680 361 1 1 1 -1 1 0 1 0 1 0 0 1 1 -1 1 -1 1 0 0 -1 1 -1 0 -1 1 -1 1 0 1 0 1 0 1 0 1 0 1 -1 1 -1 1 0 1 0 0 1 1 0 2 0 1 0 1 -1 1 0 1 0 1 1 0 1 1 0 0 1 1 0 1 1 0 -1 0 -1 1 -1 1 -1 1 0 1 -1 1 0 0 -1 1 -1 1 1 1 0 1 0 0 1 1 1 0 1 0 1 1 0 0 1 -1 2 0 1 1 1 0 1 0 2 1 1 1 0 1 0 1 -2 1 1 0 1 0 1 -1 1 1 0 0 2 0 1 1 1 1 0 1 0 -1 1 1 1 1 1 1 -1 1 0 1 1 1 1 1 1 0 1 1 0 1 2 1 1 0 1 0 1 -1 0 1 1 0 1 0 2 1 1 0 1 -1 1 1 1 0 1 0 2 1 1 -1 1 0 2 0 1 -1 1 0 1 1 0 1 1 -1 5 -1 4 0 2 -1 6 -1 3 -1 6 -3 -2 -2 -1 -1 -1 -1 0 -2 -1 -1 -1 -1 -1 -1 -2 -1 0 -1 -2 -2 -1 -1 0 -2 -1 -1 1 -1 -1 -1 -1 -1 -1 -2 0 -1 -1 -1 0 -1 1 -2 1 0 1 -2 0 -1 -1 -2 0 -1 1 -1 0 -1 1 -2 1 -1 -1 -1 1 -1 0 -3 -1 -2 0 -3 -1 -4 0 -1 0 -5 -1 0 -4 0 -2 1 -3 0 -3 1 -4 0 -4 1 -4 0 -3 0 -1 0 -4 1 -2 0 -2 0 -4 1 -3 0 -1 0 -2 0 -2 0 -2 1 -2"
"01","conus",3,FALSE,"636 209 0 -2 0 -1 1 -4 0 -6 1 -3 0 -5 1 -4 0 -3 1 0 1 0 1 -1 1 0 1 0 0 2 0 2 0 1 0 1 0 1 1 1 2 -1 0 -1 0 -1 0 -1 0 -1 1 -1 1 -1 0 -1 -1 -1 1 0 3 0 2 1 1 2 1 1 1 1 -1 0 -1 1 0 1 1 1 0 1 -1 1 -2 0 0 1 -2 2 1 1 0 1 1 0 2 1 2 0 2 0 4 0 2 1 2 0 2 0 3 0 1 0 3 1 2 0 3 0 2 0 3 1 1 0 3 0 3 1 2 0 1 0 -1 1 0 1 -2 1 0 2 0 1 0 1 1 1 -1 1 1 1 0 1 -1 0 0 1 -1 1 0 1 0 1 -1 1 1 1 0 2 0 1 0 1 0 1 1 1 1 1 0 1 1 0 -2 1 -1 0 1 1 0 2 -1 1 -1 1 0 1 -1 1 0 1 0 1 -1 1 -1 1 -1 4 0 1 -2 6 0 1 0 1 -1 2 -1 2 0 3 -1 1 0 2 -1 1 0 3 -1 2 0 2 -1 1 0 1 0 1 -1 3 -1 2 0 1 0 1 -4 0 -8 -1 -2 0 -5 -1 -1 0 -6 0 -7 -1 -3 0 -3 0 -3 0 0 -1 1 -1 1 -1 0 -5 0 -1 0 -2 -1 -3 0 -5 0 -7 0 -1 0 -3 0 -5 0 -2 0 -4 0 -1 0 -5 0 -2 0 -6 0 -1 0 -4 -1 -2 1 -3"
"31","conus",3,FALSE,"389 394 7 0 3 -1 4 0 7 -1 1 0 8 0 -1 -5 0 -8 -1 -7 4 0 4 -1 2 0 1 0 1 0 3 0 5 0 4 0 4 -1 1 0 5 0 3 0 2 0 5 0 1 0 6 0 1 -1 2 0 3 0 3 0 3 0 1 0 1 0 5 0 1 0 6 0 1 0 1 0 1 0 5 0 3 0 1 0 2 0 1 0 3 0 7 0 0 1 -1 -1 0 1 0 1 -1 1 0 1 0 1 -1 0 0 1 -1 0 -1 0 0 1 0 1 0 1 -1 1 -1 0 0 2 1 0 -1 1 -1 1 -1 1 1 1 0 1 1 1 -1 0 0 1 0 1 0 2 0 1 0 1 -1 0 0 1 0 1 0 1 0 1 0 1 -1 0 0 1 0 1 -1 0 -1 0 0 1 0 1 0 1 1 0 0 2 -1 1 -1 1 1 2 -1 1 -1 0 0 1 -1 1 0 1 0 1 0 1 -1 1 0 1 0 1 -1 1 -1 0 -1 0 0 1 -1 0 -1 1 1 1 -2 0 0 1 -1 1 -1 0 -1 0 -2 1 -1 1 -1 1 -1 -1 -1 1 0 -1 -1 0 -1 0 -1 0 -1 0 -1 1 -1 0 0 -1 -1 -1 -1 0 -1 0 -1 1 -2 1 -1 0 -1 1 -1 0 0 1 0 1 -5 0 -6 0 -4 0 -5 0 -5 0 -12 1 -3 0 -12 1 -5 0 -6 1 -3 0 -6 0 -1 0 -8 1 0 -7 -1 -3 0 -5 0 -5 -1 -2 0 -6 0 -4 -1 -2 0 -4 0 -2"
"46","conus",3,FALSE,"395 468 -1 -9 0 -8 -1 -6 0 -1 0 -4 -1 -6 8 -1 1 0 6 0 3 0 6 -1 5 0 12 -1 3 0 12 -1 5 0 5 0 4 0 6 0 5 0 0 -1 0 -1 1 0 1 -1 1 0 2 -1 1 -1 1 0 1 0 1 1 0 1 1 0 1 -1 1 0 1 0 1 0 1 0 0 1 1 -1 1 1 1 -1 1 -1 2 -1 1 0 1 0 1 -1 0 -1 2 0 -1 -1 1 -1 1 0 0 -1 1 0 1 0 0 1 -1 2 -1 1 0 1 0 1 0 1 1 1 0 1 1 0 -1 1 1 0 -1 1 1 0 0 1 0 1 0 2 -1 0 -1 1 1 0 0 1 0 1 -1 1 0 1 2 0 0 1 0 6 0 7 0 3 0 4 0 2 0 3 0 4 0 5 0 1 0 1 0 1 -1 0 -1 0 -1 0 0 1 -1 1 0 1 -1 1 0 1 1 1 1 1 1 1 1 0 0 2 0 1 -7 0 -2 0 -5 0 -3 0 -3 0 -1 0 -5 0 -3 0 -1 0 -4 1 -1 0 -4 0 -2 0 -1 0 -2 0 -2 0 -4 0 -2 0 -3 0 -3 1 -5 0 -4 0 -2 0 -4 0 -2 1 -2 0 -3 0 -3 0 -2 0 -3 0 -1 1 -3 0 -3 0 -3 0 -6 1 0 -2 0 -2 0 -4 0 -1 -1 -3 0 -5 0 -2 -1 -6"
"32","conus",6,FALSE,"146 401 -1 -3 0 -2 0 -1 1 -2 3 -5 3 -5 1 0 1 -3 3 -3 5 -8 1 -1 5 -8 2 -3 2 -3 5 -8 1 -1 2 -3 6 -9 1 -3 4 -5 2 -3 1 -1 2 -4 3 -5 2 -1 2 -3 1 -2 3 -5 2 -3 1 1 0 1 1 0 0 3 0 3 -1 1 1 1 0 2 0 1 0 1 0 2 1 1 0 1 -1 1 0 1 1 1 0 1 1 0 1 0 1 0 1 0 0 -1 1 1 1 0 0 -1 0 -1 1 -1 1 0 1 -1 0 1 1 1 1 2 0 1 0 1 2 6 0 4 1 3 0 2 1 4 1 4 0 2 1 3 0 3 1 5 1 2 0 3 1 4 0 2 1 4 1 2 2 10 1 6 0 2 1 4 1 6 0 2 1 4 1 5 1 5 1 5 1 5 1 5 -3 1 -5 1 -4 1 -2 0 -4 1 -5 1 -3 0 -7 2 -4 1 -6 1 -2 1 -3 0 -3 1 -4 1 -5 1 -4 1 -4 1 -3 1 -3 0 -2 1 -5 1 -4 1 -1 -2 -1 -5 -2 -8 -2 -7 -1 -3 -2 -7 -1 -4 -1 -3 -1 -5 -1 -4 0 -1 -1 -3"
"34","conus",3,FALSE,"818 394 0 -1 0 -1 0 -1 1 0 1 0 0 -1 1 0 1 0 1 -1 1 0 1 -1 0 -1 1 1 1 0 2 0 0 -1 0 -1 0 -2 0 -1 1 0 1 0 0 2 1 2 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 2 0 1 1 2 0 3 0 1 0 2 0 2 0 2 0 1 0 1 0 2 -1 1 0 1 -1 2 0 -1 0 -1 -1 1 -1 -1 -1 0 -1 1 0 1 1 0 0 1 0 1 1 1 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1 -3 1 -3 1 -1 0 -1 1 -2 0 -4 1 -1 0 0 -1 -1 -2 0 -1 -1 -1 0 -1 0 -1 -1 0 0 -1 0 -1 1 -1 0 -1 0 -1 -1 -1 0 -1 0 -1 1 -1 0 -1 0 1 1 -1 1 -1 0 -1 1 0 1 0 0 -1 1 -1 1 0 0 -1 2 0 0 -1 0 -1 -1 0 0 -1 -1 -1 -1 0 -1 -2 -1 0 0 -1 0 -1 -1 0 0 -1 -1 0 -1 0 0 -1 -1 -1 0 -1 0 -1 -1 -1 1 -1"
"38","conus",3,FALSE,"402 550 0 -4 0 -3 -1 -2 0 -3 0 -5 -1 -4 0 -4 0 -4 0 -1 -1 -4 0 -4 0 -4 -1 -4 0 -4 -1 -7 6 -1 3 0 3 0 3 0 1 -1 3 0 2 0 3 0 3 0 2 0 2 -1 4 0 2 0 4 0 5 0 3 -1 3 0 2 0 4 0 2 0 2 0 1 0 2 0 4 0 1 0 4 -1 1 0 3 0 5 0 1 0 3 0 3 0 5 0 2 0 7 0 0 1 0 2 0 2 0 2 -1 1 -1 2 0 2 -1 2 0 1 0 2 0 2 -1 2 1 2 0 1 -1 2 0 4 0 1 0 1 0 2 -1 2 -1 2 0 1 -1 2 0 2 -1 1 0 1 1 1 0 2 0 1 -1 2 1 1 0 2 0 1 -1 1 0 2 0 1 0 2 -8 0 -2 0 -12 0 -2 0 -5 0 -2 0 -5 0 -4 1 -3 0 -9 0 -5 1 -2 0 -5 0 -2 0 -9 1 -1 0 -6 0 -9 1 0 -3"
"45","conus",3,FALSE,"714 276 1 -1 1 -1 1 0 1 -1 1 0 0 -1 1 0 1 1 1 -1 1 -1 0 -1 1 -1 1 -1 0 -2 2 -1 1 -1 1 -1 2 -2 2 0 1 -2 1 -1 1 -1 1 0 1 -1 1 0 0 -1 1 0 1 -1 0 -2 1 0 0 -2 2 0 0 -1 2 -1 1 0 1 -1 1 0 0 -2 1 0 0 -2 1 -1 0 -2 1 -1 1 -1 1 0 1 -1 1 -1 0 -1 1 -1 0 -1 0 -1 0 -1 1 -1 1 0 1 0 1 -1 1 0 0 1 1 1 1 1 1 1 -1 1 -1 0 1 1 1 0 1 -1 1 1 1 1 0 1 0 1 -1 0 0 1 1 0 1 0 2 1 0 1 1 0 0 1 1 0 2 1 1 2 0 1 1 0 1 1 1 1 1 2 1 0 -1 1 0 1 1 1 1 -1 1 0 1 0 0 1 0 1 0 1 1 0 1 1 0 1 0 2 0 2 1 2 0 1 1 1 0 1 1 2 2 1 1 1 2 1 -1 2 -1 0 -3 2 -5 4 -6 4 -1 1 -1 0 -4 3 -4 -1 -2 0 -4 -1 -4 0 -4 -1 0 3 -1 1 -1 1 -1 1 -1 -2 -1 1 1 1 -1 0 -4 0 -1 0 -2 0 -4 -1 -2 0 -1 0 -2 0 -2 -1 -2 0 -1 0 -1 0 0 -1 -1 0 -1 0 -2 -1 -1 -1 -2 -1 -2 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 0 0 -1 0 -1 0 -1"
"04","conus",3,FALSE,"197 250 -1 -1 17 -10 6 -4 15 -8 16 -9 4 -3 11 -2 10 -1 13 -2 1 9 1 6 1 7 1 7 1 8 1 4 1 7 0 2 2 13 1 9 1 4 0 4 1 5 1 5 0 5 2 15 1 3 -7 1 -8 1 -7 1 -5 1 -5 0 -3 1 -2 0 -15 3 -3 0 -4 1 -1 0 -1 0 -16 3 -1 0 -1 -3 0 -4 -2 -6 0 -1 0 -1 -1 -2 -1 -1 0 -1 -1 1 -1 0 -1 1 0 1 0 1 -1 0 -1 -1 0 1 -1 0 -1 0 -1 0 -1 0 0 -1 -1 -1 0 -1 1 -1 0 -1 -1 -1 0 -2 0 -1 0 -1 0 -2 -1 -1 1 -1 0 -3 0 -3 -1 0 0 -1 -1 -1 0 -1 0 -2 0 -1 1 -2 1 -1 0 -2 0 -2 0 -1 1 0 1 -1 1 -2 0 -1 -1 -1 -1 -1 -1 0 -1 0 -1 0 0 -1 0 -1 -1 0 -1 -1 0 -1 0 -1 -1 -1 0 -1 0 -1 0 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 0 -1 0 1 -1 -1 -1 0 -1 1 0 0 -1 -1 -1 0 -1 0 -2 1 0 1 -1 1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 1 0 -1 -1 -1 -1 -1 0 -1"
"05","conus",1,TRUE,"531 295 1 -3 0 -1 0 -3 1 -4 0 -3 1 -3 0 -2 0 -2 0 -4 0 -3 0 -1 0 -3 0 -2 0 -2 0 -3 0 -4 0 -3 0 -2 0 -3 0 -3 1 -1 1 0 1 0 1 0 1 0 2 0 0 -3 0 -2 0 -3 0 -3 4 0 2 0 3 0 2 0 3 0 4 0 4 0 4 0 5 1 2 0 3 0 7 0 1 0 2 0 2 0 1 1 -1 1 0 1 1 0 0 1 0 1 0 1 -1 0 0 1 1 1 -1 1 -1 0 0 1 0 1 0 1 1 0 -1 1 1 0 1 2 -1 0 0 1 1 0 1 0 -1 1 0 1 0 1 -1 1 1 0 1 0 1 1 1 1 -1 0 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 -1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 1 1 1 0 1 0 0 1 1 0 0 1 -1 1 0 1 1 0 1 0 0 1 0 1 1 0 0 1 0 1 -1 1 1 2 0 1 1 0 0 1 -1 0 1 1 1 0 0 1 0 1 1 0 0 1 -1 0 0 2 1 0 1 0 1 1 0 1 1 1 0 1 -1 1 -3 0 -1 -1 -2 0 -3 0 -1 0 0 1 1 1 1 1 0 1 1 1 0 1 1 0 0 2 -1 1 0 1 -2 0 -4 0 -1 0 -3 0 -4 -1 -2 0 -4 0 -1 0 -3 0 -1 0 -5 0 -2 0 -3 0 -3 -1 -1 0 -3 0 -1 0 -5 0 -2 0 -1 0 -1 0 -3 0 -2 0 -2 0 -2 0 -2 0 -4 0 -4 0 0 -4"
