"fips","county","state","pop","white","black","api","aian","twoplus","hispanic"
"08043","Fremont County","Colorado",50093,0.783722,0.0400854,0.0094624,0.0127363,0.0157507,0.138243
"08045","Garfield County","Colorado",63167,0.627274,0.00753558,0.00967277,0.004591,0.0139946,0.336932
"08047","Gilpin County","Colorado",5963,0.846889,0.0149254,0.0197887,0.00989435,0.0357203,0.0727822
"08049","Grand County","Colorado",16154,0.850192,0.0126904,0.0100904,0.00532376,0.0151665,0.106537
"08051","Gunnison County","Colorado",17310,0.853726,0.0073368,0.0103408,0.00710572,0.0164067,0.105084
"08053","Hinsdale County","Colorado",747,0.888889,0.00669344,0.00803213,0.0120482,0.021419,0.0629183
"08055","Huerfano County","Colorado",6988,0.645106,0.00958786,0.00915856,0.0130223,0.0190326,0.304093
"08057","Jackson County","Colorado",1273,0.828751,0.00471328,0.00471328,0.0125687,0.0102121,0.139042
"08059","Jefferson County","Colorado",578533,0.758876,0.0137866,0.0347793,0.00503515,0.0215718,0.165951
"08061","Kiowa County","Colorado",1392,0.864224,0.00862069,0.00502874,0.00574713,0.0193966,0.0969828
"08063","Kit Carson County","Colorado",7080,0.739124,0.00974576,0.00918079,0.00649718,0.0189266,0.216525
"08067","La Plata County","Colorado",56823,0.782465,0.00571951,0.00865847,0.0539746,0.0182497,0.130933
"08065","Lake County","Colorado",7369,0.610395,0.00800651,0.0101778,0.0101778,0.0162844,0.344959
"08069","Larimer County","Colorado",374574,0.797146,0.0120617,0.0278904,0.00453048,0.0245666,0.133805
"08071","Las Animas County","Colorado",14518,0.544083,0.0208018,0.0192864,0.0144648,0.0161179,0.385246
"08073","Lincoln County","Colorado",5598,0.738478,0.0543051,0.0148267,0.0119686,0.0196499,0.160772
"08075","Logan County","Colorado",20755,0.749651,0.0324741,0.00978078,0.010118,0.0141653,0.183811
"08077","Mesa County","Colorado",161260,0.795479,0.00763984,0.0122225,0.00626938,0.0189136,0.159475
"08079","Mineral County","Colorado",933,0.903537,0.00750268,0.00428725,0.00428725,0.0182208,0.0621651
"08081","Moffat County","Colorado",13142,0.780703,0.00852229,0.00776138,0.00859839,0.0180338,0.176381
"08083","Montezuma County","Colorado",26841,0.709735,0.0104691,0.0123319,0.116277,0.0224284,0.128758
"08085","Montrose County","Colorado",44806,0.742088,0.00578048,0.00888274,0.00707495,0.0156675,0.220506
"08087","Morgan County","Colorado",30300,0.531815,0.0355776,0.00881188,0.00471947,0.0122112,0.406865
"08089","Otero County","Colorado",17991,0.528486,0.0107832,0.00944917,0.00772609,0.0161192,0.427436
"08091","Ouray County","Colorado",5197,0.887435,0.00481047,0.0123148,0.00654224,0.0163556,0.0725419
"08093","Park County","Colorado",18316,0.867547,0.00944529,0.0104826,0.00824416,0.0236951,0.0805853
"08095","Phillips County","Colorado",4488,0.684938,0.00713012,0.00646168,0.00534759,0.0122549,0.283868
"08097","Pitkin County","Colorado",16643,0.833684,0.0103347,0.0209097,0.00234333,0.0139999,0.118729
"08099","Prowers County","Colorado",11957,0.540855,0.00953416,0.00535251,0.00844693,0.0149703,0.420841
"08101","Pueblo County","Colorado",169866,0.514276,0.0216582,0.0115385,0.00704084,0.018856,0.42663
"08103","Rio Blanco County","Colorado",6607,0.834418,0.0128651,0.00771909,0.0104435,0.0225518,0.112002
"08105","Rio Grande County","Colorado",11132,0.548239,0.00916277,0.00449156,0.0128458,0.0130255,0.412235
"08107","Routt County","Colorado",25243,0.864319,0.0111714,0.0104187,0.00273343,0.0133502,0.0980074
"08109","Saguache County","Colorado",6670,0.573163,0.0103448,0.0101949,0.0161919,0.0205397,0.369565
"08111","San Juan County","Colorado",821,0.807552,0.00243605,0.00609013,0.00852619,0.0219245,0.153471
"08113","San Miguel County","Colorado",7819,0.829646,0.00741783,0.0135567,0.00818519,0.016882,0.124313
"08115","Sedgwick County","Colorado",2257,0.786442,0.00753212,0.0101905,0.00443066,0.0243686,0.167036
"08117","Summit County","Colorado",30882,0.770287,0.0145716,0.021566,0.00284956,0.0131792,0.177547
"08119","Teller County","Colorado",24862,0.858941,0.017215,0.0108197,0.00836618,0.0230472,0.0816105
"08121","Washington County","Colorado",4771,0.823098,0.0142528,0.00775519,0.00398239,0.0213792,0.129533
"08123","Weld County","Colorado",369745,0.617896,0.0155161,0.0232187,0.00483577,0.018483,0.32005
"08125","Yuma County","Colorado",10048,0.648288,0.00417994,0.00378185,0.00388137,0.00925557,0.330613
"09110","Capitol Planning Region","Connecticut",991508,0.600853,0.126732,0.0671331,0.00176398,0.0204255,0.183092
"09120","Greater Bridgeport Planning Region","Connecticut",335666,0.522808,0.130585,0.0543695,0.00135253,0.0153218,0.275563
"09130","Lower Connecticut River Valley Planning Region","Connecticut",177540,0.801487,0.0537231,0.0352371,0.00222485,0.0207052,0.0866227
"09140","Naugatuck Valley Planning Region","Connecticut",462220,0.596086,0.12448,0.0442019,0.00180217,0.0191554,0.214275
"09150","Northeastern Connecticut Planning Region","Connecticut",97701,0.874648,0.021443,0.0169497,0.00444212,0.023183,0.0593341
"09160","Northwest Hills Planning Region","Connecticut",114101,0.821605,0.0337683,0.0265379,0.00197194,0.0168623,0.0992542
"09170","South Central Connecticut Planning Region","Connecticut",576718,0.580512,0.139602,0.0517463,0.00176516,0.0213744,0.205
"09180","Southeastern Connecticut Planning Region","Connecticut",282602,0.708785,0.0559515,0.0406225,0.00736371,0.0306898,0.156588
"09190","Western Connecticut Planning Region","Connecticut",637013,0.599492,0.102062,0.0622421,0.00145366,0.0169369,0.217813
"10001","Kent County","Delaware",192690,0.554922,0.291432,0.0259536,0.00512222,0.037345,0.085225
"10003","New Castle County","Delaware",588093,0.517411,0.261284,0.0685436,0.00194357,0.0256949,0.125123
"10005","Sussex County","Delaware",271134,0.732243,0.106925,0.0149631,0.00361814,0.0212515,0.120999
"11001","District of Columbia","District of Columbia",702250,0.374445,0.416507,0.0533984,0.00197223,0.0277536,0.125924
"12001","Alachua County","Florida",291782,0.577904,0.192133,0.0687637,0.00229281,0.0268351,0.132071
"12003","Baker County","Florida",29325,0.787621,0.128696,0.00941176,0.00446718,0.0217903,0.0480136
"12005","Bay County","Florida",199718,0.715689,0.116364,0.0250754,0.0056029,0.0317347,0.105534
"12007","Bradford County","Florida",28075,0.741407,0.171719,0.00715939,0.00495102,0.019911,0.0548531
"12009","Brevard County","Florida",658447,0.703975,0.104623,0.029237,0.00320299,0.0258943,0.133068
"12011","Broward County","Florida",2037472,0.31387,0.282199,0.04051,0.00187536,0.017508,0.344038
"12013","Calhoun County","Florida",13278,0.773385,0.119822,0.00986594,0.0129538,0.0256816,0.0582919
"12015","Charlotte County","Florida",212122,0.816054,0.0577215,0.0170421,0.0027767,0.0153025,0.0911032
"12017","Citrus County","Florida",170174,0.851246,0.0310388,0.0164655,0.00367859,0.018011,0.0795597
"12019","Clay County","Florida",236760,0.675317,0.134791,0.0339373,0.00380977,0.0302458,0.1219
"12021","Collier County","Florida",416233,0.607453,0.0668063,0.0172692,0.00187155,0.0101554,0.296445
"12023","Columbia County","Florida",73977,0.702543,0.16812,0.0127202,0.00506914,0.0219122,0.089636
"12027","DeSoto County","Florida",36744,0.546838,0.122605,0.00606902,0.00307533,0.0123013,0.309112
"12029","Dixie County","Florida",17614,0.828489,0.0866924,0.00590439,0.00573408,0.0214602,0.0517202
"12031","Duval County","Florida",1055159,0.487137,0.292328,0.0540023,0.00300713,0.0280479,0.135478
"12033","Escambia County","Florida",331275,0.625529,0.219455,0.0358071,0.00723568,0.0356833,0.0762901
"12035","Flagler County","Florida",136744,0.726869,0.0956532,0.0275405,0.00285936,0.02033,0.126748
"12037","Franklin County","Florida",12979,0.804376,0.101626,0.00508514,0.00485399,0.0218815,0.0621774
"12039","Gadsden County","Florida",44151,0.316097,0.525854,0.00674956,0.00267265,0.0117551,0.136871
"12041","Gilchrist County","Florida",20233,0.842189,0.0373153,0.00598033,0.00395394,0.0200168,0.0905451
"12043","Glades County","Florida",13132,0.539141,0.13844,0.00799574,0.0312214,0.0135547,0.269647
"12045","Gulf County","Florida",15876,0.770786,0.134669,0.00642479,0.00648778,0.0248173,0.0568153
"12047","Hamilton County","Florida",14334,0.542975,0.2988,0.007395,0.00788335,0.0204409,0.122506
"12049","Hardee County","Florida",26068,0.4616,0.0749578,0.0137333,0.00379776,0.0164953,0.429415
"12051","Hendry County","Florida",46130,0.272686,0.0986993,0.0133969,0.0109473,0.00843269,0.595838
"12053","Hernando County","Florida",218150,0.713697,0.0581206,0.0159523,0.00316296,0.0205868,0.18848
"12055","Highlands County","Florida",109778,0.62733,0.100111,0.0162328,0.00442712,0.0151943,0.236705
"12057","Hillsborough County","Florida",1581426,0.445325,0.161753,0.0517773,0.00217335,0.0227737,0.316197
"12059","Holmes County","Florida",19876,0.852485,0.0624874,0.00825116,0.0107164,0.0254075,0.040652
"12061","Indian River County","Florida",172139,0.728324,0.0867439,0.0188278,0.00230628,0.0161381,0.14766
"12063","Jackson County","Florida",49980,0.646679,0.256443,0.00788315,0.00726291,0.0219488,0.0597839
"12065","Jefferson County","Florida",15921,0.614974,0.298222,0.0074744,0.0037058,0.0185918,0.0570316
"12067","Lafayette County","Florida",8640,0.720602,0.135069,0.00405093,0.00416667,0.0181713,0.11794
"12069","Lake County","Florida",444204,0.631347,0.115719,0.0275662,0.0030414,0.0193132,0.203013
"12071","Lee County","Florida",860959,0.609681,0.0833733,0.0191612,0.00206398,0.0144304,0.271291
"12073","Leon County","Florida",300488,0.532441,0.311477,0.042411,0.00248928,0.0247597,0.0864228
"12075","Levy County","Florida",47765,0.762609,0.0893332,0.009463,0.00521302,0.0202031,0.113179
"12077","Liberty County","Florida",7955,0.707354,0.178253,0.00490258,0.010308,0.0202388,0.0789441
"12079","Madison County","Florida",18364,0.556251,0.351285,0.00533653,0.00664343,0.0163908,0.0640928
"12081","Manatee County","Florida",458352,0.679999,0.081985,0.0269051,0.00197883,0.0174582,0.191674
"12083","Marion County","Florida",428905,0.640538,0.123622,0.0204917,0.00325713,0.0183724,0.193719
"12085","Martin County","Florida",165666,0.747625,0.0498594,0.0161952,0.00225152,0.0137988,0.17027
"12086","Miami-Dade County","Florida",2838461,0.135219,0.13652,0.0169039,0.000905068,0.00748187,0.70297
"12087","Monroe County","Florida",80908,0.637341,0.0684728,0.0157463,0.00344836,0.0150047,0.259987
"12089","Nassau County","Florida",104376,0.838449,0.0634054,0.0129819,0.00334368,0.0174944,0.0643251
"12091","Okaloosa County","Florida",220483,0.697482,0.0965698,0.0354993,0.00533374,0.0416449,0.12347
"12093","Okeechobee County","Florida",42369,0.61578,0.0771319,0.0098657,0.00996011,0.0135712,0.273691
"12095","Orange County","Florida",1533646,0.372423,0.195764,0.0603249,0.00199655,0.020002,0.349489
"12097","Osceola County","Florida",468058,0.266232,0.106442,0.0330237,0.0020318,0.0156647,0.576606
"12099","Palm Beach County","Florida",1582055,0.503732,0.190562,0.0320305,0.00167251,0.0155962,0.256408
"12101","Pasco County","Florida",659114,0.655808,0.0713109,0.0435372,0.00262777,0.0227851,0.203931
"12103","Pinellas County","Florida",965870,0.717393,0.100563,0.0396575,0.00230052,0.0217969,0.118289
"12105","Polk County","Florida",852878,0.486877,0.152229,0.0212867,0.00263813,0.0189476,0.318021
"12107","Putnam County","Florida",77301,0.699823,0.151266,0.00836988,0.00464418,0.0182274,0.11767
"12113","Santa Rosa County","Florida",207653,0.795346,0.0628115,0.0251862,0.00709356,0.0351066,0.0744559
"12115","Sarasota County","Florida",476604,0.803537,0.0417747,0.0228701,0.0018464,0.0149264,0.115045
"12117","Seminole County","Florida",494605,0.539194,0.121345,0.0598356,0.00225635,0.0233297,0.254039
"12109","St. Johns County","Florida",334928,0.776436,0.0524531,0.0502586,0.00222734,0.0211926,0.0974329
"12111","St. Lucie County","Florida",390670,0.497614,0.227443,0.0202242,0.00207336,0.0196176,0.233028
"12119","Sumter County","Florida",154693,0.83687,0.0666093,0.0131939,0.00267627,0.00976127,0.0708888
"12121","Suwannee County","Florida",47536,0.721832,0.119299,0.0075101,0.00429148,0.020069,0.126998
"12123","Taylor County","Florida",21843,0.720505,0.191549,0.00810328,0.00924781,0.02344,0.0471547
"12125","Union County","Florida",15738,0.706062,0.202948,0.00724361,0.00387597,0.0209048,0.0589656
"12127","Volusia County","Florida",602772,0.671133,0.108066,0.0222091,0.00278381,0.0203593,0.175449
"12129","Wakulla County","Florida",37115,0.771602,0.136818,0.0088374,0.00608918,0.0230635,0.0535902
"12131","Walton County","Florida",89666,0.8145,0.0470635,0.0150893,0.00607811,0.0235206,0.0937479
"12133","Washington County","Florida",26503,0.768668,0.135079,0.0104894,0.0126023,0.0290533,0.0441082
"13001","Appling County","Georgia",18669,0.668649,0.186245,0.00840966,0.00214259,0.0181584,0.116396
"13003","Atkinson County","Georgia",8435,0.518435,0.151512,0.00723177,0.00497925,0.0215768,0.296266
"13005","Bacon County","Georgia",11045,0.710457,0.168493,0.0105025,0.00126754,0.0193753,0.0899049
"13007","Baker County","Georgia",2732,0.492679,0.396413,0.0164714,0.00585652,0.0204978,0.068082
"13009","Baldwin County","Georgia",43644,0.517368,0.416735,0.0176886,0.0019934,0.0153515,0.0308633
"13011","Banks County","Georgia",20318,0.844817,0.0341077,0.017423,0.00295305,0.0188011,0.0818978
"13013","Barrow County","Georgia",96294,0.598158,0.157829,0.0461296,0.00218082,0.0214863,0.174216
"13015","Bartow County","Georgia",117508,0.733048,0.115158,0.0144075,0.00311468,0.0216751,0.112597
"13017","Ben Hill County","Georgia",16945,0.530894,0.365949,0.00843907,0.0044851,0.0152847,0.0749484
"13019","Berrien County","Georgia",18666,0.783349,0.117593,0.0105004,0.00460731,0.0167685,0.067181
"13021","Bibb County","Georgia",157056,0.340923,0.565365,0.0232083,0.00205659,0.0165864,0.0518605
"13023","Bleckley County","Georgia",12626,0.681134,0.247743,0.0125139,0.00142563,0.017662,0.0395216
"13025","Brantley County","Georgia",18795,0.899654,0.0440011,0.00409683,0.0047353,0.0189412,0.0285714
"13027","Brooks County","Georgia",16344,0.544787,0.345509,0.0145619,0.00409936,0.0148678,0.0761747
"13029","Bryan County","Georgia",51105,0.694824,0.150005,0.031856,0.00277859,0.0311124,0.0894237
"13031","Bulloch County","Georgia",85454,0.620182,0.286786,0.0153299,0.00282023,0.0216374,0.053245
"13033","Burke County","Georgia",24472,0.482347,0.449575,0.00780484,0.00478097,0.0176937,0.0377983
"13035","Butts County","Georgia",27127,0.639842,0.284698,0.00704096,0.00298595,0.020828,0.044605
"13037","Calhoun County","Georgia",5441,0.332843,0.613306,0.0112112,0.00165411,0.0126815,0.0283036
"13039","Camden County","Georgia",59099,0.688556,0.176653,0.0176145,0.00461937,0.0308635,0.0816934
"13043","Candler County","Georgia",11130,0.593621,0.250045,0.00799641,0.00188679,0.017071,0.12938
"13045","Carroll County","Georgia",129911,0.664424,0.202085,0.0118312,0.00266336,0.0248247,0.0941722
"13047","Catoosa County","Georgia",68940,0.876327,0.0350885,0.0177546,0.00398898,0.0214824,0.0453583
"13049","Charlton County","Georgia",13021,0.554259,0.249981,0.00921588,0.0144382,0.0246525,0.147454
"13051","Chatham County","Georgia",307336,0.458134,0.393986,0.0354368,0.00206614,0.0218556,0.088522
"13053","Chattahoochee County","Georgia",8548,0.555569,0.178638,0.0367337,0.00924193,0.0355639,0.184254
"13055","Chattooga County","Georgia",25306,0.811823,0.0951158,0.00675729,0.00304276,0.0196001,0.0636608
"13057","Cherokee County","Georgia",293513,0.739395,0.0779114,0.0318078,0.00201695,0.0202478,0.128621
"13059","Clarke County","Georgia",129995,0.546875,0.262825,0.0426863,0.00157698,0.02037,0.125666
"13061","Clay County","Georgia",2815,0.366963,0.57833,0.0184725,0.0035524,0.0127886,0.0198934
"13063","Clayton County","Georgia",297703,0.0757601,0.701488,0.0519209,0.0015586,0.0201174,0.149155
"13065","Clinch County","Georgia",6871,0.639936,0.265027,0.00698588,0.00640373,0.0245961,0.0570514
"13067","Cobb County","Georgia",787538,0.476192,0.278916,0.0609786,0.00153516,0.0244268,0.157952
"13069","Coffee County","Georgia",43851,0.547673,0.276231,0.00816401,0.00298739,0.0168525,0.148092
"13071","Colquitt County","Georgia",46977,0.517551,0.227218,0.00949401,0.00240543,0.0123039,0.231028
"13073","Columbia County","Georgia",167472,0.624134,0.207521,0.0515609,0.00315874,0.0311634,0.0824615
"13075","Cook County","Georgia",17984,0.604259,0.274133,0.00900801,0.00400356,0.0197398,0.0888568
"13077","Coweta County","Georgia",158233,0.663591,0.199396,0.0251907,0.00248368,0.0215252,0.0878135
"13079","Crawford County","Georgia",12349,0.71852,0.205766,0.00728804,0.00510163,0.0202446,0.0430804
"13081","Crisp County","Georgia",19468,0.480224,0.451048,0.00975961,0.00282515,0.01654,0.0396035
"13083","Dade County","Georgia",16068,0.916293,0.0169903,0.01058,0.00522778,0.0178616,0.0330471
"13085","Dawson County","Georgia",33748,0.846272,0.0218976,0.0290091,0.00355577,0.0157343,0.0835309
"13087","Decatur County","Georgia",29391,0.478684,0.423021,0.00615835,0.00275595,0.0131673,0.0762138
"13089","DeKalb County","Georgia",770307,0.285151,0.516206,0.0674809,0.00132155,0.021594,0.108246
"13091","Dodge County","Georgia",19630,0.633367,0.298981,0.00585838,0.00285278,0.017728,0.0412124
"13093","Dooly County","Georgia",11186,0.416235,0.465314,0.00893975,0.00259253,0.0121581,0.0947613
"13095","Dougherty County","Georgia",82418,0.220389,0.716215,0.00907569,0.00222039,0.014293,0.0378073
"13097","Douglas County","Georgia",151887,0.288636,0.533699,0.0176644,0.00248869,0.0253017,0.13221
"13099","Early County","Georgia",10444,0.429912,0.521256,0.0076599,0.00459594,0.0148411,0.021735
"13101","Echols County","Georgia",3698,0.575987,0.0616549,0.0124392,0.0132504,0.0267712,0.309897
"13103","Effingham County","Georgia",73148,0.723738,0.161891,0.0141357,0.00298026,0.0225433,0.0747115
"13105","Elbert County","Georgia",20152,0.630806,0.272678,0.0132989,0.00233227,0.0162763,0.064609
"13107","Emanuel County","Georgia",23224,0.58164,0.342447,0.00783672,0.00305718,0.0133052,0.0517137
"13109","Evans County","Georgia",10869,0.550005,0.292943,0.00855644,0.00220811,0.0163769,0.129911
