"state","part","x","y"
"NH",83,949.5,31.9
"NH",83,950,32.5
"NH",83,950.1,32.5
"NH",83,950.1,32.6
"NH",83,950.1,32.7
"NH",83,950.1,32.8
"NH",83,950.1,33.2
"NH",83,950.1,33.4
"NH",83,950.2,33.5
"NH",83,950.2,33.6
"NH",83,950.3,33.7
"NH",83,950.3,33.6
"NH",83,950.3,33.5
"NH",83,950.4,33.5
"NH",83,950.5,33.5
"NH",83,950.5,33.6
"NH",83,950.5,33.7
"NH",83,950.5,33.8
"NH",83,950.4,33.8
"NH",83,950.3,33.8
"NH",83,950.3,33.9
"NH",83,950.4,33.9
"NH",83,950.5,33.9
"NH",83,950.5,34
"NH",83,950.4,34
"NH",83,950.3,34.1
"NH",83,950.3,34.2
"NH",83,950.4,34.2
"NH",83,950.4,34.3
"NH",83,950.2,34.5
"NH",83,950.2,34.6
"NH",83,950.3,34.6
"NH",83,950.3,34.7
"NH",83,950.1,34.8
"NH",83,950.1,34.9
"NH",83,950.2,35
"NH",83,950.2,35.1
"NH",83,950,35.4
"NH",83,949.9,35.9
"NH",83,949.8,36
"NH",83,950,36.4
"NH",83,950,36.5
"NH",83,950.2,36.6
"NH",83,950.3,36.7
"NH",83,950.1,37.6
"NH",83,950,37.7
"NH",83,949.9,37.8
"NH",83,949.8,37.9
"NH",83,949.7,38
"NH",83,949.7,38.1
"NH",83,949.7,38.3
"NH",83,949.6,38.3
"NH",83,949.6,38.4
"NH",83,949.6,38.5
"NH",83,949.7,38.5
"NH",83,949.7,38.6
"NH",83,949.7,38.7
"NH",83,949.6,38.7
"NH",83,949.5,38.8
"NH",83,949.5,38.9
"NH",83,949.5,39
"NH",83,949.6,39.1
"NH",83,949.7,39.1
"NH",83,949.7,39.2
"NH",83,949.7,39.4
"NH",83,949.7,39.5
"NH",83,949.7,39.6
"NH",83,949.7,39.7
"NH",83,949.8,39.8
"NH",83,949.8,39.9
"NH",83,949.8,40
"NH",83,949.7,40
"NH",83,949.7,40.1
"NH",83,949.7,40.2
"NH",83,949.7,40.3
"NH",83,949.7,40.4
"NH",83,949.6,40.4
"NH",83,949.6,40.5
"NH",83,949.7,40.5
"NH",83,949.7,40.6
"NH",83,949.7,40.7
"NH",83,949.7,40.8
"NH",83,949.6,40.8
"NH",83,949.5,40.8
"NH",83,949.5,40.9
"NH",83,949.5,41
"NH",83,949.5,41.1
"NH",83,949.4,41.1
"NH",83,949.4,41.2
"NH",83,949.1,41.6
"NH",83,949,41.7
"NH",83,948.8,41.9
"NH",83,948.8,42
"NH",83,948.7,42.4
"NH",83,948.7,42.5
"NH",83,948.6,42.5
"NH",83,948.7,42.6
"NH",83,948.7,42.8
"NH",83,948.8,43.1
"NH",83,948.8,43.3
"NH",83,948.8,43.5
"NH",83,948.8,43.6
"NH",83,948.8,43.7
"NH",83,948.6,43.8
"NH",83,948.6,44
"NH",83,948.8,44.4
"NH",83,948.8,44.5
"NH",83,948.6,44.8
"NH",83,948.5,44.9
"NH",83,948.4,44.9
"NH",83,948.3,45.1
"NH",83,948.2,45.2
"NH",83,948.2,45.4
"NH",84,950,35.4
"NH",84,950.1,35.5
"NH",84,950,35.5
"NH",84,950,35.4
"NJ",85,891,302.7
"NJ",85,890.4,302.9
"NJ",85,889.6,303.3
"NJ",85,888.9,303.3
"NJ",85,888.5,303.5
"NJ",85,887.8,303.7
"NJ",85,887.6,304.1
"NJ",85,887.4,304.2
"NJ",85,886.8,305
"NJ",85,886.1,305.9
"NJ",85,885.5,306.7
"NJ",85,885.1,307.4
"NJ",85,884.4,308.4
"NJ",85,884,309.7
"NJ",85,884,310.2
"NJ",85,884,310.8
"NJ",85,884,311.2
"NJ",85,884,311.6
"NJ",85,883.5,311.9
"NJ",85,883.5,312.1
"NJ",85,883.3,312.5
"NJ",85,883.1,312.7
"NJ",85,882.9,312.9
"NJ",85,883.1,313.1
"NJ",85,883.1,313.2
"NJ",85,883.1,313.4
"NJ",85,883.1,313.6
"NJ",85,883.1,314
"NJ",85,883.1,314.2
"NJ",85,882.9,314.7
"NJ",85,882.7,314.9
"NJ",85,882.5,315.5
"NJ",85,882.3,315.7
"NJ",85,882,316.2
"NJ",85,882.1,317.7
"NJ",85,882.3,317.9
"NJ",85,882.5,317.9
"NJ",85,882.5,318.1
"NJ",85,882.9,318.3
"NJ",85,883.1,318.3
"NJ",85,883.3,318.3
"NJ",85,883.5,318.5
"NJ",85,883.6,318.7
"NJ",85,883.8,318.7
"NJ",85,884,318.7
"NJ",85,884,318.9
"NJ",85,884.2,319.6
"NJ",85,884.2,320
"NJ",85,884.2,320.2
"NJ",85,884,320.6
"NJ",85,883.8,320.7
"NJ",85,883.8,320.9
"NJ",85,883.8,321.1
"NJ",85,884,321.1
"NJ",85,884,321.3
"NJ",85,884.2,321.3
"NJ",85,884.2,321.5
"NJ",85,884.2,321.7
"NJ",85,884.2,321.9
"NJ",85,884.2,322.1
"NJ",85,884.2,322.2
"NJ",85,884.2,322.4
"NJ",85,884.4,322.6
"NJ",85,884.4,322.8
"NJ",85,884.6,323
"NJ",85,884.4,323
"NJ",85,883.8,323.2
"NJ",85,883.3,323.4
"NJ",85,883.3,324.1
"NJ",85,883.6,325.4
"NJ",85,885.1,326.6
"NJ",85,895.3,333.9
"NJ",85,896.4,335
"NJ",85,905.4,345.1
"NJ",85,906.5,346.8
"NJ",85,912.3,354.7
"NJ",85,915.5,349.4
"NJ",85,918.9,347.2
"NJ",85,921.3,342.7
"NJ",85,921.5,340.8
"NJ",85,923.4,336.3
"NJ",85,923,334.8
"NJ",85,925.3,328.8
"NJ",85,927.9,323.7
"NJ",85,931.5,321.7
"NJ",85,934.1,315.9
"NJ",85,937.8,302.7
"NJ",85,939,297.1
"NJ",85,937.6,285.3
"NJ",85,937.6,278.9
"NJ",85,938,269.4
"NJ",85,937.6,265.8
"NJ",85,935.8,258.5
"NJ",85,932,257.7
"NJ",85,929.8,258.9
"NJ",85,925.6,260.9
"NJ",85,923.2,262.1
"NJ",85,921.9,261.5
"NJ",85,921.7,261.3
"NJ",85,921.5,260.7
"NJ",85,921.9,260
"NJ",85,921.9,259.8
"NJ",85,921.5,259.1
"NJ",85,921.9,257.9
"NJ",85,922.5,257.9
"NJ",85,922.6,257.7
"NJ",85,922.6,257
"NJ",85,922.6,256.2
"NJ",85,922.6,256.1
"NJ",85,922.6,255.7
"NJ",85,922.3,254
"NJ",85,922.3,253.8
"NJ",85,922.5,253.4
"NJ",85,922.8,253.1
"NJ",85,923.8,253.1
"NJ",85,924.3,252.9
"NJ",85,924.7,252.9
"NJ",85,925.5,252.3
"NJ",85,926.2,252.3
"NJ",85,926.4,251.9
"NJ",85,927.5,251.8
"NJ",85,927.5,251.6
"NJ",85,927.7,251.2
"NJ",85,928.1,248.9
"NJ",85,927.9,247.6
"NJ",85,927.9,246.9
"NJ",85,927.9,246.7
"NJ",85,927.9,246.3
"NJ",85,927.9,245.9
"NJ",85,927.9,245.6
"NJ",85,928.1,245
"NJ",85,928.3,244.4
"NJ",85,928.3,244.3
"NJ",85,928.5,244.1
"NJ",85,928.5,243.9
"NJ",85,928.5,243.7
"NJ",85,928.5,243.5
"NJ",85,928.6,242.9
"NJ",85,928.8,242.6
"NJ",85,928.8,242.2
"NJ",85,929,242
"NJ",85,929,241.8
"NJ",85,929,240.9
"NJ",85,929,240.7
"NJ",85,929.2,240.1
"NJ",85,929.4,239
"NJ",85,929.4,238.6
"NJ",85,929.6,236.9
"NJ",85,929.6,236.4
"NJ",85,929.6,235.4
"NJ",85,929.6,233.6
"NJ",85,929.6,232.8
"NJ",85,929.2,232.8
"NJ",85,928.8,232.8
"NJ",85,928.5,232.6
"NJ",85,928.3,232.6
"NJ",85,927.7,232.3
"NJ",85,927.3,232.3
"NJ",85,927.1,232.3
"NJ",85,926.8,232.1
"NJ",85,926,231.9
"NJ",85,925.3,231.7
"NJ",85,925.1,231.5
"NJ",85,924.5,231.3
"NJ",85,924.1,231.3
"NJ",85,924,231.1
"NJ",85,923.4,230.9
"NJ",85,923,230.9
"NJ",85,922.8,230.8
"NJ",85,922.5,230.8
"NJ",85,922.1,230.6
"NJ",85,921.5,230.4
"NJ",85,920.8,230.2
"NJ",85,920.2,230
"NJ",85,919.6,229.8
"NJ",85,918.7,229.4
"NJ",85,918.5,229.4
"NJ",85,918.3,229.4
"NJ",85,918.1,229.4
"NJ",85,918,229.3
"NJ",85,917.8,229.3
"NJ",85,916.1,228.7
"NJ",85,915.7,228.7
"NJ",85,915,228.5
"NJ",85,915,228.3
"NJ",85,914.6,228.3
"NJ",85,914.2,228.1
"NJ",85,913.1,227.8
"NJ",85,911.4,227.2
"NJ",85,910.8,227
"NJ",85,909.7,226.8
"NJ",85,909.3,226.6
"NJ",85,908.6,226.3
"NJ",85,908,226.1
"NJ",85,907.1,225.7
"NJ",85,906.9,225.5
"NJ",85,906.3,225.5
"NJ",85,906.1,225.3
"NJ",85,905.4,225.1
"NJ",85,904.6,224.8
"NJ",85,903.9,224.6
"NJ",85,903.1,224.2
"NJ",85,902.8,224.2
"NJ",85,902,223.8
"NJ",85,901.5,223.6
"NJ",85,901.1,223.6
"NJ",85,900.9,223.4
"NJ",85,900.3,223.3
"NJ",85,899.4,222.9
"NJ",85,898.5,222.7
"NJ",85,897.9,222.5
"NJ",85,897.5,222.3
"NJ",85,896,221.8
"NJ",85,895.3,221.6
"NJ",85,895.1,221.6
"NJ",85,893.4,222.5
"NJ",85,893,222.5
"NJ",85,892.8,223.6
"NJ",85,892.6,223.8
"NJ",85,892.3,224
"NJ",85,891.7,224.4
"NJ",85,890.8,226.6
"NJ",85,890.8,226.8
"NJ",85,890.6,227
"NJ",85,890.6,227.2
"NJ",85,890.6,227.4
"NJ",85,890.6,227.6
"NJ",85,890.6,227.9
"NJ",85,890.6,228.1
"NJ",85,890.6,228.3
"NJ",85,890.4,228.3
"NJ",85,890.2,228.5
"NJ",85,890.2,228.7
"NJ",85,890.2,228.9
"NJ",85,890.2,229.1
"NJ",85,890.2,229.3
"NJ",85,890.2,229.4
"NJ",85,890.2,229.6
"NJ",85,890.2,229.8
"NJ",85,890.4,229.8
"NJ",85,890.6,229.8
"NJ",85,890.4,230.8
"NJ",85,890.2,230.9
"NJ",85,890.2,231.1
"NJ",85,890.2,231.7
"NJ",85,890,232.3
"NJ",85,888.3,235.3
"NJ",85,888.3,235.4
"NJ",85,887,237.5
"NJ",85,887,237.7
"NJ",85,888,237.1
"NJ",85,888,237.3
"NJ",85,885.9,240.9
"NJ",85,885.5,241.3
"NJ",85,882.9,243.9
"NJ",85,882.9,244.1
"NJ",85,882.9,244.3
"NJ",85,882.9,244.6
"NJ",85,883.5,244.8
"NJ",85,883.6,245
"NJ",85,883.6,245.2
"NJ",85,884.6,246.5
"NJ",85,885,246.9
"NJ",85,885.1,247.1
"NJ",85,885.7,247.3
"NJ",85,886.6,248.6
"NJ",85,886.6,248.8
"NJ",85,887.2,249.1
"NJ",85,887.4,249.3
"NJ",85,887.2,249.7
"NJ",85,886.6,250.6
"NJ",85,886.5,250.6
"NJ",85,886.1,250.6
"NJ",85,885.9,250.8
"NJ",85,885.9,251
"NJ",85,885.9,251.2
"NJ",85,886.1,251.4
"NJ",85,886.5,251.6
"NJ",85,886.5,251.9
"NJ",85,886.1,253.8
"NJ",85,885.7,254
"NJ",85,885.5,254
"NJ",85,885.5,254.2
"NJ",85,885.5,254.4
"NJ",85,885.3,254.6
"NJ",85,885.1,254.9
"NJ",85,885,254.9
"NJ",85,884.8,254.9
"NJ",85,883.8,254.9
"NJ",85,883.6,255.3
"NJ",85,883.6,255.9
"NJ",85,883.5,256.1
"NJ",85,883.3,256.2
"NJ",85,883.1,256.6
"NJ",85,883.6,257
"NJ",85,883.8,257.4
"NJ",85,883.8,257.6
"NJ",85,883.8,257.9
"NJ",85,883.8,258.1
"NJ",85,883.6,258.3
"NJ",85,883.6,258.7
"NJ",85,883.6,258.9
"NJ",85,883.5,259.4
"NJ",85,883.5,259.6
"NJ",85,883.6,260
"NJ",85,883.8,260.2
"NJ",85,884.4,260
"NJ",85,884.8,260.4
"NJ",85,884.6,260.7
"NJ",85,884.4,260.9
"NJ",85,884.2,261.1
"NJ",85,884.2,261.7
"NJ",85,884.2,261.9
"NJ",85,884.4,262.1
"NJ",85,884.8,262.6
"NJ",85,884.8,263
"NJ",85,884.4,263.4
"NJ",85,884.6,263.7
"NJ",85,884.8,263.7
"NJ",85,884.8,263.9
"NJ",85,885,264.1
"NJ",85,885.1,264.9
"NJ",85,885.1,265.1
"NJ",85,885.1,265.4
"NJ",85,885.5,265.6
"NJ",85,886.3,265.8
"NJ",85,886.5,265.8
"NJ",85,886.6,265.6
"NJ",85,887,265.2
"NJ",85,887.8,264.9
"NJ",85,888.1,264.9
"NJ",85,888.3,265.1
"NJ",85,888.9,265.1
"NJ",85,889.1,265.2
"NJ",85,890,266
"NJ",85,890.4,266
"NJ",85,890.6,266.7
"NJ",85,890.8,267.1
"NJ",85,890.8,267.5
"NJ",85,891.1,268.4
"NJ",85,891.1,269
"NJ",85,891.3,269.2
"NJ",85,891.1,269.6
"NJ",85,891.1,269.7
"NJ",85,891.3,269.9
"NJ",85,891.3,270.1
"NJ",85,891.1,270.3
"NJ",85,891.3,270.5
"NJ",85,891.3,270.7
"NJ",85,891.5,270.9
"NJ",85,891.5,271.1
"NJ",85,891.7,271.2
"NJ",85,891.7,271.4
"NJ",85,891.7,271.6
"NJ",85,891.9,271.8
"NJ",85,891.9,272
"NJ",85,892.3,272.4
"NJ",85,892.5,272.4
"NJ",85,892.6,272.4
"NJ",85,892.8,272.4
"NJ",85,892.8,272.6
"NJ",85,893,272.6
"NJ",85,893.6,272.7
"NJ",85,894.1,272.4
"NJ",85,894.9,272.2
"NJ",85,895.3,272.4
"NJ",85,895.8,272.6
"NJ",85,896,272.6
"NJ",85,896.6,273.3
"NJ",85,897,274.1
"NJ",85,897.1,274.2
"NJ",85,897.1,274.6
"NJ",85,897.3,275
"NJ",85,897.3,275.2
"NJ",85,897.5,275.4
"NJ",85,897.9,275.6
"NJ",85,898.6,275.9
"NJ",85,899.2,276.1
"NJ",85,899.6,276.1
"NJ",85,899.8,276.1
"NJ",85,900.1,276.5
"NJ",85,900.9,276.9
"NJ",85,901.3,277.4
"NJ",85,901.8,278.2
"NJ",85,902,278.6
"NJ",85,902.6,279.1
"NJ",85,903.1,279.3
"NJ",85,903.5,279.3
"NJ",85,903.5,279.5
"NJ",85,903.9,279.5
"NJ",85,905,279.9
"NJ",85,905.4,280.1
"NJ",85,905.6,280.4
"NJ",85,906.1,281
"NJ",85,906.3,281.4
"NJ",85,906.3,281.6
"NJ",85,906.5,281.6
"NJ",85,907.6,283.6
"NJ",85,907.5,284
"NJ",85,906.5,284.6
"NJ",85,906,285.1
"NJ",85,905.4,285.1
"NJ",85,904.6,284.9
"NJ",85,904.5,285.3
"NJ",85,904.3,285.7
"NJ",85,904.3,285.9
"NJ",85,903.5,287.2
"NJ",85,903.5,287.6
"NJ",85,903,287.7
"NJ",85,902.6,288.1
"NJ",85,902.6,288.3
"NJ",85,901.8,288.7
"NJ",85,901.6,288.7
"NJ",85,900.9,289.1
"NJ",85,900.1,289.8
"NJ",85,899.8,290
"NJ",85,899.6,290.4
"NJ",85,899,291.1
"NJ",85,898.8,291.5
"NJ",85,898.5,292.1
"NJ",85,898.3,292.2
"NJ",85,898.1,292.2
"NJ",85,897.7,292.4
"NJ",85,897.3,292.8
"NJ",85,897.1,293
"NJ",85,897,293.7
"NJ",85,896.8,294.3
"NJ",85,896.8,294.5
"NJ",85,896.4,294.9
"NJ",85,896.2,295.1
"NJ",85,894.5,296.6
"NJ",85,894.5,297.1
"NJ",85,894.7,297.9
"NJ",85,895.1,298.2
"NJ",85,895.1,298.4
"NJ",85,895.3,298.6
"NJ",85,895.3,298.8
"NJ",85,895.3,299
"NJ",85,895.3,299.2
"NJ",85,895.1,299.6
"NJ",85,895.1,299.7
"NJ",85,894.9,300.1
"NJ",85,894.7,300.3
"NJ",85,893.6,300.5
"NJ",85,893.2,300.9
"NJ",85,892.8,301.2
"NJ",85,892.3,302
"NJ",85,891.7,302.4
"NJ",85,891.3,302.6
"NJ",85,891,302.7
"NM",86,343.6,486.2
"NM",86,343.5,486.6
"NM",86,343.5,486.9
"NM",86,343.2,488.7
"NM",86,343.1,489.5
"NM",86,343.1,489.9
"NM",86,343,490.4
"NM",86,343,490.5
"NM",86,342.9,490.7
"NM",86,342.8,491.8
"NM",86,342.7,492.1
"NM",86,342.7,492.6
"NM",86,342.6,492.9
"NM",86,342.6,493.1
"NM",86,342.5,493.6
"NM",86,342.5,493.7
"NM",86,342.5,493.8
"NM",86,342.5,494
"NM",86,342.4,494.3
"NM",86,342.4,494.6
"NM",86,342.3,495.4
"NM",86,342.3,495.5
"NM",86,342.2,495.8
"NM",86,342.2,496.3
"NM",86,342.1,497
"NM",86,341.9,498.3
"NM",86,341.9,498.4
"NM",86,341.8,498.8
"NM",86,341.8,498.9
"NM",86,341.7,499.5
"NM",86,341.7,499.7
"NM",86,341.7,499.8
"NM",86,341.6,500.3
"NM",86,341.5,500.9
"NM",86,341.5,501.1
"NM",86,341.4,501.4
"NM",86,341.4,501.6
"NM",86,341.4,501.7
"NM",86,341.4,501.9
"NM",86,341.2,503
"NM",86,346.2,503.6
"NM",86,346.6,500.5
"NM",86,350.9,501.1
"NM",86,353.4,501.4
"NM",86,356.3,501.7
"NM",86,356.4,501.7
"NM",86,356.3,501.6
"NM",86,356.3,501.5
"NM",86,356.2,501.5
"NM",86,356.1,501.5
"NM",86,356,501.4
"NM",86,355.9,501.4
"NM",86,355.9,501.3
"NM",86,356,501.3
"NM",86,356,501.2
"NM",86,355.9,501.2
"NM",86,355.8,501.2
"NM",86,355.8,501.1
"NM",86,355.8,501
"NM",86,355.8,500.9
"NM",86,355.8,500.8
"NM",86,355.9,500.7
"NM",86,355.9,500.6
"NM",86,355.9,500.5
"NM",86,356,500.5
"NM",86,355.9,500.4
"NM",86,356,500.4
"NM",86,355.9,500.3
"NM",86,355.9,500.2
"NM",86,356,500.2
"NM",86,356.1,500.2
"NM",86,356.2,500.2
"NM",86,356.3,500.2
"NM",86,356.6,500.2
"NM",86,357,500.3
"NM",86,357.2,500.3
"NM",86,357.4,500.3
"NM",86,357.7,500.3
"NM",86,358,500.4
"NM",86,358.9,500.5
"NM",86,359.1,500.5
"NM",86,360.1,500.6
"NM",86,360.8,500.7
"NM",86,361.6,500.8
"NM",86,362.1,500.8
"NM",86,363.1,500.9
"NM",86,364,501
"NM",86,364.2,501
"NM",86,364.9,501.1
"NM",86,365.4,501.1
"NM",86,365.5,501.1
"NM",86,366.3,501.2
"NM",86,366.7,501.3
"NM",86,366.9,501.3
"NM",86,367.1,501.3
"NM",86,367.7,501.3
"NM",86,369.2,501.5
"NM",86,369.3,501.5
"NM",86,369.9,501.5
"NM",86,370.2,501.6
"NM",86,371,501.6
"NM",86,371.2,501.6
"NM",86,371.3,501.7
"NM",86,371.5,501.7
"NM",86,371.7,501.7
"NM",86,372.6,501.8
"NM",86,372.8,501.8
"NM",86,373.6,501.8
"NM",86,374,501.9
"NM",86,374.5,501.9
"NM",86,375.4,502
"NM",86,375.5,502
"NM",86,375.9,502
"NM",86,376.3,502.1
"NM",86,376.7,502.1
"NM",86,376.7,501.9
"NM",86,376.7,501.5
"NM",86,376.7,501.4
"NM",86,376.8,500.9
"NM",86,376.8,500.4
"NM",86,376.8,500
"NM",86,376.9,498.6
"NM",86,376.9,498.4
"NM",86,377,498.2
"NM",86,377,498
"NM",86,377,497.8
"NM",86,377,497.4
"NM",86,377,497.3
"NM",86,377,497.2
"NM",86,377,497.1
"NM",86,377,497
"NM",86,377.1,497
"NM",86,377.1,496.8
"NM",86,377.1,496
"NM",86,377.1,495.9
"NM",86,377.1,495.7
"NM",86,377.2,495.4
"NM",86,377.2,495.3
"NM",86,377.2,495.1
"NM",86,377.2,494.9
"NM",86,377.2,494.7
"NM",86,377.2,494.6
"NM",86,377.3,494.4
"NM",86,377.3,493.7
"NM",86,377.3,493.5
"NM",86,377.4,493.1
"NM",86,377.4,492.7
"NM",86,377.5,492.1
"NM",86,377.5,491.6
"NM",86,377.5,491.5
"NM",86,377.5,491.3
"NM",86,377.5,491.2
"NM",86,377.6,491.1
"NM",86,377.6,490.9
"NM",86,377.6,490.7
"NM",86,377.6,490.5
"NM",86,377.6,490.4
"NM",86,377.6,490.1
"NM",86,377.7,489.8
"NM",86,377.7,489.6
"NM",86,377.7,489.1
"NM",86,377.7,489
"NM",86,377.8,488.6
"NM",86,377.8,488.3
"NM",86,377.8,488.2
"NM",86,377.9,487.6
"NM",86,377.9,487.1
"NM",86,377.9,486.6
"NM",86,377.9,486.5
"NM",86,378,485.6
"NM",86,378,485.5
"NM",86,378,485.4
"NM",86,378.1,484.6
"NM",86,378.2,483.7
"NM",86,378.2,483.4
"NM",86,378.2,483.2
"NM",86,378.2,483.1
"NM",86,378.2,483
"NM",86,378.2,482.8
"NM",86,378.2,482.7
"NM",86,378.2,482.6
"NM",86,378.3,481.9
"NM",86,378.3,481.8
"NM",86,378.3,481.6
"NM",86,378.3,481.5
"NM",86,378.3,481.3
"NM",86,378.4,480.5
"NM",86,378.4,480
"NM",86,378.4,479.8
"NM",86,378.6,477.9
"NM",86,378.6,477.3
"NM",86,378.7,477.1
"NM",86,378.7,476.8
"NM",86,378.7,476.5
"NM",86,378.7,476.2
"NM",86,378.8,475.8
"NM",86,378.8,475.6
"NM",86,378.8,475.2
"NM",86,378.8,475
"NM",86,378.8,474.8
"NM",86,378.9,474.3
"NM",86,378.9,474
"NM",86,378.9,473.5
"NM",86,379,472.9
"NM",86,379,472.8
"NM",86,379,472.7
"NM",86,379,472.2
"NM",86,379,471.9
"NM",86,379.1,471.7
"NM",86,379.1,471.4
"NM",86,379.1,471.2
"NM",86,379.3,470.9
"NM",86,379.4,470.8
"NM",86,379.4,470.5
"NM",86,379.4,470.3
"NM",86,379.4,470.1
"NM",86,379.4,470
"NM",86,379.4,469.7
"NM",86,379.5,469.3
"NM",86,379.5,469.2
"NM",86,379.5,468.9
"NM",86,379.6,468.1
"NM",86,379.6,467.4
"NM",86,379.4,467.4
"NM",86,379.1,467.4
"NM",86,378.9,467.4
"NM",86,378.3,467.3
"NM",86,377.7,467.3
"NM",86,377.2,467.3
"NM",86,376.9,467.2
"NM",86,376.5,467.2
"NM",86,376.2,467.2
"NM",86,375.9,467.2
"NM",86,375.8,467.2
"NM",86,375.3,467.1
"NM",86,374.9,467.1
"NM",86,374.6,467.1
"NM",86,373.6,467
"NM",86,373.5,467
"NM",86,372.9,466.9
"NM",86,372.8,466.9
"NM",86,372.5,466.9
"NM",86,372.4,466.9
"NM",86,372.1,466.9
"NM",86,371.7,466.8
"NM",86,371.5,466.8
"NM",86,370.7,466.8
"NM",86,370.6,466.7
"NM",86,370.1,466.7
"NM",86,369.4,466.6
"NM",86,368.5,466.6
"NM",86,368.4,466.5
"NM",86,367.9,466.5
"NM",86,367.8,466.5
"NM",86,367.5,466.4
"NM",86,366.7,466.4
"NM",86,366.4,466.3
"NM",86,366,466.3
"NM",86,365.8,466.3
"NM",86,365.3,466.2
"NM",86,364.8,466.2
"NM",86,364.6,466.1
"NM",86,364.4,466.1
"NM",86,364.2,466.1
"NM",86,363.9,466.1
"NM",86,363.7,466.1
"NM",86,363.4,466
"NM",86,363.2,466
"NM",86,363,466
"NM",86,362.9,466
"NM",86,362.7,466
"NM",86,362.5,465.9
"NM",86,362.3,465.9
"NM",86,362,465.9
"NM",86,361.9,465.9
"NM",86,361.7,465.9
"NM",86,361.5,465.8
"NM",86,361,465.8
"NM",86,360.5,465.7
"NM",86,360.3,465.7
"NM",86,359.6,465.6
"NM",86,359.3,465.6
"NM",86,359.1,465.6
"NM",86,359,465.6
"NM",86,358.7,465.5
"NM",86,358.4,465.5
"NM",86,358.3,465.4
"NM",86,358.2,465.4
"NM",86,357.6,465.4
"NM",86,357.2,465.3
"NM",86,356.7,465.2
"NM",86,356.1,465.2
"NM",86,355.9,465.2
"NM",86,355.6,465.1
"NM",86,355.4,465.1
"NM",86,355.3,465.1
"NM",86,355.2,465.1
"NM",86,355.1,465.1
"NM",86,354.9,465
"NM",86,354.6,465
"NM",86,354.5,465
"NM",86,354.3,465
"NM",86,354.1,464.9
"NM",86,353.6,464.9
"NM",86,353.1,464.8
"NM",86,353,464.8
"NM",86,352.8,464.8
"NM",86,352.7,464.8
"NM",86,352.4,464.7
"NM",86,351.8,464.7
"NM",86,351.3,464.6
"NM",86,351.2,464.6
"NM",86,350.7,464.5
"NM",86,349.3,464.3
"NM",86,349.2,464.3
"NM",86,348.6,464.2
"NM",86,348.3,464.2
"NM",86,348,464.2
"NM",86,347.7,464.1
"NM",86,347.6,464.1
"NM",86,346.9,464
"NM",86,346.7,464
"NM",86,346.6,464
"NM",86,346.6,464.2
"NM",86,346.6,464.4
"NM",86,346.5,464.8
"NM",86,346.5,464.9
"NM",86,346.5,465.1
"NM",86,346.4,465.5
"NM",86,346.3,466.2
"NM",86,346.3,466.6
"NM",86,346.3,466.7
"NM",86,346.3,466.8
"NM",86,346.2,467.1
"NM",86,346.2,467.2
"NM",86,346.1,467.7
"NM",86,346.1,467.9
"NM",86,346,468.3
"NM",86,346,468.5
"NM",86,346,468.6
"NM",86,346,468.7
"NM",86,345.9,469.1
"NM",86,345.9,469.3
"NM",86,345.9,469.4
"NM",86,345.9,469.5
"NM",86,345.9,469.7
"NM",86,345.8,469.9
"NM",86,345.8,470.3
"NM",86,345.8,470.4
"NM",86,345.7,470.8
"NM",86,345.7,471
"NM",86,345.6,471.3
"NM",86,345.6,471.5
"NM",86,345.5,472.1
"NM",86,345.5,472.2
"NM",86,345.5,472.3
"NM",86,345.5,472.4
"NM",86,345.5,472.5
"NM",86,345.4,472.7
"NM",86,345.4,472.9
"NM",86,345.4,473.2
"NM",86,345.4,473.3
"NM",86,345.3,473.7
"NM",86,345.3,473.9
"NM",86,345.2,474.5
"NM",86,345.2,474.6
"NM",86,345.1,475
"NM",86,345.1,475.1
"NM",86,345.1,475.3
"NM",86,345,475.8
"NM",86,345,476.1
"NM",86,345,476.3
"NM",86,344.9,476.4
"NM",86,344.9,476.5
"NM",86,344.9,476.9
"NM",86,344.8,477.2
"NM",86,344.8,477.6
"NM",86,344.7,478.5
"NM",86,344.6,478.6
"NM",86,344.6,478.9
"NM",86,344.6,479
"NM",86,344.6,479.2
"NM",86,344.5,479.5
"NM",86,344.5,479.6
"NM",86,344.5,479.9
"NM",86,344.4,480.5
"NM",86,344.3,480.7
"NM",86,344.3,481
"NM",86,344.3,481.4
"NM",86,344.2,481.8
"NM",86,344.2,482.1
"NM",86,344.1,482.4
"NM",86,344.1,482.7
"NM",86,343.9,483.5
"NM",86,343.9,483.6
"NM",86,343.9,483.9
"NM",86,343.8,484.2
"NM",86,343.7,484.8
"NM",86,343.7,485.1
"NM",86,343.7,485.2
"NM",86,343.7,485.4
"NM",86,343.6,485.6
"NM",86,343.6,485.8
"NM",86,343.6,486.2
"NV",87,247.3,342.8
"NV",87,247.4,342.5
"NV",87,247.9,342.5
"NV",87,248.6,342.3
"NV",87,249,342.6
"NV",87,249.6,342.6
"NV",87,249.9,342.6
"NV",87,250.5,343.9
"NV",87,251.1,343.9
"NV",87,251.2,343.9
"NV",87,252.1,342.5
"NV",87,252.2,342.2
"NV",87,252.3,341.6
"NV",87,252.4,341.4
"NV",87,252.4,341.3
"NV",87,252.4,341.1
"NV",87,252.6,339.9
"NV",87,252.7,339.6
"NV",87,252.8,339
"NV",87,253,338.1
"NV",87,253.1,337.6
"NV",87,253.1,337.5
"NV",87,253.1,337.4
