"rank","name","people","pct_female","pct_white","pct_black","pct_aian","pct_asian","pct_twoplus","pct_hispanic","also_a_last_name"
695,"LILIANA",74437,99.8737,21.3738,0.874565,0.223007,0.908151,2.44905,74.1714,FALSE
696,"ISABELLE",74127,99.8691,64.8805,3.82856,0.717687,4.9712,6.31349,19.2885,TRUE
697,"RON",74027,0.33096,79.6736,8.68872,1.06448,3.5433,2.57609,4.45378,TRUE
698,"GUSTAVO",73693,0.19677,4.52146,0.354172,0.0990596,0.261897,0.169623,94.5938,TRUE
699,"CANDACE",73538,99.9102,72.1858,16.8036,1.12595,1.58693,3.80076,4.49699,FALSE
700,"KARL",73523,0.293806,80.7448,10.5654,0.465161,2.54342,2.60191,3.07931,TRUE
701,"ALVIN",72972,0.283709,42.223,34.3584,1.45809,12.1485,2.24607,7.56592,TRUE
702,"GLEN",72859,0.61215,83.0796,8.09234,0.856449,2.6764,2.57895,2.71621,TRUE
703,"MARINA",72814,99.8022,45.7014,1.81146,0.329607,4.78754,2.23309,45.1369,TRUE
704,"COLLIN",72621,0.688572,83.2707,5.52044,0.608639,2.22938,4.56893,3.80193,TRUE
705,"MAGGIE",72615,99.781,72.5883,9.05323,0.870344,6.65427,2.71845,8.1154,TRUE
706,"JODY",72571,67.38,89.8348,2.6071,0.876383,1.19607,2.75041,2.73525,TRUE
707,"CAMILA",72541,99.7298,7.3903,0.955322,0.144746,0.796791,0.661695,90.0511,FALSE
708,"VIOLET",72515,99.8566,69.2174,5.7395,1.02048,2.58429,5.78501,15.6533,TRUE
709,"ABBY",72429,99.4823,83.1449,1.6637,0.549504,2.89939,2.70886,9.03367,TRUE
710,"BIANCA",72258,99.827,22.2231,16.3497,0.427634,2.87027,3.47505,54.6542,TRUE
711,"ISRAEL",72112,1.54753,10.4365,9.26059,0.342523,0.985966,1.72093,77.2534,TRUE
712,"DUANE",71876,0.52042,81.7505,11.3445,1.37042,1.0852,2.51962,1.92971,TRUE
713,"PAYTON",71783,70.0722,79.1845,7.32764,1.12004,0.890183,5.82171,5.65594,TRUE
714,"MATHEW",71770,0.217388,68.42,3.36492,0.851331,5.45214,3.2855,18.6262,TRUE
715,"JODI",71742,98.9672,92.3113,1.63084,0.610521,1.21128,2.34591,1.89011,FALSE
716,"LUCIA",71626,99.7278,26.7947,1.68933,0.208025,3.58529,1.47153,66.2511,TRUE
717,"HERBERT",71493,0.162263,65.9323,22.4973,1.00429,2.28834,2.16804,6.10969,TRUE
718,"MAURICE",71282,1.01138,29.6975,59.9773,0.674785,1.00306,3.8032,4.84414,TRUE
719,"MONIQUE",71265,99.7867,25.2073,43.2148,0.900863,2.18059,4.66428,23.8322,TRUE
720,"MARCOS",71182,0.368091,5.9678,1.20115,0.28378,0.824647,0.296423,91.4262,TRUE
721,"ANGIE",70854,99.6867,51.4071,6.09987,0.725435,5.0597,1.94626,34.7616,TRUE
722,"SHERRI",70739,99.9392,85.1581,8.58225,0.884943,0.723787,3.0139,1.637,FALSE
723,"SUMMER",70690,99.7001,72.4317,9.06918,1.52355,2.88584,6.11543,7.97425,TRUE
724,"ELLIE",70665,99.2966,76.6348,1.3005,0.510861,6.18977,4.49303,10.871,TRUE
725,"PAULINE",70437,99.8396,65.9852,16.9045,1.34872,6.14592,2.01883,7.59686,TRUE
726,"MISTY",70426,99.8949,85.0169,2.90802,1.78059,0.738364,4.70707,4.84906,FALSE
727,"TRINITY",70210,97.0205,46.3965,28.5928,1.23914,2.36149,8.64549,12.7646,TRUE
728,"DESIREE",69938,99.8656,41.4753,18.7666,1.17104,2.74386,5.67932,30.1639,FALSE
729,"SHERYL",69909,99.8541,82.1897,10.0574,0.689468,2.92523,2.41028,1.72796,FALSE
730,"ALLAN",69666,0.212427,68.9016,6.33882,0.489478,7.94505,2.1804,14.1446,TRUE
731,"RAQUEL",69606,99.5058,13.1742,7.58412,0.643623,3.6606,1.5832,73.3543,TRUE
732,"KRISTI",69584,99.7413,89.6499,2.39423,0.67688,1.63831,2.91015,2.73051,FALSE
733,"KEN",69580,0.731511,74.3418,6.453,0.626617,12.3455,3.07703,3.15608,TRUE
734,"BRITTNEY",69442,99.82,64.2536,19.8612,0.738746,1.17508,4.38783,9.58354,FALSE
735,"ALI",69300,19.2981,63.176,11.0519,0.300144,13.0115,6.27706,6.18326,TRUE
735,"CAROLINA",69300,99.8081,11.9582,0.950938,0.181818,3.12843,0.665224,83.1154,TRUE
737,"AALIYAH",69237,99.8151,13.7499,39.5208,1.27389,1.99604,12.281,31.1784,FALSE
738,"MEREDITH",69220,97.7852,90.1907,2.47761,0.342387,1.03005,2.50072,3.45854,TRUE
739,"EDNA",68960,99.8477,53.8269,20.1595,0.75261,5.99188,1.82425,17.4449,FALSE
740,"REGINALD",68887,0.242454,14.3917,77.9363,0.558886,1.9336,3.29235,1.88715,TRUE
741,"DALTON",68878,0.558959,87.925,2.72801,1.1847,0.6301,4.16969,3.36247,TRUE
742,"GILBERT",68856,0.225088,34.4356,9.30493,1.54525,4.52248,1.40438,48.7873,TRUE
743,"CRISTIAN",68804,2.19312,7.751,1.35893,0.109005,0.479623,0.495611,89.8058,TRUE
744,"SIMON",68778,0.635359,55.4581,7.45442,0.503068,11.5197,3.72648,21.3382,TRUE
745,"KALEB",68288,0.374866,60.6842,17.2329,1.2169,1.59179,6.84015,12.4341,FALSE
746,"BECKY",68254,99.8945,87.2213,1.69221,0.820465,2.69142,2.26653,5.30811,TRUE
747,"ERNESTO",68249,0.164119,2.49674,0.650559,0.181688,6.23013,0.222714,90.2182,TRUE
748,"BREANNA",68071,99.8898,63.4676,14.6994,0.94754,1.21491,5.94379,13.7268,FALSE
749,"DAVE",67933,0.273815,80.3071,8.08296,0.680082,3.96714,2.10502,4.85773,TRUE
750,"LEROY",67713,0.152126,48.803,39.2022,1.61564,0.92006,2.41017,7.04887,TRUE
751,"HARRISON",67130,0.52583,78.3614,6.02413,0.92954,3.84627,5.33592,5.50276,TRUE
752,"BRODY",67103,0.454593,87.7099,0.752574,0.824106,0.596099,4.27403,5.84326,TRUE
753,"AURORA",66929,99.8013,39.385,1.96178,0.890496,5.87936,5.2847,46.5986,TRUE
754,"KRISTA",66763,99.9146,87.1576,2.81144,0.680017,1.13836,3.2518,4.96083,TRUE
755,"BELLA",66736,99.7288,49.3901,7.8863,0.669803,6.08217,5.22656,30.745,TRUE
756,"KELLI",66654,99.757,86.988,5.66808,0.687131,1.08321,3.09059,2.48297,FALSE
757,"LORENZO",66591,0.279334,12.8861,21.7252,0.998633,2.93283,2.39672,59.0605,TRUE
758,"QUINN",66540,52.5415,81.2985,4.04118,0.461377,2.07995,6.51338,5.60565,TRUE
759,"GIOVANNI",66483,1.10409,25.3899,6.42119,0.237655,1.35373,3.31664,63.2808,TRUE
760,"REBEKAH",66473,99.9052,80.9983,3.09599,0.570156,2.25054,4.79744,8.28758,FALSE
761,"LINCOLN",66385,1.99747,76.5489,4.44679,0.644724,2.36349,7.22151,8.77457,TRUE
762,"JULIANA",65987,99.7908,43.3479,5.16617,0.395532,4.67213,3.4522,42.966,TRUE
763,"PENELOPE",65813,99.9027,63.878,2.81403,0.575874,2.39162,6.08694,24.2536,FALSE
764,"MAYRA",65661,99.8066,1.26102,0.344192,0.057873,0.479737,0.0746257,97.7825,FALSE
765,"AYDEN",65631,3.26842,46.7355,18.8143,0.84259,3.11438,6.78643,23.7068,FALSE
766,"DARRYL",65346,0.867715,40.359,50.7422,0.982463,2.14397,3.43709,2.33526,FALSE
767,"HUDSON",65103,1.99687,85.5537,1.46537,0.44852,1.67427,5.28547,5.57271,TRUE
768,"JACE",64937,1.36735,66.583,11.8761,1.28586,1.90646,6.97291,11.3756,TRUE
769,"SCARLETT",64821,99.8457,65.1995,1.44706,0.669536,2.11506,5.68643,24.8824,TRUE
770,"LYNDA",64731,99.9428,84.5545,6.51156,0.498988,1.78276,2.32655,4.32559,FALSE
771,"GENE",64464,3.96594,80.1983,8.27904,0.975738,4.13254,2.50527,3.90916,TRUE
772,"BERTHA",64458,99.789,21.3891,19.4902,0.867231,0.575569,0.957212,56.7207,TRUE
773,"SHAUN",64428,4.15101,71.8088,14.0141,0.934376,3.2191,5.28652,4.73707,FALSE
774,"SHELLEY",64255,98.8794,87.5278,4.9786,0.729904,1.866,2.73286,2.16481,TRUE
775,"GIANNA",64222,99.8163,55.7037,5.70677,0.277164,2.05537,6.23151,30.0255,TRUE
776,"ABEL",63703,0.444235,19.2534,4.98093,0.541576,1.86804,1.75502,71.601,TRUE
777,"VALERIA",63599,99.7862,9.95613,4.41674,0.169814,0.3412,0.364786,84.7513,TRUE
778,"JONAH",63553,1.23365,66.7396,6.26249,0.893742,4.25629,7.49925,14.3487,TRUE
779,"KRISTY",63540,99.8851,82.1435,3.97387,0.90022,3.78187,3.02801,6.17249,TRUE
780,"LEWIS",63423,0.499827,70.2821,18.446,1.0091,1.44585,3.00837,5.80862,TRUE
781,"LLOYD",63242,0.32579,71.9427,19.1582,1.2302,2.42244,2.73552,2.51099,TRUE
782,"MATEO",63140,0.300904,7.19354,1.39214,0.38961,1.28445,1.43807,88.3022,TRUE
783,"MERCEDES",62843,98.9276,17.5708,10.0807,0.604682,3.13639,2.5508,66.0567,TRUE
784,"GENESIS",62797,96.4918,5.36491,10.9942,0.313709,1.29943,1.80582,80.222,FALSE
785,"KRYSTAL",62784,99.8901,52.2808,17.6813,1.06078,2.8606,4.12048,21.996,TRUE
786,"RAMONA",62768,99.7674,41.4542,10.7634,1.62185,1.64893,2.68608,41.8255,TRUE
787,"DOMINIQUE",62490,71.0603,19.84,54.2903,0.790526,2.03393,6.68267,16.3626,TRUE
788,"BELINDA",62427,99.8847,50.1145,20.0042,0.84739,3.69071,2.77124,22.572,TRUE
789,"CARLY",62426,99.6044,86.0539,2.04722,0.509403,1.36962,3.41364,6.60622,TRUE
790,"CAMILLE",62247,98.5493,55.9031,21.6492,0.599226,4.7424,5.50709,11.599,TRUE
791,"FLORENCE",62186,99.651,68.6039,19.141,0.878011,5.82768,2.0101,3.53938,TRUE
792,"PATSY",62117,98.3468,83.544,8.30208,0.928892,0.803323,2.1701,4.25165,TRUE
793,"LORENA",61912,99.8482,11.6876,1.73149,0.599238,1.69273,0.61539,83.6736,TRUE
794,"GUILLERMO",61840,0.211823,1.44405,0.24903,0.10511,1.30175,0.111578,96.7885,TRUE
795,"NOEL",61697,20.6846,35.7991,9.80923,0.447348,9.0442,2.59008,42.31,TRUE
796,"DORA",61603,99.7176,26.377,9.08722,0.688278,1.94958,1.09735,60.8006,TRUE
797,"MARIAN",61582,95.8397,74.072,11.9402,0.660907,3.63743,1.72778,7.96174,TRUE
798,"ASHER",61309,1.69475,73.8847,4.63064,0.722569,3.56881,7.82593,9.3673,TRUE
799,"ELISE",61120,99.6499,72.9025,6.92899,0.39267,4.19339,5.39921,10.1832,TRUE
800,"JACQUELYN",60912,99.913,68.8994,16.3301,0.485947,1.64664,3.12418,9.51372,FALSE
801,"DELORES",60886,99.7783,61.0337,30.5374,1.23838,0.264429,1.88713,5.03893,TRUE
802,"JOSUE",60568,0.394643,2.16451,2.49967,0.104015,0.35002,0.151895,94.7299,TRUE
803,"NEVAEH",60294,99.4743,34.7696,27.6246,1.70664,0.802733,12.0062,23.0902,FALSE
804,"CANDICE",59918,99.9299,65.4044,18.8274,1.12487,2.95237,4.41103,7.27995,FALSE
805,"CHEYENNE",59826,96.7542,68.263,8.85067,3.23271,1.21686,9.27523,9.16157,FALSE
806,"CADEN",59391,1.47844,76.9679,6.55992,0.793049,2.62498,6.29388,6.76028,TRUE
807,"ROSS",59347,0.970661,88.1527,3.27396,0.645357,1.87036,2.55447,3.50313,TRUE
808,"HUGO",59064,0.159155,9.2967,0.750034,0.104971,1.21732,0.855005,87.776,TRUE
809,"CORA",58912,99.798,72.8103,12.8989,0.765549,2.18631,5.24002,6.09893,TRUE
810,"LUCILLE",58883,99.8472,73.1909,15.1062,1.03086,1.68979,2.47949,6.50273,FALSE
811,"REAGAN",58854,88.7214,82.0556,5.6054,0.475754,1.60737,5.0175,5.23839,TRUE
812,"BRYSON",58586,0.542755,62.3852,20.1533,1.1385,1.97829,7.48131,6.86341,TRUE
813,"FELIPE",58518,0.316158,6.06651,0.721146,0.170888,2.07116,0.317851,90.6524,TRUE
814,"KADEN",58483,1.94415,67.3615,12.4002,1.21403,3.21119,7.94761,7.86553,TRUE
815,"BEATRICE",58358,99.8423,48.002,24.9889,0.767675,2.52236,2.28075,21.4384,TRUE
816,"EVERETT",58343,0.965033,77.9665,9.38759,0.954699,1.32835,5.04602,5.31683,TRUE
817,"ROBYN",58118,98.4376,80.8837,9.42737,0.834509,1.69999,3.74239,3.41202,TRUE
818,"JO",57896,94.7343,82.8848,7.44438,0.816982,1.89478,2.49413,4.4649,TRUE
819,"BYRON",57838,0.162534,46.9674,28.4986,1.31747,2.38079,3.17784,17.6579,TRUE
820,"DILLON",57536,1.28087,79.6771,4.84219,1.11061,2.37764,4.80569,7.1868,TRUE
821,"MARSHALL",57530,1.21156,77.198,12.9393,0.962976,1.28802,3.87102,3.74066,TRUE
822,"JADA",57492,99.4173,22.3179,54.4963,0.817505,1.65414,10.1423,10.5719,TRUE
823,"JOEY",57452,10.9562,64.6139,6.23651,1.29151,7.18165,3.22182,17.4546,TRUE
824,"MARIANNE",57190,99.9301,89.0208,1.46529,0.272775,3.35373,1.52474,4.36265,FALSE
825,"ORLANDO",57038,0.282283,4.72317,15.1934,0.838038,3.27326,1.02388,74.9483,TRUE
826,"MCKENZIE",56891,96.8447,74.5654,12.3324,0.898209,0.841961,5.37871,5.98337,TRUE
827,"SONYA",56884,99.8699,51.2728,27.7037,1.28331,3.26102,4.29471,12.1844,FALSE
828,"VERNON",56774,0.50546,65.3627,26.498,1.97273,1.50069,2.84813,1.81773,TRUE
829,"ADRIENNE",56600,99.3869,61.8534,22.712,0.738516,2.70318,4.15724,7.83569,FALSE
830,"GRACIE",56335,99.7924,74.0676,6.84654,1.15204,1.23014,3.98864,12.715,TRUE
831,"SAWYER",56258,19.0643,89.5179,0.494152,0.527925,0.515482,4.57535,4.36916,TRUE
832,"MARIANA",56195,99.7028,16.8734,2.05178,0.250912,0.944924,1.03034,78.8487,TRUE
833,"SKYLER",56086,39.7072,73.5816,6.98035,1.43351,2.99718,6.64872,8.35859,TRUE
834,"NADIA",56038,99.8448,37.6905,18.1252,0.371177,7.56808,6.18866,30.0564,FALSE
835,"VERA",55793,99.767,66.7037,19.8071,0.940978,2.75303,3.03264,6.7625,TRUE
836,"DWAYNE",55731,0.227889,43.5269,47.5911,1.08557,1.1071,3.51689,3.17238,FALSE
837,"BILLIE",55681,85.411,83.9874,8.49123,1.39545,0.457966,3.51107,2.15693,TRUE
838,"CASSIDY",55591,94.8177,79.0937,6.16647,0.676368,2.29354,5.22926,6.54063,TRUE
839,"ANGELO",55365,0.923049,45.1043,11.6933,0.780276,5.40233,2.80141,34.2184,TRUE
840,"KIRK",55258,0.161054,81.818,10.6374,0.660538,1.6052,2.68377,2.5951,TRUE
841,"NICHOLE",55225,99.7718,74.6292,9.32911,0.820281,1.16614,4.47804,9.57718,FALSE
842,"KARI",55013,98.751,89.7061,2.61938,0.661662,1.39603,2.92113,2.69573,TRUE
843,"CLINTON",54830,0.17325,74.9973,16.5931,1.30403,1.33321,3.65858,2.11381,TRUE
844,"HILDA",54734,99.821,24.0271,6.27581,0.392809,1.78134,0.62484,66.8981,FALSE
845,"BOBBIE",54719,89.2629,68.6014,23.6097,1.1093,0.615874,3.18354,2.88017,TRUE
846,"LILLY",54549,99.7837,71.5632,3.78925,1.15492,4.29522,5.25216,13.9453,TRUE
847,"LYNNE",54520,99.6057,92.4083,2.81365,0.187087,1.88921,1.50954,1.19222,TRUE
848,"ALANA",54144,99.8393,51.9042,17.2891,0.897606,3.37249,8.63069,17.906,TRUE
849,"GUY",54140,0.258575,81.1803,8.93794,0.932767,1.95235,2.75767,4.23901,TRUE
850,"KENT",54011,0.25735,85.1864,5.30448,0.492492,4.80273,2.26621,1.94775,TRUE
851,"MARTA",53965,99.7276,25.5851,1.55286,0.10933,0.465116,0.465116,71.8225,TRUE
852,"SIDNEY",53876,38.1761,66.2596,19.4743,0.890935,2.79345,4.24679,6.33492,TRUE
853,"THELMA",53798,99.816,50.671,28.5401,0.88665,4.85148,2.02424,13.0265,FALSE
854,"DALLAS",53587,19.3684,69.5878,15.6792,1.44438,0.854685,5.35764,7.07634,TRUE
855,"YVETTE",53502,99.8486,22.4216,30.3615,0.826137,2.31206,2.42795,41.6508,FALSE
856,"ARIA",53370,98.3714,47.9745,11.1954,0.674536,6.97021,10.6183,22.567,TRUE
857,"GAGE",53254,0.503305,85.5861,1.17738,1.17925,0.368047,5.209,6.48026,TRUE
858,"KAI",53210,13.6625,34.4804,16.0571,0.740462,15.8974,19.4512,13.3734,TRUE
859,"RYLEE",53189,92.0348,79.8549,5.44285,0.988926,1.17882,5.57634,6.95821,TRUE
860,"EZRA",52905,4.91627,53.1746,9.69474,0.748511,3.26812,8.11076,25.0033,TRUE
861,"FATIMA",52706,99.7173,21.138,13.1636,0.136607,14.6833,2.51015,48.3683,TRUE
862,"EASTON",52583,1.45085,85.0332,1.955,0.948976,0.718864,4.74298,6.60099,TRUE
863,"JONATHON",52578,0.133141,73.9016,5.06295,0.77599,1.32945,3.97314,14.9568,FALSE
864,"ROXANNE",52499,99.92,66.2832,8.89922,1.1505,3.28197,3.32768,17.0575,FALSE
865,"JORDYN",52489,92.434,55.3125,24.7842,0.783021,1.21359,8.23411,9.6725,FALSE
866,"SHERI",52464,99.9142,88.169,4.87001,0.688091,1.33425,2.92391,2.01471,FALSE
867,"ELISA",52350,99.467,30.7698,4.15282,0.389685,6.19102,1.98472,56.5119,FALSE
868,"MALLORY",52302,98.6388,87.0808,3.16814,0.625215,0.760965,3.38419,4.98069,TRUE
869,"STUART",52142,0.485232,91.0072,2.591,0.502474,1.47865,2.24004,2.18058,TRUE
870,"MILTON",51885,0.204278,40.9907,27.9406,0.74588,2.1432,1.80206,26.3776,TRUE
871,"SAUL",51859,0.233293,8.06417,1.64099,0.152336,0.395303,0.366378,89.3808,TRUE
872,"MARIBEL",51830,99.8186,1.36215,0.206444,0.0848929,3.08123,0.148563,95.1167,FALSE
873,"MOHAMMAD",51752,0.171957,34.2692,1.53231,0.0811563,56.9273,6.51762,0.672438,TRUE
874,"ROLAND",51668,0.253547,60.1184,16.9021,1.19416,5.46567,3.02121,13.2984,TRUE
875,"KENNY",51663,1.99551,47.9395,15.0862,1.05685,16.4005,2.68084,16.836,TRUE
876,"GAYLE",51629,95.7036,88.8803,5.99469,0.476476,1.67929,1.71415,1.25511,TRUE
877,"TERRENCE",51591,0.401241,46.919,44.2054,0.754007,2.32793,3.64792,2.14572,TRUE
878,"KAYDEN",51572,13.2874,47.9117,25.3258,1.19251,3.58334,8.91957,13.0672,TRUE
879,"KAITLIN",51539,99.8991,85.3431,2.38654,0.512233,2.29535,3.96399,5.49875,FALSE
880,"LONNIE",51395,6.51607,68.0397,24.014,1.28028,0.601226,3.48672,2.57807,FALSE
881,"ISMAEL",51337,0.340858,2.64721,2.54592,0.171416,1.44925,0.321406,92.8648,TRUE
882,"CONNER",51304,1.53423,86.7086,1.70357,0.785514,1.25526,4.69749,4.84952,TRUE
883,"LENA",51226,99.8302,62.4253,15.0217,1.70421,7.49229,4.7593,8.5972,TRUE
884,"GENEVIEVE",51139,99.8807,70.9478,5.11351,1.0403,3.85811,4.93166,14.1086,FALSE
885,"CELESTE",51118,99.7417,44.9392,10.5657,0.796197,2.79745,3.60147,37.3,TRUE
886,"TERRANCE",51101,0.675147,35.0698,56.04,1.27786,1.2172,4.07428,2.32089,TRUE
887,"BOB",51099,1.21522,82.7316,5.50696,0.923697,3.99812,2.13311,4.70655,TRUE
888,"ROSEMARIE",51047,99.9216,72.1551,6.54887,0.397673,7.33638,1.67884,11.8832,FALSE
889,"MYA",51023,99.4532,37.0735,24.4419,1.16026,3.17112,11.2831,22.8701,TRUE
890,"DARYL",50924,6.84576,66.3086,24.0633,1.11539,2.92397,2.9868,2.60192,FALSE
891,"RODOLFO",50873,0.153332,2.25463,0.233916,0.098284,7.79785,0.198534,89.4168,TRUE
892,"ESMERALDA",50743,99.7478,2.50084,0.419762,0.19313,1.04842,0.147804,95.69,TRUE
893,"WADE",50706,0.305696,85.3232,6.90056,1.14977,1.25232,3.3566,2.01751,TRUE
894,"TYRONE",50648,0.27645,8.07337,81.6794,1.37024,1.29916,4.22722,3.35058,TRUE
895,"KIRSTEN",50530,99.5488,83.3267,5.81833,0.560063,2.15318,3.84128,4.30042,TRUE
896,"DOUG",50323,0.137136,92.7528,1.80633,0.610059,1.31948,1.90966,1.60165,TRUE
897,"TABITHA",50191,99.8665,73.7483,11.6495,0.99221,1.18746,5.12642,7.29613,FALSE
898,"ELSA",50139,99.7726,20.2856,3.32276,0.191468,5.83578,1.2226,69.1418,FALSE
899,"IVY",50096,97.5685,56.9307,12.9072,0.686682,12.2605,5.60324,11.6117,TRUE
900,"DAMON",50022,0.271875,54.3161,29.3691,1.19547,1.87717,5.79945,7.44273,TRUE
901,"BEATRIZ",49941,99.8198,4.97387,0.548647,0.0820969,2.23263,0.256302,91.9064,TRUE
902,"VICKY",49817,99.1931,70.4639,6.39942,0.865167,9.41044,2.2402,10.6209,FALSE
903,"DONOVAN",49792,0.475951,43.1455,26.6609,1.80953,2.71329,9.37299,16.2978,TRUE
904,"YESENIA",49769,99.795,1.39042,0.436014,0.164761,0.144668,0.0884084,97.7757,FALSE
905,"JOHANNA",49746,99.807,51.2845,4.01238,0.611104,3.3671,2.74997,37.9749,FALSE
906,"CELIA",49708,99.821,33.6224,4.36751,0.422467,4.00539,1.62952,55.9528,TRUE
907,"ALISHA",49572,99.7781,56.7135,20.3038,1.1095,7.77253,5.37602,8.72468,FALSE
908,"COLBY",49557,7.26293,85.0132,4.8873,1.05737,0.992796,4.31422,3.73509,TRUE
909,"MARISOL",49541,99.7316,1.79649,0.37141,0.157445,0.70043,0.167538,96.8067,FALSE
910,"VALENTINA",49540,99.7436,31.8107,1.8046,0.403714,1.71377,1.28987,62.9774,TRUE
911,"ALEC",49531,0.851871,74.2464,2.72355,0.62789,2.81036,4.55069,15.0411,TRUE
912,"DAMIEN",49455,0.432769,42.6145,20.0768,1.33455,2.09483,7.03266,26.8466,TRUE
913,"ALFONSO",49409,0.21857,5.40792,6.03939,0.279301,2.38013,0.404785,85.4885,TRUE
914,"WILMA",49397,99.5384,74.4742,12.5919,1.05472,3.67229,2.02441,6.18256,FALSE
915,"AIMEE",49379,99.9231,75.4795,2.09603,0.477936,4.94542,3.44883,13.5523,FALSE
916,"DWIGHT",49316,0.170316,59.3195,33.2529,0.961149,1.44375,2.86317,2.15954,TRUE
917,"TED",49172,0.191173,82.307,5.0964,0.813471,5.23469,2.04791,4.50053,FALSE
918,"JANELLE",48981,99.804,57.5938,15.6061,1.02285,4.43437,4.16896,17.174,TRUE
919,"REESE",48827,69.4772,83.6525,3.49806,0.636943,1.44797,5.17746,5.58707,TRUE
920,"HARVEY",48795,0.553324,73.8211,15.0138,1.22758,2.95727,2.50231,4.47792,TRUE
921,"MARISA",48702,99.883,54.0779,4.07991,0.67759,3.852,4.05322,33.2594,FALSE
922,"MIKAYLA",48658,99.815,59.5914,14.3635,0.924822,3.02109,8.44671,13.6524,FALSE
923,"LANA",48603,99.8293,77.7545,4.52853,0.886777,5.70952,5.333,5.78771,TRUE
924,"FLOYD",48521,0.327612,68.7496,23.5424,1.5416,0.764617,2.97809,2.42369,TRUE
925,"MICHAELA",48490,99.7051,71.7055,10.1835,0.845535,2.28088,6.2054,8.77913,FALSE
926,"ANTONIA",48458,96.993,22.1326,9.78167,0.548929,2.04301,1.50852,63.9853,TRUE
927,"CARA",48441,99.808,85.8405,3.46401,0.633761,2.50408,4.05235,3.5053,TRUE
928,"CAITLYN",48236,99.886,80.1124,3.81872,0.632308,3.41654,4.97968,7.04038,FALSE
929,"BERNICE",48076,98.983,51.4789,33.1309,1.37491,2.41701,1.76387,9.83443,TRUE
930,"MOHAMMED",48042,0.185255,36.2932,10.1661,0.218559,47.9372,4.50439,0.88048,TRUE
931,"SERENITY",47959,99.8228,37.0963,30.0194,1.26983,1.62222,9.27042,20.7219,FALSE
932,"TRENT",47903,0.231713,81.1327,8.44206,1.04795,1.16068,4.44857,3.76803,TRUE
933,"ANNABELLE",47695,99.8553,71.366,2.09037,0.647867,6.60866,5.41357,13.8736,FALSE
934,"CLYDE",47655,0.789004,70.8278,20.2602,1.16042,2.30616,2.99654,2.44885,TRUE
935,"LESTER",47583,0.481386,61.9381,21.1189,1.23784,3.20493,2.29914,10.2011,TRUE
936,"EMILIA",47577,99.7478,44.7548,1.78237,0.269038,3.86321,3.5143,45.8163,FALSE
937,"DIANNA",47529,99.8969,72.5073,8.44747,0.980454,1.77786,3.00659,13.2803,TRUE
937,"MILA",47529,99.5456,47.0365,4.17219,0.635402,7.38076,8.65787,32.1172,TRUE
939,"JOHNNIE",47518,33.3116,42.6281,47.5904,1.14062,0.658698,3.17353,4.8087,TRUE
940,"ARNOLD",47510,0.204155,58.735,14.1886,1.67965,7.52894,1.88802,15.9798,TRUE
941,"TESSA",47462,99.9052,81.7201,3.0024,0.811175,2.14487,5.17467,7.14677,FALSE
942,"TY",47425,3.86083,73.5161,7.31892,1.55825,5.78598,6.36373,5.45704,TRUE
943,"JIMMIE",47103,15.5202,61.8581,29.3251,1.54343,0.58595,3.4329,3.25457,TRUE
944,"CAMDEN",47086,6.53809,79.4058,6.02515,0.601028,1.27851,7.16349,5.52606,TRUE
945,"TATIANA",47075,99.8725,33.6357,15.2777,0.412108,1.59958,4.22942,44.8455,FALSE
946,"HAYLEY",47064,99.8853,83.6202,1.8273,0.560938,2.0079,4.33027,7.65341,TRUE
947,"PIPER",46880,99.4027,86.7726,1.37585,0.699659,0.821246,5.74019,4.59044,TRUE
948,"PERRY",46766,4.9289,71.9861,18.4771,1.25091,2.70496,3.04067,2.54031,TRUE
949,"SUSANA",46460,99.8558,5.55532,0.766251,0.109772,5.12053,0.273353,88.1748,TRUE
950,"LOURDES",46440,99.6684,2.20284,1.17786,0.105512,12.3385,0.43497,83.7403,TRUE
951,"JOSIE",46381,98.8164,66.3569,6.72474,0.974537,3.67392,3.50575,18.7641,TRUE
952,"TRENTON",46322,0.21588,74.3275,13.3803,1.32119,0.755581,6.46561,3.74984,TRUE
953,"EMILIO",46299,0.276488,6.37595,0.995702,0.559407,1.9806,0.473012,89.6153,TRUE
954,"MOHAMED",46249,0.227007,46.3232,41.2549,0.22487,7.44449,3.84657,0.905966,TRUE
955,"ANTOINETTE",46135,99.8786,51.3125,34.8065,0.854015,1.643,2.63358,8.75041,TRUE
956,"BRAXTON",46072,1.49989,76.2806,9.8498,1.10479,0.612085,6.67434,5.47838,TRUE
957,"LACEY",46055,98.5779,86.2968,3.77809,1.18337,0.607969,4.29052,3.84323,TRUE
958,"TRACI",46046,99.6677,83.7597,9.08874,0.688442,1.12279,3.05998,2.28033,FALSE
959,"ALLYSON",45708,99.7747,75.361,4.02337,0.446311,2.99947,3.31671,13.8532,TRUE
960,"ELLIOT",45702,11.1977,73.4782,4.73502,0.623605,3.70881,5.67371,11.7807,TRUE
961,"JOSEFINA",45585,99.7719,1.47198,0.243501,0.0855545,9.0578,0.252276,88.8889,FALSE
962,"KRISTOPHER",45567,0.25242,70.6388,11.5061,0.741765,1.65251,4.94656,10.5142,FALSE
963,"HANNA",45249,98.1391,73.2281,5.02774,0.525978,8.49743,4.24761,8.47312,TRUE
964,"ELISABETH",45235,99.8784,80.0265,3.14137,0.311706,1.81939,3.28728,11.4137,FALSE
