"icpsr","chamber","bioname","born","entry_congress","last_congress","n_congresses","entry_year","entry_age","years_served","span_years","still_serving","prior_house"
7860,"House","RICE, Thomas",1768,14,15,2,1815,47,4,4,FALSE,FALSE
7937,"House","ROANE, William Henry",1787,14,14,1,1815,28,2,2,FALSE,FALSE
8107,"Senate","RUGGLES, Benjamin",1783,14,22,9,1815,32,18,18,FALSE,FALSE
8211,"Senate","SANFORD, Nathan",1777,14,21,6,1815,38,12,16,FALSE,FALSE
8231,"House","SAVAGE, John",1779,14,15,2,1815,36,4,4,FALSE,FALSE
8256,"House","SCHENCK, Abraham Henry",1775,14,14,1,1815,40,2,2,FALSE,FALSE
8365,"House","SERGEANT, John",1779,14,27,8,1815,36,16,28,FALSE,FALSE
8602,"House","SMITH, Ballard",NA,14,16,3,1815,NA,6,6,FALSE,FALSE
8686,"House","SMITH, Thomas",1773,14,14,1,1815,42,2,2,FALSE,FALSE
8694,"Senate","SMITH, William",1762,14,21,7,1815,53,14,16,FALSE,FALSE
8859,"House","STEARNS, Asahel",1774,14,14,1,1815,41,2,2,FALSE,FALSE
8971,"Senate","STOKES, Montfort",1762,14,17,4,1815,53,8,8,FALSE,FALSE
9036,"House","STRONG, Solomon",1780,14,15,2,1815,35,4,4,FALSE,FALSE
9185,"House","TATE, Magnus",1760,14,14,1,1815,55,2,2,FALSE,FALSE
9190,"House","TAUL, Micah",1785,14,14,1,1815,30,2,2,FALSE,FALSE
9217,"House","TAYLOR, John",NA,14,14,1,1815,NA,2,2,FALSE,FALSE
9233,"Senate","TAYLOR, Waller",1786,14,18,5,1815,29,10,10,FALSE,FALSE
9295,"House","THOMAS, Isaac",1784,14,14,1,1815,31,2,2,FALSE,FALSE
9364,"House","THROOP, Enos Thompson",1784,14,14,1,1815,31,2,2,FALSE,FALSE
9437,"House","TOWNSEND, George",1769,14,15,2,1815,46,4,4,FALSE,FALSE
9482,"Senate","TROUP, George Michael",1780,14,23,5,1815,35,10,20,FALSE,TRUE
9497,"House","TUCKER, Henry St. George",1780,14,15,2,1815,35,4,4,FALSE,FALSE
9542,"House","TYLER, John",1790,14,16,3,1815,25,6,6,FALSE,FALSE
9764,"House","WALLACE, James M.",1750,14,16,3,1815,65,6,6,FALSE,FALSE
9817,"House","WARD, Jonathan",1768,14,14,1,1815,47,2,2,FALSE,FALSE
9951,"House","WENDOVER, Peter Hercules",1768,14,16,3,1815,47,6,6,FALSE,FALSE
10062,"House","WHITESIDE, John",1773,14,15,2,1815,42,4,4,FALSE,FALSE
10105,"House","WILDE, Richard Henry",1789,14,23,6,1815,26,12,20,FALSE,FALSE
10117,"House","WILKIN, James Whitney",1762,14,15,2,1815,53,4,4,FALSE,FALSE
10160,"Senate","WILLIAMS, John",1778,14,17,4,1815,37,8,8,FALSE,FALSE
10170,"House","WILLIAMS, Lewis",1782,14,27,14,1815,33,28,28,FALSE,FALSE
10207,"House","WILLOUGHBY, Westel, Jr.",1769,14,14,1,1815,46,2,2,FALSE,FALSE
10235,"Senate","WILSON, James Jefferson",1775,14,16,3,1815,40,6,6,FALSE,FALSE
10257,"House","WILSON, William",NA,14,15,2,1815,NA,4,4,FALSE,FALSE
10354,"House","WOODS, John",1761,14,14,1,1815,54,2,2,FALSE,FALSE
10363,"House","WOODWARD, William",NA,14,14,1,1815,NA,2,2,FALSE,FALSE
10417,"House","YATES, John Barentse",1784,14,14,1,1815,31,2,2,FALSE,FALSE
5,"House","ABBOT, Joel",1776,15,18,4,1817,41,8,8,FALSE,FALSE
107,"House","ALLEN, Heman (of Colchester)",1779,15,15,1,1817,38,2,2,FALSE,FALSE
128,"House","ALLEN, Samuel Clesson",1772,15,20,6,1817,45,12,12,FALSE,FALSE
179,"House","ANDERSON, Richard Clough, Jr.",1788,15,16,2,1817,29,4,4,FALSE,FALSE
294,"House","AUSTIN, Archibald",1772,15,15,1,1817,45,2,2,FALSE,FALSE
382,"House","BALDWIN, Henry",1780,15,17,3,1817,37,6,6,FALSE,FALSE
398,"House","BALL, William Lee",1781,15,18,4,1817,36,8,8,FALSE,FALSE
417,"House","BARBER, Levi",1777,15,17,2,1817,40,4,6,FALSE,FALSE
533,"House","BAYLY, Thomas",1775,15,17,3,1817,42,6,6,FALSE,FALSE
576,"House","BEECHER, Philemon",1775,15,20,5,1817,42,10,12,FALSE,FALSE
616,"House","BELLINGER, Joseph",1773,15,15,1,1817,44,2,2,FALSE,FALSE
803,"House","BLOOMFIELD, Joseph",1753,15,16,2,1817,64,4,4,FALSE,FALSE
816,"House","BODEN, Andrew",NA,15,16,2,1817,NA,4,4,FALSE,FALSE
1305,"Senate","BURRILL, James, Jr.",1772,15,16,2,1817,45,4,4,FALSE,FALSE
1342,"House","BUTLER, Josiah",1779,15,17,3,1817,38,6,6,FALSE,FALSE
1350,"House","BUTLER, Thomas",1785,15,16,2,1817,32,4,4,FALSE,FALSE
1460,"House","CAMPBELL, John Wilson",1782,15,19,5,1817,35,10,10,FALSE,FALSE
1740,"House","CLAIBORNE, Thomas",1780,15,15,1,1817,37,2,2,FALSE,FALSE
1873,"House","COBB, Thomas Willis",1784,15,18,3,1817,33,6,8,FALSE,FALSE
1956,"House","COLSTON, Edward",1786,15,15,1,1817,31,2,2,FALSE,FALSE
2128,"House","CRAFTS, Samuel Chandler",1768,15,18,4,1817,49,8,8,FALSE,FALSE
2161,"House","CRAWFORD, Joel",1783,15,16,2,1817,34,4,4,FALSE,FALSE
2181,"Senate","CRITTENDEN, John Jordan",1786,15,36,11,1817,31,22,44,FALSE,FALSE
2221,"House","CRUGER, Daniel",1780,15,15,1,1817,37,2,2,FALSE,FALSE
2233,"House","CULBRETH, Thomas",1786,15,16,2,1817,31,4,4,FALSE,FALSE
2280,"House","CUSHMAN, John Paine",1784,15,15,1,1817,33,2,2,FALSE,FALSE
2341,"House","DARLINGTON, Isaac",1781,15,15,1,1817,36,2,2,FALSE,FALSE
2369,"House","DAVIDSON, William",1778,15,16,2,1817,39,4,4,FALSE,FALSE
2561,"Senate","DICKERSON, Mahlon",1770,15,22,8,1817,47,16,16,FALSE,FALSE
2716,"House","DRAKE, John Reuben",1782,15,15,1,1817,35,2,2,FALSE,FALSE
2828,"Senate","EATON, John Henry",1790,15,21,7,1817,27,14,14,FALSE,FALSE
2871,"Senate","EDWARDS, Ninian",1775,15,18,4,1817,42,8,8,FALSE,FALSE
2907,"House","ELLICOTT, Benjamin",1765,15,15,1,1817,52,2,2,FALSE,FALSE
2977,"Senate","EPPES, John Wayles",1773,15,15,1,1817,44,2,2,FALSE,TRUE
2985,"House","ERVIN, James",1778,15,16,2,1817,39,4,4,FALSE,FALSE
3164,"House","FISHER, Charles",1789,15,26,3,1817,28,6,24,FALSE,FALSE
3173,"Senate","FISK, James",1763,15,15,1,1817,54,2,2,FALSE,TRUE
3234,"House","FLOYD, John",1783,15,20,6,1817,34,12,12,FALSE,FALSE
3252,"House","FOLGER, Walter, Jr.",1765,15,16,2,1817,52,4,4,FALSE,FALSE
3287,"Senate","FORSYTH, John",1780,15,23,4,1817,37,8,18,FALSE,TRUE
3400,"House","FULLER, Timothy",1778,15,18,4,1817,39,8,8,FALSE,FALSE
3421,"House","GAGE, Joshua",1763,15,15,1,1817,54,2,2,FALSE,FALSE
3485,"House","GARNETT, Robert Selden",1789,15,19,5,1817,28,10,10,FALSE,FALSE
3578,"House","GILBERT, Sylvester",1755,15,15,1,1817,62,2,2,FALSE,FALSE
3926,"House","HALE, Salma",1787,15,15,1,1817,30,2,2,FALSE,FALSE
3956,"House","HALL, Thomas H.",1773,15,23,8,1817,44,16,18,FALSE,FALSE
3958,"House","HALL, Willard",1780,15,16,2,1817,37,4,4,FALSE,FALSE
4353,"House","HERKIMER, John",1773,15,18,2,1817,44,4,8,FALSE,FALSE
4366,"House","HERRICK, Samuel",1779,15,16,2,1817,38,4,4,FALSE,FALSE
4456,"House","HITCHCOCK, Peter",1781,15,15,1,1817,36,2,2,FALSE,FALSE
4508,"House","HOGG, Samuel",1783,15,15,1,1817,34,2,2,FALSE,FALSE
4536,"House","HOLMES, John",1773,15,16,2,1817,44,4,4,FALSE,FALSE
4540,"House","HOLMES, Uriel",1764,15,15,1,1817,53,2,2,FALSE,FALSE
4596,"House","HOSTETTER, Jacob",1754,15,16,2,1817,63,4,4,FALSE,FALSE
4674,"House","HUBBARD, Thomas Hill",1781,15,17,2,1817,36,4,6,FALSE,FALSE
4761,"House","HUNTER, William",1754,15,15,1,1817,63,2,2,FALSE,FALSE
4959,"Senate","JOHNSON, Henry",1783,15,30,7,1817,34,14,32,FALSE,FALSE
5029,"House","JONES, Francis",1788,15,17,3,1817,29,6,6,FALSE,FALSE
5284,"House","KINSEY, Charles",1773,15,16,2,1817,44,4,4,FALSE,FALSE
5300,"House","KIRTLAND, Dorrance",1770,15,15,1,1817,47,2,2,FALSE,FALSE
5524,"House","LAWYER, Thomas",1785,15,15,1,1817,32,2,2,FALSE,FALSE
5542,"Senate","LEAKE, Walter",1762,15,16,2,1817,55,4,4,FALSE,FALSE
5651,"House","LEWIS, William J.",1766,15,15,1,1817,51,2,2,FALSE,FALSE
5667,"House","LINCOLN, Enoch",1788,15,19,5,1817,29,10,10,FALSE,FALSE
5688,"House","LINN, John",1763,15,16,2,1817,54,4,4,FALSE,FALSE
5711,"House","LIVERMORE, Arthur",1766,15,18,3,1817,51,6,8,FALSE,FALSE
5976,"House","MARCHAND, David",1776,15,16,2,1817,41,4,4,FALSE,FALSE
5990,"House","MARR, George Washington Lent",1779,15,15,1,1817,38,2,2,FALSE,FALSE
6058,"House","MASON, Jonathan",1756,15,16,2,1817,61,4,4,FALSE,FALSE
6323,"House","McLANE, Louis",1786,15,19,5,1817,31,10,10,FALSE,FALSE
6338,"House","McLEAN, John",1791,15,15,1,1817,26,2,2,FALSE,FALSE
6410,"Senate","MELLEN, Prentiss",1764,15,16,2,1817,53,4,4,FALSE,FALSE
6415,"House","MERCER, Charles Fenton",1778,15,26,12,1817,39,24,24,FALSE,FALSE
6430,"House","MERRILL, Orsamus Cook",1775,15,16,2,1817,42,4,4,FALSE,FALSE
6647,"House","MOORE, Robert",1778,15,16,2,1817,39,4,4,FALSE,FALSE
6650,"House","MOORE, Samuel",1774,15,17,3,1817,43,6,6,FALSE,FALSE
6693,"Senate","MORRIL, David Lawrence",1772,15,17,3,1817,45,6,6,FALSE,FALSE
6743,"House","MORTON, Marcus",1784,15,16,2,1817,33,4,4,FALSE,FALSE
6793,"House","MUMFORD, George",NA,15,15,1,1817,NA,2,2,FALSE,FALSE
6821,"House","MURRAY, John",1768,15,16,2,1817,49,4,4,FALSE,FALSE
6879,"House","NESBITT, Wilson",NA,15,15,1,1817,NA,2,2,FALSE,FALSE
7031,"House","OGDEN, David A.",1770,15,15,1,1817,47,2,2,FALSE,FALSE
7033,"House","OGLE, Alexander",1766,15,15,1,1817,51,2,2,FALSE,FALSE
7085,"House","ORR, Benjamin",1772,15,15,1,1817,45,2,2,FALSE,FALSE
7108,"Senate","OTIS, Harrison Gray",1765,15,17,3,1817,52,6,6,FALSE,TRUE
7131,"House","OWEN, James",1784,15,15,1,1817,33,2,2,FALSE,FALSE
7178,"House","PALMER, John",1785,15,25,2,1817,32,4,22,FALSE,FALSE
7182,"Senate","PALMER, William Adams",1781,15,18,4,1817,36,8,8,FALSE,FALSE
7216,"House","PARROTT, John Fabyan",1767,15,15,1,1817,50,2,2,FALSE,FALSE
7253,"House","PATTERSON, Thomas",1764,15,18,4,1817,53,8,8,FALSE,FALSE
7270,"House","PAWLING, Levi",1773,15,15,1,1817,44,2,2,FALSE,FALSE
7307,"House","PEGRAM, John",1773,15,15,1,1817,44,2,2,FALSE,FALSE
7459,"House","PINDALL, James",NA,15,16,2,1817,NA,4,4,FALSE,FALSE
7501,"House","POINDEXTER, George",1779,15,15,1,1817,38,2,2,FALSE,FALSE
7536,"House","PORTER, James",1787,15,15,1,1817,30,2,2,FALSE,FALSE
7667,"House","QUARLES, Tunstall",1770,15,16,2,1817,47,4,4,FALSE,FALSE
7792,"House","REED, Philip",1760,15,17,2,1817,57,4,6,FALSE,FALSE
7813,"House","REID, Robert Raymond",1789,15,17,3,1817,28,6,6,FALSE,FALSE
7872,"House","RICHARDS, Mark",1760,15,16,2,1817,57,4,4,FALSE,FALSE
7962,"House","ROBERTSON, George",1790,15,16,2,1817,27,4,4,FALSE,FALSE
8034,"House","ROGERS, Thomas Jones",1781,15,18,4,1817,36,8,8,FALSE,FALSE
8190,"House","SAMPSON, Zabdiel",1781,15,16,2,1817,36,4,4,FALSE,FALSE
8281,"House","SCHUYLER, Philip Jeremiah",1768,15,15,1,1817,49,2,2,FALSE,FALSE
8327,"House","SCUDDER, Tredwell",1778,15,15,1,1817,39,2,2,FALSE,FALSE
8370,"House","SETTLE, Thomas",1789,15,16,2,1817,28,4,4,FALSE,FALSE
8418,"House","SHAW, Henry",1788,15,16,2,1817,29,4,4,FALSE,FALSE
8465,"House","SHERWOOD, Samuel Burr",1767,15,15,1,1817,50,2,2,FALSE,FALSE
8510,"House","SILSBEE, Nathaniel",1773,15,16,2,1817,44,4,4,FALSE,FALSE
8513,"House","SIMKINS, Eldred",1779,15,16,2,1817,38,4,4,FALSE,FALSE
8585,"House","SLOCUMB, Jesse",1780,15,16,2,1817,37,4,4,FALSE,FALSE
8642,"House","SMITH, James Strudwick",1790,15,16,2,1817,27,4,4,FALSE,FALSE
8715,"House","SMYTH, Alexander",1765,15,21,6,1817,52,12,14,FALSE,FALSE
8763,"House","SPANGLER, Jacob",1767,15,15,1,1817,50,2,2,FALSE,FALSE
8772,"House","SPEED, Thomas",1768,15,15,1,1817,49,2,2,FALSE,FALSE
8787,"House","SPENCER, John Canfield",1788,15,15,1,1817,29,2,2,FALSE,FALSE
8935,"House","STEWART, James",1775,15,15,1,1817,42,2,2,FALSE,FALSE
8993,"Senate","STORER, Clement",1760,15,15,1,1817,57,2,2,FALSE,TRUE
8997,"House","STORRS, Henry Randolph",1787,15,21,6,1817,30,12,14,FALSE,FALSE
9042,"House","STROTHER, George French",1783,15,16,2,1817,34,4,4,FALSE,FALSE
9171,"House","TALLMADGE, James, Jr.",1778,15,15,1,1817,39,2,2,FALSE,FALSE
9180,"House","TARR, Christian",1765,15,16,2,1817,52,4,4,FALSE,FALSE
9261,"House","TERRELL, William",1778,15,16,2,1817,39,4,4,FALSE,FALSE
9263,"House","TERRY, Nathaniel",1768,15,15,1,1817,49,2,2,FALSE,FALSE
9297,"Senate","THOMAS, Jesse Burgess",1777,15,20,6,1817,40,12,12,FALSE,FALSE
9414,"House","TOMPKINS, Caleb",1759,15,16,2,1817,58,4,4,FALSE,FALSE
9472,"House","TRIMBLE, David",1782,15,19,5,1817,35,10,10,FALSE,FALSE
9500,"House","TUCKER, Starling",1770,15,21,7,1817,47,14,14,FALSE,FALSE
9569,"House","UPHAM, Nathaniel",1774,15,17,3,1817,43,6,6,FALSE,FALSE
9613,"Senate","VAN DYKE, Nicholas",1770,15,19,5,1817,47,10,10,FALSE,TRUE
9737,"House","WALKER, David",NA,15,16,2,1817,NA,4,4,FALSE,FALSE
9738,"House","WALKER, Felix",1753,15,17,3,1817,64,6,6,FALSE,FALSE
9967,"House","WESTERLO, Rensselaer",1776,15,15,1,1817,41,2,2,FALSE,FALSE
10182,"Senate","WILLIAMS, Thomas Hill",1773,15,20,6,1817,44,12,12,FALSE,FALSE
10183,"House","WILLIAMS, Thomas Scott",1777,15,15,1,1817,40,2,2,FALSE,FALSE
87,"House","ALEXANDER, Mark",1792,16,22,7,1819,27,14,14,FALSE,FALSE
122,"House","ALLEN, Nathaniel",1780,16,16,1,1819,39,2,2,FALSE,FALSE
124,"House","ALLEN, Robert",1778,16,19,4,1819,41,8,8,FALSE,FALSE
225,"House","ARCHER, William Segar",1789,16,23,8,1819,30,16,16,FALSE,FALSE
358,"House","BAKER, Caleb",1762,16,16,1,1819,57,2,2,FALSE,FALSE
755,"House","BLACKLEDGE, William Salter",1793,16,17,2,1819,26,4,4,FALSE,FALSE
1013,"House","BREVARD, Joseph",1766,16,16,1,1819,53,2,2,FALSE,FALSE
1136,"House","BROWN, William",1779,16,16,1,1819,40,2,2,FALSE,FALSE
1168,"House","BRUSH, Henry",1778,16,16,1,1819,41,2,2,FALSE,FALSE
1171,"House","BRYAN, Henry Hunter",1786,16,17,2,1819,33,4,4,FALSE,FALSE
1221,"House","BUFFUM, Joseph, Jr.",1784,16,16,1,1819,35,2,2,FALSE,FALSE
1319,"House","BURTON, Hutchins Gordon",1782,16,18,3,1819,37,6,6,FALSE,FALSE
1571,"House","CASE, Walter",1776,16,16,1,1819,43,2,2,FALSE,FALSE
1635,"Senate","CHANDLER, John",1762,16,20,5,1819,57,10,10,FALSE,TRUE
1780,"House","CLARK, Robert",1777,16,16,1,1819,42,2,2,FALSE,FALSE
1887,"House","COCKE, John",1772,16,19,4,1819,47,8,8,FALSE,FALSE
2015,"House","COOK, Daniel Pope",1794,16,19,4,1819,25,8,8,FALSE,FALSE
2208,"House","CROWELL, John",1780,16,16,1,1819,39,2,2,FALSE,FALSE
2281,"House","CUSHMAN, Joshua",1761,16,18,3,1819,58,6,6,FALSE,FALSE
2285,"House","CUTHBERT, John Alfred",1788,16,16,1,1819,31,2,2,FALSE,FALSE
2318,"House","DANE, Joseph",1778,16,17,2,1819,41,4,4,FALSE,FALSE
2498,"House","DENISON, George",1790,16,17,2,1819,29,4,4,FALSE,FALSE
2548,"House","DE WITT, Jacob Hasbrouck",1784,16,16,1,1819,35,2,2,FALSE,FALSE
2574,"House","DICKINSON, John Dean",1767,16,21,4,1819,52,8,12,FALSE,FALSE
2709,"House","DOWSE, Edward",1756,16,16,1,1819,63,2,2,FALSE,FALSE
2841,"House","EDDY, Samuel",1769,16,18,3,1819,50,6,6,FALSE,FALSE
2865,"House","EDWARDS, Henry Waggaman",1779,16,17,2,1819,40,4,4,FALSE,FALSE
2873,"House","EDWARDS, Samuel",1785,16,19,4,1819,34,8,8,FALSE,FALSE
2913,"Senate","ELLIOTT, John",1773,16,18,3,1819,46,6,6,FALSE,FALSE
3086,"House","FAY, John",1773,16,16,1,1819,46,2,2,FALSE,FALSE
3260,"House","FOOT, Samuel Augustus",1780,16,23,3,1819,39,6,16,FALSE,FALSE
3274,"House","FORD, William Donnison",1779,16,16,1,1819,40,2,2,FALSE,FALSE
3284,"House","FORREST, Thomas",1747,16,17,2,1819,72,4,4,FALSE,FALSE
3403,"House","FULLERTON, David",1772,16,16,1,1819,47,2,2,FALSE,FALSE
3707,"House","GORHAM, Benjamin",1775,16,23,5,1819,44,10,16,FALSE,FALSE
3767,"House","GRAY, John Cowper",1783,16,16,1,1819,36,2,2,FALSE,FALSE
3852,"House","GROSS, Ezra Carter",1787,16,16,1,1819,32,2,2,FALSE,FALSE
3854,"House","GROSS, Samuel",1776,16,17,2,1819,43,4,4,FALSE,FALSE
3886,"House","GUYON, James, Jr.",1778,16,16,1,1819,41,2,2,FALSE,FALSE
3896,"House","HACKLEY, Aaron, Jr.",1783,16,16,1,1819,36,2,2,FALSE,FALSE
3938,"House","HALL, George",1770,16,16,1,1819,49,2,2,FALSE,FALSE
4253,"House","HAZARD, Nathaniel",1776,16,16,1,1819,43,2,2,FALSE,FALSE
4381,"House","HIBSHMAN, Jacob",1772,16,16,1,1819,47,2,2,FALSE,FALSE
4419,"House","HILL, Mark Langdon",1772,16,17,2,1819,47,4,4,FALSE,FALSE
4467,"House","HOBART, Aaron",1787,16,19,4,1819,32,8,8,FALSE,FALSE
4532,"Senate","HOLMES, David",1769,16,18,3,1819,50,6,6,FALSE,TRUE
4536,"Senate","HOLMES, John",1773,16,22,7,1819,46,14,14,FALSE,TRUE
4848,"House","JACKSON, Edward Brake",1793,16,17,2,1819,26,4,4,FALSE,FALSE
4951,"House","JOHNSON, Francis",1776,16,19,4,1819,43,8,8,FALSE,FALSE
4988,"Senate","JOHNSON, Richard Mentor",1780,16,20,5,1819,39,10,10,FALSE,TRUE
5039,"House","JONES, James",1772,16,17,2,1819,47,4,4,FALSE,FALSE
5167,"House","KENDALL, Jonas",1757,16,16,1,1819,62,2,2,FALSE,FALSE
5275,"Senate","KING, William Rufus de Vane",1786,16,32,16,1819,33,32,34,FALSE,TRUE
5287,"House","KINSLEY, Martin",1754,16,16,1,1819,65,2,2,FALSE,FALSE
5339,"Senate","KNIGHT, Nehemiah Rice",1780,16,26,11,1819,39,22,22,FALSE,FALSE
5465,"Senate","LANMAN, James",1767,16,18,3,1819,52,6,6,FALSE,FALSE
5491,"House","LATHROP, Samuel",1772,16,19,4,1819,47,8,8,FALSE,FALSE
5724,"Senate","LLOYD, Edward",1779,16,19,4,1819,40,8,8,FALSE,TRUE
5748,"Senate","LOGAN, William",1776,16,16,1,1819,43,2,2,FALSE,FALSE
5817,"Senate","LOWRIE, Walter",1784,16,18,3,1819,35,6,6,FALSE,FALSE
5849,"House","LYMAN, Joseph Stebbins",1785,16,16,1,1819,34,2,2,FALSE,FALSE
5937,"House","MALLARY, Rollin Carolas",1784,16,21,6,1819,35,12,12,FALSE,FALSE
6195,"House","MCCREARY, John",1761,16,16,1,1819,58,2,2,FALSE,FALSE
6207,"House","McCULLOUGH, Thomas Grubb",1785,16,16,1,1819,34,2,2,FALSE,FALSE
6403,"House","MEECH, Ezra",1773,16,19,2,1819,46,4,8,FALSE,FALSE
6407,"House","MEIGS, Henry",1782,16,16,1,1819,37,2,2,FALSE,FALSE
6446,"House","METCALFE, Thomas",1780,16,20,5,1819,39,10,10,FALSE,FALSE
6528,"Senate","MILLS, Elijah Hunt",1776,16,19,4,1819,43,8,8,FALSE,TRUE
6591,"House","MONELL, Robert",1786,16,21,2,1819,33,4,12,FALSE,FALSE
6654,"House","MOORE, Thomas Love",NA,16,17,2,1819,NA,4,4,FALSE,FALSE
6852,"House","NEALE, Raphael",NA,16,18,3,1819,NA,6,6,FALSE,FALSE
7122,"House","OVERSTREET, James",1773,16,17,2,1819,46,4,4,FALSE,FALSE
7205,"House","PARKER, Severn Eyre",1787,16,16,1,1819,32,2,2,FALSE,FALSE
7216,"Senate","PARROTT, John Fabyan",1767,16,18,3,1819,52,6,6,FALSE,TRUE
7301,"House","PEEK, Harmanus",1782,16,16,1,1819,37,2,2,FALSE,FALSE
7399,"House","PHELPS, Elisha",1779,16,20,3,1819,40,6,10,FALSE,FALSE
7421,"House","PHILSON, Robert",1759,16,16,1,1819,60,2,2,FALSE,FALSE
7455,"House","PINCKNEY, Charles",1757,16,16,1,1819,62,2,2,FALSE,FALSE
7463,"Senate","PINKNEY, William",1764,16,17,2,1819,55,4,4,FALSE,TRUE
7468,"House","PITCHER, Nathaniel",1777,16,22,3,1819,42,6,14,FALSE,FALSE
7486,"Senate","PLEASANTS, James",1769,16,17,2,1819,50,4,4,FALSE,TRUE
7494,"House","PLUMER, William, Jr.",1789,16,18,3,1819,30,6,6,FALSE,FALSE
7729,"House","RANKIN, Christopher",1788,16,19,4,1819,31,8,8,FALSE,FALSE
7888,"House","RICHMOND, Jonathan",1774,16,16,1,1819,45,2,2,FALSE,FALSE
8078,"House","ROSS, Thomas Randolph",1788,16,18,3,1819,31,6,6,FALSE,FALSE
8122,"House","RUSS, John",1767,16,17,2,1819,52,4,4,FALSE,FALSE
8582,"House","SLOANE, John",1779,16,20,5,1819,40,10,10,FALSE,FALSE
8603,"House","SMITH, Bernard",1776,16,16,1,1819,43,2,2,FALSE,FALSE
8752,"Senate","SOUTHARD, Samuel Lewis",1787,16,27,7,1819,32,14,24,FALSE,FALSE
8912,"House","STEVENS, James",1768,16,16,1,1819,51,2,2,FALSE,FALSE
9022,"House","STREET, Randall S.",1780,16,16,1,1819,39,2,2,FALSE,FALSE
9029,"House","STRONG, James",1783,16,21,5,1819,36,10,12,FALSE,FALSE
9411,"House","TOMLINSON, Gideon",1780,16,19,4,1819,39,8,8,FALSE,FALSE
9447,"House","TRACY, Albert Haller",1793,16,18,3,1819,26,6,6,FALSE,FALSE
9477,"Senate","TRIMBLE, William Allen",1786,16,17,2,1819,33,4,4,FALSE,FALSE
9496,"House","TUCKER, George",1775,16,18,3,1819,44,6,6,FALSE,FALSE
9631,"House","VAN RENSSELAER, Solomon Van Vechten",1774,16,17,2,1819,45,4,4,FALSE,FALSE
9635,"House","VAN SWEARINGEN, Thomas",1784,16,17,2,1819,35,4,4,FALSE,FALSE
9740,"Senate","WALKER, Freeman",1780,16,16,1,1819,39,2,2,FALSE,FALSE
9749,"Senate","WALKER, John Williams",1783,16,17,2,1819,36,4,4,FALSE,FALSE
9829,"House","WARFIELD, Henry Ridgely",1774,16,18,3,1819,45,6,6,FALSE,FALSE
10155,"House","WILLIAMS, Jared",1766,16,18,3,1819,53,6,6,FALSE,FALSE
10333,"House","WOOD, Silas",1769,16,20,5,1819,50,10,10,FALSE,FALSE
418,"House","BARBER, Noyes",1781,17,23,7,1821,40,14,14,FALSE,FALSE
481,"House","BARSTOW, Gideon",1783,17,17,1,1821,38,2,2,FALSE,FALSE
495,"Senate","BARTON, David",1783,17,21,5,1821,38,10,10,FALSE,FALSE
530,"House","BAYLIES, Francis",1783,17,19,3,1821,38,6,6,FALSE,FALSE
658,"Senate","BENTON, Thomas Hart",1782,17,31,15,1821,39,30,30,FALSE,FALSE
705,"House","BIGELOW, Lewis",1785,17,17,1,1821,36,2,2,FALSE,FALSE
767,"House","BLAIR, James",1790,17,23,4,1821,31,8,14,FALSE,FALSE
810,"Senate","BOARDMAN, Elijah",1760,17,17,1,1821,61,2,2,FALSE,FALSE
864,"House","BORLAND, Charles, Jr.",1786,17,17,1,1821,35,2,2,FALSE,FALSE
993,"House","BRECKINRIDGE, James Douglas",NA,17,17,1,1821,NA,2,2,FALSE,FALSE
1107,"Senate","BROWN, Ethan Allen",1776,17,18,2,1821,45,4,4,FALSE,FALSE
1119,"House","BROWN, John",1772,17,18,2,1821,49,4,4,FALSE,FALSE
1186,"House","BUCHANAN, James",1791,17,21,5,1821,30,10,10,FALSE,FALSE
1308,"House","BURROWS, Daniel",1766,17,17,1,1821,55,2,2,FALSE,FALSE
1431,"House","CAMBRELENG, Churchill Caldom",1786,17,25,9,1821,35,18,18,FALSE,FALSE
1464,"House","CAMPBELL, Samuel",1773,17,17,1,1821,48,2,2,FALSE,FALSE
1547,"House","CARTER, John",1792,17,20,4,1821,29,8,8,FALSE,FALSE
1583,"House","CASSEDY, George",1783,17,19,3,1821,38,6,6,FALSE,FALSE
1626,"House","CHAMBERS, David",1780,17,17,1,1821,41,2,2,FALSE,FALSE
1918,"House","COLDEN, Cadwallader David",1769,17,17,1,1821,52,2,2,FALSE,FALSE
1982,"House","CONKLING, Alfred",1789,17,17,1,1821,32,2,2,FALSE,FALSE
2002,"House","CONNOR, Henry William",1793,17,26,10,1821,28,20,20,FALSE,FALSE
2079,"House","COSDEN, Jeremiah",1768,17,17,1,1821,53,2,2,FALSE,FALSE
2220,"House","CRUDUP, Josiah",1791,17,17,1,1821,30,2,2,FALSE,FALSE
2549,"Senate","DE WOLF, James",1764,17,19,3,1821,57,6,6,FALSE,FALSE
2788,"House","DURFEE, Job",1790,17,18,2,1821,31,4,4,FALSE,FALSE
2797,"House","DWIGHT, Henry Williams",1788,17,21,5,1821,33,10,10,FALSE,FALSE
3070,"House","FARRELLY, Patrick",1770,17,19,3,1821,51,6,6,FALSE,FALSE
3144,"House","FINDLAY, John",1766,17,19,3,1821,55,6,6,FALSE,FALSE
3146,"Senate","FINDLAY, William",1768,17,19,3,1821,53,6,6,FALSE,FALSE
3293,"House","FORWARD, Walter",1786,17,18,2,1821,35,4,4,FALSE,FALSE
3521,"House","GEBHARD, John",1782,17,17,1,1821,39,2,2,FALSE,FALSE
