"fips","part","pts"
"21017",1,"1111 496 4 -5 3 -1 -3 -3 -5 -3 -3 2 -1 3 -2 3 3 0 4 4"
"47149",1,"1051 400 3 5 6 -3 5 -1 -1 -9 -1 -3 -3 1 -2 -2 -4 2 -3 0 -1 1 2 3 -1 6"
"13075",1,"1164 242 2 1 4 -4 2 -7 -5 -1 -4 1 2 5 -1 5"
"20101",1,"656 490 -1 -16 -13 0 1 16 13 0"
"40059",1,"673 426 3 0 4 -6 0 -9 -9 1 -12 0 1 15 13 -1"
"17147",1,"977 545 4 9 4 0 1 -15 0 -3 -8 -1 -1 10"
"48107",1,"624 312 -1 -16 -16 1 1 16 16 -1"
"01063",1,"1015 287 9 7 1 -5 3 0 -3 -6 2 -6 0 -6 -1 0 -3 4 -4 0 -3 6 -2 3 1 3"
"16033",1,"371 736 -1 -6 -5 1 -2 -3 -1 -4 -4 -1 -1 -3 -3 0 -14 3 -1 -3 -7 1 1 9 5 -1 1 6 0 2 3 2 8 -4 4 4 4 -2 6 0 7 -1"
"19109",1,"817 655 0 9 5 0 8 0 0 -9 0 -12 -13 -1 0 13"
"38013",1,"607 870 22 -1 0 -7 -3 0 -3 -3 0 -6 -16 1 0 3 -1 3 1 10"
"37063",1,"1272 441 5 1 0 -5 2 -1 2 -2 -3 -6 -2 0 -3 -1 -1 14"
"19085",1,"772 604 13 0 3 0 0 -10 2 -3 -14 0 -2 0 -1 6 1 4 -2 3"
"31103",1,"664 642 0 6 18 -1 7 0 0 -7 -8 -3 -4 0 -12 4 -1 1"
"19187",1,"818 630 0 3 12 0 0 -3 1 -3 1 -10 -7 0 -6 0 0 9 -1 4"
"17151",1,"985 455 9 0 0 -6 -2 -5 3 -5 -2 -3 0 3 -7 6 -1 10"
"47159",1,"1064 414 4 5 4 0 0 -5 2 -1 0 -4 -7 -3 -3 8"
"51089",1,"1238 457 6 0 5 3 -1 -12 -9 -1 -3 8 1 1 1 1"
"51089",2,"1243 452 1 2 -1 0 -1 -2 1 0"
"51510",1,"1306 545 2 1 1 -2 -3 1"
"19101",1,"880 580 7 0 6 1 0 -10 -12 -1 -1 10"
"30049",1,"351 852 1 4 2 1 1 5 3 2 1 -5 -1 -5 1 -2 7 -1 3 -2 3 -4 6 -1 -2 -11 6 -4 -1 -7 3 -1 1 -4 2 -2 -4 0 -1 -6 -3 0 -6 1 -5 -3 -3 -1 1 9 -5 2 1 5 -7 1 2 12 -6 2 2 11 -2 4"
"49013",1,"363 561 0 3 4 28 4 2 3 -1 8 1 3 1 7 -2 1 0 -6 -36 -24 4"
"40003",1,"702 426 6 -1 7 0 0 -15 -1 -5 -12 1 0 20"
"48119",1,"797 292 0 -1 -8 0 -5 -2 -4 -3 0 7 0 1 3 2 4 -1 10 -3"
"47169",1,"1060 420 2 -1 6 0 -4 -5 -5 1 1 5"
"21193",1,"1136 457 -1 1 -1 2 4 1 6 4 2 0 0 -5 4 -3 -2 -7 -2 0 -1 6 -8 3 -1 -2"
"46039",1,"753 712 0 6 11 0 0 -6 0 -7 0 -3 -11 0 0 10"
"41029",1,"84 742 -10 -35 -24 7 7 24 2 2 10 -2 7 4 5 0 3 0"
"48507",1,"644 137 23 0 -1 -17 -23 1 1 16"
"31007",1,"557 607 19 -2 -1 -9 0 -2 -19 2 1 6 0 5"
"19121",1,"836 591 0 -12 -6 -1 -6 0 0 13 12 0"
"12011",1,"1302 79 1 -13 -8 -2 -12 -2 -7 0 -2 10 0 2 19 3 9 2"
"13279",1,"1193 284 2 -2 3 1 3 -5 0 -10 -7 1 -2 0 1 15"
"26151",1,"1115 693 25 5 1 -4 -3 -16 -17 -3 -1 4 -4 2 -1 12"
"48397",1,"767 277 0 -5 -7 -1 0 6 7 0"
"26163",1,"1122 649 9 1 -2 -3 -6 -3 -1 -3 0 -8 -4 2 -7 -1 -2 13 13 2"
"27105",1,"790 677 0 -13 -10 0 -6 0 0 13 16 0"
"27001",1,"832 785 0 9 18 0 0 -10 0 -12 1 -10 -10 0 0 3 -9 0 -1 12 1 8"
"38071",1,"703 849 16 -1 0 -12 -3 0 0 -6 -3 0 0 -4 -2 0 -5 5 -4 -2 -2 4 -3 2 0 8 6 0 0 6"
"37145",1,"1265 451 10 2 2 -11 -5 -1 -6 -1 -1 11"
"20195",1,"659 506 15 -1 1 0 -1 -16 -16 1 1 16"
"28151",1,"935 301 0 -9 2 0 1 -3 -1 -3 -6 -1 0 -3 -8 0 3 4 -2 5 0 6 -3 4 14 0"
"48133",1,"697 261 3 0 0 -8 -3 -2 -11 -6 -6 0 0 16 1 0 16 0"
"28055",1,"931 282 -1 -6 0 -7 8 1 0 -2 -4 -2 0 -5 -3 0 -1 5 -2 0 -4 2 3 3 -3 1 0 4 -2 2 1 3 0 1 8 0"
"48123",1,"734 127 -4 2 -5 -4 -5 7 4 4 12 10 9 -11 -11 -8"
"48005",1,"808 219 -1 1 4 4 4 -3 6 -1 3 -2 4 -5 6 -5 -10 -2 -3 1 -9 3 -2 6 -2 3"
"45081",1,"1199 351 4 2 7 -3 2 0 -2 -7 -2 -3 -6 1 -2 4 -4 -1 3 7"
"29125",1,"884 474 16 1 0 -5 1 -4 -8 0 -3 -2 -5 0 -1 10"
"05001",1,"914 338 3 0 6 -7 1 -1 0 -7 -1 -1 -3 -2 2 -4 -6 0 -2 2 -1 2 -3 5 -5 1 -1 9 1 0 3 3 6 0"
"29109",1,"832 436 12 0 1 -7 0 -4 0 -2 -13 0 0 4 0 9"
"51540",1,"1273 508 0 2 1 -1 0 -1 -1 0"
"17011",1,"943 599 6 0 13 1 0 -10 -4 -1 -4 -2 1 -3 -5 -1 0 3 -6 0 -1 13"
"39145",1,"1147 522 2 -3 3 0 0 -4 -1 -5 -2 -2 -4 7 -3 -2 -3 -4 -3 -1 -2 15 2 -2 11 1"
"37115",1,"1160 412 7 6 1 -1 3 -2 4 -5 -3 -1 -8 -6 -3 0 -2 3 1 6"
"16053",1,"299 682 -2 -8 -1 0 -4 -1 -3 3 -9 5 2 7 6 -1 1 -1 7 -2 3 -2"
"39163",1,"1147 538 12 2 2 -6 -1 -7 -3 0 0 4 -4 1 -6 0 0 6"
"48309",1,"736 232 8 4 3 -6 4 -7 -15 -8 -2 -2 -2 3 -6 10 10 6"
"16037",1,"280 730 -1 4 2 4 -4 2 -2 6 2 2 -1 6 4 2 3 4 3 -2 5 2 -1 -2 5 -7 3 0 5 6 2 -2 4 -1 1 -4 4 -6 8 -4 3 -5 0 -3 -3 0 -2 -11 1 -4 -5 -3 -7 -2 -1 -2 -4 7 -3 1 -3 4 -1 2 -17 6"
"19089",1,"867 665 3 1 10 0 0 -11 -13 0 0 10"
"12099",1,"1298 102 3 -6 1 -8 0 -9 -9 -2 -19 -3 -4 23 24 3 4 2"
"13181",1,"1177 342 3 -1 7 -3 4 -5 -3 0 -3 -2 -1 -1 -4 5 -3 7"
"01013",1,"1057 245 0 3 1 5 13 1 1 -11 -1 -5 -6 0 -5 -1 -2 4 -1 4"
"47165",1,"1050 425 5 1 6 0 -1 -6 -1 -5 -4 -1 -4 -4 -6 6 2 1 3 8"
"51097",1,"1311 511 3 3 1 -4 9 -3 4 -4 1 -5 -1 -1 -1 1 -2 1 0 2 -5 4 -4 0 -5 6"
"05015",1,"838 407 8 0 8 0 1 0 0 -14 -5 0 -2 0 -4 7 -4 0 -2 1 0 6"
"51820",1,"1260 508 1 1 2 0 -1 -2 -2 1"
"41051",1,"95 842 5 -1 -1 -2 7 -6 4 -2 10 2 -1 -5 1 -3 -20 6 -3 0 1 3 -3 5 0 3"
"47061",1,"1074 377 1 3 -1 6 8 1 4 -4 -1 -3 -4 -2 -1 -3 -4 0 -2 2"
"27057",1,"796 807 13 0 1 -22 -4 0 -9 0 0 12 -1 10"
"38081",1,"725 766 18 0 1 -11 0 -2 -19 0 0 1 0 12"
"36089",1,"1322 780 2 -1 10 -27 0 -3 -8 -3 -5 -2 -3 1 -8 3 -12 4 1 5 10 15 7 6 3 2 3 0"
"29179",1,"914 443 0 4 -3 0 0 3 4 0 11 1 0 -9 2 -3 -1 -8 -5 -1 -2 2 -3 4 -3 7"
"06067",1,"72 581 1 -8 -2 -7 -9 0 -3 2 -5 -5 -5 -2 -3 3 4 -1 4 3 2 4 4 4 0 12 3 -1 9 -4"
"39125",1,"1081 599 10 1 3 -2 1 -7 -2 0 -11 -1 -1 9"
"18179",1,"1075 586 2 -13 -4 0 -7 -1 0 3 3 1 -1 9 7 1"
"51063",1,"1232 467 1 0 0 -6 -2 -3 -3 -4 -2 -3 -6 7 2 2 5 3 5 4"
"06083",1,"86 381 -1 -4 -3 0 0 4 4 0"
"06083",2,"68 400 -7 1 -5 -1 -3 3 -2 3 -5 2 -2 4 1 2 6 -1 2 -4 8 -1 2 1 6 -2 2 -2 3 1 2 -3 -1 -2 -7 -1"
"06083",3,"55 444 5 -1 8 2 4 -3 4 -4 2 -1 6 -4 -4 -16 -2 -4 -4 3 -2 -1 -6 2 -3 3 -7 2 -5 0 -3 5 -3 4 2 4 1 5 -1 2 2 4 2 -2 4 0"
"54005",1,"1178 499 6 0 5 -4 1 -2 -3 -3 3 -5 -3 0 -3 0 -3 4 -5 3 -1 3 3 4"
"28009",1,"973 358 5 0 5 0 1 -5 -2 -1 0 -8 -4 -1 -2 0 -1 9 -2 6"
"21055",1,"996 448 2 2 6 3 4 -1 0 -2 4 -1 -8 -7 0 -1 -3 -2 -1 5 -4 4"
"19147",1,"805 655 12 0 0 -13 -12 0 0 13"
"19159",1,"818 569 12 0 1 -12 -6 0 -7 -1 0 13"
"37151",1,"1257 426 1 -2 1 -12 -6 -1 -8 -2 -2 15 14 2"
"24015",1,"1336 585 3 -13 -3 -1 -6 1 1 3 -7 7 3 1 9 2"
"18171",1,"1010 563 12 1 0 -4 -4 -2 -4 -7 -3 0 -1 12"
"31077",1,"701 600 13 0 -1 -10 0 -3 -12 1 0 12"
"31095",1,"738 548 12 0 0 -13 -12 0 0 13"
"31151",1,"738 561 13 0 0 -6 -1 -7 -12 0 0 13"
"21119",1,"1150 469 1 -1 3 0 4 -6 0 -1 -3 0 -5 -4 -4 3 0 5 1 4 3 0"
"19045",1,"934 615 0 -4 -2 -6 -2 -2 -6 2 -4 -2 -6 1 0 6 0 4 20 1"
"27063",1,"790 677 16 0 0 -13 -1 0 -13 0 -2 0 0 13"
"27039",1,"853 691 10 0 0 -13 -9 0 -1 13"
"27047",1,"838 677 6 1 10 0 0 -13 -12 0 -4 0 0 12"
"06009",1,"100 566 0 -3 -5 -1 -7 -7 -6 -5 -5 -4 -5 11 0 6 10 1 5 3 9 0 4 -1"
"25001",1,"1455 683 1 8 5 11 0 4 3 2 5 -1 3 -3 4 -5 1 -5 -1 -7 -4 -2 -2 4 -6 -3 -2 -3 -7 0"
"51119",1,"1328 503 -4 4 2 2 3 -1 2 -3 5 0 6 1 1 -2 -8 -3 -7 2"
"42065",1,"1232 625 3 0 3 2 7 -3 1 -2 -2 -3 2 -8 -12 -2 0 5 -2 11"
"18089",1,"1014 611 2 -19 -2 -1 -4 -2 -3 -1 0 5 -1 7 0 10 8 1"
"47003",1,"1051 390 3 0 4 -2 2 2 3 -1 1 -8 -5 -4 -3 1 -2 0 -2 3 -1 9"
"47027",1,"1072 422 1 5 10 1 4 0 1 0 0 -3 -5 -2 -1 -3 -6 3 -4 -1"
"17029",1,"1000 533 1 -7 -1 -4 -13 -2 0 3 -1 8 11 1 3 1"
"47097",1,"963 391 6 2 2 -3 0 -2 -1 0 -2 -9 -4 2 -5 -1 -3 -3 -1 4 -1 2 4 2 1 4 4 2"
"41001",1,"231 783 12 -3 -2 -1 -1 -4 -2 -3 -4 -2 -5 -7 -2 -2 -2 -6 -6 1 0 4 -2 2 -10 2 -6 -5 -2 0 -6 2 3 4 0 2 4 5 -4 5 6 0 0 3 3 1 0 3 4 3 3 -3 4 2 1 -3 5 -1 1 3 8 -2"
"36097",1,"1285 670 -3 -1 -2 8 6 0 -1 3 5 1 2 -9 2 0 -9 -2"
"26159",1,"1050 639 2 -13 -12 -1 -1 6 -23 -2 0 6 34 4"
"17131",1,"910 588 18 0 0 -6 0 -3 -9 -1 -5 0 -1 3 -4 4 1 3"
"21127",1,"1156 497 0 -4 3 -2 2 -4 -3 -3 -10 3 -1 -1 -1 1 3 4 -1 2 3 4 5 0"
"21175",1,"1134 486 4 4 3 -4 5 1 1 -1 0 -4 -3 0 -4 -5 0 -2 -7 5 1 6"
"21177",1,"1026 450 6 2 4 -5 2 -2 0 -5 -3 -1 -6 0 -3 3 -2 3 2 5"
"17049",1,"978 514 9 1 4 -2 0 -9 -9 -1 -3 0 -1 11"
"47105",1,"1120 405 3 -3 2 -6 -1 -1 -4 1 -5 0 -1 -2 -2 1 1 1 7 9"
"46025",1,"725 725 12 0 0 -13 0 -10 -9 1 0 3 -4 0 1 19"
"12041",1,"1190 190 1 2 2 2 5 -3 1 -9 -9 -1 0 2 0 7"
"18157",1,"1022 560 0 4 -1 3 9 1 2 0 1 -4 0 -8 -10 -1 -1 5"
"42109",1,"1300 621 -1 -6 -1 -4 -3 1 -7 -1 -3 4 11 5 4 1"
"48277",1,"780 308 3 2 6 1 1 -1 7 0 0 -18 -10 3 -4 1 -3 -2 0 14"
"12086",1,"1303 66 1 -8 0 -8 1 -2 -2 -5 -6 -2 -2 -3 -7 -3 -1 -2 -6 0 -1 7 -3 16 -1 6 7 0 12 2 8 2"
"31057",1,"628 552 1 0 -1 -13 -3 0 -17 2 0 12 20 -1"
"48289",1,"782 227 2 -4 3 -7 -3 -2 -1 -6 -6 0 -9 -5 -2 12 0 2 2 2 14 8"
"08097",1,"456 527 0 4 9 -1 19 -2 -3 -2 0 -4 -3 -5 0 -2 -4 2 -2 -2 -3 1 -4 5 -6 0 -3 6"
"38035",1,"729 836 19 -1 2 -9 4 -10 -15 0 -10 1 0 12 0 7"
"18091",1,"1021 612 12 1 1 -7 0 -5 -5 -2 -2 -4 -4 -3 -2 20"
"18057",1,"1056 558 2 -10 -2 -1 -9 -1 -1 10 0 1 10 1"
"51595",1,"1309 466 1 0 1 -1 -2 0 0 1"
"40081",1,"742 386 16 0 0 -11 -1 -7 -15 0 0 10 0 8"
"20071",1,"605 490 0 3 13 -1 -1 -16 -13 1 1 13"
"13145",1,"1108 287 -2 5 10 1 5 -1 1 -9 -7 -1 -5 0 -2 5"
"13251",1,"1215 313 5 -7 1 -4 1 -5 -4 -5 -4 2 -6 3 -1 1 2 9 6 6"
"48433",1,"639 295 16 0 -1 -16 -5 0 -11 0 1 16"
"39069",1,"1093 607 0 2 12 2 0 -3 2 -9 -10 -1 -1 10 -3 -1"
"33009",1,"1397 767 -2 4 2 2 4 2 1 2 6 -4 4 0 3 -5 2 -5 -5 -3 2 -4 -2 -4 -1 -4 -5 -3 -11 0 0 4 2 3 0 8 1 4 -1 3"
"29145",1,"816 425 0 2 16 0 0 -4 0 -7 -16 0 0 9"
"18129",1,"1004 480 5 0 4 -2 0 -10 -6 0 1 -4 -4 0 -2 3 2 0 0 8 2 2 -2 3"
"48311",1,"686 120 15 -1 0 -1 -1 -20 -15 0 1 22"
"17035",1,"987 520 13 2 0 -8 -9 -1 -4 2 0 5"
"13297",1,"1138 329 5 6 5 0 4 -3 -4 -8 -8 4 -2 1"
"27121",1,"782 747 16 0 0 -13 -3 0 -13 0 0 13"
"51157",1,"1278 541 6 -5 -5 -8 -2 0 -3 3 0 5 4 5"
"51009",1,"1256 497 6 -4 4 -4 -4 -5 -1 -2 -3 2 -5 2 -4 3 3 2 1 5 3 1"
"06111",1,"68 378 4 -5 -3 -2 -4 2 -1 4 4 1"
"06111",2,"80 403 1 -3 -3 -1 -3 2 1 2 4 0"
"06111",3,"84 433 5 -2 0 -3 8 -2 3 -1 2 -20 -1 -4 -4 1 -5 -2 -1 -3 -7 4 -2 8 -4 4 2 4 4 16"
"17033",1,"1002 514 9 0 4 -9 0 -2 -11 -1 -1 0 -1 12"
"08093",1,"489 516 1 9 2 2 2 -1 3 2 4 5 12 -1 -1 -16 2 0 -2 -16 -18 2 2 4 -3 5 -2 0 -2 5"
"06037",1,"95 361 2 -4 3 -6 -1 -2 -4 0 -2 3 -3 8 1 1 4 0"
"06037",2,"104 374 2 -4 -1 -4 -2 0 -6 3 0 3 -2 5 4 1 5 -4"
"06037",3,"135 418 -2 -10 -2 -9 -2 -5 -4 -7 -6 2 -7 -8 -6 0 -3 3 1 4 -2 6 -8 1 -3 2 1 3 5 2 4 -1 1 4 -2 20 1 1 34 -8"
"04027",1,"206 323 6 1 3 5 -1 4 8 -1 3 16 9 -2 -1 -3 19 -4 -6 -31 -3 -17 -41 25 1 4 3 3"
"13129",1,"1102 355 1 1 4 1 7 -1 1 -1 0 -5 -10 -2 -3 0 0 7"
"19025",1,"805 629 13 1 1 -4 0 -9 -6 0 -6 0 0 9 -2 3"
"12055",1,"1244 118 14 2 -1 -6 5 -3 5 -6 -7 -1 0 -3 -3 -1 0 -3 -9 -1 -2 11 -2 11"
"51580",1,"1232 491 1 2 0 -2 -1 0"
"50017",1,"1388 766 9 1 1 -3 -1 -4 0 -8 -16 2 -1 1 0 3 2 -1 1 6 4 0 1 3"
"20113",1,"721 481 0 3 16 0 0 -16 -10 0 -6 0 0 13"
"04021",1,"321 331 2 -9 3 -10 6 5 6 1 -4 -25 -22 3 -32 6 5 28 3 -4 15 -2 2 9 16 -2"
"39051",1,"1090 617 1 0 13 2 1 -8 -12 -2 -2 1 -1 7"
"08003",1,"488 467 17 -1 -1 -7 -9 -7 -8 1 0 2 1 12"
"12017",1,"1196 149 -3 10 -5 -1 -2 0 13 3 7 2 2 1 5 -3 6 -5 -2 -5 -6 0 -15 -2"
"47041",1,"1067 406 7 3 5 -4 0 -7 -6 0 -4 4 -2 4"
"42031",1,"1224 625 2 2 5 1 1 -3 2 -11 -5 -3 -5 -1 -3 2 -1 4 4 9"
"46097",1,"727 690 13 0 0 -13 -7 0 -6 0 0 13"
"46073",1,"715 690 0 -9 -13 0 -3 0 0 10 6 -1 10 0"
"18031",1,"1075 532 1 -7 -4 -3 -3 -3 -3 0 -1 8 1 4 9 1"
"18037",1,"1029 492 4 0 7 2 0 -5 1 -5 -3 -2 -6 -1 -2 1 -1 10"
"51057",1,"1314 514 -4 3 1 3 2 1 4 -2 1 -4 8 -6 -2 -2 -9 3 -1 4"
"45089",1,"1260 351 3 -1 9 -1 5 2 1 -1 -3 -4 0 -4 -3 -5 -2 -6 -10 6 -4 -1 2 9 -1 1 3 5"
"36031",1,"1361 772 2 -4 1 -6 -1 -3 0 -5 3 -8 -1 -1 -16 -6 -4 2 -4 3 1 2 -2 5 5 2 -3 9 5 3 10 4 4 3"
"19195",1,"842 665 12 0 1 0 0 -9 -13 0 0 9"
"40063",1,"763 362 13 0 0 -5 -3 -4 0 -11 -9 0 0 6 -3 0 0 7 2 0 0 7"
"51027",1,"1170 464 8 10 1 -1 -1 -1 5 -6 3 -2 -4 -4 -6 -5 0 1 -6 8"
"51005",1,"1233 498 2 -2 7 1 0 -4 -4 0 -5 -6 -3 -3 -3 1 -2 2 2 8 3 3 3 0"
"51005",2,"1233 491 0 2 -1 -2 1 0"
"28087",1,"1010 314 0 -7 0 -9 -11 -1 -1 8 5 1 -1 4 8 4"
"18143",1,"1067 507 0 -3 4 -1 0 -3 -6 -1 -2 -2 -1 7 2 3 3 0"
"08099",1,"604 477 -1 -20 -1 -3 -20 1 2 23 20 -1"
"48435",1,"647 196 -1 -15 -19 1 -8 0 1 16 27 -2"
"40101",1,"784 371 0 7 -1 4 3 -2 11 1 5 0 0 -6 -1 -5 3 -2 -4 -6 -2 -1 -3 1 0 9 -11 0"
"29043",1,"845 425 0 4 16 0 4 0 1 -10 -12 0 -1 6 -8 0"
"28073",1,"973 227 2 0 5 0 0 -3 3 0 1 -12 -4 -1 -6 0 -1 16"
"18137",1,"1072 522 4 3 2 2 4 0 0 -13 0 -1 -2 -1 -7 0 -1 10"
"38057",1,"644 805 0 -1 -12 1 -1 -10 -8 1 -1 1 0 12 -1 0 0 9 5 -1 3 -2 12 1 -1 -3 2 -7 2 -1"
"13147",1,"1162 359 2 -1 4 0 4 -6 -6 -3 -3 0 -1 1 0 9"
"22049",1,"875 259 5 2 6 0 0 -3 3 -5 1 -5 -16 0 1 3 0 8"
"51133",1,"1326 516 3 4 9 -4 3 -8 -4 0 -2 1 -2 4 -3 0 -4 3"
"48157",1,"775 158 6 2 13 -8 -1 -5 -3 0 -1 -4 -2 -1 -3 1 -3 -2 -4 3 -3 5 -1 4 2 5"
"55047",1,"955 688 8 1 0 -4 1 -9 -4 -1 -6 0 0 5 1 4 0 4"
"30073",1,"380 879 5 -4 4 -1 3 -2 -1 -4 7 -1 -1 -3 -1 -6 -14 3 -1 4 -3 2 -20 3 -5 3 -2 5 19 -3 1 6 9 -2"
"55127",1,"975 648 6 0 1 -8 0 -5 -11 -1 -1 0 -1 13 6 1"
"32021",1,"141 577 24 -5 -10 -1 0 -3 10 -19 -23 -17 -2 1 -16 23 7 -1 4 15 -3 1 1 3 3 5 5 -2"
"17057",1,"929 563 0 3 12 1 0 -4 4 1 0 -5 -1 -2 -3 -3 -2 -5 -2 -2 -7 0 0 3 -1 13"
"36103",1,"1412 657 4 3 11 6 4 -3 1 -4 -1 -3 -12 -10 -22 -16 -4 -2 -1 5 -4 9 1 3 11 6 12 6"
"18161",1,"1081 542 6 1 1 -5 0 -2 -6 -1 -1 7"
"29119",1,"816 416 16 0 0 -9 -16 -1 0 7 0 3"
"31157",1,"558 618 18 -1 1 0 -1 -12 -19 2 1 11"
"35047",1,"490 398 11 -1 10 -5 7 0 12 -2 10 0 1 0 7 -14 2 -2 0 -5 -7 1 -8 -4 0 3 -34 3 -1 -6 -13 1 3 31"
"01081",1,"1108 287 2 -5 3 -3 -2 -2 -8 -1 -3 -2 -2 3 -7 3 0 3 3 2 14 2"
"48367",1,"713 278 4 0 12 0 -1 -16 -2 0 -14 0 1 16"
"38021",1,"724 766 1 0 0 -12 -19 0 -7 0 1 13 24 -1"
"38003",1,"714 801 13 0 6 0 1 -10 -1 -12 -9 0 -10 0 1 13 -1 9"
"27143",1,"815 709 0 -3 6 0 0 3 7 0 6 -3 -4 -3 0 -4 -18 0 -1 10 4 0"
"13293",1,"1132 299 1 0 5 1 0 -2 0 -3 -2 -6 -2 1 -4 1 -4 3 -1 4 7 1"
"06097",1,"14 582 -1 6 -3 3 -3 8 -2 3 8 0 6 -2 2 1 7 -2 3 -8 -1 -2 2 -4 2 -12 -2 -2 1 -3 -4 2 -1 3 -5 3 -3 5 -6 1"
"26033",1,"1091 768 -12 -2 -1 8 -3 -1 0 3 -3 0 -1 3 -19 -2 0 3 -3 0 -4 29 10 -5 4 -9 6 -5 3 1 8 1 -1 -3 2 -6 5 -6 3 2 6 1 4 -4 -4 -8"
"16019",1,"342 706 23 -4 6 -1 4 0 0 -3 4 -3 -1 -6 -1 -11 -15 2 2 10 -6 1 0 3 -6 1 -1 2 -11 2 2 7"
"13013",1,"1141 342 3 -2 5 0 2 -2 -3 -3 -5 0 -3 3 1 4"
"13183",1,"1209 265 3 9 3 -1 0 -4 4 -3 5 -2 -1 -5 -3 -1 -6 3 -5 4"
"48271",1,"623 144 1 1 2 5 0 8 19 -1 -1 -20 -18 1 -3 6"
"40115",1,"805 425 11 0 0 -9 0 -3 -11 0 0 12"
"42033",1,"1246 622 2 2 11 2 4 0 2 -2 0 -7 -4 -3 -2 -7 -12 -2 -1 6 -2 8 2 3"
"26037",1,"1086 656 -6 -1 -6 0 -2 12 13 2 1 -13"
"17135",1,"952 523 5 1 0 -7 11 1 1 -5 -4 0 1 -7 -9 -1 -2 -1 -2 0 -1 19"
"28003",1,"1002 360 1 0 0 -9 -10 -1 -1 4 -2 0 -1 5 1 0 12 1"
"28071",1,"978 340 0 -5 1 -8 -8 0 -7 1 0 13 1 0 6 0 7 -1"
"22043",1,"870 232 11 0 0 3 8 1 -1 -4 3 -7 3 -1 -13 -4 -2 1 -1 4 -3 3 -3 1 -2 3"
"29005",1,"784 554 -2 3 11 0 5 -1 1 -3 0 -8 -11 0 -2 3 -2 6"
"17115",1,"965 535 0 4 2 0 -1 5 11 1 1 -10 -1 -5 -6 0 -4 -1 0 6 -2 0"
"26149",1,"1052 626 12 2 2 -12 -10 -1 -4 0 1 1 -1 10"
"17055",1,"972 473 12 1 0 -8 1 -2 -13 -1 -1 4 1 6"
"30033",1,"480 827 1 2 7 4 4 -2 1 3 4 -2 9 0 1 2 7 2 2 5 2 0 2 -4 2 0 -1 -12 -2 -6 3 -1 0 -6 2 0 -2 -12 -15 2 -30 3 1 5 -1 5 1 9 2 3"
"31001",1,"701 562 12 0 0 -13 -13 0 1 13"
"27109",1,"866 691 6 0 0 -3 7 0 0 -9 -10 -1 -6 0 0 13 3 0"
"34039",1,"1366 630 7 -1 0 -1 -1 -2 -7 -2 -1 3 2 3"
"01097",1,"1013 214 -1 4 3 1 10 1 1 1 2 -4 0 -5 -2 -6 1 -4 0 -18 -4 1 -7 -2 -2 21 -1 10"
"46087",1,"733 677 7 0 6 0 0 -13 -7 0 -6 0 0 13"
"01057",1,"1018 322 10 0 3 -1 1 -7 3 0 0 -3 -6 0 -1 -3 -5 -1 -3 0 -2 15"
"01017",1,"1092 299 11 1 3 -8 2 -5 -14 -2 -2 14"
"37131",1,"1318 461 3 1 3 0 -2 -11 -1 -3 -4 1 -2 4 -3 -2 -1 4 -3 2 -7 -1 -1 2 4 1 14 2"
"08081",1,"417 584 2 12 31 -4 16 -2 -2 -14 -3 -2 -2 -12 -19 3 -25 3 2 16"
"21087",1,"1073 456 2 2 8 -9 -5 -4 -5 2 0 5 0 4"
"18047",1,"1075 532 0 2 7 1 6 1 1 -8 -7 -1 -4 0 -2 -2 -1 7"
"37013",1,"1327 433 6 -2 4 3 6 1 2 -3 1 -6 3 -3 -3 -2 0 -3 -6 -2 -1 1 -10 4 -2 12"
"38015",1,"659 807 14 -1 -1 -13 1 0 0 -12 -15 0 -3 3 -3 10 1 1 -2 6 6 -1 0 7 2 0"
"37159",1,"1224 418 2 1 6 -3 4 -2 4 -3 1 -3 -3 0 -13 -2 -2 6 1 6"
"26071",1,"953 777 8 1 14 1 1 -6 1 -12 -8 1 -2 2 -5 -1 -6 2 -2 0 0 9 -1 3"
"27067",1,"795 734 3 0 10 0 0 -3 0 -16 -13 0 0 9 0 10"
"21237",1,"1133 480 7 -5 1 -1 -5 0 -3 -2 -5 2 1 4 4 2"
"48149",1,"743 170 8 4 3 -1 2 -4 2 -3 -10 -12 -9 0 -5 6 9 10"
"46081",1,"566 712 6 1 7 -1 -1 -13 3 0 0 -4 -16 1 0 2 1 14"
"23029",1,"1486 833 3 2 -7 12 6 3 11 -2 -2 -2 3 -3 0 -5 5 -4 4 3 9 -10 2 -1 -4 -7 -2 -4 -5 -3 -2 -5 -5 -2 -3 -3 -3 4 -8 16 3 1 -5 10"
"48045",1,"624 346 4 0 -1 -16 -2 0 -13 0 1 16 11 0"
"26131",1,"924 798 3 9 6 16 18 -7 3 -26 -1 -3 0 -10 1 -3 -10 -1 0 7 -10 -1 0 3 -3 0 -1 6 -3 0 -1 8 -2 2"
"28015",1,"964 308 0 -9 5 0 0 -5 -3 -2 -13 3 0 3 2 2 -2 8 11 0"
"41003",1,"80 809 -2 -3 -3 -2 1 -3 -3 -5 1 -2 -14 4 2 5 4 -1 2 10 12 -3"
"27133",1,"764 677 10 0 0 -13 -10 0 0 13"
"42063",1,"1234 609 12 2 1 -6 -3 -13 -4 -2 -5 3 -3 -1 -1 2 4 10 -1 5"
"22061",1,"875 259 -3 0 0 5 1 6 3 0 5 0 2 -3 3 0 0 -3 0 -3 -6 0 -5 -2"
