"rank","name","people","pct_white","pct_black","pct_aian","pct_asian","pct_twoplus","pct_hispanic","also_a_first_name"
891,"HURLEY",38388,87.6029,4.72283,0.601751,0.758049,3.42815,2.88632,TRUE
892,"MA",38387,3.22245,0.677313,0.0338656,93.3102,1.52135,1.23479,TRUE
893,"MCMAHON",38378,90.3278,2.3503,0.21627,0.789515,2.9939,3.32222,FALSE
894,"ESPINOSA",38375,7.91401,0.534202,0.325733,4.17199,0.515961,86.5381,FALSE
894,"RAYMOND",38375,75.4788,14.1785,0.807818,1.56352,3.8671,4.10423,TRUE
896,"CASE",38337,88.7837,2.31369,0.902522,0.785142,4.04048,3.17448,TRUE
897,"MCCONNELL",38270,85.7277,5.62843,0.726418,0.778678,3.98223,3.15652,FALSE
898,"FRIEDMAN",38252,94.0029,0.491478,0.10457,0.815644,1.8718,2.71358,FALSE
899,"HARDING",38220,77.7499,12.9696,0.761381,0.763998,4.17844,3.57666,TRUE
900,"BENDER",38205,86.0856,6.29237,0.654365,0.800942,3.25088,2.91585,FALSE
901,"NAVA",38135,4.80136,0.201914,0.236004,1.13282,0.401206,93.2267,TRUE
902,"CORREA",38056,10.7631,1.1851,0.302186,2.1153,1.31648,84.3178,FALSE
902,"DO",38056,3.55266,1.36378,0.0262771,91.3785,2.04698,1.63181,TRUE
904,"PECK",38039,87.7415,3.57791,0.460054,0.904335,3.67518,3.641,FALSE
905,"BOYLE",38028,91.1171,1.84338,0.213001,0.699485,2.72431,3.40276,FALSE
906,"VAUGHAN",37970,79.3627,12.2096,0.529365,0.687385,3.89255,3.31841,TRUE
907,"LANDRY",37904,79.522,12.6372,0.308675,0.590967,3.28461,3.65661,TRUE
908,"BERNARD",37873,58.147,27.2754,0.543923,1.52879,3.8946,8.61036,TRUE
909,"MICHAEL",37760,79.1711,10.098,0.709746,2.89725,3.49311,3.63083,TRUE
910,"EVERETT",37752,66.1687,23.9299,0.688705,0.688705,4.13488,4.38917,TRUE
911,"MAYER",37738,90.2671,1.20833,0.400127,1.00164,2.92278,4.20001,TRUE
912,"RIVERS",37733,38.7062,48.1356,1.86309,0.739406,5.22619,5.32955,TRUE
913,"SAMPSON",37721,58.0207,29.3736,3.44901,0.888099,4.49087,3.77774,TRUE
914,"PUGH",37613,64.8951,27.2379,0.398798,0.571611,4.16611,2.73044,FALSE
915,"BLACKBURN",37556,84.2502,7.16264,0.796144,0.63372,4.05261,3.1047,FALSE
915,"DUFFY",37556,88.1058,4.09256,0.468634,0.931942,2.8118,3.58931,TRUE
917,"KUMAR",37459,4.04709,0.987747,0.38442,90.6404,2.75768,1.18263,TRUE
918,"RUSH",37453,71.0677,20.2387,0.632793,0.611433,4.22129,3.22805,TRUE
919,"JOHN",37363,34.3548,21.1412,9.59238,27.0187,3.7952,4.09764,TRUE
920,"CANO",37355,6.68184,0.35872,0.294472,1.37599,0.473832,90.8152,TRUE
921,"AVERY",37354,68.0864,22.7044,0.677304,0.647856,4.52696,3.35707,TRUE
922,"MAGANA",37335,3.79001,0.29463,0.179456,0.766037,0.267845,94.702,FALSE
923,"VILLALOBOS",37166,4.25389,0.25561,0.223322,0.812571,0.295969,94.1586,FALSE
924,"AYERS",36980,79.7593,11.828,0.457004,0.676041,4.29692,2.98269,FALSE
925,"GOULD",36956,83.8971,6.95151,1.40978,0.876718,3.53393,3.33099,FALSE
926,"MCKAY",36937,77.2965,13.0005,1.08834,0.955681,4.04743,3.61155,TRUE
927,"DUNLAP",36873,72.427,18.6505,0.650883,0.650883,4.32295,3.29781,FALSE
928,"SHEPARD",36770,74.4384,16.0076,0.960022,0.737014,4.27794,3.579,TRUE
929,"SUN",36735,3.2122,0.470941,0.163332,93.6192,1.67415,0.860215,TRUE
930,"DANG",36719,1.72118,0.318636,0.0272339,94.8882,2.1433,0.901441,TRUE
931,"FRY",36696,88.571,2.8995,0.904731,0.662198,3.69795,3.26466,FALSE
932,"LYNN",36656,81.3237,8.82257,0.635639,1.65866,3.9366,3.62287,TRUE
933,"CLEMENTS",36649,81.8849,9.40817,0.589375,0.720347,3.94008,3.45712,TRUE
934,"BEST",36602,69.1,22.1381,0.557347,0.66663,3.92601,3.61182,TRUE
935,"CRANE",36578,86.4509,4.37695,0.727213,0.738149,4.18284,3.52398,TRUE
936,"ANDERSEN",36548,90.7492,0.922075,0.456933,0.930283,3.11098,3.83058,TRUE
937,"BLANCHARD",36521,81.6818,9.38912,0.739301,0.657156,3.77591,3.75674,TRUE
938,"LEVY",36499,75.4404,13.4661,0.175347,1.09866,3.15625,6.6632,TRUE
939,"QUINTANA",36441,8.39988,0.403392,1.16078,1.17176,0.60646,88.2577,TRUE
940,"BLEVINS",36439,85.7817,5.37885,1.11694,0.529652,4.62417,2.56868,FALSE
941,"ASHLEY",36420,68.531,20.5848,2.4849,0.834706,4.61285,2.95167,TRUE
942,"POTTS",36403,76.4085,13.9686,1.2499,0.623575,4.57655,3.17282,FALSE
943,"ALFARO",36351,4.86919,0.352122,0.159555,1.51578,0.371379,92.732,FALSE
944,"AVALOS",36305,3.87825,0.228619,0.217601,0.256163,0.242391,95.177,FALSE
945,"FARLEY",36293,81.0101,10.5971,0.768743,0.710881,3.65635,3.25683,TRUE
946,"FINLEY",36189,69.4686,20.7936,1.19097,0.665948,4.42676,3.45409,TRUE
947,"NIEVES",36188,6.17332,1.29877,0.0911904,0.757157,0.428319,91.2512,TRUE
948,"ESQUIVEL",36172,4.51454,0.232224,0.25434,0.807254,0.323455,93.8682,FALSE
949,"AMAYA",36144,4.34097,0.456507,0.171536,0.392873,0.232404,94.4057,TRUE
950,"DOUGHERTY",36142,91.5666,1.02374,0.251785,0.769188,2.90797,3.48071,FALSE
951,"PARRA",36137,6.03813,0.345906,0.395716,0.464897,0.321001,92.4343,FALSE
952,"HOANG",36123,1.5032,0.204856,0.0332198,95.4627,1.91291,0.883094,TRUE
953,"HAN",36028,3.81925,0.480182,0.0305318,92.739,1.9235,1.00755,TRUE
954,"BENTON",35994,66.0499,24.543,0.969606,0.625104,4.52853,3.28388,TRUE
955,"LEAL",35970,12.9469,0.636642,0.29191,1.2288,0.639422,84.2563,TRUE
956,"HERRING",35941,69.6308,22.0111,0.509168,0.486909,4.15681,3.20525,FALSE
957,"SIERRA",35938,7.04547,0.712338,0.542601,0.815293,0.397908,90.4864,TRUE
958,"NIXON",35853,59.9699,30.1565,0.594093,0.714027,4.80573,3.7598,TRUE
959,"HAYDEN",35844,78.426,13.224,0.340364,0.817431,4.2406,2.95168,TRUE
960,"JARAMILLO",35826,7.29638,0.326578,0.784347,1.24491,0.569419,89.7784,FALSE
961,"GALINDO",35808,6.02379,0.273682,0.385389,0.89924,0.413315,92.0046,TRUE
962,"HALEY",35805,78.3019,13.1043,0.622818,0.667505,4.07206,3.23139,TRUE
963,"MOYER",35709,90.6942,2.41956,0.299644,0.686102,3.03285,2.86762,FALSE
964,"CHO",35679,2.23661,0.521315,0.0168166,93.8395,2.34031,1.04543,TRUE
965,"BOOKER",35648,27.3732,62.6599,0.342235,0.367482,5.97509,3.28209,TRUE
966,"ZHU",35639,2.16897,0.451752,0.0168355,96.6385,0.496647,0.227279,TRUE
967,"DODSON",35618,78.0953,12.1371,1.24375,0.631703,4.65214,3.23993,TRUE
968,"KRUEGER",35568,92.9628,0.320513,0.396424,0.697256,2.86493,2.7581,FALSE
969,"FRYE",35502,80.156,11.4303,0.997127,0.656301,4.16878,2.5914,FALSE
970,"RICHMOND",35493,68.9826,22.2804,0.456428,0.774801,4.36142,3.14428,TRUE
971,"MULLEN",35464,85.2357,6.67437,0.544214,0.834649,3.55572,3.15531,FALSE
972,"HUBER",35444,92.4585,0.431667,0.307527,0.758944,2.97653,3.06681,TRUE
973,"BEAN",35379,78.2611,13.1914,0.839481,0.737726,3.97976,2.99047,TRUE
974,"BUI",35375,1.63392,0.277032,0.0141343,95.0587,2.07774,0.938516,TRUE
975,"HORNE",35295,68.1116,23.6946,0.592152,0.504321,4.23289,2.86443,FALSE
976,"RASMUSSEN",35292,91.6497,0.39669,0.368355,1.02006,3.04885,3.51638,FALSE
977,"SHEPPARD",35274,64.9118,25.6931,0.873164,0.601009,4.29778,3.62307,TRUE
978,"WOODWARD",35266,86.6018,4.65321,0.703227,0.8365,3.78835,3.41689,TRUE
979,"MCPHERSON",35248,70.5402,20.1941,0.499319,0.686564,4.73502,3.34487,FALSE
980,"BRANDT",35211,91.1562,1.05081,0.383403,0.781006,3.03882,3.58979,TRUE
981,"MCCARTY",35172,85.588,5.98772,0.813147,0.568634,3.58524,3.4573,FALSE
982,"DONALDSON",35108,69.2891,21.6817,0.341802,0.694998,4.4121,3.58038,TRUE
983,"QUINONES",35066,5.9773,1.45155,0.171106,1.26048,0.570353,90.5692,FALSE
984,"SPENCE",35005,68.6902,21.9226,0.502785,0.651336,4.32224,3.91087,TRUE
985,"KANG",34834,2.71861,0.617213,0.0459321,93.3025,2.35976,0.955963,TRUE
986,"OCONNELL",34829,92.5493,0.430676,0.160786,0.878578,2.50079,3.47986,FALSE
987,"MAYNARD",34753,84.6718,7.09579,0.644549,0.555348,3.60257,3.42992,TRUE
988,"SCHMITT",34747,92.926,0.348232,0.270527,0.751144,2.57001,3.13408,FALSE
989,"ESTES",34729,83.0747,6.91929,1.25256,0.647874,4.30476,3.80086,TRUE
990,"SANFORD",34723,73.4787,17.726,0.596147,0.719984,4.17303,3.30617,TRUE
991,"MADDOX",34687,67.0251,24.3838,0.550639,0.544873,4.43105,3.06455,TRUE
992,"COFFEY",34539,85.2601,6.52306,0.590637,0.651438,3.82466,3.15006,FALSE
993,"STUART",34534,80.9203,9.43418,0.509643,0.842648,3.69201,4.60126,TRUE
994,"BURCH",34518,75.5432,15.1139,0.715569,0.62576,4.61209,3.38954,TRUE
995,"CARDONA",34471,6.4576,0.513475,0.17696,1.03275,0.438049,91.3812,FALSE
996,"GOOD",34414,86.9443,5.14326,0.386471,0.761318,3.45499,3.3097,TRUE
997,"STANTON",34407,79.9692,11.3552,0.572558,0.79635,3.95559,3.35106,TRUE
998,"FAULKNER",34330,76.3356,14.9665,0.503932,0.573842,4.23536,3.38479,FALSE
999,"DUDLEY",34312,63.8232,26.635,0.629517,0.667405,4.56692,3.67801,TRUE
1000,"COMPTON",34287,83.8423,7.40514,0.705807,0.670808,4.19693,3.17905,TRUE
1001,"HINTON",34256,51.2903,39.4092,1.15892,0.499183,4.76413,2.87833,TRUE
1002,"CHURCH",34224,85.9923,5.64516,0.742169,0.639902,4.00888,2.9716,TRUE
1003,"WALLER",34222,66.466,24.8787,0.455847,0.616562,4.41529,3.16755,TRUE
1004,"REYNA",34210,6.62379,0.309851,0.423853,0.613856,0.377083,91.6516,TRUE
1005,"CHERRY",34179,56.9414,33.7927,0.394979,0.807513,4.81582,3.24761,TRUE
1006,"MADDEN",34170,81.6506,9.97073,0.348259,0.857477,3.9362,3.23676,TRUE
1007,"ROSA",34111,27.648,3.20131,0.117264,1.24886,1.40717,66.3774,TRUE
1008,"PROCTOR",34084,67.7825,20.5962,2.3178,0.718812,5.54806,3.03662,TRUE
1009,"MCCANN",34078,87.0121,5.08539,0.366806,0.76589,3.4333,3.33646,FALSE
1010,"DAVIES",33945,84.4336,7.34129,0.276919,1.02813,3.61172,3.30829,TRUE
1011,"ABRAHAM",33875,39.7815,20.2362,0.528413,29.9011,3.24723,6.30554,TRUE
1012,"HAAS",33872,92.5041,0.42513,0.363132,0.805975,2.77811,3.12352,FALSE
1013,"TERRELL",33860,52.661,38.0656,0.720614,0.499114,4.78736,3.26639,TRUE
1014,"JIANG",33838,1.8559,0.51126,0.00886577,96.7699,0.546723,0.307347,TRUE
1015,"BIRD",33829,84.5754,3.34033,2.72547,1.09078,4.32469,3.94336,TRUE
1016,"KAUFMAN",33814,91.8466,1.57331,0.204057,0.786656,2.3718,3.2176,FALSE
1017,"JARVIS",33745,82.2877,8.5909,0.491925,0.702326,4.04504,3.88206,TRUE
1018,"BRAUN",33654,92.2476,0.508112,0.270399,0.820111,2.61187,3.54193,TRUE
1019,"MCGRATH",33611,91.6515,0.803308,0.324299,0.901491,2.65984,3.65952,FALSE
1020,"GALLOWAY",33610,67.114,23.4781,0.541506,0.693246,4.3737,3.79946,FALSE
1021,"NOVAK",33606,93.1976,0.410641,0.193418,0.740939,2.44599,3.01137,TRUE
1022,"DICKSON",33594,73.3941,16.0743,1.2026,0.765018,4.33113,4.2329,TRUE
1023,"MAYO",33564,60.7019,21.4367,0.843165,2.46991,4.32308,10.2252,TRUE
1024,"LY",33559,1.74618,2.18123,0.0476772,92.4044,2.22593,1.39456,TRUE
1025,"HESTER",33543,69.794,21.8376,0.420356,0.629043,4.5315,2.78747,TRUE
1026,"HENDRIX",33528,73.8905,16.3714,0.799332,0.596516,4.73932,3.60296,TRUE
1027,"ARCHER",33513,76.3823,13.5261,0.555009,0.841465,4.27297,4.42216,TRUE
1028,"PETTY",33510,70.2507,20.6655,0.498359,0.623694,4.51805,3.44375,TRUE
1029,"WHITNEY",33509,82.6644,7.92623,0.686383,0.987794,4.07652,3.65872,TRUE
1030,"ROLLINS",33500,66.209,24.8687,0.456716,0.510448,4.60597,3.34925,TRUE
1031,"BARRIOS",33453,7.46121,0.487251,0.397573,1.44382,0.412519,89.7976,FALSE
1032,"FORBES",33424,66.4522,22.9925,0.487674,1.07109,4.24545,4.75108,TRUE
1032,"SAENZ",33424,7.3151,0.230373,0.320129,0.457755,0.344064,91.3326,FALSE
1034,"BAIRD",33405,88.3281,3.38273,0.532854,0.772339,3.5833,3.40069,TRUE
1035,"POLLARD",33334,60.1188,30.5754,0.545989,0.710986,4.7669,3.28193,FALSE
1036,"DUKE",33324,82.6641,7.62213,0.519145,0.843236,4.12315,4.22818,TRUE
1037,"DAUGHERTY",33317,87.1597,4.32812,1.0115,0.570279,4.03098,2.89942,FALSE
1038,"WERNER",33291,92.3703,0.549698,0.22829,0.81103,2.65537,3.3853,TRUE
1039,"ROWLAND",33181,83.4303,7.4169,1.03071,0.717278,3.84256,3.56228,TRUE
1040,"ODOM",33171,66.736,24.7927,0.587863,0.518525,4.30195,3.06292,TRUE
1041,"TRAVIS",33156,69.7853,21.0309,0.482567,0.766076,4.40343,3.53179,TRUE
1042,"CANTRELL",33141,85.9992,4.55931,1.35783,0.543134,4.58646,2.95404,TRUE
1043,"VERA",33109,6.33363,0.585943,0.199342,1.01483,0.338277,91.528,TRUE
1044,"SALDANA",33069,5.53388,0.601772,0.196559,1.52409,0.390093,91.7536,FALSE
1045,"HATFIELD",33047,89.7994,2.83233,0.559809,0.590069,3.61001,2.60841,FALSE
1046,"HAYS",33013,88.0956,3.15633,0.596735,0.723957,4.07718,3.3502,TRUE
1047,"HONG",33012,3.46844,0.499818,0.0363504,91.8484,2.89895,1.24803,TRUE
1048,"HOLDEN",32979,73.9531,17.0927,0.709542,0.657994,4.33912,3.24752,TRUE
1049,"BRANCH",32953,45.3585,44.6151,0.555336,0.412709,5.00106,4.05729,TRUE
1050,"MCKNIGHT",32935,57.5345,33.6633,0.464551,0.519204,4.54835,3.27008,FALSE
1051,"MERCER",32906,79.3715,12.4293,0.516623,0.644259,3.8686,3.16963,TRUE
1052,"JOYCE",32875,85.0951,7.41597,0.264639,0.906464,3.1635,3.15437,TRUE
1053,"RIGGS",32857,84.3991,6.07481,1.47914,0.596524,4.28524,3.16523,TRUE
1054,"BAEZ",32855,4.62335,1.06224,0.136965,0.32263,0.289149,93.5657,FALSE
1055,"ZAPATA",32804,5.40483,0.631021,0.204243,1.20412,0.414584,92.1412,FALSE
1056,"VELASCO",32791,5.79732,0.314111,0.387301,11.4239,0.856942,81.2205,FALSE
1057,"DOWNS",32664,80.9791,9.8855,0.572496,0.753123,3.76867,4.04115,FALSE
1058,"KRAUSE",32639,91.9299,0.566807,0.321701,0.913018,2.85548,3.41309,FALSE
1059,"MCNEIL",32607,51.1639,40.3196,0.460024,0.484559,4.08501,3.48698,TRUE
1060,"HOOPER",32518,76.8282,13.2296,1.30082,0.787256,4.11157,3.74254,TRUE
1060,"NG",32518,2.54321,0.316748,0.027677,91.0634,3.56418,2.48478,TRUE
1062,"BARLOW",32516,78.7151,12.8368,1.02104,0.691967,3.84426,2.89088,TRUE
1063,"IRWIN",32386,89.4244,2.0935,0.599024,0.870747,3.61267,3.39962,TRUE
1064,"TOVAR",32379,5.36459,0.345903,0.197659,0.231632,0.250162,93.6101,FALSE
1065,"COOLEY",32317,74.648,16.8889,0.900455,0.578643,4.11239,2.87155,FALSE
1066,"LIANG",32308,1.86332,0.29714,0.00309521,96.2115,1.09261,0.532376,TRUE
1067,"BRAY",32301,79.7529,11.0802,0.749203,0.808025,4.25064,3.35903,TRUE
1068,"KAISER",32286,90.1041,1.57344,0.433624,1.37211,3.21811,3.29864,TRUE
1069,"GAMBLE",32189,54.8914,35.9408,0.785983,0.540557,4.52018,3.32101,TRUE
1070,"PEREIRA",32169,54.1484,4.66287,0.186515,6.13634,2.80705,32.0588,FALSE
1071,"FERRELL",32159,71.7746,19.472,0.391803,0.519295,4.13881,3.70347,TRUE
1072,"LAW",32116,62.5389,14.6936,0.439034,15.3537,4.00423,2.97048,TRUE
1073,"LINDSAY",32075,69.0818,21.7054,0.542479,0.713952,4.33983,3.61652,TRUE
1074,"BRIGHT",32068,67.4972,22.5926,0.654858,1.09143,5.04865,3.11526,TRUE
1074,"KIDD",32068,72.3369,19.1593,0.449046,0.648622,4.3283,3.07783,TRUE
1076,"EWING",32030,73.8214,17.3213,0.368405,0.849204,4.18046,3.45926,TRUE
1077,"NOEL",31994,55.7104,34.9909,0.53135,1.16897,3.62568,3.97262,TRUE
1078,"HOLDER",31959,70.0867,20.5701,0.707156,0.619544,4.03329,3.98323,FALSE
1079,"FREY",31948,92.131,1.02041,0.262927,0.654188,2.89533,3.03618,TRUE
1080,"MCGOWAN",31927,72.5875,19.0246,0.463557,0.792433,3.93397,3.19792,FALSE
1081,"SHEA",31836,91.629,0.609373,0.226159,1.61767,2.37153,3.5463,TRUE
1082,"MOONEY",31792,87.7233,4.19917,0.563035,0.720307,3.65815,3.13601,FALSE
1083,"KEY",31773,65.7508,23.9449,0.900135,1.00085,4.98536,3.418,TRUE
1084,"CHANEY",31687,67.8954,23.0284,0.76372,0.552277,4.73065,3.02963,TRUE
1085,"COTTON",31686,49.8769,40.1313,0.836332,0.479707,5.07795,3.5978,TRUE
1086,"RITTER",31649,89.7911,2.82157,0.489747,0.546621,3.18178,3.16914,TRUE
1087,"BECERRA",31625,5.1415,0.177075,0.224506,0.303557,0.275099,93.8783,FALSE
1088,"BONNER",31621,50.8744,40.6565,0.300433,0.588217,4.55077,3.02963,TRUE
1089,"CARNEY",31572,82.5288,8.54238,0.997719,0.779171,3.75016,3.40175,TRUE
1090,"GUPTA",31571,3.0471,0.500459,0.354756,93.1361,2.47696,0.484622,FALSE
1091,"LEHMAN",31533,92.7219,0.815019,0.282244,0.656455,2.84147,2.6829,TRUE
1092,"DOTSON",31521,64.8108,26.5283,0.669395,0.428286,4.76825,2.79496,FALSE
1093,"MERRILL",31507,87.3012,3.98642,0.875996,0.726823,3.68807,3.42146,TRUE
1094,"HANEY",31479,84.0783,7.3001,0.851361,0.628991,4.17421,2.96706,TRUE
1095,"RIDDLE",31463,85.1413,5.72736,1.00753,0.645202,4.49735,2.98128,FALSE
1096,"COOKE",31451,75.3267,15.1347,1.0111,0.833042,3.9808,3.71371,FALSE
1097,"HOLMAN",31438,66.496,23.9106,0.680705,0.569375,4.6218,3.72161,TRUE
1098,"NEWELL",31405,75.8478,15.3447,0.62092,0.652762,4.12992,3.40392,TRUE
1099,"FRITZ",31402,90.3509,2.29603,0.398064,0.808866,2.79918,3.34692,TRUE
1100,"AGUILERA",31397,4.53547,0.379017,0.133771,0.582858,0.283467,94.0854,FALSE
1101,"DELANEY",31364,81.2715,10.5949,0.341155,0.739702,3.57097,3.4817,TRUE
1102,"DAILEY",31350,74.5167,16.5518,0.76236,0.634769,4.51037,3.02392,TRUE
1103,"BOLTON",31334,70.6006,20.7283,0.504245,0.78509,4.18714,3.19461,TRUE
1104,"LANCASTER",31286,81.0458,9.65927,0.620086,0.837435,4.28946,3.54791,TRUE
1105,"SONG",31257,2.85376,0.58227,0.0159964,93.7806,1.97076,0.796622,TRUE
1106,"CASTELLANOS",31212,4.51109,0.429322,0.156991,0.355632,0.281943,94.265,FALSE
1107,"HASSAN",31210,30.2723,43.4604,0.189042,19.6443,4.26145,2.17238,TRUE
1108,"LAKE",31187,77.9235,12.1301,1.12226,0.965146,4.37362,3.48543,TRUE
1109,"CORDERO",31145,7.07658,0.863702,0.321079,5.17579,0.905442,85.6574,TRUE
1110,"JUSTICE",31110,82.5554,9.01961,0.694311,0.527162,4.50659,2.69688,TRUE
1111,"OSBORN",31099,87.6395,2.90041,0.794238,0.855333,4.00978,3.80077,TRUE
1112,"BYERS",31082,78.042,13.3389,0.514767,0.669198,4.22753,3.20764,FALSE
1113,"GOFF",31014,83.9202,7.45147,0.525569,0.609402,3.99175,3.50164,FALSE
1114,"SLATER",30996,76.126,14.8568,0.738805,0.661376,4.00697,3.61014,TRUE
1115,"LEVINE",30989,88.3023,4.48224,0.154894,0.848688,2.23305,3.97883,TRUE
1116,"VALLE",30968,9.86825,0.63937,0.22604,1.86644,0.616766,86.7831,TRUE
1117,"SEARS",30821,80.0655,10.9309,0.785179,0.817624,4.13679,3.26401,FALSE
1118,"FULTON",30773,68.5861,21.9316,0.913138,0.698664,4.35772,3.51282,TRUE
1119,"WINTER",30758,90.1749,1.97022,0.425905,0.796541,3.03986,3.59256,TRUE
1120,"MUNIZ",30731,8.07003,0.540171,0.370961,0.44255,0.471836,90.1045,FALSE
1121,"COSTELLO",30728,87.5423,1.47423,0.266858,0.826608,2.80526,7.08474,TRUE
1122,"KATZ",30668,93.2633,0.577149,0.0456502,0.828225,1.81296,3.47268,FALSE
1123,"GALLARDO",30653,5.62098,0.313183,0.394741,3.7321,0.681826,89.2572,FALSE
1124,"CARVER",30640,86.1651,5.65274,0.629896,0.597258,4.11227,2.84269,TRUE
1125,"MCFADDEN",30612,58.9115,33.1863,0.241735,0.532471,4.07357,3.05436,FALSE
1126,"GUTHRIE",30592,84.3717,6.11925,1.27157,0.702798,4.26909,3.26556,TRUE
1127,"COWAN",30577,76.3221,14.7922,0.503647,0.748929,4.01936,3.61383,TRUE
1128,"DALY",30517,88.6915,3.28669,0.222827,0.871645,2.91968,4.0076,TRUE
1129,"KUHN",30443,92.3431,0.617548,0.246362,0.748941,2.80524,3.23884,FALSE
1130,"ALBERT",30390,72.4613,14.2547,1.57947,3.10958,3.40902,5.18592,TRUE
1131,"SNIDER",30372,89.1281,2.92045,0.549849,0.714474,4.01027,2.67681,FALSE
1132,"MCLEOD",30359,66.2835,24.207,0.724662,0.708192,4.46655,3.61013,FALSE
1133,"GUY",30348,64.8049,23.8665,1.23567,1.35429,4.36273,4.37591,TRUE
1134,"LUTZ",30324,92.1283,0.709009,0.253924,0.7222,2.70413,3.48239,TRUE
1135,"WORKMAN",30287,87.1793,4.7182,0.782514,0.534883,3.86304,2.92205,FALSE
1136,"LAU",30237,15.0842,0.327413,0.0859874,76.0657,4.52757,3.90912,TRUE
1137,"PICKETT",30232,62.457,28.9792,0.48624,0.463085,4.396,3.21844,FALSE
1138,"DONNELLY",30193,91.5278,1.09297,0.231842,0.837943,2.67943,3.62998,TRUE
1139,"MALONEY",30192,88.3181,3.62348,0.725358,0.857843,2.88818,3.58704,FALSE
1140,"KINNEY",30180,82.1902,7.76342,1.22266,0.878065,4.47316,3.4725,TRUE
1141,"SPRINGER",30177,80.1471,10.4947,0.712463,0.891407,3.99973,3.75452,FALSE
1142,"SEGURA",30149,8.49116,1.33006,0.28525,0.514113,0.46436,88.9151,FALSE
1143,"WITT",30145,88.4657,3.20451,0.723171,0.666777,3.42677,3.51302,TRUE
1144,"ORELLANA",30123,3.5355,0.428244,0.126149,0.421605,0.212462,95.276,FALSE
1145,"GORMAN",30102,86.5291,3.86021,1.90685,0.810577,3.332,3.56123,TRUE
1146,"MINOR",30050,51.8935,36.3694,0.542429,0.868552,4.62895,5.69717,TRUE
1147,"MARINO",30047,81.2693,0.855327,0.173062,1.30129,2.06011,14.3409,TRUE
1148,"CRAFT",30031,77.8196,14.5849,0.419566,0.592721,3.85935,2.72385,FALSE
1149,"CROWLEY",30022,87.5858,5.19952,0.303111,0.74612,3.23096,2.93451,FALSE
1150,"PEARCE",29981,85.1806,6.13388,0.657083,0.770488,3.83243,3.4255,TRUE
1151,"CLEVELAND",29935,64.2693,24.4797,2.80274,0.738266,4.59997,3.11007,TRUE
1152,"DONAHUE",29903,89.2151,3.12343,0.795907,0.678862,2.95288,3.23379,TRUE
1153,"GAY",29878,67.2803,21.5242,0.572327,3.58792,3.7787,3.25658,TRUE
1154,"CHU",29872,2.92247,0.455276,0.0167381,90.62,4.06066,1.92488,TRUE
1155,"BEACH",29830,85.9001,4.87764,0.787798,0.740865,4.24405,3.44955,FALSE
1156,"HURTADO",29827,5.19999,0.348677,0.459315,0.563248,0.395615,93.0332,FALSE
1157,"MCDERMOTT",29807,89.2307,2.64367,0.181165,1.01318,3.19724,3.73402,FALSE
1158,"TILLMAN",29796,42.791,47.654,0.839039,0.493355,5.02081,3.20177,TRUE
1159,"GUILLEN",29792,4.85701,0.37594,0.181257,0.892857,0.305451,93.3875,FALSE
1160,"BRUNO",29776,70.2075,7.34484,0.530629,1.49785,2.41134,18.0078,TRUE
1161,"DILLARD",29768,51.0649,38.5414,0.611395,0.366165,5.67052,3.74563,TRUE
1162,"OSORIO",29742,3.92374,0.622016,0.181561,1.45922,0.292516,93.5209,FALSE
1162,"VOGEL",29742,92.0987,0.484164,0.26898,0.783404,2.85119,3.51355,FALSE
1164,"HU",29734,2.71743,0.538105,0.0269052,94.7669,1.33181,0.61882,TRUE
1165,"ALFORD",29646,61.8566,29.7679,0.731971,0.465493,4.06126,3.11678,TRUE
1166,"FLANAGAN",29609,86.2778,6.31227,0.374886,0.726131,2.97207,3.33682,FALSE
1167,"MCCABE",29608,88.9658,1.18549,2.27303,0.9592,2.98906,3.6274,TRUE
1168,"BRITT",29594,70.6562,20.467,0.86504,0.520376,4.29479,3.19659,TRUE
1169,"ALONSO",29520,6.70393,0.304878,0.118564,0.897696,0.321816,91.6531,TRUE
1170,"WILDER",29512,65.6038,25.4405,0.647194,0.599756,4.59474,3.11399,TRUE
1171,"HARTLEY",29504,86.0629,6.26356,0.362663,0.637202,3.67069,3.00298,TRUE
1172,"WOOTEN",29503,63.1834,28.3632,0.610107,0.538928,4.60631,2.69803,FALSE
1173,"CARRASCO",29489,6.04632,0.386585,0.284852,0.966462,0.315372,92.0004,FALSE
1174,"LANGE",29442,90.7173,1.72882,0.332858,0.862713,2.70702,3.65125,TRUE
1175,"DODD",29440,80.1766,10.839,0.631793,0.828804,4.12364,3.40014,TRUE
1176,"STARR",29409,79.9551,8.19817,2.62845,0.761672,4.63804,3.81856,TRUE
1177,"HENDRICKSON",29408,88.4419,2.86317,0.836507,0.7821,3.78468,3.29162,FALSE
1178,"SHOEMAKER",29407,90.4989,2.24776,0.472677,0.605298,3.43116,2.74424,FALSE
1179,"FINCH",29401,76.4464,14.4859,0.503384,0.748274,4.11211,3.70396,TRUE
1180,"ODELL",29381,88.7036,2.12042,0.694326,0.694326,3.88346,3.90388,TRUE
1181,"MOSER",29325,91.4953,1.4254,0.303495,0.695652,3.1202,2.95993,FALSE
1182,"EMERSON",29261,81.5864,8.40368,1.42169,0.984245,3.94382,3.66016,TRUE
1183,"FERREIRA",29131,65.0441,3.625,0.442827,2.16264,3.32292,25.4025,FALSE
