"fips","n_wf","n_cb","n_wf_2020","n_cb_2020","has_wf","has_cb","has_wf_2020","has_cb_2020","cat","pop","land_sqmi","ba_pct","density","win2008","dem2008","gop2008","total2008","win2012","dem2012","gop2012","total2012","win2016","dem2016","gop2016","total2016","win2020","dem2020","gop2020","total2020","win2024","dem2024","gop2024","total2024"
"05057",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",19105,727.2,15.7883,26.272,"R",2869,4273,7349,"R",2466,4284,6919,"R",2371,4391,6984,"R",2138,4470,6848,"R",1776,4193,6089
"05059",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",33313,614.944,15.5025,54.1724,"R",4288,7209,11955,"R",3824,7087,11239,"R",3137,8153,11815,"R",3082,9202,12557,"R",2818,9226,12283
"05061",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",12387,587.332,14.9794,21.0903,"R",1746,2957,4846,"R",1460,2862,4419,"R",1350,3155,4634,"R",1340,3367,4834,"R",1158,3246,4473
"05063",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",38345,763.712,17.1066,50.2087,"R",3688,8255,12299,"R",3279,8724,12390,"R",2878,9925,13443,"R",2806,11250,14512,"R",2689,11023,14011
"05065",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",14291,580.201,18.9342,24.6311,"R",1792,3193,5218,"R",1563,3571,5313,"R",1111,4042,5396,"R",1021,4631,5810,"R",949,4854,5925
"05067",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",16673,633.611,11.8555,26.3143,"R",2207,3118,5582,"R",2093,3065,5338,"R",1583,3262,5093,"R",1365,3593,5091,"R",1183,3509,4775
"05069",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",63672,872.346,20.1514,72.9894,"D",18465,10655,29689,"D",17456,9515,27364,"D",15721,9231,25683,"D",14981,9521,25158,"D",12802,8468,21608
"05071",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",26172,660.99,15.0392,39.5952,"R",3034,4922,8180,"R",2785,5045,8064,"R",2421,6072,8997,"R",2283,6938,9498,"R",2107,6766,9059
"05073",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",6015,529.472,10.6114,11.3604,"R",1133,1685,2902,"R",1173,1712,2928,"R",1028,1750,2835,"R",839,1757,2679,"R",698,1589,2325
"05075",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",16305,587.528,12.9498,27.7519,"R",2138,3357,5830,"R",1786,3535,5537,"R",1263,4064,5629,"R",1080,4569,5857,"R",965,4608,5692
"05077",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",8104,599.807,7.70224,13.511,"D",2263,1454,3763,"D",2107,1280,3424,"D",1735,1229,3004,"D",1423,1286,2848,"D",1270,1181,2520
"05079",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",12868,559.466,8.13431,23.0005,"R",1710,2513,4406,"R",1424,2199,3725,"R",1252,2455,3814,"R",1032,2729,3875,"R",813,2502,3372
"05081",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",11626,531.255,15.9239,21.884,"R",1753,3247,5152,"R",1552,3385,5051,"R",1397,3604,5192,"R",1226,3715,5177,"R",1084,3744,4899
"05083",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",21457,709.115,14.3431,30.2588,"R",2286,5350,7907,"R",2009,5078,7330,"R",1712,5737,7839,"R",1544,6441,8225,"R",1464,6567,8205
"05085",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",76389,771.723,19.9293,98.985,"R",5968,17242,23741,"R",5612,17863,24083,"R",5638,19902,26766,"R",6686,22884,30662,"R",6790,23225,30620
"05087",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",17865,834.238,12.3134,21.4148,"R",2144,3972,6328,"R",2099,4262,6567,"R",1587,4917,6782,"R",1563,5658,7351,"R",1491,5885,7501
"05089",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",17593,596.598,15.2311,29.4889,"R",2384,4524,7162,"R",2024,4771,7029,"R",1377,5077,6718,"R",1531,5783,7503,"R",1501,6230,7851
"05091",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",41958,624.04,15.6011,67.2361,"R",4869,9913,15063,"R",4518,10622,15329,"R",4273,11293,16015,"R",4245,11920,16529,"R",3769,11842,15803
"05093",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",38095,902.093,14.801,42.2296,"R",6667,6976,14010,"R",6445,6599,13349,"R",5621,6988,12995,"R",4558,7296,12342,"R",3574,6963,10717
"05095",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",6415,607.461,14.1899,10.5603,"R",1615,1754,3449,"R",1583,1585,3230,"R",1298,1400,2766,"R",1147,1545,2816,"R",1002,1385,2433
"05097",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",8510,780.453,16.3909,10.9039,"R",1092,2365,3622,"R",920,2368,3403,"R",735,2573,3445,"R",731,3046,3873,"R",645,2987,3707
"05099",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",8004,617.79,10.9422,12.9559,"R",1474,2062,3635,"R",1314,1996,3384,"R",1156,2001,3233,"R",1076,2133,3358,"R",849,2002,2907
"05101",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",7026,821.076,14.7823,8.55706,"R",1182,2588,3960,"R",993,2508,3661,"R",699,2875,3731,"R",709,3192,3998,"R",644,3063,3770
"05103",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",21684,732.721,14.954,29.5938,"R",4346,5427,9960,"R",4626,5516,10303,"R",4320,5347,9881,"R",3995,5294,9629,"R",3412,5056,8626
"05105",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",10251,551.336,15.1985,18.593,"R",1352,2743,4279,"R",1187,2580,3937,"R",1035,2979,4213,"R",1012,3479,4627,"R",923,3559,4584
"05107",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",14661,690.36,15.239,21.2367,"D",5695,3097,8969,"D",5179,2591,7900,"D",4292,2443,6894,"D",3623,2417,6242,"D",2754,2098,4938
"05109",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",10027,600.335,18.5055,16.7023,"R",1089,2727,3966,"R",850,2847,3787,"R",684,3150,3956,"R",644,3519,4246,"R",560,3746,4358
"05111",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",22300,758.295,11.5449,29.4081,"R",2742,4903,7928,"R",2387,4967,7550,"R",1878,3149,5283,"R",1424,5918,7521,"R",1235,5731,7079
"05113",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",19434,856.838,16.2696,22.6811,"R",1957,5473,7681,"R",1556,5950,7721,"R",1210,6606,8121,"R",1246,7035,8490,"R",1145,6987,8288
"05115",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",64829,810.952,23.881,79.9418,"R",6002,15568,22079,"R",5108,14733,20390,"R",4818,15694,21545,"R",5772,18081,24432,"R",5487,18118,24191
"05117",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",7935,647.516,15.9826,12.2545,"R",1048,2223,3381,"R",877,2149,3134,"R",812,2503,3404,"R",654,2786,3495,"R",524,2628,3200
"05119",1,2,1,2,TRUE,TRUE,TRUE,TRUE,"both",401209,758.369,37.0413,529.042,"D",88854,70212,161343,"D",87055,68856,159055,"D",89377,61182,157728,"D",101947,63687,169956,"D",92038,57977,153924
"05121",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",19040,651.913,15.5476,29.2064,"R",2469,3615,6319,"R",2040,3699,5948,"R",1425,4508,6313,"R",1215,5355,6812,"R",1138,5367,6636
"05123",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",21822,634.784,13.2707,34.377,"D",5486,3917,9505,"D",4652,3287,8021,"D",4031,3195,7412,"D",3604,3242,7108,"D",2953,2909,5979
"05125",0,1,0,1,FALSE,TRUE,FALSE,TRUE,"cracker barrel only",131252,723.516,28.4575,181.409,"R",12695,30981,44653,"R",12868,32962,47059,"R",13247,35852,51971,"R",16060,39556,56959,"R",16609,39736,57609
"05127",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",9837,892.85,12.0423,11.0175,"R",1053,2791,3995,"R",895,2630,3637,"R",507,2378,3017,"R",483,2962,3551,"R",425,2913,3384
"05129",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",7836,665.879,14.9459,11.7679,"R",961,2726,3847,"R",814,2699,3694,"R",601,2955,3698,"R",588,3365,4019,"R",511,3305,3869
"05131",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",130035,531.184,23.9214,244.802,"R",13673,28637,43212,"R",13083,29158,43340,"R",12184,28769,43557,"R",14487,31198,47140,"R",13652,30719,45452
"05133",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",15735,563.569,11.667,27.9203,"R",1291,3125,4580,"R",1042,3135,4328,"R",1075,3281,4517,"R",1116,3884,5202,"R",862,3772,4714
"05135",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",18130,604.637,11.5138,29.9849,"R",2436,4535,7252,"R",2092,4920,7282,"R",1472,5405,7190,"R",1398,5938,7566,"R",1316,5978,7437
"05137",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",12785,606.44,14.4383,21.0821,"R",1598,3534,5324,"R",1356,3773,5351,"R",1189,4081,5527,"R",1180,4616,5938,"R",1089,4808,6030
"05139",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",37008,1039.07,18.4728,35.6166,"R",6190,10677,17179,"R",6182,10696,17160,"R",5667,10201,16338,"R",5584,10478,16607,"R",5019,10196,15448
"05141",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",16152,709.571,16.7559,22.763,"R",2151,4276,6703,"R",1826,4362,6421,"R",1547,5382,7111,"R",1593,6034,7807,"R",1437,6023,7621
"05143",1,1,1,1,TRUE,TRUE,TRUE,TRUE,"both",266184,941.463,34.4649,282.734,"R",29021,37963,68380,"R",28136,39570,70231,"R",32296,40418,78153,"R",43824,47504,94266,"R",43779,50243,97158
"05145",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",79091,1033.97,20.4836,76.4928,"R",6732,19467,26955,"R",5765,20005,26508,"R",5157,21038,27451,"R",5978,24182,30885,"R",5641,24514,30837
"05147",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5808,585.973,16.5033,9.91172,"D",1412,1206,2761,"D",1340,1227,2685,"R",1117,1344,2550,"R",856,1543,2476,"R",760,1513,2318
"05149",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",20134,930.386,13.8053,21.6405,"R",2003,3808,6036,"R",1720,4041,5971,"R",1472,4600,6389,"R",1284,5226,6741,"R",1213,5147,6477
"06001",6,0,6,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",1649060,737.459,50.9374,2236.14,"D",489106,119555,621029,"D",438091,104330,558386,"D",486351,91189,613195,"D",617659,136309,769864,"D",499551,140789,669800
"06003",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",1099,738.34,39.6067,1.48847,"D",422,252,692,"D",389,236,647,"D",318,211,575,"D",476,244,741,"D",479,243,738
"06005",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",42026,594.585,20.5636,70.6812,"R",7813,10561,18810,"R",6001,8903,15303,"R",5904,10239,17186,"R",8153,13585,22302,"R",7783,14018,22402
"06007",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",208334,1636.51,30.8333,127.304,"D",49013,46706,98325,"R",32567,35312,70163,"R",38676,42193,87847,"D",50426,48730,102042,"R",44228,47179,94523
"06009",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",46505,1020.02,21.3967,45.5924,"R",9813,12835,23306,"R",7404,10537,18469,"R",7738,13072,22334,"R",10046,16518,27164,"R",9181,16625,26479
"06011",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",22074,1150.68,14.2857,19.1835,"R",2569,3733,6429,"R",2248,3521,5865,"R",2659,3551,6594,"R",3234,4554,7951,"R",2431,4414,7021
"06013",5,0,5,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",1172607,716.897,44.4974,1635.67,"D",306983,136436,451650,"D",230826,112547,351257,"D",286658,105819,415972,"D",416386,152877,581230,"D",356008,155308,528904
"06015",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",27009,1006.2,17.7155,26.8425,"R",4323,4967,9531,"R",3396,4256,7940,"R",3485,5134,9361,"R",4677,6461,11452,"R",4266,5999,10564
"06017",1,0,1,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",192823,1707.84,37.9526,112.905,"R",40529,50314,92926,"R",34033,49661,85923,"R",35243,47633,89228,"R",51621,61838,116138,"R",47703,61109,111890
"06019",1,0,1,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",1024125,5958.58,23.3839,171.874,"D",136706,131015,272289,"R",85862,91143,180244,"D",123660,113949,250264,"D",193025,164464,364809,"R",151628,165924,325994
"06021",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",28304,1313.98,14.8687,21.5407,"R",3734,5910,9879,"R",3276,5608,9142,"R",3065,5788,9379,"R",3995,7063,11292,"R",3260,6904,10442
"06023",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",132380,3568.02,31.0836,37.1018,"D",39692,21713,63727,"D",27757,15653,46269,"D",19596,10883,33636,"D",44768,21770,68828,"D",39800,21559,64228
"06025",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",181724,4175.53,15.9164,43.5212,"D",24162,14008,38820,"D",17464,9545,27453,"D",28467,11295,41751,"D",34678,20847,56718,"R",26083,26546,54025
"06027",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",18485,10197.3,28.9536,1.81274,"R",3743,4523,8533,"R",2775,3541,6501,"R",3155,4248,7996,"D",4634,4620,9481,"R",4201,4468,8951
"06029",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",922529,8134.67,18.32,113.407,"R",93457,134793,232850,"R",64690,99840,168116,"R",86481,119164,217725,"R",133366,164484,305226,"R",108241,167879,283246
"06031",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",154913,1390.97,14.7249,111.37,"R",14747,19710,35108,"R",12282,17184,30139,"R",12902,17446,32250,"R",18699,24072,43858,"R",15519,25074,41501
"06033",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",67764,1255.1,18.2123,53.9909,"D",14854,9935,25542,"D",9159,6474,16274,"D",6240,5752,13045,"D",14941,13123,28800,"R",12794,13161,26759
"06035",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",28340,4541.37,12.0957,6.24041,"R",3586,7483,11387,"R",3044,7261,10603,"R",2224,7574,10422,"R",2799,8970,11985,"R",2478,8619,11371
"06037",30,0,30,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",9757179,4060.25,34.5829,2403.1,"D",2295853,956425,3318248,"D",1672164,699600,2427869,"D",1893770,620285,2652072,"D",3028885,1145530,4263443,"D",2417109,1189862,3728427
"06039",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",165432,2136.71,17.1508,77.4237,"R",17952,23583,42355,"R",12698,18990,32372,"R",13283,19221,34263,"R",23168,29378,53722,"R",20981,32344,54624
"06041",4,0,4,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",256400,520.141,61.1281,492.943,"D",109320,28384,140197,"D",73450,23347,99286,"D",86650,17531,109941,"D",128288,24612,155801,"D",116152,24054,144113
"06043",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",17048,1448.84,28.9283,11.7667,"R",4100,5298,9651,"R",3080,4434,7805,"R",3122,5185,8877,"R",4088,5950,10280,"R",3622,5625,9509
"06045",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",89175,3506.81,23.9875,25.4291,"D",27843,10721,40016,"D",11869,5129,17928,"D",6905,3571,11435,"D",28782,13267,43336,"D",24049,13528,39216
"06047",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",296774,1938,14.6448,153.134,"D",34031,28704,63808,"D",26128,23403,50538,"D",21856,18486,42523,"D",48991,39397,90541,"R",40190,43955,86392
"06049",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",8491,3948.23,23.8212,2.15058,"R",1313,2981,4420,"R",1113,2779,3986,"R",798,2413,3359,"R",1150,3109,4338,"R",1008,2884,4016
"06051",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",12991,3048.9,31.7096,4.26088,"D",3093,2354,5571,"D",2574,2202,4917,"D",2696,2080,5154,"D",4013,2513,6737,"D",3522,2294,6064
"06053",1,0,1,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",436251,3281.72,27.0661,132.934,"D",88453,38797,129783,"D",51712,25087,78522,"D",64733,26378,96676,"D",113953,46299,163883,"D",93060,49226,146718
"06055",1,0,1,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",132727,751.975,37.839,176.505,"D",38849,19484,59642,"D",19964,11647,32332,"D",26161,11946,40393,"D",49817,20676,72122,"D",43212,20357,65549
"06057",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",102195,957.76,38.8092,106.702,"D",28617,25663,55647,"R",14261,15696,30864,"D",16199,14686,33258,"D",36359,26779,64738,"D",33784,26177,62132
"06059",8,0,8,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",3170435,792.867,42.7642,3998.7,"R",549558,579064,1153687,"R",457077,541592,1021315,"D",556544,472669,1092116,"D",814009,676498,1521725,"D",691731,654815,1390965
"06061",1,1,1,1,TRUE,TRUE,TRUE,TRUE,"both",433822,1407.07,42.4411,308.315,"R",75112,94647,173107,"R",49126,74460,126325,"R",61969,78977,150532,"R",106869,122488,235017,"R",103958,123941,234809
"06063",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",18834,2553.06,21.1801,7.37702,"R",4715,6035,11028,"R",3670,5240,9128,"R",3224,5079,8830,"R",4561,6445,11256,"R",4020,5725,10067
"06065",1,0,1,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",2529933,7209.25,24.0556,350.929,"D",325017,310041,647299,"R",287754,290227,589721,"D",339145,309514,683612,"D",527945,448702,996156,"R",451782,463677,940405
"06067",2,0,2,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",1611231,965.28,32.6233,1669.19,"D",316506,213583,541101,"D",221063,157688,388090,"D",273768,163024,467526,"D",440808,259405,718290,"D",381564,252140,656626
"06069",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",69159,1388.65,21.9976,49.803,"D",11917,7425,19705,"D",8617,6052,14972,"D",10050,6471,17572,"D",17628,10590,28821,"D",15179,11702,27649
"06071",1,2,1,2,TRUE,TRUE,TRUE,TRUE,"both",2214281,20068.2,22.4217,110.338,"D",315720,277408,606334,"D",274203,245468,531692,"D",312517,253962,598783,"D",455859,366257,840931,"R",362114,378416,761714
"06073",3,0,3,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",3298799,4210.46,41.0468,783.477,"D",666581,541032,1231047,"D",478386,431046,928256,"D",567243,386807,1011651,"D",964650,600094,1601722,"D",841372,593270,1477786
"06075",9,0,9,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",827526,46.685,59.7895,17725.7,"D",322220,52292,382865,"D",267857,42654,321023,"D",312443,34493,365295,"D",378156,56417,443458,"D",323719,62594,402964
"06077",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",816108,1392.24,20.307,586.184,"D",113974,91607,209349,"D",80005,66742,149587,"D",89791,68316,166647,"D",161137,121098,288443,"R",126647,128996,263671
"06079",1,0,1,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",281843,3300.84,37.9719,85.3852,"D",68176,61055,132653,"D",57655,56500,117597,"D",63001,52672,124575,"D",88310,67436,159681,"D",81314,64932,150766
"06081",2,0,2,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",742893,448.62,52.8788,1655.95,"D",222826,75057,303292,"D",151036,56244,211814,"D",219580,53731,287499,"D",291410,75563,374138,"D",242957,76616,330510
"06083",1,0,1,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",444500,2733.94,35.6769,162.586,"D",105614,65585,174912,"D",84279,59096,147249,"D",100120,53740,164224,"D",129963,65736,200288,"D",114149,64870,184715
"06085",9,0,9,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",1926325,1291.08,55.328,1492.02,"D",462241,190039,665589,"D",343239,136347,491687,"D",483472,137452,659148,"D",617967,214612,850522,"D",510744,210924,750433
"06087",2,0,2,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",262406,445.106,42.4802,589.536,"D",98745,25244,127483,"D",61106,17132,81294,"D",85185,20158,113509,"D",114246,26937,144796,"D",100998,27978,134135
"06089",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",181121,3775.65,22.7547,47.9708,"R",28867,49588,80390,"R",18184,34561,54121,"R",20471,47587,72554,"R",30000,60789,92900,"R",27130,59539,88900
"06091",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",3113,953.168,23.8773,3.26595,"R",743,1158,1991,"R",652,1056,1779,"R",601,1048,1804,"R",730,1142,1930,"R",641,1066,1754
"06093",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",42498,6278.77,21.9985,6.76853,"R",9292,11520,21470,"R",7110,9844,17505,"R",7106,11212,19836,"R",9593,13290,23450,"R",8329,12461,21489
"06095",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",455101,821.736,28.1997,553.829,"D",102095,56035,160973,"D",87225,48364,138565,"D",97159,49595,156067,"D",131639,69306,205831,"D",113997,70345,189834
"06097",5,0,5,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",485375,1575.34,37.8466,308.109,"D",168888,55127,229351,"D",124504,45666,175738,"D",116027,37421,164060,"D",199938,61825,268252,"D",179600,63426,251426
"06099",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",556972,1496.15,18.2178,372.27,"D",80279,77497,161015,"D",70609,69549,143620,"D",73939,72960,156141,"D",105841,104145,214876,"R",85347,106986,197472
"06101",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",98545,602.696,20.6229,163.507,"R",13412,18911,32941,"R",8004,12576,20988,"R",11831,16780,30429,"R",17367,24375,42640,"R",13016,25372,39336
"06103",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",64451,2949.14,18.1701,21.8542,"R",8945,14843,24436,"R",6032,10791,17356,"R",6571,14981,22875,"R",8911,19141,28721,"R",7415,18503,26532
"06105",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",15642,3179.27,19.1827,4.92,"D",3233,2940,6374,"R",2367,2422,5030,"R",1876,2409,4716,"R",2851,3188,6258,"R",2449,2979,5645
"06107",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",483546,4823.9,15.617,100.24,"R",43634,59765,105206,"R",29191,42186,72832,"R",39099,50488,94571,"R",66105,77579,146832,"R",53221,81854,138271
"06109",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",53893,2220.91,24.4379,24.2662,"R",11532,14988,27181,"R",9628,13410,23730,"R",8580,13486,23472,"R",11978,17689,30401,"R",10909,17210,28810
"06111",2,1,2,1,TRUE,TRUE,TRUE,TRUE,"both",835427,1840.78,34.7129,453.844,"D",187601,145853,339800,"D",138119,123919,267907,"D",170489,118764,307881,"D",251388,162207,422698,"D",217424,158901,387595
"06113",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",225251,1012.99,43.2709,222.363,"D",53488,24592,79749,"D",38856,19080,59613,"D",34460,13178,50623,"D",67598,27292,97264,"D",61405,27844,92589
"06115",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",87469,632.006,17.3585,138.399,"R",8866,12007,21401,"R",5817,8746,15009,"R",7234,12313,21058,"R",11230,17676,29787,"R",10725,18491,30070
"08001",1,1,1,1,TRUE,TRUE,TRUE,TRUE,"both",542973,1166.79,27.1532,465.355,"D",93443,63976,160499,"D",90843,66531,161495,"D",86471,73807,175125,"D",134202,95657,236735,"D",124056,103024,233336
"08003",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",16689,722.645,28.2145,23.0943,"D",3521,2635,6286,"D",3782,2693,6671,"D",3168,3031,6897,"R",3759,3813,7808,"R",3244,4057,7519
"08005",2,0,2,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",666918,797.887,44.9217,835.855,"D",148218,113866,266148,"D",135433,114232,254746,"D",148365,109638,281658,"D",213607,127323,350183,"D",190725,125311,325451
"08007",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",14112,1350.09,39.4355,10.4527,"R",2836,3638,6625,"R",2637,3831,6646,"R",2489,4234,7290,"R",3738,5189,9144,"R",3904,5218,9355
"08009",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",3367,2554.99,24.361,1.31781,"R",536,1572,2175,"R",462,1554,2096,"R",278,1716,2107,"R",317,1867,2225,"R",275,1686,2004
"08011",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5779,1512.85,15.4982,3.81995,"R",799,1077,1920,"R",778,1053,1881,"R",581,1166,1892,"R",732,1503,2274,"R",645,1496,2189
"08013",5,0,5,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",330262,726.408,63.2304,454.651,"D",124159,44904,171763,"D",120485,48526,173207,"D",124715,38766,176735,"D",159089,42501,206111,"D",150149,40758,196150
"08014",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",78323,32.968,58.3816,2375.73,"D",16168,12757,29453,"D",16653,14765,32191,"D",19530,14272,37342,"D",29077,16295,46632,"D",29426,16071,46817
"08015",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",20780,1013.41,41.4249,20.5051,"R",4861,4873,9920,"D",4967,4949,10217,"R",4773,5283,10999,"D",7160,6222,13717,"D",7992,6034,14416
"08017",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",1712,1778.28,23.4286,0.96273,"R",198,890,1111,"R",162,858,1045,"R",127,905,1076,"R",131,993,1136,"R",108,930,1055
"08019",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",9076,395.073,55.0307,22.973,"D",3332,2300,5767,"D",3041,2381,5610,"D",2585,2426,5532,"D",3604,2754,6548,"D",3464,2452,6101
"08021",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",7549,1287.43,24.6485,5.86363,"D",2154,1653,3874,"D",2180,1794,4027,"R",1753,1885,3970,"R",1959,2286,4333,"R",1627,2358,4104
"08023",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",3686,1227.59,23.653,3.00262,"D",1245,415,1697,"D",1317,440,1804,"D",1109,581,1820,"D",1311,741,2094,"D",1155,850,2080
"08025",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5600,787.428,12.7416,7.11176,"R",552,976,1558,"R",535,924,1502,"R",336,1069,1511,"R",437,1271,1750,"R",422,1231,1706
"08027",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",5553,738.626,36.4669,7.51801,"R",912,1672,2629,"R",862,1776,2697,"R",797,2059,3064,"R",1112,2474,3634,"R",1188,2583,3867
"08029",0,0,0,0,FALSE,FALSE,FALSE,FALSE,"neither",32215,1142.12,24.4989,28.2062,"R",5084,10067,15434,"R",4542,10762,15681,"R",4048,11584,16661,"R",5887,13081,19370,"R",6030,12948,19476
"08031",5,0,5,0,TRUE,FALSE,TRUE,FALSE,"whole foods only",729019,153.074,54.2486,4762.53,"D",204882,62567,271533,"D",209759,69755,285564,"D",174611,43637,232291,"D",313293,71618,393827,"D",278634,74765,363076
